[00:00:01.164 --> 00:00:01.964]  We've got it.
[00:09:00.518 --> 00:09:01.558]  We've been telling you about that.
[00:09:01.578 --> 00:09:03.339]  Of course, the BBC didn't cover that.
[00:09:03.439 --> 00:09:05.400]  The American news media didn't cover that.
[00:09:05.440 --> 00:09:07.361]  But we've had whistleblowers who have talked about that.
[00:09:07.962 --> 00:09:12.404]  We've had documents that have been exposed talking about that, even though the mainstream media hasn't covered it.
[00:09:12.804 --> 00:09:13.604]  It is a reality.
[00:09:14.045 --> 00:09:16.106]  It is not a conspiracy theory.
[00:09:16.926 --> 00:09:23.750]  And hopefully now that people can see some of these documents and see the amazing reaction of the government to this.
[00:09:23.850 --> 00:09:25.932]  It is absolutely, truly amazing.
[00:09:26.232 --> 00:09:30.254]  Let me just read one more excerpt from this Zero Hedge Fund about Boundless Informant.
[00:09:30.795 --> 00:09:35.358]  He says that James Clapper, that's the head of the NSA,
[00:09:36.158 --> 00:09:46.028]  Announced earlier today that citizens falling under the NSA's espionage mandate of Section 702 cannot be used to intentionally target any U.S.
[00:09:46.068 --> 00:09:47.269]  citizen or any other U.S.
[00:09:47.309 --> 00:09:52.074]  person or to intentionally target any person known to be in the United States.
[00:09:52.774 --> 00:09:53.935]  Well, that's the law.
[00:09:54.416 --> 00:10:04.624]  That's the law that they passed, FISA, which in and of itself flew directly into the face of the Constitution and denied constitutional protections.
[00:10:05.005 --> 00:10:11.430]  But even that unconstitutional assertion of power, they have broken.
[00:10:11.630 --> 00:10:17.355]  They will not even stay in line with their overreaching Patriot Act and FISA.
[00:10:17.996 --> 00:10:18.876]  And look at the reaction.
[00:10:19.718 --> 00:10:20.719]  Look at the reaction of these people.
[00:10:20.759 --> 00:10:24.945]  They say that they're going to come after whoever did this.
[00:10:25.525 --> 00:10:26.306]  They're not repentant.
[00:10:26.326 --> 00:10:28.870]  They're not sorry about what they did.
[00:10:29.110 --> 00:10:31.673]  They're just sorry that they got caught like a real thief.
[00:10:32.394 --> 00:10:33.756]  Alex, what do you have to say about this?
[00:10:35.103 --> 00:10:50.381]  Well, I got stuck out here in the field reporting, so I'm not back to our studio with good audio, so I'm driving down the road right now via Skype, but as soon as I get back to our home base and I come back to Austin tomorrow, I'm here in London, England, I will call them with a ton of inside breaking news.
[00:10:51.262 --> 00:10:54.405]  But absolutely, it's a felony to have
[00:10:55.512 --> 00:11:09.438]  All the phone records of every Verizon customer handed over to the White House so they can target and harass Libertarians, Conservatives, others, go after pro-life groups, spy on charters.
[00:11:09.718 --> 00:11:10.939]  This is authoritarianism.
[00:11:12.079 --> 00:11:12.260]  Yeah.
[00:11:12.420 --> 00:11:13.040]  Oh, absolutely.
[00:11:15.141 --> 00:11:15.521]  Absolutely.
[00:11:15.921 --> 00:11:17.102]  I think you're breaking up a little bit.
[00:11:17.162 --> 00:11:19.003]  Can you... Alex, are you there?
[00:11:19.023 --> 00:11:22.344]  We lost him again.
[00:11:22.364 --> 00:11:23.124]  Yeah, I am, David.
[00:11:23.184 --> 00:11:24.125]  I'll just... Okay, we got you.
[00:11:26.738 --> 00:11:27.418]  I think we got you.
[00:11:28.139 --> 00:11:28.939]  No, I think we've lost you.
[00:11:28.979 --> 00:11:29.299]  Okay.
[00:11:29.879 --> 00:11:34.221]  I was just going to go over the, as Alex pointed out, this is a huge felony.
[00:11:34.461 --> 00:11:53.589]  Just remember that it was a handful of journalists, a handful of journalists that Nixon and Kissinger, who was pulling the strings on that, just a handful of journalists that they were accused of in Watergate and that caused the resignation of a president because he was going to be impeached for that as well as other crimes and we know that
[00:11:54.329 --> 00:11:59.773]  Just spying on citizens isn't the only thing that Obama has done, but let's look at what this administration has done.
[00:12:00.134 --> 00:12:23.753]  Not only have we repeatedly seen members of the Obama administration lie under oath, lying about the tapping of citizens' phones, lying about the way they're using the IRS, lying about Fast and Furious, under oath, repeatedly, but we also see them now openly asserting that they didn't do anything wrong, that they have the power to listen to all of our phone conversations.
[00:12:24.747 --> 00:12:28.290]  As a result, we've put up a new petition, InfoWars has.
[00:12:28.330 --> 00:12:32.234]  You might check this out on the WhiteHouse.com.
[00:12:32.534 --> 00:12:33.635]  This is the wording of the petition.
[00:12:33.695 --> 00:12:40.101]  President Richard Nixon resigned after wiretapping a handful of journalists, sparing the nation the ordeal of impeachment.
[00:12:40.621 --> 00:12:42.323]  We call on Obama to do the same.
[00:12:42.403 --> 00:12:48.751]  His administration vetted the NSA's surveillance of millions of Americans and seriously violated the Fourth Amendment.
[00:12:49.231 --> 00:12:52.415]  He confiscated personal records of reporters, thus violating the First Amendment.
[00:12:52.835 --> 00:12:57.420]  And the IRS, under his watch, harassed political organizations opposed to his policies.
[00:12:58.086 --> 00:13:10.232]  Moreover, his administration has lied under oath to Congress, and in addition to violating Article 1, Section 8 of the Constitution by invading Libya, his administration engaged in torture and conducted a covert drone war.
[00:13:10.892 --> 00:13:16.175]  Due to the severity of these crimes, we call for the immediate resignation of Barack Obama.
[00:13:17.495 --> 00:13:24.539]  That's a petition that Infowars put up on, actually, I think it was Kurt Nimmo put that up under his name on the White House.
[00:13:25.845 --> 00:13:28.668]  Feel free to go to the White House and sign that petition.
[00:13:29.428 --> 00:13:37.816]  I think we're at a juncture right now where if we don't stand up and do something about this criminal regime, it's going to be interpreted as acceptance.
[00:13:37.896 --> 00:13:39.978]  They're going to make this the new normal.
[00:13:40.578 --> 00:13:48.842]  We already have Obama and James Clapper, the NSA chief, saying that the government is going to open a criminal probe into the NSA leaks.
[00:13:49.002 --> 00:13:54.264]  But of course, they got beat to it, because the person who actually leaked this has now gone public in The Guardian.
[00:13:54.885 --> 00:13:58.306]  He's in Hong Kong, and he talks about why he did it.
[00:14:00.587 --> 00:14:01.928]  Now, this is what they asked him.
[00:14:01.948 --> 00:14:04.589]  They said, why did you decide to become a whistleblower?
[00:14:05.670 --> 00:14:07.411]  And the person's name is Edward Snowden.
[00:14:08.274 --> 00:14:12.899]  And he said, the NSA has built an infrastructure that allows it to intercept almost everything.
[00:14:13.579 --> 00:14:19.325]  With this capability, the vast majority of human communications are automatically ingested without targeting.
[00:14:19.865 --> 00:14:23.209]  If I wanted to see your emails or your wife's phone, all I have to do is use intercepts.
[00:14:23.249 --> 00:14:27.413]  I can get your emails, your passwords, your phone records, your credit cards.
[00:14:27.773 --> 00:14:29.455]  Now this is what he says, which is really key.
[00:14:30.035 --> 00:14:32.377]  I don't want to live in a society, and neither do I.
[00:14:33.078 --> 00:14:34.759]  That does these sorts of things.
[00:14:34.919 --> 00:14:38.621]  I do not want to live in a world where everything I do and say is recorded.
[00:14:38.782 --> 00:14:41.883]  That is not something I am willing to support or to live under.
[00:14:42.484 --> 00:14:48.688]  And then they play devil's advocate and they say, but isn't there a need for surveillance to try to reduce the chances of terrorist attacks like Boston?
[00:14:49.208 --> 00:14:53.751]  He said, we have to decide why terrorism is now a new threat.
[00:14:54.451 --> 00:14:55.872]  See, it is not a new threat.
[00:14:56.373 --> 00:14:59.195]  It is just police work that needs to be done.
[00:14:59.295 --> 00:15:13.608]  It's not an excuse for them to go in and start tapping everybody's phones and listening to everybody's conversation and recording everything and storing it, the Utah Data Center, so that they can in the future, when their software is better, go back and data mine that.
[00:15:14.289 --> 00:15:17.591]  And use that to threaten, to blackmail, to jail people.
[00:15:17.611 --> 00:15:23.515]  We already have more people jailed in the United States than any other country, in terms of absolute numbers, more than China.
[00:15:23.875 --> 00:15:29.119]  And China has a population that is many times the size of our population and a very authoritarian government.
[00:15:29.139 --> 00:15:32.081]  What does it say about our government that we have that sort of thing?
[00:15:32.461 --> 00:15:33.522]  We're going to be right back.
[00:15:33.962 --> 00:15:37.365]  We're going to get Alex Jones on the show, joining us here from London.
[00:15:37.405 --> 00:15:40.987]  We've got a little bit of transmission problems, but he will be joining us shortly.
[00:15:41.067 --> 00:15:41.727]  I'm David Knight.
[00:15:41.787 --> 00:15:42.288]  Stay tuned.
[00:15:44.749 --> 00:15:45.132]  Yeah.
[00:16:00.922 --> 00:16:02.563]  Introducing Pro-1.
[00:16:02.823 --> 00:16:06.325]  All of your filtration in one system, portable, on-the-go.
[00:16:06.465 --> 00:16:10.888]  No more do you have two or three filters to just reduce sodium fluoride.
[00:16:11.008 --> 00:16:17.012]  You have a system that cuts out the sodium fluoride and up to 95% of hydrofluorosilicic acid.
[00:16:17.132 --> 00:16:27.918]  Advanced manufacturing technology combines silver impregnated white ceramic with new Aquamedics advanced media for removal of fluoride and other heavy metals, all in one filter element.
[00:16:28.118 --> 00:16:30.801]  It is the only one that does it and out of the gates!
[00:16:30.981 --> 00:16:34.405]  We have it discounted at 10% off with promo code WATER.
[00:16:34.605 --> 00:16:49.340]  This is the only system that in one unit helps reduce or remove pesticides, herbicides, chloramines, ammonia and chlorine, hydrofluorosilicic acid, the most common form of fluoride not covered by other fluoride filter brands,
[00:16:49.560 --> 00:16:51.584]  And sodium hexafluorosilicate.
[00:16:51.905 --> 00:16:57.236]  Get your Pro-Pure with the new Pro-1 filters today at Infowarsstore.com or by calling 888-253-3139.
[00:17:04.873 --> 00:17:05.794]  Tyranny is here.
[00:17:06.134 --> 00:17:09.696]  The grim future foretold in 1984 has become reality.
[00:17:10.017 --> 00:17:12.278]  It really says that the state is God.
[00:17:12.478 --> 00:17:17.742]  The United States is now recognized globally as one of the most oppressive police states on Earth.
[00:17:18.182 --> 00:17:24.446]  This film conclusively proves the existence of a secret network of FEMA camps, now being expanded nationwide.
[00:17:24.846 --> 00:17:30.390]  This documentary exposes how the continuity of government program has established an all-powerful shadow state.
[00:17:30.830 --> 00:17:34.493]  Police State 4 chronicles the sickening depth to which our Republic has fallen.
[00:17:34.973 --> 00:17:38.956]  Prepare to enter the secretive world of emergency dictatorship.
[00:17:39.277 --> 00:17:45.201]  Body scanners, sound cameras, citizen spies, stage terror and cameras on every street corner.
[00:17:45.221 --> 00:17:48.203]  It's only the beginning of the New World Order's hellish plan.
[00:17:48.784 --> 00:17:50.185]  The police state isn't coming.
[00:17:50.745 --> 00:17:51.266]  It's here.
[00:17:51.866 --> 00:17:58.692]  Secure your copy today at InfoWars.com or see it online in the highest quality at PrisonPlanet.tv.
[00:18:01.400 --> 00:18:03.681]  Hi, I'm Steve Shank, founder of eFoodsDirect.
[00:18:04.021 --> 00:18:11.043]  Right now, we have a huge number of Americans that are in serious trouble, right smack dab in the middle of the Oklahoma disasters.
[00:18:11.583 --> 00:18:18.645]  I know that thousands of you, like us, are frustrated with not being able to help those who have lost so much and are in so much pain.
[00:18:18.925 --> 00:18:20.565]  We can't stand idly by.
[00:18:20.905 --> 00:18:24.806]  Food is the best way to help the victims and support the relief effort.
[00:18:24.966 --> 00:18:27.687]  We have a plan for any of you who would like to partner with us.
[00:18:28.007 --> 00:18:28.647]  We're good to go.
[00:18:50.333 --> 00:18:55.275]  That's 800-409-5633 or efoodsdirect.com.
[00:18:55.575 --> 00:18:58.237]  The food is contributed at considerably less than cost.
[00:18:58.417 --> 00:18:58.777]  Thank you.
[00:19:00.998 --> 00:19:04.259]  There is an increased need to support our immunity and health.
[00:19:05.300 --> 00:19:11.202]  At Silverlungs, we are committed to meeting your needs by providing a full selection of silver-based products.
[00:19:12.303 --> 00:19:16.845]  Our most popular silver-based products are the 32-ounce nano-silver solutions.
[00:19:18.132 --> 00:19:18.832]  Our 2 oz.
[00:19:18.912 --> 00:19:23.113]  nano silver nasal applicators, as well as our all-natural silver soaps.
[00:19:24.254 --> 00:19:27.554]  Just released is our 100% natural silver gel.
[00:19:28.515 --> 00:19:34.716]  Our new silver gel is not based on synthetic gelling agents, which quickly evaporate and leave the silver at the surface.
[00:19:35.816 --> 00:19:46.719]  But rather, we have formulated our silver gel using the natural skin nourishing chemistry of aloe vera, to quickly penetrate and nourish the skin, while delivering the silver more effectively.
[00:19:47.677 --> 00:19:55.403]  Visit www.SilverLungs.com and click on our store page to find what silver-based products are best for you.
[00:19:56.443 --> 00:19:59.345]  That's www.SilverLungs.com.
[00:20:12.444 --> 00:20:13.926]  We are on the march.
[00:20:14.046 --> 00:20:16.729]  The Empire is on the run.
[00:20:17.389 --> 00:20:21.193]  Alex Jones and the GCN Radio Network.
[00:20:21.233 --> 00:20:32.125]  I'm waiting in my cold cell when the bell begins to chime.
[00:20:33.663 --> 00:20:35.205]  Welcome back to the Alex Jones Show.
[00:20:35.225 --> 00:20:40.973]  I'm David Knight filling in for Alex here in Austin and we have Alex on the road in London.
[00:20:41.574 --> 00:20:46.982]  He's there covering Bilderberg and he's had some interesting encounters earlier today at the BBC.
[00:20:47.723 --> 00:20:48.304]  Alex, are you there?
[00:20:50.220 --> 00:20:51.740]  Absolutely, David.
[00:20:52.361 --> 00:21:00.663]  Again, once I get back into a better zone, back into my hotel, I should be with you in the second hour tonight.
[00:21:00.863 --> 00:21:02.343]  Sorry about the technical problems.
[00:21:02.403 --> 00:21:09.505]  The wonders of audio Skype don't seem to work too well over here in London some of the time, but am I coming through to you?
[00:21:09.705 --> 00:21:09.845]  Yeah.
[00:21:10.560 --> 00:21:11.360]  Loud and clear all day.
[00:21:11.640 --> 00:21:13.841]  Okay, let me just lay out what's coming up tonight.
[00:21:14.601 --> 00:21:31.206]  Look, they've now broken in the news, it's in the British press right now, this just broke, that the new NSA information with Verizon handing over millions of customers' data on conservatives, libertarians, everybody, and so they can harass and spy on us.
[00:21:33.081 --> 00:21:39.407]  The whistleblower was an NSA mid-level person and they've had to go to political asylum in Hong Kong.
[00:21:40.147 --> 00:21:41.989]  And his name is now public.
[00:21:42.590 --> 00:21:51.657]  And he went on to say that it's sad that America is thought of as free, but I have to go to a country that's not known as being very free to even be able to get this free speech.
[00:21:52.318 --> 00:21:56.682]  It is illegal when the NSA randomly listens and grabs data.
[00:21:56.702 --> 00:21:58.744]  But listen, none of this is a secret.
[00:21:59.742 --> 00:22:00.342]  Austenites!
[00:22:01.083 --> 00:22:24.916]  Remember me in 1996 on the air, when it was in MIT Magazine, when it was in the Congressional Record, when all the tech publications were reporting nine billion dollars of taxpayer money to upgrade the NSA snooping systems that
[00:22:26.139 --> 00:22:28.920]  are built into all the telecommunications hubs.
[00:22:29.300 --> 00:22:31.200]  This is an absolute fact.
[00:22:31.600 --> 00:22:35.001]  All of our listeners have heard me break down the Telecommunications Act of 96.
[00:22:35.701 --> 00:22:36.761]  Anyone can go read it.
[00:22:37.201 --> 00:22:47.304]  It said that by 2001 all cell phones had to have tracker systems hardwired into them to track everywhere you are and turn your phone on and listen to it even when it's off so you can't know.
[00:22:47.904 --> 00:22:48.804]  I went on
[00:22:49.384 --> 00:22:50.285]  And on and on.
[00:22:50.566 --> 00:22:53.068]  We broke every bit of this down.
[00:22:53.429 --> 00:23:03.100]  And just like the IRS is persecuting pro-lifers and gun rights organizations and libertarian and conservative groups and veterans groups and Jewish groups,
[00:23:04.221 --> 00:23:10.426]  They are using all of this, not to catch us in doing bad things, but to know what we're doing.
[00:23:11.647 --> 00:23:18.873]  Google was set up by the NSA 14 years ago on record with CIA funding from In-Q-Tel.
[00:23:19.453 --> 00:23:20.734]  That's what's so frustrating.
[00:23:21.035 --> 00:23:22.336]  This is all public.
[00:23:22.916 --> 00:23:25.199]  And they just tell you, no one's listening to you.
[00:23:25.219 --> 00:23:36.335]  That's a crazy man, Alex Jones, and there's no secret death camps, and there's no FEMA camps, and there's no torture, and fluoride's good for you, and the vaccines are good for you.
[00:23:36.355 --> 00:23:37.957]  When it's all on record, it's killing us.
[00:23:38.658 --> 00:23:41.241]  Harvard studies the fluorides killing us.
[00:23:42.122 --> 00:23:44.065]  Mainline studies the vaccines are killing us.
[00:23:44.385 --> 00:23:46.167]  Thousands of studies on fluoride alone.
[00:23:46.428 --> 00:23:47.489]  Hundreds on GMO.
[00:23:47.909 --> 00:23:51.994]  This is a program, and it's just like they would say, Bilderberg doesn't exist.
[00:23:52.355 --> 00:23:53.776]  Bilderberg doesn't exist.
[00:23:54.217 --> 00:23:55.619]  Bilderberg doesn't exist.
[00:23:56.399 --> 00:23:58.700]  Over and over and over again.
[00:23:59.000 --> 00:24:00.221]  There are no secret groups.
[00:24:00.281 --> 00:24:01.601]  There's no lobbying groups.
[00:24:02.062 --> 00:24:07.464]  Also, some royalty and robber barons and the Rockefellers are meeting with government heads in secret.
[00:24:07.924 --> 00:24:08.804]  It doesn't exist.
[00:24:08.944 --> 00:24:10.745]  Okay, it exists, but don't worry about it.
[00:24:11.045 --> 00:24:12.846]  So what if it violates British law?
[00:24:13.286 --> 00:24:15.827]  So what if it violates federal law, the Logan Act?
[00:24:16.067 --> 00:24:21.330]  We have all those laws, by the way, listed on InfoWars.com in a red-linked article.
[00:24:22.330 --> 00:24:30.435]  And today, I went and was on the biggest Sunday news show in the United Kingdom, in Ireland, Scotland, and England.
[00:24:31.616 --> 00:24:39.701]  I was on the biggest show, the Sunday Politics Show, and I went in there, and they wouldn't let me get the information out.
[00:24:39.721 --> 00:24:41.443]  They made jokes about Bilderberg.
[00:24:41.803 --> 00:24:47.767]  They made jokes right before I came on about, you know, he claims they're putting poison in the water, and had a Bilderberg group member
[00:24:48.687 --> 00:24:51.649]  One of the top ministers in the government laugh at everybody.
[00:24:52.149 --> 00:24:54.270]  And so I came out and gave it to him with both barrels.
[00:24:54.290 --> 00:24:58.493]  We're going to play that coming up in the next segment.
[00:24:58.713 --> 00:25:00.954]  We'll come in, it'll basically fill the whole segment.
[00:25:00.974 --> 00:25:04.116]  David Knight can introduce it briefly.
[00:25:04.597 --> 00:25:15.203]  And then we'll come back after that segment and play some of the excerpts of my speech yesterday to 2,000 people on a grassy knoll right across from the Grove
[00:25:16.023 --> 00:25:27.576]  Uh, Estates and Hotel were 150 world leaders, including the head of Google, the Prime Minister of England, the Queen of the Netherlands, the Rothschilds, the Rockefellers, Bill Gates, all of them were meeting.
[00:25:28.097 --> 00:25:30.920]  And let me tell you what happened after I gave this 45-minute speech.
[00:25:32.021 --> 00:25:34.324]  And they had to turn away a thousand people because they couldn't even fit.
[00:25:35.405 --> 00:25:43.691]  When I gave this speech, the police came over, the head police, the deputy police chief, and said, I want a hug, you're right, and hugged me.
[00:25:43.891 --> 00:25:50.635]  And the police lined up and were demanding to hug me and had tears on their eyes and said, we know it's basically true.
[00:25:51.016 --> 00:25:57.600]  I mean, that is the level of awakening that we are seeing happening because they've lied about all this corruption.
[00:25:57.880 --> 00:25:59.301]  They've lied about all this tyranny.
[00:25:59.582 --> 00:26:01.523]  They've lied about all this fraud for so long.
[00:26:01.863 --> 00:26:07.787]  They've got on everybody's face for so long, saying none of this exists, that now it's being admitted that it exists.
[00:26:07.827 --> 00:26:13.150]  The tyranny, the spying, the torture, the government funding Al-Qaeda.
[00:26:13.190 --> 00:26:15.691]  Running all these tyrannical groups, being totally ruthless.
