[00:00:10.478 --> 00:00:10.699]  I'm good.
[00:10:48.576 --> 00:11:02.115]  In an article posted today on InfoWars.com by Kurt Nimmo, the article says, Marines and sailors will invade Jasper County, South Carolina this week, according to the Island Packet, the 26th Marine Expeditionary Unit.
[00:11:03.004 --> 00:11:10.588]  ...will train in the town of Ridgeland the county seat in preparation for the deployment to Mediterranean and African shores.
[00:11:10.888 --> 00:11:13.809]  That's according to Second Lieutenant Gerard R. Ferraro.
[00:11:14.930 --> 00:11:28.156]  And later on in the article it says, the Pentagon insists these exercises are necessary for urban combat situations in Afghanistan, Iraq, and in the months ahead, Africa, where it insists Al-Qaeda is active.
[00:11:29.272 --> 00:11:45.318]  However, these exercises have a more immediate and important function to acclimate civilians at home to the presence of combat soldiers working in concert with militarized police, with the blessing of local officials, and often with funding provided by the federal government.
[00:11:45.358 --> 00:11:46.978]  So, you've got two things going on.
[00:11:47.838 --> 00:11:49.179]  This could be going on because
[00:11:49.719 --> 00:11:56.144]  There's going to be a war soon occurring and our men in uniform sadly are going to be deported to Africa.
[00:11:56.185 --> 00:12:00.068]  Gerald Salente has stated he believes a world war is in the works.
[00:12:00.448 --> 00:12:03.110]  At the very least, a regional war could occur.
[00:12:03.451 --> 00:12:08.855]  So that's what you have there despite what the peaceful president says, Barack Obama.
[00:12:09.175 --> 00:12:14.300]  It seems that he will be sending our men to war or to participate in military action.
[00:12:14.840 --> 00:12:16.281]  That is not necessary and
[00:12:17.142 --> 00:12:24.246]  This is also, according to the article, a way of preparing the public to, you know, get used to the police state.
[00:12:24.966 --> 00:12:32.570]  We've done several articles on how military officials, military soldiers have practiced in residential streets in St.
[00:12:32.650 --> 00:12:33.010]  Louis.
[00:12:33.130 --> 00:12:35.091]  Last week they did it in the Houston area.
[00:12:35.512 --> 00:12:42.055]  And it's all part of the growing police state conditioning you to, you know, soldiers in your neighborhood.
[00:12:43.123 --> 00:12:48.690]  So, there you go, we've got more drills taking place, this time in South Carolina.
[00:12:49.110 --> 00:12:55.718]  Now, speaking of the military and how they minimize their actions, in an article posted today on Sky News HD.
[00:12:57.034 --> 00:13:01.357]  It says, Mini Drones Army Deploys Tiny Helicopters.
[00:13:01.777 --> 00:13:12.944]  The article says, British troops are using a nano drone just 10 centimeters long and weighing 16 grams on the front line in Afghanistan to provide vital information on the ground.
[00:13:13.325 --> 00:13:24.732]  They are the first to use the state-of-the-art handheld tiny surveillance helicopters, which relay reliable full motion video and still images back to the device's handlers in the battlefield.
[00:13:25.052 --> 00:13:26.353]  The Black Hornet Nano
[00:13:26.913 --> 00:13:29.876]  Unmanned air vehicle is the size of a child's toy.
[00:13:29.996 --> 00:13:30.937]  Also it must be harmless.
[00:13:31.337 --> 00:13:36.981]  Measuring just 10 centimeters by two and a half centimeters and is equipped with a tiny camera.
[00:13:37.262 --> 00:13:50.893]  Later on in the article it says, a military official was quoted as saying, we use it to look for insurgent firing points and check out exposed areas of the ground before crossing, which is a real asset.
[00:13:51.633 --> 00:13:56.515]  It is very easy to operate and offers amazing capability to the guys on the ground.
[00:13:57.116 --> 00:14:02.798]  So the real story here is how now these drones aren't just huge in size, they're small.
[00:14:03.178 --> 00:14:06.200]  They're small and they could fly right on your shoulder and the U.S.
[00:14:06.260 --> 00:14:08.180]  military has been using this as well.
[00:14:08.220 --> 00:14:09.641]  As a matter of fact, the U.S.
[00:14:09.721 --> 00:14:15.504]  military has something called an insect surveillance and let's show the video of that right there.
[00:14:16.244 --> 00:14:17.786]  And that's been used in the Middle East.
[00:14:17.806 --> 00:14:26.254]  They've actually flied that robotic insect on the shoulders of many so-called terrorists and have poisoned them, have poisoned them.
[00:14:26.815 --> 00:14:30.839]  And, you know, we wonder how can this be used against the American people in the future?
[00:14:31.239 --> 00:14:32.981]  You know, you're not going to need a warrant for that.
[00:14:33.021 --> 00:14:34.242]  That's going to be very easy.
[00:14:35.964 --> 00:14:38.706]  To fly on someone's house, on the roof of someone's house.
[00:14:39.166 --> 00:14:41.108]  They can see what's going on in the inside.
[00:14:41.548 --> 00:14:45.751]  They could check out the audio, see what individuals are saying in their homes.
[00:14:46.272 --> 00:14:55.499]  So it's all part of the growing police state and this technology that's going to make it extremely difficult for Americans to, you know, have their privacy honored.
[00:14:57.034 --> 00:15:24.037]  Now, in other news and much more light-hearted news, yesterday was the Stupid Bowl, I mean the Super Bowl, sorry, and according to reports, over 110 million Americans, the largest in television history, viewed this event, a large amount, and obviously the halftime show was Beyonce, and an article posted today on Yahoo, they talked about how Beyonce, you know, did Beyonce flash an Illuminati sign?
[00:15:24.858 --> 00:15:27.200]  And there you go, you see the sign that she flashed.
[00:15:27.580 --> 00:15:36.566]  Many people have said that both her, her husband Jay-Z, are involved in the Illuminati cult, if you will, and they minimize it.
[00:15:36.586 --> 00:15:46.352]  They just get up there, they dance, and quite possibly they're promoting demonic culture, if you will, the Illuminati culture.
[00:15:46.713 --> 00:15:47.473]  Did she do that?
[00:15:47.513 --> 00:15:49.895]  Well, I'll leave that up to you to decide.
[00:15:51.300 --> 00:16:01.527]  And also the article talks about how, um, I mean, Alex also talked about earlier today on his radio show how there was a blackout and could there be a hidden agenda as a result of that blackout?
[00:16:02.027 --> 00:16:06.670]  You know, uh, could it be that when the lights were pulled down, they were promoting the Illuminati?
[00:16:06.710 --> 00:16:11.634]  I believed the announcer said, we'll be back in, you know, 33 minutes after the hour.
[00:16:12.254 --> 00:16:18.478]  Uh, the number 33 from what I'm, from what I understand is, um, you know, affiliated with the Illuminati.
[00:16:18.538 --> 00:16:20.720]  So we'll leave that up to you to decide.
[00:16:21.921 --> 00:16:33.090]  Also, Alex talked about how the lights were brought down and maybe that's the way of the government, you know, preparing the people for maybe, you know, the electrical grid going down and how they raise the electricity back up again.
[00:16:33.111 --> 00:16:37.855]  That's the way of kind of saying, you know, we've got the power to control this.
[00:16:38.315 --> 00:16:40.897]  So, you know, you should support our energy policies.
[00:16:42.190 --> 00:16:47.552]  And speaking of Beyoncé, on a much lighter note, let's go back to that Beyoncé footage.
[00:16:47.612 --> 00:16:59.015]  Many people are saying that even though she's beautiful on the outside, maybe because she does things like that, her soul really looks more like this on the inside there.
[00:16:59.535 --> 00:17:03.756]  All you single ladies, all the single ladies, all the single... There you go.
[00:17:04.216 --> 00:17:07.437]  So that's how people are saying now her soul really looks that way.
[00:17:08.637 --> 00:17:09.898]  I'm not saying that, but others are.
[00:17:10.851 --> 00:17:19.855]  We're now going to go to the Daily Quote and it's by none other than our friend Joe Rogan and here's what he had to say.
[00:17:19.875 --> 00:17:20.596]  It's a great quote.
[00:17:21.856 --> 00:17:30.501]  This country has a mental health problem disguised as a gun problem and a tyranny problem disguised as a security problem.
[00:17:31.463 --> 00:17:33.204]  Very well said, Mr. Rogan.
[00:17:33.624 --> 00:17:41.209]  And speaking of tyranny, we're now going to, in a couple minutes, going to talk with Larry Pratt of the Gun Owners of America.
[00:17:41.249 --> 00:17:42.950]  He's the director of Gun Owners of America.
[00:17:42.970 --> 00:17:51.135]  We're going to talk about the growing police state, as well as a possible showdown, once again, between Alex Jones and Pierce Morgan.
[00:17:51.355 --> 00:17:52.015]  We'll be right back.
[00:17:53.416 --> 00:17:57.338]  If you are receiving this transmission, you are the resistance.
[00:18:00.242 --> 00:18:07.271]  Fellow freedom lovers, Alex Jones here with the biggest contest announcement we've ever made.
[00:18:07.812 --> 00:18:10.455]  This is so incredibly exciting.
[00:18:10.596 --> 00:18:14.260]  We are launching Operation Paul Revere.
[00:18:15.188 --> 00:18:16.269]  What did Paul Revere do?
[00:18:16.789 --> 00:18:24.615]  He rode through the countryside in New England saying, to arms, to arms, the Redcoats are coming.
[00:18:24.996 --> 00:18:26.517]  Oneth by land, twoth by sea.
[00:18:27.097 --> 00:18:31.420]  And all that evil men and tyrancy deflourish is that good men and women do nothing.
[00:18:31.601 --> 00:18:33.222]  Let me officially announce
[00:18:33.622 --> 00:18:36.544]  Operation Paul Revere.
[00:18:36.944 --> 00:18:44.188]  A $100,000 cash first place winner to be judged by yours truly, Alex Jones.
[00:18:44.629 --> 00:18:47.670]  The film can be three minutes, it can be up to two hours.
[00:18:47.790 --> 00:18:51.473]  It can be fiction, non-fiction, documentary, drama.
[00:18:51.913 --> 00:18:53.374]  It's got to promote liberty,
[00:18:53.814 --> 00:18:54.034]  I think?
[00:19:14.980 --> 00:19:15.600]  $5,000 third place.
[00:19:16.080 --> 00:19:29.549]  But just as I did last year with a reporter contest, we are going to crowdsource from the pool of incredible talent out there and hire several official crews to be directors and writers and camera people.
[00:19:30.110 --> 00:19:38.836]  Ianinfowars.com produced major films and documentaries that will be put in movie theaters and on cable, and I've got all the connections to get it done.
[00:19:39.016 --> 00:19:41.397]  Together, we're going to really give the New World Order hell.
[00:19:41.658 --> 00:19:42.798]  This is extremely exciting.
[00:19:43.058 --> 00:19:43.879]  I've made over 20 films.
[00:19:44.339 --> 00:19:47.380]  One of them alone has reached more than 40 million people on YouTube and Google Video.
[00:19:47.621 --> 00:19:51.102]  The Obama Deception, Endgame, Fall of the Republic, Road to Tyranny.
[00:19:52.242 --> 00:19:55.664]  Films are the most effective thing I do, but they're very time-consuming.
[00:19:56.444 --> 00:20:00.206]  And so I want to turn the power of We the People loose here.
[00:20:00.266 --> 00:20:04.848]  And your art, your research, your ideas are unstoppable.
[00:20:05.068 --> 00:20:07.369]  We're officially kicking the contest off.
[00:20:08.129 --> 00:20:09.230]  This Friday.
[00:20:09.250 --> 00:20:13.313]  And you've got a little more than three months until April 30th.
[00:20:13.353 --> 00:20:19.557]  Just a little more than three months to produce your documentary or your film and get it out.
[00:20:19.757 --> 00:20:23.179]  And it will absolutely reach tens of millions of people.
[00:20:23.339 --> 00:20:26.462]  Our normal contests get about 500 entries.
[00:20:26.502 --> 00:20:27.342]  That's what $10,000 prize is.
[00:20:27.742 --> 00:20:28.763]  This is 10 times that.
[00:20:29.143 --> 00:20:30.784]  $100,000 for first place.
[00:20:30.885 --> 00:20:32.626]  That's one of the biggest contests out there.
[00:20:33.166 --> 00:20:36.188]  In fact, it's the biggest next to Doritos that has $100,000.
[00:20:37.049 --> 00:20:39.190]  This is huge, ladies and gentlemen.
[00:20:39.271 --> 00:20:46.756]  $115,000 in cash prizes and a shot to have your film produced and financed by InfoWars.com.
[00:20:46.936 --> 00:20:56.163]  Edit it, upload it to YouTube and one other alternate public video site and send your entry to PaulRevere at InfoWars.com.
[00:20:56.343 --> 00:21:01.866]  The animating contest of liberty that Thomas Jefferson talked about is happening right now.
[00:21:02.307 --> 00:21:05.669]  The modern battlefield is in the mind more than ever.
[00:21:05.949 --> 00:21:08.730]  We use truth, the globalists use lies and deception.
[00:21:09.171 --> 00:21:12.673]  The corruption and oppression and high-tech police state is in our face.
[00:21:13.053 --> 00:21:14.414]  But the controllers are scared.
[00:21:14.774 --> 00:21:18.156]  They intended to use the internet to dominate and control humanity and surveil us.
[00:21:18.416 --> 00:21:20.538]  But we've turned their system against them.
[00:21:20.938 --> 00:21:24.140]  This is a historic crossroads that we have reached.
[00:21:24.780 --> 00:21:32.482]  And I asked you to ride in the year 2013 just as one of the founders of this republic did back in 1775.
[00:21:33.143 --> 00:21:40.705]  I'm calling you to arms in the Info War because the pen and the video camera is mightier than the sword.
[00:21:40.945 --> 00:21:43.286]  Let's go in there and rescue humanity.
[00:21:43.846 --> 00:21:47.429]  And awaken them and set brush fires in the minds of men and women everywhere.
[00:21:47.730 --> 00:21:48.811]  Be part of this contest.
[00:21:48.911 --> 00:21:49.832]  You've got three months.
[00:21:50.172 --> 00:21:51.273]  Put your hat in the ring.
[00:21:51.413 --> 00:21:54.376]  Be part of the solution to the corruption and oppression.
[00:21:54.716 --> 00:21:56.898]  Be part of the resistance to tyranny.
[00:21:56.958 --> 00:22:02.544]  We're looking for the Paul Reveres that will drive a stake through the New World Order's wicked heart.
[00:22:08.186 --> 00:22:11.468]  ProPure is introducing ProOne.
[00:22:12.088 --> 00:22:16.251]  All of your filtration in one system, portable, on the go.
[00:22:16.991 --> 00:22:20.713]  This is the ProOne by ProPure.
[00:22:20.974 --> 00:22:22.214]  You wanted it, you got it.
[00:22:22.595 --> 00:22:27.497]  No more do you have two or three filters to just reduce sodium fluoride.
[00:22:28.018 --> 00:22:32.460]  You have a system that cuts out the sodium fluoride and up to 95% of hydrofluorosilicic acid.
[00:22:35.362 --> 00:22:47.449]  Advanced manufacturing technology combines silver impregnated white ceramic with new Aquamedics advanced media for removal of fluoride and other heavy metals all in one filter element.
[00:22:48.349 --> 00:22:51.611]  It cuts out the acid derivative of fluoride.
[00:22:51.931 --> 00:22:59.416]  It is the only one that does it and out of the gates we have it discounted at 10% off with promo code water.
[00:23:00.276 --> 00:23:18.943]  This is the only system that in one unit helps reduce or remove pesticides, herbicides, chloramines, ammonia and chlorine, hydrofluorosilicic acid, the most common form of fluoride not covered by other fluoride filter brands, and sodium hexafluorosilicate.
[00:23:19.503 --> 00:23:22.566]  This is a revolution against the tyrants.
[00:23:22.886 --> 00:23:28.430]  They love putting the toxic acid base of fluoride into your water.
[00:23:28.490 --> 00:23:35.876]  They love the fact that it's an adjuvant supercharging the trace Prozac in the water and the hormones and the other chemicals.
[00:23:36.397 --> 00:23:44.763]  By cutting out fluoride, you cut out the turbocharger in all the poison being artificially introduced into your body.
[00:23:45.444 --> 00:23:46.585]  This is what I use.
[00:23:47.045 --> 00:23:47.886]  It's a win-win.
[00:23:48.206 --> 00:23:50.348]  You get a high-quality product at the lowest price.
[00:23:50.648 --> 00:23:51.909]  You support the Infowar.
[00:23:52.250 --> 00:23:58.034]  Get your Pro-Pure with the new Pro-1 filters today at InfowarStore.com or by calling 888-253-3139.
[00:24:06.661 --> 00:24:11.185]  Alex Jones here with a message that could revolutionize health in this country.
[00:24:11.485 --> 00:24:17.330]  Going back about a year and a half ago, I began to learn about the incredible health effects of longevity products.
[00:24:17.730 --> 00:24:21.513]  Erin Dykes lost 92 pounds.
[00:24:21.533 --> 00:24:23.335]  We're going to show you some before and afters.
[00:24:23.755 --> 00:24:25.515]  Aaron, break down what happened.
[00:24:25.555 --> 00:24:26.116]  Your story.
[00:24:26.396 --> 00:24:31.457]  I've worked really hard with diet and exercise to try to lose weight, but I just didn't get the results.
[00:24:31.497 --> 00:24:32.357]  It just didn't happen.
[00:24:32.677 --> 00:24:35.258]  Then I saw what you were doing with Infowarsteam.com.
[00:24:35.738 --> 00:24:39.539]  I wasn't even trying to lose weight, but I got it because I wanted to feel better energy.
[00:24:39.579 --> 00:24:40.519]  I wanted that nutrition.
[00:24:40.559 --> 00:24:44.180]  Didn't even understand how that could kickstart my own weight loss goals.
[00:24:44.320 --> 00:24:44.480]  But the
[00:24:44.480 --> 00:24:46.061]  The products did that for me.
[00:24:46.401 --> 00:24:54.184]  I found myself suddenly losing weight, more energetic, wanting to exercise, wanting to eat the right foods, and they don't even advertise it as weight loss.
[00:24:54.484 --> 00:24:58.045]  I want to challenge our radio listeners to go to Infowarsteam.com.
[00:24:58.586 --> 00:25:03.808]  Sign up as a distributor and get wholesale pricing discounts at Infowarsteam.com.
[00:25:09.611 --> 00:25:10.291]  Welcome back.
[00:25:10.331 --> 00:25:17.452]  We're now going to go to the interview I conducted earlier today with Patriot Larry Pratt of Gun Owners of America.
[00:25:17.873 --> 00:25:18.633]  It's a great interview.
[00:25:19.313 --> 00:25:26.414]  Now, Mr. Pratt, originally Alex was scheduled to interview you, and people loved the dynamic of the two of you talking.
[00:25:26.474 --> 00:25:31.875]  However, he wasn't able to do so today, and the reason why, it's pretty amusing.
[00:25:31.915 --> 00:25:36.196]  It turns out that your friend and Alex's friend, Pierce Morgan, is coming down to Texas
[00:25:36.816 --> 00:25:38.637]  He's coming down to Katy, Texas.
[00:25:38.997 --> 00:25:41.498]  From what we understand, he's going to be at a gun range.
[00:25:41.518 --> 00:25:43.719]  I believe they're called tactical firearms.
[00:25:45.420 --> 00:25:47.381]  And, you know, your thoughts on that?
[00:25:47.481 --> 00:25:50.482]  Alex, by the way, Alex is going to try to confront them if he can.
[00:25:50.522 --> 00:25:51.623]  He's going to bullhorn him.
[00:25:52.984 --> 00:25:53.924]  You know, we'll see.
[00:25:53.944 --> 00:25:54.804]  He's on his way there now.
[00:25:54.845 --> 00:25:57.686]  But your thoughts on Pierce Morgan visiting the great state of Texas?
[00:25:58.991 --> 00:26:08.433]  My imagination tells me that there may be some folks telling Mr. Morgan, boy, you ain't from around here, are you?
[00:26:10.793 --> 00:26:12.853]  Yeah, it turns out he's going to be at a location.
[00:26:12.873 --> 00:26:16.894]  I believe it's called Tactical Firearms, from what one of the producers has told me.
[00:26:18.114 --> 00:26:23.575]  I'm just wondering if he's going to take his instruction on shooting stance from the President.
[00:26:24.095 --> 00:26:26.816]  Oh, if he does, he might get himself shot.
[00:26:27.625 --> 00:26:29.906]  Well, he might be flat on his back, too.
[00:26:30.846 --> 00:26:36.628]  My guess is the president could have done that to himself pretty easily, the way he was mishandling that gun.
[00:26:36.648 --> 00:26:42.289]  Yeah, what do you think about those photos that came out several days ago of the president shooting?
[00:26:42.329 --> 00:26:43.490]  Do you think they were doctored?
[00:26:43.510 --> 00:26:44.670]  Do you think that was really him?
[00:26:45.475 --> 00:26:54.341]  Well, if those were doctored, he better get a better doctor because it showed a great deal of inability to fire a gun properly.
[00:26:54.361 --> 00:27:03.127]  His stance was such that he would have been knocked on his backside very likely, especially if that were the first time he had fired a shotgun.
[00:27:03.168 --> 00:27:06.890]  It didn't look like it was well placed tightly against him.
[00:27:07.691 --> 00:27:09.272]  He was standing back.
[00:27:10.112 --> 00:27:14.596]  He wasn't down in a semi-crouched position that somebody shooting skeet
[00:27:15.496 --> 00:27:17.237]  Uh, might be expected to have.
[00:27:17.277 --> 00:27:25.481]  He would be trying to rotate his upper torso to follow the bird and try to pull it down.
