[00:00:08.932 --> 00:00:11.695]  Waging war on corruption.
[00:08:23.048 --> 00:08:23.989]  What are we seeing here?
[00:08:24.029 --> 00:08:25.149]  And break down this bombshell.
[00:08:25.748 --> 00:08:41.469]  Well, first of all, Alex, the article we've got running on worldatdailywnd.com right now, as you say, I went yesterday and researched, checked with the Arabic-speaking sources, Waleed Shobat, who helped write the article.
[00:08:42.529 --> 00:08:56.365]  There's numerous videos on the internet and in the Arabic-speaking world that make it clear the rebels are the ones who have launched the sarin gas attacks, not the Assad government.
[00:08:57.119 --> 00:08:59.761]  Now, the Assad government is not a great government.
[00:08:59.801 --> 00:09:02.964]  I mean, there's no good guys in Syria.
[00:09:03.004 --> 00:09:05.265]  But the point is, the truth is the truth.
[00:09:05.365 --> 00:09:22.318]  And I think the attempt by the Obama administration, which now appears to be the second time the Obama administration has tried this, it was the narrative being run out of the White House back in May that the Assad government was launching chemical attacks.
[00:09:22.719 --> 00:09:25.421]  But the problem is that there's no validation of it.
[00:09:26.021 --> 00:09:27.281]  There's no hard proof.
[00:09:27.541 --> 00:09:32.062]  John Kerry, Secretary of State, said yesterday he has indisputable proof.
[00:09:32.182 --> 00:09:33.503]  Well, let's see it.
[00:09:34.443 --> 00:09:35.863]  Why don't we see this proof?
[00:09:36.143 --> 00:09:36.984]  It's not there.
[00:09:37.964 --> 00:09:48.106]  Even the United Nations, going back to May, doubted very seriously that the Assad regime, as bad as it is, was going to use sarin gas attacks.
[00:09:48.466 --> 00:09:50.427]  As you said, it does not make any sense.
[00:09:51.810 --> 00:09:56.834]  Why, when the Assad government's winning, would it resort to sarin gas attacks?
[00:09:57.614 --> 00:10:14.788]  And, with video after video, with testimony after testimony coming out of the Arab world, in Syria it's widely known that it's the rebels, which are a group of Al-Qaeda, Muslim Brotherhood, ragtag radicals.
[00:10:15.660 --> 00:10:19.682]  that are opposing the regime and the Obama administration supporting.
[00:10:19.702 --> 00:10:27.086]  These are not good guys and to think that they wouldn't use sarin gas attacks stretches the imagination.
[00:10:27.546 --> 00:10:31.248]  Especially when we have pictures of the sarin gas arsenals with the
[00:10:32.248 --> 00:10:35.149]  Gas and the other chemicals coming from Saudi Arabia.
[00:10:35.169 --> 00:10:44.633]  I mean, it seems to me that if the Obama administration is going to go to war on Syria, which is what this means, a very massive step.
[00:10:45.174 --> 00:10:52.337]  I can't emphasize to people listening how much we are on the verge here of World War III.
[00:10:52.937 --> 00:10:54.738]  Russia and China are not going to sit by
[00:10:55.518 --> 00:11:13.077]  If Obama thinks he can wag the dog to get attention off of his other problems or run a false flag here, it isn't going to fly with Russia and China saying to Obama, you don't have the evidence and we're not going to tolerate a military attack.
[00:11:13.738 --> 00:11:17.760]  Very, very succinctly said, Dr. Corsi, I want to break something down.
[00:11:18.581 --> 00:11:22.403]  You have never talked like this in the decade that I've been interviewing you or more.
[00:11:22.743 --> 00:11:27.626]  And I've talked to a lot of other top people on and off air about this.
[00:11:28.606 --> 00:11:30.927]  Colonel Schaefer is one of them, but many others off record.
[00:11:31.468 --> 00:11:33.629]  And they all are saying exactly what you're saying.
[00:11:34.770 --> 00:11:35.970]  And it's so transparent.
[00:11:36.671 --> 00:11:38.792]  How does Obama think he's going to get away with this?
[00:11:39.625 --> 00:11:44.649]  Well, again, I think the Obama administration has gotten to the point where they think they can lie with impunity.
[00:11:45.269 --> 00:11:47.151]  Certainly, that's what this appears to be.
[00:11:47.451 --> 00:11:52.655]  And, you know, Alex, I don't think we've been in a more critical moment since the Cuban Missile Crisis.
[00:11:53.296 --> 00:12:00.682]  Now, the Cuban Missile Crisis, Jack Kennedy had photographs of the missiles from U-2 flights over Cuba.
[00:12:01.182 --> 00:12:03.284]  And Jack Kennedy showed those to the world.
[00:12:03.324 --> 00:12:08.288]  He went to the United Nations and he said, here's the pictures of the missiles in Cuba.
[00:12:08.968 --> 00:12:10.309]  Obama has not done that.
[00:12:10.329 --> 00:12:20.174]  Obama has not presented to the American people or to the UN his evidence of the Assad regime being involved in the sarin gas attacks.
[00:12:20.594 --> 00:12:33.862]  And you've got Assad denying it, you've got Russia denying it, you've got China denying it, all of them with logic on their side, and we publish at WND the videos where you can see with your own eyes
[00:12:34.542 --> 00:12:41.085]  The terrorists, the rebels, the forces Obama's supporting being the culprits in the gas attacks.
[00:12:41.545 --> 00:12:42.746]  I want to make a couple of points.
[00:12:42.946 --> 00:12:52.410]  One, first of all, people got to realize that, you know, Russia and China are not borrowing a trillion dollars a year to make their budget.
[00:12:53.072 --> 00:12:53.512]  We are.
[00:12:54.173 --> 00:12:58.656]  We're in a vastly weakened economic position, and the world knows it.
[00:12:59.296 --> 00:13:07.862]  Secondly, where American public opinion is right now is not in favor of a military action, and I don't see it changing quickly.
[00:13:08.503 --> 00:13:15.007]  Now, let's say we have a cruise missile attack or we have a bomber attack over Syria.
[00:13:15.868 --> 00:13:19.351]  If we get involved in a shooting war, not just with Syria,
[00:13:20.071 --> 00:13:29.277]  But with Russia, or with Russia and China, the ramifications of that are unpredictable, and unpredictably frightening.
[00:13:30.057 --> 00:13:37.561]  Because if Russia and China say to the United States, you can't sustain a war economically, and you're on the wrong side here,
[00:13:38.641 --> 00:13:52.946]  And if Russia and China stand behind Assad, which they are doing, we are moving, we're escalating the whole conflict beyond the level of surrogates into where we're risking a direct confrontation with Russia, certainly with Russia.
[00:13:53.006 --> 00:13:58.968]  And giving them the moral high ground, which history shows you cannot win a immoral war long term.
[00:13:59.508 --> 00:14:06.297]  Well, where is, you know, at least with Jack Kennedy in the White House, he sent Adlai Stevenson, who was the U.N.
[00:14:06.357 --> 00:14:11.703]  ambassador to the U.N., and he showed the pictures of the missiles in Cuba.
[00:14:12.645 --> 00:14:14.106]  Today, we don't have a single thing.
[00:14:14.126 --> 00:14:19.349]  By the way, they're coming out with this new dossier, but I expect that to be more, you know, phony baloney as well.
[00:14:19.389 --> 00:14:20.130]  What are you expecting?
[00:14:20.590 --> 00:14:23.132]  Remember, we've had, we've gone through this.
[00:14:23.292 --> 00:14:26.814]  The left is, the publicity here is amazing to me.
[00:14:26.894 --> 00:14:37.101]  When it was George W. Bush saying there were weapons of mass destruction in Iraq, the left, John Kerry, Barack Obama, were all over the issue, saying it was a lie.
[00:14:37.501 --> 00:14:37.822]  And now,
[00:14:38.362 --> 00:14:45.206]  You've got Obama and Kerry using the same lie to advance what could end up being another phony pretext for a phony war.
[00:14:45.226 --> 00:14:48.247]  I think the American people can see through this.
[00:14:48.287 --> 00:14:49.488]  Sure, we've got one minute left.
[00:14:49.568 --> 00:14:51.809]  Bottom line, what do you expect to happen in your gut?
[00:14:52.370 --> 00:14:57.773]  My gut is that the Obama administration is so far out on the limb they're going to attack and we're going to come to the edge of World War III.
[00:14:59.133 --> 00:15:00.554]  Unfortunately, I agree with you.
[00:15:00.574 --> 00:15:03.297]  I hope everybody's saying their prayers for their children tonight.
[00:15:04.658 --> 00:15:06.600]  People better understand how serious this is.
[00:15:06.680 --> 00:15:11.084]  It's been one of the most serious moments in world history that we have ever faced.
[00:15:11.805 --> 00:15:16.730]  And they're all doing it because these power-mad control freaks that run Washington think they're invincible.
[00:15:17.578 --> 00:15:26.663]  And Obama does not want us talking about the IRS scandal with the Tea Party groups or the NSA eavesdropping on... Or Benghazi.
[00:15:27.183 --> 00:15:28.083]  Or Benghazi.
[00:15:28.523 --> 00:15:33.846]  Or the fact that we're again out of money and spending another trillion dollars we don't have on an out-of-control budget.
[00:15:33.886 --> 00:15:35.387]  Obama doesn't want these topics.
[00:15:35.427 --> 00:15:38.168]  Doctor, we're going to have to get updates from you every day if we can do it.
[00:15:38.428 --> 00:15:39.229]  I know you've got to go.
[00:15:39.549 --> 00:15:40.850]  Please join us again tomorrow.
[00:15:40.970 --> 00:15:42.590]  I know you're on top of this like no one else.
[00:15:42.871 --> 00:15:43.491]  Thank you so much.
[00:15:43.911 --> 00:15:45.253]  Thanks Alex, great to be with you.
[00:15:45.413 --> 00:15:49.599]  Wow, man, I just... I'm gonna tuck my kids in tonight twice and kiss them twice.
[00:15:50.200 --> 00:15:51.843]  I mean, I hate the New World Order!
[00:15:52.243 --> 00:15:54.446]  These people are the greatest threat to civilization!
[00:15:55.147 --> 00:15:56.770]  We've got to stop these people!
[00:15:56.790 --> 00:15:58.593]  We'll be right back, stay with us.
[00:16:01.917 --> 00:16:15.067]  With over 3,000 years of historic use, Pure Silver continues to be one of nature's most reliable and effective agents against fighting viruses, mold, fungus, bacteria, pathogens and parasites.
[00:16:15.688 --> 00:16:25.996]  At Silverlungs, we have developed a reliable and easy-to-use full production system for creating endless Pure Nano Silver solutions right from the convenience and comfort of your home.
[00:16:26.616 --> 00:16:30.859]  Your self-produced nano-silver solutions can be applied topically to the skin.
[00:16:31.280 --> 00:16:41.227]  For many who are new to silver that wish to try silver for the first time, we offer a full line of consumables and cosmetics, such as our 2-ounce nano-silver nasal sprays.
[00:16:41.727 --> 00:16:42.328]  I think so.
[00:17:01.400 --> 00:17:05.022]  Are we choosing our own destiny or has it been pre-selected for us?
[00:17:05.262 --> 00:17:10.545]  As we've moved through history, every great leader has had to understand the potential of information.
[00:17:10.785 --> 00:17:18.329]  Billions of dollars have been spent privately and publicly looking at how to tap into your psyche.
[00:17:18.509 --> 00:17:27.614]  From compulsory state education to the Hollywood media brainwashing machine, we are kept in perpetual bondage to the ideas that shape our actions.
[00:17:27.814 --> 00:17:34.801]  When somebody obscures that feedback loop between you observing and testing it out and verifying it, they can take total control of your awareness.
[00:17:35.001 --> 00:17:37.843]  All of this is happening so fast, you need to be ahead of the game.
[00:17:37.863 --> 00:17:44.810]  How to engineer the opinion of the American people so that they would not only endorse but demand a war.
[00:17:45.350 --> 00:17:46.271]  Oh, there's another one!
[00:17:46.331 --> 00:17:47.593]  Another plane just hit!
[00:18:01.778 --> 00:18:09.100]  Dozens of diseases ranging from the common cold and flu to MRSA and pneumonia are all caused by infectious pathogens.
[00:18:09.540 --> 00:18:13.341]  Fortunately, a simple, safe and effective alternative exists.
[00:18:13.781 --> 00:18:27.325]  Supernatural Silver is a new and vastly improved type of silver solution that is safe and extremely effective against 143 types of bacteria, both forms of viruses, mold and yeast, and a limited number of parasites.
[00:18:27.905 --> 00:18:29.867]  It can even purify water!
[00:18:30.367 --> 00:18:35.050]  Supernatural Silver comes in both liquid and gel for internal or external use.
[00:18:35.491 --> 00:18:46.939]  With over 180 scientific studies by independent universities, hospitals, research institutions and nursing homes, Supernatural Silver is a powerful weapon in the fight against disease.
[00:18:47.279 --> 00:18:55.148]  To see how Supernatural Silver can give you and your loved ones protection and peace of mind, go to SupernaturalSilver.com.
[00:18:55.548 --> 00:18:59.553]  Use the promo code PROTECTED for 20% off and like us on Facebook.
[00:19:01.693 --> 00:19:03.774]  It's hurricane and wildfire season again.
[00:19:03.794 --> 00:19:11.380]  Why do thousands of people sit in these reoccurring problem areas year after year, betting their lives that the disaster won't get them?
[00:19:11.820 --> 00:19:16.483]  Hundreds of you helped eFoodsDirect ship 50,000 donated meals to the Oklahoma victims.
[00:19:16.743 --> 00:19:18.684]  The problem is we can't help everybody.
[00:19:18.925 --> 00:19:19.565]  If everyone
[00:19:19.565 --> 00:19:22.047]  One of us who can, will take care of ourselves.
[00:19:22.327 --> 00:19:25.048]  We can all pitch in to take care of those who really can't.
[00:19:25.329 --> 00:19:33.133]  The new Just In Case Pack from eFoods Direct is the big brother to the 7 day emergency pack designed for Oklahoma disaster donations.
[00:19:33.554 --> 00:19:39.858]  It contains a 2 month supply for 1 person, or a 1 month supply for 2 adults, or a 2 week supply for a family of 4.
[00:19:40.658 --> 00:19:44.240]  The $320 price is $50 less than retail.
[00:19:44.460 --> 00:19:50.422]  Call 800-409-5633 on the web efoodsdirect.com slash alex.
[00:19:50.723 --> 00:19:53.624]  Order two or more, get 10% off, free shipping applies.
[00:19:53.924 --> 00:19:59.847]  Call 800-409-5633 on the web efoodsdirect.com slash alex.
[00:20:02.448 --> 00:20:03.608]  Coast to Coast.
[00:20:03.988 --> 00:20:05.309]  Direct from Austin.
[00:20:06.049 --> 00:20:09.251]  You're listening to the Alex Jones Broadcasting Network.
[00:20:17.500 --> 00:20:19.002]  The answer to 1984 is 1776.
[00:20:19.342 --> 00:20:23.608]  You're listening to The Alex Jones Show.
[00:20:31.334 --> 00:20:33.036]  I wanted to get Dr. Roberts on today.
[00:20:33.336 --> 00:20:35.418]  He wrote a story that's at paulcraigroberts.org.
[00:20:35.598 --> 00:20:38.781]  And we also have it up on InfoWars.com.
[00:20:39.301 --> 00:20:41.703]  Syria, another Western war crime in the making.
[00:20:42.084 --> 00:20:43.185]  Paul Craig Roberts.
[00:20:43.245 --> 00:20:47.569]  And I wanted to get the former head of policy at the Treasury, father of Reaganomics.
[00:20:48.709 --> 00:20:58.996]  on to give a truly conservative perspective on this and to ask him is it good news that only 9% of Americans in a Reuters poll agree with us?
[00:20:59.136 --> 00:21:06.121]  I think this is the collapse of support and it really shows we have a rogue state kleptocracy in there.
[00:21:06.141 --> 00:21:09.643]  A, but B, does he think they'll go ahead and strike?
[00:21:10.043 --> 00:21:12.825]  Dr. Corsi believes they will and it may cause World War III.
[00:21:13.065 --> 00:21:14.306]  Dr. Roberts, thanks for coming on.
[00:21:14.486 --> 00:21:15.447]  Pleased to be with you, Alex.
[00:21:15.967 --> 00:21:16.528]  Break it down.
[00:21:17.628 --> 00:21:21.532]  Well, they're going to strike, and of course it was not done by Assad.
[00:21:21.572 --> 00:21:24.074]  It was staged by the Americans and the Israelis.
[00:21:24.895 --> 00:21:26.296]  We've known this from the beginning.
[00:21:26.616 --> 00:21:33.042]  The minute that Obama said there was a line drawn, we knew they were going to have a false flag event.
[00:21:33.923 --> 00:21:48.317]  The fact that the American people are finally caught on or tired of these wars that don't serve their purposes doesn't matter because Washington now is no longer accountable except to a few powerful private interests.
[00:21:48.917 --> 00:21:51.139]  So I think it will go ahead.
[00:21:51.920 --> 00:22:03.806]  I don't think nuclear war will result because of this strike, but it's going to result because what the United States is doing, they're radicalizing the Muslims.
[00:22:04.946 --> 00:22:09.048]  It's a way of destabilizing both Russia and China.
[00:22:09.468 --> 00:22:12.310]  Russia has large Muslim populations.
[00:22:12.970 --> 00:22:15.471]  It's bordered by numerous Muslim countries.
[00:22:15.591 --> 00:22:18.713]  China has some Muslim populations and borders.
[00:22:19.033 --> 00:22:27.323]  And so as this radicalization of Muslims spreads, it spreads into these two countries and becomes destabilizing for them.
[00:22:27.663 --> 00:22:36.393]  And as well, the United States has inside Russia hundreds of non-governmental organizations funded with American money.
[00:22:37.294 --> 00:22:54.742]  Whose purpose is to destabilize Russia, to demand liberalization, which is really a way of creating dissenting voices, arousing the different nationality passions of the peoples in Russia.
[00:22:55.102 --> 00:22:56.022]  The same in China.
[00:22:56.082 --> 00:23:02.005]  In China, every time an American company locates a new plant or a bank branch,
[00:23:02.825 --> 00:23:11.028]  And China, they create a board and they put on this board the Chinese relatives of the local and regional party officials.
[00:23:11.268 --> 00:23:26.112]  And so that board becomes a way of, it's a conduit for money into the regional and local Communist Party and it creates loyalties that put them at odds with the central government.
[00:23:26.152 --> 00:23:29.294]  It's a global corporatist takeover above all the nations.
[00:23:29.634 --> 00:23:31.875]  Again, Dr. Paul Craig Roberts joins us.
[00:23:32.315 --> 00:23:39.438]  He's an economist and also has worked internationally on many deals, including the peace deals with the Soviet Union back in 1991.
[00:23:39.679 --> 00:23:44.541]  Doctor, unfortunately I have to agree with you and all the other experts I talked to agree, and I've done my own research.
[00:23:44.841 --> 00:23:56.507]  I think the only thing that may stop it is the military itself quietly leaking information, sabotaging things in a peaceful way, kind of blocking what's going on.
[00:23:56.527 --> 00:24:08.674]  And that's why you see such a focus on persecuting whistleblowers, because the kleptocrats that have seized control of our central government seem to be concerned about that.
[00:24:08.714 --> 00:24:10.555]  So I think that shows that that may be a weakness.
[00:24:11.567 --> 00:24:15.930]  Well, you know, Dempsey, the chairman of the Joint Chiefs, has warned against it.
[00:24:16.670 --> 00:24:21.013]  But I think on the whole, the military is unable to do anything.
[00:24:21.053 --> 00:24:23.194]  What they would have to do would be simply to have a coup.
[00:24:24.055 --> 00:24:27.017]  But actually, the war serves the purpose of the military.
[00:24:27.157 --> 00:24:29.358]  It serves a military security complex.
[00:24:30.539 --> 00:24:33.341]  They go along, get along generals when they retire.
[00:24:34.261 --> 00:24:38.524]  They either get to be Pentagon consultants or they become lobbyists.
[00:24:38.704 --> 00:24:42.325]  Sure, but it's not going to serve them if we go totally bankrupt and there's a nuclear war.
[00:24:43.906 --> 00:24:46.787]  I know, but everybody thinks about their interests.
[00:24:46.827 --> 00:24:47.867]  Who's looking after me?
[00:24:47.927 --> 00:24:48.888]  This is my chance.
[00:24:49.428 --> 00:24:51.308]  I can't rock the boat.
[00:24:51.328 --> 00:25:03.413]  So it becomes very hard for the military to do something that's actually against the short-run interests of all of the members in the higher ranks.
[00:25:04.253 --> 00:25:07.314]  So I don't know that we can count on the military stopping it.
[00:25:08.601 --> 00:25:10.686]  They haven't stopped any of the other wars.
[00:25:11.748 --> 00:25:13.291]  Why do you think they're going ahead with this now?
[00:25:13.311 --> 00:25:14.855]  To distract from all the scandals?
[00:25:14.935 --> 00:25:17.721]  To try to get Iran to get involved?
[00:25:18.002 --> 00:25:19.124]  So they can have a wider war?
[00:25:20.291 --> 00:25:31.422]  Well, you know, it's part of the neoconservative document that they put out, and General Wesley Clark has reported he was shown the same thing when he visited the Pentagon.
[00:25:31.943 --> 00:25:41.392]  So I think what it's really about is the United States was going to pull off in Syria exactly the same scenario it used in Libya.
[00:25:41.912 --> 00:25:55.099]  Only this time the Russians and the Chinese vetoed the no-fly zone because they had learned that the no-fly zone was actually something the Americans and NATO used for attacking Qaddafi's forces.
[00:25:55.459 --> 00:25:56.299]  So they vetoed it.
[00:25:56.379 --> 00:26:07.405]  So the Americans had already, Washington, had already instigated the outside jihadists going into Syria to overthrow the secular president.
[00:26:08.105 --> 00:26:10.046]  And yet there was no air support.
[00:26:10.106 --> 00:26:14.027]  And so the American-backed forces, the Washington-backed forces, are being defeated.
[00:26:15.187 --> 00:26:21.109]  And so they've got to find some way to come to the aid of the forces.
[00:26:21.189 --> 00:26:26.211]  And so that's what this chemical weapons false flag attack is all about.
[00:26:26.291 --> 00:26:31.533]  It gives Washington an excuse to run in there and rescue the forces that it sent to work.
[00:26:32.353 --> 00:26:37.977]  Sir, Joel Skousen, who does World Affairs Brief, has been very accurate in his analysis, as have you been.
[00:26:38.397 --> 00:27:00.572]  He believes that the Anglo-American power structure is trying to get Russia and China to start a nuclear war, and that they believe, out of that global crisis, they'll be able to create a new police state here, roll out some of the space-based weapons they've got to defeat them, and finally have world domination, and that this is truly a megalomaniacal thing that's happening.
[00:27:00.892 --> 00:27:01.753]  What's your take on that?
[00:27:03.394 --> 00:27:07.599]  Well, we already have a police state, they already have that, and nobody survives nuclear war.
[00:27:08.220 --> 00:27:09.922]  I mean, there won't be any survivors.
[00:27:11.103 --> 00:27:14.427]  So I think that that's an incorrect analysis.
[00:27:17.230 --> 00:27:23.117]  Okay, well you and I can see the end of this, and he can see the end of it, and everybody else I talk to that's intelligent can see the end of it.
[00:27:23.417 --> 00:27:27.042]  What is the power structure thinking, then, if they don't want World War III?
[00:27:27.322 --> 00:27:28.464]  Why are they trying to start it?
