[00:00:01.753 --> 00:00:02.915]  Coast to coast.
[00:06:46.247 --> 00:06:49.790]  None Dare Call a Conspiracy by Gary Allen, the book that woke me up.
[00:06:50.110 --> 00:06:54.393]  We're also carrying Behind the Green Mask, UN Agenda 21, by Rosa Corey.
[00:06:54.533 --> 00:06:57.175]  This book is coffin nails to the globalist takeover.
[00:06:57.495 --> 00:07:04.005]  The Greater Good, the most professional and up-to-date film I've ever seen, exposing the scourge that is vaccines.
[00:07:04.326 --> 00:07:08.573]  These titles and a lot more are all available at InfoWarshop.com.
[00:07:10.123 --> 00:07:11.123]  I had tried everything.
[00:07:11.143 --> 00:07:13.344]  I'd cut back the amount of food I was eating.
[00:07:13.544 --> 00:07:16.245]  I was lifting weights and jogging, but nothing was working.
[00:07:16.665 --> 00:07:21.146]  My body was literally starving for minerals and trace elements, as well as key vitamins.
[00:07:21.506 --> 00:07:27.908]  And as soon as I had that, I immediately could eat half of what I was eating previously and be satisfied.
[00:07:28.368 --> 00:07:38.791]  Now, there are hundreds of great products at Infowarsteam.com, but I want to point out the three that have helped me lose 37 pounds in just two months.
[00:07:39.571 --> 00:07:43.713]  Products like Beyond Tangy Tangerine, Pollen Burst, and Rebound.
[00:07:44.033 --> 00:07:50.075]  When I started taking the Tangy Tangerine and other products every day, I lost more than 37 pounds in just two months.
[00:07:50.315 --> 00:07:51.455]  Now that's results.
[00:07:51.876 --> 00:07:58.278]  I want to challenge my listeners to go to Infowarsteam.com and to order just three of their products.
[00:07:58.658 --> 00:08:04.260]  And you will see the changes in the way you look, feel, and in your appetite almost immediately.
[00:08:04.380 --> 00:08:06.621]  Start your journey to health and wellness today.
[00:08:06.941 --> 00:08:08.542]  Infowarsteam.com
[00:08:11.071 --> 00:08:26.046]  You are listening to an InfoWars.com Frontline Report.
[00:08:26.186 --> 00:08:27.748]  It's Alex Jones.
[00:08:43.800 --> 00:08:50.048]  We are live and we are broadcasting worldwide on this 9th day of December 2013.
[00:08:54.415 --> 00:08:56.936]  The year is extremely long in the tooth, as they say.
[00:08:56.996 --> 00:09:02.878]  Well, I'm looking at DrudgeReport.com, the top story, Putin dissolves state media.
[00:09:03.819 --> 00:09:12.482]  One of the biggest state-run media outlets in Russia has been dissolved by Harry Putin, he says, I guess to save money and other things.
[00:09:12.903 --> 00:09:18.425]  Kind of like they're cutting back on the state-run media here that claims it's not state-run, but is state-run.
[00:09:19.045 --> 00:09:24.518]  And now Obama isn't letting them into press conferences and is just having his own media corps put out info?
[00:09:25.159 --> 00:09:27.946]  And CNN is basically collapsing into entertainment?
[00:09:30.342 --> 00:09:31.743]  It's the same deal all over the world.
[00:09:31.803 --> 00:09:42.830]  Japan basically declared martial law last Thursday, declaring anything they want secret and the government can basically do whatever it wants in the middle of their 20-year depression.
[00:09:43.511 --> 00:09:50.255]  China is going into a depression and seeing a stock market as well as a real estate bubble implode right now.
[00:09:50.855 --> 00:09:53.037]  And what happens when that happens all over the world?
[00:09:53.757 --> 00:09:55.899]  What happened before World War I and World War II?
[00:09:56.399 --> 00:09:58.921]  What happened before other big regional wars every time?
[00:10:00.529 --> 00:10:04.330]  If an economy's bad in one country, they don't tend to start a war.
[00:10:04.410 --> 00:10:18.395]  But when multiple countries bordering each other or geographically competing for larger markets like the South China Sea and that whole area in Asia and the Pacific, when you've got a bunch of countries in a global recession depression,
[00:10:19.682 --> 00:10:21.764]  What do governments do to stay in power?
[00:10:22.464 --> 00:10:24.306]  They start wars, ladies and gentlemen.
[00:10:24.646 --> 00:10:25.807]  That is a historical fact.
[00:10:25.827 --> 00:10:30.550]  We keep telling you, look for war to come as the global economy melts down.
[00:10:30.570 --> 00:10:40.137]  And remember, the globalists understand these cycles, so they attempt to actually orchestrate the cycles, hijack the cycles, surf the cycles, in their own words.
[00:10:41.859 --> 00:10:43.060]  Like the silver surfer
[00:10:44.073 --> 00:10:50.242]  You know, coming in as the harbinger of doom behind him to destroy the planet in thermal nuclear war.
[00:10:50.262 --> 00:10:57.272]  I guess the Silver Surfer is the harbinger of Galactus?
[00:10:59.477 --> 00:11:01.999]  I mean, that's basically what we're dealing with here.
[00:11:02.319 --> 00:11:08.242]  And that's why I get angry by the average person in a checkout line going, hey Alex, like your show.
[00:11:08.763 --> 00:11:10.424]  By the way, did you watch the UT game?
[00:11:10.444 --> 00:11:14.006]  And I'm like, you like my show and you're asking me about football.
[00:11:14.526 --> 00:11:16.287]  Well, yeah, but you got to have some fun.
[00:11:16.307 --> 00:11:17.608]  Yeah, I got it.
[00:11:17.628 --> 00:11:18.708]  You got to have some fun.
[00:11:19.069 --> 00:11:22.851]  But I'm not going to have fun watching what they tell me to have fun watching.
[00:11:24.241 --> 00:11:30.323]  Because there's more propaganda in the ads and during the football games than anywhere else, and I'm just digressing.
[00:11:30.803 --> 00:11:34.644]  I just want to stop this, and I feel like I'm not doing enough.
[00:11:35.164 --> 00:11:37.605]  I feel like I don't have enough energy and focus.
[00:11:38.465 --> 00:11:43.327]  Okay, so I'm not kicking you out there, or angry at you, and I'm not on a high horse.
[00:11:43.867 --> 00:11:48.648]  I'm just telling you folks, there's a good chance they're going to start World War III in the next decade.
[00:11:49.709 --> 00:11:50.769]  And it might start next week.
[00:11:52.748 --> 00:12:20.413]  It might start next year, but almost every analyst, go look at all the top military analysts, Ministry of Defense reports out of England, Department of Defense reports here, the Chinese government's reports, the German reports, the EU reports, the Japanese reports, I've got some of them right here today in fact, they are saying that we are literally hurtling, hurtling towards massive war.
[00:12:21.741 --> 00:12:36.590]  And remember what Dick Cheney did back in 888, when the Olympics started, launching a sneak attack on areas of Russian-held northern Georgia, South Ossetia and Abkhazia.
[00:12:39.032 --> 00:12:44.415]  Our media ran with the hoax, worldwide, that the Russians had attacked.
[00:12:44.435 --> 00:12:45.776]  And I'm not romanticizing the Russians.
[00:12:46.076 --> 00:12:47.317]  I just don't want to start a war with them.
[00:12:47.557 --> 00:12:50.239]  And the Russians rolled in medium-range mobile trucks
[00:12:51.038 --> 00:13:09.826]  With medium-range thermal nuclear weapons on them, and said on European and Russian television, in Russian and English, if NATO forces do not pull back and don't stop landing new forces at the capital of Georgia, we're going to launch nuclear missiles at you in Europe.
[00:13:12.907 --> 00:13:17.209]  And during the Cuban Missile Crisis, that was a big deal because they were on our doorstep.
[00:13:18.971 --> 00:13:20.992]  And we were in the right to say, get your missiles out of here.
[00:13:21.453 --> 00:13:23.634]  Well now, here's the West on their doorstep.
[00:13:24.254 --> 00:13:26.896]  But the difference is, it was number one news story.
[00:13:27.437 --> 00:13:33.701]  And people literally losing sleep, because they should have, in both governments, when nuclear war almost happened in 1961.
[00:13:33.841 --> 00:13:41.606]  Now this stuff's happening, and the average trendy, literally,
[00:13:44.324 --> 00:13:58.251]  wants to show off their mismatched socks, or how big their mustache is, or, you know, tell me the latest martini, which is fine, cool, I like your mustache, I like your style, I like your martini.
[00:13:58.871 --> 00:14:01.092]  The point is, is that's not the culture.
[00:14:01.993 --> 00:14:08.276]  In fact, historically, a culture like that is what you see right before a world war as well.
[00:14:08.676 --> 00:14:09.856]  Things are always very decadent.
[00:14:10.277 --> 00:14:10.857]  The roaring
[00:14:12.717 --> 00:14:14.678]  Twenties, before the depression, all of it.
[00:14:14.718 --> 00:14:17.600]  I mean, we are just on the edge of destruction.
[00:14:19.902 --> 00:14:25.606]  We are surfing the apocalypse, ladies and gentlemen, and it's already the apocalypse in Central Africa.
[00:14:26.326 --> 00:14:29.088]  It's already the apocalypse to people's pension funds in Europe.
[00:14:29.789 --> 00:14:32.951]  It's already the apocalypse in areas in China with the slave camps.
[00:14:33.571 --> 00:14:39.055]  And I'm just here saying, we better decide, can we get this ship
[00:14:40.643 --> 00:14:44.047]  Fixed and get the holes fixed and get the pumps running?
[00:14:44.767 --> 00:14:45.968]  Or do we go to the lifeboats?
[00:14:46.869 --> 00:14:48.171]  Because let me tell you something, folks.
[00:14:48.751 --> 00:14:52.235]  If you try to go to the lifeboats too late, that's the worst time.
[00:14:53.956 --> 00:14:55.758]  And I'm asking myself that same question.
[00:14:56.098 --> 00:15:02.345]  In my own life, in my own family, I'm so caught in the routine of the radio, the TV, everything we cover and do here.
[00:15:03.911 --> 00:15:05.752]  That Obama has become a dictator.
[00:15:05.952 --> 00:15:06.433]  Officially.
[00:15:06.513 --> 00:15:07.694]  No one even denies it now.
[00:15:08.174 --> 00:15:13.217]  Doesn't mean he'll stay in office, but he's made the office totally dictatorial, autocratic.
[00:15:13.457 --> 00:15:14.498]  By every yardstick.
[00:15:15.339 --> 00:15:16.860]  And it's getting worse by the day now.
[00:15:18.121 --> 00:15:19.582]  And I'm just here taking it as well.
[00:15:22.223 --> 00:15:26.166]  I can't even... We're always so busy, or I'm always so tired when I'm at home at night.
[00:15:27.107 --> 00:15:32.070]  I can't discuss with my wife preparations, or what do we do, or what's our plans.
[00:15:32.810 --> 00:15:33.131]  I just...
[00:15:34.238 --> 00:15:39.461]  I don't blame anybody for not knowing what to do, because I don't know what to do.
[00:15:39.481 --> 00:15:45.726]  I mean, do I run to Switzerland?
[00:15:46.266 --> 00:15:47.167]  Do I run to Iceland?
[00:15:47.187 --> 00:15:48.868]  Do I run to Tasmania?
[00:15:50.008 --> 00:15:51.649]  Do I run to New Zealand?
[00:15:51.669 --> 00:15:54.611]  Do I run to the South Pacific?
[00:16:05.717 --> 00:16:09.038]  Because believe me, ladies and gentlemen, I don't care about money.
[00:16:09.098 --> 00:16:10.759]  Money's like fuel in a gas tank for me.
[00:16:10.819 --> 00:16:14.841]  It's fuel to do what I want, to have some security, to be able to stand up for myself.
[00:16:15.441 --> 00:16:16.282]  That's all it is.
[00:16:16.882 --> 00:16:26.566]  In fact, it's a burden, a responsibility to try to make the money to run the operation and then have enough in reserve to operate and mess with it and everything.
[00:16:28.456 --> 00:16:35.801]  Money means, after about 250 protesters following us around all day in the sleet and rain in Dallas from 10 a.m.
[00:16:35.861 --> 00:16:46.649]  until about 4 o'clock, broadcasting live, being beat up by the police, the 25 or 30 people left, I could take them over to the hotel and buy them all dinner.
[00:16:47.410 --> 00:16:52.854]  And buy them all hot drinks, whether it was cocoa or a hot toddy.
[00:16:55.956 --> 00:16:57.197]  That's what I want money for.
[00:16:58.929 --> 00:17:00.248]  And that's money well spent.
[00:17:06.024 --> 00:17:28.651]  But I tell you, I mean, the only reason I'm still on air, the only reason I'm here at the helm of Infowars is because I know we've got a chance of beating these people by reaching out to the power structure and those in the infrastructure throughout the strata in corporate, ecclesiastical, governmental, private lives, homeschoolers, public schoolers, police, military, bureaucrats.
[00:17:29.312 --> 00:17:31.812]  The writing is far beyond being on the wall.
[00:17:31.953 --> 00:17:33.133]  It is flaming.
[00:17:34.781 --> 00:17:35.622]  It is naked.
[00:17:35.682 --> 00:17:36.582]  It is loud.
[00:17:36.722 --> 00:17:37.483]  It is bold.
[00:17:37.903 --> 00:17:44.387]  It is like sirens and red flags and explosions going off and start guns going off.
[00:17:44.427 --> 00:17:51.292]  I mean, it's like the 4th of July rolled into the Kentucky Derby, rolled into a hydrogen bomb going off.
[00:17:51.812 --> 00:17:57.337]  Just... We can hear the air raid sirens culturally.
[00:17:57.718 --> 00:17:58.518]  Historically.
[00:17:58.919 --> 00:18:01.921]  I mean, it's just... And that's why the elite's so corrupt now.
[00:18:02.122 --> 00:18:06.466]  They've actually gone to the phase of grabbing everything, not nailed down and running.
[00:18:06.986 --> 00:18:17.193]  That's the big sign, is all the rich are running out of Europe, running out of Israel, running out of the U.S., running out of... They're all running to the north of Canada, or they're running to Idaho.
[00:18:17.614 --> 00:18:23.598]  It's even in the USA today, they're building giant bunkers, they're getting private security, they're buying weapons systems.
[00:18:23.958 --> 00:18:24.399]  Why?
[00:18:24.659 --> 00:18:26.220]  Because they know what they've done!
[00:18:28.281 --> 00:18:30.963]  And we've done it too, letting them do it!
[00:18:32.364 --> 00:18:34.266]  You want to know who's to blame for all this, folks?
[00:18:34.306 --> 00:18:35.707]  And I say this to myself as well.
[00:18:36.718 --> 00:18:41.622]  We ought to create an intro with clips of V talking where he says how bad the establishment is.
[00:18:41.662 --> 00:18:43.664]  He says, if you really want to know who's behind it, you are.
[00:18:43.724 --> 00:18:44.525]  Just look in the mirror.
[00:18:44.905 --> 00:18:45.406]  And that's right.
[00:18:45.426 --> 00:18:47.047]  And I'm willing to look in the mirror.
[00:18:47.087 --> 00:18:48.669]  And that's why I don't want you calling up.
[00:18:50.090 --> 00:18:51.351]  Telling me how great I am.
[00:18:53.393 --> 00:18:54.834]  Telling me how much you appreciate me.
[00:18:54.874 --> 00:18:58.477]  Listen, we are on a ship that is freaking sinking, man.
[00:18:58.818 --> 00:19:03.542]  We got enemies running around, putting more weapon systems on the bottom of it, trying to sink it.
[00:19:04.397 --> 00:19:05.737]  Because they're already going to be offshore.
[00:19:05.757 --> 00:19:08.618]  It's a very tiny elite that want to actually bring down civilization.
[00:19:09.279 --> 00:19:09.959]  Very tiny.
[00:19:09.979 --> 00:19:13.360]  We're talking about a few thousand globalists here that really know the master plan.
[00:19:13.620 --> 00:19:14.681]  They've written on it, too.
[00:19:14.701 --> 00:19:21.583]  I mean, we know what their plan is, but even their minions, even their adjuncts, even their
[00:19:22.912 --> 00:19:25.714]  Protégés do not know, okay?
[00:19:26.595 --> 00:19:29.496]  Now we've decompartmentalized their operation and others have.
[00:19:29.937 --> 00:19:35.020]  And now it's getting viral spread because people are going, whoa, I checked into this guy, he's telling the truth.
[00:19:35.240 --> 00:19:38.002]  And I'm not telling you something that I deserve a medal for.
[00:19:38.242 --> 00:19:39.783]  The enemy published it all.
[00:19:40.204 --> 00:19:41.705]  That's been their miscalculation.
[00:19:43.339 --> 00:19:56.670]  They're proud of their evil, but you and I and all of us together have to get really aggressive, peacefully and politically and economically now, ahead of all hell breaking loose.
[00:19:56.730 --> 00:19:59.572]  Depression, war, civil war.
[00:20:00.853 --> 00:20:02.475]  Just absolute nightmares.
[00:20:02.575 --> 00:20:05.918]  We have to admit this is happening and be able to turn it around.
[00:20:05.938 --> 00:20:07.419]  Be right back.
[00:20:09.901 --> 00:20:14.983]  Alex Jones here, and I want to tell you about a longtime friend of the show, My Patriot Supply.
[00:20:15.363 --> 00:20:23.825]  As you might remember, this is the company that stood up to the DHS and exposed FEMA's secret plan to begin hoarding emergency survival food.
[00:20:24.245 --> 00:20:31.548]  It has always been my belief that it's key to stand behind companies who share the same values as their fellow Patriots.
[00:20:32.068 --> 00:20:39.470]  My Patriot Supply brings us their exclusive Patriot Pantry brand, along with many other fine preparedness products.
[00:20:39.970 --> 00:20:43.352]  I personally store and use their high-quality products.
[00:20:43.933 --> 00:20:47.555]  It tastes great, and it's easy to store for up to 25 years.
[00:20:48.116 --> 00:20:54.700]  For a limited time, you can save $50 instantly on a four-week supply of food, along with other special offers.
[00:20:55.280 --> 00:21:02.005]  Visit mypatriotsupply.com forward slash alex today with the new world order making rapid advances on every front.
[00:21:02.485 --> 00:21:06.528]  It is essential to prepare with My Patriot Supply today.
[00:21:09.847 --> 00:21:13.329]  Is your cell phone being used to build a profile on you?
[00:21:13.349 --> 00:21:20.254]  Give the gift of privacy and block unwanted cell phone spying with the Privacy Case from PrivacyCase.com
[00:21:30.600 --> 00:21:31.880]  They're making their lists.
[00:21:32.000 --> 00:21:33.801]  They're checking them twice.
[00:21:34.061 --> 00:21:37.101]  They're gonna make up who's been naughty or nice.
[00:21:37.141 --> 00:21:39.682]  The problem is real, and so is the solution.
[00:21:39.902 --> 00:21:45.463]  Go to PrivacyCase.com because... They see you when you're sleeping.
[00:21:45.923 --> 00:21:48.784]  They listen when you're awake.
[00:21:48.804 --> 00:21:52.824]  They can tell us all you've been bad when you've been good.
[00:21:52.844 --> 00:21:55.225]  So get yourself a Privacy Case.
[00:21:56.645 --> 00:22:02.069]  Now through December 31st, buy yourself an American-made privacy case and give one for only $79.95 each.
[00:22:02.669 --> 00:22:04.711]  Go to PrivacyCase.com today.
[00:22:04.991 --> 00:22:05.932]  The Privacy Case.
[00:22:06.072 --> 00:22:07.873]  Because there is a case for privacy.
[00:22:09.254 --> 00:22:15.658]  By now you may know that a Bitcoin is the first decentralized currency that's easily transferred from person to person over the internet.
[00:22:15.978 --> 00:22:16.819]  No bank needed.
[00:22:17.099 --> 00:22:20.700]  This means lower fees and accounts can never be frozen, limited, or closed.
[00:22:20.960 --> 00:22:24.501]  Plus, a large number of businesses and merchants already accept bitcoins.
[00:22:24.841 --> 00:22:28.041]  And bitcoins are easily exchanged for dollars, euros, and more.
[00:22:28.441 --> 00:22:36.923]  If you're interested in making money in the bitcoin market right away, and by right away we mean start making money today, please visit us at cloudhashing.com.
[00:22:37.243 --> 00:22:44.145]  Cloudhashing.com is one of the fastest growing bitcoin miners in the world, delivering the highest profits to people just like you.
[00:22:44.365 --> 00:22:45.025]  To get started,
[00:22:45.265 --> 00:22:50.229]  Join us at cloudhashing.com and you will start mining bitcoins right away and get paid daily.
[00:22:50.389 --> 00:22:51.270]  You heard correctly.
[00:22:51.550 --> 00:22:53.812]  You will receive payments every single day.
[00:22:54.072 --> 00:22:54.872]  And the best part?
[00:22:55.053 --> 00:22:58.355]  You do not need a computer or need any experience in mining bitcoins.
[00:22:58.595 --> 00:23:00.116]  It's perfect for everyone.
[00:23:00.357 --> 00:23:04.580]  Learn more at cloudhashing.com, just like it sounds, cloudhashing.com.
[00:23:04.860 --> 00:23:07.522]  Start making money today at cloudhashing.com.
[00:23:08.883 --> 00:23:13.565]  The challenge, creating delicious GMO-free foods with a 25-year shelf life.
[00:23:14.165 --> 00:23:18.387]  The solution, Numena Foods, a pioneer in healthy, storable foods.
[00:23:18.747 --> 00:23:25.989]  Our meals are GMO and gluten-free, contain no MSG, aspartame, or high-fructose corn syrup, and we never use chemicals or preservatives.
[00:23:26.350 --> 00:23:28.510]  Just good, healthy food at great prices.
[00:23:28.790 --> 00:23:32.832]  Call us today at 888-597-0775 or visit GMOFreeFoodStorage.com.
[00:23:32.852 --> 00:23:35.433]  That's GMOFreeFoodStorage.com.
[00:23:39.534 --> 00:23:43.517]  Yes, family and friends are gathering to give gifts and wish health and security.
[00:23:43.737 --> 00:23:48.121]  But why not enhance cell phone and wireless device security all year with Block-It Pocket?
[00:23:48.381 --> 00:23:52.545]  A family-owned, American business, we now have two spectacular holiday specials.
[00:23:52.865 --> 00:23:59.550]  Find them now at our new website, blockitpocket.com or call 888-315-9618.
[00:24:00.391 --> 00:24:02.553]  Hurry, holiday special ends Christmas Day.
[00:24:02.753 --> 00:24:05.675]  Give the gift of security from blockitpocket.com.
[00:24:05.835 --> 00:24:07.837]  Wishing you health, freedom and liberty.
[00:24:12.915 --> 00:24:32.027]  Come, your masters of war They that build the big guns They that build the death planes They that build all the bombs They that hide behind walls
[00:24:34.224 --> 00:24:38.325]  Remember that Lieutenant Colonel who reportedly wrote that article for Esquire?
[00:24:38.345 --> 00:24:40.986]  This Bateman character?
[00:24:41.006 --> 00:24:43.306]  Guys, reprint me those articles, please.
[00:24:45.127 --> 00:24:51.528]  Well, Matt Pearson sent an email to one of my friends, Matt Pearson, who was in the Army.
[00:24:51.548 --> 00:24:55.609]  He sent an email to the guy challenging him to man up and call him and explain himself.
[00:24:55.669 --> 00:24:58.930]  And the person called from England saying he is the Colonel Bateman.
[00:25:01.750 --> 00:25:06.273]  And said basically that he defends his stance.
[00:25:06.333 --> 00:25:12.396]  Then there's another baitman of the exact same name who's also a colonel who says he is not this guy.
[00:25:12.416 --> 00:25:17.599]  So we're going to have another article out by Paul Watson to ascertain exactly what's going on and clear that up.
[00:25:17.639 --> 00:25:28.765]  But regardless, you've got the Small Wars Journal and people that teach at West Point, a whole bunch of them now, and at Texas A&M teaching that they're going to repeal the Second Amendment.
[00:25:28.845 --> 00:25:30.286]  And that is the issue here.
[00:25:31.601 --> 00:25:38.765]  So we're going to develop the proper, not even so much correction, but clarification and our apologies to the other baitmen.
[00:25:39.286 --> 00:25:44.769]  So that is coming up and we'll get all of that, all of that lined up properly.
[00:25:45.509 --> 00:25:47.430]  All right, folks, here's the good news.
[00:25:47.530 --> 00:25:51.012]  People are starting to wake up to what's happening.
[00:25:52.473 --> 00:25:58.157]  And here's an article out of the Huffington Post, of all places, talking bad about their dear leader.
[00:25:58.597 --> 00:26:00.098]  Obama faces backlash
[00:26:03.171 --> 00:26:05.792]  Because of secret trade deals.
