[00:00:00.009 --> 00:00:00.309]  Coast to Coast.
[00:16:12.907 --> 00:16:16.990]  And then the top former Secret Service agent.
[00:16:17.030 --> 00:16:21.372]  He was the head of operations when the president would go overseas.
[00:16:21.392 --> 00:16:26.555]  Dan Bongino is going to join us with a lot of key intel at the start of the next hour.
[00:16:26.575 --> 00:16:29.037]  And then we'll take phone calls the last 30 minutes or so, I promise.
[00:16:29.637 --> 00:16:32.379]  But Patrick Wood, I was familiar with his writings and work.
[00:16:33.712 --> 00:17:00.333]  From NewsWithViews.com and other places, but I heard him for an hour on Dr. Stan Monteith a few nights ago, and I've read the Technotronic Age, I've read the Anglo-American Establishment, I've read Quigley's books, I've read Brzezinski's books, I read Council on Foreign Relations publications, and so I knew everything he was saying was accurate, but he knew stuff I didn't know and I went and looked it up and it was accurate.
[00:17:01.014 --> 00:17:02.194]  So I wanted to get him on because
[00:17:04.141 --> 00:17:08.583]  He is an editor of a weekly financial analysis service, Findings and Forecasts.
[00:17:08.923 --> 00:17:23.171]  He has studied elite globalization policies, which you need to do to understand economics, since the late 70s when he partnered with the late Anthony C. Sutton, who was a listener and been on the show, to co-author Trilaterals Over Washington Volumes 1 and 2.
[00:17:24.272 --> 00:17:32.915]  He remains a leading expert on the elitist Trilateral Commission, their policies and achievements in creating their self-proclaimed new international economic order.
[00:17:33.395 --> 00:17:40.558]  He is also a leading expert on historic and modern technocracy, which plays a prominent role in current world affairs.
[00:17:40.598 --> 00:17:43.759]  That says it lightly.
[00:17:45.714 --> 00:17:54.083]  An economist by education, a financial analyst, and writer by profession, an American constitutionalist by choice, Wood holds a biblical worldview.
[00:17:54.984 --> 00:18:01.071]  He has a deep historical insight into the modern attacks on sovereignty, property rights, and personal freedom.
[00:18:01.491 --> 00:18:03.494]  Such attacks are the epitome.
[00:18:04.896 --> 00:18:07.537]  Uh, and, uh, by the implementation of U.N.
[00:18:07.597 --> 00:18:15.039]  policies, such as Gen 21, sustainable development, smart growth, and in education, the widespread adoption of Common Core, 2 plus 2 equals 5.
[00:18:15.779 --> 00:18:21.581]  His current research builds on Trilateral Commission hegemony involving transhumanism, technocracy,
[00:18:22.461 --> 00:18:29.724]  And more, and how these are co-opting economics, politics, and religion, which together represent the major pillars of society.
[00:18:29.744 --> 00:18:34.946]  Yes, they're taking over all sciences, philosophies, and re-engineering them, and I appreciate them coming on.
[00:18:35.366 --> 00:18:37.407]  We're going to skip this network break because I'm behind.
[00:18:37.427 --> 00:18:41.309]  This is such important intelligence, so stations shouldn't be skipping this break.
[00:18:41.329 --> 00:18:42.109]  It's a network break.
[00:18:42.589 --> 00:18:45.611]  We're going to do this because it's time, it's important.
[00:18:47.225 --> 00:18:50.387]  Augustforecast.com is his site, and he will be here frequently.
[00:18:50.667 --> 00:18:56.091]  There's so many amazing minds out there that we just tend to forget in our rush.
[00:18:56.151 --> 00:19:10.461]  And Anthony Sutton, of course, advised Congress, discovered all the documents at the Ford Foundation and others, with Patrick Wood, who was a top congressional advisor, on the plan to convert America to a tyranny, how our government funded Stalin, Lenin before him.
[00:19:10.762 --> 00:19:16.506]  Hitler didn't run them or control them, built them, just like Saddam and al-Qaeda and all of it.
[00:19:17.652 --> 00:19:26.101]  And to understand the scientific tyranny, the application of dehumanization, we give you probably one of the greatest living experts.
[00:19:26.381 --> 00:19:29.804]  Because I went and looked into him, and I'd seen his writings, and I was like, I forgot about Patrick Wood.
[00:19:30.085 --> 00:19:31.126]  Why has he never been on the show?
[00:19:31.346 --> 00:19:33.508]  He might have been on, I might have forgot, but I don't believe he's ever been with us.
[00:19:34.409 --> 00:19:36.451]  And it's just so important, a treasure trove.
[00:19:36.471 --> 00:19:39.714]  The reason I'm building this up is, you need to understand, this is your world.
[00:19:39.994 --> 00:19:41.055]  This is how it really runs.
[00:19:41.696 --> 00:19:50.814]  These are the guys that in Congress got the documents and went to the Canadian archives and got the intel to put out the intel and to post the documents on their websites.
[00:19:52.456 --> 00:19:58.321]  I had Sutton on about 17 years ago, and then I tried to get him on a few years later, and he said, I'm sorry, I'm too ill, but I appreciate your work.
[00:19:58.381 --> 00:19:59.442]  And then he died like a week later.
[00:19:59.782 --> 00:20:02.324]  I couldn't believe he was like on his deathbed and was sending me emails back.
[00:20:02.784 --> 00:20:04.686]  So I just really admire his work as well.
[00:20:05.246 --> 00:20:07.368]  And we need to remember these men that have fought so hard.
[00:20:07.648 --> 00:20:14.834]  Mr. Wood, I know it's probably annoying having me gush over you, but your intel is so vital to the preservation of human dignity.
[00:20:15.922 --> 00:20:16.943]  Well, thank you, Alex.
[00:20:17.003 --> 00:20:20.445]  I appreciate the opportunity to get some of this information out.
[00:20:20.645 --> 00:20:27.530]  I've been trying hard, as you know, and I always enjoy doing radio and TV interviews whenever I can.
[00:20:28.271 --> 00:20:28.891]  Well, let's do this.
[00:20:28.931 --> 00:20:30.893]  Let's say you're talking to a new audience.
[00:20:31.213 --> 00:20:39.398]  If you had five minutes on national TV, which this basically is now, three million people right now conservatively watching and listening, how would you introduce it to laymen?
[00:20:39.438 --> 00:20:44.922]  Because my listeners are very smart, very informed, but they always want to give stuff to their family.
[00:20:45.402 --> 00:20:46.923]  And so they want it crystallized.
[00:20:46.983 --> 00:20:51.526]  Give us the basic overview and then get into the nuts and bolts of technocracy.
[00:20:52.594 --> 00:20:59.030]  Well, it's really a, you know it's a complex and a deep topic, but basically the first idea is this.
[00:21:00.251 --> 00:21:07.476]  The problems we've been having in the last 35 to 40 years, especially, have been economic in nature rather than political.
[00:21:07.576 --> 00:21:18.183]  And there's a lot of emphasis in the public, like in the Tea Parties, the conservative movement, and even in liberal circles as well, that the world revolves around politics.
[00:21:18.563 --> 00:21:23.487]  That is, arguing in Congress and, you know, fighting with the executive branch and so on.
[00:21:24.501 --> 00:21:35.889]  And my studies on the Trilateral Commission have pretty much pointed out, I think with great detail, that the takeover of America has been economic in nature.
[00:21:35.989 --> 00:21:38.311]  And that was the nature originally of the Trilateral Commission.
[00:21:38.351 --> 00:21:43.355]  It was formed in 1973 by David Rockefeller and Zbigniew Brzezinski.
[00:21:44.595 --> 00:21:49.479]  They said frequently that they were going to create a new international economic order.
[00:21:50.179 --> 00:21:53.202]  They used that in every one of their early publications.
[00:21:54.342 --> 00:21:54.482]  Yes.
[00:22:14.609 --> 00:22:17.510]  Back then, people criticized us for being conspiracy nuts.
[00:22:18.131 --> 00:22:24.033]  Today, we have the force of history behind us, which after a 25-year period, of course, becomes history.
[00:22:24.693 --> 00:22:30.055]  We can now look back at history and see that what we said in the 1970s was exactly right.
[00:22:30.155 --> 00:22:31.356]  This is exactly what they've done.
[00:22:32.196 --> 00:22:36.838]  We know that the world system today is broken, almost beyond repair.
[00:22:37.758 --> 00:22:42.079]  And we have to put the finger where the finger belongs.
[00:22:42.139 --> 00:22:53.723]  And it belongs with this very small elite group of internationalists that were represented by the members of the Trilateral Commission back in 1973 and ever since, I might add.
[00:22:54.323 --> 00:22:58.965]  And they have influenced our government, the executive branch of our government especially.
[00:22:58.985 --> 00:23:01.286]  They have influenced our government.
[00:23:02.339 --> 00:23:03.340]  I don't
[00:23:21.616 --> 00:23:29.700]  The political system was really just a useful idiot for this elite group of economy changers, if you will.
[00:23:30.120 --> 00:23:37.043]  They had to use the political system to get what they wanted to do economically over these last years.
[00:23:37.403 --> 00:23:44.046]  And so we see things like the North American Free Trade Agreement, NAFTA, CAFTA.
[00:23:44.527 --> 00:23:48.288]  We see the Trans-Pacific Partnership being negotiated right now.
[00:23:49.969 --> 00:23:50.189]  Yes.
[00:24:09.682 --> 00:24:12.405]  Nobody has identified these people behind the scenes.
[00:24:13.085 --> 00:24:18.010]  Nobody has, even politicians, will not write about them or speak about them.
[00:24:18.771 --> 00:24:30.681]  In fact, I think the only living politician, living or dead, that I know that ever talked about the Trilateral Commission was Barry Goldwater when he wrote his memoirs with no apologies back in 1979.
[00:24:32.831 --> 00:24:33.372]  I don't know.
[00:24:48.182 --> 00:24:51.164]  I don't know how else I could summarize it in a very short period of time, Alex.
[00:24:51.724 --> 00:24:52.644]  Well, you've done a great job.
[00:24:52.684 --> 00:24:59.468]  In fact, I'm going to pull up the Barry Goldwater quote, with no apologies, where he describes how it's an economic takeover.
[00:24:59.508 --> 00:25:02.989]  We're designed to fight a Stalin, a Hitler, a Mao.
[00:25:03.029 --> 00:25:04.230]  We see a foreign enemy.
[00:25:04.790 --> 00:25:11.954]  But when it's corporate and regulatory and incremental, and it creates a global group of less than 100 corporations, in Rockefeller's own words,
[00:25:13.114 --> 00:25:15.115]  He's written New York Times articles bragging about it.
[00:25:16.156 --> 00:25:19.997]  How they want centralized control and how they divide up the world.
[00:25:20.598 --> 00:25:23.239]  US-based companies get the toll roads in Spain.
[00:25:23.799 --> 00:25:25.740]  Spain gets the toll roads over here.
[00:25:26.960 --> 00:25:37.265]  It's where they divide up the world amongst themselves and then bring in a technocracy to be able to control the population scientifically where it's impossible
[00:25:37.665 --> 00:25:37.725]  to
[00:25:53.082 --> 00:25:59.305]  Cecil Rhodes plan of 1900 and the British royalty and their empire that was in trouble.
[00:25:59.605 --> 00:26:07.770]  They said we'll go corporate, take down our flag, but use corporate energy to still control these holdings that we once had like India and other places.
[00:26:08.710 --> 00:26:15.232]  And at the same time, we'll export this corporate plan and team up with other robber barons in the United States and Europe.
[00:26:15.472 --> 00:26:16.992]  That's what Bilderberg later became.
[00:26:17.432 --> 00:26:22.534]  But their philosophy comes out of eugenics and Malthus and Galton.
[00:26:23.194 --> 00:26:29.716]  And so it's basically eugenics scientifically deployed through a world government corporate
[00:26:30.436 --> 00:26:32.197]  System so it's very hard to fight.
[00:26:32.257 --> 00:26:33.658]  I want to get your take on that in a moment.
[00:26:33.838 --> 00:26:37.681]  But we did find the quote from no apologies with Barry Goldwater.
[00:26:37.701 --> 00:26:41.263]  He says quote the Trilateral Commission is an international.
[00:26:42.344 --> 00:26:43.085]  is international.
[00:26:43.305 --> 00:26:55.095]  Again, the Trilateral Commission is international and is intended to be the vehicle for multinational consolidation of the commercial and banking interest by seizing control of the political government of the United States.
