[00:00:00.630 --> 00:00:02.713]  Waging war on corruption.
[00:04:52.796 --> 00:04:55.859]  You prepare by purchasing gold, food, and firearms.
[00:04:56.220 --> 00:05:01.666]  But if you don't have a home security system, then you're missing a critical weapon in your arsenal for home protection.
[00:05:02.267 --> 00:05:05.470]  When you're sleeping or away from home, who's watching out for intruders?
[00:05:06.151 --> 00:05:07.412]  Check out SimpliSafe.
[00:05:07.733 --> 00:05:11.597]  It's a new do-it-yourself home security system that is completely wireless.
[00:05:12.198 --> 00:05:14.220]  Go to GetSimpliSafe.com.
[00:05:14.884 --> 00:05:17.268]  SimpliSafe is independent and off the grid.
[00:05:17.628 --> 00:05:21.434]  It runs on battery power, so even if the grid goes down, you're protected.
[00:05:21.995 --> 00:05:28.144]  It's completely customizable, so you can use it in your home, business, boat, trailer, storage unit, or shed.
[00:05:28.665 --> 00:05:30.187]  Get SimpliSafe.com
[00:05:30.968 --> 00:05:35.173]  SimplySafe is also ridiculously easy to install yourself in under 20 minutes.
[00:05:35.633 --> 00:05:37.836]  So there's no need to let a stranger into your home.
[00:05:38.356 --> 00:05:41.940]  If you move or need to relocate, you can take the system with you wherever you go.
[00:05:42.441 --> 00:05:48.888]  You aren't always at home, but SimplySafe will stand guard, protecting your property 24 hours a day, 7 days a week.
[00:05:49.468 --> 00:05:51.631]  Again, that's GetSimplySafe.com
[00:05:56.041 --> 00:05:59.043]  Crashing through the lies and disinformation.
[00:05:59.604 --> 00:06:03.787]  It's Alex Jones on the GCN Radio Network.
[00:06:13.314 --> 00:06:18.638]  It is the 12th day of May 2013 on this live worldwide transmission.
[00:06:19.238 --> 00:06:21.160]  Thank you for joining us for the Sunday broadcast.
[00:06:22.162 --> 00:06:25.584]  I am here Monday through Friday 11 a.m.
[00:06:25.704 --> 00:06:26.684]  until 2 p.m.
[00:06:26.744 --> 00:06:39.990]  Central Standard Time live simulcast on XM 244 blasting on over 155 MNFM affiliates and of course streaming audio and video at InfoWars.com and PrisonPlanet.tv.
[00:06:40.190 --> 00:06:46.512]  I am your host Alex Jones and again thank you for joining us here on Sunday broadcast.
[00:06:46.633 --> 00:06:49.374]  Okay Benghazi Gate
[00:06:50.547 --> 00:07:09.599]  is going critical and if Obama's globalist controllers do not stage some type of new war or provocateur or allow or carry out another big terrorist attack like Fast and Furious, they are in deep trouble.
[00:07:09.699 --> 00:07:13.722]  There is no way Obama is going to get out of
[00:07:16.172 --> 00:07:22.916]  Benghazi because they have been caught in the public's eye engaging in lies.
[00:07:24.676 --> 00:07:29.239]  Sure, they got caught involved in massive fraud.
[00:07:31.004 --> 00:07:37.686]  When it came to Fast and Furious, shipping guns into Mexico for three years, to then track them back to the U.S.
[00:07:37.726 --> 00:07:40.466]  to blame the Second Amendment and attempt to restrict the Second Amendment.
[00:07:40.686 --> 00:07:41.967]  That's called a staged attack.
[00:07:42.027 --> 00:07:43.467]  It's called a false flag.
[00:07:43.507 --> 00:07:44.487]  It's called a frame-up.
[00:07:45.287 --> 00:07:46.748]  A self-inflicted wound.
[00:07:47.128 --> 00:07:48.728]  A provocateur-ed event.
[00:07:49.228 --> 00:07:51.869]  But still, it dribbled out over time.
[00:07:52.209 --> 00:07:55.570]  It's a complex story, and it's hard for people to follow.
[00:07:57.630 --> 00:07:59.771]  But when you get something like Benghazi,
[00:08:01.013 --> 00:08:06.957]  People know that embassies and sub-embassies are heavily guarded.
[00:08:07.037 --> 00:08:08.978]  They know that there was a stand-down.
[00:08:09.038 --> 00:08:10.959]  It's now come out that there was a stand-down.
[00:08:11.440 --> 00:08:13.020]  They know they've been lied to.
[00:08:14.001 --> 00:08:26.509]  And there's such a loss of confidence in the government that if the establishment doesn't go after Obama and his group of cohorts, the establishment will lose even more credibility.
[00:08:27.642 --> 00:08:45.137]  Quite frankly, at a Machiavelli level, very sickening political level, which I don't support, but I'm able to follow that line of future development and scenarios, if they left Obama alone for this, it would probably only accelerate the awakening of the globalists even more.
[00:08:45.837 --> 00:08:55.926]  Because every time the corrupt get caught, but then show that they're in control illegitimately, and don't get in trouble, it illustrates everything we're talking about.
[00:08:56.900 --> 00:09:14.584]  Now, I wish politically that Obama would be brought to justice, that Hillary would be brought to justice, that all of them would be, so that we could use this to really wake people up and use this to expand into other areas of government lies and try to get our government back.
[00:09:15.705 --> 00:09:25.147]  So that it's not just a private cash machine for offshore special interests that have basically conquered this country thanks to the collaborators
[00:09:26.455 --> 00:09:29.537]  In the so-called mainstream media.
[00:09:30.457 --> 00:09:48.187]  But all of that said separately, unless Obama stages or his controllers, his handlers, stage something really big, you're going to probably see Obama get impeached over this, and if he doesn't leave office, indicted.
[00:09:49.721 --> 00:09:51.261]  Because they did order a stand-down.
[00:09:51.301 --> 00:09:52.321]  And here's the problem.
[00:09:52.882 --> 00:09:55.462]  The military knows there was a stand-down.
[00:09:55.722 --> 00:10:00.063]  From my military sources, like Colonel Schaefer and others, they knew the whole story a week into it.
[00:10:00.443 --> 00:10:13.465]  That's why they had the head of the CENTCOM fired, and at least ten other generals and admirals, because they followed the orders to stand down and watch high-def video in infrared of that eight-hour event.
[00:10:13.826 --> 00:10:15.586]  The firefight for about five and a half hours.
[00:10:16.519 --> 00:10:18.340]  Since it's from the very beginning to the end.
[00:10:18.820 --> 00:10:24.562]  They sat there and they watched it happen and now it's a crystalline event.
[00:10:25.142 --> 00:10:29.744]  This isn't collateral damage where you bomb a building, kill a hundred people to get one supposed bad guy.
[00:10:30.144 --> 00:10:32.105]  And then you find out that guy's really a double agent.
[00:10:32.145 --> 00:10:33.006]  Well, why did we do that?
[00:10:34.786 --> 00:10:38.328]  No, no, this is in the face and this is what tyrants always do.
[00:10:38.708 --> 00:10:39.868]  They go too far.
[00:10:40.328 --> 00:10:41.689]  They get too arrogant.
[00:10:43.848 --> 00:10:46.752]  Well I've talked about the fact that, let's be conservative, 40% of the military...
[00:10:48.837 --> 00:11:08.828]  If I'm in a restaurant, I'm walking down the street, anywhere in the U.S., about four times out of ten, if it's military in uniform, officer enlisted, a non-commissioned officer, whatever it is, the person or group runs over wanting autographs and says, we're all awake, we know what's going on.
[00:11:08.868 --> 00:11:09.768]  I go, you're all awake?
[00:11:09.808 --> 00:11:11.309]  Well, yeah, in our unit, our group.
[00:11:11.569 --> 00:11:12.370]  Well, what percentage?
[00:11:12.390 --> 00:11:13.150]  And they say 35 to 50 percent.
[00:11:15.851 --> 00:11:18.412]  So I round down to, let's say, 40%.
[00:11:21.134 --> 00:11:27.237]  Every time I'm going to be in any city and walk past a group of police, some of them will say, hey Alex, we know what's going on, we're not all bad.
[00:11:28.217 --> 00:11:32.880]  So my point is, even the enforcers of this system are waking up.
[00:11:32.920 --> 00:11:36.021]  In fact, more than the general public, because they're where the rubber meets the road.
[00:11:36.041 --> 00:11:39.003]  They're seeing the real illegitimate policies.
[00:11:40.902 --> 00:11:46.632]  And so imagine the military, imagine the Navy, the Air Force, the Marines, and the Army.
[00:11:47.534 --> 00:11:49.578]  Especially the Navy and the Army.
[00:11:50.407 --> 00:11:57.834]  Because the Navy ships had their aircraft in the air, the Army had control of their own drones, the CIA drones were separately operated.
[00:11:58.255 --> 00:12:05.201]  They all saw, in those situation rooms, they all watched the stand-down and the execution.
[00:12:05.522 --> 00:12:14.430]  And then the jihadis go and get the missiles and the heavy guns, the truck-borne anti-artillery
[00:12:15.503 --> 00:12:19.226]  Technically medium guns, but heavy for rebel forces.
[00:12:20.006 --> 00:12:21.868]  To then be shipped into Syria.
[00:12:22.588 --> 00:12:24.189]  Now I have news on that here today.
[00:12:24.209 --> 00:12:27.352]  A lot of you that are long time listeners are going to say, we already heard all this Alex.
[00:12:27.712 --> 00:12:28.893]  You covered this years ago.
[00:12:30.554 --> 00:12:32.375]  And again, that isn't about tooting our horn.
[00:12:32.816 --> 00:12:35.097]  It's about saying you better listen to us.
[00:12:35.738 --> 00:12:38.620]  Because being right in this type of system is dangerous.
[00:12:40.101 --> 00:12:43.844]  There is a talking point going on, and I'm going to cover it some in the second hour today.
[00:12:46.817 --> 00:12:48.358]  That I am calling for violence.
[00:12:50.238 --> 00:13:00.562]  I hear it on my show, I hear it on every other major conservative broadcast, that Alex Jones is calling for violence.
[00:13:01.243 --> 00:13:04.544]  And obviously, as a listener, you know that's the opposite.
[00:13:04.944 --> 00:13:09.466]  But, I've listened to these calls now, these are people following a script.
[00:13:10.466 --> 00:13:11.847]  They call them seminar callers.
[00:13:13.204 --> 00:13:17.570]  And again, if they can take us down, folks, they can take anybody down.
[00:13:18.840 --> 00:13:21.461]  I'm in direct, quote, competition with Rush Limbaugh.
[00:13:21.881 --> 00:13:26.223]  I defended him when they tried to get rid of his sponsors last year and take him off the air.
[00:13:27.183 --> 00:13:34.165]  We went and did a big ad buy, the lot of you heard, to support just as an act of resistance.
[00:13:34.825 --> 00:13:38.687]  Because if they can take Rush Limbaugh off the air, they'll take everybody else off the air.
[00:13:39.447 --> 00:13:41.128]  It's called hang together or hang separate.
[00:13:41.368 --> 00:13:48.170]  Even though I disagree with a lot of what Rush Limbaugh has to say, if people go around saying lies about Rush Limbaugh, I am going to counter it.
[00:13:49.158 --> 00:14:01.225]  Because if they can take him down, then they can get all the rest of talk radio, which isn't perfect, but you can call in, it's free form, there's long thoughts, it's very hard to censor and control.
[00:14:01.465 --> 00:14:02.506]  It's teleprompter free.
[00:14:04.527 --> 00:14:11.411]  And in one of these talking points, I was sent a clip where Michael Savage defended me, just last Friday.
[00:14:13.773 --> 00:14:16.194]  So, it's creepy.
[00:14:16.835 --> 00:14:18.676]  They want to put this idea out,
[00:14:21.664 --> 00:14:32.049]  So that they can try to arrest me or shut me down or try to convince federal, state, you name it, police that I'm planning something.
[00:14:32.889 --> 00:14:34.750]  And it doesn't matter if you know that's not true.
[00:14:36.391 --> 00:14:39.792]  If they decide to go with some type of plan like that, you have to understand it's pure bull.
[00:14:41.013 --> 00:14:43.134]  Alright, now we're gonna go to break.
[00:14:43.414 --> 00:14:45.255]  And again, the reason we're under attack is manifold.
[00:14:46.555 --> 00:14:47.716]  And it's multifaceted.
[00:14:52.495 --> 00:15:00.720]  We forced the government arming itself against us, preparing for war with libertarians, returning veterans, Christians, conservatives.
[00:15:01.100 --> 00:15:04.322]  We forced, in the last four years, that information out and mainlined it.
[00:15:06.784 --> 00:15:07.764]  And even the media admits that.
[00:15:07.984 --> 00:15:08.885]  The establishment media.
[00:15:08.925 --> 00:15:09.325]  They hate it.
[00:15:10.246 --> 00:15:14.849]  We mainlined the fact that criminal elements of the government are running Al-Qaeda.
[00:15:15.009 --> 00:15:17.390]  Not just in Libya or Syria, but also here.
[00:15:17.770 --> 00:15:18.271]  And in Europe.
[00:15:18.811 --> 00:15:20.052]  That's now mainline news.
[00:15:21.252 --> 00:15:21.813]  We forced it.
[00:15:22.927 --> 00:15:29.588]  And we forced so many other news items out, the system doesn't like it.
[00:15:30.949 --> 00:15:51.273]  So I hope you realize, when you listen to this broadcast, you are hearing something that the establishment, the real hardcore criminal element of it, you know, they're all somewhat corrupt, but the really centralized, cold-blooded, globalist, anti-family, anti-human, New World Order, eugenics group, absolutely has its eye on me.
[00:15:54.071 --> 00:15:55.091]  I had tried everything.
[00:15:55.151 --> 00:16:00.213]  I'd cut back the amount of food I was eating, I was lifting weights and jogging, but nothing was working.
[00:16:00.633 --> 00:16:05.114]  My body was literally starving for minerals and trace elements as well as key vitamins.
[00:16:05.454 --> 00:16:11.836]  And as soon as I had that, I immediately could eat half of what I was eating previously and be satisfied.
[00:16:12.316 --> 00:16:22.806]  Now there are hundreds of great products at Infowarsteam.com, but I want to point out the three that have helped me lose 37 pounds in just two months.
[00:16:23.546 --> 00:16:27.670]  Products like Beyond Tangy Tangerine, Pollen Burst, and Rebound.
[00:16:28.010 --> 00:16:34.056]  When I started taking the Tangy Tangerine and other products every day, I lost more than 37 pounds in just two months.
[00:16:34.276 --> 00:16:35.417]  Now that's results.
[00:16:35.837 --> 00:16:47.867]  I want to challenge my listeners to go to Infowarsteam.com and to order just three of their products and you will see the changes in the way you look, feel, and in your appetite almost immediately.
[00:16:48.348 --> 00:16:50.590]  Start your journey to health and wellness today.
[00:16:50.890 --> 00:16:52.591]  Infowarsteam.com.
[00:16:54.253 --> 00:17:00.098]  Now that we have moved into the winter season, there is an increased need to support our immunity and health.
[00:17:00.996 --> 00:17:06.881]  At Silverlungs, we are committed to meeting your needs by providing a full selection of silver-based products.
[00:17:07.742 --> 00:17:17.830]  Our most popular silver-based products are the 32-ounce Nano Silver Solutions, our 2-ounce Nano Silver Nasal Applicators, as well as our all-natural silver soaps.
[00:17:18.711 --> 00:17:20.332]  Just released is our 100% natural silver gel.
[00:17:22.814 --> 00:17:29.037]  Our new silver gel is not based on synthetic gelling agents which quickly evaporate and leave the silver at the surface.
[00:17:29.757 --> 00:17:40.182]  But rather we have formulated our silver gel using the natural skin nourishing chemistry of aloe vera to quickly penetrate and nourish the skin while delivering the silver more effectively.
[00:17:41.022 --> 00:17:48.586]  Visit www.silverlungs.com and click on our store page to find what silver based products are best for you.
[00:17:49.758 --> 00:17:52.759]  That's www.silverlongs.com.
[00:17:53.379 --> 00:17:55.300]  In the last two years alone, the U.S.
[00:17:55.320 --> 00:17:57.261]  has seen huge losses to our food supply.
[00:17:57.501 --> 00:18:03.003]  In 2011, storms and floods raged across the U.S., costing us $20 billion in lost crops alone.
[00:18:03.203 --> 00:18:06.984]  In 2012, we saw the largest drought in the country in more than 50 years.
[00:18:07.244 --> 00:18:11.025]  You may think out of sight, out of mind, and so you don't think you will be affected.
[00:18:11.185 --> 00:18:12.366]  The fact is, you are.
[00:18:12.566 --> 00:18:13.346]  We all are.
[00:18:13.586 --> 00:18:15.927]  Food shortages drive prices up for everyone.
[00:18:16.227 --> 00:18:24.590]  You might not be able to control Mother Nature, but you can control your food prices by freezing the cost and availability of your food supply with eFoods Direct.
[00:18:24.790 --> 00:18:25.991]  Be prepared before you need it.
[00:18:26.171 --> 00:18:29.352]  With nutrient-dense food you can store for up to 25 years.
[00:18:29.652 --> 00:18:31.893]  You can hope for the best, but hope won't feed you.
[00:18:32.033 --> 00:18:36.455]  Do what I've done and get your own supply of the best storable foods out there from eFoods Direct.
[00:18:36.595 --> 00:18:42.497]  Call 800-409-5633 or visit them on the web at efoodsdirect.com forward slash Alex.
[00:18:42.737 --> 00:18:44.158]  And check out their spring specials.
[00:18:44.399 --> 00:18:50.664]  Again, that number is 800-409-5633 or on the web at efoodsdirect.com forward slash Alex.
[00:18:50.924 --> 00:18:52.806]  You can bet your life on eFoods Direct.
[00:18:53.905 --> 00:19:05.230]  With health threats on the rise such as West Nile virus, MRSA, CRE, and now the new bird flu recently discovered in China, there has never been a more crucial time to support your immune system.
[00:19:05.530 --> 00:19:18.436]  Supernatural Silver is a revolutionary new silver solution that is clinically shown to be several hundred times more effective than colloidal or ionic silver, and is powerful enough to help protect you and your family.
[00:19:18.756 --> 00:19:22.758]  Supernatural Silver is scientifically supported, highly effective,
[00:19:22.978 --> 00:19:26.320]  And perfect for everyday use inside the body as well as out.
[00:19:26.460 --> 00:19:28.101]  The Science Digest Journal says,
[00:19:54.358 --> 00:19:55.518]  Coast to coast.
[00:19:55.879 --> 00:19:57.219]  Direct from Austin.
[00:19:57.939 --> 00:20:02.020]  You're listening to the Alex Jones Broadcasting Network.
[00:20:10.241 --> 00:20:17.642]  We now take you live to the Central Texas Command Center and the heart of the resistance.
[00:20:18.983 --> 00:20:21.143]  Rallying patriots worldwide.
[00:20:25.347 --> 00:20:28.048]  You're listening to the Alex Jones Show!
[00:20:32.609 --> 00:20:36.251]  Alright, we have some of the biggest... No, no, not some of the biggest.
[00:20:37.251 --> 00:20:43.773]  We have probably, undoubtedly, the biggest Bilderberg Group global government news we've ever covered.
[00:20:44.814 --> 00:20:47.334]  Breaking tomorrow morning at Infowars.com.
[00:20:47.655 --> 00:20:50.956]  When we start the second hour, I will give you some foreshadowing of that.
[00:20:50.976 --> 00:20:54.277]  I mean, and it's all recorded.
[00:20:56.515 --> 00:21:05.905]  You get news this big, and you get it confirmed, and then you don't even know how to report it in a way that really illustrates how big it is.
[00:21:07.566 --> 00:21:11.250]  Because we under-promise and over-deliver at Infowars.
[00:21:12.511 --> 00:21:12.951]  Undoubtedly.
[00:21:12.971 --> 00:21:17.296]  I mean, we're just constantly breaking big news, constantly forcing stuff out into the media.
[00:21:19.437 --> 00:21:21.318]  And again, I am humbled by that.
[00:21:21.358 --> 00:21:34.723]  I was pulling up to work today on Sunday, pulling in and I got out of the truck and I looked at the office and I said, I can't believe that I'm one of the most prominent people fighting these folks and that I'm having such a big effect.
[00:21:36.224 --> 00:21:48.989]  And I don't think that speaks to Alex Jones, the man you're listening to, yours truly, being really anything special other than the fact that I started researching tyranny a long time ago.
[00:21:50.071 --> 00:22:04.387]  I think it shows how pathetic a culture we've become, that we've become so acquiescent to corruption that we've just laid down to it, and that mild resistance defeats it.
[00:22:05.951 --> 00:22:08.794]  Mild resistance shoots down their anti-gun bills.
[00:22:09.275 --> 00:22:11.577]  Mild resistance will stop their open borders.
[00:22:12.058 --> 00:22:14.881]  Mild resistance will restore prosperity.
[00:22:15.161 --> 00:22:20.807]  But it takes mild resistance and not just being a TV head who believes you're powerless.
[00:22:24.830 --> 00:22:30.453]  So I'm going to get into that as well and I've just got obviously IRS apologizes for targeting Tea Party groups.
[00:22:30.773 --> 00:22:32.154]  They don't just target them.
[00:22:32.674 --> 00:22:34.716]  They go after radio talk show host.
[00:22:35.316 --> 00:22:38.258]  They go after anybody who is right of Mao Zedong.
[00:22:39.358 --> 00:22:41.299]  People go, I thought they're in the left-right paradigm.
[00:22:41.680 --> 00:22:44.081]  I've got to use those terms to communicate with people.
[00:22:45.538 --> 00:22:57.983]  It's kind of like teachers that speak somebody... Someone that teaches English-speaking people how to speak Spanish has to know how to speak English to teach people how to speak Spanish.
[00:22:58.543 --> 00:23:08.687]  Or someone who is Spanish, who wants to learn English, needs to be taught by someone who can speak Spanish to teach them English.
[00:23:10.668 --> 00:23:14.630]  But there is a left-right paradigm within the controlled system.
[00:23:15.583 --> 00:23:27.770]  But it is the quote right wing that is more advantageous to be used to restore the republic and common sense and due process and common law.
[00:23:28.050 --> 00:23:31.712]  And you can give that whatever name you want, but a free society.
[00:23:32.252 --> 00:23:32.913]  That's what I want.
[00:23:33.173 --> 00:23:34.574]  People say, what do you stand for?
[00:23:34.954 --> 00:23:36.194]  What does Alex Jones want?
[00:23:36.555 --> 00:23:37.435]  What are you pushing?
[00:23:37.935 --> 00:23:38.756]  That's what I'm pushing.
[00:23:40.208 --> 00:23:49.357]  And I promote and stand with anybody, whether they be Ted Cruz, Senator Cruz, Senator Rand Paul, DrudgeReport.com, whoever it is.
[00:23:50.118 --> 00:23:54.402]  If they consistently promote basic liberty, I stand with them.
[00:23:59.693 --> 00:24:01.634]  And you look at what Obama has done.
[00:24:01.654 --> 00:24:02.975]  I mean, I've got to be honest.
[00:24:03.515 --> 00:24:05.676]  Obama was far worse than I thought he would be.
[00:24:06.216 --> 00:24:14.040]  And Obama signifies the most corrupt elements of the power structure making a move to get everything they want now.
[00:24:14.640 --> 00:24:16.161]  They're moving on every front.
[00:24:18.922 --> 00:24:20.863]  You try to chronicle all the things they're doing.
[00:24:21.343 --> 00:24:22.984]  It makes the head spin.
[00:24:23.004 --> 00:24:24.265]  It is dizzying.
[00:24:27.270 --> 00:24:28.511]  And then there's Benghazi.
[00:24:28.912 --> 00:24:34.777]  And the only way they're going to get out of this is if they can blackmail the Republicans to stand down and not go after them.
[00:24:34.997 --> 00:24:36.919]  But the American people aren't going to stand for that.
[00:24:38.861 --> 00:24:41.764]  We're not going to just sit there and watch Daryl Issa score political points.
[00:24:41.784 --> 00:24:47.049]  We're not going to sit there and watch Boehner try to block subpoenas or investigations.
[00:24:49.687 --> 00:24:53.910]  They need to be out of the list of aiding and abetting this and being part of it if they go along with it.
[00:24:54.310 --> 00:25:00.255]  These are the type of things in history that could break down the whole power structure and thousands of these crooks could go to jail.
[00:25:02.210 --> 00:25:05.653]  This is how you turn a country around, is events like this.
[00:25:05.733 --> 00:25:11.918]  But, let me warn you, they either stage a big event to get out of this, or they blackmail the Republicans to do it, and that won't work.
[00:25:12.198 --> 00:25:14.200]  So the only way out of this is staging a big event.
[00:25:14.940 --> 00:25:18.083]  And the next seven days, we are in prime danger.
[00:25:18.123 --> 00:25:25.969]  As I said Friday, as Mike Adams wrote today, we are in prime danger right now of a big staged event.
[00:25:30.270 --> 00:25:32.311]  They could provocateur it, they could fully stage it, you name it.
[00:25:32.331 --> 00:25:33.351]  So we're going to be talking about that.
[00:25:33.371 --> 00:25:35.032]  But let me tell you why we're in that great danger.
[00:25:35.252 --> 00:25:37.073]  Let's go to the document cam for TV viewers.
[00:25:37.413 --> 00:25:39.574]  Radio listeners, you can just read along and search all these.
[00:25:39.854 --> 00:25:40.855]  This is mainstream news.
[00:25:41.375 --> 00:25:47.938]  Republicans call for depositions in Benghazi probe amid Revelation Clinton barely interviewed.
[00:25:47.958 --> 00:25:48.759]  Well, of course she wasn't.
[00:25:50.039 --> 00:25:50.980]  She's in command of this.
[00:25:51.000 --> 00:25:51.600]  That's come out.
[00:25:53.103 --> 00:25:58.384]  George Stephanopoulos, George Will, nation systematically misled on Benghazi.
[00:25:58.624 --> 00:26:01.725]  When you get George Will coming out against you, you're in deep trouble.
[00:26:03.225 --> 00:26:10.287]  Pressure mounts on Boehner to, I know it's Boehner, the point is to appoint select committee on Benghazi.
[00:26:10.487 --> 00:26:11.687]  We don't want a select committee.
[00:26:12.367 --> 00:26:13.847]  We want a special prosecutor.
[00:26:13.887 --> 00:26:15.468]  We want congressional hearings.
[00:26:15.488 --> 00:26:20.709]  We want a full up or down vote for impeachment, indictment in the House, trial in the Senate, now.
[00:26:24.229 --> 00:26:25.829]  By the way, we can get it if we demand it.
[00:26:25.849 --> 00:26:30.430]  They're gonna try to set the parameter now of, will there be a book select committee?
[00:26:30.531 --> 00:26:32.611]  No, not a blue ribbon committee of insiders.
[00:26:34.131 --> 00:26:37.252]  Huckabee, Benghazi cover-up could lead to Obama impeachment.
[00:26:38.953 --> 00:26:42.393]  Rand Paul challenges Hillary in key Iowa speech.
[00:26:43.014 --> 00:26:44.834]  Says they're covering up, good for Rand Paul.
