[00:00:03.938 --> 00:00:05.267]  Yeah.
[00:04:06.178 --> 00:04:09.559]  Here's how Doug Hagman explained it on the Alex Jones interview earlier today.
[00:04:10.559 --> 00:04:24.481]  Your itinerary, Alex, your itinerary, as soon as you hit, as soon as the wheels were down in New York, you were under surveillance, active surveillance, by at least two federal agencies, one of the two being the Department of Homeland Security.
[00:04:25.142 --> 00:04:32.123]  Three-man teams of surveillance, now we don't know how many, I was not told how many total
[00:04:32.883 --> 00:04:41.846]  So, I understand the different types of surveillance we're talking about, but bumper lock surveillance is where you make your presence known to the subject you're following.
[00:05:02.512 --> 00:05:15.900]  And the words from my source were this, the instructions to the teams were, bumper lock him, make it obvious, do whatever you can, just make sure he knows, handle him as a hostile.
[00:05:17.181 --> 00:05:22.304]  Which tells me that they wanted you to know that you were being followed, at least
[00:05:23.184 --> 00:05:31.753]  During part of the operation now from what I sense and what I had deducted from my conversation with my source There were a couple of different operations going on here.
[00:05:31.773 --> 00:05:42.163]  The first of all was the this the attempt to psychologically intimidate you Now from what I understand and again, I don't know if you recorded it I don't know what time if it was live or whatever but
[00:05:42.984 --> 00:05:43.664]  I think?
[00:06:02.784 --> 00:06:04.085]  And that's what that was.
[00:06:04.125 --> 00:06:06.207]  But you had three-man teams, actually.
[00:06:06.987 --> 00:06:09.309]  Three-man teams of operatives following you around.
[00:06:10.210 --> 00:06:19.518]  Now, the other side of this story, and this is something that didn't shock me, didn't really surprise me, but alerted me.
[00:06:20.980 --> 00:06:26.686]  And I alluded to this in our interview the last time we spoke, was you were going to be set up, Alex.
[00:06:28.388 --> 00:06:29.248]  That's the long and short of it.
[00:06:29.309 --> 00:06:30.370]  You were going to be set up.
[00:06:31.711 --> 00:06:39.059]  It's important that you are to know that there was a woman by a Starbucks.
[00:06:39.099 --> 00:06:40.340]  And again, I don't know where you were.
[00:06:42.182 --> 00:06:55.132]  I don't know if you pass a Starbucks or if you're in a vicinity of one, but apparently you were to be accosted by or have some sort of physical altercation with a female in front of or near a Starbucks.
[00:06:55.712 --> 00:06:58.294]  Now, I know that they're prolific in New York City.
[00:06:59.275 --> 00:07:08.222]  I guess it wouldn't be a stretch, but nonetheless, if one was close to the studio or your hotel or whatever, I would imagine, or however, you know, if you pass by one.
[00:07:09.262 --> 00:07:12.624]  With the intent, Alex, to make you look, to embarrass you.
[00:07:12.644 --> 00:07:18.046]  In other words, this, and there was a video surveillance too, let me just reinforce that.
[00:07:19.146 --> 00:07:24.008]  In addition to the obvious overt bumper lock surveillance, there was video surveillance.
[00:07:24.028 --> 00:07:34.453]  So the intent of this female was to accost you in a way that you would have to push her off or do something to get her away from you.
[00:07:35.733 --> 00:07:52.821]  That would then be on videotape or on disk, on security camera, covert surveillance taking or surveillance of the footage taken covertly, and then used against you to marginalize you, to show that you were a violent man, to show that you were, that you're out of control.
[00:07:52.841 --> 00:07:57.443]  And the fact that it'd be a woman makes it even more hideous.
[00:07:59.904 --> 00:08:01.865]  Well, here's what Homeland Security needs to know.
[00:08:02.534 --> 00:08:05.997]  They're not going to stop Alex Jones by surveillance and intimidation.
[00:08:06.758 --> 00:08:07.699]  Or by dirty tricks.
[00:08:07.919 --> 00:08:17.268]  You know, they'll probably say Alex was paranoid, but it was Piers Morgan who said when he was in the UK that Tony Blair's wife was trying to get him killed.
[00:08:18.509 --> 00:08:19.991]  This is something we actually got on tape.
[00:08:20.766 --> 00:08:24.249]  And we also have other sources telling us that this was a deliberate plan.
[00:08:24.730 --> 00:08:28.193]  But here's what you and the viewing public need to understand.
[00:08:28.633 --> 00:08:30.935]  And that is that you are being surveilled.
[00:08:31.335 --> 00:08:32.917]  You are being intimidated.
[00:08:33.337 --> 00:08:35.499]  You are about to be disarmed.
[00:08:36.039 --> 00:08:38.562]  And you need to stand up and say, this is it.
[00:08:38.782 --> 00:08:40.663]  We're going to not allow that to happen.
[00:08:41.284 --> 00:08:43.446]  We're going to draw the line in the sand.
[00:08:43.566 --> 00:08:48.230]  And that's exactly what Ron Paul said in an interview with Alex Jones.
[00:08:49.172 --> 00:08:50.513]  We have this article on our site.
[00:08:50.533 --> 00:08:56.856]  It says, in it, Ron Paul said, I don't think the American people will turn in their guns, said Paul.
[00:08:57.296 --> 00:08:58.817]  He called it a line in the sand.
[00:08:59.477 --> 00:09:05.920]  He said, if a federal agent marches in unannounced and they say, give me your gun, give me your gold, I don't think we'll do that calmly.
[00:09:06.380 --> 00:09:10.963]  I think the American people will highly resent it and resist, said Paul.
[00:09:11.483 --> 00:09:13.004]  Will you turn in your semi-autos?
[00:09:14.232 --> 00:09:22.114]  Well, I might not even have anything to turn in for that purpose, but I don't think the American people will.
[00:09:22.675 --> 00:09:25.996]  I've always assumed that the line in the sand may well be drawn.
[00:09:27.156 --> 00:09:38.760]  If the federal agent marches in unannounced and they say, well, give me your gun and give me your gold, I don't think we'll do that calmly.
[00:09:38.800 --> 00:09:42.021]  I think the American people will highly resent it and resist.
[00:09:43.656 --> 00:09:47.859]  So you think I was right, then, telling Piers Morgan, if they try to confiscate the guns, it will start 1776, part 2?
[00:09:47.919 --> 00:09:54.344]  Well, I don't know whether I'd put them in the same words, but I think I said something very similar to what you're saying.
[00:09:54.644 --> 00:09:55.945]  He pointed out the hypocrisy.
[00:09:55.985 --> 00:10:03.270]  He said, if the government kills our children, or kills children, rather, not our children, but other people's children, if the government kills children, it's okay?
[00:10:04.031 --> 00:10:09.635]  How many of them are shouting and screaming about the children that our drones are killing on a daily basis?
[00:10:10.307 --> 00:10:19.992]  Yeah, those are the drones that are under the command of Piers Morgan's best friend and good buddy, Obama, as you see on the pictures that he likes to put on his website and Twitter.
[00:10:21.252 --> 00:10:28.076]  Now in another lesson from history, Russians warn us, a Russian writer warns us, Americans never give up your guns.
[00:10:29.833 --> 00:10:36.999]  And he says in this, his loyalties are essentially to the czarist Russians, the white Russians, who fought the red Russians.
[00:10:37.600 --> 00:10:50.211]  He says, this well-armed population was what allowed the various white factions to rise up, no matter how disorganized politically and militarily they were in 1918, and to wage a savage civil war against the reds.
[00:10:50.771 --> 00:10:57.297]  It should be noted that many of these armies were armed peasants, villagers, farmers, and merchants, protecting their own.
[00:10:58.286 --> 00:11:05.228]  And if it had not been for Washington's clandestine support of and for the Reds, history would have gone quite differently.
[00:11:05.248 --> 00:11:18.671]  One of the things I thought was interesting in his article was he says, and as for maniacs, whether it's nuts with cars, and he quotes attacks in New York City and Chapel Hill, North Carolina, that happened not too far from where I used to live.
[00:11:19.692 --> 00:11:24.573]  And in that situation there was a crazy guy who drove his car into a crowd of people.
[00:11:25.334 --> 00:11:28.978]  And that was not reported very widely by the media.
[00:11:29.058 --> 00:11:36.264]  They didn't try to use that to ban SUVs, which is what he used, but it was a devastating attack nevertheless.
[00:11:38.066 --> 00:11:44.132]  And along those lines, it's not only Russians that are warning us to do that, but Americans in Wyoming.
[00:11:44.452 --> 00:11:46.154]  Legislators, state legislators,
[00:11:46.844 --> 00:11:49.545]  ...are preparing to draw the line in the sand themselves.
[00:11:49.586 --> 00:12:00.171]  They're preparing to nullify any federal regulations that would ban semi-automatic weapons or high-capacity magazines because, quite frankly, those are unconstitutional.
[00:12:00.451 --> 00:12:04.613]  And anything that's unconstitutional, the federal government does not have the legal authority to do.
[00:12:04.733 --> 00:12:15.479]  So, we're looking at another scenario here where state legislators are stepping into the brink here and doing what they're supposed to do, and that is exercising their Tenth Amendment rights.
[00:12:16.232 --> 00:12:18.413]  And we have a report on that from Aaron Dykes.
[00:12:19.313 --> 00:12:21.274]  Aaron Dykes for InfoWars.com here.
[00:12:21.294 --> 00:12:23.034]  I'm going to make this as brief as I can.
[00:12:23.394 --> 00:12:34.318]  The state of Wyoming is introducing legislation this week for a Gun Protection Act, a bill that would uphold the Second Amendment and refuse to comply with any unconstitutional gun grabs.
[00:12:34.658 --> 00:12:41.600]  It would further make it a felony to try to enforce so-called laws or policies that violate the Second Amendment.
[00:12:42.500 --> 00:12:48.603]  Under federal law, banning semi-automatic firearms or limiting the size of gun magazines, unenforceable.
[00:12:48.944 --> 00:12:54.827]  Now what's really exciting is this is the beginning of a slowly building movement, gaining momentum.
[00:12:54.887 --> 00:12:59.350]  Last week we saw a police chief at a small town in Pennsylvania come on the air.
[00:12:59.730 --> 00:13:10.636]  He announced publicly he was going to introduce a second amendment protection ordinance that says no, we're going to nullify any unconstitutional gun laws and we will not enforce them within our boundaries.
[00:13:10.836 --> 00:13:32.033]  What I'm trying to do is have our council in the borough of Gilberton recognize the Second Amendment, stand behind the citizens of the United States and the Second Amendment, and that they're not going to infringe on the Second Amendment regarding any state, local, or federal laws, rules, or regulations that may or may not come down.
[00:13:32.494 --> 00:13:33.975]  Now, what prompted you to do this?
[00:13:34.927 --> 00:13:38.230]  Everything that's going on right now in Washington.
[00:13:38.550 --> 00:13:46.136]  States, local areas, counties, sheriffs, they all need to stand up and say no to violating the Constitution and Bill of Rights.
[00:13:46.176 --> 00:13:47.397]  It's our American heritage.
[00:13:47.717 --> 00:13:49.558]  It was put there by the founders for a reason.
[00:13:49.678 --> 00:14:00.407]  It's an attempt to have a check and balance against tyrannical government to keep one faction from getting too much power and using it as leverage over the rest of the country, the rest of the peoples.
[00:14:01.067 --> 00:14:01.527]  We're good to go.
[00:14:20.843 --> 00:14:24.644]  We're not going to violate the Second Amendment and we're not going to cooperate with the Feds.
[00:14:24.724 --> 00:14:28.665]  We need people to be patriots and stand up and be firm on this issue.
[00:14:29.045 --> 00:14:42.927]  And if enough people do that in enough areas throughout the country, the Feds will recognize, the Washington lawmakers will recognize that they've gone too far and they will back off from their attempts to curtail and outright violate and ban the Second Amendment.
[00:14:43.007 --> 00:14:45.188]  If we do that, we can stop this thing peaceably.
[00:14:45.488 --> 00:14:47.128]  We don't want a civil war in this country.
[00:14:47.808 --> 00:14:54.232]  And so we hope this kind of legislation at whatever level of government will spread virally throughout the country.
[00:14:54.632 --> 00:15:00.156]  You need to call your state lawmakers where there's still a lot of constitutionally minded people in those positions.
[00:15:00.176 --> 00:15:03.678]  You need to call your cities and try to influence them to do this.
[00:15:03.858 --> 00:15:07.400]  It'll of course be harder in the mega cities in the big urban areas.
[00:15:07.540 --> 00:15:08.020]  We're good to go.
[00:15:34.915 --> 00:15:43.479]  And let's remember when we talk to our elected representatives, our federal congressmen, let's remember that the Second Amendment isn't just about wholesale gun confiscation.
[00:15:44.059 --> 00:15:52.263]  Even if they stop short of that, if they infringe upon the right of the people to keep and bear arms, that is still breaking the Second Amendment.
[00:15:52.839 --> 00:15:59.081]  And we need to not fall for any kind of, you know, Feinstein is the master of misdirection and head fakes.
[00:15:59.982 --> 00:16:05.424]  What I'm very concerned about is the UN treaty for arms trade.
[00:16:06.004 --> 00:16:12.586]  And that is something that could, quite frankly, be a precursor to full-blown confiscation if they're not able to get it through at this point in time.
[00:16:12.606 --> 00:16:14.347]  I mean, if they can get it through, I'm sure they'll go for it.
[00:16:14.387 --> 00:16:16.808]  But I think what we're seeing here is a frontal attack
[00:16:17.328 --> 00:16:28.893]  And for the first time they're openly talking, everyone is openly talking about confiscation, not just a few people like Feinstein or Obama, but pretty much across the board we see calls for that and open confiscation.
[00:16:29.394 --> 00:16:36.597]  But they've also got more than one front that they've got planned and the UN ATT is going to be coming up again in March.
[00:16:37.337 --> 00:16:38.558]  Yeah, I think so.
[00:16:56.975 --> 00:17:07.743]  If we just get a few more laws put on us and a few more of our freedoms, basic freedoms infringed upon, and they stop short of total confiscation because that is their ultimate goal.
[00:17:08.143 --> 00:17:13.347]  We actually need to roll back unconstitutional infringements on our right to keep and bear arms.
[00:17:13.848 --> 00:17:22.875]  Now, Piers Morgan would like you to think that once they enacted a total gun ban in Britain, it created something of a Pax Britannia.
[00:17:23.612 --> 00:17:25.013]  But nothing could be further from the case.
[00:17:26.093 --> 00:17:31.416]  It's an article that's about three years old now, but things have not improved in the intervening three years.
[00:17:32.397 --> 00:17:39.140]  In the Daily Mail, a British newspaper, it says a culture of violence, gun crime, goes up by 89% in a decade.
[00:17:41.423 --> 00:17:50.686]  And what they're pointing out in this three-year-old article that was in the first decade after a total gun ban, firearm offenses actually increased from 5,209 in the 1998-99 period to 9,865 ten years later.
[00:17:50.706 --> 00:17:51.806]  That was an 89% increase.
[00:17:51.866 --> 00:17:52.206]  Sorry, peers.
[00:17:52.226 --> 00:17:54.527]  89% increase in gun violence in Britain after they confiscated the guns.
[00:18:07.566 --> 00:18:10.468]  And in 18 areas, gun crime at least doubled.
[00:18:11.209 --> 00:18:20.496]  It says in the article, Lancashire suffered the single largest rise in gun crime with recorded offenses increasing from 50 in 98 to 349 in 2007 and 2008, which is an increase of 598 percent.
[00:18:29.001 --> 00:18:30.342]  598 percent.
[00:18:30.662 --> 00:18:44.945]  And it says, a number of people injured or killed by guns, the number of people rather, killed or injured by guns, has increased from 864 in 98 to a provisional figure of 1760 in the 2009 reporting period.
[00:18:46.246 --> 00:18:56.108]  Now if you haven't seen Piers Morgan's second interview with Larry Pratt, which was on CNN last night, you have to take a look at that because
[00:18:56.846 --> 00:18:59.427]  This time, Musket Morgan flies into a rage.
[00:18:59.467 --> 00:19:06.890]  Now, he started out the program by saying, uh, thanks for coming on a second time and last time you were on the program, this is what you made me do.
[00:19:07.490 --> 00:19:20.016]  And he actually showed the, uh, the clip where he starts, uh, screaming at Larry Pratt and, uh, with, uh, kind of infantile elementary school, uh, epithets, you know, calling him a stupid, stupid man, silly stuff like that.
[00:19:20.916 --> 00:19:25.378]  Uh, but, um, you know, in the, in the, uh, there was fireworks again last night in the interview.
[00:19:26.995 --> 00:19:33.477]  When Larry Pratt started to point out that the gun statistics that England keeps are not very accurate.
[00:19:34.397 --> 00:19:43.360]  The Daily Telegraph has pointed out that among other things gun crimes in Britain are not counted as gun crimes if a gun is not fired.
[00:19:43.860 --> 00:19:50.241]  So if someone is robbed at gunpoint it's not a gun crime according to the UK statistics if the trigger is not pulled.
[00:19:50.842 --> 00:19:51.902]  If a woman is raped
[00:19:52.774 --> 00:19:53.875]  We're at the point of a gun.
[00:19:54.196 --> 00:19:57.059]  It's not a gun crime as long as the trigger is not pulled.
[00:19:57.959 --> 00:20:01.623]  And they estimate that it's 60% higher than reported.
[00:20:02.264 --> 00:20:06.528]  Now, I gotta tell you personally, I've been to London four times in the last 40 years.
[00:20:06.588 --> 00:20:11.834]  I've stayed there from anywhere from three days to six weeks was the longest day that I stayed there.
[00:20:12.689 --> 00:20:25.052]  And from the seventies and eighties, when you had bobbies who were walking around in pairs, unarmed, or riding bicycles or whatever, and they were actually doing street patrols, which our police in big cities used to do when they were first created.
[00:20:25.852 --> 00:20:29.313]  But in the intervening years, what they've done is they've disarmed the population.
[00:20:29.353 --> 00:20:34.475]  When I went back in 2001, they disarmed the population, and they had armed the police.
[00:20:34.995 --> 00:20:38.656]  And they had taken them, from what I could tell, I didn't see anybody walking beets.
[00:20:38.796 --> 00:20:39.956]  They had them in cars.
[00:20:40.578 --> 00:20:48.785]  So they've gone to an American style of law enforcement where the police are distant from the people who live there, and they're distant from the crime that affects people.
[00:20:49.566 --> 00:20:57.853]  And that's reflected, you could really feel it in the attitudes of the people on the street from the early 1980s until 2001, from the 70s when I was there.
[00:21:00.995 --> 00:21:04.618]  Uh, and that's what these crime statistics bring out.
[00:21:04.678 --> 00:21:10.823]  And I gotta say, at the bottom of that article, that last article we had, there was a video that you really need to take a look at.
[00:21:10.883 --> 00:21:13.505]  It's by a guy, it's called Amidst the Noise.
[00:21:13.605 --> 00:21:14.686]  It's his Facebook handle.
[00:21:15.302 --> 00:21:18.767]  And he did an excellent job of looking at the statistics behind this.
[00:21:19.468 --> 00:21:25.196]  And what he showed was how crime has changed in both countries.
[00:21:25.716 --> 00:21:30.203]  And with the violent crime decreasing radically in the United States, he asked
[00:21:30.723 --> 00:21:33.184]  Why are no politicians taking credit for this?
[00:21:33.664 --> 00:21:39.407]  There's been a 50% reduction in violent crime and in murder over the last 20 years.
[00:21:39.607 --> 00:21:43.809]  You would think that politicians would be lining up to take credit for that.
[00:21:43.829 --> 00:21:46.950]  I mean, they're taking credit for it in England even though it's not true, right?
[00:21:48.126 --> 00:21:51.268]  But it's much more important for them, I think, to create fear.
[00:21:51.468 --> 00:21:59.713]  And he also points out that if you look at the data, the FBI, and he went to the FBI website and looked at the actual raw data that they have there.
[00:22:00.193 --> 00:22:02.415]  And sorry, peers, but that's exactly what it says.
[00:22:03.175 --> 00:22:08.899]  He points out that if you're looking at it, the FBI keeps these statistics on a geographical basis.
[00:22:09.859 --> 00:22:14.742]  As he points out in the video, urban hotspots are a big part of the crime.
[00:22:14.762 --> 00:22:17.784]  As a matter of fact, most of the crime is centered
[00:22:18.351 --> 00:22:21.072]  And it's in those areas that we've seen an increase.
[00:22:21.692 --> 00:22:39.720]  So if the government really wants to do something about crime, which, even though they're not really addressing the serious root causes of crime or really doing anything effective about it, because overall it's dropped 50%, but in these urban areas, these hotspots, it's actually gone up, in the places where they've done the most to try to control guns.
[00:22:40.120 --> 00:22:43.342]  That clearly isn't the way to reduce violent crime.
[00:22:44.952 --> 00:22:48.196]  As we said, the problem is not guns, but it's suicidal shooters.
[00:22:49.037 --> 00:22:53.303]  It's suicidal people with automobiles, or with guns, or with hammers, or whatever.
[00:22:53.383 --> 00:23:01.734]  And we need to ask the question that Alex asked peers, and that is, what makes these suicides, what are the links to these suicidal shooters?
[00:23:02.757 --> 00:23:07.220]  And of course, Alex brought that up, but he didn't get any response from Piers Morgan.
[00:23:07.760 --> 00:23:15.865]  Now, Mike Adams of Natural News did look into this carefully, and so did somebody else who is no longer around.
[00:23:15.905 --> 00:23:22.389]  A prominent rifle manufacturer posted a detailed link connecting psychiatric drugs to school shooters.
[00:23:23.449 --> 00:23:27.832]  This guy died in a mysterious car crash days after the posting.
[00:23:28.786 --> 00:23:33.707]  And Mike Adams points that out and he says, sure, that could be a coincidence.
[00:23:34.328 --> 00:23:41.250]  It might also be a coincidence that Feinstein just happened to have a detailed gun confiscation bill ready to release following the Sandy Hook shooting.
[00:23:41.810 --> 00:23:48.572]  It might also be a total coincidence that according to Google, the United Way Sandy Hook donation support page was created on December 11th.
[00:23:49.472 --> 00:23:51.894]  2012, a full three days before the shooting.
[00:23:52.194 --> 00:23:58.779]  It could also be a coincidence that NBC reported Adam Lanza's AR-15 rifle was left in his car, never used in the shooting at all.
[00:23:58.799 --> 00:24:06.985]  It could also be a coincidence that Bank of America slammed home an economic embargo against online gun parts retailer in the days following the Sandy Hook shooting.
[00:24:07.386 --> 00:24:16.512]  It could even be a coincidence that Facebook suspended or shut down the accounts of hundreds of prominent people who advocated the Second Amendment, including our accounts at Natural News.
[00:24:16.553 --> 00:24:16.873]  He says,
[00:24:17.413 --> 00:24:26.219]  And finally, it could be a total coincidence that police radio recordings seem to indicate that there were multiple shooters, multiple shooters, involved in Sandy Hook.
[00:24:27.019 --> 00:24:30.261]  What are the odds of all of these coincidences existing simultaneously?
[00:24:31.062 --> 00:24:31.942]  Virtually zero.
[00:24:33.603 --> 00:24:43.409]  Well, Melissa Melton noticed that the term that Alex used when he talked about pharmaceuticals involvement in making people suicidal, the term he used was mass murder pills.
[00:24:44.410 --> 00:24:46.151]  She noticed that that was trending on Twitter.
[00:24:47.335 --> 00:24:52.583]  So, to explore that further, she wrote an article, and we've got Melissa right here in the studio right now.
[00:24:53.164 --> 00:24:55.568]  Well, Melissa, what are mass murder pills?
[00:24:56.420 --> 00:25:03.923]  Well, that actually is a question I decided to look up because after Alex was on Piers Morgan, that began trending on Twitter.
[00:25:03.963 --> 00:25:14.626]  The fact that he said that he wanted to blame the real culprit in these shootings was the suicide pills, the mass murder pills, and CNN even decided to mock him in an article they posted yesterday, mentioning that that was a big conspiracy.
[00:25:15.046 --> 00:25:19.248]  But let's look at a few facts first, because what I found was actually pretty disturbing.
[00:25:19.848 --> 00:25:24.651]  Americans actually consume more psychotropic drugs than any other nation in the entire world.
[00:25:24.751 --> 00:25:25.371]  That's first.
[00:25:25.872 --> 00:25:30.954]  Secondly, antidepressant use has risen in this country by 400% just since 1988.
[00:25:31.074 --> 00:25:41.080]  So it's a lot of people, current figures that I saw, it's 1 in 10 Americans or 11% of Americans over the age of 12 are now on these kinds of drugs.
[00:25:41.640 --> 00:25:47.324]  And the side effects, let me just list some of these side effects for you because it can be pretty scary here.
[00:25:48.104 --> 00:25:55.086]  Confusion, hallucinations, anxiety, agitation, mood swings, impulse control disorder, paranoia, psychosis, and hostility.
[00:25:55.566 --> 00:26:04.609]  And a Canadian judge even recently ruled that a 15-year-old boy who stabbed one of his friends did that largely because he was on Prozac.
[00:26:04.930 --> 00:26:09.071]  So a Canadian judge recently ruled these drugs can actually cause children to commit murder.
[00:26:09.931 --> 00:26:24.819]  And in 2007 the FDA voted to update the black box warning on these antidepressants because they found in their own studies that young adults between the ages of 18 and 24 were committing suicide in much higher numbers than other people on these drugs.
[00:26:25.119 --> 00:26:28.141]  So they wanted to include increased warnings about that.
[00:26:28.181 --> 00:26:31.803]  And a black box warning is like the strongest warning that the FDA can give.
[00:26:32.503 --> 00:26:33.204]  Actually a drug.
[00:26:51.816 --> 00:27:02.423]  41 shootings involved mental health issues and mental illnesses, and 7 more that were listed as unclear had family members who said that they had mental health issues or were on medications.
[00:27:02.744 --> 00:27:06.346]  So it was a pretty high number of them that had these kinds of issues.
[00:27:06.747 --> 00:27:11.410]  And as Dave Kuplian reported for WND, there's a gaping hole in media reporting on Sandy Hook
[00:27:11.810 --> 00:27:22.312]  Because, quote, it is simply indisputable that most perpetrators of school shootings and similar mass murders in our modern era were either on or just recently coming off of psychiatric medications.
[00:27:22.652 --> 00:27:23.353]  That's what he says.
[00:27:24.013 --> 00:27:34.495]  And another study done in 2010, actually, of the top ten legal drugs that are linked to violence, five of them were antidepressants and another two of them were for ADHD.
[00:27:34.875 --> 00:27:37.656]  So seven out of the ten were these types of drugs.
[00:27:38.636 --> 00:27:42.239]  And you had just mentioned the story from Mike Adams from Natural News.
[00:27:42.439 --> 00:27:42.979]  It's interesting.
[00:27:43.020 --> 00:27:46.522]  He was posting that, writing that, I guess, right at the same time that I was working on this.
[00:27:47.323 --> 00:27:58.551]  And John Noveske posted that list on his Facebook of over 40 incidents where primarily young people committed murder or suicide while on these types of medications.
[00:27:59.192 --> 00:28:03.435]  And as you recall, the FDA warning that I just mentioned, that was for that same age group.
[00:28:03.775 --> 00:28:06.597]  And the majority of people on this list were of that age group.
[00:28:06.677 --> 00:28:10.779]  I just want to read a few that I was able to go and verify from his list.
[00:28:11.600 --> 00:28:19.345]  Eric Harris, age 17, first on Zoloft, then Lovix, and Dylan Klebold, age 18, committed to Columbine, Littleton, Colorado shooting.
[00:28:19.765 --> 00:28:23.589]  They killed 12 students and one teacher and wounded 23 others before killing themselves.
[00:28:23.909 --> 00:28:27.672]  Klebold's medical records have not been released, so we don't know if he was on something or not.
[00:28:28.153 --> 00:28:39.683]  Jeff Weiss, age 16, had been prescribed 60 milligrams a day of Prozac, which apparently is three times the average starting dose for adults, when he shot his grandfather, his grandfather's girlfriend, and other fellow students at his school.
[00:28:40.624 --> 00:28:42.486]  Uh, Cory Badsguard was 16.
[00:28:42.666 --> 00:28:44.327]  He was at Wahluke High School.
[00:28:44.367 --> 00:28:50.772]  He had taken Paxil, other reports say Effexor, when he took a rifle to his high school and held 23 of his classmates hostage.
[00:28:50.812 --> 00:28:53.514]  He reportedly had no memory of that after it happened.
[00:28:53.894 --> 00:28:57.357]  Christopher Pittman, age 12, murdered both his grandparents while taking Zoloft.
[00:28:57.397 --> 00:28:59.939]  Kip Kinkle, age 15, was on Prozac and Ritalin.
[00:29:00.339 --> 00:29:09.690]  When he shot his parents while they slept, then went into his school the next day and opened fire on his classmates, killing two and injuring another 22, and that was right after he started his Prozac treatment.
[00:29:10.431 --> 00:29:19.262]  Jeffrey Franklin of Huntsville, Alabama was on Prozac, Ritalin, and Klonopin when he took an axe and murdered his parents and then went after his siblings.
[00:29:19.682 --> 00:29:21.923]  And that's just a few that I was able to verify.
[00:29:22.023 --> 00:29:24.084]  As you know, this list, this is part of that list.
[00:29:24.124 --> 00:29:25.265]  Here's another part of that list.
[00:29:25.865 --> 00:29:33.888]  And as Novesky's post ended, he asked, what drugs was Jared Lee Loeffner on age 21 when he killed six people and injured 14 in Tucson, Arizona?
