[00:00:00.009 --> 00:00:00.254]  We're good.
[00:05:10.802 --> 00:05:24.712]  This is an engineered virus in a lab that they then injected into the public using their poison vaccine, so the body then created mutations that actually spread even worse, like the Delta variant.
[00:05:24.752 --> 00:05:29.516]  That is scientifically admitted, that is mainline science, and not even debated.
[00:05:29.916 --> 00:05:33.099]  But the general public does not even know that.
[00:05:33.579 --> 00:05:46.466]  So when that criminal with his pedophile crackhead son gets up there on television and tells you that you are to blame because you didn't take your poison shot, that is a giant lie.
[00:05:46.806 --> 00:05:54.910]  Countries like Israel and Singapore with the highest vaccine rate have the highest death and highest illness rates.
[00:05:55.331 --> 00:05:56.391]  That is the facts.
[00:05:56.691 --> 00:06:01.374]  Get that information out to your friends, family and strangers like your life depends on it because it does.
[00:06:09.000 --> 00:06:11.061]  Waging war on corruption.
[00:06:13.363 --> 00:06:19.106]  It's Alex Jones, coming to you live from the front lines of the InfoWar.
[00:06:21.708 --> 00:06:27.252]  And we are back live, thanks to the grace of God.
[00:06:27.312 --> 00:06:33.256]  Thank you so much for joining us on this live Monday, September 20th.
[00:06:35.414 --> 00:06:36.575]  2021 edition.
[00:06:37.516 --> 00:06:49.985]  I talked about this some last night, but I have got my notes here, specifically how physically incontinent, but more importantly, mentally incontinent Joe Biden has become.
[00:06:50.005 --> 00:06:53.448]  And we're going to be breaking that down at the bottom of the hour.
[00:06:53.528 --> 00:07:02.815]  I've got all the notes right here, several pages of them, but I'm going to go over why this is so incredibly important directly from the Secret Service, directly from
[00:07:03.527 --> 00:07:17.275]  The Secret Service, directly from the people that were guarding Biden in New Jersey and on 9-11 a week and a half ago in New York and from inside the White House.
[00:07:17.576 --> 00:07:20.918]  This is from two separate sources in the Secret Service.
[00:07:21.318 --> 00:07:22.078]  We're here in D.C.
[00:07:22.158 --> 00:07:22.619]  right now.
[00:07:24.260 --> 00:07:29.723]  This is of the greatest national security import, and it is exclusive, horrible information.
[00:07:30.304 --> 00:07:32.505]  You've seen much of it unfold in the public eye.
[00:07:33.687 --> 00:07:38.630]  But that's why they cancel a lot of Biden events when he's not drugged up properly and going into full-on dementia.
[00:07:39.971 --> 00:07:41.832]  But everybody else behind the scenes gets to see it.
[00:07:43.753 --> 00:08:00.303]  That's why when you see the Secret Service around Biden or you see people talking to him or looking at him, they're just like totally freaked out because it's the first truly Alzheimer's, dementia-ridden person in control of the nuclear codes who had the election stolen.
[00:08:02.000 --> 00:08:28.811]  For him and put into power, then you've got the invasion at the South Texas border that's now stretched out over 200 miles, confirming again, Fox News, the DPS, the state police, the governor's office put out a report that yes, there's thousands and thousands of more Asians, five plus hours by car, an hour by air, 200 plus miles away as the crow flies coming across are now building up on the Reynosa side of McAllen, Texas.
[00:08:29.758 --> 00:08:31.359]  This is just a complete collapse of the country.
[00:08:31.379 --> 00:08:38.865]  And now it's confirmed that Biden is basically taking the unaccompanied males, the men with women, the people with children.
[00:08:38.885 --> 00:08:44.909]  They're all being flown different parts of the country, broken up on the buses and turned into the Democratic Party.
[00:08:45.349 --> 00:08:46.370]  That'll be a permit underclass.
[00:08:46.390 --> 00:08:49.252]  They're going to fly a few flights out for PR purposes.
[00:08:49.312 --> 00:08:55.457]  But they told these people to come here, just like Biden said in March before the election a year and a half ago, or now more.
[00:08:56.620 --> 00:09:00.162]  He said, if I win the election, when I get in, immediately surge the border.
[00:09:00.602 --> 00:09:05.005]  Well, he said 12 days ago, before all this started, hey, we're going to let the Haitians stay.
[00:09:05.025 --> 00:09:09.087]  And they stopped deportations of Haitians that had already gotten here.
[00:09:09.167 --> 00:09:15.171]  So they called their families and they said, now is the time to come into the country.
[00:09:15.731 --> 00:09:16.411]  Now is the time.
[00:09:16.672 --> 00:09:18.933]  Vamanos, andele, andele, andele.
[00:09:19.053 --> 00:09:19.673]  That's Spanish.
[00:09:20.234 --> 00:09:24.436]  But now you say, hurry up, get here in French or in Creole.
[00:09:25.664 --> 00:09:26.945]  But there you go.
[00:09:29.046 --> 00:09:31.668]  Ladies and gentlemen, and I don't blame these people wanting to come here.
[00:09:31.708 --> 00:09:33.390]  The issue is they're going to come here and be brainwashed.
[00:09:33.810 --> 00:09:39.395]  They're Democratic Party operatives and the globalists have stolen the aid, helped shut down in Rob Haiti and all those other countries.
[00:09:39.835 --> 00:09:42.637]  Then they bring these people here to be another client group that they control.
[00:09:43.198 --> 00:09:44.539]  So that's all coming up today.
[00:09:45.860 --> 00:09:50.464]  But I want next segment to try to judiciously as best I can, because they hope all this comes out.
[00:09:51.965 --> 00:09:54.387]  They try to suppress all this and buy people off and control them.
[00:09:55.174 --> 00:10:16.011]  Regulators in the EU, regulators in India, regulators even in Australia, regulators in Russia, regulators in the UK, regulators in Canada, regulators in the United States, have all come out, and the more come out, the more courage there is, and said, look, we yellow carded this so-called vaccine three months ago and said it should be pulled, and we got ignored.
[00:10:16.972 --> 00:10:18.012]  That's just the vaccine period.
[00:10:18.053 --> 00:10:23.097]  The main advisory group for 20 years that has advised the UK government that's in the statute they're supposed to follow.
[00:10:23.517 --> 00:10:24.698]  They're like, oh, we're not going to follow them now.
[00:10:25.222 --> 00:10:31.087]  And then the two head scientists quit at the FDA, and then now they voted at two different boards, including the highest board, 16 to 2.
[00:10:31.448 --> 00:10:42.658]  The vaccine's not working, and this is endangering all vaccines, and the public's going to never trust them again, and children shouldn't take it, and old people shouldn't take boosters, and Israel says the boosters don't help you.
[00:10:42.958 --> 00:10:44.640]  They give 48 hours of coverage.
[00:10:44.660 --> 00:10:45.580]  That doesn't even mean anything.
[00:10:46.261 --> 00:10:48.583]  So, this is insane.
[00:10:48.603 --> 00:10:49.184]  This is crazy.
[00:10:49.204 --> 00:10:51.526]  But again, they did it on purpose, and in their own
[00:10:53.687 --> 00:10:58.711]  Spars 2023-2025 document that we covered now six, eight months ago.
[00:10:58.731 --> 00:10:59.451]  I forget how long ago.
[00:10:59.471 --> 00:11:00.712]  You guys look up the Spars report.
[00:11:01.172 --> 00:11:03.034]  That's like four million views on Bandai Video.
[00:11:03.054 --> 00:11:05.135]  We'll put it on screen so we can give the actual date.
[00:11:05.615 --> 00:11:06.336]  Five, six months ago.
[00:11:06.356 --> 00:11:06.896]  I don't remember.
[00:11:07.417 --> 00:11:09.998]  I know General Flynn had a big deal about it and said that report's dead on.
[00:11:10.479 --> 00:11:11.379]  It's a war game.
[00:11:11.419 --> 00:11:16.803]  And in the war game, one year into vaccines, it comes out they're killing everybody and causing heart attacks.
[00:11:17.213 --> 00:11:17.474]  I think so.
[00:11:27.642 --> 00:11:33.867]  That it will then destroy confidence in the government, and then you get into deeper parts of that document and others, then it means we overthrow the government.
[00:11:34.668 --> 00:11:39.172]  It's globalists that did this through the government who want to cause a civil war.
[00:11:39.272 --> 00:11:46.538]  We want Gates, we want Fauci, we want Peter Daszak, we want the CHICOMs, we want the UN.
[00:11:46.878 --> 00:11:49.681]  The UN and the globalists did this through our government.
[00:11:50.350 --> 00:11:52.931]  So then we lose total faith in it and everything collapses.
[00:11:52.971 --> 00:11:58.973]  And I'm not saying have blind faith in the government, but they're dissolving our republic, framing it for the crimes they've committed.
[00:11:59.734 --> 00:12:04.055]  That they make our Border Patrol and National Guard go bring across millions.
[00:12:04.135 --> 00:12:05.396]  It's not 2 million this year.
[00:12:05.416 --> 00:12:08.717]  They're estimating 8 to 10 million by October 31st.
[00:12:08.737 --> 00:12:09.917]  That's the end of fiscal year 2021.
[00:12:10.398 --> 00:12:13.879]  That's directly in a hotel room with a senior
[00:12:15.558 --> 00:12:17.679]  Whistleblower from the Border Patrol.
[00:12:17.959 --> 00:12:19.900]  You have the head of the Border Patrol Union saying everything I say.
[00:12:20.240 --> 00:12:22.200]  They're ordered to complete the smuggling process.
[00:12:22.921 --> 00:12:23.881]  They should just walk off.
[00:12:25.242 --> 00:12:27.962]  Because they're making it all orderly, this giant invasion.
[00:12:28.403 --> 00:12:29.763]  And then they complete the illegal activity.
[00:12:30.784 --> 00:12:32.044]  And so that's the case.
[00:12:33.324 --> 00:12:34.885]  And they also have NGOs controlling it.
[00:12:34.905 --> 00:12:37.286]  So, Owen, we're going to cover a lot here today.
[00:12:37.306 --> 00:12:39.347]  We're going to go over the incredible news.
[00:12:39.427 --> 00:12:42.968]  Lancet, the publication, not just a Lancet study,
[00:12:43.735 --> 00:12:46.297]  Lancet, most respected group out there, hands down.
[00:12:47.317 --> 00:12:49.459]  New England Medical Journal, John Hopkins, they're respected.
[00:12:49.479 --> 00:12:51.080]  That's because that's why they quarterbacked the attack.
[00:12:51.480 --> 00:12:59.145]  Not all the scientists there, but the actual John Hopkins working group is what is under Gates' command and Schwab's command on record with all these different war game drills they do.
[00:12:59.705 --> 00:13:10.892]  The Rockefeller Foundation actually controlling it from on high, but then it's, it's, it's like, uh, then managed by the Gates Foundation and John Hopkins and the Chi-Coms and the media below that.
[00:13:12.185 --> 00:13:15.886]  They've now come out and said, look, Fauci created the weapon.
[00:13:16.547 --> 00:13:17.327]  Fauci did it.
[00:13:17.887 --> 00:13:19.048]  Fauci's a total criminal.
[00:13:19.348 --> 00:13:24.950]  And then Fauci fed fake medical journals info into the main journals and lied.
[00:13:24.970 --> 00:13:27.231]  And the whole house of cards is coming down.
[00:13:27.291 --> 00:13:30.712]  So, folks, you know I don't give you positive news to give you fake positive news.
[00:13:30.732 --> 00:13:34.694]  I give you the cold, hard, scary facts because I believe in you.
[00:13:35.134 --> 00:13:40.716]  And I believe that regulators and others that have been sheep dipped and brainwashed and conditioned and gas lit
[00:13:41.288 --> 00:13:48.053]  To go along with this and suddenly find themselves inside this depopulation op, need to really see others on the outside and say what it really is.
[00:13:48.073 --> 00:13:51.455]  That's what we've done with all these doctors and scientists and medical reports and studies.
[00:13:51.996 --> 00:13:54.357]  And so now they really know what they've done.
[00:13:54.377 --> 00:14:00.982]  And a lot of them are now going to defect back to reality and back to their own future and their own families as they figure out this is a dystopia they're building.
[00:14:01.443 --> 00:14:05.365]  And so, Owen, this is a really big moment to watch the wheels go off worldwide.
[00:14:05.866 --> 00:14:08.708]  They're moving forward with indictments against the regulators in India.
[00:14:09.352 --> 00:14:14.056]  Yeah, and now we have more evidence that the vaccines are neither safe or effective if Oscar de la Hoya
[00:14:35.006 --> 00:14:38.189]  And the contrast to Joe Rogan wasn't the perfect example.
[00:14:38.229 --> 00:14:41.352]  We now have a gold medal Olympic swimmer.
[00:14:41.813 --> 00:14:46.417]  Anybody knows swimmers are maybe some of the most conditioned athletes on earth, except for maybe boxers.
[00:14:46.597 --> 00:14:53.945]  That would have been De La Hoya as the example, who was fully vaccinated and now is in the hospital with COVID.
[00:14:54.965 --> 00:15:14.570]  Alex, I also have, as you're kind of on the ground right now in D.C., on the ground digging deeply into the border story, on the ground digging deeply into what I guess the feds were trying to set up yesterday for the justice for J6, or they just were there in such numbers that the one arrest happens to be a fed with a gun.
[00:15:15.350 --> 00:15:17.671]  But there's so many other things developing here, Alex.
[00:15:19.131 --> 00:15:29.978]  I know it's yesterday's news, but I mean, Hillary Clinton has been caught red-handed working with top executives and lawyers framing Donald Trump so that she could spy on him.
[00:15:30.238 --> 00:15:31.679]  Now it's all out there!
[00:15:31.719 --> 00:15:33.961]  But the media that lied about that's not going to get caught.
[00:15:34.841 --> 00:15:36.903]  We've got more border news, Alex.
[00:15:36.923 --> 00:15:39.724]  We've got more news on the election front coming as well.
[00:15:39.784 --> 00:15:46.649]  I mean, I can't even give you a surface-level view of this waterfront, Alex, without like 10 minutes because so much is developing right now.
[00:15:48.288 --> 00:15:49.309]  Well, you're absolutely right.
[00:15:49.429 --> 00:15:52.812]  And so their whole narrative is falling apart, but they still control the Justice Department.
[00:15:53.132 --> 00:15:54.473]  So they're able to carry out all this crime.
[00:15:54.493 --> 00:15:57.815]  So we're in this paradox where they're in power, but everybody sees what monsters they are.
[00:15:58.016 --> 00:15:58.556]  We'll be right back.
[00:15:59.477 --> 00:16:02.939]  If you're concerned about the power... We're already halfway through September 2021.
[00:16:05.281 --> 00:16:06.102]  It's just incredible.
[00:16:06.222 --> 00:16:10.925]  And now the world is waking up that Infowars was the tip of the spear and was dead on.
[00:16:11.186 --> 00:16:13.347]  That's why it's more important than ever to keep us on air.
[00:16:13.588 --> 00:16:15.389]  And I thank you all for your support, your prayers.
[00:16:15.509 --> 00:16:15.789]  I think so.
[00:16:43.717 --> 00:16:44.117]  Knockout.
[00:16:44.197 --> 00:16:44.778]  Back in stock.
[00:16:44.838 --> 00:16:45.678]  Infowarstore.com.
[00:16:45.778 --> 00:16:47.259]  And the hair and beard formula for men.
[00:16:47.459 --> 00:16:48.299]  It's also great for women.
[00:16:48.400 --> 00:16:49.280]  It's really a multivitamin.
[00:16:49.480 --> 00:16:50.120]  Back in stock.
[00:16:50.281 --> 00:16:53.782]  All 50% off at Infowarstore.com.
[00:16:54.063 --> 00:16:55.483]  We can't stay on air without you.
[00:16:55.883 --> 00:16:57.024]  Please continue to support us.
[00:16:57.284 --> 00:16:58.525]  I want to thank you from the bottom of my heart.
[00:16:58.785 --> 00:16:59.665]  Plus, these are great products.
[00:16:59.686 --> 00:17:00.306]  Please take action.
[00:17:00.746 --> 00:17:05.451]  I've been fighting as hard as I can for almost 28 years against the globalists.
[00:17:05.611 --> 00:17:07.373]  I wanted to stop their agenda.
[00:17:07.653 --> 00:17:12.658]  I wanted to wake up the world and stop them dead in their tracks before they went operational.
[00:17:13.158 --> 00:17:13.819]  But we failed.
[00:17:14.240 --> 00:17:15.461]  Yes, a lot of people are awake.
[00:17:15.901 --> 00:17:17.463]  Yes, we're not getting caught flat-footed.
[00:17:17.763 --> 00:17:23.409]  But they are going ahead with their full operational deindustrialization Great Reset.
[00:17:23.769 --> 00:17:32.178]  And that's why it's more important than ever that all viewers and all listeners tell everybody they know about the show, because people are ready to wake up and ready to hear the truth.
[00:17:32.699 --> 00:17:37.904]  So we've got to information warfare the enemy and try to stop their agenda, but we've also got to get personally prepared.
[00:17:38.225 --> 00:17:40.567]  And one of the number one things to do is high quality, storable food.
[00:17:40.808 --> 00:17:43.611]  We've got the best food ready to ship at very affordable prices.
[00:17:44.271 --> 00:17:45.152]  We're good to go.
[00:18:00.796 --> 00:18:11.749]  Hey guys, Rob Dew here with InfoWarsStore.com, and I want to tell you about something that I think has really helped me out, and I think can help you out too, especially if you have any problems sleeping, and that's knockout.
[00:18:11.849 --> 00:18:20.159]  Let's face it, our life patterns have been disrupted by this lockdown, this government-imposed imprisonment, and it has definitely affected my sleep schedule.
[00:18:20.179 --> 00:18:21.620]  But one thing that has helped is knockout.
[00:18:21.800 --> 00:18:25.783]  I take one pill about an hour before I want to go to bed, and boom, I get a great night's sleep.
[00:18:25.903 --> 00:18:31.807]  And just this past Memorial Day, I took two of them, fell asleep about 1 a.m., woke up at 8 a.m., ready to go.
[00:18:32.107 --> 00:18:35.870]  It really has made a difference in my life, and it can make a difference in your life, too.
[00:18:35.990 --> 00:18:37.711]  If you don't get any sleep, you're going to be a grouch.
[00:18:37.951 --> 00:18:39.873]  If you get great sleep, you're going to be on point.
[00:18:39.913 --> 00:18:41.134]  You're going to be mentally focused.
[00:18:41.154 --> 00:18:43.355]  You're going to be ready to take on the day.
[00:18:43.655 --> 00:18:44.776]  And right now, knockout is 50% off.
[00:18:44.796 --> 00:18:45.597]  It's less than $15 a bottle.
[00:18:45.617 --> 00:18:46.117]  You get 30 capsules.
[00:18:49.019 --> 00:18:49.920]  Give it a try today.
[00:18:50.100 --> 00:18:55.883]  It's at a great price right now, and it can really help you get the sleep you need, especially in these tough times.
[00:18:56.203 --> 00:18:59.445]  It's Knockout, and it's available at Infowarestore.com.
[00:19:01.926 --> 00:19:08.610]  It's only been in the last 60 years that we've had satellites that can decently measure what's happening in the atmosphere.
[00:19:09.390 --> 00:19:13.573]  But if you look at all the different studies and reports about NASA and other governments and other agencies,
[00:19:14.574 --> 00:19:16.975]  They all disagree on what's really happening with the climate.
[00:19:17.275 --> 00:19:22.196]  The only constant, the only great truth is, change is the only constant.
[00:19:22.796 --> 00:19:25.096]  So yes, climate change is totally real.
[00:19:25.576 --> 00:19:32.558]  But notice, first they called it global freezing back in the 70s and 80s, and then it's gonna be global warming, and that didn't really happen the way they wanted it to.
[00:19:32.578 --> 00:19:34.018]  Okay, now it's just climate change.
[00:19:34.478 --> 00:19:36.499]  But did you know that man-made climate change
[00:19:37.299 --> 00:19:43.744]  ...is a real thing when it comes to the United Nations and the Department of Energy and Bill Gates and the UN.
[00:19:43.884 --> 00:19:46.646]  They have weather control treaties from 1979.
[00:19:46.946 --> 00:19:50.329]  Bill Gates has been manipulating the weather for a very long time.
[00:19:50.889 --> 00:19:57.274]  In fact, back in 1994, two scientists won a Nobel Prize for an idea of spraying different particles out of jet engines to control the weather.
[00:19:57.634 --> 00:19:59.396]  So yes, man-made climate change is real.
[00:20:02.256 --> 00:20:06.338]  Leading a frontal assault on the lies of the New World Order.
[00:20:06.878 --> 00:20:08.199]  It's Alex Jones.
[00:20:21.205 --> 00:20:26.027]  Ladies and gentlemen, again, we are back live on this live Monday edition on Alex Jones NBC.
[00:20:26.567 --> 00:20:30.929]  Owen Schroer is in the ATX in Austin, Texas, and I want to just talk now
[00:20:31.934 --> 00:20:50.084]  About how big this is and just thank God for this because their entire globalist agenda is about creating fear, releasing a virus, releasing other nanotech, simulant protein crystals that do grow and replicate in your cells like viruses.
[00:20:50.824 --> 00:20:51.644]  That's what they've made.
[00:20:52.985 --> 00:21:00.349]  And to then basically target certain populations to scare them into submission and also make trillions of dollars while they kill you and intubate you.
[00:21:00.956 --> 00:21:03.098]  To then further corrupt the medical system and take over.
[00:21:03.738 --> 00:21:05.700]  They admit in Operation Lockstep that's their plan.
[00:21:05.740 --> 00:21:06.801]  So we know the plan.
[00:21:07.621 --> 00:21:16.208]  And so all we have to do is become aware of the plan, admit to ourselves how horrible and evil the globalists are, because that's a big thing to get over for most people, and I understand.
[00:21:16.688 --> 00:21:24.474]  But medical doctors and scientists and nurses and very prestigious people across the board have gone public.
[00:21:24.574 --> 00:21:30.699]  And I've talked off record to a major head of a major biotech company that actually gets approval and
[00:21:31.072 --> 00:21:32.132]  Creates real products.
[00:21:34.013 --> 00:21:36.174]  They told me eight months ago, hey, I know this is bad.
[00:21:36.234 --> 00:21:37.174]  Don't take the vaccine.
[00:21:37.194 --> 00:21:38.135]  It's a gene therapy.
[00:21:38.635 --> 00:21:39.415]  It's going to hurt people.
[00:21:39.475 --> 00:21:40.976]  Bill Gates and Fauci are crazy.
[00:21:40.996 --> 00:21:43.117]  It's all about power for them.
[00:21:43.217 --> 00:21:44.917]  My God, watch, it's going to blow up in their face.
[00:21:45.858 --> 00:21:47.078]  And I'm like, you got to say something.
[00:21:47.098 --> 00:21:47.678]  You got to go public.
[00:21:47.779 --> 00:21:49.679]  Oh, no, you got to promise not to say my name.
[00:21:50.279 --> 00:21:55.041]  You can tell people a big guy in biotech told you that because, you know, I'm just not going to fight these guys.
[00:21:55.261 --> 00:21:56.422]  They'll crush you, even me.
[00:21:56.882 --> 00:21:59.123]  But watch, they've bitten off more than they can chew.
[00:22:00.675 --> 00:22:04.619]  And here we are eight months later and we're eight, nine months into these injections here.
[00:22:04.679 --> 00:22:07.682]  We're a year in the UK and it's hell on earth.
[00:22:07.822 --> 00:22:16.291]  So what I'm saying is as negative as it is, Fauci was on TV Saturday and Sunday going, you can pull the clips up.
[00:22:16.311 --> 00:22:17.492]  They were on Infowars.com.
[00:22:17.512 --> 00:22:20.575]  A lot of you probably saw it going, Oh, well, I think it's okay.
[00:22:20.595 --> 00:22:23.358]  The FDA is having a debate about science and boosters.
[00:22:23.398 --> 00:22:23.839]  We'll see.
[00:22:24.738 --> 00:22:24.998]  Yeah.
[00:22:42.338 --> 00:22:45.099]  In many cases, wood protects you from measles, mumps, rubella.
[00:22:45.599 --> 00:22:51.140]  They just might give a certain percentage of boys autism, and some were contaminated with lung cancer viruses.
[00:22:53.121 --> 00:22:53.641]  That's a fact.
[00:22:53.661 --> 00:22:58.742]  The main MMR for 40 years has been contaminated because they grow it on tissues that have that in them.
[00:22:59.402 --> 00:23:01.823]  That's why peanut allergies didn't exist until 40 years ago.
[00:23:02.323 --> 00:23:04.804]  Then they grew, because people complained about fetal tissue.
[00:23:05.584 --> 00:23:09.485]  They started growing it on peanut protein, and it worked real good, except
[00:23:10.293 --> 00:23:16.557]  A certain percentage of people given vaccines grown on peanut protein would basically be violently allergic to it.
[00:23:16.937 --> 00:23:18.258]  See, there's all those issues.
[00:23:19.319 --> 00:23:21.460]  So they go, oh, forget growing stuff on tissue.
[00:23:21.921 --> 00:23:22.661]  Forget doing all that.
[00:23:23.061 --> 00:23:30.626]  We'll just take the genome of a human being and just mix it in with mRNA, and then we'll just program the cells ourselves.
[00:23:30.907 --> 00:23:37.551]  And then, of course, they're like, but for 20 years you tried to get that approved, and a certain percentage of people take mRNA, it kills them.
[00:23:38.686 --> 00:23:57.578]  I mean, folks, I can play you congressional hearings I have of the head scientist at Baylor who's pro-vaccine, but the dean of their biology department saying, no one's ever succeeded at a mRNA or no one's ever succeeded at a vaccine period for coronavirus, but Bill Gates is trying again.
[00:23:57.598 --> 00:24:00.960]  And he goes on to say, and I think it's a great idea.
[00:24:02.121 --> 00:24:03.702]  Mad scientists, folks.
[00:24:05.253 --> 00:24:05.653]  We're good to go.
[00:24:29.977 --> 00:24:31.858]  Your heart swelling or flat-out heart attacks.
[00:24:32.018 --> 00:24:36.639]  Oh, and then last October, before they even rolled it out, here's what we believe the side effects will be.
[00:24:37.300 --> 00:24:38.240]  Our scientists tell us.
