[00:00:00.289 --> 00:00:07.373]  The biggest online meme in history is widely recognized as the Alex Jones Gay Frogs rant.
[00:06:20.874 --> 00:06:25.156]  That we then put in the lake that can't reproduce because they're an invasive species.
[00:06:25.696 --> 00:06:26.657]  How do they sterilize them?
[00:06:27.317 --> 00:06:35.241]  When they were eggs, they just put a few drops of an industrial chemical into the water, and again, that makes them all sterile.
[00:06:35.701 --> 00:06:36.981]  That's just one example.
[00:06:37.782 --> 00:06:46.506]  My father owns property with sterilized fish on it, with just a few drops put into the water when they were developing as eggs, as embryos.
[00:06:47.591 --> 00:06:49.172]  This is everything, ladies and gentlemen.
[00:06:49.212 --> 00:06:51.253]  This is how the globalists have emasculated us.
[00:06:51.753 --> 00:06:55.955]  Our sperm counts are down more than 50% in every industrialized country.
[00:06:56.555 --> 00:07:07.900]  And as soon as other countries that weren't industrialized, like Brazil, adopt the same chemicals, the same policies that are used in Europe, in Japan, in the US, in Canada, in Australia,
[00:07:09.121 --> 00:07:16.607]  We're seeing similar numbers and not just sterilization, not just feminization, but we're also seeing skyrocketing cancer cases.
[00:07:16.987 --> 00:07:21.931]  We're seeing hyper-feminized women, girls that go into puberty now on average at 8 instead of 12.
[00:07:22.872 --> 00:07:26.675]  Now we see 3-year-old girls that are going into menstrual cycles.
[00:07:26.995 --> 00:07:29.377]  Even some babies are now having menstrual cycles.
[00:07:29.737 --> 00:07:30.858]  So this is very, very dangerous.
[00:07:30.938 --> 00:07:36.602]  It feminizes men and it overdevelops women and actually shortens the length of their lives as well.
[00:07:37.642 --> 00:07:45.352]  The globalists are hitting us with soft kill chemical weapons and they admit that this is part of their larger plan.
[00:07:46.053 --> 00:07:55.204]  That's why we're making it a major part of our initiative at InfoWars to expose this because this is a topic that when we cover it the system tries to make into a joke.
[00:07:55.945 --> 00:08:02.747]  We've come out with a new t-shirt that helps you fund the InfoWars, but also helps you, in a non-threatening way, spread the word.
[00:08:03.107 --> 00:08:07.288]  It simply says on the front, InfoWars.com Save the Frogs.
[00:08:07.348 --> 00:08:08.788]  On the back, it's much bigger.
[00:08:09.128 --> 00:08:16.270]  And then people are guaranteed, because I've worn these out in public now before they went on sale, going to ask you questions about it and are going to want to know more.
[00:08:16.550 --> 00:08:23.732]  And then you can direct them to the research and information and understand that we're not just saving the frogs here, we're saving ourselves.
[00:08:24.412 --> 00:08:28.193]  And this is a topic that almost everybody's heard of, the quote, frogs being gay.
[00:08:37.017 --> 00:08:39.558]  Really what they are is confused and being sterilized.
[00:08:40.158 --> 00:08:45.720]  And what you see with frogs is happening with humans now, where genital sizes are going down, black, white, Hispanic, doesn't matter.
[00:08:46.100 --> 00:08:52.503]  Fertility's going down, and it's being done through the chemicals to make us a more manageable, docile, dumbed-down group.
[00:08:53.363 --> 00:08:59.807]  So, go to Infowarestore.com today and get this shirt in three different great colors.
[00:08:59.987 --> 00:09:05.950]  One is a light cream, one is black, and one is kind of a jungle electric green, I would call it.
[00:09:06.410 --> 00:09:07.351]  They're great shirts.
[00:09:07.511 --> 00:09:09.692]  These came in about a month ago before they went on sale.
[00:09:10.112 --> 00:09:11.713]  Everybody around the office wants one.
[00:09:12.313 --> 00:09:13.194]  People have been loving them.
[00:09:13.214 --> 00:09:17.997]  People have been getting great responses out and around Austin, Texas wearing them, and you will, too.
[00:09:18.957 --> 00:09:21.179]  Some of the M4 shirts are very, very aggressive.
[00:09:21.199 --> 00:09:26.282]  Like the first one I designed 25 years ago, mass murderers agree gun control works with Hitler, Stalin, and Mao.
[00:09:26.582 --> 00:09:30.105]  Then on the back it says, um, politicians love disarmed peasants.
[00:09:30.745 --> 00:09:32.967]  That's a great shirt, but it's very hardcore.
[00:09:33.327 --> 00:09:36.469]  On a scale of 1 to 10, it's about a 10 in your face.
[00:09:37.423 --> 00:09:39.383]  This shirt is more about like a two or three.
[00:09:40.104 --> 00:09:41.824]  It's, hey, yeah, everybody likes frogs.
[00:09:41.904 --> 00:09:42.584]  Save the frogs.
[00:09:42.944 --> 00:09:44.084]  Infowars is controversial.
[00:09:44.104 --> 00:09:44.704]  I've heard about that.
[00:09:45.025 --> 00:09:45.645]  What's going on?
[00:09:45.685 --> 00:09:50.726]  Well, it's the controversial research, and that's why all these big talk show hosts have attacked Jones.
[00:09:50.766 --> 00:10:02.208]  It's why literally thousands of publications have attacked me, because it's a talking point they've been given to make a joke out of this, so when professors and scientists and others warn people about it, it becomes a big joke.
[00:10:03.453 --> 00:10:18.281]  And as we continue to expand how they covertly put these chemicals in the food and water, we're not just going to look at artificial chemicals that are being added, we are also going to start looking at how they have genetically engineered different foods to make them extremely toxic.
[00:10:18.501 --> 00:10:21.663]  Take soybeans, eaten by Asians for thousands of years.
[00:10:22.623 --> 00:10:26.806]  They do have some estrogen mimickers in them, plant estrogens.
[00:10:27.346 --> 00:10:34.810]  But with the new industrialized, genetically engineered systems of soybean, it's much, much stronger.
[00:10:35.411 --> 00:10:40.074]  And if you process whole soybeans and leave the cores in them,
[00:10:40.934 --> 00:10:41.034]  Yes.
[00:10:56.966 --> 00:10:57.106]  Yes.
[00:11:27.066 --> 00:11:27.346]  Thank you.
[00:11:43.212 --> 00:11:56.100]  Learn about Henry Ford and how he was working with Hitler and others and was obsessed with soybeans and how he could then deploy soybeans around the world as a way to pacify populations.
[00:11:56.480 --> 00:11:59.182]  Hitler wasn't just planning to conquer the world through military might.
[00:11:59.702 --> 00:12:03.585]  After he took out Russia and the UK, which was England at the time,
[00:12:04.165 --> 00:12:04.265]  Yes.
[00:12:18.391 --> 00:12:18.671]  I think?
[00:12:39.915 --> 00:12:40.476]  Incredible.
[00:12:40.836 --> 00:12:43.978]  Lesions on the heart, lesions on the lungs, blood clots.
[00:12:44.719 --> 00:12:56.727]  And again, they're testing, putting this out there and getting away with soft killing us where people die in a few months, a few years, but no one's exactly sure what killed them because the original testing was never officially done on these vaccines.
[00:12:57.348 --> 00:13:06.794]  But they did testing before that that Fauci funded to actually see what it would do under other project names previously, but with the exact same family of viruses.
[00:13:06.854 --> 00:13:06.994]  So,
[00:13:08.055 --> 00:13:09.716]  This is the attack on humanity.
[00:13:09.776 --> 00:13:11.177]  This is their entire system.
[00:13:11.257 --> 00:13:12.297]  This is their program.
[00:13:12.918 --> 00:13:14.759]  And it's deadly, deadly serious.
[00:13:15.199 --> 00:13:22.323]  And so they want us to celebrate now men losing their masculinity, women becoming hyper-feminine.
[00:13:22.403 --> 00:13:24.584]  But that doesn't mean looking sexy like Meryl Monroe.
[00:13:24.644 --> 00:13:31.388]  It means looking like some type of ogre blob that by 30 has already her uterus and ovaries are like an 80-year-old woman.
[00:13:32.288 --> 00:13:32.848]  You see that.
[00:13:32.908 --> 00:13:34.389]  The women look like ogre blobs.
[00:13:34.909 --> 00:13:37.830]  The men look like little scrawny gremlins.
[00:13:38.310 --> 00:13:39.931]  And this is their program.
[00:13:39.991 --> 00:13:41.011]  This is their operation.
[00:13:41.311 --> 00:13:59.258]  And then you learn that Aldous Huxley and his brother Julian Huxley were actually working on this real program that they put in the fiction book published in 1932, Brave New World, which they admitted in 1961 was actually a real plan against you and your family to actually split humanity into two species.
[00:13:59.938 --> 00:14:05.361]  So again, it's essential to get this information out, and it's essential to warn others and spread the word.
[00:14:05.661 --> 00:14:09.823]  So this shirt is very high quality, made right here in America, printed in America.
[00:14:10.424 --> 00:14:19.789]  We are selling them for $17.76 at infowarsstore.com, and it helps keep us on the air, and it helps you spread the word, and it's a really good-looking shirt.
[00:14:20.069 --> 00:14:26.032]  So again, I hope you'll get your Save the Frogs InfoWars t-shirt at infowarsstore.com today.
[00:14:29.883 --> 00:14:31.548]  I'm gonna say it real slow for you.
[00:14:52.250 --> 00:14:59.477]  The BioPros are the new non-GMO pollution solution, using eco-friendly products to treat everyday problems while supporting our environment.
[00:14:59.557 --> 00:15:06.243]  For the first time, the BioPros are bringing to the public market a suite of bioremediation products to the everyday consumer.
[00:15:06.363 --> 00:15:13.290]  Their first product they are launching is called BioSeptic Pro, a product specifically designed to establish a healthy septic system.
[00:15:13.370 --> 00:15:17.934]  BioSeptic Pro contains live microorganisms, not traditional enzymes like its competitors.
[00:15:18.174 --> 00:15:19.896]  This stuff lives in your septic system.
[00:15:20.136 --> 00:15:22.538]  It's really like probiotics for your septic tank.
[00:15:22.738 --> 00:15:24.299]  Say goodbye to septic problems.
[00:15:24.580 --> 00:15:26.902]  Gas buildup and odor guaranteed.
[00:15:27.122 --> 00:15:31.226]  BioSeptic Pro is light years ahead of traditional septic treatments.
[00:15:31.406 --> 00:15:38.392]  They have a revolutionary patented delivery system that carries live microorganisms to treat the problem at its core, making their products up to 100 times
[00:15:39.653 --> 00:15:39.974]  I think so.
