[00:00:06.854 --> 00:00:09.055]  We're good to go.
[00:03:44.203 --> 00:03:47.185]  You look up, there's an incredible celestial event going on.
[00:03:48.166 --> 00:03:54.027]  You look down, there's these... The shadows that the sun is casting is all different.
[00:03:54.047 --> 00:03:55.367]  That's how I remember it from last year.
[00:04:00.288 --> 00:04:04.329]  But then they want to fire up the Hadron Collider at the same time, search for dark matter.
[00:04:04.789 --> 00:04:06.310]  So people get freaked out about that.
[00:04:09.170 --> 00:04:09.830]  But you know what?
[00:04:10.050 --> 00:04:12.091]  Let's just put all that aside and let's just...
[00:04:13.323 --> 00:04:19.329]  Sit back and let this eclipse be a reminder of what an incredible experience we have as humans.
[00:04:20.630 --> 00:04:28.677]  The divine creation of this universe, the divine creation of this planet, the sun, the moon, the stars, the earth.
[00:04:30.019 --> 00:04:38.687]  Us, human beings, conscious on the planet, searching, questioning, discovering, inventing, innovating, witnessing.
[00:04:39.853 --> 00:04:43.155]  Experiencing the eclipse together.
[00:04:43.235 --> 00:04:43.975]  But hey, guess what?
[00:04:44.935 --> 00:04:47.496]  We got boots on the ground downtown Austin.
[00:04:47.516 --> 00:04:50.978]  We got boots on the ground outside of the city as well.
[00:04:51.578 --> 00:04:53.439]  We're going to have live shots of the eclipse.
[00:04:54.059 --> 00:04:55.720]  So it might scare you though.
[00:04:56.240 --> 00:04:57.561]  So if you can handle it, stay tuned.
[00:05:01.124 --> 00:05:07.187]  I know, as viewers and listeners, you've heard callers call in and talk about how X3 has changed their life.
[00:05:07.848 --> 00:05:11.450]  You've heard listeners talk about how incredible 10-Hour Clean Energy TurboForce is.
[00:05:12.090 --> 00:05:14.431]  Well, both products are back in stock right now.
[00:05:14.751 --> 00:05:24.857]  In fact, X3 has been sold out for more than six months, but despite that, it is 40% off, because I want the people who have never tried the product to try it.
[00:05:24.997 --> 00:05:28.859]  Our regular listeners and the folks that have already tried it are chomping at the bit to get it.
[00:05:29.139 --> 00:05:29.940]  We appreciate them.
[00:05:30.680 --> 00:05:33.842]  But, less than 1% of you ever buy a product at InfoWarsTore.com.
[00:05:34.382 --> 00:05:34.862]  Go there.
[00:05:35.062 --> 00:05:36.343]  Try X3.
[00:05:36.723 --> 00:05:40.685]  Get the missing link that's essential to all electrochemical activity in your body.
[00:05:41.046 --> 00:05:44.347]  This is the purest, highest quality triiodine out there.
[00:05:44.888 --> 00:05:48.630]  You owe it to yourself to get a bottle and experience it for yourself.
[00:05:48.690 --> 00:05:49.950]  Takes a few weeks to kick in.
[00:05:50.451 --> 00:05:51.631]  On average, get X3.
[00:05:51.892 --> 00:05:57.314]  And while you're at it, get TurboForce 10-Hour Clean Energy at InfoWarsTore.com.
[00:05:57.695 --> 00:05:59.556]  Both of them discounted right now.
[00:06:10.094 --> 00:06:10.774]  Big Brother.
[00:06:11.235 --> 00:06:12.456]  Mainstream media.
[00:06:13.036 --> 00:06:14.157]  Government cover-ups.
[00:06:14.897 --> 00:06:16.358]  You want to stop tyranny?
[00:06:16.639 --> 00:06:17.759]  Well, so does he.
[00:06:18.280 --> 00:06:22.823]  Live from the InfoWars.com studios, it's Alex Jones.
[00:06:23.383 --> 00:06:31.289]  And now, your host, Owen Troyer.
[00:06:31.329 --> 00:06:32.490]  We don't, we don't just want to
[00:06:34.710 --> 00:06:35.490]  Stop tearing.
[00:06:37.131 --> 00:06:41.052]  We want to completely block it out like a 2024 eclipse.
[00:06:44.394 --> 00:06:54.858]  Ladies and gentlemen, we are broadcasting live from the Info Wars World Headquarters in Austin, Texas, here on this Monday, April 8th, 2024 transmission.
[00:06:55.358 --> 00:06:57.219]  Owen Schroer sitting in for Alex Jones.
[00:07:00.260 --> 00:07:00.420]  And
[00:07:02.202 --> 00:07:03.022]  There you have it.
[00:07:03.182 --> 00:07:08.084]  I guess the live shots from all over.
[00:07:09.304 --> 00:07:10.724]  Already streaming here.
[00:07:11.165 --> 00:07:13.125]  They're gathering at Niagara Falls.
[00:07:13.165 --> 00:07:17.366]  They're gathering in the beaches of Mexico.
[00:07:17.486 --> 00:07:18.687]  Right here in Texas.
[00:07:19.187 --> 00:07:20.587]  Looks like stadiums.
[00:07:20.627 --> 00:07:28.549]  That looks like the Southern Illinois Salukis football stadium they have there on the screen.
[00:07:30.543 --> 00:07:55.707]  I guess they'll be having the path of totality fully covered there and we'll have live coverage ourselves with our own cameramen and reporters out on the ground and I think you know we did this last time but I think we have some special cameras with some special lenses we can actually film the event while it's happening and broadcast it live while it's happening as well though it does appear
[00:07:57.056 --> 00:08:08.119]  We're going to be dealing with overcast here in Austin, so I'm not sure what visibility we'll have, though we do have some boots on the ground and some cameras set up outside of town as well.
[00:08:08.339 --> 00:08:14.760]  So, if you're tuned in for Eclipse coverage, you will get just that.
[00:08:15.301 --> 00:08:17.421]  But we do have some other coverage for you as well.
[00:08:17.501 --> 00:08:18.261]  We do have some news.
[00:08:18.281 --> 00:08:21.502]  There are some other things going on, if you can believe it.
[00:08:22.342 --> 00:08:24.243]  We have some political developments here.
[00:08:25.236 --> 00:08:49.027]  With a statement from Donald Trump, and a guest on the Joe Rogan Show really put it, really put it well, saying, if you can, if you're not completely broken, if your brain is not completely broken, if your soul is not completely broken, when you remove Trump from the equation and you look at what they're doing here, this would be
[00:08:50.267 --> 00:08:59.596]  This would be, you know, five alarm fire, this would be sirens going off, the justice system completely ruined, completely being rigged and weaponized and abused.
[00:09:00.517 --> 00:09:01.598]  But see, that's the trick.
[00:09:03.880 --> 00:09:04.400]  That's the trick.
[00:09:04.841 --> 00:09:06.963]  And it shows how strong propaganda is.
[00:09:06.983 --> 00:09:15.431]  I mean, even with this eclipse, where people are just freaking out about this eclipse, traveling,
[00:09:17.048 --> 00:09:21.611]  Hundreds of miles, renting hotel rooms at ten times the normal price for a five minute event.
[00:09:24.754 --> 00:09:29.097]  Freaking out, getting prepped, you got the National Guard on standby, all this other stuff.
[00:09:33.800 --> 00:09:37.843]  So it shows how propaganda, how hype, how psychological operations work.
[00:09:38.704 --> 00:09:45.349]  And it's the same thing with this Trump deal, different story altogether, but they build this hatred for Trump.
[00:09:46.613 --> 00:10:05.613]  They cast all these aspersions and demonizations, these smear campaigns all against Donald Trump, and then you sit here and you just see the man that you hate, but you can't draw back and remove the man and then look at the process and say, oh my God, what have we done?
[00:10:08.820 --> 00:10:09.881]  But this guest puts it well.
[00:10:09.901 --> 00:10:14.304]  So we're going to read the statement from Trump and then we're going to look at this quote because it's a real short clip.
[00:10:14.324 --> 00:10:25.671]  It's like 20 seconds and it just perfectly encapsulates, it just perfectly encapsulates how insane what they're doing to Donald Trump is, weaponizing the Justice Department against him.
[00:10:25.932 --> 00:10:33.437]  And if you removed Trump and you just look at all the factors, you'd shake your head and you'd say, oh my goodness, this is,
[00:10:35.319 --> 00:10:40.101]  This is banana republic stuff, this is authoritarian stuff, this is corrupt government stuff, this is third world country stuff.
[00:10:41.081 --> 00:10:42.122]  Well this is going on here now.
[00:10:44.642 --> 00:10:47.984]  So we'll have that, we've got more of these issues with the airplanes.
[00:10:51.865 --> 00:11:01.048]  And now... So you've got the, so it looks like there's probably two issues going on here and one might outweigh the other.
[00:11:03.499 --> 00:11:18.268]  Whatever's going on with the actual structure of these airplanes, and it seems to specifically be Boeing, and they've got their other issues going on, but all these issues are now showing up in the airline industry.
[00:11:18.388 --> 00:11:19.569]  And it wasn't always like this.
[00:11:19.989 --> 00:11:26.974]  Flying, typically it was a safe experience, a confident experience.
[00:11:28.294 --> 00:11:32.217]  Now things have changed with all these issues with the parts and the manufacturing.
[00:11:33.749 --> 00:11:41.973]  But with this diversity, equity and inclusion phenomenon, there's been an odd new development.
[00:11:42.273 --> 00:11:53.239]  And so it's hard to even put this into words where I guess what you have is you have D.I.E.
[00:11:53.339 --> 00:11:56.501]  hires or D.I.E.
[00:11:56.561 --> 00:11:57.081]  pilots.
[00:11:57.741 --> 00:11:58.522]  We have the video of this.
[00:11:59.704 --> 00:12:06.768]  Who are now getting on the PA during their flight and basically saying, I'm a DEI hire.
[00:12:07.229 --> 00:12:09.410]  If you feel unsafe, then get off the plane.
[00:12:11.031 --> 00:12:11.271]  What?
[00:12:13.413 --> 00:12:14.753]  So we're going to have that clip for you.
[00:12:17.315 --> 00:12:19.977]  But it's like, isn't that what everybody's worried about here?
[00:12:20.157 --> 00:12:25.080]  Is some obstinate, arrogant person
[00:12:27.230 --> 00:12:31.393]  Puffing up their chest, saying, I've conquered you, I've dominated you.
[00:12:32.294 --> 00:12:35.437]  We've rigged the system so that I can get here, and if you don't like that, then buzz off.
[00:12:36.738 --> 00:12:40.621]  Like, doesn't that just affirm what our concerns are?
[00:12:41.221 --> 00:12:52.871]  As you have hundreds of people's lives hanging in the balance, taking off and landing, in midair, and you're going to go on the PA, and you're going to boast about that conquer, you're going to boast about that dominance.
[00:12:54.269 --> 00:12:55.150]  Isn't that the problem?
[00:12:55.210 --> 00:12:56.110]  Isn't that the issue?
[00:12:56.490 --> 00:13:03.314]  Is we want people that are confident and competent flying a plane, not somebody that says, ha, I got here.
[00:13:07.617 --> 00:13:09.758]  So, you think about that.
[00:13:13.441 --> 00:13:14.361]  That's the kind of crap I'm talking about.
[00:13:14.541 --> 00:13:16.142]  Is it safe to fly to the solar club?
[00:13:16.162 --> 00:13:18.724]  Yeah, I guess planes are just going to be falling out of the sky in a moment now.
[00:13:21.940 --> 00:13:38.170]  But you see, you take this video of this, what we can only assume is a diversity hire as a pilot, and then you combine that with what we covered last week, and it shows a bar graph.
[00:13:38.810 --> 00:13:42.612]  If you look at the acceptance rates in the medical school,
[00:13:43.666 --> 00:13:52.552]  Based off of demographics, it's nearly impossible for an Asian to get into medical school compared to a black American.
[00:13:56.055 --> 00:13:57.095]  So again, I don't care.
[00:13:57.315 --> 00:13:59.597]  If I need to get neurosurgery, I want to go to Ben Carson.
[00:13:59.917 --> 00:14:00.718]  He's the best in the game.
[00:14:02.483 --> 00:14:04.764]  It's not about skin color, it's about who's the best.
[00:14:05.184 --> 00:14:11.408]  And now because of diversity, equity, and inclusion, they're making it about skin color, and that's the problem.
[00:14:11.728 --> 00:14:18.652]  And then when they get on a PA, during a flight, and rub it in your face, and see, most people don't even know what's going on.
[00:14:18.692 --> 00:14:23.254]  Imagine, most people on that flight don't even know what's going on, and now they're hearing this, and they're probably saying, wait a second, what?
[00:14:24.635 --> 00:14:25.335]  What in the hell?
[00:14:27.156 --> 00:14:28.217]  So we're gonna play that for you.
[00:14:28.657 --> 00:14:30.118]  We've got a shocking clip,
[00:14:32.808 --> 00:14:39.093]  USAF Senior Airman Lance Castle being, I don't even know what you would call this, I mean tortured?
[00:14:41.955 --> 00:14:54.464]  Because he refused to get a COVID-19 vaccine, and so he was forced to live in a cell, and then confined to his cell, missed the birth of his first child,
[00:14:56.929 --> 00:15:01.492]  He was eventually acquitted, but, but, so this video is going viral, the way they were treating him.
[00:15:02.333 --> 00:15:03.794]  And, and we should be looking at this.
[00:15:03.854 --> 00:15:04.514]  And so that's what I'm saying.
[00:15:04.694 --> 00:15:07.156]  We're all staring at the eclipse, and that's fine.
[00:15:07.276 --> 00:15:09.418]  It's a, it's an amazing celestial event.
[00:15:09.978 --> 00:15:12.860]  It's a once in a, it's a, it's a once in a rare time.
[00:15:15.162 --> 00:15:15.742]  That's great.
[00:15:15.862 --> 00:15:16.503]  Check it out.
[00:15:16.903 --> 00:15:17.483]  It's cool.
[00:15:18.784 --> 00:15:20.886]  But it's almost like it's turning into this distraction.
[00:15:26.377 --> 00:15:27.998]  By the way, we have no control over that.
[00:15:29.960 --> 00:15:31.161]  We have no control over that.
[00:15:33.483 --> 00:15:34.564]  That's God's creation.
[00:15:34.904 --> 00:15:36.005]  That's God's clock.
[00:15:36.165 --> 00:15:40.529]  That's God's divine creation here.
[00:15:41.850 --> 00:15:42.751]  Incredible to witness.
[00:15:42.911 --> 00:15:43.912]  Wow, a great reminder.
[00:15:43.972 --> 00:15:45.533]  Holy smokes, look at what God created.
[00:15:45.573 --> 00:15:46.294]  This is incredible.
[00:15:46.754 --> 00:15:47.775]  We have no control over that.
[00:15:50.958 --> 00:15:52.279]  When you see this video,
[00:15:53.982 --> 00:16:04.312]  Of a man being tortured in a military prison cell because he refused to get a COVID-19 shot, which he ends up being right about.
[00:16:05.013 --> 00:16:07.395]  Because we have other news about the vaccine and the side effects now.
[00:16:08.557 --> 00:16:11.980]  Now the CDC has basically been like, yeah, about a million people had serious side effects.
[00:16:12.000 --> 00:16:13.541]  Yeah, that's at least a million that we know of.
[00:16:14.623 --> 00:16:14.943]  Yeah.
[00:16:15.523 --> 00:16:15.804]  Yeah.
[00:16:16.304 --> 00:16:16.444]  Yeah.
[00:16:17.483 --> 00:16:18.163]  And he gets acquitted.
[00:16:18.423 --> 00:16:24.665]  But you see this video, and they storm into his cell, and they hold him down, and they torture him, and he misses the birth of his son.
[00:16:28.166 --> 00:16:29.747]  We do have control over that.
[00:16:31.127 --> 00:16:35.749]  And we should be looking at that and saying, we can never allow something like this to happen again.
[00:16:36.169 --> 00:16:42.691]  What happened to us as Americans, where we got this far down the road of tyranny?
[00:16:43.979 --> 00:16:44.619]  What happened?
[00:16:45.320 --> 00:16:47.221]  We should all be sitting back and looking at that.
[00:16:48.061 --> 00:16:51.263]  And saying, how the hell did this happen, and how the hell can we make sure it never happens again?
[00:16:52.824 --> 00:16:54.085]  So, we got that going on.
[00:16:56.006 --> 00:17:02.550]  But imagine, at this stage in the game, it's humans running in there and doing it, and then maybe the humans realize, okay, this is probably a bad idea.
[00:17:02.810 --> 00:17:04.111]  Well, what about when it's robots?
[00:17:05.872 --> 00:17:07.413]  Yeah, what about when it's robots?
[00:17:11.718 --> 00:17:24.762]  We have some important geopolitical news today as well dealing with the terrorists from the Moscow theater shooting and some big developments there.
[00:17:25.042 --> 00:17:25.642]  It's not good.
[00:17:27.202 --> 00:17:36.725]  You might say that there's good news on the Israeli front as at least at this stage in the game they're talking about maybe having a ceasefire or maybe
[00:17:38.342 --> 00:17:44.545]  Coming to some sort of agreement as they're withdrawing troops from the south.
[00:17:45.646 --> 00:17:46.626]  That's the IDF.
[00:17:49.227 --> 00:17:50.468]  So what caused that?
[00:17:52.489 --> 00:18:05.215]  We can discuss, and everybody was kind of anticipating with all the recent trends, with the recent direction that the IDF in Israel was going in, that they were basically just going to wipe out Rafa too.
[00:18:05.696 --> 00:18:07.076]  So now it looks like that's not going to happen.
[00:18:07.096 --> 00:18:07.917]  That's a good thing.
[00:18:09.355 --> 00:18:17.464]  Or is this just kind of a taking a couple days or weeks off before they really go after it again?
[00:18:18.605 --> 00:18:25.232]  So we'll discuss that again, the side effects of the Pfizer or the COVID vaccines rather.
[00:18:26.494 --> 00:18:29.137]  And then they come out and they admit, okay, well,
[00:18:30.404 --> 00:18:51.500]  We got this whole new marketing push about COVID and everybody's afraid of COVID and so we might as well just get as much of this market tapped into as possible so they start to sell these other drugs or remedies and then they come out and they say with their latest, oh yeah well we sold this but it doesn't do anything.
[00:18:53.642 --> 00:18:55.243]  It doesn't actually do anything.
[00:18:57.904 --> 00:18:59.105]  So that's fun.
[00:18:59.145 --> 00:19:00.046]  So we'll talk about that.
[00:19:01.968 --> 00:19:02.909]  We'll talk about that.
[00:19:03.289 --> 00:19:11.076]  And in many ways, I think that we have some similarities from the 2016 election.
[00:19:11.276 --> 00:19:15.980]  The obvious similarity between the 2020 election, it would be if it's Trump versus Biden again, but
[00:19:16.957 --> 00:19:20.879]  We're starting to see this Trump hatred ramp up again on the streets.
[00:19:21.979 --> 00:19:29.743]  And you've had a 64-year-old man who drives an RV around with a bunch of right-wing slogans and Trump stickers and Trump banners and everything on it.
[00:19:30.243 --> 00:19:31.664]  You know, support the police, stuff like that.
[00:19:31.684 --> 00:19:33.024]  American flags, that's right-wing now.
[00:19:35.165 --> 00:19:36.386]  It's like I make a joke with my neighbor.
[00:19:38.247 --> 00:19:42.469]  I've got an American flag hanging in my garage and he's got an American flag.
[00:19:43.237 --> 00:19:46.079]  Like, oh yeah, we're talking, like, hey, well, yeah, at least I know you're not a Democrat.
[00:19:46.099 --> 00:19:46.760]  He's like, how do you know that?
[00:19:46.800 --> 00:19:50.203]  I'm like, well, you got an American flag in your garage, so, you know.
[00:19:51.264 --> 00:19:52.985]  Yeah, that's kind of the giveaway.
[00:19:53.766 --> 00:19:54.687]  Oh, you like America?
[00:19:54.747 --> 00:19:56.308]  Well, you must be not a Democrat.
[00:19:58.971 --> 00:20:00.792]  But remember, that was the trend.
[00:20:00.852 --> 00:20:01.593]  That was the season.
[00:20:01.633 --> 00:20:10.521]  It was Trump supporter season for liberals to hunt, to batter, to attack, to mob, to stab.
[00:20:11.650 --> 00:20:15.073]  So are they trying to create that environment again heading into the 2024 election?
[00:20:18.095 --> 00:20:35.230]  So we'll talk about that and then some other instances like where a group of college students has a Trump flag at a college baseball game and the police show up and they say, nope, you can't have a Trump flag.
[00:20:35.390 --> 00:20:35.610]  What?
[00:20:36.471 --> 00:20:38.713]  Do you think the same thing would have happened for a gay pride flag?
[00:20:39.753 --> 00:20:41.754]  Do you think the same thing would have happened for a Biden flag?
[00:20:41.914 --> 00:20:42.855]  Somehow I doubt it.
[00:20:42.915 --> 00:20:44.296]  How can you not have a Trump flag?
[00:20:45.417 --> 00:20:47.998]  What happened to free speech at a baseball game?
[00:20:49.800 --> 00:20:54.283]  And of course, they're getting booed because Trump is actually popular!
[00:20:55.684 --> 00:20:56.824]  Not like Biden.
[00:20:57.705 --> 00:20:58.445]  Biden sucks.
[00:20:59.026 --> 00:20:59.906]  Nobody likes Biden.
[00:21:00.227 --> 00:21:00.947]  Trump is cool.
[00:21:01.167 --> 00:21:01.888]  People like Trump.
[00:21:04.149 --> 00:21:06.311]  So we'll give you the sights and sounds there.
[00:21:08.272 --> 00:21:09.193]  You know, there's a...
[00:21:10.572 --> 00:21:15.534]  There's a wild thing happening with Elon Musk, Twitter, and a Brazilian Supreme Court Justice.
[00:21:15.834 --> 00:21:20.976]  And we could probably get guests on from Brazil to even comment on this, as we've had a few before.
[00:21:24.258 --> 00:21:26.098]  And there's a couple different angles that I want to look at here.
[00:21:27.639 --> 00:21:30.860]  I think what Musk is doing in this situation is good.
[00:21:33.376 --> 00:22:02.674]  Now Brazil is so so basically the Biden administration has already made an enemy out of Elon Musk and and they've already weaponized the government against Elon Musk in about five six different ways going after all of his different companies and he's pushed back a little there but not as much I guess you could say or not as a direct confrontation like with this Brazilian Supreme Court Justice
[00:22:04.127 --> 00:22:13.553]  Now, nothing from Joe Biden as Elon Musk is being targeted as X, as a platform, is being targeted by the Brazilian Supreme Court.
[00:22:15.214 --> 00:22:20.938]  So the corrupt Brazilian Supreme Court wants this X user banned and removed.
[00:22:21.879 --> 00:22:26.902]  And Musk won't do it, and now he's like, nope, I'm gonna make sure his account is never removed and I'm gonna promote his account.
[00:22:27.823 --> 00:22:28.703]  So, okay.
[00:22:31.665 --> 00:22:32.846]  Again, I like that.
[00:22:34.787 --> 00:22:45.074]  I mean, you can sit here and have different opinions about, you know, billionaire businessmen getting involved in politics in such a direct way, but it is what it is, and I would say it's a good thing.
[00:22:46.374 --> 00:23:01.264]  But it's funny, it's funny that Elon Musk will go to bat for these social media accounts that the Brazilian government wants banned, yet he won't
[00:23:02.933 --> 00:23:09.695]  Reinstate popular Americans Twitter accounts, the most obvious probably being Nick Fuentes.
[00:23:13.217 --> 00:23:14.517]  So it's strange to me.
[00:23:16.578 --> 00:23:31.443]  It's strange to me when Elon Musk pumps out statement after statement after statement about free speech, stands up to the censorship in Brazil to such a degree, as he goes toe-to-toe with a Brazilian Supreme Court Justice,
[00:23:34.500 --> 00:23:38.183]  But accounts like Nick Fuentes, they don't count.
[00:23:39.584 --> 00:23:41.225]  They don't get their speech.
[00:23:44.748 --> 00:23:46.710]  So you just have to ask why.
[00:23:48.371 --> 00:23:50.753]  You just have to ask why.
[00:23:52.594 --> 00:23:54.056]  And then there's this other story going viral.
[00:23:54.576 --> 00:23:55.737]  Death to America.
[00:23:55.917 --> 00:23:58.759]  Michigan protesters hold pro-Palestine rally.
[00:23:59.676 --> 00:24:01.717]  Condemn Israel and the United States.
[00:24:02.197 --> 00:24:02.957]  Are you surprised?
[00:24:03.438 --> 00:24:04.318]  There's nothing new to this.
[00:24:06.159 --> 00:24:16.843]  And these are blocks of Muslims that have moved into Michigan and Minnesota.
[00:24:18.343 --> 00:24:21.545]  They elect Muslims to Congress.
[00:24:22.799 --> 00:24:43.321]  And look, either they're strategic about this, or somebody's strategic about this, because they move them, they all move into the same district, they create a voting bloc, and now they essentially control the politics, the political will, the political destiny of these districts, of these local governments, and then they end up being all Muslim.
[00:24:46.294 --> 00:24:48.275]  Now you could say that's an organic event.
[00:24:48.355 --> 00:24:53.279]  You could say that that is somebody's manipulating that, planning that.
[00:24:54.339 --> 00:24:55.880]  There's probably a lot of both going on.
[00:24:56.481 --> 00:25:02.084]  But you know, I was in downtown Austin, Texas.
[00:25:03.685 --> 00:25:05.827]  I doubt the crew could even find this video, it's so long ago.
[00:25:06.207 --> 00:25:06.847]  This had to be
[00:25:08.124 --> 00:25:18.991]  2017, 2018, I think it was right before we were banned off everything, and so when they banned us off everything, it kind of just was like recalibrating our archives was just a hell of an endeavor.
[00:25:19.011 --> 00:25:28.356]  That's why we ended up hiring an archivist, but they removed a statue from the University of Texas, Austin.
[00:25:29.217 --> 00:25:35.541]  And they do it in the middle of the night, because there was a big controversy, and the big donors didn't want it to do, didn't want to remove it.
[00:25:36.534 --> 00:25:42.776]  And really nobody wanted to remove it, but you had these radical leftist groups that were protesting and causing a bunch of issues.
[00:25:43.916 --> 00:25:45.696]  So they tried to do it in the middle of the night.
[00:25:46.997 --> 00:25:56.339]  And I got word from... I think it was just like local police or maybe somebody on our security team was like, hey, I just heard they're trying to remove this thing in the middle of the night.
[00:25:56.359 --> 00:25:57.559]  It had to be like 1, 2 in the morning.
[00:26:00.660 --> 00:26:03.841]  And yeah, I show up at UT's campus where this statue is.
[00:26:05.385 --> 00:26:08.446]  And they're quietly trying to remove this statue.
[00:26:10.186 --> 00:26:11.087]  It's been there forever.
[00:26:13.848 --> 00:26:15.908]  But now they want to remove it because leftists are complaining.
[00:26:16.828 --> 00:26:18.089]  Because that's what they're told to do.
[00:26:19.729 --> 00:26:20.589]  Like a trained dog.
[00:26:22.630 --> 00:26:23.590]  And they're all out there.
[00:26:24.911 --> 00:26:25.631]  And I'm filming.
[00:26:25.891 --> 00:26:29.232]  And I mean, I'm still relatively new to town.
[00:26:29.272 --> 00:26:30.932]  Only been here like two, maybe three years.
[00:26:31.393 --> 00:26:32.093]  I didn't go to UT.
[00:26:34.107 --> 00:26:45.435]  And I'm just showing up as a journalist, documenting this, and I see all these Democrat leftist protesters, you know, celebrating, hopping up and down, like a bunch of elves on meth.
[00:26:46.396 --> 00:26:47.957]  And I'm saying, hey, what's going on here?
[00:26:50.539 --> 00:26:53.021]  We're finally getting this racist statue removed.
[00:26:53.942 --> 00:26:57.224]  We can't believe it, America's colonizers, and you know, all the normal stuff.
[00:26:57.244 --> 00:26:57.844]  And I said, oh, okay.
[00:26:59.326 --> 00:27:00.787]  And then do you know what they started chanting?
[00:27:00.807 --> 00:27:02.348]  They started chanting death to America.
[00:27:04.278 --> 00:27:05.039]  These weren't Muslims.
[00:27:09.705 --> 00:27:11.828]  These were American liberals.
[00:27:14.772 --> 00:27:15.773]  So hey, I get it.
[00:27:15.913 --> 00:27:16.594]  It's shocking.
[00:27:16.714 --> 00:27:22.382]  You see this Muslim man up here in a part of America that Muslims have essentially politically conquered.
[00:27:24.056 --> 00:27:26.137]  By hook, by crook, organically, whatever.
[00:27:26.437 --> 00:27:27.637]  There's all these pockets of this.
[00:27:28.277 --> 00:27:29.477]  And they're chaining death to America.
[00:27:29.497 --> 00:27:30.778]  Yeah, that's kind of crazy stuff.
[00:27:31.378 --> 00:27:36.359]  You have these, they win elections and they go up there and they don't even speak English.
[00:27:37.899 --> 00:27:38.880]  They don't even speak English.
[00:27:41.360 --> 00:27:42.480]  And they're chaining death to America.
[00:27:42.620 --> 00:27:42.901]  Okay.
[00:27:43.321 --> 00:27:44.141]  Yeah, that's shocking.
[00:27:44.181 --> 00:27:44.841]  That's a problem.
[00:27:46.241 --> 00:27:49.322]  You don't understand, that's the exact same sentiment of the American left.
[00:27:52.683 --> 00:27:52.823]  And
[00:27:53.629 --> 00:28:00.552]  For pockets of Muslim groups and voter blocs and whatever control they've seized over their local areas is one thing.
[00:28:00.872 --> 00:28:02.833]  The American left is running the country.
[00:28:05.074 --> 00:28:07.354]  Joe Biden is running the country.
[00:28:07.574 --> 00:28:08.755]  He's supposedly the president.
[00:28:09.175 --> 00:28:12.496]  And it's all these American leftists that are there running his presidency.
[00:28:12.937 --> 00:28:14.377]  They hate America.
[00:28:15.378 --> 00:28:18.679]  They dream chance of death to America.
[00:28:20.851 --> 00:28:24.574]  So I get it, it's more sexy to show the Muslim up there chaining death to America.
[00:28:24.975 --> 00:28:25.935]  That's more shocking.
[00:28:26.956 --> 00:28:29.959]  But that's like a tiny pocket, maybe here, maybe there, maybe this place.
[00:28:31.000 --> 00:28:32.041]  It's shocking, no doubt.
[00:28:33.842 --> 00:28:37.385]  But no, the American left is the death to America party.
[00:28:37.786 --> 00:28:42.049]  And they're about, I don't know where they're at, probably not half the country.
[00:28:42.690 --> 00:28:44.672]  Most people are realizing what they are now, so they're leaving it.
[00:28:44.712 --> 00:28:46.954]  But no, that's who runs this administration.
[00:28:46.994 --> 00:28:48.275]  That's who votes for Joe Biden.
[00:28:49.289 --> 00:28:51.012]  is the death to America Democrats.
