[00:00:13.951 --> 00:00:14.712]  InfoWars.
[00:04:32.190 --> 00:04:44.101]  I remember they would have people standing at blue screens saying, I represent Alaska, I represent Texas, I represent California, I represent Florida, I represent New York, I represent New Jersey, I represent South Dakota, I represent Colorado.
[00:04:44.482 --> 00:04:48.625]  They're getting ready to do it again, ladies and gentlemen.
[00:04:53.550 --> 00:04:54.851]  The Emperor's New Clothes.
[00:04:55.351 --> 00:04:55.852]  Stay with us.
[00:04:57.953 --> 00:04:59.114]  We now take you live.
[00:04:59.154 --> 00:05:00.455]  We now take you live.
[00:05:00.475 --> 00:05:01.495]  To the retaking of America.
[00:05:01.515 --> 00:05:03.317]  To the Central Texas Commencement.
[00:05:03.337 --> 00:05:03.877]  In the heart.
[00:05:04.697 --> 00:05:06.378]  In the heart of the resistance.
[00:05:06.438 --> 00:05:07.359]  Rallying patriots.
[00:05:07.859 --> 00:05:10.021]  Rallying patriots worldwide.
[00:05:14.223 --> 00:05:17.065]  You're listening to the Alex Jones Show.
[00:05:20.988 --> 00:05:24.390]  Stand up and be counted for what you are about to receive.
[00:05:26.502 --> 00:05:31.825]  I grew up a Democrat.
[00:05:55.330 --> 00:05:57.171]  And I've always been a Democrat.
[00:05:58.992 --> 00:06:00.613]  Until I met this man right here.
[00:06:01.174 --> 00:06:05.676]  I'll tell you what.
[00:06:05.796 --> 00:06:13.681]  He will not have to worry about nobody in my family ever voting for a Democrat again.
[00:06:14.181 --> 00:06:14.321]  Okay?
[00:06:17.323 --> 00:06:18.584]  So many people here.
[00:06:19.664 --> 00:06:21.145]  There's so many people here.
[00:06:21.706 --> 00:06:21.906]  Man!
[00:06:24.002 --> 00:06:25.583]  Over 100,000 people!
[00:06:26.504 --> 00:06:29.566]  This is supposed to be... You know, they thought they'd hit 40.
[00:06:31.008 --> 00:06:32.189]  So they more than doubled it.
[00:06:32.389 --> 00:06:33.690]  But you can't even see the end.
[00:06:33.750 --> 00:06:35.131]  I wish we didn't have the press here.
[00:06:35.151 --> 00:06:40.735]  I wish we moved them the hell back so they'd have... Because they can't see in the back.
[00:06:40.775 --> 00:06:45.759]  You know, I always tell the press, turn your cameras around to show the audience, okay?
[00:06:46.140 --> 00:06:46.940]  They never do it.
[00:06:47.040 --> 00:06:47.160]  Look.
[00:06:48.061 --> 00:06:48.822]  Look, fake news.
[00:06:49.482 --> 00:06:50.263]  They never do it.
[00:06:52.813 --> 00:07:03.555]  They never do it!
[00:07:05.875 --> 00:07:06.656]  Yeah!
[00:07:06.696 --> 00:07:13.477]  Yes we do!
[00:07:13.537 --> 00:07:14.177]  Ha ha!
[00:07:14.197 --> 00:07:16.177]  Yes we do!
[00:07:16.217 --> 00:07:16.598]  Woo!
[00:07:16.838 --> 00:07:18.418]  It is Sunday, May 12th.
[00:07:20.140 --> 00:07:25.584]  2024.
[00:07:20.701 --> 00:07:25.584]  I'm coming to you from deep in the heart of Texas from the embattled InfoWars operation.
[00:07:26.445 --> 00:07:29.767]  Victorious, dauntless, but on fire with enemy attacks.
[00:07:30.308 --> 00:07:31.749]  And that's good because it makes us happy.
[00:07:32.850 --> 00:07:39.314]  Shooting star across the horizon to rally patriots to come to the sound of the guns in the InfoWars.
[00:07:40.015 --> 00:07:42.256]  And so this salute is for you.
[00:07:42.837 --> 00:07:43.897]  Fire!
[00:07:45.098 --> 00:07:46.039]  Ha ha ha!
[00:07:46.759 --> 00:07:47.000]  Woo!
[00:08:17.481 --> 00:08:19.122]  Let him go ahead and steal it in front of us.
[00:08:20.022 --> 00:08:21.442]  New World Order is going down.
[00:08:22.062 --> 00:08:25.143]  It may take a year, it may take ten, but they're losing.
[00:08:26.593 --> 00:08:33.135]  No matter what they do, nothing can reverse the global awakening of humanity.
[00:08:35.075 --> 00:08:35.835]  Yeah!
[00:08:36.776 --> 00:08:38.816]  Ha ha ha ha ha!
[00:08:39.376 --> 00:08:40.036]  Woo!
[00:08:40.056 --> 00:08:44.938]  I salute you, the listeners and viewers, and the activists.
[00:08:45.478 --> 00:08:48.379]  Black, white, Hispanic, Asian, old, young, you name it.
[00:08:48.839 --> 00:08:49.779]  We salute you!
[00:08:49.799 --> 00:08:53.220]  We salute you!
[00:09:11.508 --> 00:09:13.871]  Alright, the globalists are in deep trouble.
[00:09:15.473 --> 00:09:17.515]  So let's get into it right now, ladies and gentlemen.
[00:09:19.077 --> 00:09:20.859]  But let's see that crowd one more time.
[00:09:20.919 --> 00:09:23.583]  And this, the camera, it's such a big crowd, the camera couldn't even get it.
[00:09:25.125 --> 00:09:25.385]  Okay?
[00:09:25.685 --> 00:09:28.649]  As Trump's flying in, hours before it starts, there's already like 100,000 people down there.
[00:09:31.833 --> 00:09:33.535]  10 miles, people couldn't even get in.
[00:09:33.615 --> 00:09:40.020]  Traffic jams, 20,000 outside the gate, 20,000 behind the stadium, 150,000 there conservatively.
[00:09:40.620 --> 00:09:42.262]  Tens of thousands lined up, couldn't get in.
[00:09:43.543 --> 00:09:45.645]  It's supposedly deep blue New Jersey.
[00:09:46.065 --> 00:09:47.406]  It's all election fraud.
[00:09:47.466 --> 00:09:48.607]  It's all a fraud.
[00:09:48.687 --> 00:09:50.068]  It's all a lie.
[00:09:50.088 --> 00:09:52.630]  Let's put up a little show headline if we can.
[00:09:54.272 --> 00:10:00.217]  The Democratic Party, and I'm translating this, that's what it is, is now floating the idea
[00:10:01.477 --> 00:10:03.759]  Of cancelling the DNC.
[00:10:05.021 --> 00:10:06.002]  Sunday Live.
[00:10:06.162 --> 00:10:07.624]  That's in Chicago, they're gonna have it.
[00:10:08.104 --> 00:10:11.608]  Deep State Panics May Cancel Democrat National Convention.
[00:10:12.008 --> 00:10:13.670]  Oh, they're going to cancel it.
[00:10:15.111 --> 00:10:17.354]  Now they'll spin it and say, wait a minute, it's virtual.
[00:10:17.454 --> 00:10:19.936]  That's having one person stand there.
[00:10:20.157 --> 00:10:21.318]  Oh, I'm in Nebraska.
[00:10:22.623 --> 00:10:24.984]  Oh, I'm in Maine.
[00:10:25.304 --> 00:10:26.945]  Oh, I'm in Washington State.
[00:10:27.225 --> 00:10:29.706]  Oh, I'm in Montana.
[00:10:29.726 --> 00:10:31.267]  Oh, I'm in Oklahoma.
[00:10:31.507 --> 00:10:32.527]  Oh, I'm in Georgia.
[00:10:33.568 --> 00:10:34.448]  I'm in Pennsylvania.
[00:10:34.508 --> 00:10:35.148]  I'm in Michigan.
[00:10:35.889 --> 00:10:42.151]  Like they did three and a half, four years ago during the DNC for the COVID excuse.
[00:10:42.191 --> 00:10:47.173]  Remember, Biden would toddle up and could barely talk and there were no crowds there.
[00:10:47.193 --> 00:10:51.415]  It was, it was a Chevy sponsored it and it was, it was got a government bailout from Obama.
[00:10:52.193 --> 00:10:53.434]  I mean this is, this is so ridiculous!
[00:11:17.168 --> 00:11:23.332]  And so now, without even the excuse of COVID, they're not saying bird flu, but they're not even saying that's their excuse for this.
[00:11:23.752 --> 00:11:25.413]  They're saying, oh, well, you know.
[00:11:26.519 --> 00:11:31.980]  Just because of the protesters over Palestine, we're scared to have this event.
[00:11:32.040 --> 00:11:39.941]  All these colleges have cancelled events again, just like they're planning to intensify the uprisings ahead of the election, to use that as a new excuse for the new lockdown.
[00:11:40.241 --> 00:11:42.162]  I told you that a couple years ago, I figured it out.
[00:11:42.482 --> 00:11:46.543]  Now they're officially cancelling colleges all over the country.
[00:11:46.743 --> 00:11:53.904]  They're cancelling in-person classes and making you go virtual and saying we've got to go virtual at the DNC in Chicago.
[00:11:55.919 --> 00:11:59.182]  Because of the danger of the protesters.
[00:12:00.943 --> 00:12:03.064]  Absolutely ridiculous.
[00:12:04.325 --> 00:12:05.847]  Yeah, here's Biden at the DNC.
[00:12:07.408 --> 00:12:16.615]  And when they pull back... So we're going to be going over all that today, but here's the headline of the New York Magazine.
[00:12:17.175 --> 00:12:21.879]  Can the 2024 DNC thwart Chicago protests by going virtual?
[00:12:24.142 --> 00:12:32.076]  And they go on here to say, well, because of the threat of the Palestinian protesters, this is something that we think we need to do.
[00:12:32.637 --> 00:12:37.284]  And the Democratic Party is now proposing that today.
[00:12:39.867 --> 00:12:48.031]  Trumpeting the success of their COVID-era convention four years ago, some in Biden's orbit are aggressively pushing a 2024 conclave, a hybrid production.
[00:12:48.552 --> 00:12:58.397]  That would mean in-person speeches from the president, party luminaries, and rising stars to draw television attention alongside a mix of pre-recorded testimonials and videos.
[00:12:59.878 --> 00:13:07.982]  Decentralizing convention events, so that's a good way of saying it's not real, or even moving them out of Chicago would facilitate the hopes
[00:13:09.155 --> 00:13:12.897]  Would frustrate the hopes of protesters for a dramatic 68-style confrontation.
[00:13:16.359 --> 00:13:26.304]  If convention planners do move in that direction, it will undoubtedly spur complaints that Team Biden and other Democratic wire pullers are suppressing dissent in order to paper over
[00:13:27.725 --> 00:13:30.386]  The very real internal party differences in the U.S.
[00:13:30.406 --> 00:13:30.686]  support.
[00:13:31.066 --> 00:13:40.930]  No, it's because he is governing from a basement and is a literal dementia patient controlled by the globalists and the front man, Barack Obama.
[00:13:40.970 --> 00:13:44.591]  This is the third unelected term of Barack Obama.
[00:13:45.372 --> 00:13:47.773]  And so this is them basically getting ready to throw in the towel.
[00:13:48.733 --> 00:13:52.614]  That he goes into a restaurant, he goes into a bodega, he goes into a gas station.
[00:13:52.994 --> 00:13:54.115]  No one wants to talk to him.
[00:13:54.135 --> 00:13:54.915]  They turn their backs.
[00:13:55.435 --> 00:13:56.896]  The manager will come over to shake his hand.
[00:14:00.455 --> 00:14:01.816]  Trump goes everywhere, he gets mobbed.
[00:14:03.297 --> 00:14:05.999]  Shows up in Harlem, mobbed.
[00:14:07.220 --> 00:14:09.382]  Shows up in LA, mobbed.
[00:14:09.462 --> 00:14:10.563]  Shows up anywhere, mobbed.
[00:14:10.603 --> 00:14:13.045]  Because people know he's a black sheep.
[00:14:13.065 --> 00:14:15.286]  People know the system's after him.
[00:14:15.607 --> 00:14:17.048]  People know he's under attack.
[00:14:18.969 --> 00:14:21.291]  And as I've told you, all I get is love on the street.
[00:14:22.011 --> 00:14:23.773]  I can't imagine the amount of love Trump is getting.
[00:14:24.915 --> 00:14:27.039]  Last night I walked into a barbecue place, Pokey Joe's.
[00:14:28.081 --> 00:14:29.564]  Been there like 20-something years.
[00:14:30.205 --> 00:14:30.926]  My daughter wanted it.
[00:14:31.327 --> 00:14:33.511]  Both my youngest and middle daughter with me.
[00:14:33.551 --> 00:14:34.452]  My older daughter's moved out.
[00:14:35.370 --> 00:14:37.031]  And we go in there, and the guy goes, is something going on?
[00:14:37.051 --> 00:14:42.952]  Because I just saw three guys with them Full Wars t-shirts in here a couple hours ago, and then another guy came in with one a little while ago, and we were just talking about you.
[00:14:43.392 --> 00:14:44.253]  This is really weird.
[00:14:44.473 --> 00:14:46.353]  And then more people come in, and they're fans.
[00:14:46.413 --> 00:14:48.214]  The place was basically half-empty.
[00:14:48.234 --> 00:14:49.014]  It was like 4 o'clock.
[00:14:49.054 --> 00:14:49.854]  We were eating early.
[00:14:50.514 --> 00:14:51.194]  And I thought about me.
[00:14:51.275 --> 00:14:51.855]  Oh, I'm famous.
[00:14:51.935 --> 00:14:52.475]  Oh, I'm cool.
[00:14:53.135 --> 00:14:57.856]  Literally a little barbecue place in South Austin, and almost everyone shook my hand.
[00:14:58.417 --> 00:14:59.817]  The manager came out and shook my hand.
[00:15:04.360 --> 00:15:06.302]  They're trying to give us, you know, free stuff.
[00:15:06.342 --> 00:15:06.862]  I said, no.
[00:15:07.783 --> 00:15:11.166]  But the point is, is that freedom is popular.
[00:15:11.627 --> 00:15:14.489]  And the guy behind the counter, the manager, goes, yeah, something's going on.
[00:15:15.070 --> 00:15:17.292]  And my wife goes, yeah, something's going on.
[00:15:17.312 --> 00:15:19.474]  Is there something going on?
[00:15:19.554 --> 00:15:20.334]  Is there a convention?
[00:15:20.354 --> 00:15:21.055]  What's all with it?
[00:15:21.696 --> 00:15:23.437]  And my wife goes, oh, yeah, something's going on, buddy.
[00:15:24.058 --> 00:15:25.379]  It's called a revolution.
[00:15:27.761 --> 00:15:30.824]  So the new world order is in deep crap.
[00:15:32.938 --> 00:15:41.825]  I've got a bunch of other clips from his speech and his event last night, but man, now you know why they want to pin him down with these civil and criminal cases.
[00:15:42.345 --> 00:15:45.187]  But Trump's got his own jumbo jet.
[00:15:46.208 --> 00:15:50.471]  And so all he's going to do, and I think it's been making him rest because he works so hard.
[00:15:50.491 --> 00:15:51.732]  In fact, he has to sit in court all day.
[00:15:51.772 --> 00:15:52.353]  He looks great.
[00:15:52.773 --> 00:15:53.494]  He sounds great.
[00:15:54.761 --> 00:16:00.466]  And so now he's just going to crisscross the country on the weekends while they haven't done all these show trials.
[00:16:00.506 --> 00:16:04.949]  And when they convict him, no matter how innocent he is in New York, that'll just blow up bigger in their face.
[00:16:05.049 --> 00:16:08.652]  I mean, this is a magic moment that we have entered.
[00:16:09.173 --> 00:16:10.454]  So let's play some more of the clips.
[00:16:10.494 --> 00:16:11.695]  We played three and four.
[00:16:15.237 --> 00:16:16.679]  Let's go ahead and just start with
[00:16:22.452 --> 00:16:24.453]  Let's play 11 where he talks about New Jersey.
[00:16:26.474 --> 00:16:28.575]  And then let's talk about his little talk with Macron.
[00:16:29.116 --> 00:16:30.076]  Because this is a true story.
[00:16:30.096 --> 00:16:30.957]  Remember when it happened?
[00:16:31.677 --> 00:16:33.738]  They were going to put massive tariffs on a bunch of U.S.
[00:16:33.758 --> 00:16:34.058]  businesses.
[00:16:34.098 --> 00:16:37.420]  And Trump said, fine, I'll just put 100% tax on all your wine and champagne.
[00:16:38.001 --> 00:16:38.761]  Instantly stopped it.
[00:16:39.962 --> 00:16:41.162]  Because he was standing up for America.
[00:16:41.182 --> 00:16:42.143]  So go ahead and play those clips.
[00:16:44.207 --> 00:16:54.253]  As you can see today, we're expanding the electoral map because we are going to officially play in the state of New Jersey.
[00:16:54.273 --> 00:16:55.994]  We're going to win the state of New Jersey.
[00:16:57.435 --> 00:16:58.156]  Can't make a deal.
[00:16:58.216 --> 00:17:00.597]  I called up Macron of France.
[00:17:00.797 --> 00:17:01.158]  The head.
[00:17:01.558 --> 00:17:02.058]  Nice guy.
[00:17:02.118 --> 00:17:02.759]  Loves France.
[00:17:02.819 --> 00:17:03.719]  You know, he likes France.
[00:17:03.759 --> 00:17:04.540]  He's a friend of mine.
[00:17:05.339 --> 00:17:08.040]  But I said, Emmanuel, hi, Emmanuel.
[00:17:08.721 --> 00:17:09.921]  How are you, Emmanuel?
[00:17:10.621 --> 00:17:12.983]  Oh, Donald, Donald, I love you so much.
[00:17:13.023 --> 00:17:14.283]  You're doing such a good job.
[00:17:14.783 --> 00:17:15.824]  I said, thank you very much.
[00:17:15.904 --> 00:17:16.424]  I agree.
[00:17:16.484 --> 00:17:22.047]  But let me just tell you, Emmanuel, you're putting a big tax on American companies doing business in France.
[00:17:22.067 --> 00:17:22.607]  You can't do it.
[00:17:22.787 --> 00:17:23.627]  Oh, it's too late.
[00:17:23.647 --> 00:17:25.148]  I wish you would have called me early.
[00:17:25.588 --> 00:17:26.369]  It's too late, Donald.
[00:17:26.429 --> 00:17:26.849]  I cannot.
[00:17:26.949 --> 00:17:28.510]  I said, yeah, you're going to do something about it.
[00:17:29.010 --> 00:17:29.630]  You got to do it.
[00:17:29.650 --> 00:17:30.210]  You're going to do it.
[00:17:30.270 --> 00:17:31.091]  I won't be able to.
[00:17:31.151 --> 00:17:32.992]  I said, let me just tell you something, Emmanuel.
[00:17:33.854 --> 00:17:34.415]  Are you ready?
[00:17:34.435 --> 00:17:46.886]  Every bottle of wine and champagne that comes into the United States, this was a Friday evening, starting on Monday morning, is going to be taxed and tariffed at 100%.
[00:17:47.507 --> 00:17:52.872]  Every single bottle of wine and champagne from France will be taxed at 100%.
[00:17:53.252 --> 00:17:55.534]  No, no, no, you cannot do that!
[00:17:56.255 --> 00:17:57.115]  I said, I can do it.
[00:17:57.155 --> 00:17:57.516]  It's done.
[00:17:57.536 --> 00:17:58.776]  I have an order right in front of me.
[00:17:58.796 --> 00:17:59.537]  I'm signing it.
[00:18:00.617 --> 00:18:01.437]  You have 10 minutes.
[00:18:01.477 --> 00:18:02.018]  Call me back.
[00:18:02.038 --> 00:18:03.718]  He calls me back in about three minutes.
[00:18:04.919 --> 00:18:10.441]  Donald, Donald, we are pleased to inform you that we were able to end that horrible tax that we... I won!
[00:18:10.481 --> 00:18:13.383]  You know how many deals I made like that?
[00:18:14.803 --> 00:18:15.704]  I made more!
[00:18:15.744 --> 00:18:16.524]  Trump's like, no way.
[00:18:16.564 --> 00:18:17.044]  There's no way.
[00:18:17.204 --> 00:18:17.945]  Yeah, nobody else.
[00:18:18.005 --> 00:18:21.646]  And what would you say to a black person that says Trump is racist and therefore you are white adjacent?
[00:18:23.348 --> 00:18:34.292]  I would say that they need to actually pay attention to what he's talking about and understand that if you actually want to become successful as far as money in this country, Democrats are not who you want to vote for because obviously they're replacing you with illegals.
[00:18:34.832 --> 00:18:36.893]  They're telling you to your face, they're replacing you with illegals.
[00:18:36.933 --> 00:18:38.374]  So I don't understand how you can still say
[00:18:38.994 --> 00:18:39.654]  I played the clip Thursday.
[00:18:39.674 --> 00:18:42.316]  I asked the crew to dig it back out because he said more stuff again yesterday.
[00:18:42.336 --> 00:18:42.456]  Biden.
[00:19:09.440 --> 00:19:13.283]  Said illegal aliens are model citizens and have a right to just come here.
[00:19:13.643 --> 00:19:18.707]  And then there's a new clip from yesterday that I just saw this morning where he says it basically again.
[00:19:19.187 --> 00:19:21.689]  So, these are not faux pas.
[00:19:22.450 --> 00:19:27.053]  These are not, no, no, he's actually saying the quiet part out loud.
[00:19:27.814 --> 00:19:31.577]  The total sellout of this country.
[00:19:31.597 --> 00:19:32.477]  Look at this headline.
[00:19:32.938 --> 00:19:36.000]  ICE expected to roll out ID program for illegals this summer.
[00:19:37.688 --> 00:19:40.009]  They can basically use that in blue sectors to vote.
[00:19:41.069 --> 00:19:45.691]  Got a whole bunch of articles dealing with all of that.
[00:19:45.731 --> 00:19:47.011]  We've got a bunch of war news.
[00:19:47.111 --> 00:19:50.412]  Europe's getting ready for conscription, a draft for war with Russia.
[00:19:51.072 --> 00:19:56.054]  Yahoo Germany may introduce conscription for all 18 year olds.
[00:19:57.645 --> 00:20:03.990]  Germany's also banning driving cars with kill switches on all the vehicles starting next month, in the summer, on the weekend.
[00:20:04.490 --> 00:20:06.592]  I mean, the New World Order is here, folks.
[00:20:06.712 --> 00:20:07.453]  It's going down.
[00:20:07.513 --> 00:20:15.199]  But what do you make, as listeners and viewers of the DNC, saying, maybe we'll just have another virtual event?
[00:20:15.219 --> 00:20:17.321]  Because they can't get crowds out.
[00:20:17.361 --> 00:20:18.702]  They're embarrassing their constituents.
[00:20:19.909 --> 00:20:25.052]  They want to be able to do whatever weird replacement with Gavin Newsom or Big Mike, aka Michelle Obama.
[00:20:25.072 --> 00:20:30.035]  I mean, that's all going down in July when they have the DNC in Chicago.
[00:20:30.895 --> 00:20:34.578]  And the city is such a crime-ridden hellhole now.
[00:20:35.178 --> 00:20:36.439]  Why'd they even pick Chicago?
[00:20:37.279 --> 00:20:38.940]  Now it's going to be virtual, they're saying.
[00:20:38.980 --> 00:20:40.060]  It will be virtual.
[00:20:40.661 --> 00:20:43.302]  You know it will be virtual because it's BS.
[00:20:43.482 --> 00:20:46.984]  It is the man behind the curtain from The Wizard of Oz.
[00:20:47.404 --> 00:20:51.466]  We just have to have Operation Toto and pull back the curtain.
[00:20:52.906 --> 00:20:54.347]  I've got some more clips here of Trump.
[00:20:55.508 --> 00:21:01.651]  Really, really powerful clips of Trump talking about all the different things that are
[00:21:02.779 --> 00:21:03.159]  happening.
[00:21:03.520 --> 00:21:05.881]  Let's play Trump talking about clip six.
[00:21:06.382 --> 00:21:10.685]  These offshore wind turbines that are causing absolute mayhem.
[00:21:11.526 --> 00:21:12.026]  Here's the clip.
[00:21:13.447 --> 00:21:15.129]  They ruined the environment.
[00:21:15.189 --> 00:21:16.129]  They killed the birds.
[00:21:16.570 --> 00:21:17.330]  They killed the whales.
[00:21:19.673 --> 00:21:26.214]  But are the ocean floor surveys for their construction that are causing tremendous problems with the fish and the whales and everything else?
[00:21:26.254 --> 00:21:35.336]  Nobody even knows what it is, but I think in 20 years, one whale washed up on shore, and then when they have these things, they come up all the time.
[00:21:35.416 --> 00:21:35.656]  Dead.
[00:21:36.256 --> 00:21:37.316]  They come up for sure.
[00:21:37.396 --> 00:21:38.577]  Yeah.
[00:21:38.657 --> 00:21:41.097]  He said they remind him of Chris Christie.
[00:21:42.937 --> 00:21:44.258]  What the hell are you doing?
[00:21:46.314 --> 00:21:48.756]  This can only happen in New Jersey, right kid?
[00:21:48.776 --> 00:21:50.537]  It can only happen in New Jersey.
[00:21:50.557 --> 00:21:53.900]  The electricity cost, it's the highest in the country.
[00:21:54.180 --> 00:21:54.940]  It's what you've got.
[00:21:55.381 --> 00:21:58.203]  We are going to make sure that that ends on day one.
[00:21:58.223 --> 00:22:00.224]  I'm going to write it out in executive order.
[00:22:02.546 --> 00:22:07.910]  Now let's look at probably everybody's favorite clip, where the crowd starts chanting BS.
[00:22:08.110 --> 00:22:08.550]  Here it is.
[00:22:10.071 --> 00:22:12.934]  I've been indicted more than the great Alphonse Capone.
[00:22:13.794 --> 00:22:14.455]  Scarface.
[00:22:16.619 --> 00:22:22.628]  Al Capone was so mean that if you went to dinner with him and he didn't like you, you'd be dead the next morning.
[00:22:23.469 --> 00:22:25.292]  And I got indicted more than him!
[00:22:25.312 --> 00:22:27.595]  On bullshit, too!
[00:22:28.096 --> 00:22:28.437]  Bullshit!
[00:22:45.922 --> 00:22:49.225]  There is a global political realignment happening against the globalists.
[00:22:49.245 --> 00:22:50.185]  There's mass populism.
[00:22:50.205 --> 00:22:51.647]  I've got a clip coming up of Pelosi.
[00:22:52.447 --> 00:22:55.690]  Went to the Oxford Union for a famous debate.
[00:22:56.010 --> 00:22:59.252]  It's one of the most famous debates, probably the most famous debate center in the world.
[00:22:59.272 --> 00:23:00.954]  About 400-something years old.
[00:23:02.256 --> 00:23:05.997]  And she got up in her speech and said populism is a threat and is undemocratic.
[00:23:06.337 --> 00:23:06.757]  Now I get it.
[00:23:06.777 --> 00:23:07.838]  Pure democracy is dangerous.
[00:23:07.878 --> 00:23:08.498]  Howl the mob.
[00:23:08.518 --> 00:23:09.778]  We're a limited democracy republic.
[00:23:09.838 --> 00:23:10.339]  I get all that.
[00:23:10.859 --> 00:23:15.100]  But the point is she said anti-democracy is populism.
[00:23:15.380 --> 00:23:17.321]  No, populism is democracy.
[00:23:20.102 --> 00:23:23.923]  And I've got that clip coming up next segment and she just gets destroyed.
[00:23:25.423 --> 00:23:31.065]  Absolutely destroyed by the British that are in there debating her because she's completely full of bullshit.
