[00:00:06.511 --> 00:00:08.655]  Waging war on corruption.
[00:02:41.769 --> 00:03:01.774]  And that CNN was specifically told by the FBI to be there, and that they set up 30 minutes before, pulling their cameras right at his door, in another example of how they are nothing but a propaganda bureau of the Deep State, and the Globalist, and any other foreign government, like the Chinese, or Qatar, or Saudi Arabia, that pay them money.
[00:03:02.734 --> 00:03:08.095]  So, that is all coming up as well, after this quick break.
[00:03:08.676 --> 00:03:09.876]  In other news today,
[00:03:11.816 --> 00:03:23.467]  The New York Times is reporting on award-winning journalist and witnesses admitting to spreading HIV in so-called inoculations to Africans as part of a bioweapons program.
[00:03:24.328 --> 00:03:28.432]  And guess the name of the CIA operative who admits to it?
[00:03:29.012 --> 00:03:31.335]  Alexander Jones, no relation to me.
[00:03:32.608 --> 00:03:34.009]  Truth is stranger than fiction.
[00:03:34.069 --> 00:03:39.350]  CIA-backed mercenaries spread HIV in South Africa, ex-member claims.
[00:03:40.451 --> 00:03:42.892]  So, that is all coming up.
[00:03:42.932 --> 00:03:46.613]  Of course, that's what my dad always told me, that HIV was actually introduced in the 60s.
[00:03:47.513 --> 00:03:49.894]  It's race-specific for Africans.
[00:03:50.114 --> 00:03:52.875]  It can kill others, but it's more deadly in blacks, obviously.
[00:03:53.215 --> 00:03:53.936]  Easier to spread.
[00:03:54.956 --> 00:03:59.698]  Whites don't even have the receptor sites on their T lymphocytes to take in the virus.
[00:04:00.802 --> 00:04:05.184]  But basically a black person just gets touched by an HIV virus.
[00:04:05.244 --> 00:04:05.904]  It's bye-bye.
[00:04:06.565 --> 00:04:09.466]  It's terrible, but you're not going to hear any black leaders warning you about that.
[00:04:09.486 --> 00:04:12.388]  They want to make sure you get aborted before you ever get out of your mommy.
[00:04:13.408 --> 00:04:15.029]  So we're going to be going over all that.
[00:04:19.471 --> 00:04:22.172]  So that is all coming up as well.
[00:04:22.272 --> 00:04:25.494]  And then there's those type of stories that catch everybody's attention.
[00:04:27.090 --> 00:04:39.053]  There's those type of stories that really crystallize things and really allow people to understand what's going on and what's happening.
[00:04:41.073 --> 00:04:42.494]  And that's one of these right here.
[00:04:43.234 --> 00:04:51.756]  We're going to get to after Roger leaves us where over the different security cameras and Amazon systems, hackers are trying to kill people's babies.
[00:04:53.157 --> 00:04:57.460]  Burn people's houses down and talking smack to their husbands and wives.
[00:04:59.481 --> 00:05:00.142]  We'll be right back.
[00:05:00.162 --> 00:05:00.762]  Stay with us.
[00:05:04.885 --> 00:05:05.865]  Now, you've stayed vigilant.
[00:05:05.905 --> 00:05:06.966]  You've been pushing the site.
[00:05:07.006 --> 00:05:08.187]  You've been helping us get it out there.
[00:05:08.287 --> 00:05:11.889]  But if you don't keep pushing, this is an ongoing fight we're going to lose.
[00:05:12.049 --> 00:05:15.152]  So please, InfoWars.com forward slash show.
[00:05:15.252 --> 00:05:16.212]  Get that link out to everybody.
[00:05:16.332 --> 00:05:20.275]  And please remember InfoWarsStore.com, where we have the very best fish oil.
[00:05:20.475 --> 00:05:21.636]  We're good to go.
[00:05:46.770 --> 00:05:49.191]  TurboForce is the ultimate vitamin mineral.
[00:05:49.271 --> 00:05:51.511]  Total energy fusion next level.
[00:05:51.571 --> 00:05:53.032]  Total mega package.
[00:05:53.092 --> 00:05:54.252]  Nothing else is even near it.
[00:05:54.412 --> 00:06:00.153]  Get TurboForce today at InfoWarsLive.com, but I recommend you only take half a dose the first time.
[00:06:00.253 --> 00:06:01.754]  Beware the power of TurboForce!
[00:06:34.556 --> 00:06:35.658]  Big Brother.
[00:06:35.698 --> 00:06:36.919]  Mainstream media.
[00:06:37.479 --> 00:06:38.601]  Government cover-ups.
[00:06:39.361 --> 00:06:40.843]  You want to stop tyranny?
[00:06:41.083 --> 00:06:42.224]  Well, so does he.
[00:06:42.725 --> 00:06:47.430]  Live from the InfoWars.com studios, it's Alex Jones.
[00:07:03.906 --> 00:07:05.648]  Ladies and gentlemen, Alex Jones here.
[00:07:05.708 --> 00:07:11.533]  Thank you so much for joining us on this Friday, February 1st, 2019 Global Broadcast.
[00:07:11.553 --> 00:07:13.535]  And we're joined by Roger Stone exclusively.
[00:07:13.555 --> 00:07:27.648]  He's not talking to any other media today because they fear that he may be gagged by this same judge that magically is getting all the Mueller cases and who has gagged other individuals and then also not allowed them to fundraise.
[00:07:28.641 --> 00:07:31.624]  A new level of draconian oppression.
[00:07:32.484 --> 00:07:35.867]  So Roger has not been unable to have press conferences.
[00:07:36.588 --> 00:07:42.312]  Roger has been unable to go out in public because he gets physically attacked and shouted down.
[00:07:42.713 --> 00:07:47.577]  So this is the place here at InfoWars where he is able to do that and will be doing that.
[00:07:48.197 --> 00:07:59.309]  Now Mueller's also announced a protective order that turns the court into a star chamber so that no media can be there and so only Mueller and his people can leak out whatever disinformation they want.
[00:07:59.729 --> 00:08:01.051]  So that's a tactic they've been using.
[00:08:01.071 --> 00:08:03.734]  Now that was going to be the big exclusive news.
[00:08:03.954 --> 00:08:07.237]  We're going to get into that with Roger here in the next segment.
[00:08:07.998 --> 00:08:19.041]  But right now, ladies and gentlemen, the huge exclusive that's going to get them in hot water is what Roger Stone is about to break down concerning CNN being tipped off to that raid and then caught lying about it.
[00:08:19.421 --> 00:08:23.422]  That is a felony for the FBI to have leaked that to the media.
[00:08:23.942 --> 00:08:26.803]  Also, it shows that the raid was not needed if Stone's so deadly.
[00:08:27.163 --> 00:08:28.903]  Why would they let CNN be there?
[00:08:29.203 --> 00:08:33.184]  Why would they then shut the street down around CNN, allowing them to be there?
[00:08:33.724 --> 00:08:36.585]  This is unbelievable breaking
[00:08:37.245 --> 00:08:40.005]  Huge news right now, ladies and gentlemen.
[00:08:40.426 --> 00:08:42.806]  Absolutely huge news.
[00:08:43.226 --> 00:09:00.609]  And Roger's going to give you the specifics on how he learned it and how bombshell this is, literally hours before he could be judicially silenced so that he can be the sacrificial goat in this whole fake Russiagate witch hunt, now turned into literal inquisition.
[00:09:01.469 --> 00:09:02.629]  Roger Stone, thank you for joining us.
[00:09:03.930 --> 00:09:05.150]  Alex, thank you very much.
[00:09:05.450 --> 00:09:06.310]  First of all,
[00:09:07.139 --> 00:09:20.750]  I want to thank, at this point, I think millions of people who are praying for me, because God is powerful and God is my protector, and I feel your prayers, and I appreciate your prayers.
[00:09:21.530 --> 00:09:28.696]  I also want to thank Alex Jones and InfoWars for providing the infrastructure so I could do a press availability yesterday, because
[00:09:29.500 --> 00:09:37.383]  I couldn't speak coming out of the courthouse, which was literally a tsunami, a torrent of hate.
[00:09:38.024 --> 00:09:44.206]  Pushing, shoving, screaming, spitting, pounding on my car, trying to rock my car.
[00:09:44.766 --> 00:09:47.868]  I felt like Vice President Richard Nixon in Caracas in 1958 crazed leftists
[00:09:51.661 --> 00:09:52.622]  Uh, it was uh, it was chilling.
[00:09:52.642 --> 00:09:55.646]  Um, and I pray for God's protection today as I go to the courthouse.
[00:10:11.954 --> 00:10:26.429]  Because, you know, the death threats have now reached a crescendo, and I don't want to, you know, I don't want to be injured or killed in my attempts to adhere to the orders of the court.
[00:10:27.170 --> 00:10:32.095]  The judge has ordered my presence today for a status conference.
[00:10:33.437 --> 00:10:34.518]  We had asked
[00:10:35.328 --> 00:10:39.009]  That I not have to attend, because this is really just the lawyers wrangling.
[00:10:40.010 --> 00:10:45.891]  The Mueller team did not object to my not attending, but the judge ordered my attendance anyway, which is her right.
[00:10:48.192 --> 00:10:51.493]  We don't know whether there will be a gag order issued today.
[00:10:51.573 --> 00:11:02.597]  The government has not asked for one, at least not yet, but the judge again has that authority, and I would have to adhere to the order of the court, and I will, subject obviously to appeal.
[00:11:04.249 --> 00:11:06.990]  But they also entered a protective order.
[00:11:07.150 --> 00:11:10.512]  I don't know all of the aspects of that, and I really cannot discuss it.
[00:11:11.132 --> 00:11:22.976]  But it does, as I understand it, keep the three terabytes, as the media has reported, of data that they turned over confidential.
[00:11:23.677 --> 00:11:32.340]  This, of course, proves what I have said for two years, that my emails, text messages, and phone calls have been entirely monitored and collected.
[00:11:34.125 --> 00:11:47.097]  No answer as to whether that was also true in 2016, as reported by the New York Times, when I believe I was subject to government surveillance during Donald Trump's presidential campaign.
[00:11:48.679 --> 00:11:57.868]  Alex, one of my neighbors has now signed an affidavit because they were walking their dog and they saw the CNN truck.
[00:11:58.763 --> 00:12:05.388]  Pull up and position itself across from my house just 30 minutes before the FBI strike force arrived.
[00:12:06.248 --> 00:12:10.191]  So the idea that I was staked out on a hunch is disproved.
[00:12:11.292 --> 00:12:21.819]  Senator Lindsey Graham is now actively looking into precisely what CNN knew and when it knew it, as are a valiant group of House Republicans.
[00:12:23.080 --> 00:12:27.183]  I believe there's additional evidence that will prove CNN was tipped off.
[00:12:27.958 --> 00:12:40.087]  I know definitively that the producer on the ground with the CNN crew is a former Special Assistant to FBI Director James Comey and a former FBI employee.
[00:12:41.348 --> 00:12:55.198]  If I'm dangerous, which was the presumption of the raid, even though I did not have a firearm in the house and it did not have a valid passport, so I couldn't get very far if I were a flight risk, which I am not,
[00:12:56.027 --> 00:13:02.692]  Thanks to CNN and MSNBC, I probably have one of the most recognizable faces on the face of the planet.
[00:13:03.473 --> 00:13:05.535]  Why was CNN put in harm's way?
[00:13:05.595 --> 00:13:09.358]  Why were they allowed to be 25 feet from my door?
[00:13:09.838 --> 00:13:12.220]  Well, Roger, let's expand on this.
[00:13:12.280 --> 00:13:14.422]  This is really scandalous.
[00:13:14.562 --> 00:13:16.904]  It's, it's, it's sensationally corrupt.
[00:13:17.484 --> 00:13:21.768]  Obviously, as I've talked to you about this, there's hardly ever before CNN staked out of the house.
[00:13:22.288 --> 00:13:23.749]  Magically, the
[00:13:24.870 --> 00:13:35.533]  Morning it happens, 30 minutes before, this guy shows up, sets up, they block off both sides of the street, block off the canal, and then let the CNN reporter sit right there.
[00:13:35.673 --> 00:13:48.116]  I can tell you, with a situation like this, if the police were doing this, the first thing they'd do is come up to a reporter and quietly say, get the hell out of here, and lead him off to the point, where's your vehicle, get in it, leave.
[00:13:48.636 --> 00:13:49.277]  That's what they would do.
[00:13:49.297 --> 00:13:59.025]  They would not just suddenly have him there, 20 feet behind him, supposedly going into El Chapo's lair with 29 people with their assault rifles.
[00:14:00.105 --> 00:14:06.551]  The whole thing was obviously false from the beginning, is fake news, but as Lindsey Graham and others have pointed out, it's illegal.
[00:14:07.071 --> 00:14:09.253]  Well, and I trust Senator Graham to get to the bottom of it.
[00:14:09.273 --> 00:14:13.476]  I think there's a great deal more we're going to learn about this setup.
[00:14:31.167 --> 00:14:45.210]  The obvious reason why they wanted CNN to film this is to make me look like public enemy number one, to taint the jury pool and make it appear that I'm guilty before I have a chance to go to trial.
[00:14:45.230 --> 00:14:47.791]  I mean, these are police state tactics.
[00:14:48.311 --> 00:14:56.993]  As the Libertarian Party of Florida said today, police state denies using police state tactics in police state raid on Stone's home.
[00:14:58.482 --> 00:15:01.023]  It's really, you know, it's something I hate to say.
[00:15:01.063 --> 00:15:07.145]  You would see in Soviet Russia or Nazi Germany the idea that I'm dangerous.
[00:15:07.685 --> 00:15:09.206]  I'm politically dangerous, perhaps.
[00:15:09.286 --> 00:15:13.527]  I'm dangerous with a pen and a microphone, but I am not physically dangerous.
[00:15:14.347 --> 00:15:17.048]  And I've been under investigation for two years.
[00:15:17.649 --> 00:15:21.870]  They have an enormous amount of data seizing all my electronic equipment.
[00:15:22.563 --> 00:15:25.686]  It was not going to get them anything that they don't already have.
[00:15:26.747 --> 00:15:34.915]  This is more of the show in order, obviously, to pressure me into pleading guilty, which I don't intend to do.
[00:15:35.015 --> 00:15:37.978]  I entered a not guilty plea, as you know.
[00:15:37.998 --> 00:15:42.723]  I have to literally beg people to go to stonedefensefund.com
[00:15:43.363 --> 00:15:51.666]  StoneDefenseFund.com because they have unlimited funds and four platoons of Ivy League left-wing warriors.
[00:15:51.686 --> 00:15:52.367]  Roger, stay there.
[00:15:52.667 --> 00:15:54.968]  I know you've got to go soon, but this is an exclusive interview on What's Happening.
[00:15:54.988 --> 00:15:58.809]  We'll come back and talk about how they've tried to ruin you, now they're trying to gag you.
[00:15:59.009 --> 00:16:00.930]  The so-called press is calling for that.
[00:16:02.471 --> 00:16:03.291]  Bacon lovers.
[00:16:05.832 --> 00:16:10.774]  I've been on air 24 years, and I set out to
[00:16:12.225 --> 00:16:19.411]  Awaken America and the world because I believed that humanity weren't cowards and the humanity wasn't stupid.
[00:16:19.851 --> 00:16:34.682]  That if folks were shown the facts of what was being constructed by the globalists, by the technocrats, and that their endgame is a anti-god, anti-human, satanic world system, I believed that good men and women would stand up and rally against it.
[00:16:34.863 --> 00:16:37.445]  And I don't take all the credit for what's happened with Infowars.
[00:16:37.525 --> 00:16:39.166]  In fact, I take very little of the credit.
[00:16:39.326 --> 00:16:54.413]  I believe there was a focal point laying it out with the evidence as only the internet coming into its own 24 years ago could allow up until that point in history that people would respond and that the population would start researching themselves and that it would trigger a chain reaction.
[00:16:54.693 --> 00:16:55.714]  I never intended though
[00:16:56.554 --> 00:16:59.676]  To be a hyper-dominant leader at the forefront of this.
[00:16:59.916 --> 00:17:05.998]  I was always about having other guests and other individuals and groups on, who were experts in their field, to help inform the public even better than I could.
[00:17:06.018 --> 00:17:14.522]  But in the last 10 years, Infowars became the dominant leader, globally, in rebooting nationalism and renaissance against the globalist, post-industrial, neo-feudalist system.
[00:17:14.682 --> 00:17:22.026]  But the globalists ignored that, which was fine with me, until about three years ago, when they decided to use me against Trump and other nationalists.
[00:17:22.586 --> 00:17:26.208]  By misrepresenting who I was and what I really said, and taking me out of context.
[00:17:26.368 --> 00:17:34.791]  That miscalculation actually spread anti-New World Order information technology around the world faster, and was critical in putting Trump over the top.
[00:17:34.951 --> 00:17:51.958]  And then, they made the decision, because of all the chain reactions everywhere, where there were fan videos every day with 5, 10 million views apiece, and hundreds of millions of views a week on different platforms, not even of my own show, but of derivatives of what I was saying and doing, they hit the panic button and said, we were already looking at total censorship.
[00:17:52.358 --> 00:17:53.098]  In the next few years.
[00:17:53.718 --> 00:17:58.300]  But let's accelerate the plan, start with him, and then drop the hammer on everybody else.
[00:17:59.420 --> 00:17:59.840]  And it's here.
[00:18:00.981 --> 00:18:01.801]  Total surveillance.
[00:18:01.821 --> 00:18:04.162]  They're listening, they're watching on your phone, on your TV.
[00:18:04.422 --> 00:18:05.742]  It's going into AI computers.
[00:18:06.522 --> 00:18:08.543]  The technocracy's on an incredible power trip.
[00:18:08.903 --> 00:18:11.584]  Horrible leftists trained in the university to hate you and your family.
[00:18:12.526 --> 00:18:18.710]  ...have been brought into these cults of big tech who are allowed to have access to everything you do.
[00:18:18.730 --> 00:18:19.891]  It's in the news today.
[00:18:20.451 --> 00:18:26.235]  You have a brain tumor, that you're pregnant, that you're depressed, that you have HIV, that you're gay.
[00:18:26.535 --> 00:18:31.699]  Whatever it is, they're there raping your privacy while calling themselves liberal.
[00:18:31.899 --> 00:18:32.399]  They're a fraud.
[00:18:32.479 --> 00:18:35.281]  But the things they've done to this, the things they've pulled against InfoWars,
[00:18:35.561 --> 00:18:48.934]  If our audience doesn't realize how critical it is, and don't keep spreading the word, and don't keep sharing articles and videos, and don't keep buying the great products you already need anyways, The Globalist will be successful in the next year or so shutting down InfoWars.
[00:18:48.994 --> 00:18:50.675]  So, I'm shooting up the bat signal here.
[00:18:51.015 --> 00:19:00.564]  You've really supported us over the years, but the fight's now reaching the critical part of the battle, and I need your commitment to get great products you already need, but to steadfastly get them at InfoWarsStore.com.
[00:19:06.334 --> 00:19:09.015]  When it comes to rebuilding your energy, convenience is key.
[00:19:09.375 --> 00:19:15.276]  While coffee, candy and other sugary products can give you a short boost, the crash can leave you more tired than ever.
[00:19:15.797 --> 00:19:27.800]  Turbo Force from InfoWars Life is a powerful mix-in energy packet that utilizes vitamins, amino acids and extracts used for hundreds of years to provide you focus, clarity and a boost of energy on the go.
[00:19:31.281 --> 00:19:35.022]  Simply take a packet, mix it into the indicated amount of water and enjoy!
[00:19:36.829 --> 00:19:42.932]  With 14 servings per box for a two week or more supply, this is the formula to stock up on whenever you need a boost.
[00:19:44.873 --> 00:19:50.816]  Perfect for work, in the car, or at home, Turbo Force is the ultimate answer to a sluggish day.
[00:19:51.276 --> 00:19:52.717]  Don't let your day slow you down.
[00:19:53.297 --> 00:19:55.859]  Perk up with Turbo Force at infowarrestore.com.
[00:20:06.986 --> 00:20:09.727]  You're listening to the Alex Jones Show.
[00:20:15.170 --> 00:20:15.890]  Big Brother.
[00:20:16.310 --> 00:20:17.571]  Mainstream media.
[00:20:18.111 --> 00:20:19.111]  Government cover-ups.
[00:20:20.012 --> 00:20:21.432]  You want to stop tyranny?
[00:20:21.672 --> 00:20:22.893]  Well, so does he.
[00:20:23.353 --> 00:20:31.156]  Live from the InfoWars.com studios, it's Alex Jones.
[00:20:33.177 --> 00:20:34.398]  Lookin' for adventure?
[00:20:36.056 --> 00:20:56.955]  And whatever comes our way Ain't nothing gonna make it happen Explode into space Steppenwolf, that is some good stuff right there.
[00:21:00.575 --> 00:21:02.656]  I remember being about four years old and listening to this.
[00:21:03.617 --> 00:21:13.502]  I was always a big party entertainer at my parents' house to crank up speakers on the turntable and put on some Rolling Stones or Steppenwolf and start going crazy.
[00:21:13.522 --> 00:21:15.023]  All right, let's get serious.
[00:21:15.143 --> 00:21:18.425]  We've got Roger Stone here with us with Global Exclusives right now.
[00:21:19.205 --> 00:21:24.148]  And I don't know how much of the inside baseball he wants to give out, but it's devastating.
[00:21:25.008 --> 00:21:28.290]  They don't just have the neighbor's affidavit.
[00:21:29.537 --> 00:21:44.203]  Since day one, they thought this was an important piece of information to the public about the deception, the mass media working with Mueller, how the whole thing's synthetic and rigged, how they're seeking to gag Roger and others that they persecuted, and now, um...
[00:21:45.363 --> 00:21:53.569]  Regardless what happens to Roger, obviously I need to talk to you more today, Roger, about, you know, I've got your wife's contact, your daughter, your son, who's a well-spoken sheriff's deputy.
[00:21:53.890 --> 00:21:56.211]  We need to be able to get them ready as spokespersons as well.
[00:21:56.251 --> 00:21:57.773]  They're not going to stop you one way or the other.
[00:21:58.073 --> 00:22:03.817]  I'm going to file a lawsuit, obviously, over these star chamber proceedings if the judge grants that, saying it's going to be a secret court.
[00:22:04.217 --> 00:22:07.760]  I mean, this is really just astonishing, astounding, the word you like to use.
[00:22:07.980 --> 00:22:10.522]  This really is epic, un-American garbage.
[00:22:10.542 --> 00:22:11.323]  So just recap.
[00:22:11.883 --> 00:22:18.652]  The Star Chamber, the latest though that you can tell people about CNN caught red-handed staging this with the FBI.
[00:22:18.713 --> 00:22:19.694]  Just incredible.
[00:22:20.515 --> 00:22:21.657]  Jack Boot Theater.
[00:22:22.722 --> 00:22:35.265]  Well, you know, CNN continues to maintain the fiction that they were just operating on a hunch, that they just happened to be there, and that a producer just happened to fly from Washington, D.C.
[00:22:35.325 --> 00:22:43.747]  to Fort Lauderdale to bring a full truck and crew to my house, arriving only 30 minutes before the FBI strike force.
[00:22:45.008 --> 00:22:49.749]  If anybody believes that, I have a bridge in Brooklyn I want to talk to you about selling.
[00:22:51.319 --> 00:22:55.443]  It just blows the mind, but we see the purpose of it.
[00:22:55.623 --> 00:23:01.448]  It was to humiliate me publicly, to pressure me into pleading guilty to something I didn't do.
[00:23:02.029 --> 00:23:09.936]  I was very gratified to see the president's quote about me in today's New York Times, where he said, he's always liked me, I'm a character.
[00:23:10.877 --> 00:23:19.626]  And that a lot of people respect what I've said about not bearing false witness against him, because, Alex, I'm not going to make up lies about the president.
[00:23:19.726 --> 00:23:29.557]  I'm not going to, as I say, bear false witness against him, as I think others have done, just because I am in this politically created bind.
[00:23:31.862 --> 00:23:35.723]  I am not knowledgeable enough to know what will happen in court today.
[00:23:35.743 --> 00:23:44.887]  I would obviously adhere to the orders of the court, subject to my lawyer's recommendations as to how we go forward.
[00:23:46.127 --> 00:23:50.749]  The government has not asked for a gag, but that doesn't mean the judge won't gag me.
[00:23:50.769 --> 00:23:51.549]  She has that right.
[00:23:52.901 --> 00:23:57.282]  But we also have the right of appeal, obviously, at least the right to be heard on the question.
[00:23:58.723 --> 00:24:01.244]  I approach this, you know, soberly.
[00:24:01.364 --> 00:24:07.145]  On the other hand, my greatest concern is that is for my personal safety, the safety of my family.
[00:24:08.926 --> 00:24:18.769]  I can't even imagine, you cannot even imagine the raw hate that we saw outside that courthouse.
[00:24:19.681 --> 00:24:26.472]  I've just never—in 50 years in American politics, I've never experienced anything like that.
[00:24:27.636 --> 00:24:30.837]  And therefore I ask for people's prayers today.
[00:24:31.017 --> 00:24:37.758]  That's right and Roger this is where I wanted to segue in and I asked you to wait to the end of the interview because I wanted to raise this with you and I want to explain something.
[00:24:38.198 --> 00:24:39.158]  Roger's a tough guy.
[00:24:39.318 --> 00:24:40.038]  I'm a tough guy.
[00:24:40.178 --> 00:24:41.739]  We're both under the same crosshairs.
[00:24:42.659 --> 00:24:47.780]  Because they want to shut us down as the precedent for everyone else.
[00:24:48.320 --> 00:24:52.421]  I'll be covering that and some documents that have come out next segment with Paul Joseph Watson.
[00:24:52.441 --> 00:24:53.941]  So you have to understand our
[00:24:55.123 --> 00:25:03.087]  Our travails, our dire straits we're in, by choice, is a microcosm of the country.
[00:25:03.527 --> 00:25:09.730]  And these hellish evil bullies and governors saying, I don't apologize, saying we keep babies alive and sell their organs.
[00:25:10.250 --> 00:25:11.170]  You know, he's doubled down.
[00:25:12.851 --> 00:25:17.853]  Or Bill Maher promoting pedophilia between 12-year-old children and 35-year-old adults saying it's love.
[00:25:18.373 --> 00:25:19.674]  They're coming out of the closet.
[00:25:20.831 --> 00:25:26.441]  The evil of the globalists are being spilled out into the land against us.
[00:25:27.731 --> 00:25:37.640]  And so the fact that they try to create a star chamber and not let the media in so they can only leak out this info because their case is so piss fake, piss thin, paper thin.
[00:25:37.980 --> 00:25:45.127]  The fact that they've got all these globalist groups suing us and demonizing us and taking our sponsors and deplatforming us everywhere.
[00:25:45.327 --> 00:25:53.715]  And when I go out on the street, people either love me, which is great, most of them see through it, or they physically want to come after me because the globalists have whipped the public up.
[00:25:54.275 --> 00:26:01.199]  into this insane hateful mob and then Jim Acosta comes out and says Trump's going to cause terror attacks on the media.
[00:26:01.659 --> 00:26:08.943]  No, you guys are gearing up false flags against yourselves when you make the move on the president to try to cause a civil war in this nation.
[00:26:09.223 --> 00:26:10.104]  It's in the WikiLeaks.
[00:26:10.484 --> 00:26:11.585]  They admit it's their plan.
[00:26:11.945 --> 00:26:17.068]  These people are clear in present danger, electing a bunch of crazed Muslims to Congress.
[00:26:17.628 --> 00:26:19.149]  They're calling for Sharia law.
[00:26:19.530 --> 00:26:24.134]  They're already shutting down swimming pools all over the country for whole days out of the week so Muslims can use it.
[00:26:24.955 --> 00:26:27.798]  Sharia law is coming into the schools and the lunch programs.
[00:26:28.198 --> 00:26:28.698]  It's here.
[00:26:29.199 --> 00:26:30.720]  We're being drugged through the mud.
[00:26:30.940 --> 00:26:32.262]  Europe's being drugged through the mud.
[00:26:32.982 --> 00:26:37.186]  The Islamists are calling for 90% taxes on the rich, which the rich are offshore.
[00:26:37.427 --> 00:26:38.648]  They're the ones lobbying for it.
[00:26:39.813 --> 00:26:46.796]  This is a criminal takeover, and they don't want Roger and I and others to be victorious folk heroes that got Trump in.
[00:26:47.536 --> 00:26:57.980]  They want to destroy us and demonize us, and if they can, we'll then be used, our shrunken heads, stuck on pikes as enemy standards in their army.
[00:26:58.620 --> 00:27:02.862]  So that's why this is like a famous battle that we've got to win, like Trenton.
[00:27:03.702 --> 00:27:07.646]  Uh, or the, uh, battles in Russia, in places like Stalingrad.
[00:27:08.167 --> 00:27:08.487]  Okay?
[00:27:08.708 --> 00:27:10.529]  We have to win this battle.
[00:27:10.569 --> 00:27:15.074]  This is where the line has to be held, ladies and gentlemen, and the enemy knows it.
[00:27:15.635 --> 00:27:19.118]  That's why all I have to say to you is we need your financial support.
[00:27:19.259 --> 00:27:21.080]  InfoWars has 100 crew members.
[00:27:21.641 --> 00:27:23.962]  We're in the face, still reaching hundreds of millions of people.
[00:27:24.462 --> 00:27:28.864]  We had videos this last week that reached 30, 40 million people that the enemy couldn't stop.
[00:27:29.184 --> 00:27:30.645]  And they're around the clock trying to stop us.
[00:27:30.865 --> 00:27:34.667]  And we need you to go to mfulwarsstore.com and mfulwarslife.com.
[00:27:34.967 --> 00:27:38.289]  And we need you to go get the last run of Super Mel Vitality this weekend.
[00:27:38.309 --> 00:27:39.609]  It's the last time it's 50% off.
[00:27:39.869 --> 00:27:41.290]  Our Body's Ultimate Turmeric Formula.
[00:27:41.550 --> 00:27:42.410]  Our Turbo Force.
[00:27:42.991 --> 00:27:43.031]  Or...
[00:27:44.011 --> 00:27:45.472]  The incredible X3.
[00:27:46.372 --> 00:27:47.073]  X2, by the way.
[00:27:47.273 --> 00:27:49.254]  It will be sold out by this weekend, the final run.
[00:27:49.774 --> 00:27:51.696]  So, it's all there at infowarestore.com.
[00:27:51.776 --> 00:27:53.717]  And then, by word of mouth, spread the word.
[00:27:53.977 --> 00:27:54.517]  Pray for us.
