[00:00:23.789 --> 00:00:25.935]  Waging war on corruption.
[00:03:27.042 --> 00:03:30.485]  And there's no point in trying to speak when you can't be heard by anyone.
[00:03:31.005 --> 00:03:41.273]  So I prefer to be heard right here on InfoWars and later on tonight on the Laura Ingraham program and on other media who will stop and listen.
[00:03:41.313 --> 00:03:43.475]  I had a great interview with Man Cow this morning.
[00:03:44.115 --> 00:03:45.937]  By the way, Alex, he sends his regards.
[00:03:47.058 --> 00:03:52.670]  Uh, but, um, this was a routine proceeding, uh, at the government table.
[00:03:52.830 --> 00:03:53.431]  Jeannie Rhee.
[00:03:54.338 --> 00:04:10.651]  Hillary Clinton's personal henchwoman, the woman attorney who represented her in the stolen email case and represented the Clinton Foundation in a racketeering case, clear bias, clear conflict of interest.
[00:04:11.352 --> 00:04:17.777]  Aaron Zelinsky, right-hand man to Rod Rosenstein, recommended for his position
[00:04:18.587 --> 00:04:18.907]  Stay there, Roger.
[00:04:18.927 --> 00:04:19.428]  Stay there.
[00:04:19.488 --> 00:04:21.670]  Back in 60 seconds, you'll have the floor to go through this.
[00:04:21.690 --> 00:04:22.731]  And the good news is...
[00:04:40.550 --> 00:04:48.518]  Even non-Fox channels are starting to have to admit, Jeannie Ray that ran the foundation and covered up Hillary in Uranium One is one of the lead prosecutors?
[00:04:49.039 --> 00:04:55.165]  I mean, this is like having Captain Hook oversee stopping pirate raids or something.
[00:04:55.685 --> 00:05:02.052]  It's like having Long John Silvers, you know, running your anti-pirate operations, or having a giant fox guard the hen house.
[00:05:07.338 --> 00:05:10.059]  When it comes to rebuilding your energy, convenience is key.
[00:05:10.379 --> 00:05:16.262]  While coffee, candy, and other sugary products can give you a short boost, the crash can leave you more tired than ever.
[00:05:16.822 --> 00:05:28.808]  Turbo Force from InfoWars Life is a powerful mix-in energy packet that utilizes vitamins, amino acids, and extracts used for hundreds of years to provide you focus, clarity, and a boost of energy on the go.
[00:05:32.289 --> 00:05:36.031]  Simply take a packet, mix it into the indicated amount of water, and enjoy!
[00:05:37.833 --> 00:05:43.936]  With 14 servings per box for a two week or more supply, this is the formula to stock up on whenever you need a boost.
[00:05:45.877 --> 00:05:51.840]  Perfect for work, in the car, or at home, Turbo Force is the ultimate answer to a sluggish day.
[00:05:52.300 --> 00:05:53.721]  Don't let your day slow you down.
[00:05:54.301 --> 00:05:57.143]  Perk up with Turbo Force at infowarstore.com.
[00:06:19.907 --> 00:06:20.688]  InfoWars.
[00:06:21.028 --> 00:06:22.530]  Tomorrow's news today.
[00:06:31.912 --> 00:06:35.955]  Big Brother, mainstream media, government cover-ups.
[00:06:36.736 --> 00:06:38.177]  You want to stop tyranny?
[00:06:38.438 --> 00:06:39.578]  Well, so does he.
[00:06:40.099 --> 00:06:44.823]  Live from the Infowars.com studios, it's Alex Jones.
[00:06:45.163 --> 00:06:53.290]  As I've said for many, many years, I don't know how this fight with the globalists is gonna end, but they're evil bastards and they deserve somebody to go head up against them.
[00:06:53.950 --> 00:06:57.513]  So I told them once and I told them a thousand times, you want to fight?
[00:06:58.054 --> 00:06:59.415]  You better believe you've got one.
[00:07:00.523 --> 00:07:03.204]  My only frustration is I can't fight hard enough like I'd like to.
[00:07:03.244 --> 00:07:04.965]  Well, tomorrow's news today.
[00:07:06.405 --> 00:07:18.730]  We first wrote the definitive article about iPhones ten years ago when they first came out that if you knew how to manipulate it, you could turn somebody's microphone on even without them knowing.
[00:07:19.844 --> 00:07:20.464]  It's on purpose.
[00:07:20.865 --> 00:07:21.986]  Now it's the top story in the country.
[00:07:22.386 --> 00:07:22.966]  That's coming up.
[00:07:23.006 --> 00:07:30.852]  We'll show you articles where we first wrote about this 10 years ago, specifically on the iPhones, 14 years ago and 13 years ago on computers in general.
[00:07:31.192 --> 00:07:31.753]  That's coming up.
[00:07:31.773 --> 00:07:33.934]  But first, talk about tomorrow's news.
[00:07:34.495 --> 00:07:37.237]  Today, ladies and gentlemen, Roger Stone
[00:07:39.778 --> 00:07:42.482]  is giving us the world exclusive after his arraignment.
[00:07:42.542 --> 00:07:46.727]  There were hundreds of cameras and reporters out front just 30 minutes ago when he came out.
[00:07:47.508 --> 00:07:54.558]  But he was shouted down from the giant throng of reporters and the huge stand of more than 40 microphones.
[00:07:55.765 --> 00:07:59.126]  They screamed, you're a Russian agent, you're going to prison, lock him up.
[00:07:59.166 --> 00:08:02.427]  They did not want him to have his free speech to defend himself.
[00:08:03.027 --> 00:08:16.812]  And so, Owen Schroer and Roger were ready to make statements, their co-host, about the attack on the First Amendment, but that was stopped, even worse than what happened when he got out of the jail there in Florida on his own recognizance bond last Friday.
[00:08:18.306 --> 00:08:19.187]  Last Saturday morning.
[00:08:19.847 --> 00:08:31.294]  So again, ladies and gentlemen, Roger Stone is here to give us this world exclusive today on what really happened inside and what's coming next.
[00:08:31.334 --> 00:08:32.515]  So, Roger, thank you for joining us.
[00:08:33.924 --> 00:08:36.206]  Alex, this is my very first interview.
[00:08:37.107 --> 00:08:38.848]  Interviews are not allowed in the courthouse.
[00:08:39.488 --> 00:08:55.280]  I wanted very much to go outside and make a statement, but I was shouted down by crazed leftists who, of course, revere the First Amendment, and some members of the media shouting insulting questions before I could say a word.
[00:08:56.401 --> 00:09:01.865]  I want to speak someplace where I can actually be heard, not try to speak over people in
[00:09:03.061 --> 00:09:04.121]  I don't know.
[00:09:31.406 --> 00:09:34.509]  Roger, I know you're on the move with paparazzi following you.
[00:09:34.689 --> 00:09:42.517]  You haven't gotten a location to do Skype with us, but let's wait a moment to get to a better location so that we can actually hear what you have to say.
[00:09:42.537 --> 00:09:43.698]  Now go ahead and try again.
[00:09:43.718 --> 00:09:46.301]  You were saying that you were thankful to the federal marshals.
[00:09:47.253 --> 00:09:49.496]  Yes, hopefully that's a little better.
[00:09:49.817 --> 00:10:03.116]  I was grateful to the federal marshals and the protective services for helping me get safely to a car with my attorneys to leave what was a chaotic
[00:10:04.297 --> 00:10:22.283]  I'm also very grateful to the many InfoWarriors and other Trump supporters and patriots who showed up in support for me because I pled not guilty today in a very clear voice at the government's prosecution table.
[00:10:22.303 --> 00:10:25.384]  We had Jeannie Rhee smirking.
[00:10:26.084 --> 00:10:28.725]  She was Hillary Clinton's personal attorney in the
[00:10:29.452 --> 00:10:30.533]  We're good to go.
[00:10:44.984 --> 00:10:58.389]  Also at the table, Aaron Zielinski, formerly a special department counselor to Hillary Clinton's State Department and then top assistant to Rod Rosenstein in the U.S.
[00:10:58.409 --> 00:10:59.830]  Attorney's Office in Baltimore.
[00:11:00.290 --> 00:11:02.451]  His emails are among the emails
[00:11:03.240 --> 00:11:03.640]  That's right.
[00:11:26.383 --> 00:11:27.184]  We're good.
[00:11:45.650 --> 00:11:51.813]  Uh, had not been filed in time to permit him to appear before the court pro hoc vice.
[00:11:52.694 --> 00:11:56.335]  Uh, the government didn't object to his, uh, uh, be appearing.
[00:11:56.755 --> 00:11:57.916]  They could have waived him in.
[00:11:57.936 --> 00:11:59.877]  Uh, the magistrate declined.
[00:12:00.777 --> 00:12:05.620]  Um, so, but I was ably represented, um, and, uh, I pled not guilty.
[00:12:06.200 --> 00:12:10.462]  I'm subject to the same travel restrictions and all other restrictions.
[00:12:11.547 --> 00:12:18.224]  Uh, for, uh, that were imposed by the, um, by the court in Florida on Friday.
[00:12:19.091 --> 00:12:41.324]  Um, uh, there was no suggestion of a gag order, but this would not have been the appropriate time that I suspect it will be coming from Judge Amy Berman Jackson, who essentially ordered torture for Paul Manafort, uh, to torture him, uh, and who has rejected, uh, every challenge to Robert Mueller's authority.
[00:12:41.945 --> 00:12:44.706]  She, at this point, will be the judge in my case.
[00:12:44.846 --> 00:12:45.867]  We'll see about that.
[00:12:47.228 --> 00:12:48.089]  This is a lynching.
[00:12:49.269 --> 00:12:53.431]  This is a legal lynching of me because I appear on InfoWars.
[00:12:53.912 --> 00:12:55.533]  Because I'm friends with Alex Jones.
[00:12:56.133 --> 00:13:00.555]  Because I support Donald Trump and I supported him for president and I still support him.
[00:13:01.415 --> 00:13:06.438]  Because I helped take down the evil queen, the foul-mouthed, short-tempered,
[00:13:07.422 --> 00:13:11.645]  Uh, uh, uh, self-centered kleptocrat, Hillary Clinton.
[00:13:11.665 --> 00:13:12.246]  War criminal.
[00:13:12.486 --> 00:13:13.987]  Uh, war criminal.
[00:13:14.007 --> 00:13:15.428]  Xeno, Xeno criminal.
[00:13:16.289 --> 00:13:18.651]  Uh, it is... Traitor who sold the nation out.
[00:13:18.711 --> 00:13:20.612]  I mean, we're gonna start listing her crimes.
[00:13:20.672 --> 00:13:21.273]  It takes a while.
[00:13:22.594 --> 00:13:26.277]  Uh, and the irony, of course, is that I'm charged with perjury.
[00:13:26.957 --> 00:13:29.279]  Lying before Congress, which I'm not guilty of.
[00:13:29.419 --> 00:13:29.799]  Comey.
[00:13:30.560 --> 00:13:30.960]  Brennan.
[00:13:31.581 --> 00:13:32.121]  McCabe.
[00:13:32.882 --> 00:13:33.362]  Clapper.
[00:13:34.203 --> 00:13:35.784]  Uh, Hillary herself.
[00:13:36.718 --> 00:13:37.558]  Huma Abedin.
[00:13:38.219 --> 00:13:38.999]  Gerald Mills.
[00:13:39.699 --> 00:13:42.741]  These people did lie about material matters.
[00:13:43.221 --> 00:13:45.062]  About consequential matters.
[00:13:45.222 --> 00:13:47.423]  And we've broken that down, so let me ask you this, Roger.
[00:13:47.583 --> 00:13:49.584]  Why do they think they can get away with it?
[00:13:49.644 --> 00:13:52.385]  It was really an astounding Hannity last night.
[00:13:53.105 --> 00:13:57.807]  The way he pretty much teleprompter-free, ranged through everything, had you on.
[00:13:58.208 --> 00:14:05.431]  But then even Chris Christie had to admit, he's a former federal prosecutor as folks know, that this, the raid on you, this whole thing is a political witch hunt.
[00:14:05.911 --> 00:14:11.533]  That the Clintons did commit crimes, that the servers were illegal, that they've all been caught perjuring themselves to Congress.
[00:14:12.113 --> 00:14:19.796]  McCabe and Rosenstein all lied and said the president wasn't under espionage investigation as others had told him he was, as we told him he was.
[00:14:20.076 --> 00:14:24.478]  Turned out they lied to Congress and the president and the judiciary with fake warrants.
[00:14:24.618 --> 00:14:25.738]  I mean, we have them!
[00:14:26.379 --> 00:14:28.639]  This isn't catching the kid with the hand in the cookie jar.
[00:14:29.180 --> 00:14:32.481]  This is catching the kid putting the whole
[00:14:33.755 --> 00:14:36.818]  Well, the problem, of course, is that Donald Trump does not control
[00:14:42.708 --> 00:14:44.008]  His own Justice Department.
[00:14:44.108 --> 00:14:52.410]  It was announced last week that the Justice Department under Donald Trump intends to refile the Bundy case in Nevada, which is outrageous.
[00:14:53.370 --> 00:14:56.011]  They continue to do nothing about Uranium One.
[00:14:56.471 --> 00:15:00.032]  They continue to do nothing about the rogues gallery that you just mentioned.
[00:15:00.552 --> 00:15:06.733]  Christopher Wray, the FBI director who must have approved this over-the-top raid on my home,
[00:15:07.573 --> 00:15:08.133]  We're good to go.
[00:15:31.164 --> 00:15:36.389]  Roger Stone is giving us a world-exclusive, again world-exclusive, linked up on Infowars.com.
[00:15:36.429 --> 00:15:37.050]  Share this link.
[00:15:37.410 --> 00:15:38.171]  It will go viral.
[00:15:38.211 --> 00:15:42.034]  People need to actually hear from him because it's bigger than Roger, bigger than Infowars.
[00:15:42.274 --> 00:15:44.837]  It's about taking down Trump and this nationalist movement.
[00:15:45.257 --> 00:15:47.960]  I have not come to grips with how I'm supposed to announce this.
[00:16:09.757 --> 00:16:21.763]  And then that's how I always say, this is coming up and I announce it right there, but I need to really think about this and look at it carefully before I make the announcement because I'm not quite sure what's happening or what we should do, but we're not going to be able to expand.
[00:16:22.883 --> 00:16:24.464]  And if we're not expanding, that means we're contracting.
[00:16:25.505 --> 00:16:27.906]  And then I look up and I say, I haven't cut new ads in weeks.
[00:16:28.306 --> 00:16:29.607]  I don't promote the products we've got.
[00:16:29.627 --> 00:16:30.827]  So it's my fault.
[00:16:30.847 --> 00:16:32.188]  But at the same time, I just want to cover news.
[00:16:33.897 --> 00:16:42.321]  I just need everybody listening to understand this is history happening, and if you don't go buy the products, and if you don't routinely buy them, sign up for AutoShip to get fluoride-free toothpaste.
[00:16:42.421 --> 00:16:44.702]  It's concentrated, four to five o'clock, a little silver and iodine.
[00:16:44.802 --> 00:16:48.884]  And if you don't get our new TurboForce, that's beyond any energy drink you've ever had.
[00:16:48.964 --> 00:16:56.187]  It's healthy with all the trace elements and minerals and vitamin C and the amino acids and the organic caffeine and stimulants.
[00:16:56.247 --> 00:16:56.787]  It's incredible.
[00:16:56.847 --> 00:16:58.588]  TurboForce, 33% off out of the gate.
[00:16:58.708 --> 00:17:03.390]  If you don't go get the products, the best fish roll for adults, the best fish roll for kids, Honor Roll,
[00:17:03.490 --> 00:17:04.571]  We don't get the very best.
[00:17:04.631 --> 00:17:05.191]  It's the best!
[00:17:05.291 --> 00:17:08.854]  I go up to top firms and say, I want to go above the top brand in the country.
[00:17:08.914 --> 00:17:10.475]  They go, what, 1% so you can say that?
[00:17:10.575 --> 00:17:10.855]  No!
[00:17:11.615 --> 00:17:11.936]  50% above them.
[00:17:11.996 --> 00:17:13.417]  Well, that won't fit in the capsule.
[00:17:13.537 --> 00:17:15.178]  Okay, we're 20% above the very best.
[00:17:15.418 --> 00:17:16.299]  And we're lower priced!
[00:17:16.439 --> 00:17:18.500]  That's our body's turmeric.
[00:17:18.640 --> 00:17:19.201]  Our fish oil.
[00:17:19.401 --> 00:17:19.921]  The best.
[00:17:20.081 --> 00:17:20.661]  The cleanest.
[00:17:20.782 --> 00:17:21.222]  The best.
[00:17:21.342 --> 00:17:21.862]  The cleanest.
[00:17:21.942 --> 00:17:25.705]  At a price lower than they sell Jeff Bezos at the damn Whole Foods.
[00:17:25.905 --> 00:17:31.829]  I'll tell you again, my job would be a lot easier if I didn't spend my time scrounging around for money.
[00:17:31.909 --> 00:17:34.512]  But you can sure as hell see that we're in the fight for our lives.
[00:17:34.552 --> 00:17:38.276]  So, you've all been committed to us and you've bought a ton of great products that you love.
[00:17:38.456 --> 00:17:41.139]  Average 5.8 star on third-party review sites.
[00:17:41.159 --> 00:17:48.768]  But, if I don't get up here and explain to people that it's do or die, people don't take action and I don't get the product.
[00:17:48.808 --> 00:17:48.948]  So...
[00:17:50.149 --> 00:17:51.090]  Here's what it comes down to.
[00:17:51.430 --> 00:17:54.052]  I don't want to cancel some of the shows we already have.
[00:17:54.213 --> 00:17:57.315]  And I sure as hell don't want to start curtailing how many reporters we have.
[00:17:57.355 --> 00:17:58.917]  We need more reporters.
[00:17:58.937 --> 00:17:59.597]  20 more reporters.
[00:17:59.917 --> 00:18:01.058]  I've got big plans.
[00:18:01.138 --> 00:18:02.059]  The enemy knows it.
[00:18:02.219 --> 00:18:03.661]  But I need money.
[00:18:03.901 --> 00:18:06.423]  All my assets is enough to run this place for three months.
[00:18:06.583 --> 00:18:08.765]  Again, I don't want the private jet airplane.
[00:18:09.165 --> 00:18:10.386]  I don't want the big mansions.
[00:18:10.426 --> 00:18:13.428]  I want to see the globalists in prison.
[00:18:13.828 --> 00:18:17.111]  And I want to see them not teaching five-year-olds how to put dresses on as little boys.
[00:18:17.451 --> 00:18:18.572]  And I want to defeat this whole thing.
[00:18:18.592 --> 00:18:21.534]  But I need cold, hard cash from a barrel head.
[00:18:21.554 --> 00:18:30.941]  And I need you to commit and say, I'm not giving money to the candy-ass church down the street that doesn't say anything about unborn babies and doesn't say anything about sexualization of children or rural government.
[00:18:31.061 --> 00:18:32.602]  I'm going to tithe every month
[00:18:32.802 --> 00:18:36.406]  To InfoWarsTore.com and I'm going to get products I need.
[00:18:36.627 --> 00:18:38.068]  I'm going to get things that are good.
[00:18:38.269 --> 00:18:39.210]  Buy books monthly.
[00:18:39.290 --> 00:18:40.351]  Buy videos monthly.
[00:18:40.491 --> 00:18:42.473]  After you're done watching them, donate them to the library.
[00:18:42.674 --> 00:18:43.415]  Hundreds will see it.
[00:18:43.495 --> 00:18:45.958]  Get the fish oil you need for your brain, your heart, your liver.
[00:18:46.058 --> 00:18:46.979]  Get it for your children.
[00:18:47.099 --> 00:18:53.046]  If you're in the military or law enforcement or want to work out hard or just want that turbo force energy, Turbo Force.
[00:18:53.206 --> 00:18:54.328]  There's nothing like it!
[00:18:54.428 --> 00:19:00.075]  It will be the number one next-level energy drink healthy alternative in the world if you just try it.
[00:19:00.235 --> 00:19:00.796]  It's simple.
[00:19:00.936 --> 00:19:02.438]  Other corporations don't do that.
[00:19:02.498 --> 00:19:08.546]  They go, we're gonna put it all in marketing, have a bunch of girls in swimsuits and NFL players say it's great, and then it's a bunch of crap.
[00:19:08.766 --> 00:19:09.988]  This is the best.
[00:19:10.128 --> 00:19:11.510]  This is TurboForce.
[00:19:11.690 --> 00:19:13.070]  That's not in competition with brain force.
[00:19:13.190 --> 00:19:14.611]  It's a nootropic with a little bit of energy.
[00:19:14.711 --> 00:19:15.711]  Knocks people's socks off.
[00:19:15.731 --> 00:19:17.131]  Because you never have the nootropic with the energy.
[00:19:17.231 --> 00:19:19.652]  This is everything with the nootropic and the energy.
[00:19:19.792 --> 00:19:22.513]  And quite frankly, most people should take a quarter to a half packet of it.
[00:19:22.553 --> 00:19:26.414]  Because I wanted to have the biggest, meanest, baddest thing out there that's healthy and clean.
[00:19:26.534 --> 00:19:28.874]  And it's just too damn Tyrannosaurus Rex.
[00:19:29.054 --> 00:19:31.995]  I mean, it is just fire-breathing amazing.
[00:19:32.075 --> 00:19:35.076]  So we did it again, thanks to the good Lord and the commitment to do it.
[00:19:35.196 --> 00:19:36.576]  Infowarstore.com or 888-253-3139.
[00:19:39.497 --> 00:19:43.680]  I mean, it's a contest between our wills, Soros' will, and your will!
[00:19:44.261 --> 00:19:51.647]  InfoWars is only a focal point, but if you focus on what we're doing and pray for us, we pray for you, we're together and we're unstoppable!
[00:20:06.099 --> 00:20:08.781]  You're listening to The Alex Jones Show.
[00:20:25.663 --> 00:20:31.988]  Live from Austin, Texas, broadcasting worldwide, it's Alex Jones.
[00:20:32.669 --> 00:20:33.790]  Well, it's a world exclusive.
[00:20:34.290 --> 00:20:44.699]  It wouldn't be a world exclusive, but the leftist mobs, hundreds of them out there, overpowered the hundreds of reporters, literally, when it came out of the federal courthouse, and wouldn't let him speak at a press conference.
[00:20:45.199 --> 00:20:48.862]  So he's here, Roger Stone, InfoWars.com talk show host.
[00:20:48.902 --> 00:20:51.805]  He hosts the War Room with Owen Schroyer, 3 to 6 p.m.
[00:20:51.925 --> 00:20:52.606]  every weekday.
[00:20:53.286 --> 00:20:55.887]  I love how the media keeps calling me saying, why'd you hire Roger?
[00:20:56.467 --> 00:20:57.568]  Because he has a lot of contacts.
[00:20:57.588 --> 00:21:01.589]  I mean, why was he a consultant and a paid contributor to Fox News for many years?
[00:21:02.009 --> 00:21:02.730]  Yes, he was.
[00:21:03.510 --> 00:21:04.530]  Because he's interesting.
[00:21:04.971 --> 00:21:06.291]  Because he knows a lot of people.
[00:21:06.771 --> 00:21:08.612]  And he's a good political correspondent.
[00:21:08.832 --> 00:21:11.613]  But again, they demonize all of our speech like it's dirty and bad.
[00:21:11.993 --> 00:21:13.274]  And the left is not the left.
[00:21:14.110 --> 00:21:15.431]  They are the murderers of speech.
[00:21:16.312 --> 00:21:18.894]  So they can then frame you and you can't defend yourself.
[00:21:19.374 --> 00:21:22.116]  They're true cowards, but he's here with the world exclusive.
[00:21:22.396 --> 00:21:27.840]  Now, Matthew Whitaker seemed sweaty, seemed nervous, seemed shaken yesterday.
[00:21:27.920 --> 00:21:37.668]  The interim AG, while Robert Mueller's literal mentor, Mr. Burr, is prepared to be confirmed.
[00:21:38.542 --> 00:21:40.643]  This was the beginning of the Bush, H.W.
[00:21:40.683 --> 00:21:43.905]  Bush, CIA taking over the FBI dynasty in 1989.
[00:21:44.745 --> 00:21:48.066]  This is the guy from the CIA, worked directly under George Herbert Walker Bush.
[00:21:48.467 --> 00:21:49.687]  This is the guy that brought in Mueller.
[00:21:50.448 --> 00:21:52.929]  I mean, this is the Legion of Doom.
[00:21:53.909 --> 00:21:58.034]  And so Trump got tricked into that because Burr put out some memos criticizing Mueller.
[00:21:58.414 --> 00:21:59.435]  Total stage deal.
[00:21:59.456 --> 00:22:00.677]  Please don't throw me in the briar patch.
[00:22:01.037 --> 00:22:09.106]  So I want to get Rogers' take on Whitaker claiming that the investigation is winding down, but then we see all the news saying actually a bunch of new indictments are about to happen.
[00:22:09.126 --> 00:22:09.427]  Here it is.
[00:22:10.988 --> 00:22:36.079]  Briefed on the investigation and you know I look forward to Director Moeller delivering the final report and I really am not going to talk about open and ongoing investigation otherwise but you know sort of the statements that I've made were as a private citizen only with publicly available information and I you know I am I am comfortable that the decisions that were made are going to be
[00:22:37.339 --> 00:22:52.273]  Reviewed you know neither through the various means we have but right now you know the investigation is I think Close to being completed, and I hope that we can get the report from Director Mueller as soon as possible
[00:22:53.905 --> 00:23:17.948]  If I had to read the body language and the way he speaks compared to the way he normally does, very confidently, he's very nervous, he's not sure about what he's saying, they've given him conflicting info, but the president's pissed off so he's telling him everything's fine, and these 80 plus other fake investigations that were stirred up from Russiagate, that have nothing to do with Russiagate, are about to be launched, and then Mueller's going to put out a report, and then trigger a whole bunch of other fake investigations harassing everybody around Trump.
[00:23:18.188 --> 00:23:18.989]  What do you think, Roger Stone?
[00:23:19.949 --> 00:23:28.195]  Well, I think they're going to hand off a number of these to the Southern District of New York, which is a nest of left-wing Democrats that have not been replaced.
[00:23:28.876 --> 00:23:33.659]  You know, the president has not gotten control of large swaths of his own government.
[00:23:33.739 --> 00:23:42.205]  There are contingents within the Justice Department, within the courts, who are part of the resistance, and they know that
[00:23:43.928 --> 00:23:47.429]  They have to take me down in order to take Donald Trump down.
[00:23:48.169 --> 00:23:55.052]  They know that they have to take Infowars down because they don't want us to tell the American people what they're up to.
[00:23:56.272 --> 00:23:57.072]  It's insidious.
[00:23:57.452 --> 00:23:58.153]  It's ruthless.
[00:23:59.093 --> 00:24:01.934]  Alex, I'm facing potentially 45 years in jail.
[00:24:02.294 --> 00:24:06.975]  I'm 66, which Trevor Noah likes to make fun of.
[00:24:06.995 --> 00:24:08.716]  By the way, that guy's not funny at all.
[00:24:09.606 --> 00:24:14.509]  Uh, and then people saying, well, now Stone knows how black people feel.
[00:24:14.529 --> 00:24:15.329]  Let me say something.
[00:24:15.910 --> 00:24:23.273]  I've been speaking out against the 1994 crime bill that the Clintons foisted on black Americans for 15 years.
[00:24:23.874 --> 00:24:29.677]  I have been calling for sentencing reform, and I have spoken out against the ignominious
[00:24:30.498 --> 00:24:35.124]  You wrote a book about it three years before Trump actually did it.
[00:24:35.184 --> 00:24:36.687]  But notice, you and Trump don't get credit.
[00:24:37.247 --> 00:24:40.212]  You're the KKK for fighting the real KKK Hillary.
[00:24:41.816 --> 00:24:47.261]  I mean, it's extraordinary that these people don't know anything about me.
[00:24:48.102 --> 00:24:51.846]  You know, Stone is a—I'm a libertarian conservative.
[00:24:51.966 --> 00:24:52.987]  Everybody knows that.
[00:24:53.127 --> 00:25:01.394]  I've spoken and written—I bolted the party to support Gary Johnson because it was clear to me that Mitt Romney was a phony and a globalist.
[00:25:02.135 --> 00:25:05.238]  So, you know, they want to put you in a box.
[00:25:06.095 --> 00:25:09.958]  Everybody knows you're a nationalist, you're an anti-communist, but you're quite frankly very liberal.
[00:25:24.850 --> 00:25:30.294]  When it comes to things that adults do, but you're also pro-life for children at the same time.
[00:25:30.354 --> 00:25:36.238]  So, you want to guard children, protect innocents, but as an adult, you believe consenting adults have a right in this country to do whatever they want.
[00:25:36.518 --> 00:25:38.259]  People have a right to criticize it and say it's wrong.
[00:25:38.580 --> 00:25:39.260]  Everybody knows that.
[00:25:39.280 --> 00:25:43.223]  They've miscast you as this big devil, but let's focus on the time we have left here.
[00:25:44.646 --> 00:25:45.807]  You just heard what Whitaker had to say.
[00:25:45.827 --> 00:25:46.787]  He seemed very, very nervous.
[00:25:46.807 --> 00:25:48.348]  It was very, very disconcerting.
[00:25:48.628 --> 00:25:51.010]  He called Mueller, Director Mueller, like he's God.
[00:25:51.870 --> 00:25:52.891]  This God-like creature.
[00:25:52.911 --> 00:25:57.453]  I'm glad to see Tucker Carlson and others now calling him that because that's what it is.
[00:25:57.473 --> 00:26:01.176]  I mean, it's a total joke with the left fawning at the police state's feet.
[00:26:01.996 --> 00:26:06.118]  And then, of course, you weren't gagged at this magistrate hearing, but you have another hearing coming up Friday.
[00:26:06.138 --> 00:26:06.759]  So tell us about that.
[00:26:08.052 --> 00:26:11.474]  Well, this is a pre-trial conference.
[00:26:11.734 --> 00:26:14.216]  Sooner or later, the government will move to gag me.
[00:26:14.636 --> 00:26:20.099]  But if I have a right to remain silent under the Constitution, I also have a right to defend myself.
