[00:00:15.504 --> 00:00:16.364]  InfoWars.
[00:06:26.866 --> 00:06:28.347]  They definitely stole the 2018 election.
[00:06:28.487 --> 00:06:40.173]  They had congressional hearings with top computer scientists and others, showing the absolute proof with their own computer models of how Google alone gave the Democrats 10 million more votes than Republicans.
[00:06:42.887 --> 00:06:47.569]  Only took them about three million to win the House of Representatives more than Republicans got.
[00:06:48.789 --> 00:06:57.793]  So the fix is in, and the power structure does not respect Trump and the Republicans for laying down to it, and that is their greatest error.
[00:06:57.813 --> 00:07:04.275]  And I don't bring that error and that abdication of duty up with pleasure.
[00:07:05.015 --> 00:07:09.077]  There is still time to rectify and turn the ship around.
[00:07:10.555 --> 00:07:14.637]  The globalist system is discredited, hated, and has almost no support.
[00:07:14.677 --> 00:07:21.400]  That's why they're so arrogant, why they're acting so cocky, why they're doing so many outrageous things, is a confidence act to stay in power.
[00:07:22.620 --> 00:07:26.522]  CNN has the lowest ratings they've ever recorded in their history.
[00:07:27.503 --> 00:07:31.065]  They hit a previous low right after the election three years ago.
[00:07:31.145 --> 00:07:33.706]  Now they've gone past even that low.
[00:07:34.447 --> 00:07:36.588]  But then we're all supposed to bow down to them.
[00:07:37.128 --> 00:07:40.170]  Let me tell you what's coming up here on the broadcast today.
[00:07:40.870 --> 00:07:46.273]  You've all heard about this big panic concerning white vans grabbing children around the nation.
[00:07:48.132 --> 00:07:52.195]  And mainstream media is trying to spin it and saying, oh, there's no child kidnapping problem in America.
[00:07:52.215 --> 00:07:53.656]  You know, Trump's made it up.
[00:07:53.716 --> 00:07:54.857]  Infowars has made it up.
[00:07:54.877 --> 00:07:57.399]  Even though there's record arrests of that indeed happening.
[00:07:57.439 --> 00:08:14.572]  But I thought I'd pull the record up for you and declassified FBI reports and others and actually show what's really happening and then show you a bunch of real local news articles of children that got kidnapped in front of people and thrown into these white vans.
[00:08:15.916 --> 00:08:21.540]  There's many other groups out there, obviously, but what's behind this?
[00:08:21.560 --> 00:08:25.383]  Well, I've got a pretty good idea, and I'm going to break it down at the bottom of the hour.
[00:08:25.863 --> 00:08:32.228]  Right now, though, let me give you a gestalt or a quick look at the other topics we're going to be covering that are beyond critical.
[00:08:34.030 --> 00:08:39.774]  Military bases put on high alert as FBI hunt missing Saudi servicemen.
[00:08:40.334 --> 00:08:42.336]  The media is saying it's not a terror attack.
[00:08:43.609 --> 00:08:47.951]  Because Muslims cannot commit any crime and have never done anything wrong, ever.
[00:08:48.932 --> 00:08:50.493]  In fact, their poop is flowers.
[00:08:50.953 --> 00:08:52.374]  They don't even poop, actually.
[00:08:52.394 --> 00:08:56.195]  They just, like the New York Times said, there's no crimes they've ever committed.
[00:08:56.296 --> 00:08:59.117]  Any report about a Muslim or a terror group is fake.
[00:08:59.177 --> 00:08:59.997]  It does not exist.
[00:09:00.938 --> 00:09:09.562]  But, looking at this, turns out they had a party a few days before, they're calling it, where they watched mass shooting videos.
[00:09:09.622 --> 00:09:12.324]  No, it's called a terrorist training event.
[00:09:13.396 --> 00:09:20.120]  And it turns out witnesses said the other Muslims videotaped him while he killed all these people.
[00:09:21.320 --> 00:09:24.622]  And so they're now being investigated and they fled.
[00:09:25.342 --> 00:09:35.388]  But fleeing and videotaping something and not helping people when they're shot and being from the same country, Saudi Arabia, that is the main Islamic terror base.
[00:09:36.829 --> 00:09:37.689]  Again, it doesn't exist.
[00:09:37.749 --> 00:09:38.350]  Everything's fine.
[00:09:38.390 --> 00:09:39.450]  Don't be a conspiracy theorist.
[00:09:39.870 --> 00:09:42.512]  We're going to be getting into all of that today.
[00:09:44.795 --> 00:09:53.319]  Also, we're going to look at how nationalist groups, nationalist countries, and Christian groups worldwide are now having their bank accounts shut off.
[00:09:53.379 --> 00:09:54.299]  That's mainstream news.
[00:09:54.319 --> 00:09:56.881]  We're going to be going over how dangerous all of that is.
[00:09:57.421 --> 00:10:05.885]  Massive developments on the Jeffrey Epstein front, the biggest yet, that tie into this whole child kidnapping stack I've got here.
[00:10:06.545 --> 00:10:09.749]  So we're going to be covering all of that at the bottom of the hour.
[00:10:10.169 --> 00:10:17.837]  Photo shows Harvey Weinstein partying together with Jeffrey Epstein and Ghislaine Maxwell.
[00:10:20.060 --> 00:10:28.248]  And then that ties into the co-pilot of Jeffrey Epstein's jet reveals Bill Clinton was frequent flyer and how they dressed the little girls up for him.
[00:10:29.656 --> 00:10:34.500]  And we also have a bunch of other photos here and other investigators and witnesses coming out.
[00:10:35.501 --> 00:10:38.623]  Epstein was a Mossad agent used to blackmail American politicians.
[00:10:39.244 --> 00:10:40.765]  He's a former Israeli spy.
[00:10:40.785 --> 00:10:49.792]  And then a whole bunch of other current sex clubs where satanic rituals, they admit, are being carried out.
[00:10:49.972 --> 00:10:53.275]  And they say that that's their religion, is the devils.
[00:10:53.355 --> 00:10:54.296]  That's mainstream news.
[00:10:55.725 --> 00:10:59.606]  But they say when they're drinking the blood and all this, they don't really mean it.
[00:11:00.886 --> 00:11:01.927]  That's all part of the deception.
[00:11:02.227 --> 00:11:04.207]  Oh, we're devil worshippers, but we don't really mean it.
[00:11:05.508 --> 00:11:06.788]  Just lock up your children.
[00:11:06.808 --> 00:11:12.290]  Because the ones we don't abort, we're going to grab.
[00:11:13.210 --> 00:11:15.130]  We're going to treat real nice.
[00:11:15.911 --> 00:11:18.271]  Because the good guys never stop us.
[00:11:19.292 --> 00:11:21.872]  And so now we're going to take over even more.
[00:11:22.812 --> 00:11:24.273]  And we think you're going to bow down.
[00:11:26.511 --> 00:11:32.134]  I think that you're going to run on too far, like you always do, and God's going to cut you down.
[00:11:34.295 --> 00:11:37.317]  So let's cue the Johnny Cash coming in next segment, please, Maestro.
[00:11:39.178 --> 00:11:40.159]  So we've got that.
[00:11:41.039 --> 00:11:42.340]  Meanwhile, Mater.
[00:11:44.699 --> 00:12:05.332]  Mayor Pete turns to God to win over black supporters and that ties into all this Nancy Pelosi behavior where she prances around and talks about how she's a Christian and that's why she can do no wrong and that she doesn't hate Trump so you better watch it with me and she's very threatening obviously.
[00:12:06.113 --> 00:12:11.196]  So they're now taking on the mantle of Americana and the mantle of Jesus.
[00:12:11.216 --> 00:12:12.677]  We've got a special report
[00:12:13.797 --> 00:12:16.822]  On that as well that we're going to be running through.
[00:12:19.428 --> 00:12:22.809]  And then we have some really good news that I'm going to be breaking down.
[00:12:23.810 --> 00:12:39.557]  All over the U.S., there's not just the 800-plus sanctuary towns and cities where illegal aliens are literally above the law and can commit rapes, shootings, arson, robbery, and the Libtar juries let them go as a virtue signal.
[00:12:39.577 --> 00:12:44.959]  There's many famous cases of where just an illegal alien, deported five times, shoots a woman in the back for no reason.
[00:12:46.553 --> 00:12:47.433]  Only because she's white.
[00:12:48.074 --> 00:12:51.976]  And the San Francisco jury of white people says we're letting you go as a virtue signal.
[00:12:54.117 --> 00:12:58.739]  Well, Virginia Sheriff vows to deputize thousands of citizens if state passes gun restrictions.
[00:12:58.779 --> 00:13:06.143]  A majority of counties say they are not going to enforce unconstitutional gun laws by the leftist legislature that's taken over.
[00:13:06.564 --> 00:13:08.264]  First time in 50-something years.
[00:13:09.025 --> 00:13:11.566]  And that they are not going to turn their guns in.
[00:13:11.606 --> 00:13:14.828]  So, that's constitutional refusal.
[00:13:16.331 --> 00:13:17.132]  Civil disobedience.
[00:13:18.253 --> 00:13:19.514]  You have every constitutional right.
[00:13:19.754 --> 00:13:25.238]  If a state passes gun laws that are unconstitutional, the Supreme Court's rules, you can just ignore them.
[00:13:27.380 --> 00:13:36.727]  Now that doesn't mean the state won't still try to lock you up, but what do you do when almost every county, two-thirds of them say, we're not going to take any guns.
[00:13:36.787 --> 00:13:38.809]  If somebody, we pull somebody over, they're a felon.
[00:13:39.881 --> 00:13:41.563]  And you know, they got meth with them and they got a gun.
[00:13:41.583 --> 00:13:42.465]  We're taking them to jail for that.
[00:13:42.505 --> 00:13:50.115]  But if we pull over mom in a minivan and she's got a revolver in her purse and she's not a criminal, we're gonna give her a pat on the back and send her on her way.
[00:13:51.277 --> 00:13:53.119]  And that's exactly what the police need to do.
[00:13:53.139 --> 00:13:54.842]  And then they will be loved by the people.
[00:13:56.311 --> 00:14:01.517]  And we'll be like Robin Hood instead of working for the corrupt globalists that are totally illegitimate.
[00:14:01.557 --> 00:14:03.339]  So the battle lines are being drawn.
[00:14:03.379 --> 00:14:05.902]  We're getting back to that 1776 moment.
[00:14:06.302 --> 00:14:08.224]  This is how real civil wars break out.
[00:14:08.344 --> 00:14:11.228]  Because the globalists have control of the big cities.
[00:14:11.388 --> 00:14:12.929]  They will then in the future, they remove Trump.
[00:14:13.570 --> 00:14:21.216]  Push into these rural areas and try to dominate folks and that's when the trigger is going to get pulled and the shot heard around the world in more ways than one.
[00:14:21.236 --> 00:14:34.365]  I don't want that to happen, but that's where all this is going with the godless heathen left that want to come in and teach five-year-olds how to give blowjobs and teach little boys how to wear dresses and at age three now, major university
[00:14:34.545 --> 00:14:40.169]  Hospitals like John Hopkins are sterilizing little baby boys because they say the three-year-old has to have their testicles chopped off.
[00:14:40.549 --> 00:14:41.470]  Yes, that's now happening.
[00:14:41.810 --> 00:14:45.012]  Major professors are calling for all men to be castrated at birth.
[00:14:45.373 --> 00:14:46.393]  Major feminist professors.
[00:14:46.754 --> 00:14:48.335]  That's actually coming up, starting the next segment.
[00:14:49.827 --> 00:14:53.890]  And this is just a total demonic takeover on every front.
[00:14:54.370 --> 00:14:56.352]  And we're going to lay it all out.
[00:14:56.632 --> 00:15:00.014]  Ann Nadler, vote possible on Trump articles impeachment this week.
[00:15:00.354 --> 00:15:03.717]  Democrats spend the weekend drafting impeachment charges against Trump.
[00:15:04.097 --> 00:15:14.745]  So while the goblins and other creatures and gremlins are meeting at the Capitol, what are you doing to raise the alarm this Christmas season as good little elves?
[00:15:15.785 --> 00:15:16.666]  Santa's making a list.
[00:15:22.625 --> 00:15:24.808]  Now, if you wonder why the CIA
[00:15:42.515 --> 00:15:45.577]  is funding the transgender movement.
[00:15:45.597 --> 00:16:02.308]  If you wonder why MI6 is funding it since the 50s, if you wonder why they funded the Tabastock Institute, we have reports on that at Bandot Video, if you wonder why all over the Western world they're teaching five-year-olds, six-year-olds, seven-year-old boys, hey, you could be a girl, and they say, okay, I'm a girl,
[00:16:03.407 --> 00:16:05.429]  That's the pervert, evil state doing that.
[00:16:06.089 --> 00:16:14.495]  Then the state comes in and begins a relationship with your child, and then they begin the chemical castration that's very poisonous to your boy.
[00:16:15.396 --> 00:16:23.742]  And they tell you, don't deny that boys can be girls, don't deny that men can have babies, because the state wants to castrate children.
[00:16:24.823 --> 00:16:26.104]  It wants to depopulate them.
[00:16:27.625 --> 00:16:29.727]  Brave New World was written in 1932 by Aldous Huxley.
[00:16:33.086 --> 00:16:44.193]  His brother headed up the World Eugenics Society, Julian Huxley, and he went on to run the first Inspector General ship and UNESCO head leadership of the UN.
[00:16:45.654 --> 00:16:55.360]  So when you read about, oh, cleaning products and personal care products are making men feminine and making women go into puberty early, that's a fact.
[00:16:57.244 --> 00:17:04.989]  This is part of an admitted agenda that the White House science czar under Obama wrote about in the book Ecoscience in 1974.
[00:17:05.049 --> 00:17:10.452]  So this is an admitted program.
[00:17:12.374 --> 00:17:14.555]  Boys need to be castrated at birth.
[00:17:14.815 --> 00:17:18.497]  That was a major national Spanish television in Spain.
[00:17:18.517 --> 00:17:23.961]  And that was out of the Canary Islands at a town hall.
[00:17:25.520 --> 00:17:37.646]  Where the Spanish language teacher and local counselor said to her classroom full of male teenagers, boys, 14 to 16, that it's not enough to cut your penises off, we need to cut your testicles off.
[00:17:38.406 --> 00:17:51.612]  Vera added that they would use science to select whose gonads would be pruned, implying a eugenics program based on men who would be sufficiently woke enough and priory to make the cut and save their manhood.
[00:17:53.553 --> 00:17:57.014]  Others call just for the male species to be removed altogether.
[00:17:57.034 --> 00:17:58.975]  And you say, well, that's one crazy person.
[00:17:59.055 --> 00:17:59.295]  No.
[00:18:00.535 --> 00:18:01.896]  Go read Brave New World, 1932.
[00:18:02.016 --> 00:18:09.338]  And then he wrote a book in 61 before he died, Aldous Huxley, called Brave New World Revisited.
[00:18:09.358 --> 00:18:11.179]  It's free online.
[00:18:11.199 --> 00:18:11.659]  You can go read it.
[00:18:12.739 --> 00:18:14.720]  It's a nonfiction where he says, no, this is the real plant.
[00:18:16.983 --> 00:18:19.305]  So, there you go, ladies and gentlemen.
[00:18:19.485 --> 00:18:20.386]  Remember that.
[00:18:21.126 --> 00:18:23.248]  That's what they call masculinity toxic.
[00:18:23.308 --> 00:18:25.129]  The existence of men is bad.
[00:18:25.149 --> 00:18:29.332]  Because you're going to conquer any group of people, you want to get rid of men that would stand up for the tribe.
[00:18:30.193 --> 00:18:33.755]  The rest of the men are busy just watching sports, and that's their vehicle to feel manly.
[00:18:34.996 --> 00:18:41.861]  But those they can't shunt off into sports, not that sports are totally bad, I'm saying if that's all men care about, that's their tribalism.
[00:18:42.867 --> 00:18:45.350]  It's like having sex with a blow-up doll instead of a real woman.
[00:18:45.730 --> 00:18:46.571]  It's a simulator.
[00:18:46.611 --> 00:19:02.607]  It's a facsimile so that you never actually are in the role of a leader that stands up for their community and that you're so confused and led into not being a strong role model that your sons, again, and daughters submit to the globalist scourge.
[00:19:03.108 --> 00:19:03.889]  This is the plan.
[00:19:05.407 --> 00:19:09.109]  This is the program, and it's part of the war on our children.
[00:19:09.129 --> 00:19:26.058]  There's also a giant war on little girls, but all over the United States, in public schools, unannounced, men dressed as clowns come and, quote, groom your children to sit on their laps, and in some cases, even simulate sex with the children.
[00:19:26.578 --> 00:19:32.161]  Because if adults will put up with this, anyone will put up
[00:19:34.284 --> 00:19:35.644]  We're good to go.
[00:19:56.889 --> 00:20:01.092]  To prepare the public for implantable microchips in the brain.
[00:20:01.972 --> 00:20:22.886]  And now in Mexico and in Sweden and in many other areas, for decades, many companies make people get microchips to work in them, and now they announced last year that you get free rides on trains and buses in Sweden if you take the chips, and now they're chipping homeless in Austin and areas of Florida as well, not just Texas.
[00:20:23.566 --> 00:20:26.148]  We have the documents, we have the news items, but
[00:20:27.165 --> 00:20:34.087]  When we interview the homeless, talking about it, it totally freaks people out because this is freaky and people should be concerned about that.
[00:20:34.107 --> 00:20:39.990]  We have a big story breaking with actual homeless that have been approached to be microchips.
[00:20:40.010 --> 00:20:45.672]  The name of the companies, where it's happening, not just the companies making the announcements, but the actual people.
[00:20:46.592 --> 00:20:49.453]  That's going to air Tuesday during the weekday broadcast.
[00:20:49.473 --> 00:20:50.853]  Believe me, you're not going to want to miss that.
[00:20:51.554 --> 00:20:54.315]  Now, we've got a long segment coming up.
[00:20:54.375 --> 00:20:55.055]  When I come back,
[00:20:56.192 --> 00:20:57.793]  The next two segments are the longest of the hour.
[00:20:59.334 --> 00:21:12.181]  I'm going to get into the open hot war against children, boys and girls, and who's behind it, and why the media is saying, don't worry about child kidnapping, don't worry about white vans, it's not happening.
[00:21:12.881 --> 00:21:17.864]  That's the national media, but the local media has real cases of it, and are trying to warn people.
[00:21:18.737 --> 00:21:34.183]  That's why Soros came out a few months ago and is spending over a billion dollars this election on thousands of fake local news sites because they know that you trust local more, telling you Trump's evil, Republicans are all white supremacist, NAMBLA's good.
[00:21:34.524 --> 00:21:39.446]  I have those articles where they're talking about what their agenda is, sexualizing your children, all of it.
[00:21:39.806 --> 00:21:44.648]  You're going to see local radio stations, local news stations, you're going to see all these stations getting bought, getting leased.
[00:21:45.268 --> 00:21:50.573]  Other things that look like local stations but are only online, and you can track them back to who's funding them.
[00:21:50.693 --> 00:21:58.901]  It's Soros and former head operative for Obama, and it is nightmarish what they're doing.
[00:21:58.941 --> 00:21:59.842]  So that's all coming up.
[00:22:00.323 --> 00:22:06.849]  Now, I'm gonna go to break, come back with all of that, come back with the latest on the terror attack at the Naval Air Station Pensacola, Florida.
[00:22:07.149 --> 00:22:07.630]  But first,
[00:22:09.582 --> 00:22:13.923]  You're the folks that keep us on air and I want to thank you and I want to commend you for keeping InfoWars on the air.
[00:22:13.943 --> 00:22:14.943]  You've done an amazing job.
[00:22:15.443 --> 00:22:16.523]  But I want to encourage you.
[00:22:17.184 --> 00:22:20.764]  These are great products we have, especially the supplements and our toothpaste.
[00:22:21.404 --> 00:22:28.366]  Both the Super Blue for adults and children and the Super Silver tooth whitening system are the very best you're going to find anywhere for what they do.
[00:22:29.766 --> 00:22:31.107]  The toothpaste don't compete with each other.
[00:22:31.347 --> 00:22:33.147]  They're both hit different areas and are amazing.
[00:22:34.847 --> 00:22:38.971]  They are 25 and 50% off right now on InfoWarsTore.com.
[00:22:39.271 --> 00:22:46.818]  This is the last day of Cyber Week with triple Patriot points and your last chance to get 15% off on your next order.
[00:22:47.119 --> 00:22:48.520]  Storewide free shipping currently.
[00:22:48.540 --> 00:22:50.622]  10% off if you sign up for AutoShip.
[00:22:52.409 --> 00:22:54.090]  At InfowarsStore.com.
[00:22:54.110 --> 00:22:57.391]  And again, that's the latest combo you saw up there, so it doesn't have any reviews.
[00:22:57.471 --> 00:23:05.034]  The toothpaste has thousands of five-star reviews if you go back to the original toothpaste page, but that's the combo deal at 50% off right now.
[00:23:05.094 --> 00:23:07.515]  InfowarsStore.com or 888-253-3139.
[00:23:07.615 --> 00:23:09.996]  We've got more than 50 items up for sale right now.
[00:23:15.504 --> 00:23:20.168]  At 50 to 70% off, storewide free shipping, triple Patriot points and so much more.
[00:23:20.228 --> 00:23:21.209]  Many of these are lost leaders.
[00:23:21.709 --> 00:23:23.611]  We're selling out of everything towards the end of the year.
[00:23:23.671 --> 00:23:25.612]  So we have to pay, obviously, inventory tax on it.
[00:23:26.053 --> 00:23:27.074]  That's the time to buy a car.
[00:23:27.114 --> 00:23:28.094]  That's the time to buy a lot of things.
[00:23:28.335 --> 00:23:28.975]  It's the end of the year.
[00:23:29.235 --> 00:23:30.516]  So get your Christmas shopping done.
[00:23:30.576 --> 00:23:32.298]  Don't fight all the big traffic and the rest of it.
[00:23:32.558 --> 00:23:34.380]  Don't buy your stuff from a big online box.
[00:23:35.200 --> 00:23:42.465]  Uh, company, you know, that funds gun control and transgenderism and New World Order and open borders, like Amazon, do your shopping at InfoWarsTore.com.
[00:23:42.485 --> 00:23:46.688]  As long as we get your order in by the 20th, in the U.S., you'll get your items.
[00:23:46.948 --> 00:23:51.571]  You can also put into the comments section any messages you want to send, and send this to friends and family.
[00:23:51.591 --> 00:23:52.592]  We'll deliver it right to them.
[00:23:53.072 --> 00:23:56.454]  So please, invest in the First Amendment and freedom at InfoWarsTore.com.
[00:24:04.426 --> 00:24:08.828]  And we are back live on this live Sunday, December 8th.
[00:24:35.230 --> 00:24:37.012]  2019 worldwide broadcast.
[00:24:37.533 --> 00:24:38.654]  I'm your host Alex Jones.
[00:24:42.318 --> 00:24:48.665]  Okay, let's go ahead now and jump straight into it.
[00:24:51.698 --> 00:24:57.402]  And these two articles will tie together, or these two stories will tie together.
[00:24:57.442 --> 00:25:04.268]  I've probably got 200 articles or documents just concerning these two stacks I've got right here.
[00:25:04.968 --> 00:25:08.891]  Let's go ahead and cover this first.
[00:25:08.911 --> 00:25:10.913]  Okay?
[00:25:12.054 --> 00:25:20.921]  Military bases put on high alert as FBI hunt missing Saudi servicemen.
[00:25:24.107 --> 00:25:24.908]  That's the Daily Mail.
[00:25:25.148 --> 00:25:26.889]  Now why are they searching for them?
[00:25:27.610 --> 00:25:32.714]  Because they reportedly videotaped the shooting at the Naval Air Station in Pensacola.
[00:25:32.814 --> 00:25:33.454]  Did nothing.
[00:25:34.395 --> 00:25:39.099]  Attended a viewing party watching mass shootings days before with the individual.
[00:25:41.581 --> 00:25:45.684]  And of course you know that they like to put it online to celebrate it and trigger other jihads.
[00:25:45.724 --> 00:25:48.166]  But we're being told this is not Islamic attack.
[00:25:48.546 --> 00:25:52.109]  He just said he did it for Islam on his Twitter account.
[00:25:53.609 --> 00:26:04.457]  We saw the New York Times last week, they had a huge cover story article full of lies, twisting disinformation, saying that I ordered reporters to make up Islamic terror stories.
[00:26:04.717 --> 00:26:05.338]  That's not true.
[00:26:07.919 --> 00:26:10.461]  In fact, I don't cover this stuff enough, I should cover it more.
[00:26:10.902 --> 00:26:24.334]  I have dozens of articles every day of stabbings, and truck attacks, and shootings, and Christian women being kidnapped and put into sex slavery, and mass stabbings at London Bridge, and attacks at Pensacola.
[00:26:24.754 --> 00:26:33.262]  But I promise the New York Times, just for you, seriously, because I've already felt bad about not covering this enough, that you're going to get dedicated Islamic terror coverage.
[00:26:35.126 --> 00:26:37.768]  A New York Times reporter years ago threatened me.
[00:26:38.289 --> 00:26:42.912]  They said, you know, you really need to drop the attack on Islam and that it's violent and bad.
[00:26:43.492 --> 00:26:45.054]  That's one of the big things you're not allowed to do.
[00:26:45.074 --> 00:26:51.038]  The establishment's going to come after you because the left is merging with Islam because it's anti-Christian and they love it.
[00:26:51.358 --> 00:26:52.579]  And they tell you it doesn't exist.
[00:26:52.639 --> 00:26:58.163]  Just like black-on-white crime doesn't exist even though it's ten times more common and whites are being hunted.
[00:26:58.584 --> 00:27:02.627]  There's all these Hollywood movies about hunting whites because whites are bad and deserve to die.
[00:27:05.316 --> 00:27:13.479]  So they tell you there's no black on white crime, and there's no child molestation or child kidnapping going on either, and there's no Islamic terror in the world.
[00:27:13.820 --> 00:27:15.480]  What a sick group of people.
[00:27:15.660 --> 00:27:16.161]  But you know what?
[00:27:16.421 --> 00:27:17.761]  Their lies don't work, do they?
