[00:00:06.667 --> 00:00:08.789]  Waging war on corruption.
[00:10:42.001 --> 00:10:44.883]  And they know there's free welfare and everything else up here.
[00:10:44.903 --> 00:10:46.124]  And so they're on the way.
[00:10:46.164 --> 00:10:47.084]  But they're smart.
[00:10:47.724 --> 00:10:49.966]  They get the paycheck on average and get the welfare.
[00:10:51.046 --> 00:10:56.029]  So that's the trick that the illegal aliens engage in.
[00:10:56.810 --> 00:11:03.814]  And there's just endless, endless hours of armed men climbing into the United States, smuggling drugs.
[00:11:03.834 --> 00:11:05.295]  And we have video of the left.
[00:11:06.570 --> 00:11:14.156]  Bringing them food and water to the drug cartels, and a lot of the leftists are now being hired to be drug mules.
[00:11:16.018 --> 00:11:17.799]  Yes, it's so wonderful.
[00:11:19.501 --> 00:11:33.513]  All because they went and saw Machete, funded by the federal government, that turned out, where Don Johnson's wearing a cowboy hat, shooting Hispanic pregnant women in the stomach, and then like little birds imprinting the leftist, watch all that, and
[00:11:34.659 --> 00:11:40.566]  Believe it, and then they go to the border and help smuggle people in, and the coyotes say, thank you!
[00:11:41.006 --> 00:11:46.933]  We only rape 80% of the women that come through here and kill people and cut their heads off and have drugs, but you're such a dumbass gringo.
[00:11:48.535 --> 00:11:51.378]  How about you help carry this package to my mama?
[00:11:53.737 --> 00:11:58.179]  A lot of them end up being drug mules and they're so stupid they don't even know they're carrying drugs.
[00:11:58.779 --> 00:12:10.645]  Yes, ladies and gentlemen, leftist virtue signaling to coyotes, who per capita are the most murderous, rape-driven group of criminals the planet has ever seen since the Telethon.
[00:12:12.586 --> 00:12:16.768]  But Don Johnson shot a pregnant Mexican in the stomach in a fantasy world.
[00:12:17.346 --> 00:12:19.087]  But don't worry, Machete killed him.
[00:12:19.147 --> 00:12:19.928]  Cut their heads off.
[00:12:20.188 --> 00:12:23.491]  Machete doesn't go help Mexican women and Honduran women being raped.
[00:12:23.731 --> 00:12:24.892]  He kills gringos!
[00:12:27.334 --> 00:12:29.575]  And Robert Rodriguez is a... He fits the part, though.
[00:12:29.716 --> 00:12:31.137]  Flaming anti-white.
[00:12:31.737 --> 00:12:32.418]  Super racist.
[00:12:32.438 --> 00:12:33.098]  Some people that know him.
[00:12:33.438 --> 00:12:39.223]  Just has cussing fits at what he was raised by white people that took care of him and funded him and all that.
[00:12:39.463 --> 00:12:40.204]  And dates white women.
[00:12:40.984 --> 00:12:44.267]  But just a... But see, Nazi ideology is fun.
[00:12:45.486 --> 00:12:47.067]  But see, Hispanics can be Nazi.
[00:12:47.808 --> 00:12:48.808]  Whites can be Nazi.
[00:12:48.828 --> 00:12:49.509]  Blacks can be Nazi.
[00:12:49.569 --> 00:12:53.071]  And you go around most of the world, if you don't look like them, they're going to kill you.
[00:12:53.732 --> 00:12:56.974]  If you're black and you show up, say, in Tajikistan, you're dead.
[00:12:57.534 --> 00:13:02.998]  If you're a white woman and you show up in Tajikistan and you're a Christian, your head's getting chopped off, but not before you get gang raped.
[00:13:04.799 --> 00:13:04.980]  See?
[00:13:05.880 --> 00:13:13.706]  And then if you're in Tajikistan and you show up and say, Nigeria, and you're a Muslim, they're going to kill you.
[00:13:15.097 --> 00:13:15.878]  K.I.
[00:13:16.779 --> 00:13:18.060]  Double Hockey Sticks did!
[00:13:20.623 --> 00:13:27.551]  You go down to somewhere in Mexico, start waving an American flag around at a soccer game and booing their team, you're gonna get knifed 100%.
[00:13:27.671 --> 00:13:30.634]  Or you get your head bashed in.
[00:13:31.255 --> 00:13:32.717]  And the police are gonna laugh at ya.
[00:13:33.746 --> 00:13:35.546]  When you're getting put in the ambulance if you're still alive.
[00:13:35.926 --> 00:13:37.767]  But that's... Oh, here!
[00:13:39.367 --> 00:13:46.989]  Steve King says we should be proud of Western culture and not have it under attack and that illegals are double the number of crime rate.
[00:13:47.589 --> 00:13:49.369]  That's the white supremism!
[00:13:52.610 --> 00:13:53.370]  Coming up next segment.
[00:13:54.270 --> 00:13:56.750]  I'm gonna stop right there and just put a call out to the listeners.
[00:13:56.770 --> 00:13:57.791]  I want to thank the listeners.
[00:13:57.891 --> 00:13:59.331]  If you hadn't been funding us,
[00:14:00.302 --> 00:14:05.963]  Through all these attacks and all the censorship and the attempts to shut us down and all the fake lawsuits and everything, we wouldn't be here.
[00:14:06.963 --> 00:14:10.384]  But because of you, in the last couple years that have been hell, we're still here.
[00:14:10.444 --> 00:14:17.085]  And last year was a good year in many ways because nationalism and patriotism is coming back into bloom and it's spreading.
[00:14:17.165 --> 00:14:19.106]  But for those of us at the tip of the spear, it's hard.
[00:14:20.286 --> 00:14:26.207]  Please remember that you have InfoWars and this operation and my crew in your hands.
[00:14:26.867 --> 00:14:29.588]  And that when you do simple things like get high quality, concentrated,
[00:14:30.540 --> 00:14:37.185]  Fluoride-free colloidal silver iodine fortified toothpaste at Infowarsstore.com.
[00:14:38.106 --> 00:14:44.991]  And when you get the immune gargle that's excellent for battling the viruses and bacteria this time of year, it's especially powerful.
[00:14:45.551 --> 00:14:53.577]  You get the immune gargle with silver and iodine fortification that you are helping yourself, your family, but also this operation.
[00:14:54.398 --> 00:14:57.821]  We have it in three different bottle sizes at InfoWarshaw.com.
[00:14:58.322 --> 00:15:05.428]  And when you get t-shirts and books, you're informing yourself, you can then share the book, you can share the video, and you're funding this operation.
[00:15:05.688 --> 00:15:18.500]  When you get a Capitalist Walk Their Dog, Socialist Eat Them t-shirt with Alexander Cortez on the cover as a meth-mouthed anti-American demon, well, you spread the word and actually trigger libtards.
[00:15:20.182 --> 00:15:25.930]  But whatever you do, you need to know that really some of our flagship products are things like X3 that has all three.
[00:15:25.990 --> 00:15:28.353]  The deep earth crystal iodine, we secured that source.
[00:15:28.654 --> 00:15:35.163]  But talking to chemists, they said why not add the other two types and a little bit of vitamin C to stabilize it because studies show it helps it be uploaded even better.
[00:15:36.753 --> 00:15:39.375]  And we have the last run of Supermale and Superfemale Vitality.
[00:15:39.735 --> 00:15:42.677]  Cold press because it's so hard to get the Wild Crafted Herbs.
[00:15:42.737 --> 00:15:44.839]  It's a bestseller, but we just can't procure it anymore.
[00:15:45.099 --> 00:15:50.262]  But I still have them at 50% off, so you can try them and see how great they are and support the broadcast.
[00:15:50.302 --> 00:15:53.064]  Whatever you do, visit InfoWarsStore.com today.
[00:15:53.825 --> 00:15:55.406]  And that's how InfoWars continues on.
[00:15:55.526 --> 00:15:58.208]  And it's a 360 win, because the products are game-changing.
[00:16:07.472 --> 00:16:19.473]  Conservatively, there have been several thousand articles written in the last three years demonizing InfoWars, and yours truly, for selling high-quality supplements.
[00:16:20.652 --> 00:16:39.137]  In fact, even the Washington Post, owned by Jeff Bezos, that owns the biggest sellers of supplements in the world, even that organization has written hit pieces claiming I'm a fraud and selling snake oil when they're owned by a man who owns Amazon and Whole Foods.
[00:16:40.777 --> 00:16:42.818]  Amazon was the number one supplement seller in the world.
[00:16:43.198 --> 00:16:44.078]  Whole Foods was number two.
[00:16:44.919 --> 00:16:50.160]  He owns the number one and number two biggest supplement sellers on the planet.
[00:16:51.806 --> 00:16:58.090]  And then his publication, a weaponized disinformation op, says I'm bad and should be shut down.
[00:16:59.370 --> 00:17:13.038]  When more than 15 of the 70 products we have at InfoWarsLife.com are private labeled, highest quality, top of the line, that are sold at Whole Foods for higher prices.
[00:17:13.959 --> 00:17:16.020]  Think about the level of that fraud.
[00:17:16.937 --> 00:17:19.839]  And I've sent messages to these news organizations pointing that out.
[00:17:19.999 --> 00:17:20.620]  No response.
[00:17:20.840 --> 00:17:21.821]  They never want to get my comment.
[00:17:22.341 --> 00:17:23.262]  Now, why am I saying that?
[00:17:24.543 --> 00:17:24.923]  It's simple.
[00:17:25.970 --> 00:17:30.513]  We have a lot of proprietary original products, but a lot of them are also private labeled.
[00:17:30.914 --> 00:17:36.198]  Whatever already has five stars, whatever people already love, whatever's been tested to be the best.
[00:17:36.858 --> 00:17:38.099]  So we have a great product.
[00:17:38.219 --> 00:17:38.620]  You love it.
[00:17:38.680 --> 00:17:39.320]  You reorder it.
[00:17:39.700 --> 00:17:41.962]  The Globals are going to test our products, trying to find something.
[00:17:42.422 --> 00:17:44.344]  So we're going to be able to, you know, defeat all that.
[00:17:44.504 --> 00:17:45.545]  It's a 360 win.
[00:17:45.905 --> 00:17:46.566]  We defeat them.
[00:17:46.666 --> 00:17:47.026]  You win.
[00:17:47.166 --> 00:17:47.506]  I win.
[00:17:47.806 --> 00:17:48.287]  It's amazing.
[00:17:50.160 --> 00:17:54.942]  And you've seen them come after our attempts to even process credit cards and shut down InfoWarsTore.com and InfoWarsLife.com.
[00:17:54.962 --> 00:18:10.568]  I mean, it's incredible not just what frauds they are and how they're anti-free market and how they're racketeering against us, not just Jeff Bezos, but this entire system of mainstream media and mainstream corporations and banking are even worse than Bezos and Amazon.
[00:18:12.516 --> 00:18:13.016]  It's hard to believe.
[00:18:13.116 --> 00:18:15.837]  I'm just illustrating how crazy this all is.
[00:18:15.917 --> 00:18:23.419]  Now, I'm going to be cutting some informational pieces in the next few weeks that go into great depth on each one of the products.
[00:18:24.259 --> 00:18:26.499]  I've done this for some of the products, but I haven't done it in a while.
[00:18:26.519 --> 00:18:36.022]  I haven't done it for the new products because, quite frankly, it's like going to school for a college exam to try to accurately talk about how great these products are.
[00:18:36.122 --> 00:18:36.822]  But just know this.
[00:18:38.857 --> 00:18:46.982]  Whatever the attributes that Jeff Bezos and Amazon and Whole Foods are allowed to tell you about their flagship products, these are as good or better.
[00:18:47.302 --> 00:18:49.523]  These are all the top of the line, very best.
[00:18:50.243 --> 00:19:00.589]  I can't even tell you what they do and the history of it and how amazing they are because they selectively enforce and will send the FDA after us.
[00:19:01.389 --> 00:19:02.490]  You see, I'm a subhuman.
[00:19:02.590 --> 00:19:03.251]  I'm garbage.
[00:19:04.271 --> 00:19:05.912]  So Bezos can make all the claims.
[00:19:06.112 --> 00:19:07.413]  Whole Foods can make all the claims.
[00:19:08.607 --> 00:19:09.970]  Because this stuff is dynamite.
[00:19:10.591 --> 00:19:11.694]  Turmeric's dynamite.
[00:19:12.455 --> 00:19:14.099]  Iodine that's clean is dynamite.
[00:19:15.262 --> 00:19:16.945]  Super Mel Vitality, they have similar products.
[00:19:17.025 --> 00:19:17.727]  It's all dynamite.
[00:19:19.281 --> 00:19:23.144]  They can tell you how great it is and show you all the facts and tell you, because they're the elite.
[00:19:23.484 --> 00:19:25.726]  I'm just scum, just like you, according to them.
[00:19:25.786 --> 00:19:28.188]  But the good news is you've seen how great these products work.
[00:19:28.569 --> 00:19:32.732]  We do break down some of the basics on each page at m4slife.com to see how wonderful they are.
[00:19:33.232 --> 00:19:38.316]  But experience turmeric, experience X3, experience Supramel Vitality, Supramel Vitality.
[00:19:38.497 --> 00:19:48.625]  That, by the way, is the last run of our best-selling product, Supramel Vitality, Supramel, because we can't even get the wild-crafted herbs anymore, so we can't get the supply, and I'm sick of it, so I'm discontinuing it.
[00:19:49.145 --> 00:19:50.085]  Because it's so frustrating.
[00:19:50.105 --> 00:19:53.306]  This is the last run, and it's all 50% off.
[00:19:53.446 --> 00:19:58.327]  Bodies, X3, and Supermail at mfullwarsstore.com and mfullwarslife.com.
[00:19:58.507 --> 00:19:59.367]  Thanks for your support.
[00:20:06.529 --> 00:20:09.150]  You're listening to the Alex Jones Show.
[00:20:17.643 --> 00:20:22.165]  Defending the Republic from enemies, foreign and domestic.
[00:20:22.486 --> 00:20:25.347]  It's Alex Jones.
[00:20:27.968 --> 00:20:36.212]  Hi, I'm Alex Jones, your host.
[00:20:36.933 --> 00:20:42.135]  And the Globalists want me off the air because I pierce into how they construct their lies.
[00:20:43.256 --> 00:20:47.198]  Mainstream corporate Decepticon media knows that we're awake.
[00:20:49.944 --> 00:20:55.447]  It knows that we can go dissect single lies easily.
[00:20:55.947 --> 00:20:57.207]  And we know they're a pack of liars.
[00:20:57.868 --> 00:21:01.729]  There have been national polls where mainstream media has 7% approval rating.
[00:21:02.510 --> 00:21:03.910]  So it's the most hated group in the world.
[00:21:05.271 --> 00:21:07.472]  All over the world, people know that corporate media lies.
[00:21:08.212 --> 00:21:18.337]  But they construct whole universes, whole false realities, like Times Square, bombarding you with the disinfo,
[00:21:19.642 --> 00:21:20.943]  And there they're able to deceive.
[00:21:22.584 --> 00:21:38.033]  And the Republican Party's cowardice, but also the fact that a lot of Republicans are playing ball with the establishment, that is what allows this to continue on.
[00:21:40.235 --> 00:21:45.318]  So what's happened to Congressman Steve King, who's had a lot of courage to defend this nation,
[00:21:46.289 --> 00:21:54.075]  against globalist Hollywood and shycom demoralization and who has helped quarterback Trump's message.
[00:21:55.916 --> 00:21:58.198]  That's the one thing the corporate media got right.
[00:21:59.479 --> 00:22:03.101]  He has been targeted as I have been targeted and others have been targeted for destruction.
[00:22:04.042 --> 00:22:08.846]  And so the leader of the minority in the House and others have really
[00:22:10.396 --> 00:22:12.718]  Rolled over to the disinformation in a big way.
[00:22:12.818 --> 00:22:14.619]  So right now, this is so illustrative.
[00:22:14.940 --> 00:22:16.441]  This is such an important segment.
[00:22:16.481 --> 00:22:17.242]  We're live on air.
[00:22:17.502 --> 00:22:19.203]  We'll post it later to InfoWars.com.
[00:22:19.604 --> 00:22:22.806]  Get this out to everyone you know, because this is damning information.
[00:22:23.827 --> 00:22:25.128]  Remember Sarah Xiong?
[00:22:25.508 --> 00:22:28.251]  She's on the board at the New York Times.
[00:22:28.631 --> 00:22:29.552]  Got on there last year.
[00:22:30.512 --> 00:22:31.913]  She helps coordinate
[00:22:32.867 --> 00:22:34.308]  Taking conservatives off the internet.
[00:22:34.328 --> 00:22:34.829]  That's admitted.
[00:22:34.869 --> 00:22:36.070]  Project Veritas got that on video.
[00:22:36.650 --> 00:22:45.537]  She says she can't wait till whites are bred out, that whites are horrible, that whites are dogs, that whites are goblin creatures that live in holes, that she loves being mean to white people.
[00:22:48.099 --> 00:22:50.461]  The New York Times said, we back it and we think it's a good thing.
[00:22:50.641 --> 00:22:50.922]  Okay.
[00:22:51.802 --> 00:22:59.749]  Then, this same criminal group, run by Mexican narcotics money, you name it, on record,
[00:23:01.345 --> 00:23:09.871]  The enemy of the people, the enemy of America, the enemy of sovereignty, they put out a fake, quote, interview, and I've had the New York Times do this to me.
[00:23:10.552 --> 00:23:15.936]  Headline, Alex Jones threatened to use, quote, battle rifles on the media.
[00:23:16.657 --> 00:23:18.718]  I said battle rifles had nothing to do with the media.
[00:23:18.958 --> 00:23:22.501]  I said if Antifa comes to your house to try to kill you, you should have your battle rifle ready.
[00:23:23.102 --> 00:23:24.302]  That turns into kill the media.
[00:23:24.543 --> 00:23:25.563]  Had nothing to do with it.
[00:23:26.884 --> 00:23:27.565]  Total deception.
[00:23:29.741 --> 00:23:31.163]  So King puts a statement out.
[00:23:32.144 --> 00:23:33.705]  He says clearly, I didn't say that.
[00:23:34.066 --> 00:23:42.595]  I have prepared remarks about how Western civilization, being proud of it, is not white supremacy, and that we shouldn't be proud of it.
[00:23:43.957 --> 00:23:46.479]  The New York Times is a criminal group.
[00:23:46.579 --> 00:23:48.001]  They've done this to me and everyone else.
[00:23:48.521 --> 00:23:49.663]  They are a lie factory.
[00:23:51.618 --> 00:23:54.359]  They removed the word there out of the quote.
[00:23:54.999 --> 00:23:59.960]  Now they're removing it and cutting it even down more to one word and two words.
[00:24:00.580 --> 00:24:04.641]  Peter King said, quotes around it, white supremacist.
[00:24:06.001 --> 00:24:07.982]  Quotes around it, white nationalist.
[00:24:08.302 --> 00:24:12.563]  So now they're even cutting it down to two words, not wanting you to have the context of anything.
[00:24:13.403 --> 00:24:15.403]  That is pure evil.
[00:24:16.524 --> 00:24:17.764]  But the Republican leadership
[00:24:21.443 --> 00:24:25.387]  They want to virtue signal.
[00:24:26.168 --> 00:24:26.709]  So here it is.
[00:24:26.789 --> 00:24:28.531]  GOP Senator.
[00:24:28.571 --> 00:24:31.614]  Representative King's white supremacy remarks hurt the nation.
[00:24:31.995 --> 00:24:34.177]  Well, that's old Mitt Romney getting some good points.
[00:24:34.898 --> 00:24:37.240]  The best Democrat the Republicans have.
[00:24:38.041 --> 00:24:41.145]  House GOP leaders remove Steve King from committee assignments.
[00:24:43.399 --> 00:24:44.721]  Now, here's where they really get into it.
[00:24:45.081 --> 00:24:48.265]  A history of Steve King's racist remarks.
[00:24:48.706 --> 00:24:50.248]  So, see, they don't have a real quote.
[00:24:50.648 --> 00:24:51.529]  We have his real statement.
[00:24:52.791 --> 00:24:53.832]  He should sue the New York Times.
[00:24:57.457 --> 00:24:58.698]  I'm certainly thinking about it myself.
[00:24:59.359 --> 00:25:00.761]  They've done this to me, and I've got them on tape.
[00:25:02.639 --> 00:25:04.600]  But it's the Republican cowardice.
[00:25:04.880 --> 00:25:06.081]  And here's where they do the alchemy.
[00:25:06.401 --> 00:25:07.062]  Watch this closely.
[00:25:07.742 --> 00:25:10.324]  He didn't say white supremacy is a good thing and he endorses it.
[00:25:10.904 --> 00:25:13.446]  He said it's not the same as Western culture and being proud of it.
[00:25:15.247 --> 00:25:23.313]  But then they quote real things he said, now that they've said this is white supremacy, and now they start teaching you illegal aliens are breaking the law to get here.
