[00:00:05.757 --> 00:00:06.318]  We've got it.
[00:04:54.498 --> 00:04:58.244]  It's a wall between reality and his constituents.
[00:04:58.704 --> 00:05:03.546]  Of course, Pelosi says this, knowing the immoral crimes against American citizens.
[00:05:03.566 --> 00:05:06.568]  Whether you're looking to boost the benefits... Defeat the globalists.
[00:05:07.068 --> 00:05:08.248]  Hashtag Alex Jones.
[00:05:08.789 --> 00:05:09.869]  Defeat the pedophiles.
[00:05:10.309 --> 00:05:11.430]  Hashtag Alex Jones.
[00:05:12.350 --> 00:05:16.612]  Defeat Alexandra Cortez and her mindless idiocy with hashtag Alex Jones.
[00:05:17.252 --> 00:05:20.454]  Defeat the censors with hashtag Alex Jones.
[00:05:21.054 --> 00:05:29.143]  They've tried to ban us off every platform out there, but we've just gotten stronger because you've taken action with hashtag Alex Jones.
[00:05:30.064 --> 00:05:39.434]  I am patient zero in the massive banning, but you can override the censors now, and if all of our audience gets involved with hashtag Alex Jones, we are unstoppable together.
[00:05:40.135 --> 00:05:42.137]  We've already changed the world together.
[00:05:42.958 --> 00:05:49.961]  With our laser focus, do it again with hashtag Alex Jones on Twitter, on Facebook, on Google, on YouTube, everywhere.
[00:05:50.021 --> 00:05:54.283]  Call or talk radio, C-SPAN, shout it out loud in public, hashtag Alex Jones.
[00:05:54.543 --> 00:05:57.605]  That's the rallying cry to restore the First Amendment!
[00:05:57.745 --> 00:06:04.148]  Creativity and the dynamic human spirit that refuses to submit!
[00:06:07.811 --> 00:06:09.932]  Waging war on corruption.
[00:06:10.432 --> 00:06:15.654]  It's Alex Jones, coming to you live from the front lines of the InfoWar.
[00:06:25.337 --> 00:06:34.780]  Well, it's the first day of the full new Congress, and the addled, dementia-ridden crime boss
[00:06:35.839 --> 00:06:45.986]  Nancy Pelosi has wasted no time with her cohorts as the Democratic Party moves into high gear to start the impeachment process of President Trump.
[00:06:47.707 --> 00:06:50.589]  And of course that would start in the House with a vote for the indictment.
[00:06:52.350 --> 00:06:53.771]  And then that would go to the Senate.
[00:06:54.252 --> 00:06:57.394]  One branch of government trying to remove the head of another branch of government.
[00:06:58.775 --> 00:07:11.220]  And if President Trump doesn't take action against these criminals, and he has the authority, he has the executive, it's a battle between sections of government, then he will deserve to be removed by these criminals.
[00:07:14.002 --> 00:07:25.887]  But looking at that collection of garbage yesterday on the Democratic side, the clown suits that the people were wearing, the bizarre mentally ill faces,
[00:07:26.744 --> 00:07:39.707]  You would think that it was a collection of homeless people who had been taken to a shopping mall by some joke reality show and dressed up in cartoon fancy suits.
[00:07:41.308 --> 00:07:54.151]  I mean, the Republicans have got their own problems, but the Democrats are a group of low-IQ, mentally ill criminals who've been put in place by megacorporations that have bought and paid for them
[00:07:56.465 --> 00:07:59.367]  So that they know they will do their exact bidding.
[00:08:01.228 --> 00:08:08.573]  Now, I got to the office a while ago today, but I didn't come sit in the chair until the broadcast had already started.
[00:08:11.055 --> 00:08:19.661]  And that's because I've been doing a lot of research on the Globalist Master Plan.
[00:08:21.882 --> 00:08:23.804]  And I've studied it in great detail.
[00:08:24.528 --> 00:08:38.678]  Not just what they put on the surface, but what their founding documents are and what their real beliefs are and what they actually follow and what they actually stand for and what they actually believe.
[00:08:42.661 --> 00:08:49.947]  And I've told listeners that my biggest blind spot is that I don't watch a lot of movies.
[00:08:51.442 --> 00:08:53.043]  And I don't watch a lot of popular culture.
[00:08:53.083 --> 00:08:53.904]  I study news.
[00:08:54.644 --> 00:08:55.665]  I study technology.
[00:08:55.765 --> 00:08:56.645]  I study history.
[00:08:56.725 --> 00:08:57.726]  I study developments.
[00:09:00.028 --> 00:09:06.112]  But I tend to shy away from pop culture because there's so much programming in it.
[00:09:08.373 --> 00:09:13.256]  And it's so incredibly overt that it's painful.
[00:09:14.097 --> 00:09:20.201]  And the little bit of time that I'm not working, I choose not to look at it.
[00:09:21.846 --> 00:09:27.508]  Or I go into escapism and try to watch the good, the bad, and the ugly or something like that.
[00:09:30.308 --> 00:09:37.070]  I'm going to come in and work basically all day tomorrow for my children and for myself and for you.
[00:09:38.531 --> 00:09:40.771]  And I'm doing it not because I'm some wonderful hero.
[00:09:42.172 --> 00:09:47.533]  I'm doing it because I want to survive and I want to try to control my own destiny.
[00:09:47.673 --> 00:09:50.534]  And there is no doubt
[00:09:52.196 --> 00:10:12.588]  That there is a scientific elite on this planet who are in competition with each other, but only in their competition to become absolutely dominant and to then carry out the orderly extinction, they'd call it obsolete, of the species.
[00:10:16.499 --> 00:10:17.339]  And that's a fact.
[00:10:17.499 --> 00:10:24.542]  And so, we can play the bizarre, bug-eyed Democrat-Islamicist, saying we're going to impeach that mother-effer.
[00:10:24.963 --> 00:10:31.565]  And we can play the bizarre Nancy Pelosi daughter on TV saying, my mother will cut the President's head off and he'll never know it.
[00:10:32.786 --> 00:10:35.987]  We can go through all these incredibly interesting clips and show it.
[00:10:37.248 --> 00:10:38.088]  The huge train wreck.
[00:10:39.465 --> 00:10:53.174]  You know, women from Islamic countries coming here and waving Palestinian and Islamic flags on election night and not even allowed to serve in government in most Muslim countries or drive cars.
[00:10:53.355 --> 00:10:57.597]  And they don't come here to try to get us to put pressure on those nations to free women.
[00:10:57.677 --> 00:10:58.118]  No, no.
[00:10:58.738 --> 00:11:06.944]  They come here and wear hijabs and go to our public schools and teach our little girls how to wear them like it's a fetishized, cool, feminist thing.
[00:11:16.744 --> 00:11:17.464]  So it's a plan.
[00:11:19.085 --> 00:11:20.525]  Yeah, I remember what they reported on last week.
[00:11:20.625 --> 00:11:25.527]  Women's march in mostly white city canceled for being too white.
[00:11:26.467 --> 00:11:27.127]  Print me that again.
[00:11:27.167 --> 00:11:27.847]  I never covered that.
[00:11:27.887 --> 00:11:28.808]  I saw that last week.
[00:11:28.908 --> 00:11:42.792]  And the Islamic people that run it, like Linda Sorcerer, are such incredible racists that they said, you know, we're not having it because we've got a list of who's coming and they're almost all white and white people are inherently bad.
[00:11:45.489 --> 00:11:47.689]  That is total weaponization of culture.
[00:11:49.410 --> 00:12:03.173]  Linda Sorcerer's mother, of course, calls for... She writes top white papers legitimizing around the world the genital mutilation of little girls.
[00:12:07.253 --> 00:12:07.793]  Think about that.
[00:12:09.434 --> 00:12:13.795]  And that's... She's a feminist leader who doesn't say a word about the hijab.
[00:12:13.835 --> 00:12:15.115]  In fact, she criticized
[00:12:16.365 --> 00:12:30.858]  Women in an Iranian movement who took their hijabs off, because you can be beaten or killed for that, and she said, you're just trying to get attention, wow, valiantly against a regime that can kill them, and has killed many.
[00:12:31.438 --> 00:12:34.581]  She's saying, you get that hijab back on your head, woman.
[00:12:38.018 --> 00:12:42.542]  And of course, she's linked to the father of the New Mexico jihadi who allegedly trained kids to shoot up schools.
[00:12:42.882 --> 00:12:44.403]  But the police just let them all go.
[00:12:44.463 --> 00:12:46.324]  They said, oh, you got a dead kid in here.
[00:12:46.925 --> 00:12:48.426]  Witnesses said he was tortured to death.
[00:12:51.809 --> 00:12:52.569]  It's your religion.
[00:12:52.629 --> 00:12:53.150]  It's Islam.
[00:12:53.170 --> 00:12:56.532]  Just like in Europe, they say, you know, Muslims are allowed to rape little kids.
[00:12:56.612 --> 00:12:57.353]  It's their culture.
[00:12:59.435 --> 00:13:00.595]  But see, I'm digressing.
[00:13:06.920 --> 00:13:07.621]  I'm digressing.
[00:13:09.830 --> 00:13:11.972]  Because all of this is just window dressing.
[00:13:14.916 --> 00:13:18.179]  I know what their master plan is.
[00:13:18.800 --> 00:13:19.881]  I know exactly what it is.
[00:13:21.903 --> 00:13:26.388]  And I also know that they are going into the final phase before they go operational.
[00:13:27.409 --> 00:13:29.251]  Everything else we've seen just been a beta test.
[00:13:34.642 --> 00:13:40.425]  And we're going to see things unfold in civilization the likes of which we have never witnessed before.
[00:13:40.825 --> 00:13:44.306]  Now I want to be very, very clear about this when we come back.
[00:13:50.789 --> 00:13:58.132]  The globalist technocrats have a dashboard, a control panel of ongoing mass experiments.
[00:14:01.654 --> 00:14:02.114]  They have
[00:14:03.328 --> 00:14:07.732]  Crystal Ball Computer Systems, actually called Crystal Ball.
[00:14:08.993 --> 00:14:12.336]  Palantir is another name for Crystal Ball.
[00:14:15.078 --> 00:14:19.782]  Where they can predict the future with exact precision.
[00:14:21.343 --> 00:14:25.086]  That means they can also manipulate the future.
[00:14:25.106 --> 00:14:27.308]  And I've talked about that for 15 years.
[00:14:27.388 --> 00:14:28.289]  It's mainstream news now.
[00:14:31.989 --> 00:14:33.971]  That's only one facet to this.
[00:14:34.511 --> 00:14:36.954]  We know where they're taking us.
[00:14:37.054 --> 00:14:40.196]  We know what they're doing in San Francisco.
[00:14:41.017 --> 00:14:42.458]  We know the group they're in.
[00:14:45.521 --> 00:14:46.582]  We know the plan.
[00:14:47.403 --> 00:14:49.104]  We know what they're partaking of.
[00:14:51.487 --> 00:14:53.889]  And so tomorrow I'm going to expose
[00:14:55.461 --> 00:15:01.603]  The DMT cult in San Francisco that runs Apple, Google, Facebook, Twitter, everything.
[00:15:02.764 --> 00:15:05.125]  And what their master plan for the earth is.
[00:15:05.165 --> 00:15:07.826]  Because the Muslims aren't the number one threat.
[00:15:08.486 --> 00:15:10.147]  The Chi-Coms aren't the number one threat.
[00:15:11.947 --> 00:15:21.251]  Silicon Valley, and who they work for, and who they are, and what they've done, and who they're in communication with, is the number one threat.
[00:15:22.792 --> 00:15:23.412]  Now let's be clear.
[00:15:25.049 --> 00:15:27.952]  That's who the entity chose to make contact with.
[00:15:30.474 --> 00:15:34.958]  That's why everybody else has got to bow to it, because the advanced technology is coming out of there.
[00:15:35.859 --> 00:15:37.040]  They got a dimensional gate.
[00:15:38.521 --> 00:15:43.625]  And China has been picked by this group to be the group that takes over the planet.
[00:15:45.647 --> 00:15:47.228]  They mean business.
[00:15:47.248 --> 00:15:49.811]  And their business
[00:15:51.676 --> 00:15:58.980]  Is absolutely dumbing you down, torturing you, sucking your psyche out, before you die a horrible death of cancer.
[00:15:59.601 --> 00:16:01.742]  That's Tim Cook's goal, is murdering you and your family.
[00:16:02.502 --> 00:16:04.763]  Bacon lovers, we ship free!
[00:16:06.384 --> 00:16:07.505]  We're ending the year.
[00:16:07.825 --> 00:16:09.586]  2018 has been tumultuous.
[00:16:09.666 --> 00:16:10.607]  It's been an insane year.
[00:16:11.907 --> 00:16:19.432]  And InfoWars has continued with the deplatforming, and the lawsuits, the demonization, the attacks, and everything else, because of one thing.
[00:16:20.552 --> 00:16:31.503]  Our supporters, our listeners, our viewers, understand that what we're doing is a critical mission, not just for InfoWars, not just for America, but for the world.
[00:16:32.544 --> 00:16:36.588]  And that the globalists wouldn't be trying to shut us down.
[00:16:37.731 --> 00:16:40.692]  If we weren't telling the truth, if we weren't effective.
[00:16:40.712 --> 00:16:46.175]  So the old World War II saying, I've quoted it probably 5,000 times, but it's so true, I've got to do it again.
[00:16:46.735 --> 00:16:48.856]  You know, a lot of cliches are cliches because they're accurate.
[00:16:49.196 --> 00:16:51.157]  A lot of stereotypes are stereotypes because they're true.
[00:16:52.818 --> 00:16:54.718]  In World War II, they didn't really have radar yet.
[00:16:54.738 --> 00:16:57.099]  The British had a little bit, but not in airplanes.
[00:16:57.960 --> 00:17:00.601]  They had them on the mainland for the Battle of Britain.
[00:17:01.961 --> 00:17:05.043]  But our aircraft didn't have radar.
[00:17:07.421 --> 00:17:18.528]  And so, they'd fly in with a chart and a map over Italy or over Germany or over Nazi-held areas of Eastern Europe, and they weren't sure where to hit.
[00:17:18.748 --> 00:17:29.255]  They had general areas of what tank manufacturing facility or munitions manufacturing facility they were supposed to hit, or what power plant they were supposed to hit.
[00:17:30.336 --> 00:17:36.360]  But they learned, because the Germans couldn't help it, that they would put anti-aircraft guns around where it was really at.
[00:17:37.270 --> 00:17:44.453]  And so first they'd send in a group of airplanes all spread out, kind of a forward observation group, to see who got shot at.
[00:17:44.473 --> 00:17:50.475]  Footage we're showing is Germans paratrooping into Greece in 1942.
[00:17:50.895 --> 00:17:54.436]  That's a separate battle.
[00:17:54.656 --> 00:18:01.959]  And so, they would send in reconnaissance planes to get shot at, and wherever they radioed in, they got shot at the most.
[00:18:02.459 --> 00:18:05.200]  Lo and behold, they'd find that's where the factories were.
[00:18:06.107 --> 00:18:11.488]  So the saying, when you know you're over the target, when you're getting the most flack, comes from that.
[00:18:12.348 --> 00:18:27.132]  And so, that's what we do here, is we go out, and we find out where the most flack is, and we find out where the biggest attack is, and what pisses them off the most, and lo and behold,
[00:18:28.949 --> 00:18:32.212]  That turns out to be the most accurate information.
[00:18:32.272 --> 00:18:36.115]  So as we prepare to close out this year, A, I want to thank you for the incredible support.
[00:18:37.225 --> 00:18:46.068]  I want to point out, you've got the best water filtration, the best air filtration, the best books, the best films, the best supplements, the best survival gear, the best storable food.
[00:18:46.468 --> 00:18:47.849]  We've got whatever the best is.
[00:18:47.889 --> 00:18:59.493]  I go out, I make a great deal to sell it to you at the lowest price available so that you get a great product and so you reorder and you appreciate what we're doing because I want to serve you well.
[00:18:59.693 --> 00:19:01.414]  I want to treat you the way I want to be treated.
[00:19:02.409 --> 00:19:08.574]  So this year, InfoWarsStore.com, InfoWarsLife.com, we're extending all the Christmas specials out.
[00:19:09.429 --> 00:19:10.690]  Until January 1st.
[00:19:11.390 --> 00:19:13.191]  And we've been successful, thanks to your support.
[00:19:13.731 --> 00:19:16.613]  Selling out of almost our whole inventory, so we won't have the inventory taxes.
[00:19:17.113 --> 00:19:20.595]  But let me tell you, you did a great job, but we did a great job too.
[00:19:21.335 --> 00:19:22.456]  Free shipping store-wide.
[00:19:22.476 --> 00:19:24.397]  50 to 75% off everything.
[00:19:25.237 --> 00:19:27.038]  Double Patriot points on your next order.
[00:19:27.418 --> 00:19:28.679]  And a free t-shirt with every order.
[00:19:29.159 --> 00:19:32.341]  That is extended, but only a few days left until...
[00:19:33.627 --> 00:19:34.447]  The end of this year.
[00:19:35.308 --> 00:19:47.134]  And some items have already sold out, but everything else we still have is a 50-75% off store-wide free shipping, and a free t-shirt, and of course, so many other great items.
[00:19:47.194 --> 00:19:52.957]  And in fact, I'm told in a day or two, all t-shirts will be sold out, so there'll be a new free item like colloidal silver or something like that.
[00:19:52.997 --> 00:19:58.660]  The point is, take advantage of year-end sales, help support the InfoWar, get the best deals out there, a true 360 win.
[00:19:59.060 --> 00:20:00.521]  InfoWarStore.com.
[00:20:00.701 --> 00:20:02.342]  InfoWarStore.com.
[00:20:06.581 --> 00:20:32.034]  From the front lines of the Information War, it's Alex Jones.
[00:20:41.409 --> 00:20:50.695]  Let me give you a little hint that what I'm gonna be breaking down tomorrow when I come up here all day and work on a very special, say, 10-minute report that'll be airing Sunday.
[00:20:51.416 --> 00:20:53.917]  Or I may just decide to go live tomorrow and put it out.
[00:20:54.838 --> 00:20:58.921]  Just watch InfoWars.com and NewsWars.com as this breaks.
[00:20:59.921 --> 00:21:01.282]  But I've got enough of the pieces to be 100% sure
[00:21:03.184 --> 00:21:16.070]  And I'm ready to start getting into the next phase of what the Globals are going to do in specifics, who they are and what they want to build, and what I believe is going to be done to them after they have completed the project.
[00:21:19.412 --> 00:21:26.875]  But if you look at the heads of Google, the heads of Apple, the heads of Twitter, these are whacked out, drugged out prisoners.
[00:21:28.316 --> 00:21:30.997]  They are in a very serious drug cult.
[00:21:32.881 --> 00:21:40.083]  If you look at Heaven's Gate, he was a big computer programmer and involved with some of these people in the 60s and 70s that set this up.
[00:21:40.663 --> 00:21:43.784]  He just got whacked out and went and started his own cult.
[00:21:46.825 --> 00:22:01.369]  And it just shows that the drugs these people are taking, they have then communally had some type of mass hallucination or there's some type of psychological compressed
[00:22:03.462 --> 00:22:09.506]  It's an instinct in epigenetics that every culture and every group keeps manifesting this blueprint.
[00:22:14.750 --> 00:22:18.513]  But the whole thing's been hiding in plain view forever.
[00:22:18.533 --> 00:22:28.060]  And the 60s and everything we've seen since then has been the revolution of this system coming in to control.
[00:22:29.541 --> 00:22:31.863]  And you see it foreshadowed by Arthur C. Clarke
[00:22:32.793 --> 00:22:39.599]  In childhood's end, you see it foreshadowed by the Thabian Socialists and their future societies.
[00:22:41.921 --> 00:23:00.536]  And I've got to sit back here, 170 years into their project, about 168 years into the first declarations of the project, and I've got to say they've had incredible success and had incredible advanced technology and knowledge
[00:23:04.318 --> 00:23:06.079]  Which means one of two things.
[00:23:10.962 --> 00:23:11.883]  One of two things.
[00:23:16.006 --> 00:23:27.053]  It either means the species is from another planet and we have compressed ancestral memories that we're then manifesting again of something that went wrong.
[00:23:27.073 --> 00:23:28.014]  We're repeating history.
[00:23:34.213 --> 00:23:44.901]  Or the information is being beamed, being transmitted through another dimension, or through this dimension, into the mind.
[00:23:44.921 --> 00:23:51.926]  And I've talked a lot about this.
[00:23:51.986 --> 00:23:52.866]  You have to understand something.
[00:23:53.527 --> 00:23:56.229]  They never attack me on this in the news.
[00:23:57.570 --> 00:24:01.272]  They'll make stuff up and say that I say that there's slave colonies on
[00:24:02.324 --> 00:24:03.565]  Mars, never said that.
[00:24:04.446 --> 00:24:08.529]  They'll say that I'm sending people to Sandy Hook parents' houses to harass them.
[00:24:08.749 --> 00:24:09.289]  Never did that.
[00:24:10.290 --> 00:24:15.914]  I'm on the cover of Texas Monthly this month, and it's just a huge list of lies.
[00:24:16.895 --> 00:24:18.396]  And you say, why would they do that?
[00:24:20.458 --> 00:24:22.760]  Why would they say a bunch of things I never said or never did?
[00:24:22.780 --> 00:24:29.345]  And then pick a few things I did say, but then act like I'm lying about it.
[00:24:30.125 --> 00:24:31.046]  Why would they do that?
[00:24:31.146 --> 00:24:31.907]  And it's because
[00:24:37.907 --> 00:24:55.713]  I have been exposing, just obliquely, the psychedelic DMT cult, that obviously has tried to recruit me many times, and has offices right here in Austin, run by the CIA.
[00:24:59.834 --> 00:25:03.336]  I think tomorrow I'm just, for my own safety, I think I'm going to release it all.
[00:25:03.876 --> 00:25:04.136]  You know what?
[00:25:04.716 --> 00:25:07.257]  I don't think I'm going to release it all tomorrow.
[00:25:09.022 --> 00:25:09.402]  You know what?
[00:25:09.462 --> 00:25:10.583]  I might just do it today.
[00:25:14.966 --> 00:25:15.887]  Because here's what I'm getting at.
[00:25:16.267 --> 00:25:18.049]  I have thousands of data points.
[00:25:20.711 --> 00:25:28.797]  I know about the secret project of the University of Texas to produce advanced mind control drugs that they're already testing on the student population on the black market.
[00:25:31.439 --> 00:25:32.820]  I know who represents them.
[00:25:33.480 --> 00:25:34.441]  I know the entire plan.
[00:25:37.469 --> 00:25:39.090]  You see, you can't get away from me.
[00:25:43.392 --> 00:25:44.912]  I don't need to have sources.
[00:25:46.033 --> 00:25:50.235]  I have the sources, and then I ask the questions and get the answers, because people know I know.
[00:25:54.418 --> 00:26:12.588]  Oh yeah, three months ago, it was all over the news, CIA accidentally releases hundreds of pages about microwave radiation towers they were planning to put up in the 70s and conceal on universities to test mind control.
[00:26:14.609 --> 00:26:21.313]  But instead they just hide them in plain view, that has a secondary service of digital data transfer, and then you pay for it.
[00:26:28.786 --> 00:26:36.371]  You know, I think, because now I've been in this long enough, that I might just tell people too, because it's an important piece of the public, all about Stanley Kubrick tomorrow.
[00:26:37.772 --> 00:26:55.605]  Maybe I'll just tell you why Stanley Kubrick knew all those things, and why he got visited by the Department of Defense and the CIA and others, and how they asked him to stop making movies about the things he saw.
[00:27:06.104 --> 00:27:24.359]  Kubrick was so psychic that he was able to know the exact name and codes of B-52 nuclear launch scrambler systems without ever being told, without ever seeing it.
[00:27:27.762 --> 00:27:29.624]  And the big secret was he saw it.
[00:27:41.224 --> 00:27:49.451]  So... I'm not going to put up with this crap anymore and I'm going to release everything.
[00:27:51.733 --> 00:27:52.533]  And I'm going to do it tomorrow.
[00:27:54.115 --> 00:27:54.595]  So get ready.
[00:28:01.561 --> 00:28:09.628]  And all these little subcults, all these little groups that think they're part of the winning team because you've joined the system, the globalists hate your guts and want to kill you.
[00:28:10.697 --> 00:28:11.478]  And they are killing you.
[00:28:13.899 --> 00:28:19.943]  And you look at the slaves they've got in Congress, those Democrats particularly, and you look at the slaves in Hollywood, everybody ought to be thanking God.
[00:28:20.564 --> 00:28:21.985]  You're not part of Silicon Valley.
[00:28:22.545 --> 00:28:23.846]  You're not part of the Chi-Coms.
[00:28:23.886 --> 00:28:24.967]  You're not part of the EU.
[00:28:25.988 --> 00:28:37.776]  Everybody who's been taught to feel inadequate because you're not part of the system, you ought to thank God every day that you're not part of this devil system, because you are going to inherit the Earth when this thing has been destroyed.
[00:28:38.136 --> 00:28:39.177]  And it will be destroyed.
[00:28:41.167 --> 00:28:44.331]  It only acts on our free will, tricking us to give it power.
[00:28:45.111 --> 00:28:46.833]  But we're going to defeat it together.
[00:28:48.936 --> 00:28:49.596]  It has a name.
[00:28:53.981 --> 00:28:56.524]  Ladies and gentlemen, we'll be right back on the other side.
[00:28:57.004 --> 00:28:58.046]  Newswars.com.
[00:28:58.606 --> 00:28:59.687]  Infowars.com.
[00:29:00.168 --> 00:29:01.529]  Tomorrow's future, today.
[00:29:04.518 --> 00:29:08.860]  The last eight years we've seen the rise and now fall of the cryptocurrencies.
[00:29:09.821 --> 00:29:15.744]  And the entire time I refused to take sponsors to fund our operation from the cryptocurrency market.
[00:29:16.204 --> 00:29:25.649]  Not because I thought every company was bad or that the whole thing's a scam, but at a gut level I knew it was a giant bubble and I didn't want to be associated with that.
[00:29:26.130 --> 00:29:27.330]  Gut level, just couldn't do it.
[00:29:27.891 --> 00:29:30.192]  There have been many other sponsors I've refused.
[00:29:30.772 --> 00:29:46.921]  I have been offered and refused millions of dollars in sponsorship that would have been great to fight the info war from legitimate companies that sell marijuana-derived CBD oil, which has incredible attributes, everybody knows about it on so many fronts, and helps a lot of people.
[00:29:47.742 --> 00:29:56.007]  But the reason I haven't gotten involved is the law hasn't been clear, and some states, even though it doesn't get you high, see it as illegal.
[00:29:56.883 --> 00:30:16.769]  But now they have developed and certified for years CBD rich oil derived from hemp that is completely legal in all 50 states and there are so many different permutations and combinations of what it's able to do and what the studies show it's done that it's mind-blowing.
[00:30:17.529 --> 00:30:19.770]  So we've worked with one of the biggest companies in the nation.
[00:30:20.788 --> 00:30:24.491]  And they wanted to just work with us openly because they want to stand up for America and freedom.
[00:30:24.511 --> 00:30:25.171]  They're patriots.
[00:30:25.551 --> 00:30:36.859]  But I said, listen, you just need to create your own new website for a private label for us, where you handle it all, where they get the best hemp-derived CBD oil, legal in all 50 states, from you.
[00:30:37.399 --> 00:30:38.240]  You drop ship it.
[00:30:38.340 --> 00:30:38.960]  You get it out.
[00:30:39.161 --> 00:30:40.041]  You have the website.
[00:30:40.662 --> 00:30:41.262]  I promote it.
[00:30:41.442 --> 00:30:42.323]  I send people there.
[00:30:42.603 --> 00:30:45.545]  And that way, they're getting the very best from the experts.
[00:30:46.245 --> 00:30:49.648]  So again, ladies and gentlemen, nothing wrong with marijuana-derived CBD oil.
[00:30:50.802 --> 00:31:00.424]  The problem is some of the public and governments and municipalities get confused and sometimes people get in trouble with CBD oil if it's too strong.
[00:31:01.184 --> 00:31:05.945]  This isn't CBD oil derived from marijuana that's high in THC.
