[00:00:12.639 --> 00:00:14.711]  Waging war on corruption.
[00:21:02.829 --> 00:21:09.992]  He actually was in a cult that had a rock band that was into the direct rape of women and torture of women.
[00:21:10.032 --> 00:21:10.973]  He loved Bernie Sanders.
[00:21:11.353 --> 00:21:15.475]  This is the standard meth-head, woman-hating demon we've described for you.
[00:21:15.495 --> 00:21:16.076]  He was an incel.
[00:21:17.307 --> 00:21:17.948]  Incel demon.
[00:21:18.589 --> 00:21:22.195]  And so he went out in a blaze of blood and death killing his own sister.
[00:21:22.716 --> 00:21:23.737]  And now it's our fault.
[00:21:23.757 --> 00:21:26.181]  We've got to turn our guns in so this guy can come kill us.
[00:21:26.602 --> 00:21:27.243]  Our people like him.
[00:21:28.456 --> 00:21:31.479]  The same spirit just jumps out of him into somebody else and goes and has some fun.
[00:21:32.159 --> 00:21:34.141]  So we've got that all coming up.
[00:21:34.221 --> 00:21:41.468]  We've got Boy Scouts have a pedophile epidemic, MSM reports, and are hiding hundreds in its ranks.
[00:21:41.968 --> 00:21:43.029]  They're not hiding anything.
[00:21:43.069 --> 00:21:45.672]  They hand out the condoms and tell people to have sex with five-year-olds.
[00:21:45.712 --> 00:21:46.272]  That's official.
[00:21:47.033 --> 00:21:52.698]  So I was on an airplane with one of the Boy Scouts of America leaders.
[00:21:53.679 --> 00:22:00.925]  And I guess he didn't know who I was, and he was talking on the phone when we landed about how they were going to cover it up.
[00:22:01.406 --> 00:22:03.127]  I didn't even say anything, but sorry.
[00:22:03.347 --> 00:22:04.408]  Tomorrow's news today.
[00:22:04.748 --> 00:22:08.331]  Oh, and don't forget, we've got all these other shows that are tomorrow's news today.
[00:22:09.252 --> 00:22:13.095]  We've got Owen Schroyer, weekdays, 3 p.m., with The War Room.
[00:22:13.115 --> 00:22:17.659]  We've got David Knight, weekday mornings, 8 a.m., with The David Knight Show, and so much more.
[00:22:17.719 --> 00:22:21.763]  Also, the Sunday show, 4 to 6 p.m., and there are those times for you on screen.
[00:22:23.101 --> 00:22:27.565]  Infowars.com forward slash show.
[00:22:28.306 --> 00:22:30.628]  Let me make a few announcements here in this shorter segment.
[00:22:32.009 --> 00:22:33.891]  I told you that we were going to be suing folks.
[00:22:34.692 --> 00:22:35.712]  And I'm not happy about that.
[00:22:35.752 --> 00:22:36.333]  It takes money.
[00:22:36.493 --> 00:22:37.994]  We're not going to file fake lawsuits.
[00:22:38.900 --> 00:22:45.062]  They spent over $2 million trying to get $15,000 from us for the Peppy the Frog situation.
[00:22:45.423 --> 00:22:52.765]  The judge basically ordered them to settle and told us, too, if you go to trial, it's not going to go well.
[00:22:53.186 --> 00:22:55.967]  So we said, OK, when the judge tells you, that will do it.
[00:22:56.567 --> 00:22:58.828]  So they got $15,000 for $2 million.
[00:22:59.688 --> 00:23:00.548]  That's how we operate.
[00:23:01.069 --> 00:23:02.089]  And I spent $100,000 of your money fighting.
[00:23:05.512 --> 00:23:07.192]  So I try to be judicious about all this.
[00:23:07.252 --> 00:23:09.113]  I work as hard as I can to keep this place afloat.
[00:23:09.153 --> 00:23:12.253]  But we've defeated over 30 plus of the lawsuits that are filed.
[00:23:12.293 --> 00:23:13.374]  We've defeated over 20 of the 30.
[00:23:15.374 --> 00:23:21.695]  And the Supreme Court of Connecticut did a public interest event.
[00:23:21.915 --> 00:23:24.236]  These are like one out of 5,000 or more, I'm told.
[00:23:24.876 --> 00:23:29.897]  Where they came in, stayed the persecution I'm going through in New Haven, Connecticut.
[00:23:30.197 --> 00:23:31.297]  They're in Skull and Bones country.
[00:23:31.317 --> 00:23:33.978]  I mean, the tomb is right down the road.
[00:23:35.811 --> 00:23:37.252]  One of the big Illuminati secret societies.
[00:23:37.852 --> 00:23:40.013]  And the Supreme Court came in and said, this is unprecedented.
[00:23:40.073 --> 00:23:45.616]  We're going to have hearings on this, on what you're doing to Mr. Jones, because it's just incredible.
[00:23:46.677 --> 00:23:50.859]  I mean, the judge will say stuff like, we know you've got marketing and made money off Sandy Hook.
[00:23:50.879 --> 00:23:52.360]  And we go, there is no marketing.
[00:23:52.880 --> 00:23:53.781]  And they go, sanctions!
[00:23:54.922 --> 00:23:55.442]  We know!
[00:23:56.182 --> 00:23:59.124]  What, because Blumenthal and his sons say?
[00:23:59.704 --> 00:24:00.485]  Our listeners know.
[00:24:00.545 --> 00:24:01.685]  We've hardly ever talked about it.
[00:24:01.885 --> 00:24:02.686]  I can't stand it!
[00:24:03.749 --> 00:24:07.310]  Google Analytics shows 0.2 coverage of it.
[00:24:08.030 --> 00:24:10.651]  And that's with the media attacking me, being forced to cover it.
[00:24:12.692 --> 00:24:13.412]  But I digress.
[00:24:14.792 --> 00:24:19.834]  I knew a month before Barnes had intel that the Covington Kid suits were going to be thrown out.
[00:24:20.234 --> 00:24:23.175]  And I'm not going to say what he told me off record, but he was dead on.
[00:24:23.895 --> 00:24:25.396]  It was thrown directly out.
[00:24:26.836 --> 00:24:31.818]  And that's why he was waiting for it to be thrown out until he filed his.
[00:24:32.807 --> 00:24:34.008]  You notice he filed that last week.
[00:24:35.249 --> 00:24:36.430]  There's more about to be filed.
[00:24:36.751 --> 00:24:37.151]  A bunch.
[00:24:38.052 --> 00:24:39.253]  And it's being worked on right now.
[00:24:39.353 --> 00:24:41.675]  I've got 10 lawsuits to choose from.
[00:24:42.416 --> 00:24:50.683]  That's what I've been doing in my extra time is looking at 10 lawsuits with Barnes and which ones we're going to pull the trigger on first.
[00:24:51.864 --> 00:24:52.685]  We have to do this.
[00:24:57.827 --> 00:25:01.829]  You know, the CIA calls up and they say, well, don't sue this group.
[00:25:02.049 --> 00:25:02.689]  We're going to fix it.
[00:25:03.010 --> 00:25:04.590]  OK, we'll see if you're going to fix it.
[00:25:05.351 --> 00:25:08.952]  The point is, is that I'm not going to sit here and take this crap anymore.
[00:25:10.053 --> 00:25:14.915]  From G2 in Boston or any of these other people, we've got all the dirt on you.
[00:25:16.256 --> 00:25:21.318]  And I'm not going to sit here and be deplatformed and unpersoned like the Nazis did to the Jews.
[00:25:21.519 --> 00:25:22.999]  I am not going to take it lying down.
[00:25:23.079 --> 00:25:24.080]  So get that through your head.
[00:25:25.114 --> 00:25:27.575]  So I've got 10 groups we're looking to sue.
[00:25:28.895 --> 00:25:32.196]  And Barnes with his lawyers are going to do it at cost for the filings and things.
[00:25:32.276 --> 00:25:35.738]  Once you get into depositions and all that, it's astronomical the amount of money.
[00:25:37.358 --> 00:25:39.959]  So we're a year behind launching new shows.
[00:25:40.459 --> 00:25:42.880]  We're a couple months behind following the law since we told you we were going to file.
[00:25:43.160 --> 00:25:49.782]  But we're going to do everything we said that we are going to do.
[00:25:50.863 --> 00:25:54.544]  Because I don't know how this is going to end, but they started the fight.
[00:25:55.640 --> 00:25:58.002]  If they want to fight, they better believe they got one.
[00:25:59.442 --> 00:26:00.183]  It's all on God.
[00:26:00.583 --> 00:26:02.985]  I give it all to God, which really means you.
[00:26:03.405 --> 00:26:04.526]  God works through you.
[00:26:04.606 --> 00:26:05.787]  God works in mysterious ways.
[00:26:05.807 --> 00:26:09.829]  I'm going to cover all the news when we come back, but we're fighting hard here, folks.
[00:26:10.330 --> 00:26:18.335]  Our secret weapon is you, the listeners, prayer, this great crew, and people like Matt Drudge and others that aren't cowards and haven't turned their back on us.
[00:26:21.015 --> 00:26:24.776]  And you really find out who the men are from the boys when things get rough.
