[00:00:06.377 --> 00:00:08.523]  Waging war on corruption.
[00:04:12.869 --> 00:04:17.252]  Nigel Farage could suddenly be the new Prime Minister of England, they're saying.
[00:04:17.412 --> 00:04:17.972]  Wow!
[00:04:18.373 --> 00:04:22.735]  All the demonization he's been under got his first start on this broadcast.
[00:04:22.975 --> 00:04:26.638]  He said on air, InfoWars, push UKIP over the top.
[00:04:27.038 --> 00:04:31.101]  Now he heads up the new Brexit party that is the fastest growing party in Europe.
[00:04:31.481 --> 00:04:32.942]  Le Pen demands Macron
[00:04:33.542 --> 00:04:37.984]  Dissolve Parliament after Globalist is dealt humiliating defeat.
[00:04:38.604 --> 00:04:41.625]  It just continues and continues.
[00:04:42.026 --> 00:04:49.209]  But the Globalists are striking back with massive censorship and the EU's threatening to invade countries that try to pull out with an EU army.
[00:04:49.549 --> 00:04:51.930]  We're right back to where World War II started again.
[00:04:52.450 --> 00:04:53.230]  I'm Alex Jones.
[00:04:53.530 --> 00:04:55.231]  Owen Schroeder is also in studio.
[00:04:55.431 --> 00:04:58.012]  Paul Joseph Watson will report from England in T-minus 25 minutes.
[00:04:58.032 --> 00:04:58.492]  Stay with us!
[00:05:05.453 --> 00:05:09.174]  It's never been easy to figure out the essentials of a new supplement routine.
[00:05:09.395 --> 00:05:15.997]  That's why we created the 8-Pack Power Stack, your go-to option for the building blocks of a successful approach to supplementation.
[00:05:16.257 --> 00:05:22.779]  This one-stop shop for those looking to simplify or adjust their routine is perfect for new and old info warriors alike.
[00:05:22.980 --> 00:05:29.322]  With the 8-Pack Power Stack, there's no trial and error, messy bottles laying across the counter, or 20-minute morning habits.
[00:05:29.702 --> 00:05:38.844]  Just take the wake up and work or rest and recover packs each day for quick, easy to use and conveniently accessible formulas to help you reach your peak without the deep supplement knowledge.
[00:05:39.004 --> 00:05:41.344]  Stacks of bottles and complicated routine.
[00:05:41.464 --> 00:05:44.845]  Featuring eight different formulas for a total take on your health and wellness.
[00:05:45.205 --> 00:05:48.526]  You can find what you like and get even more powerful versions in the store.
[00:05:48.926 --> 00:05:54.827]  Head to InfoWarsStore.com and check out 8-Pack Power Stack today and jumpstart your supplement routine.
[00:06:05.347 --> 00:06:07.389]  I don't know.
[00:06:20.376 --> 00:06:29.203]  From deep in the heart of FEMA Region 6, Austin, Texas, transmitting worldwide, it's Alex Jones.
[00:06:29.823 --> 00:06:30.144]  All right.
[00:06:30.304 --> 00:06:41.633]  Our devastating victories against the globalists here and abroad are so incredible, so historic, that words can hardly describe the victories we're having.
[00:06:42.654 --> 00:06:43.714]  Now, here's the problem.
[00:06:44.135 --> 00:06:46.196]  As Newtonian physics document,
[00:06:47.392 --> 00:06:53.055]  Via Sir Isaac Newton, for every action there is an opposite and equal reaction.
[00:06:53.135 --> 00:06:57.958]  How have I been able for 20 years to predict everything you have now seen unfold?
[00:06:58.658 --> 00:07:01.840]  It's called studying history and studying the arrogance of the establishment.
[00:07:02.520 --> 00:07:04.441]  But there is a dark side to this.
[00:07:05.322 --> 00:07:07.083]  There's an upside-down world to it.
[00:07:07.503 --> 00:07:10.805]  We'll be talking about the enemy striking back.
[00:07:10.865 --> 00:07:14.967]  But first, treason is a serious word.
[00:07:16.693 --> 00:07:17.793]  That goes, everybody knows.
[00:07:17.994 --> 00:07:19.334]  And I broke some major news here.
[00:07:20.614 --> 00:07:25.056]  And it isn't news that hadn't already been telegraphed by the president and others, but I confirmed it.
[00:07:25.716 --> 00:07:31.599]  And now it's in the news the last four days, and the establishment is crapping a brick factory.
[00:07:32.139 --> 00:07:34.960]  Every time I talk about Trump moving against the deep state,
[00:07:35.908 --> 00:07:42.172]  Now there are large sections of the government that are still loyal to the Republic and how Trump needs to take action, how that's his only course.
[00:07:42.513 --> 00:07:55.582]  I think what is really crucially important to remember here is that you had Strzok and Page who were in charge of launching this investigation and they were saying things like, we must stop this president.
[00:07:55.742 --> 00:07:56.162]  The Deep State!
[00:08:19.209 --> 00:08:24.512]  The national security system that is controlled by the deep state to a great extent has been trying to block Trump's reforms.
[00:08:25.292 --> 00:08:27.233]  They've listened to my phone calls with Trump.
[00:08:28.634 --> 00:08:31.075]  And they've also listened to the phone calls of other people with Trump.
[00:08:31.915 --> 00:08:33.756]  And that's why they're particularly pissed.
[00:08:34.397 --> 00:08:37.478]  Because Trump goes and researches what I say and acts on it.
[00:08:37.878 --> 00:08:38.699]  And they've admitted that.
[00:08:39.721 --> 00:08:48.685]  This isn't about tootin' my horn, but it's why you have to realize that they went so far as to say, you're not just banned on Facebook, your name is banned, buddy.
[00:08:49.465 --> 00:08:59.469]  And they are in Atlantic Monthly and the Washington Post and New York Times just last week calling me an apex predator, saying I've got to be basically arrested now.
[00:09:01.330 --> 00:09:04.071]  Now, I didn't launch any wars and kill any people.
[00:09:04.091 --> 00:09:05.612]  I don't have a criminal record.
[00:09:06.212 --> 00:09:08.533]  But why am I the one who must not be named?
[00:09:09.670 --> 00:09:10.791]  Because I actually do my homework.
[00:09:11.531 --> 00:09:14.933]  Anyone that knows this information does not say this on air.
[00:09:15.253 --> 00:09:22.657]  Because they will be audited, they will be harassed, they will be threatened, they might be physically attacked.
[00:09:24.458 --> 00:09:25.558]  Antifa will come to their house.
[00:09:27.279 --> 00:09:36.404]  So when I went to D.C., I met with three people in media, in U.S.
[00:09:36.444 --> 00:09:38.285]  intelligence, and in government.
[00:09:38.988 --> 00:09:43.569]  Who had all met with the President two days before I got there.
[00:09:44.990 --> 00:09:58.173]  And these are guys in suits in high-rise buildings in D.C., some of which are household names, with sweat in air-conditioned rooms, and I don't know why, I was sweating too, running down their heads.
[00:09:58.193 --> 00:10:00.194]  And they said, no, he's making the move.
[00:10:00.214 --> 00:10:01.554]  We were just in a meeting with him two days ago.
[00:10:01.574 --> 00:10:02.855]  You're right, he's going down.
[00:10:05.475 --> 00:10:06.496]  They've got total proof.
[00:10:06.796 --> 00:10:09.919]  They're working with other governments, other agencies, other corporations.
[00:10:10.239 --> 00:10:11.380]  It's much worse than you know.
[00:10:11.700 --> 00:10:14.362]  They actually even had a plan to assassinate the president.
[00:10:15.724 --> 00:10:18.866]  So now it's gone into Red Sirenville, okay?
[00:10:20.247 --> 00:10:21.148]  This is not a drill.
[00:10:21.188 --> 00:10:21.829]  This is not a game.
[00:10:23.390 --> 00:10:24.791]  And they said Trump is gonna move.
[00:10:24.831 --> 00:10:26.472]  He's gonna declassify everything within a month.
[00:10:28.094 --> 00:10:29.775]  And all hell's gonna break loose.
[00:10:29.875 --> 00:10:31.657]  So you better dig in and get your audience ready.
[00:10:32.461 --> 00:10:38.604]  As you know, I declassified, I guess, potentially millions of pages of documents.
[00:10:38.744 --> 00:10:39.544]  I don't know what it is.
[00:10:40.345 --> 00:10:41.165]  I have no idea.
[00:10:41.786 --> 00:10:43.266]  But I want to be transparent.
[00:10:43.426 --> 00:10:45.547]  Everybody wanted me to declassify.
[00:10:45.627 --> 00:10:46.128]  I've done it.
[00:10:46.928 --> 00:10:49.489]  And you could almost say he's the trustee.
[00:10:49.509 --> 00:10:51.630]  He's a highly respected man.
[00:10:52.251 --> 00:10:54.592]  Our Attorney General is in charge.
[00:10:54.672 --> 00:10:55.692]  Let's see what he finds.
[00:10:58.054 --> 00:11:04.197]  We have documents now that I have declassified for the purpose of the Attorney General.
[00:11:04.817 --> 00:11:08.340]  He can then show them to the public, do whatever he wants to do with them.
[00:11:09.100 --> 00:11:16.184]  But you have to get down to what happened, because what happened is a tremendous blight on our country.
[00:11:16.564 --> 00:11:22.688]  What happened, the investigation, they tried to do a takedown, and you can't do that.
[00:11:22.768 --> 00:11:25.930]  And let me just tell you, this should never, ever happen.
[00:11:26.850 --> 00:11:28.471]  To another president again.
[00:11:29.332 --> 00:11:35.156]  What he's been saying, there's been an attempted coup, it's got to be dealt with, but that it's basically treason, and we've got to bring the people to justice that did it.
[00:11:36.096 --> 00:11:42.641]  Trump then signed an executive memorandum ordering all 17 U.S.
[00:11:42.681 --> 00:11:51.007]  intelligence agencies to prepare for him in the next seven days, and of course they're gonna try to block it, but he's given the order,
[00:11:52.257 --> 00:11:55.320]  All declassification of all the Russia investigation.
[00:11:55.800 --> 00:11:56.260]  Everything.
[00:11:56.641 --> 00:11:59.063]  That is pulling the trigger on the shot heard around the world.
[00:12:03.646 --> 00:12:05.247]  May 27th, 2019.
[00:12:06.328 --> 00:12:06.929]  We're live.
[00:12:06.949 --> 00:12:11.832]  Because during emergency situations for the Republic and the planet, we'll be live.
[00:12:13.073 --> 00:12:14.034]  Big news is unfolding.
[00:12:14.054 --> 00:12:16.076]  We'll be live on holidays.
[00:12:18.439 --> 00:12:22.068]  Deadly or explosive or war news or economic news breaks.
[00:12:22.128 --> 00:12:22.609]  It's critical.
[00:12:22.730 --> 00:12:23.672]  I'll be on at midnight.
[00:12:24.414 --> 00:12:26.599]  Tune in to InfoWars.com and NewsWars.com.
[00:12:28.168 --> 00:12:31.591]  The globalists have been fighting to take us off air ahead of big events they've got planned.
[00:12:32.051 --> 00:12:40.938]  But now Trump and people in the establishment who understand that the rest of the establishment is insane, like Hitler, are making their move on the globalists.
[00:12:41.018 --> 00:12:54.810]  And you're seeing globalists being removed in South America, in Central America, in Africa, in Western Europe, in Eastern Europe, in the Middle East, in Central Asia, in Southeast Asia, in Japan.
[00:12:58.061 --> 00:12:58.221]  I think?
[00:13:17.498 --> 00:13:19.040]  Nationalist populist parties.
[00:13:19.080 --> 00:13:23.246]  We're going to be getting into all of it today, but the president talking about the treason word.
[00:13:23.606 --> 00:13:24.688]  We told you it was coming.
[00:13:25.289 --> 00:13:26.851]  This is not business as usual.
[00:13:27.211 --> 00:13:31.337]  You see the establishment going after Trump, going after the press, going after us.
[00:13:31.677 --> 00:13:34.922]  For the last 40 years or so, you've had the Republicans and Democrats share power.
[00:13:36.195 --> 00:13:36.895]  As they screwed us.
[00:13:37.716 --> 00:13:39.897]  There's a real fight to change that and stop that.
[00:13:39.957 --> 00:13:42.998]  I cannot stress enough what a historic time this is.
[00:13:43.378 --> 00:13:48.120]  Let's play a clip of the President, again, right before he took off to Japan, using the treason word.
[00:13:48.180 --> 00:13:48.580]  Here it is.
[00:13:49.520 --> 00:13:53.422]  Sir, the Constitution says treason is punishable by death.
[00:13:53.462 --> 00:13:55.463]  You've accused your adversaries of treason.
[00:13:55.783 --> 00:13:58.524]  Who specifically are you accusing of treason?
[00:13:58.744 --> 00:14:00.005]  Well, I think a number of people.
[00:14:00.225 --> 00:14:04.907]  And I think what you look is that they have unsuccessfully tried to take down
[00:14:05.607 --> 00:14:06.488]  The wrong person.
[00:14:06.508 --> 00:14:19.258]  If you look at Comey, if you look at McCabe, if you look at probably people higher than that, if you look at Strzok, they want an insurance policy so that should she, for any reason, lose, remember?
[00:14:19.638 --> 00:14:21.100]  100 million to one.
[00:14:21.940 --> 00:14:23.822]  Maybe he said 100 million to nothing.
[00:14:24.562 --> 00:14:29.606]  But should she lose, we'll have an insurance policy and we'll get this guy out of office.
[00:14:30.307 --> 00:14:31.968]  That's what they said and that's what they meant.
[00:14:33.229 --> 00:14:33.830]  That's treason.
[00:14:35.848 --> 00:14:37.990]  Yes, ladies and gentlemen, it is treason.
[00:14:38.110 --> 00:14:40.032]  Owen Schroer is riding shotgun with me today.
[00:14:40.052 --> 00:14:43.174]  He'll be hosting the regular Alex Jones Show tomorrow.
[00:14:43.595 --> 00:14:48.639]  I'll be popping in as well, but we had to come in on Memorial Day because such history is unfolding.
[00:14:48.759 --> 00:14:53.724]  One minute to break, but how would you crystallize, Owen, as you ride shotgun today, where we are?
[00:14:53.744 --> 00:14:59.509]  I'm really having trouble finding words that properly lay out just how serious the situation is.
[00:15:00.370 --> 00:15:02.151]  Well, I'd crystallize it with a question, Alex.
[00:15:02.191 --> 00:15:05.574]  I mean, we've got a group of individuals that have committed open treason.
[00:15:05.774 --> 00:15:06.775]  This is not a debate.
[00:15:06.915 --> 00:15:11.779]  Now, are these people committing open treason because they simply don't like one man getting elected for president?
[00:15:11.819 --> 00:15:15.022]  Because they simply don't like a country's decision of who they should elect?
[00:15:15.322 --> 00:15:17.624]  Or is there something even bigger at stake here, Alex?
[00:15:17.664 --> 00:15:19.686]  Now, that's what I would put my money on.
[00:15:20.106 --> 00:15:22.128]  Now, you heard Trump say it even goes higher up.
[00:15:22.168 --> 00:15:22.928]  We know who he's talking about.
[00:15:22.948 --> 00:15:24.109]  He's talking about Obama.
[00:15:24.329 --> 00:15:25.310]  He's talking about Brennan.
[00:15:25.550 --> 00:15:26.551]  He's talking about Clapper.
[00:15:26.611 --> 00:15:28.613]  Now, they're blaming one another right now.
[00:15:28.793 --> 00:15:29.794]  Who started the Russia thing?
[00:15:29.814 --> 00:15:34.297]  So, the real question Americans are going to have to ask, I think, in the next coming weeks, why?
[00:15:34.858 --> 00:15:36.719]  Why would they be committing open treason?
[00:15:36.859 --> 00:15:37.300]  Why?
[00:15:37.500 --> 00:15:40.202]  What is so bad about America deciding its own fate?
[00:15:40.522 --> 00:15:45.206]  What is so bad about Donald Trump that they had to commit open treason to keep him out of office?
[00:15:45.686 --> 00:15:51.088]  And I don't know if the country's going to be ready to see how bad it really was, Alex, but Trump might not fully show them.
[00:15:51.288 --> 00:15:53.129]  So that's what we're going to find out.
[00:15:53.189 --> 00:15:53.769]  Exactly.
[00:15:53.989 --> 00:15:55.130]  And how will they strike back?
[00:15:55.170 --> 00:15:55.710]  You just said it.
[00:15:55.770 --> 00:15:56.490]  What are they hiding?
[00:15:56.830 --> 00:15:57.791]  And how will they strike back?
[00:15:57.811 --> 00:15:58.771]  And how will we fight back?
[00:15:58.811 --> 00:15:59.431]  Stay with us.
[00:15:59.491 --> 00:15:59.951]  We're live.
[00:16:12.023 --> 00:16:19.752]  Yeah, I really appreciate you, and it's an honor to talk to you, and I do, before I start, I also wanted to do a plug for a couple of your products that I really love.
[00:16:19.812 --> 00:16:20.453]  Changed my life.
[00:16:20.533 --> 00:16:22.975]  The DNA Force is one, and X2.
[00:16:23.015 --> 00:16:24.737]  You know, I do a lot of construction.
[00:16:24.938 --> 00:16:32.426]  Using the tools that you're using, it just really wreaks havoc on your body, and I had three of my fingers starting to go numb, and I didn't think there was anything going to work on it.
[00:16:33.906 --> 00:16:39.047]  Well, thank you, brother.
[00:16:39.067 --> 00:16:46.589]  I mean, we want to sell you stuff that works.
[00:16:46.629 --> 00:16:53.190]  You want to order it again, but PGQ CoQ10 has been proven to make telomeres last longer, to make nerves regrow.
[00:16:53.350 --> 00:16:55.531]  It really is an amazing product for anybody above 40.
[00:16:55.751 --> 00:16:58.892]  Young people can take it as well, but yes, DNA Force Plus is amazing.
[00:16:59.012 --> 00:17:00.072]  What did you think of the X2?
[00:17:00.612 --> 00:17:01.453]  I love that, too.
[00:17:01.533 --> 00:17:06.276]  After a few months of being on that, I felt like I wasn't searching for words.
[00:17:06.316 --> 00:17:18.045]  There was a time in my life where I felt like, man, I don't know if I'm just too exhausted or what, but you feel like you want to get in a conversation and you're pausing and you can't find the word to say, and I swear, man, that X2 really helps with cognition.
[00:17:18.066 --> 00:17:20.848]  Well, that's because the synapses in the brain operate off of it.
[00:17:20.868 --> 00:17:21.588]  It's electrochemical.
[00:17:21.608 --> 00:17:22.369]  You're absolutely right.
[00:17:22.429 --> 00:17:26.112]  When I forget to take X2 every couple days, sometimes I forget for like a week because I get busy.
[00:17:26.252 --> 00:17:28.774]  Then I feel it and I take it, and it really is amazing.
[00:17:28.874 --> 00:17:29.995]  So thank you for the support, brother.
[00:17:33.176 --> 00:17:44.180]  Recent studies and reports have shown that pipes and plumbing are getting clogged and backed up with human waste and debris.
[00:17:44.240 --> 00:17:52.843]  This is from people flushing things that aren't meant to be flushed, like baby wipes and feminine products and safe sex products.
[00:17:53.103 --> 00:17:57.145]  And so this is resulting in pipes being backed up and clogged.
[00:17:57.805 --> 00:18:04.153]  Well, just like plumbing gets clogged, and just like pipes get clogged, the human body gets clogged just like that.
[00:18:04.253 --> 00:18:06.355]  And you may be experiencing backup too.
[00:18:06.435 --> 00:18:12.322]  So if you want some relief, some explosive relief, go to Infowarsstore.com and get Oxy-Powder.
[00:18:12.382 --> 00:18:14.945]  But let me warn you, this stuff is no joke.
[00:18:15.626 --> 00:18:25.515]  If you're experiencing some cloggage, some backup of your own, Oxy-Powder from InfowarsStore.com will clear it out, guaranteed.
[00:18:26.016 --> 00:18:31.000]  So go to InfowarsStore.com, take care of your clogged plumbing with Oxy-Powder.
[00:18:45.865 --> 00:18:49.866]  The animated contest of liberty is waiting for you.
[00:18:51.427 --> 00:18:53.187]  But you've got to take it in your hands.
[00:18:53.227 --> 00:19:00.970]  You've got to have the will to accept the truth and buck the system and the group collective.
[00:19:02.230 --> 00:19:08.172]  Do that, and you'll earn your way to the next level.
[00:19:08.192 --> 00:19:09.513]  This is the Info War.
[00:19:12.585 --> 00:19:17.588]  I just believe that they can obtain something if they can destroy the planet before we go to launch fish.
[00:19:17.748 --> 00:19:23.752]  They are just an intergalactic demonic transmission spewed out of hell trying to bring the planet down before the next level.
[00:19:23.792 --> 00:19:26.053]  But we will make the jump and nothing's going to stop it.
[00:19:26.073 --> 00:19:28.414]  And we're going to have a pro-human future.
[00:19:28.494 --> 00:19:29.635]  We're not just going interstellar.
[00:19:29.735 --> 00:19:30.696]  We're going interdimensional.
[00:19:30.876 --> 00:19:34.699]  As we travel up this true stairway to heaven, people won't want to play video games anymore.
[00:19:34.799 --> 00:19:37.501]  They'll realize this is the real universe with the real levels.
[00:19:37.682 --> 00:19:39.423]  This is where you want to get that score.
[00:19:39.583 --> 00:19:41.985]  Not in Super Mario Brother, not in Donkey Kong.
[00:19:42.165 --> 00:19:48.430]  I'm Alex Jones, transmitting from the third dimension, planet Earth, two-thirds of the way out on the spiral arm, Milky Way Galaxy.
[00:20:06.918 --> 00:20:09.514]  You're listening to The Alex Jones Show.
[00:20:33.784 --> 00:20:35.065]  Alex Jones here, back live.
[00:20:35.105 --> 00:20:36.346]  Owen Schroer riding a shotgun.
[00:20:36.386 --> 00:20:50.477]  Paul Joseph Watson on the devastation that nationalists, the patriots, the anti-globalists, that Alex Jones type individuals have just carried out in Europe.
[00:20:50.497 --> 00:20:52.558]  And I don't say that to brag.
[00:20:52.598 --> 00:20:58.923]  I'm going to say something very slowly and very clearly so that it sinks in for me and it sinks in for all of you out there.
[00:21:00.244 --> 00:21:02.866]  I don't take myself that seriously in poll wars.
[00:21:03.925 --> 00:21:05.146]  I mean, I know we tell the truth.
[00:21:05.566 --> 00:21:13.371]  I do take the truth seriously, but I don't put myself on a pedestal or think of how powerful we are, because we're humble individuals.
[00:21:14.532 --> 00:21:16.933]  I respect the power of the people, but I want to explain something.
[00:21:18.534 --> 00:21:28.801]  The New York Times, the Washington Post, the leftist arms of the CIA, federal judges, the EU, the UN, the Financial Times of London,
[00:21:30.066 --> 00:21:36.029]  They know that Infowars rebooted nationalism worldwide.
[00:21:37.090 --> 00:21:57.282]  Nigel Farage, last time he was on, and the time before that, and when I had dinner with him at the RNC three years ago, said half of the support for UKIP in its early days was Infowars, when they had no media, and that that's how they got half their votes and how their party was able to grow.
[00:21:59.406 --> 00:22:06.808]  No one was running a multimedia operation covering globalism and the alternative New Renaissance nationalism.
[00:22:07.828 --> 00:22:08.368]  Free market.
[00:22:09.569 --> 00:22:10.529]  Common sense systems.
[00:22:10.929 --> 00:22:11.509]  We did it!
[00:22:13.850 --> 00:22:15.870]  And we told you first about the illegal spying.
[00:22:16.150 --> 00:22:18.071]  And we told you first about the globalist plan.
[00:22:18.391 --> 00:22:19.791]  And I know you know about it as well.
[00:22:19.891 --> 00:22:21.191]  A lot of Americans know about it.
[00:22:21.912 --> 00:22:23.352]  We were just the focal point.
[00:22:25.049 --> 00:22:30.914]  So it wasn't just a few people at gun shows with their tables, you know, selling G. Edward Griffin books, which are the best people ever!
[00:22:31.254 --> 00:22:32.695]  We stand on their shoulders!
[00:22:33.416 --> 00:22:34.456]  People like Gary Allen.
[00:22:34.837 --> 00:22:36.218]  And none dare call it conspiracy.
[00:22:37.119 --> 00:22:44.084]  But the reason I point out the importance of InfoWars is the globalists know that we're ground zero.
[00:22:45.145 --> 00:22:46.486]  They know we're patient zero.
[00:22:46.766 --> 00:22:48.688]  They know we're domino number one, baby.
[00:22:50.874 --> 00:22:55.117]  And you've got them losing on every front, and they've committed so many crimes.
[00:22:55.577 --> 00:22:57.979]  We'll talk about that next segment, what Owen brought up.
[00:22:58.920 --> 00:23:07.506]  They've engaged in so much criminal activity, so much eugenics, secret testing, suppressed technology, that Trump's saying he's going to start releasing, which he's begun.
[00:23:07.526 --> 00:23:11.829]  And that's why they're so frantic to ignore his orders and not do what he says.
[00:23:11.889 --> 00:23:14.651]  But as they lose ground in every other country,
[00:23:15.956 --> 00:23:21.802]  And as every election brings us closer to patriot nationalist dominance globally, they're done.
[00:23:22.907 --> 00:23:27.870]  Unless they can start some big wars, release some bioweapons, or pull some other big shenanigan.
[00:23:28.111 --> 00:23:33.614]  And believe me, they didn't get in power by being tame, or being shrinking violence, or not being bold.
[00:23:34.235 --> 00:23:35.475]  Fortune favors the bold.
[00:23:36.156 --> 00:23:39.038]  Their fortune is power and control over human destiny.
[00:23:39.638 --> 00:23:44.481]  Our fortune is a future for our children, together in God's plan to the stars and beyond.
[00:23:45.202 --> 00:23:46.183]  A pro-human future.
[00:23:46.843 --> 00:23:47.824]  So I'm going to say this now.
[00:23:48.324 --> 00:23:52.607]  I rarely, in the early in the show, really explain to listeners, this isn't a game.
[00:23:53.808 --> 00:23:56.670]  And I've asked for your help over the years, and if it wasn't for you, we wouldn't be here.
[00:23:56.931 --> 00:23:58.592]  And we have withstood the storm together.
[00:23:59.373 --> 00:24:01.415]  But we are finally going to launch more shows.
[00:24:01.715 --> 00:24:13.025]  We are hiring more reporters with just the belief and the faith that the money will come in to expand in the face of the globalists, because they want us shut down ahead of 2020, and that's only six months away.
[00:24:13.105 --> 00:24:13.926]  Can you believe it?
[00:24:14.758 --> 00:24:19.883]  The year 2020 is only six and a half months away, ladies and gentlemen.
[00:24:19.923 --> 00:24:22.125]  We are in the eye of the storm right now.
[00:24:22.445 --> 00:24:26.989]  When we come out of the eye, it is going to be 200 mile an hour winds for everybody.
[00:24:27.369 --> 00:24:29.271]  CNN's collapsing, shutting down.
[00:24:29.932 --> 00:24:32.254]  All the other leftist publications, Huffington Post,
[00:24:33.553 --> 00:24:36.815]  You name it, they're all circling the toilet bowl.
[00:24:36.856 --> 00:24:37.796]  They all lose money.
[00:24:38.136 --> 00:24:42.099]  Vice has lost five billion dollars for Disney.
[00:24:42.680 --> 00:24:49.705]  Five billion dollars shoveling videos of how the dictator of China is good and Trump is bad.
[00:24:50.105 --> 00:24:55.950]  Shoveling videos how I'm evil and Trump's evil and how Christians suck and how Jesus sucks.
[00:24:56.830 --> 00:24:57.551]  They're rejected.
[00:24:57.891 --> 00:24:59.833]  Billions into Vice.
[00:25:01.041 --> 00:25:03.323]  And they can't even stand up to InfoWars.
[00:25:03.923 --> 00:25:08.187]  They don't have the footprint or the result because people know lies when they see it.
[00:25:10.969 --> 00:25:13.492]  We don't have five billion dollars in the last five years.
[00:25:14.713 --> 00:25:15.113]  We spent
[00:25:17.771 --> 00:25:20.773]  Over $150 million the last five years to run this place.
[00:25:22.013 --> 00:25:32.499]  That's how much the bandwidth, and the insurance, and the crew, and the legal, and the systems, and the taxes, and the regulations in media, little bitty radio stations cost millions to run a year.
[00:25:33.020 --> 00:25:35.181]  Newspapers in middle-sized towns cost millions.
