[00:00:04.682 --> 00:00:05.222]  We've got it.
[00:12:28.629 --> 00:12:35.333]  By Somali, it can't ever get its act together, because everybody's a king, everybody's royal, everyone's a noble, everyone has a right to rule.
[00:12:35.773 --> 00:12:38.275]  That's why they're trying to take over Ethiopia and Sudan.
[00:12:39.796 --> 00:12:42.777]  Nobody wants to work, they want to just run around and be the boss.
[00:12:44.979 --> 00:12:47.400]  The genetics is pure arrogance.
[00:12:50.102 --> 00:12:51.142]  Just like the Palestinians.
[00:12:53.624 --> 00:12:53.744]  And...
[00:12:55.256 --> 00:12:58.578]  Their sickening entitlement works with the leftist mindset perfectly.
[00:12:58.918 --> 00:12:59.458]  And she's here.
[00:12:59.518 --> 00:13:01.960]  I've got countless clips saying, America's not good.
[00:13:01.980 --> 00:13:02.500]  It's terrible.
[00:13:02.740 --> 00:13:04.321]  She'll teach us how to be great.
[00:13:04.641 --> 00:13:05.922]  I mean, these are some sickening clips.
[00:13:06.122 --> 00:13:09.044]  How it's concentration camp guards and they've got to be dealt with.
[00:13:09.064 --> 00:13:10.264]  They've got to be eliminated.
[00:13:11.325 --> 00:13:12.506]  And then it starts happening.
[00:13:12.846 --> 00:13:17.468]  You start trying to kill the Border Patrol as the nation's under attack.
[00:13:17.949 --> 00:13:19.229]  The most open border in the world.
[00:13:21.571 --> 00:13:23.572]  And Trump wades in perfectly.
[00:13:24.699 --> 00:13:31.204]  Knowing that there's already a fissure in the Democratic Party between Nancy Pelosi and the leftist.
[00:13:31.224 --> 00:13:33.726]  There was a perfect cartoon last week I meant to show you.
[00:13:34.066 --> 00:13:35.067]  See if you guys can pull it up.
[00:13:37.045 --> 00:13:40.187]  I think a Don Salazar tweeted, that's how I saw it, it was on a Don's tweet, one of our writers.
[00:13:40.207 --> 00:13:47.993]  Yeah, it was a Don's, where it shows Pelosi's paving this road to globalism, communism, world government, but the cement isn't dry yet.
[00:13:48.473 --> 00:13:57.159]  And here's Ilhan Omar and Tlaib and AOC, like little kids, racing across the wet concrete, messing up the road.
[00:13:57.680 --> 00:14:02.083]  That's exactly, that's the perfect allegory, the perfect analogy.
[00:14:02.103 --> 00:14:06.186]  In fact, I even said last week that she's paving the road to the new world order,
[00:14:07.076 --> 00:14:10.657]  And then they're pissed at her, who's actually paving the road for them.
[00:14:11.717 --> 00:14:25.702]  So Trump sees this division, Trump sees this fissure, Trump sees what's happening, and he sees how America-hating all these people are, so he comes out and he attacks Ilhan Omar, and says, you ought to go back to the country you came from, in singular.
[00:14:27.600 --> 00:14:36.785]  And CNN, of course, to make a deception, said, he called all four women foreigners, and said they should all four go back, when he said, you Congresswoman, need to go back.
[00:14:37.846 --> 00:14:40.767]  To the hellhole country, the worst in the world you came from.
[00:14:40.987 --> 00:14:41.608]  Which is true!
[00:14:46.070 --> 00:14:48.852]  Unbelievable, ladies and gentlemen.
[00:14:50.993 --> 00:14:53.754]  So Trump has made the right move, and he's way ahead.
[00:14:53.975 --> 00:14:55.896]  Trump's 20 points ahead of everybody.
[00:14:56.872 --> 00:15:01.938]  Just as I told you three years ago on the eve of the election, and they've got new polls.
[00:15:02.298 --> 00:15:07.825]  Trump trails Biden, Warren, Sanders in new NBC News Wall Street Journal poll.
[00:15:09.427 --> 00:15:13.432]  So the weak-minded still believe they're the majority and think, oh, he's losing.
[00:15:13.972 --> 00:15:14.733]  We're winning.
[00:15:15.154 --> 00:15:16.736]  Let's stay on the bandwagon.
[00:15:17.571 --> 00:15:23.759]  And you go to a Democrat event, an Antifa event, it looks like people that escaped from a mental institution.
[00:15:24.400 --> 00:15:30.108]  You ever drive down the road and you see somebody at a four-way stop or at a street light, and they're talking to themselves and looking crazy?
[00:15:30.949 --> 00:15:32.231]  They got the look.
[00:15:33.472 --> 00:15:35.215]  All these people have the look.
[00:15:36.258 --> 00:15:38.479]  Of mental patients, but that's who they are.
[00:15:39.080 --> 00:15:42.281]  The truth is, the Democrats engage in election fraud in every area they control.
[00:15:42.301 --> 00:15:43.282]  They're a criminal group.
[00:15:43.522 --> 00:15:47.224]  The truth is, the Democrats have about 30% support in voters.
[00:15:47.724 --> 00:15:48.044]  It's not 50.
[00:15:48.224 --> 00:15:50.505]  It's all rigged for them.
[00:15:50.826 --> 00:15:51.686]  No one likes them.
[00:15:52.066 --> 00:15:52.807]  Everyone hates them.
[00:15:53.407 --> 00:15:55.848]  Maybe 20% of the population nationally likes them.
[00:15:56.088 --> 00:15:59.410]  And they're the biggest losers there are, or they're parasite controllers.
[00:16:02.720 --> 00:16:05.242]  Stress is a natural part of life.
[00:16:05.623 --> 00:16:11.728]  Work, family, friends, and everyday accidents can put a lot of strain on the body and your mood.
[00:16:11.968 --> 00:16:13.730]  Don't let life weigh you down.
[00:16:13.950 --> 00:16:20.376]  Happies is a powerful mood and stress support formula that has your back against life's daily inconveniences.
[00:16:20.616 --> 00:16:26.401]  Made with ancient ingredients used for thousands of years, Happies can help you take back the day.
[00:16:26.781 --> 00:16:32.588]  With our powerhouse formula, Happies can be an important part of your daily supplement routine.
[00:16:32.888 --> 00:16:40.817]  With poor diet and the constant on and off of your work life, it's more important than ever to support your body in the fight against stress.
[00:16:41.137 --> 00:16:46.163]  With powerful ingredients combined to help support the mind and body, Happies
[00:16:46.423 --> 00:16:51.786]  Helps support during stress, promotes overall well-being, and helps support your mood.
[00:16:52.006 --> 00:16:53.907]  Don't live your life bogged down.
[00:16:54.127 --> 00:17:00.471]  Help your body overcome the effects of daily stress and pressure today with Happys from InfoWarsStore.com
[00:17:03.314 --> 00:17:14.324]  Recent studies and reports have shown that pipes and plumbing are getting clogged and backed up with human waste and debris.
[00:17:14.384 --> 00:17:22.992]  This is from people flushing things that aren't meant to be flushed, like baby wipes and feminine products and safe sex products.
[00:17:23.252 --> 00:17:27.296]  And so this is resulting in pipes being backed up and clogged.
[00:17:27.936 --> 00:17:34.285]  Well, just like plumbing gets clogged, and just like pipes get clogged, the human body gets clogged just like that.
[00:17:34.405 --> 00:17:36.488]  And you may be experiencing backup too.
[00:17:36.588 --> 00:17:42.476]  So if you want some relief, some explosive relief, go to Infowarsstore.com and get Oxy-Powder.
[00:17:42.516 --> 00:17:45.079]  But let me warn you, this stuff is no joke.
[00:17:45.760 --> 00:17:55.671]  If you're experiencing some cloggage, some backup of your own, Oxy-Powder from InfowarsStore.com will clear it out, guaranteed.
[00:17:56.171 --> 00:18:01.137]  So go to InfowarsStore.com, take care of your clogged plumbing with Oxy-Powder.
[00:18:12.415 --> 00:18:13.736]  Sleeps and by pounds.
[00:18:14.537 --> 00:18:20.622]  The number one best-selling supplement family in the world is energy drinks and energy supplements.
[00:18:21.223 --> 00:18:31.071]  But they are riddled with dyes and toxins and synthetic caffeines and other chemicals that sure get you a quick boost, but burn out in just a few hours and have terrible side effects.
[00:18:31.311 --> 00:18:39.839]  We have developed, hands down from our research, the most powerful, healthy energy drink pre-workout and beyond system in the world.
[00:18:40.708 --> 00:18:41.649]  There's nothing else like it.
[00:18:42.009 --> 00:18:43.051]  You must experience it.
[00:18:43.171 --> 00:18:49.518]  It is a total game changer and it comes in easy to use packets to mix in with fruit juice or water, whatever you'd like.
[00:18:50.179 --> 00:18:51.620]  Warning though, it's very, very strong.
[00:18:51.700 --> 00:18:52.682]  It lasts up to 10 hours.
[00:18:53.182 --> 00:18:59.349]  So take a half packet the first time you take it because TurboForce is named TurboForce because it will take you into overdrive.
[00:18:59.870 --> 00:19:01.371]  TurboForce at m4slive.com.
[00:19:03.095 --> 00:19:11.020]  Our powerful line of fluoride free products is the perfect gift for yourself or others who are exploring a healthier, happier lifestyle.
[00:19:11.200 --> 00:19:16.363]  With options ranging from toothpaste to oral spray, it's easy to find the perfect option for you.
[00:19:16.783 --> 00:19:22.627]  Super Blue Toothpaste is the fan favorite fluoride free toothpaste that every info warrior loves.
[00:19:22.967 --> 00:19:30.172]  Powered by iodine and nano silver, it's designed to deliver a powerful clean while supporting good oral health and fresh breath.
[00:19:30.312 --> 00:19:32.354]  Available in two refreshing flavors.
[00:19:32.454 --> 00:19:36.997]  Enjoy a minty fresh flavor made with peppermint oil or try our bubblegum flavor.
[00:19:37.978 --> 00:19:42.719]  Super Blue Immune Gargle is the only option for on the go immune system support like no other.
[00:19:42.939 --> 00:19:49.501]  With the scientifically proven, patented ingredient Silver Soul in three different sizes, you can take it wherever you go.
[00:19:49.661 --> 00:19:53.463]  Support good oral health with our one of a kind Super Blue products.
[00:19:53.643 --> 00:19:56.583]  Don't miss out on revolutionizing your morning routine.
[00:19:56.823 --> 00:20:01.445]  Head to InfoWarsStore.com and get our line of Super Blue products today.
[00:20:06.560 --> 00:20:09.263]  You're listening to The Alex Jones Show!
[00:20:30.290 --> 00:20:37.120]  Welcome back, I'm Alex Jones, your host on this very important Monday, July 15th, 2019 Global Broadcast.
[00:20:37.300 --> 00:20:38.421]  I am your host, Alex Jones.
[00:20:39.659 --> 00:20:51.150]  Now, coming up, we have a gentleman from the Three Percenters out in Washington who has actually been around and been confronted by the firebombing terrorist that attacked the ICE facility.
[00:20:51.230 --> 00:20:51.950]  He'll be joining us.
[00:20:51.970 --> 00:20:56.154]  Stuart Rhodes will be in studio, founder of Oath Keepers, breaking all this down.
[00:20:56.174 --> 00:20:58.596]  They actually had the manifesto before Jack Posobiec did.
[00:20:59.057 --> 00:21:00.858]  That's how on the job they are.
[00:21:00.899 --> 00:21:02.140]  We'll be going over the manifesto.
[00:21:03.541 --> 00:21:09.062]  And I'm going to get back into Ilhan Omar and how smart it is, and how it's the right thing to do, to call the bluff of the left.
[00:21:09.742 --> 00:21:13.343]  Ilhan Omar is talking about how much America sucks, so are her other cohorts.
[00:21:13.503 --> 00:21:21.305]  She came here fraudulently, married her brother, was on welfare the whole time, then engaged in tax fraud, which she admitted to and paid a fine for.
[00:21:21.325 --> 00:21:23.946]  The woman is a slug.
[00:21:25.306 --> 00:21:26.606]  She comes from a failed state.
[00:21:26.866 --> 00:21:29.887]  If you come here from Somalia and you embrace America, great, I embrace you.
[00:21:31.854 --> 00:21:34.415]  But I statistically have seen the numbers on many Somalis.
[00:21:34.976 --> 00:21:36.497]  And they say they want to go back to Somalia.
[00:21:36.557 --> 00:21:37.377]  America sucks.
[00:21:38.778 --> 00:21:44.861]  There's a lot of violence against other fellow Americans because they don't see this as their Islamic wonderland.
[00:21:45.261 --> 00:21:48.543]  They believe they are the superior master group to rule the earth.
[00:21:49.023 --> 00:21:53.506]  Well, go back and rule Somalia where you're constantly killing each other over control.
[00:21:54.106 --> 00:21:55.387]  Two types of civilization.
[00:21:56.407 --> 00:21:57.628]  Those that exist and those don't.
[00:21:58.528 --> 00:21:59.709]  One is based on renaissance.
[00:21:59.749 --> 00:22:01.350]  The other is based on conquest.
[00:22:03.877 --> 00:22:04.918]  Now let's get right into it.
[00:22:08.742 --> 00:22:11.285]  Again, InfoWars is next year's news today.
[00:22:12.486 --> 00:22:18.372]  I was completely banned off of the major platforms a year ago, August 6th.
[00:22:19.233 --> 00:22:26.861]  I was 86th on 86, all the big tech platforms, because I was on air calling for criminal
[00:22:28.689 --> 00:22:37.117]  Investigations of Google and Apple specifically for international spying, espionage, and treason.
[00:22:40.380 --> 00:22:44.784]  In fact, there is the August 7th article in Real Clear Politics.
[00:22:45.404 --> 00:22:52.470]  Alex Jones and Donald Trump, you need to blow the whistle on Chinese Communist infiltration of Silicon Valley Democratic Party.
[00:22:52.511 --> 00:22:53.892]  In fact, let's grab that video.
[00:22:55.788 --> 00:23:03.330]  And I was on air for one month solid saying, I don't care what happens to me, they're on the Chinese payroll, red alert, maximum alert.
[00:23:06.471 --> 00:23:11.812]  That is what we issued was a red alert pointing out that we exposed treasons, we were under attack.
[00:23:13.072 --> 00:23:21.494]  Peter Thiel spoke to a group of conservatives yesterday, closed door, but the transcript is available.
[00:23:22.054 --> 00:23:24.335]  It's at Fox News, Bloomberg and Axios.
[00:23:25.316 --> 00:23:28.779]  And he said, Peter Thiel says FBI, CIA should probe Google.
[00:23:29.619 --> 00:23:34.343]  He goes on to say they shouldn't do it gently, that they are under CHICOM control.
[00:23:35.304 --> 00:23:40.127]  And that it's a well-known fact in Silicon Valley, they're actively working to bring down the U.S.
[00:23:40.588 --> 00:23:45.171]  Obama and Hillary authorized the deal eight years ago.
[00:23:49.475 --> 00:23:51.536]  Peter Thiel, investigate Google for treason.
[00:23:52.297 --> 00:23:53.358]  Aiding Chinese military.
[00:23:53.958 --> 00:23:54.979]  Spies infiltrated.
[00:23:56.260 --> 00:23:58.041]  Now, that's a fact, by the way.
[00:23:58.962 --> 00:24:00.884]  And I've laid all the evidence out ad nauseam.
[00:24:00.924 --> 00:24:06.228]  If you want to know why I got smashed first, it's called leadership.
[00:24:07.188 --> 00:24:08.069]  Leadership.
[00:24:10.931 --> 00:24:22.180]  Everyone that we talked to that attended the conference on censorship at the White House Thursday said, Infowars raised the alarm first, and that was the leadership.
[00:24:23.490 --> 00:24:25.133]  Well, the truth is that's not accurate.
[00:24:25.153 --> 00:24:32.587]  Matt Drudge raised the alarm first a decade ago and then four years ago in this studio standing right there off-camera.
[00:24:34.218 --> 00:24:44.726]  It is about credit because we need to give people credit that are trailblazers and have the will to hit the barbed wire first and take the attacks that you see above ground and below ground.
[00:24:45.146 --> 00:24:49.430]  Because believe me, for any attack you see on the surface, it's real fun behind the scenes.
[00:24:49.450 --> 00:24:49.910]  But you know what?
[00:24:49.990 --> 00:24:50.511]  It is fun.
[00:24:51.251 --> 00:24:54.654]  Because we're going to expose the globalists trying to bring in authoritarianism.
[00:24:54.954 --> 00:24:58.977]  It always looks like evil's gonna win until good people stand up and then it reverses.
[00:24:59.377 --> 00:25:01.159]  And we're in that reversal period right now.
[00:25:02.380 --> 00:25:03.881]  But I specifically
[00:25:05.925 --> 00:25:09.989]  In the weeks leading up, every day hammered Google and Apple.
[00:25:10.230 --> 00:25:17.497]  And I laid out how they'd moved to China, how they gave all their codes to it, how they officially put their main servers there, and the Apple code keys.
[00:25:18.558 --> 00:25:24.865]  So of course Tim Cook at Apple and the heads of Google all got together and said, we gotta shut this son of a bitch up.
[00:25:25.485 --> 00:25:25.946]  Guess what?
[00:25:26.286 --> 00:25:29.029]  I sat in my living room with my father a month before.
[00:25:30.356 --> 00:25:33.558]  And I said, Father, I have had a vision.
[00:25:33.618 --> 00:25:38.982]  And by vision, a mathematical, a key algorithm, HUMET system.
[00:25:40.424 --> 00:25:53.955]  Where I said, I'm going to press the attack and call for their arrest, and they're gonna ban me, and out of that, we will be at the fulcrum point to have even more influence with real thinkers as we go into this, because I envision total bannings within a year of everybody else.
[00:25:54.516 --> 00:25:56.377]  Why shouldn't I just be first up front?
[00:25:56.818 --> 00:25:58.799]  He said, if you think you know what you're doing, execute.
[00:25:59.060 --> 00:26:00.361]  And I executed!
[00:26:00.941 --> 00:26:03.363]  And it's all unfolding as we have foreseen it.
