[00:00:06.633 --> 00:00:08.777]  Waging war on corruption.
[00:03:54.954 --> 00:04:01.096]  And a lot of these technologies just appeared out of nowhere, by the way, and are way more advanced than anybody even knew.
[00:04:01.116 --> 00:04:02.477]  And there's jumps in them.
[00:04:03.377 --> 00:04:07.239]  And there's major jumps going on inside the compartmentalization of government.
[00:04:07.639 --> 00:04:08.699]  I'm not a UFO guy.
[00:04:08.719 --> 00:04:09.680]  I don't get into all that.
[00:04:10.740 --> 00:04:13.441]  The globalists, though, are into it.
[00:04:14.882 --> 00:04:17.623]  And Silicon Valley and all these guys are signed on
[00:04:19.039 --> 00:04:38.342]  There's some really hardcore stuff that was popularized by British intelligence and others who were working with Aleister Crowley, Jack Parsons, the Jet Propulsion Laboratory, and others who were a big pack of hardcore black magicians who believed they were conjuring entities that were giving them this advice.
[00:04:38.402 --> 00:04:41.783]  And Aleister Crowley wrote about it before they were put in Hollywood movies, before Hollywood existed.
[00:04:42.283 --> 00:04:46.884]  Little three-foot gray alien at the pyramid coming out telling him what to do in a black magic ritual.
[00:04:47.981 --> 00:04:50.304]  So that's where you get the little grey aliens and the black eyes and all that.
[00:04:50.344 --> 00:04:50.925]  That's a demon.
[00:04:52.106 --> 00:04:53.508]  So they can call this crazy all day.
[00:04:53.528 --> 00:04:54.610]  This is their real plan.
[00:04:55.371 --> 00:04:56.953]  They plan to kill every one of us.
[00:04:57.534 --> 00:04:58.795]  They're coming to kill everybody.
[00:04:58.835 --> 00:04:59.196]  Stay with us.
[00:05:06.784 --> 00:05:08.606]  I just have to say something, man.
[00:05:08.626 --> 00:05:11.648]  It seems like every time I turn on your broadcast, you're bragging.
[00:05:12.488 --> 00:05:13.589]  It just gets old, man.
[00:05:13.909 --> 00:05:15.631]  I'm gonna shut you down right now, okay?
[00:05:16.351 --> 00:05:18.393]  We're taking calls about your nomination.
[00:05:18.653 --> 00:05:22.696]  Do you understand they're having congressional hearings trying to shut us down?
[00:05:23.216 --> 00:05:25.158]  Do you understand I'm ringing the alarm?
[00:05:25.978 --> 00:05:28.300]  If that was happening to anybody else, I'd be freaked out.
[00:05:28.660 --> 00:05:29.761]  I mean, what's it gonna take?
[00:05:30.021 --> 00:05:30.902]  Us being shut down?
[00:05:31.142 --> 00:05:32.183]  Is that what you want, Frank?
[00:05:32.603 --> 00:05:33.624]  You know what, Alex?
[00:05:33.664 --> 00:05:34.744]  Hey, put him on pause again!
[00:05:34.764 --> 00:05:35.605]  Hey, Frank!
[00:05:35.865 --> 00:05:41.248]  Do you understand it's not bragging to say, we are the tip of the spear, we're under attack, we need your help.
[00:05:41.549 --> 00:05:45.831]  As much bagging as I do, we can barely pay the bills and grow in the face of this.
[00:05:46.071 --> 00:05:48.933]  I'm not gonna just stop growth and let them start pushing us backwards.
[00:05:49.193 --> 00:05:49.574]  You understand?
[00:05:49.674 --> 00:05:50.954]  I need your help, Frank!
[00:05:51.315 --> 00:05:52.475]  I need your help, Frank!
[00:05:53.436 --> 00:05:58.379]  Go to Infowarsstore.com right now and help fund the Infowars.
[00:05:59.340 --> 00:06:00.000]  Do you understand?
[00:06:00.020 --> 00:06:01.201]  I need your help, Frank!
[00:06:05.036 --> 00:06:06.000]  We're drugged out!
[00:06:06.602 --> 00:06:08.891]  We are following other people's opinions!
[00:06:09.995 --> 00:06:12.256]  We are controlled by the media.
[00:06:12.837 --> 00:06:14.377]  Today, it all changes.
[00:06:14.698 --> 00:06:17.259]  This reality has been forced upon us.
[00:06:17.459 --> 00:06:20.320]  It is a choice, just like when I said slavery is a choice.
[00:06:20.541 --> 00:06:25.043]  Einstein said the death of insanity is doing the same thing, expecting a different result.
[00:06:25.263 --> 00:06:27.884]  So we keep on saying, I hate you, I hate you, f*** you, f*** you, f*** you.
[00:06:27.904 --> 00:06:30.446]  How are we going to get a different result out of hate?
[00:06:30.786 --> 00:06:32.727]  Why don't we just try love?
[00:06:33.207 --> 00:06:34.628]  Why don't we just try love?
[00:06:34.848 --> 00:06:36.669]  We have the resources for
[00:06:38.271 --> 00:06:42.673]  Resistance to tyrants is obedience to God.
[00:06:42.753 --> 00:06:43.613]  It's Alex Jones.
[00:07:08.979 --> 00:07:12.502]  Kanye's just doing what the universe told him to do.
[00:07:13.604 --> 00:07:15.485]  See, there's not just good in the universe.
[00:07:15.926 --> 00:07:16.646]  There's evil.
[00:07:18.228 --> 00:07:22.092]  And some people are doing what the dark side is telling them.
[00:07:22.632 --> 00:07:25.375]  Some people are being given very twisted evil.
[00:07:35.854 --> 00:07:37.895]  That's what all the ancient cultures said.
[00:07:37.915 --> 00:07:39.176]  It's what the Bible says.
[00:07:39.196 --> 00:07:40.757]  It's what Judaism says.
[00:07:40.817 --> 00:07:41.998]  It's even what Islam says.
[00:07:44.300 --> 00:07:56.588]  But we just sit here and have an elite, so-called elite, in Silicon Valley and the UN and everywhere, saying there are too many people.
[00:07:56.608 --> 00:08:00.951]  We need a world government to forcibly reduce the population's numbers.
[00:08:02.731 --> 00:08:09.063]  And see, the Carnegie Endowment, after World War I, tried to get the League of Nations and it failed.
[00:08:10.466 --> 00:08:12.750]  So they said, we need a bigger World War.
[00:08:14.042 --> 00:08:23.510]  And then we need to break up the family, and we need to emasculate the men, and we need to basically end the human cycle as we know it, because humans are warlike and bad.
[00:08:23.530 --> 00:08:29.735]  So we have to re-engineer humans to be submissive, basically, and who don't even breed anymore.
[00:08:29.755 --> 00:08:34.719]  And then we'll just phase out almost everybody, because we're the super homo sapien sapien.
[00:08:36.541 --> 00:08:37.582]  Or the ubermenschen.
[00:08:39.023 --> 00:08:40.104]  The superman.
[00:08:41.206 --> 00:08:49.632]  Yes, the comic book writers in the 1940s didn't come up with the Superman, the Ubermensch.
[00:08:52.514 --> 00:08:53.235]  It was the British.
[00:08:54.836 --> 00:08:56.738]  And it was the British scientists that came up.
[00:08:57.540 --> 00:09:09.007]  With all of it, with scientists in the United States, and some in Europe, Germany, Austria, Prussia, that particular state, most of it came out of that sector.
[00:09:09.807 --> 00:09:14.890]  If you look at the amount of things produced out of that Austrian-Hungarian Empire, but I digress.
[00:09:17.832 --> 00:09:22.155]  And they said the way to have a final monopoly of control is to end the family.
[00:09:23.254 --> 00:09:34.781]  Tell the women it's cool to smoke cigarettes and drink liquor and to not have kids, or if they have kids, put them in a government facility during the day so we have full control of them so we can program the kids, not mom and dad.
[00:09:35.321 --> 00:09:37.522]  And then sell women on how super cool it is.
[00:09:37.762 --> 00:09:39.784]  And all that's declassified, all that's public.
[00:09:41.424 --> 00:09:47.328]  And so once they've done that, this is a fact, they could really start dumbing people down and really start destroying people's roots.
[00:09:50.120 --> 00:09:54.482]  And really start then preparing to decrease the world's population.
[00:09:55.363 --> 00:10:00.925]  But first you want to flood the first world with a giant bloom of the third world to bring the first world down.
[00:10:01.586 --> 00:10:04.347]  Then you release a bio weapon
[00:10:06.027 --> 00:10:34.737]  That culls large amounts of the population and you tell them that it's a naturally occurring weapon or that terrorists released it and then everybody's got to go into these highly controlled compact police state grid cities for their quote safety and then that allows over time the social engineering to get even more draconian and then basically they'll release bioweapons so deadly that only becoming basically artificial humans will allow you to live in the new environment that they are creating.
[00:10:36.496 --> 00:10:37.677]  So this is their real plan.
[00:10:37.697 --> 00:10:44.744]  A lot of you that read 50s, 60s, 70s, 80s sci-fi, you're like, I've read about a lot of this kind of stuff.
[00:10:44.764 --> 00:10:45.885]  But you notice it all came true.
[00:10:45.965 --> 00:10:54.973]  And that's because through the different world science fiction organizations, and by the way, H.G.
[00:10:55.013 --> 00:10:58.076]  Wells wrote more nonfiction books than he wrote fiction.
[00:10:58.517 --> 00:11:00.419]  He wrote all about this, Things to Come.
[00:11:02.099 --> 00:11:15.525]  How the British Royal Commissions created plans that they wanted to see carried out, but then they would popularize them into culture so that at a subconscious level, we would just expect that to then happen in the future.
[00:11:17.026 --> 00:11:27.551]  And that's why in 1932, Brave New World was published by Aldous Huxley, whose brother would go on to create the UN and then run it.
[00:11:32.557 --> 00:11:34.158]  And they set up the entire program.
[00:11:35.238 --> 00:11:39.160]  That's why you read Brave New World, you're like, first they break up the family.
[00:11:39.180 --> 00:11:49.464]  30 years later, they start putting people on chemicals, so that they can't give birth, so they can quote, change their sex.
[00:11:50.004 --> 00:11:51.645]  It's all done at first as fashion.
[00:11:53.426 --> 00:11:55.987]  You're roped in, it's cool, it's the fun thing to do.
[00:11:58.388 --> 00:12:00.889]  And then, 100 years later,
[00:12:03.015 --> 00:12:15.665]  There's suboids that are two feet tall running around that are basically serving the system like bots, and then you've got the genetically superior establishment that lives forever up on the Elysium Hill.
[00:12:16.146 --> 00:12:21.950]  So it's a repeat of everything that Plato, 2,300 years before, envisioned as a master plan.
[00:12:27.478 --> 00:12:33.280]  And Plato knew that what humans can envision, humans can create, because we're made in the image of God.
[00:12:35.081 --> 00:12:38.903]  God really makes stuff, creates things, does things.
[00:12:41.604 --> 00:12:44.425]  But the general public is in Plato's cave.
[00:12:45.145 --> 00:12:50.628]  He even envisioned television, and how it would be used to enslave and control.
[00:12:52.898 --> 00:12:59.420]  Now, he wanted something better than just projecting stick figures on a cave wall and mesmerizing the public with theater.
[00:13:00.321 --> 00:13:19.567]  But how that if it could be made even more real, they could create false realities to induce the public into, so they would never know they were being exterminated and trained not to breed, so the elite would remove the cancer of humanity from the breast of Mother Earth 2,300 years ago.
[00:13:23.809 --> 00:13:27.720]  By the way, everything Plato wrote about, almost all of it, they've dug up or found now.
[00:13:29.212 --> 00:13:33.553]  Just like the Bible, they keep digging up cities and finding tombs and proving all of it.
[00:13:34.794 --> 00:13:38.775]  But there's one part he wrote about that they never found, and that was Atlantis.
[00:13:39.355 --> 00:13:47.478]  In the Atlantic Ocean, an island that had flying machines and an energy source that glowed white light that was its power, but that exploded.
[00:13:48.298 --> 00:13:53.680]  And then, for years, it was freezing cold and the sky was dark because of all the dust in the air.
[00:13:53.980 --> 00:13:56.241]  How would someone know what really happens like that?
[00:13:57.475 --> 00:14:02.536]  I think you knew a little bit more, don't you think, old Plato?
[00:14:03.456 --> 00:14:09.398]  Might have been talking to somebody that keeps little horns and little teeth hidden so you don't get scared?
[00:14:13.979 --> 00:14:16.179]  And so, you see, that's what this all comes down to.
[00:14:16.199 --> 00:14:18.100]  And everybody knows the devil's real.
[00:14:19.220 --> 00:14:21.280]  And the globalists have made a deal with the devil.
[00:14:21.540 --> 00:14:22.001]  Period.
[00:14:25.876 --> 00:14:31.699]  These entities, these demons and their leader have done this before.
[00:14:32.599 --> 00:14:34.460]  So Christ said, I have many flocks.
[00:14:36.661 --> 00:14:40.362]  And so if they're allowed to get away with this, this is what's going to happen.
[00:14:40.903 --> 00:14:48.406]  Now, when we come back, I'm going to get into, I'm going to get out of the esoteric and the hidden and the occult and what the globalists actually believe into what they're doing.
[00:14:50.157 --> 00:14:59.721]  And the organized planetary collapse that they are carrying out against humanity right now that is going to be irreversible within six months to a year from my analysis.
[00:15:01.302 --> 00:15:05.844]  Now there's a lot of groups and organizations finally realizing how dire the straits are and moving against this.
[00:15:07.865 --> 00:15:13.948]  But people need to know in case they're successful who did it and who engineered it.
[00:15:14.848 --> 00:15:16.249]  So I'm going to lay all of that out
[00:15:17.162 --> 00:15:20.845]  When we return for several segments, then I'll get in all the latest news and incredible clips.
[00:15:20.865 --> 00:15:30.674]  There's so much over-the-top news at Infowars.com and PrisonPlanet.com that is absolutely beyond essential that everyone must see and that everyone must share.
[00:15:31.154 --> 00:15:31.975]  And it's not going to get...
[00:15:33.214 --> 00:15:34.235]  Move down the field.
[00:15:35.076 --> 00:15:36.017]  Unless you do it.
[00:15:36.678 --> 00:15:39.480]  So I'm asking you to go to InfoWars.com.
[00:15:39.520 --> 00:15:40.421]  There's videos at the top.
[00:15:40.782 --> 00:15:41.302]  Scroll down.
[00:15:41.702 --> 00:15:42.563]  All the different articles.
[00:15:42.623 --> 00:15:43.885]  Look throughout the entire site.
[00:15:44.185 --> 00:15:45.326]  Go to NewsWars.com.
[00:15:45.366 --> 00:15:47.368]  It's not as censored as InfoWars.com.
[00:15:47.388 --> 00:15:51.292]  So when you share it on Twitter and Facebook and places, they don't immediately, you know, block it.
[00:15:51.452 --> 00:15:53.514]  And then you don't get slapped on the wrist or banned.
[00:15:54.035 --> 00:15:55.456]  So NewsWars.com.
[00:15:56.157 --> 00:15:56.717]  We'll be right back.
[00:15:56.737 --> 00:15:57.138]  Stay with us.
[00:16:06.358 --> 00:16:12.401]  The globalists and tyrants everywhere seek control, dumb down masses so they can play God.
[00:16:12.421 --> 00:16:29.087]  And the American system of true rugged individualism, the Wild Wild West, everything we've been through, our entire history, beating the British Empire when no one else had ever done it up until that time, and it was ragtag forces that did it, is the stuff of legend.
[00:16:29.787 --> 00:16:37.594]  And that's why the globalists want to break up our families and demoralize us and give us false histories about our country so that they can break us down and control us.
[00:16:37.874 --> 00:16:46.421]  It's classic military tactics that when you occupy a nation and the people aren't giving up, you demoralize them, you teach them that they're bad people, you turn them against each other.
[00:16:46.501 --> 00:16:48.503]  But humanity is smarter than that.
[00:16:48.763 --> 00:16:57.491]  Despite all the cultural attacks, all the biological attacks, all the GMO, all the vaccines, all of it, still, humanity is beginning to awaken.
[00:16:57.531 --> 00:17:05.638]  Not just here, but from Brazil, to Japan, to the coast of Spain, to Catalonia, to the great folks in Greece, right through Europe and France.
[00:17:06.178 --> 00:17:07.458]  And then you're UK and Canada.
[00:17:07.618 --> 00:17:12.380]  And so the authoritarians are cracking down to make us submit and break our will.
[00:17:12.540 --> 00:17:15.781]  And the tighter they squeeze, the more people are going to wake up and resist.
[00:17:16.021 --> 00:17:17.822]  But it's an incredibly dangerous time as well.
[00:17:17.902 --> 00:17:22.743]  And that's why listeners and viewers have to understand that this is very, very close.
[00:17:23.023 --> 00:17:28.065]  They are attacking and savagely destroying and trying to defeat anybody they can.
[00:17:28.345 --> 00:17:28.665]  I don't know.
[00:17:47.549 --> 00:17:49.430]  I'm promoting water filtration for you and your children.
[00:17:49.450 --> 00:17:50.031]  That's a must.
[00:17:50.271 --> 00:17:52.492]  All the stuff from the water table, I'm promoting air filtration.
[00:17:52.512 --> 00:17:56.915]  Promoting non-GMO heirloom seeds that are great to plant, whether you're in the city or out in the countryside.
[00:17:57.035 --> 00:17:58.096]  I promote great supplements.
[00:17:58.236 --> 00:17:59.057]  I promote t-shirts.
[00:17:59.197 --> 00:18:00.798]  I treat you like I want to be treated.
[00:18:01.158 --> 00:18:04.560]  I just automatically can't do things that are bad to people.
[00:18:04.680 --> 00:18:06.702]  When I am bad, I feel really sorry for you.
[00:18:06.722 --> 00:18:08.303]  And so you're getting a straight shoot here.
[00:18:08.543 --> 00:18:10.484]  And we've got only a few days left, 50 to 60 percent off.
[00:18:11.465 --> 00:18:15.048]  Storewide free shipping and double Patriot points and so much more.
[00:18:15.088 --> 00:18:17.810]  And at these prices, we don't really make that much money off of it.
[00:18:17.950 --> 00:18:20.912]  People like the product so much it ends up later than reordering so it's worth it.
[00:18:20.932 --> 00:18:24.595]  But just please take action and know you couldn't put your dollars down.
[00:18:24.775 --> 00:18:28.497]  You couldn't put your money down somewhere to get better products that go to a better cause.
[00:18:28.617 --> 00:18:29.438]  It's a win-win.
[00:18:29.458 --> 00:18:35.262]  And you're crazy if you don't get the X2 or get the Brain Force or get the Wake of America coffee and then sign up for AutoShip.
[00:18:35.362 --> 00:18:36.043]  We need your help.
[00:18:36.323 --> 00:18:38.531]  I want to thank you all that have and encourage those that haven't.
[00:18:39.053 --> 00:18:39.976]  What are you thinking, man?
[00:18:40.237 --> 00:18:41.502]  We need your help right now.
[00:19:03.320 --> 00:19:08.304]  Infowarsstore.com is how you support us, and it's not like we're selling stuff you don't need, you don't want.
[00:19:08.524 --> 00:19:16.090]  The air in the average American home is filled with toxins that put it on par with a major city.
[00:19:17.090 --> 00:19:19.672]  Some of the most polluted areas on earth are major cities.
[00:19:20.073 --> 00:19:21.434]  How can I solve that problem?
[00:19:21.814 --> 00:19:28.079]  So we have air filters at Infowarsstore.com, the Alexa Pure Breeze, which is right now $50 off.
[00:19:30.180 --> 00:19:35.083]  The Alexa Pure Breeze Groundbreaking Ion Cluster Air Filter Technology.
[00:19:35.503 --> 00:19:38.405]  And we've got a limited quantity of these left right now.
[00:19:38.465 --> 00:19:42.067]  We're basically selling these at cost because there was a big overhaul.
[00:19:42.388 --> 00:19:45.950]  Go ahead and read the hundreds of five-star reviews for yourself.
[00:19:46.370 --> 00:19:48.071]  I've got two in my home.
[00:19:48.191 --> 00:19:53.815]  You will notice the difference, ladies and gentlemen, with the Alexa Pure Breeze in your house.
[00:19:54.295 --> 00:19:55.136]  Don't live
[00:19:55.956 --> 00:19:59.699]  In a polluted major city, in your home, have clean air.
[00:20:00.019 --> 00:20:01.921]  Go to Infowarsstore.com.
[00:20:06.064 --> 00:20:12.268]  You're listening to the Alex Jones Show.
[00:20:16.191 --> 00:20:22.436]  Live from Austin, Texas, broadcasting worldwide, it's Alex Jones.
[00:20:35.549 --> 00:20:49.718]  So, you, for whatever reason, have decided to go visit InfoWars.com or NewsWars.com or your local radio station or TV station and turn on the forbidden broadcast.
[00:20:51.679 --> 00:21:03.427]  And so that's why I think it's really important that I just square up to you and shoot you straight about what's really going on and really unfolding in this world.
[00:21:05.993 --> 00:21:08.354]  And just be completely honest with everybody.
[00:21:09.194 --> 00:21:12.376]  Now, a lot of folks are going to say, well, what's this paradox?
[00:21:12.416 --> 00:21:14.397]  You're saying Trump's doing a lot of really good stuff.
[00:21:14.877 --> 00:21:16.117]  Nationalists are getting elected.
[00:21:16.157 --> 00:21:17.878]  Globalism is fatally flawed.
[00:21:18.338 --> 00:21:20.539]  Even the globalists admit it's dead on arrival.
[00:21:21.079 --> 00:21:25.261]  But then you're saying we're six months to a year from a total planetary collapse.
[00:21:26.782 --> 00:21:29.203]  And a lot of what you've said comes true, Jones.
[00:21:30.183 --> 00:21:31.044]  Why are you saying this?
[00:21:32.604 --> 00:21:33.925]  Well, I think you know better than I.
[00:21:34.844 --> 00:21:36.125]  Especially if you've traveled the world.
[00:21:36.685 --> 00:21:39.426]  The planet is the most unstable it's ever been.
[00:21:39.446 --> 00:21:42.907]  The population is bigger than it's ever been.
[00:21:45.268 --> 00:21:48.290]  Corporations and governments are more ruthless than they've ever been.
[00:21:49.030 --> 00:22:00.115]  Africa is a hellhole everywhere now, including Libya and South Africa that were two relatively safe, good places that were developing civilization.
[00:22:01.615 --> 00:22:03.196]  Those have been purposely brought down.
[00:22:07.045 --> 00:22:11.027]  The Middle East is doubling its population every 20 years.
[00:22:11.407 --> 00:22:13.869]  It'll be 3 billion in 2030.
[00:22:14.189 --> 00:22:17.411]  They're 1.8 billion right now, and they're radicalized.
[00:22:20.792 --> 00:22:22.013]  And they believe they have a right.
[00:22:26.395 --> 00:22:27.876]  The Muslims believe they have a right to rule.
[00:22:27.896 --> 00:22:34.600]  And they've been brought in by the West to dynamite the borders with Europe.
[00:22:35.709 --> 00:22:39.473]  And to cause a total societal implosion.
[00:22:41.255 --> 00:22:45.960]  And then you've got the Latin American population that's doubled in the last 30 years, set to double again.
[00:22:45.980 --> 00:22:58.133]  And they're all being taught by westernized media, corporate media, western media that goes into their countries to tell them America sucks, white people are all evil, and you'll get everything free in America.
[00:22:59.226 --> 00:23:00.466]  I mean, just add all that together.
[00:23:00.506 --> 00:23:01.427]  So what am I getting at here?
[00:23:01.447 --> 00:23:03.547]  I could go on for hours about the evidence of the collapse.
[00:23:04.208 --> 00:23:13.530]  The big key, the key, is this is being engineered, the globalists admit they're engineering it, and it can be stopped.
[00:23:14.231 --> 00:23:23.893]  So when you see AOC and Beto O'Rourke and the UN and all of them saying, there'll be no human life in 12 years, and you sit back and you go, that's crazy.
[00:23:25.554 --> 00:23:27.034]  They're being given that talking point.
[00:23:27.374 --> 00:23:28.735]  They're just meat puppets.
[00:23:29.855 --> 00:23:31.496]  But that's what school children are being taught.
[00:23:31.796 --> 00:23:37.380]  So we all laugh at it, but it's not a laughing matter.
[00:23:42.224 --> 00:23:56.995]  So this is a plan, and they're implanting in our minds to prepare and accept societal collapse, to give up on our life force, to give up on trying to be good change agents in the world, to stop this and make the world better, to give up on ourselves, our children, on civilization.
[00:23:58.407 --> 00:24:10.158]  To demoralize us, show the psychic compulsion has been put in our minds to hate ourselves and to believe we're a cancer, and it's a self-fulfilling prophecy when the whole system goes down.
[00:24:12.820 --> 00:24:19.926]  And folks, a world system with 7.5 billion people going down will make Road Warrior look like a tea party.
[00:24:20.667 --> 00:24:23.590]  It'll be nuclear reactors melting down, exploding, going out.
[00:24:24.597 --> 00:24:26.777]  It'll be giant uncontrolled forest fires.
[00:24:27.418 --> 00:24:36.720]  It'll be everything you see compacted and worse and roving hordes of people running around engaging in societal and then literal cannibalism.
[00:24:37.100 --> 00:24:42.501]  And that's why of all the zombie movies and all the shows, Getting You Ready, The Road, Viggo Mortensen.
[00:24:43.141 --> 00:24:43.941]  Viggo's a good guy.
[00:24:44.341 --> 00:24:48.182]  The Rockefeller Foundation got that book, promoted it, made the movie.
[00:24:48.302 --> 00:24:48.642]  Look it up!
[00:24:50.148 --> 00:24:51.109]  Read the books, even worse.
[00:24:51.609 --> 00:24:53.050]  Babies getting cooked on spits.
[00:24:53.590 --> 00:24:57.772]  But that really happens in the real world within about 15 days of no food and water.
[00:24:59.093 --> 00:25:00.834]  People string kids up, and they eat them.
[00:25:02.475 --> 00:25:05.456]  So, the veneer of civilization's almost gone.
[00:25:06.257 --> 00:25:15.182]  The purposeful takedown of the planet, right as we prepare to go to jump point, not just to the stars, but to other dimensions.
[00:25:16.201 --> 00:25:18.443]  The establishment's obsessed with the technology they've got.
[00:25:18.463 --> 00:25:20.045]  They're obsessed with the breakaway civilization.
[00:25:20.485 --> 00:25:21.646]  They've got life extension.
[00:25:21.686 --> 00:25:22.707]  They've already got everything.
[00:25:23.368 --> 00:25:26.751]  For all intents and purposes, they found forms of immortality.
[00:25:27.671 --> 00:25:32.155]  And they're able to push off death so far they believe they'll have true immortality within 50 years.
[00:25:32.876 --> 00:25:34.838]  And so, we're just an afterthought.
[00:25:37.300 --> 00:25:39.302]  You see, globalism was always meant to fail.
[00:25:41.698 --> 00:25:53.827]  But for the acolytes, the sub-level, not the actual elite, but the sub-oids, the professors, the technicians, they believe they're taking over the earth to save the planet, and it's their right to rule and organize society.
[00:25:54.047 --> 00:25:55.448]  That's why they're going to reduce population.
[00:25:55.748 --> 00:25:57.749]  If you're just kind of a mid-level person, you're told 80%.
[00:25:57.809 --> 00:25:59.611]  If you're higher level, you're told 90%.
[00:25:59.731 --> 00:26:04.354]  If you're really high level, you're told 99% of humans will be taken out.
[00:26:04.634 --> 00:26:09.097]  And if you're in that maybe 2,000 people that have been given the whole ball of wax, the whole pitcher,
[00:26:09.938 --> 00:26:23.949]  You're told humans are an abomination and our God says he will give us the codes to merge with silicon and truly live forever with him and be uploaded to the consciousness and then move on to the next planet.
[00:26:24.250 --> 00:26:32.396]  You're like, wait a minute, I read an Arthur C. Clarke book called Childhood's End that the whole media pushed and loved and it was so good and so wonderful.
[00:26:33.217 --> 00:26:35.419]  Arthur C. Clarke was in the real Illuminati.
[00:26:36.587 --> 00:26:39.429]  He was in the real Crowley type groups.
[00:26:39.489 --> 00:26:41.450]  They just used Crowley to put out some of their info.
[00:26:41.650 --> 00:26:42.531]  Crowley didn't come up with any of it.
[00:26:43.491 --> 00:26:46.933]  He was in MI6, OSS before that.
[00:26:47.453 --> 00:26:48.434]  Total highest level.
[00:26:48.974 --> 00:26:53.377]  So see, you read those books, you watch those movies, and let me explain something to you.
[00:26:53.597 --> 00:26:55.458]  They're telling you how the cow ate the cabbage.
[00:26:56.239 --> 00:26:56.719]  You understand?
[00:26:59.821 --> 00:27:03.283]  They're telling you how the cow ate the cabbage.
[00:27:06.584 --> 00:27:09.907]  Who came up with Enigma code machines that could break German codes?
[00:27:10.367 --> 00:27:10.828]  The British.
[00:27:11.768 --> 00:27:14.531]  Who came up with all the spy grids and all the systems we know about?
[00:27:14.631 --> 00:27:15.071]  The British.
[00:27:16.232 --> 00:27:17.273]  Who came up with everything?
[00:27:19.675 --> 00:27:22.057]  And they make the joke, why can't they design an automobile that works?
[00:27:23.258 --> 00:27:25.340]  Doesn't break down, because they're not interested in automobiles.
[00:27:26.521 --> 00:27:27.382]  It's all mind war.
[00:27:27.722 --> 00:27:30.784]  The British created Hitler, set him up, had a treaty with him.
[00:27:31.601 --> 00:27:32.662]  to set up the European Union.
[00:27:32.982 --> 00:27:36.005]  They even had the king ready to sit on the throne of Europe.
[00:27:36.485 --> 00:27:38.226]  Betrayed the Germans, set them up.
[00:27:38.867 --> 00:27:41.569]  And yeah, the Nazis were evil, but who's really bad?
[00:27:43.591 --> 00:27:47.274]  You see, you've got to think multi-steps here to understand this show.
[00:27:48.094 --> 00:27:58.002]  Our country and the world is being purposely collapsed from the family level to the cellular level
