[00:00:08.131 --> 00:00:08.251]  Yeah.
[00:02:27.273 --> 00:02:33.417]  The FBI called her son after the bombing, said they thought of him as a suspect, and he said, well, that's your problem.
[00:02:34.158 --> 00:02:36.740]  And of course, none of that ever makes the mainstream media.
[00:02:36.760 --> 00:02:40.483]  It only sits around the periphery in the alternative media, and we report on it.
[00:02:40.963 --> 00:02:43.885]  But people like Rachel Maddow say we're crazy conspiracy theorists.
[00:02:44.385 --> 00:02:45.826]  Let's move on to the Washington Post.
[00:02:45.846 --> 00:02:47.468]  Here's another old news, but...
[00:02:48.288 --> 00:02:50.149]  It's old news if you're an InfoWars reader.
[00:02:50.709 --> 00:02:54.970]  Anti-terrorism task force was warned of Tamerlan Zarnoff's long trip to Russia.
[00:02:55.690 --> 00:02:58.611]  Nine months before the Boston bombing, U.S.
[00:02:59.372 --> 00:03:06.134]  Counterterrorism Task Force received a warning that a suspected militant had returned from a lengthy trip to Russia, a U.S.
[00:03:06.174 --> 00:03:06.714]  official said.
[00:03:07.194 --> 00:03:08.975]  The warning was delivered to a single U.S.
[00:03:09.015 --> 00:03:13.076]  Customs Border Protection official assigned to Boston's Joint Terrorism Task Force.
[00:03:14.452 --> 00:03:16.493]  Was that just a picture of Michelle Obama that appeared?
[00:03:16.533 --> 00:03:17.313]  That was really scary.
[00:03:19.714 --> 00:03:20.335]  There it is again.
[00:03:32.080 --> 00:03:46.131]  Well, of course, these weren't shared because this is the same thing that happened with the underwear bomber, where an unnamed agency, as Patrick Kennedy testified in front of Congress, he said that an unnamed agency asked him not to revoke his visa so they could let him on the plane so they could track a larger network.
[00:03:46.211 --> 00:03:51.435]  And you could look up the lengthy videos and articles about the underwear bomber that we put out there.
[00:03:52.552 --> 00:04:02.817]  Officials said there is no indication that the unidentified customs officer provided that information to any other member of the task force, including FBI agents who had previously interviewed the militant.
[00:04:03.117 --> 00:04:03.818]  So what do we need?
[00:04:03.858 --> 00:04:04.858]  We need more security.
[00:04:04.898 --> 00:04:06.299]  We need more cameras everywhere.
[00:04:06.719 --> 00:04:11.842]  We need big sis to stick her hands down our pants to make sure we don't have Al Qaeda in our drawers.
[00:04:12.202 --> 00:04:16.966]  So the graphic says it's from the New York Times, but here we see it's from the Washington Post.
[00:04:16.986 --> 00:04:17.507]  The same thing.
[00:04:17.547 --> 00:04:21.450]  These guys just regurgitate the same stuff over and over again.
[00:04:21.470 --> 00:04:23.612]  And that's what you get with the mainstream media.
[00:04:23.632 --> 00:04:24.313]  So what are they going to do?
[00:04:24.553 --> 00:04:28.537]  They're going to say we need more security after this because it just wasn't enough.
[00:04:28.997 --> 00:04:34.182]  So now, coming from RT, Boston police chief wants drones for next year's marathon.
[00:04:35.407 --> 00:04:38.230]  We linked to that on InfoWars and it was sourced from RT.
[00:04:39.031 --> 00:04:41.493]  And it starts off with a quote from Joe Biden.
[00:04:41.533 --> 00:04:45.517]  Joe Biden says the 2014 Boston Marathon will be bigger and more spectacular.
[00:04:46.538 --> 00:04:51.363]  And Davis, his name is Ed Davis.
[00:04:52.364 --> 00:04:55.125]  He was the one who Dan Bonanti first questioned about prior knowledge.
[00:04:55.145 --> 00:04:56.386]  And he said, we had no intelligence.
[00:04:56.546 --> 00:04:57.246]  No intelligence.
[00:04:57.406 --> 00:04:58.026]  No intelligence.
[00:04:58.727 --> 00:05:04.209]  Davis says he's looking forward to obtaining a drone aircraft to conduct surveillance from the Boston sky.
[00:05:04.789 --> 00:05:05.850]  Drones are a great idea.
[00:05:06.410 --> 00:05:15.374]  I don't know that would be the first place I'd invest money, but certainly to cover an event like this and have an eye on the sky, it'll be much cheaper to run than a helicopter, and it's a really good idea.
[00:05:15.994 --> 00:05:19.060]  And that's my horrible Ed Davis impersonation.
[00:05:19.100 --> 00:05:27.895]  So this is the man who had no intelligence that anything was going on, even though the Boston Globe was reporting that his officers were conducting bomb drills, his SWAT team officers.
[00:05:27.955 --> 00:05:29.317]  But hey, pay no attention to that.
[00:05:30.490 --> 00:05:37.413]  Also on the heels of this, DHS and FBI warn of terrorists with cameras following Boston bombing.
[00:05:37.813 --> 00:05:39.813]  And this is from Kurt Nemo from Today.
[00:05:40.194 --> 00:05:49.617]  Possible indicators of terrorist activity include discrete use of cameras or video recorders sketching or taking notes consistent with pre-operational surveillance.
[00:05:49.997 --> 00:05:51.778]  And we've seen these things come out before.
[00:05:52.819 --> 00:05:53.640]  This is nothing new.
[00:05:53.720 --> 00:05:57.984]  Anytime you do anything, walking down the street with pants is also considered terrorism.
[00:05:58.524 --> 00:06:00.206]  Paying with cash is considered terrorism.
[00:06:00.246 --> 00:06:01.007]  There's all kinds of things.
[00:06:01.307 --> 00:06:04.150]  Looking at an industrial plant could be considered terrorism.
[00:06:04.550 --> 00:06:06.852]  In fact, we had a guy who sent us a video.
[00:06:06.872 --> 00:06:13.338]  He was taking some photographs of a chemical plant down near Houston, Texas, and he got stopped by the police.
[00:06:13.358 --> 00:06:14.439]  They wanted to know what he was doing.
[00:06:14.679 --> 00:06:15.980]  And he's just a staff photographer.
[00:06:16.801 --> 00:06:25.469]  In addition, the suspicious purchases of items such as hydrogen peroxide, acetone, gasoline, propane, or fertilizer should be considered suspect by law enforcement.
[00:06:26.069 --> 00:06:35.517]  Fire EMS, private security personnel, and emergency managers and forwarded to the appropriate fusion center and FBI Joint Terrorism Task Force for further action.
[00:06:36.298 --> 00:06:43.044]  And as we documented before, fusion centers serve primarily to surveil political groups and individuals considered threatening to the establishment.
[00:06:43.124 --> 00:06:54.333]  For instance, in 2009, we examined the MIAC report, which listed supporters of presidential candidate Ron Paul, Chuck Baldwin, or Bob Barr as militia and influenced terrorists.
[00:06:54.913 --> 00:07:07.443]  And March, the director of the Arkansas State Fusion Center, Richard Davis, said the Fusion Center in Little Rock does not monitor the activity of Al-Qaeda, but rather domestic terrorism and certain groups that are anti-government.
[00:07:07.783 --> 00:07:18.912]  And those are people who are pro-freedom, who want to get whole milk, who want to homeschool their kids, who, you know, just believe that you should have certain freedoms and liberties to do what you want to do.
[00:07:20.089 --> 00:07:22.611]  I know that's terrible, and we shouldn't have that in this country.
[00:07:22.651 --> 00:07:26.715]  We should all just bow down to the state, at least that's what Rachel Maddow thinks.
[00:07:27.075 --> 00:07:39.105]  I want to go now to a video that I put together over the last two days, and this is Alex Jones basically covering the cornucopia of evidence that shows that this was a false flag, provocateur, staged attack.
[00:07:39.205 --> 00:07:40.226]  And we go to that report now.
[00:07:44.625 --> 00:07:59.311]  It was the former head of Homeland Security, Governor Ridge, who published a book a couple years ago admitting to the fact that they had issued fake terror alerts as a pretext to take American liberties and distract the public.
[00:07:59.971 --> 00:08:13.436]  And of course, even the New York Times has reported that most terror plots have been orchestrated and planned by the FBI as a pretext to rationalize and promote their expansion and existence.
[00:08:14.136 --> 00:08:26.759]  Now that said, I have never seen a false flag, provocateur, staged event by a government come apart faster than it is right now.
[00:08:27.599 --> 00:08:35.621]  And that owes largely to the fact that the public knows what to look for now, and there's so much more telecommunications out there.
[00:08:36.161 --> 00:08:46.047]  There's so many more avenues and venues and people that see something who are able to say something about what they see Homeland Security doing.
[00:08:46.947 --> 00:08:58.414]  Now, we have been thrust in the middle of this at InfoWars.com because of my awareness of false flags for 18 years, being probably the leading person worldwide exposing them.
[00:08:58.875 --> 00:09:04.318]  And there are so many thousands of people that have been doing a great job doing it, but because of my prominent role
[00:09:05.378 --> 00:09:21.708]  In focusing on this, we are the big target by the corporate media and major institutions and intelligence agencies that are very upset over the fact that their favorite mechanism of social control is being demolished in front of their eyes.
[00:09:22.048 --> 00:09:29.633]  They love to be able to use the organ, a false flag, self-inflicted wound, provocateur and staged events
[00:09:30.313 --> 00:09:32.075]  To take control of society.
[00:09:32.656 --> 00:09:40.204]  And if that major tool of the societal frame-up is broken, their system is in deep trouble.
[00:09:40.224 --> 00:09:42.085]  Because problem, reaction, solution.
[00:09:42.646 --> 00:09:50.474]  Creating crises and then offering the solution, which is more power, is so central to their Hegelian dialectic system.
[00:09:51.295 --> 00:09:55.358]  Now that said, I want to go over just some of the latest breaking news.
[00:09:55.399 --> 00:10:00.903]  Now remember, there was a drill going on before, during, and after the marathon of a bombing.
[00:10:01.944 --> 00:10:02.945]  That was in the Boston Globe.
[00:10:03.425 --> 00:10:06.388]  And they did drills back in 2008 as well with the same thing.
[00:10:06.968 --> 00:10:11.292]  So their denial of that shows the fact they're hiding something.
[00:10:12.284 --> 00:10:31.514]  And the fact that the Secret Service came and got in our reporter's face, Dan Bodondi, when that's not their jurisdiction or their role, the President was nowhere around at those press conferences and threatened him to not hand out pictures, to not show contractors and people that were there part of the drill, to not show some of the Saudi Arabians.
[00:10:33.302 --> 00:10:36.583]  It shows that from the very highest levels of the White House, they're scared.
[00:10:36.863 --> 00:10:38.703]  And I'm going to get to that right now.
[00:10:38.783 --> 00:10:39.703]  This is a big deal.
[00:10:40.344 --> 00:10:48.926]  And quite frankly, politically I can see it, but also in my gut I know, InfoWars.com and my operation is in the greatest danger it's ever been.
[00:10:49.446 --> 00:10:52.546]  Because we are following this trail, and it is hot.
[00:10:53.247 --> 00:10:54.207]  And it is red hot.
[00:10:55.087 --> 00:11:05.212]  And we early on pointed out a bunch of prominent Saudis connected to the royal family who were there, some of them that were injured, and the fact that there was an attempt to cover up that fact.
[00:11:05.913 --> 00:11:10.855]  The attempt to cover up, in basic criminology, is one of the biggest red flags.
[00:11:11.396 --> 00:11:21.301]  And the White House has been forced to admit that, okay, we denied last week that this was going on and said that Drudge wasn't credible, when Drudge was credible,
[00:11:22.563 --> 00:11:42.294]  It was hard to ascribe credibility to them, and I don't know if I would put Forbes and Drudge in the same sentence, but... Linking to the reports at Infowars.com and TheBlaze.com, showing these prominent Saudi Arabians and the fact that they've been persons of interest.
[00:11:43.155 --> 00:11:50.019]  Infowars.com was the first to release that information, and she came out and said, don't look at that.
[00:11:51.377 --> 00:11:52.537]  But he is being deported.
[00:11:53.778 --> 00:12:01.379]  Like I said, again, I don't even think he was technically a person of interest or a suspect.
[00:12:01.419 --> 00:12:02.539]  That was a wash.
[00:12:03.180 --> 00:12:05.720]  And I'm unaware of any proceeding there.
[00:12:05.880 --> 00:12:07.281]  I will clarify that for you.
[00:12:07.321 --> 00:12:13.922]  But I think this is an example of why it is so important to let law enforcement do its job.
[00:12:14.042 --> 00:12:27.216]  I want them to do their job, and that's why I say, wouldn't you agree with me that it's negligent for us as an American administration to deport someone who was reportedly at the scene of the bombing, and we're going to deport him not to be able to question him anymore?
[00:12:27.516 --> 00:12:28.517]  Is that not negligence?
[00:12:28.958 --> 00:12:30.319]  I'm not going to answer that question.
[00:12:30.339 --> 00:12:35.565]  It is so full with misstatements and misapprehensions that it's just not worthy of an answer.
[00:12:37.222 --> 00:12:39.043]  CBS reports the gentleman was there.
[00:12:39.103 --> 00:12:40.523]  We did detain him at the hospital.
[00:12:40.563 --> 00:12:41.663]  He was covered with blood.
[00:12:41.723 --> 00:12:45.924]  We've cleared him of any wrongdoing, but it has been reported he is being deported on.
[00:12:45.964 --> 00:12:51.466]  There's been so much reported on this that's been wrong I can't even begin to tell you, Congressman.
[00:12:52.006 --> 00:12:55.807]  We will provide you with accurate information as it becomes available.
[00:12:56.827 --> 00:13:25.647]  So now, skip ahead six days, and Homeland Security and the White House have to quietly admit that, okay, Ali al-Harabi, indeed, was on the terrorist watch list, did visit the White House many times, in some cases being there for many hours, and, okay, Michelle Obama did visit him, and we tried to cover this up, and, okay, the Saudi foreign minister did have an emergency meeting with us the night of the bombing.
[00:13:26.926 --> 00:13:29.007]  But we don't want to discuss it national security.
[00:13:29.847 --> 00:13:33.089]  So again, at every level, they don't want these pictures circulated.
[00:13:33.409 --> 00:13:35.410]  At every level, they're threatening reporters.
[00:13:35.810 --> 00:13:38.111]  At every level, they've got something to cover up.
[00:13:39.472 --> 00:13:42.573]  Today we are enlisting the public's help to identify the two suspects.
[00:13:43.074 --> 00:13:48.416]  These images should be the only ones, I emphasize the only ones, that the public should view to assist us.
[00:13:52.679 --> 00:13:53.720]  We're aware of their lies.
[00:13:53.760 --> 00:13:55.362]  We're going to expose their lies.
[00:13:55.402 --> 00:13:57.966]  The world is aware of false flags.
[00:13:57.986 --> 00:13:58.566]  We're not afraid.
[00:13:58.606 --> 00:14:00.269]  We've got a constitutional right.
[00:14:00.289 --> 00:14:01.710]  We know about the false flags.
[00:14:01.730 --> 00:14:02.571]  We're aware of it.
[00:14:02.611 --> 00:14:03.493]  Infowars.com.
[00:14:03.533 --> 00:14:04.654]  He's an American citizen.
[00:14:05.981 --> 00:14:08.083]  And the big revelations just keep coming.
[00:14:08.523 --> 00:14:24.018]  The Georgia Senator Chambliss told News in Georgia that he had intel and information that agencies and groups knew about the plan for the bombings and didn't share that information and basically did nothing.
[00:14:25.126 --> 00:14:26.447]  Was there any prior knowledge of?
[00:14:26.467 --> 00:14:32.832]  Because according to BostonGlobe.com, they said they were doing drills this morning for the same exact thing to happen, according to BostonGlobe.com.
[00:14:33.152 --> 00:14:36.675]  Now, were you guys given any warning ahead of time of this taking place?
[00:14:37.036 --> 00:14:39.237]  As I said earlier, there was no specific intelligence.
[00:14:39.257 --> 00:14:42.920]  We certainly increased our posture around a big event like this.
[00:14:42.940 --> 00:14:48.745]  All of those things happened in preparation for this event, but there was no specific intelligence that anything was going to happen.
[00:14:50.063 --> 00:15:16.992]  But now let's go back to a report from last Friday, April 19th, by Kurt Nemo, where he pointed out that major Western foundations run by Zbigniew Brzezinski on record have been funding the very terror groups in Chechnya, Dagestan, Georgia, and other areas that have been carrying out terror attacks on Russian-controlled areas as a pretext to destabilize that country.
[00:15:17.592 --> 00:15:23.679]  Just as the White House advised by Brzezinski is using Al-Qaeda in Libya and Syria against groups.
[00:15:24.039 --> 00:15:26.842]  I mean, this is such an incredible war crime.
[00:15:27.283 --> 00:15:34.270]  And Kurt Nemo wrote about the fact that the supposed mentors of the two Patsy bombers
[00:15:35.271 --> 00:15:38.853]  Were and are known CIA operatives.
[00:15:39.613 --> 00:16:02.224]  Then fast forward back to Wednesday, April 24th, when it comes out in the Russian and the Georgian news, and the Georgian government releases the documents, their military, that indeed Tamerlan, the older brother, was in a CIA-sponsored State Department elite meeting for these recruits in Georgia.
[00:16:03.064 --> 00:16:09.170]  Then you go back and look at how he had an alias that he was allowed to use going back and forth in the U.S., a fake alias.
[00:16:09.410 --> 00:16:12.533]  Those only work if they want to let you back in.
[00:16:12.893 --> 00:16:13.694]  This was authorized.
[00:16:13.734 --> 00:16:15.116]  This guy has all the M.O.
[00:16:15.556 --> 00:16:20.681]  of an asset, of someone being told that he's being groomed to be in the CIA.
[00:16:21.061 --> 00:16:24.324]  When you see the CIA ads on TV for young people to join,
[00:16:25.285 --> 00:16:27.547]  They're looking for people to not just bring them coffee.
[00:16:27.987 --> 00:16:31.449]  They're not just looking for young women to, you know, give them sexual favors on the desk.
[00:16:31.950 --> 00:16:34.291]  They are looking for people to shut up.
[00:16:34.311 --> 00:16:35.492]  And I want to explain something to you.
[00:16:35.792 --> 00:16:39.114]  This is 101 and intelligence in a dirty intelligence system.
[00:16:39.935 --> 00:16:41.076]  This is how this stuff works.
[00:16:41.736 --> 00:16:43.578]  And these guys were clearly set up.
[00:16:43.638 --> 00:16:45.139]  Now, did they really bomb things?
[00:16:45.439 --> 00:16:46.600]  They could have been part of the drill.
[00:16:46.920 --> 00:16:47.861]  That's why you have a drill.
[00:16:48.141 --> 00:16:49.503]  Everybody brings a black backpack.
[00:16:49.703 --> 00:16:51.384]  You've got dozens of people with black backpacks.
[00:16:51.624 --> 00:16:52.845]  You've got army people.
[00:16:52.905 --> 00:16:54.807]  You've got what looks like SEAL contractors.
[00:16:55.207 --> 00:16:58.510]  You've got it all going on in a drill so that everybody feels comfortable.
[00:16:58.830 --> 00:17:00.211]  Everybody walks in with their backpacks.
[00:17:00.372 --> 00:17:04.135]  You leave your backpack part of the drill to test and see if the police find it.
[00:17:04.415 --> 00:17:05.176]  Then it goes off.
[00:17:05.896 --> 00:17:08.177]  You're a little freaked out, but you didn't do anything.
[00:17:08.237 --> 00:17:08.997]  You're naive.
[00:17:09.577 --> 00:17:10.758]  America's the good guys.
[00:17:10.838 --> 00:17:14.579]  You know, you don't know that America's been taken over by global crime syndicates.
[00:17:15.279 --> 00:17:20.221]  And so you go to parties, you go have fun, you tweet and talk to friends and people.
[00:17:20.701 --> 00:17:23.962]  You don't think you're going to get in trouble, because you don't think you bombed anybody.
[00:17:24.562 --> 00:17:26.424]  And then you get a phone call, as the mother has said.
[00:17:26.684 --> 00:17:30.927]  And she's the same lady who correctly said five years ago the FBI was with her children.
[00:17:31.148 --> 00:17:37.413]  And then two and a half years ago, the Russians blew their cover and said, hey, you're sending these guys in and out of areas that are controlled by terrorists.
[00:17:37.673 --> 00:17:38.514]  Do they work for you?
[00:17:39.642 --> 00:17:40.322]  We're good to go.
[00:18:10.583 --> 00:18:11.483]  You see, it's all there.
[00:18:12.124 --> 00:18:13.205]  The fake IDs.
[00:18:14.145 --> 00:18:16.527]  The connections to Western intelligence agencies.
[00:18:17.008 --> 00:18:18.949]  The going back and forth into these countries.
[00:18:19.329 --> 00:18:21.731]  This is what you expect to see with the drill.
[00:18:21.971 --> 00:18:24.013]  And then you see the response of the drill.
[00:18:24.373 --> 00:18:25.214]  The checkpoints.
[00:18:25.314 --> 00:18:26.715]  The papers, please.
[00:18:27.035 --> 00:18:28.436]  The whole city on lockdown.
[00:18:28.777 --> 00:18:29.958]  Basic martial law.
[00:18:30.638 --> 00:18:38.547]  People chanting USA as their Bill of Rights goes up in smoke, and women come out of their houses with guns aimed at them, and the police say, well, they could all be with the terrorists.
[00:18:39.068 --> 00:18:44.934]  This is about America not being innocent until proven guilty, but being guilty until we're fully enslaved.
[00:18:45.615 --> 00:18:47.697]  Guilty until proven innocent.
[00:18:48.178 --> 00:18:49.119]  It's even worse than that.
[00:18:49.179 --> 00:18:51.982]  It's guilty until we submit to total tyranny.
[00:18:52.403 --> 00:19:02.314]  It's about all of us being suspects, but the very groups, the intelligence services and the security services, which are famous in history, going back to Rome.
[00:19:02.935 --> 00:19:05.417]  For staging events as a pretext for control.
[00:19:05.918 --> 00:19:07.019]  Is there real terrorism?
[00:19:07.059 --> 00:19:07.299]  Yes.
[00:19:07.359 --> 00:19:08.260]  It happens in the Middle East.
[00:19:08.660 --> 00:19:09.841]  It's asymmetrical warfare.
[00:19:10.241 --> 00:19:14.325]  It's people fighting back with unconventional weapons because they've been disarmed.
[00:19:14.585 --> 00:19:15.806]  I'm not endorsing what they do.
[00:19:16.106 --> 00:19:17.347]  It's called asymmetrical warfare.
[00:19:17.668 --> 00:19:18.688]  It's not called terrorism.
[00:19:19.869 --> 00:19:22.932]  Resisting the globalist occupation is called terrorism.
[00:19:23.833 --> 00:19:24.093]  Okay?
[00:19:24.273 --> 00:19:25.074]  That's what they call it.
[00:19:25.494 --> 00:19:29.638]  Whether you agree with the globalist occupation or not, the point is they call resisting terrorism.
[00:19:31.658 --> 00:19:36.901]  Anytime bombs are used to target innocent civilians, it is an act of terror.
[00:19:38.021 --> 00:19:43.144]  Anytime bombs are used to target innocent civilians, it is an act of terror.
[00:19:44.721 --> 00:19:50.165]  But outside of some of the Middle Eastern events and others, almost every event has been staged.
[00:19:50.545 --> 00:19:53.568]  And that's why we move the final piece of information.
[00:19:54.328 --> 00:20:04.216]  I saw the buildup to blame the Tea Party, conservatives, libertarians, returning veterans for terrorism, and flip from it being Muslims as the pretext to give up our rights to patriots.
[00:20:04.356 --> 00:20:06.358]  Because that's the globalist main enemy.
[00:20:06.618 --> 00:20:07.658]  Because we resist what they're...
[00:20:08.683 --> 00:20:10.604]  Some who believe it might be right-wing terrorists.
[00:20:25.925 --> 00:20:33.967]  If it was more conventional explosives, which are much harder to get hold of now, that might be some other kind of right-wing extremists.
[00:20:35.068 --> 00:20:40.489]  Normally, domestic terrorist people tend to be on the far right, although that's not a good category, just extremists.
[00:20:41.249 --> 00:20:44.830]  Tax Day, was it someone who was pro... you know, you just don't know.
[00:20:45.831 --> 00:20:53.613]  But it could be homegrown extremists who, of course, have attacked in the past within America.
[00:20:54.718 --> 00:21:01.983]  Now, if it's a right-wing white guy... They made arrest, and then released people, and then evacuated courthouses.
[00:21:02.403 --> 00:21:05.025]  They flipped the plan, because we had exposed it.
[00:21:05.865 --> 00:21:08.747]  And I even said on air, watch them try to blame us.
[00:21:08.907 --> 00:21:14.551]  And sure enough, Associated Press came out and said, there's some secret bad influence that did this.
[00:21:14.931 --> 00:21:16.592]  And then they say Infowars.com.
[00:21:17.032 --> 00:21:18.133]  And we saw the headlines.
[00:21:18.553 --> 00:21:19.094]  Tamerlan
[00:21:19.674 --> 00:21:22.096]  Linked to InfoWars conspiracy theorist Alex Jones.
[00:21:22.236 --> 00:21:25.960]  In Australia, alleged Boston bomber was Alex Jones conspiracy fan.
[00:21:26.340 --> 00:21:28.182]  Tamerlan was an Alex Jones fan.
[00:21:28.262 --> 00:21:28.802]  Salon.
[00:21:29.903 --> 00:21:32.926]  Accused marathon bomber influenced by InfoWars.
[00:21:34.127 --> 00:21:36.349]  Tamerlan believed in basically every conspiracy theory.
[00:21:37.355 --> 00:21:40.616]  The bombing patsies come from a pretty professional family.
[00:21:40.676 --> 00:21:42.377]  Lawyers, oil company people, you name it.
[00:21:42.657 --> 00:21:44.818]  They came out day one saying a setup's happening here.
[00:21:45.478 --> 00:21:48.059]  They could set any of us up if they get away with this.
[00:21:48.739 --> 00:21:51.340]  This is the security service takeover of America.
[00:21:52.481 --> 00:21:54.742]  And they are trying to sell us
[00:21:56.195 --> 00:21:58.836]  That tyranny is actually security, and it's not.
[00:21:59.116 --> 00:22:00.636]  Tyranny is the opposite of security.
[00:22:01.036 --> 00:22:05.397]  And they're now trying to frame InfoWars.com with absolutely no evidence.
[00:22:05.437 --> 00:22:08.278]  Hey, some guy in a foreign country said he liked InfoWars.
[00:22:09.118 --> 00:22:10.498]  This is just incredibly creepy.
[00:22:11.219 --> 00:22:20.601]  To be so on target and exposing their program, and to have America waking up to it, and to have them have to go so far as to try to connect us to it, really just shows that we're effective.
[00:22:21.181 --> 00:22:23.161]  You've got to realize there's different forces in this world.
[00:22:23.181 --> 00:22:23.922]  There's not just evil.
[00:22:24.242 --> 00:22:25.022]  There's also good.
[00:22:25.862 --> 00:22:34.241]  But there's also the complacent big middle that wear their complacency like a shield and you're the people that are allowing all this evil to take over.
[00:22:36.519 --> 00:22:41.483]  Finally, I want to say this.
[00:22:41.543 --> 00:22:47.789]  We have no future if the men and women of this country, the successful, smart individuals out there, keep sitting on the sidelines.
[00:22:48.290 --> 00:22:55.877]  You're good as an insurance salesman or as a heart surgeon or as a lawyer, but you do your work and go home and have a good time.
[00:22:56.478 --> 00:22:57.879]  And you think of that as
[00:22:58.900 --> 00:22:59.360]  Your life.
[00:23:00.040 --> 00:23:05.341]  But your life isn't real if you don't speak up for your basic freedoms.
[00:23:06.041 --> 00:23:10.642]  There is no special interest for freedom and due process and private property and family in this country.
[00:23:11.102 --> 00:23:12.483]  And that's why it's all under attack.
[00:23:13.303 --> 00:23:18.104]  You have to stand up as a special interest for basic human dignity and liberty.
[00:23:18.724 --> 00:23:23.545]  They try to distract you with all these fake civil rights issues when battles that have already been fought and won
[00:23:25.165 --> 00:23:40.587]  When we need to be fighting for transparency in government, national sovereignty that's a firewall to global tyranny, when we should be standing up for monetary freedom and not to give $85 billion a month to foreign offshore banks, and to have that secret from Congress.
[00:23:41.636 --> 00:23:42.677]  There are hundreds of other things.
[00:23:42.717 --> 00:23:44.579]  The basic right of an individual to be armed.
[00:23:44.960 --> 00:23:45.740]  I can't be armed.
[00:23:46.021 --> 00:23:47.843]  I'm collectively bad and can't be trusted.
[00:23:48.463 --> 00:23:53.028]  Statistically, gun owners drop crime by 49% when you have higher gun ownership.
[00:23:53.609 --> 00:23:59.395]  But government, that's historically the most dangerous thing that you're supposed to keep on a short leash, it can be trusted to have a gun?
[00:24:01.377 --> 00:24:07.521]  We're entering very, very dark times, and it's good that people are starting to wake up, but not fast enough.
[00:24:07.921 --> 00:24:08.882]  You need to speak out.
[00:24:09.222 --> 00:24:10.122]  You need to say no.
[00:24:10.523 --> 00:24:16.786]  You need to get involved, and not let them attach tyranny to the chant, USA, USA, USA.
[00:24:17.447 --> 00:24:28.874]  When we get our factories back and turn our plants back on, our power plants, when our children get off the government drugs they're shipping in and get off the Prozac-type drugs and all the GMO, then we'll chant USA.
[00:24:29.915 --> 00:24:31.056]  That's what USA is about.
[00:24:31.076 --> 00:24:33.718]  It's about individualism and freedom and honor and dignity.
[00:24:34.579 --> 00:24:36.140]  This operation is a false flag.
[00:24:36.620 --> 00:24:37.561]  It is a staged event.
[00:24:37.601 --> 00:24:39.543]  These guys are definitely patsies that were set up.
[00:24:40.463 --> 00:24:45.067]  And they're manipulating our tribalism that, hey, the guys from the other tribe bombed us, but we got them.
[00:24:45.567 --> 00:24:51.312]  When the truth is, they were young men recruited by globalist intelligence agencies and set up horribly.
[00:24:52.489 --> 00:24:53.589]  And they could do it to any of us.
[00:24:53.870 --> 00:24:54.990]  We're all in grave danger.
[00:24:55.730 --> 00:24:56.491]  That's our report.
[00:24:56.531 --> 00:25:01.192]  I hope you get it out to everybody you know, because this thing was a staged event.
[00:25:02.093 --> 00:25:03.593]  Was it completely provocateured?
[00:25:04.254 --> 00:25:05.694]  In fact, beyond provocateured.
