[00:00:00.009 --> 00:00:00.225]  We're good.
[00:02:53.237 --> 00:03:01.705]  So I'll be giving you the details on that and also on some other recent famous Americans who've been heading off to North Korea.
[00:03:02.245 --> 00:03:07.231]  North Korea, of course, more than happy to accept that kind of international attention.
[00:03:07.671 --> 00:03:13.057]  North Korea seems to really thrive on doing the big theatrical performances.
[00:03:13.357 --> 00:03:16.200]  Have you guys seen the videos on YouTube?
[00:03:16.701 --> 00:03:23.508]  Every, well it seems like every year, on the birthday of the great leader or some other national holiday, they have all of their
[00:03:24.429 --> 00:03:37.344]  Soldiers come out, all the men and the women, and they march in unison, and they hold up these big cards, and they have the beautiful women in their flower dresses, dancing around in their lovely colors, and really make it seem like it's just a wonderland.
[00:03:37.424 --> 00:03:38.425]  It's just a paradise.
[00:03:38.665 --> 00:03:40.928]  But what they don't show you is behind the scenes.
[00:03:41.429 --> 00:03:44.892]  You know, they did the same thing for Catherine the Great, when she would travel through Russia.
[00:03:45.493 --> 00:03:51.862]  As they do for these visiting international representatives who go there with film cameras.
[00:03:52.303 --> 00:03:56.469]  They used to set up for Catherine the Great's visits in these
[00:03:57.341 --> 00:03:59.243]  Terribly destitute villages.
[00:03:59.763 --> 00:04:18.880]  They would set up false fronts so that as she would ride down the street in her cavalcade or whatever it was, her gold gilded carriage, that on both sides of the street would be these opulent homes and these happy, well-dressed, smiling children wearing neatly ironed frocks and pinafores and everyone would be smiling and well-fed.
[00:04:19.541 --> 00:04:24.125]  And what they didn't know is that they spent a fortune building up literally just the facade
[00:04:24.745 --> 00:04:25.346]  That's right.
[00:04:42.525 --> 00:04:49.448]  Where literally hundreds of thousands, potentially even millions of people have starved to death because of their terrible communist policies.
[00:04:50.248 --> 00:04:51.509]  And yet we've got U.S.
[00:04:51.969 --> 00:05:00.812]  celebrities, I suppose, if you want to call Dennis Rodman a celebrity, just trying to ride that, you know, ride the horror we all feel about North Korea.
[00:05:00.952 --> 00:05:03.353]  All right, I'll give you details on that when we come back right after this.
[00:05:03.433 --> 00:05:05.254]  Katherine Albrecht filling in for Alex Jones.
[00:05:09.591 --> 00:05:12.654]  You prepare by purchasing gold, food, and firearms.
[00:05:12.994 --> 00:05:18.459]  But if you don't have a home security system, then you're missing a critical weapon in your arsenal for home protection.
[00:05:19.040 --> 00:05:22.243]  When you're sleeping or away from home, who's watching out for intruders?
[00:05:22.923 --> 00:05:24.184]  Check out SimpliSafe.
[00:05:24.525 --> 00:05:28.388]  It's a new do-it-yourself home security system that is completely wireless.
[00:05:28.969 --> 00:05:31.011]  Go to GetSimpliSafe.com.
[00:05:31.676 --> 00:05:34.077]  SimpliSafe is independent and off the grid.
[00:05:34.417 --> 00:05:38.198]  It runs on battery power, so even if the grid goes down, you're protected.
[00:05:38.779 --> 00:05:44.921]  It's completely customizable, so you can use it in your home, business, boat, trailer, storage unit, or shed.
[00:05:45.421 --> 00:05:46.942]  Get SimpliSafe.com
[00:05:47.762 --> 00:05:51.964]  SimplySafe is also ridiculously easy to install yourself in under 20 minutes.
[00:05:52.425 --> 00:05:54.606]  So there's no need to let a stranger into your home.
[00:05:55.146 --> 00:05:58.728]  If you move or need to relocate, you can take the system with you wherever you go.
[00:05:59.229 --> 00:06:05.672]  You aren't always at home, but SimplySafe will stand guard, protecting your property 24 hours a day, 7 days a week.
[00:06:06.233 --> 00:06:08.394]  Again, that's GetSimplySafe.com
[00:06:09.508 --> 00:06:13.013]  If you're listening, you know your basic freedoms are being threatened every day.
[00:06:13.294 --> 00:06:16.379]  If you're listening, you know the economy is not getting better.
[00:06:16.559 --> 00:06:18.983]  You know gas and food prices are skyrocketing.
[00:06:19.363 --> 00:06:21.286]  Now is the time to get prepared.
[00:06:21.506 --> 00:06:24.351]  For years we've told you about our friends at eFoods Direct.
[00:06:24.531 --> 00:06:27.533]  We have the best tasting long-term storable food on the planet.
[00:06:27.713 --> 00:06:31.635]  This food will taste just as great 25 years from now as it does tonight.
[00:06:31.855 --> 00:06:37.358]  A long-term food supply allows you to freeze the cost and the availability of the one thing you need most.
[00:06:37.698 --> 00:06:41.040]  Be prepared and get your supply from eFoods Direct.
[00:06:41.340 --> 00:06:46.623]  Right now is the best time to stock up and save hundreds of dollars with free shipping on all food supplies.
[00:06:46.843 --> 00:06:48.244]  Give yourself peace of mind.
[00:06:48.504 --> 00:06:49.285]  And be prepared.
[00:06:49.305 --> 00:06:56.289]  Act now and call 800-409-5633 or visit efoodsdirect.com slash Alex.
[00:06:56.529 --> 00:06:59.050]  Get free shipping on all orders for a limited time.
[00:06:59.190 --> 00:07:05.294]  Call 800-409-5633 or go to efoodsdirect.com slash Alex.
[00:07:05.474 --> 00:07:08.056]  You can bet your life on eFoodsDirect.
[00:07:10.828 --> 00:07:18.495]  If you want an American company with American products made by Americans, here is the Cal Ben Soap Company.
[00:07:18.935 --> 00:07:22.579]  Alex and his staff have used these pure soap products for years.
[00:07:23.019 --> 00:07:29.825]  These all-natural soaps are made from the highest quality vegetable and coconut oils that are earth-friendly and safe.
[00:07:30.325 --> 00:07:32.808]  See them on the web at 5starsoap.com.
[00:07:33.348 --> 00:07:37.831]  Or call 800-340-7091 for a free catalog.
[00:07:38.171 --> 00:07:43.835]  Buy the 1 to 2 month sample package and enjoy soaps that are twice as good as what you're using now.
[00:07:44.115 --> 00:07:49.219]  Or save big with a 1 to 2 year supply of soaps for all your cleaning needs.
[00:07:49.519 --> 00:07:51.140]  This is an amazing deal.
[00:07:51.520 --> 00:07:56.103]  You can save thousands of dollars and you will love the way real soap makes you feel.
[00:07:56.744 --> 00:07:59.886]  See them on the web at 5starsoap.com or call
[00:08:00.726 --> 00:08:04.388]  800-340-7091 for a free catalog.
[00:08:11.010 --> 00:08:14.291]  You're listening to the Alex Jones Show.
[00:08:14.771 --> 00:08:17.993]  Came in last night at half past ten.
[00:08:18.033 --> 00:08:20.674]  That baby of mine wouldn't let me in.
[00:08:20.694 --> 00:08:22.354]  So move it on over.
[00:08:22.574 --> 00:08:23.755]  Move it on over.
[00:08:23.915 --> 00:08:25.275]  Move it on over.
[00:08:25.455 --> 00:08:26.496]  Move it on over.
[00:08:26.536 --> 00:08:29.877]  Move over, little dog, cause the big dog's moving in.
[00:08:32.177 --> 00:08:35.379]  She's changed the lock on our front door.
[00:08:35.439 --> 00:08:37.780]  Five-floor key don't fit no more.
[00:08:37.820 --> 00:08:39.380]  So get it on over.
[00:08:39.741 --> 00:08:41.001]  Move it on over.
[00:08:41.021 --> 00:08:42.342]  Scoot it on over.
[00:08:42.362 --> 00:08:43.702]  Move it on over.
[00:08:43.742 --> 00:08:44.903]  Move over, skinny dog.
[00:08:47.496 --> 00:08:49.777]  Yeah, make room for the big dog, oh yeah.
[00:08:50.218 --> 00:08:54.900]  Katherine Albrecht here, filling in for Alex Jones, the alpha dog of the Freedom Movement.
[00:08:54.960 --> 00:08:56.961]  So glad that he's on our team, I gotta tell ya.
[00:08:57.941 --> 00:09:06.466]  You know, after seeing him on Piers Morgan, and we're gonna be covering a clip here shortly of Louis Farrakhan responding to that, but you know, after seeing Alex Jones on Piers Morgan,
[00:09:06.906 --> 00:09:14.975]  I gotta say, I think I had the reaction everybody did when we first saw it, which was, oh my gosh, I can't believe I'm seeing that on live network television.
[00:09:15.415 --> 00:09:21.562]  And then I think, you know, the aftermath, I gotta tell you, I am so glad that guy is on our team.
[00:09:22.202 --> 00:09:26.086]  Seriously, would you want to be on the opposite team of all of that energy?
[00:09:26.606 --> 00:09:33.253]  And the thing about Alex Jones is that that energy represents the energy of literally millions of listeners across this country.
[00:09:33.673 --> 00:09:38.658]  That is the energy on which this country was founded, that independent energy that says, heck no!
[00:09:39.199 --> 00:09:43.403]  People descended from ancestors who said, heck no!
[00:09:44.023 --> 00:09:48.145]  To even a greater extent than I think we can even imagine today.
[00:09:48.826 --> 00:10:09.577]  If you think about what this country was founded on, people who got so sick of the power structure as it currently stood, that they were willing to brave oceans and privation and deprivation and starvation and having to figure out how to hack their way through an entirely new continent because they were so fed up with the power structure.
[00:10:10.077 --> 00:10:14.178]  And I gotta tell you, that is the blood that flows in the veins of true American patriots.
[00:10:14.218 --> 00:10:16.539]  That is the blood that flows in my veins and in your veins.
[00:10:16.639 --> 00:10:28.803]  When you think about our ancestors who left whatever hell hole they were in, whether it was in Eastern Europe, Western Europe, Southern Europe, Africa, well, that's a whole other story there, isn't it?
[00:10:29.324 --> 00:10:29.764]  France,
[00:10:30.464 --> 00:10:36.908]  You've got to talk about Northern Europe, you've got to talk about Mexico, you've got to talk about all through South America.
[00:10:37.348 --> 00:10:43.151]  We've got people who, through one means or another, came to this country and had to carve out a life.
[00:10:43.671 --> 00:10:57.098]  And when you look at how they managed to pull that off, and especially those folks who left family, left homes, left everything that they had, everything that they knew, and came out here to say, it's worth it to me to strike out on my own.
[00:10:57.138 --> 00:10:59.760]  I've got to tell you, that's a proud heritage.
[00:11:00.020 --> 00:11:10.991]  Yeah, and thinking about what it is to be truly an American in this country in this day and age, and then taking a look at what's happening in other parts of the world where people don't have even a fraction of the freedoms that we have.
[00:11:11.587 --> 00:11:15.271]  I've got to remind everybody listening, the next time you want to rag on the U.S.
[00:11:15.331 --> 00:11:17.794]  of A, and believe me, it's pretty easy to do.
[00:11:17.814 --> 00:11:19.035]  There's a lot of stuff going wrong here.
[00:11:19.535 --> 00:11:21.878]  But the next time you want to do that, I want you to remember something.
[00:11:21.918 --> 00:11:23.319]  I've traveled all over this world.
[00:11:24.000 --> 00:11:26.783]  And I know Alex has done a considerable amount of traveling as well.
[00:11:26.823 --> 00:11:27.824]  I've lived in Mexico.
[00:11:27.884 --> 00:11:28.825]  I've lived in Japan.
[00:11:29.346 --> 00:11:31.308]  I've been to Thailand.
[00:11:31.528 --> 00:11:33.390]  I've been all over this globe.
[00:11:34.631 --> 00:11:37.492]  And I gotta tell you, whenever I come home, I want to kiss the ground.
[00:11:38.212 --> 00:11:38.772]  I really do.
[00:11:39.012 --> 00:11:48.515]  Because this is the only place where people truly, I think, even in the core of their being, on the cellular level, understand what it is to be free and independent.
[00:11:48.855 --> 00:11:51.816]  And not to be under the thumb of somebody else.
[00:11:51.916 --> 00:11:59.198]  And so we've got that heritage leaving these oppressive hell holes that our ancestors left for a variety of different reasons.
[00:11:59.978 --> 00:12:05.325]  And coming over here, and then even once we got here, our ancestors had to stand up and do it again.
[00:12:05.345 --> 00:12:06.827]  Hey, you British, uh-uh.
[00:12:07.327 --> 00:12:07.828]  No, no, no.
[00:12:08.269 --> 00:12:12.414]  The whole reason we left in the first place was we didn't want to be dealing with folks like you.
[00:12:13.034 --> 00:12:17.360]  So, you know, when I see people like Alex Jones standing up on Piers Morgan,
[00:12:18.252 --> 00:12:22.717]  On that television program and saying, heck no, you can't, it's not going to work.
[00:12:22.998 --> 00:12:31.667]  I've got to tell you, it does me proud, really, it does, to know that I live in a country where, especially as a woman, where men are real men.
[00:12:33.269 --> 00:12:35.311]  And men are willing to stand up for what's right.
[00:12:35.791 --> 00:12:45.259]  And I'm certainly, as a, you know, Bible-believing, wear-it-on-my-sleeve Christian, I'm absolutely a believer in praying for my enemies and turning the other cheek and doing all of that too.
[00:12:45.780 --> 00:12:58.290]  But I also know that during World War II, when the Jews said, oh yeah, look how harmless we are, take our guns, go ahead, look, we're harmless, see, don't hurt us, that that attitude and that approach doesn't work.
[00:12:59.111 --> 00:13:04.494]  So the only thing those folks understand, the only thing that the Nazis understood, was sheer brute force.
[00:13:05.054 --> 00:13:13.239]  And that doesn't mean you initiated against them, but it certainly means that you show them that they cannot initiate force against you without a fight.
[00:13:14.286 --> 00:13:16.888]  So I think that's really, really an important position.
[00:13:16.908 --> 00:13:20.131]  I think they do a good job here in New Hampshire.
[00:13:20.151 --> 00:13:22.814]  I live in the Free State, part of the Free State Project.
[00:13:22.854 --> 00:13:24.415]  Check it out if you haven't already done so.
[00:13:24.475 --> 00:13:25.616]  Liberty in our lifetime.
[00:13:26.157 --> 00:13:30.981]  Thousands of people moving to New Hampshire to try to set up a free society right here.
[00:13:31.501 --> 00:13:34.364]  And the symbol of the Free State Project is the porcupine.
[00:13:35.000 --> 00:13:39.643]  And I like it because a porcupine, and we have them, I actually saw one in our local woods.
[00:13:39.823 --> 00:13:42.265]  He scurried up a tree when I walked past with my dog.
[00:13:43.066 --> 00:13:44.767]  The little porcupine, he doesn't want to mess with us.
[00:13:45.027 --> 00:13:48.890]  You know, he saw my dog, he didn't say, oh yeah, I'm going to kick your rear end.
[00:13:48.990 --> 00:13:51.752]  He said, ew, it's a dog, I'm just going to book it up this tree.
[00:13:52.292 --> 00:13:52.933]  Leave me alone.
[00:13:53.653 --> 00:14:00.238]  And yet, I'll tell you this, if he couldn't have gotten up the tree and my dog would have come at him, my dog would have been the worst in that encounter.
[00:14:00.838 --> 00:14:02.500]  So the porcupine is a great symbol.
[00:14:03.519 --> 00:14:12.706]  Kind of like the don't tread on me snake, you know, it sends a strong message of I don't want to be messed with, but if you mess with me it's not going to go well with you.
[00:14:13.086 --> 00:14:15.748]  And I think that's really the core fundamental message.
[00:14:16.269 --> 00:14:18.430]  So now let's talk about the U.S.
[00:14:18.530 --> 00:14:20.432]  in contrast to some of the other countries out there.
[00:14:20.932 --> 00:14:26.436]  And there's one country that has been in the news pretty considerably in the last couple of months, and that is North Korea.
[00:14:26.837 --> 00:14:31.280]  You know, we just had a regime change over there, not much of one,
[00:14:31.540 --> 00:14:33.101]  Yes, we're good to go.
[00:14:48.711 --> 00:15:01.481]  The Chinese newspaper, by the way, the People's Republic of China newspaper actually bought that hook, line, and sinker and printed this breathless review that Kim Jong-un had been voted sexiest man of the year until they realized they'd been had.
[00:15:01.922 --> 00:15:03.283]  Totally snookered by the onion.
[00:15:03.423 --> 00:15:04.444]  Kind of a fun story there.
[00:15:04.924 --> 00:15:09.408]  But, yeah, Kim Jong-un, who, you know, we're still trying to kind of figure out what's up with that guy.
[00:15:09.968 --> 00:15:21.919]  You know, he seems, he's got this big kind of baby face and doesn't smile very often and looks like he's been kind of, I don't know how to put it, maybe a little over-sheltered by his dad.
[00:15:22.039 --> 00:15:23.440]  We'll see how all that turns out.
[00:15:23.540 --> 00:15:29.966]  But he runs one of the most brutal dictatorships on the face of the globe, and that would be North Korea.
[00:15:30.686 --> 00:15:34.267]  So when you think about North Korea, you have to think about freezing cold.
[00:15:34.747 --> 00:15:37.388]  It's extraordinarily cold up there, especially in the wintertime.
[00:15:37.468 --> 00:15:38.928]  It's like 15, 20, 30 below.
[00:15:38.948 --> 00:15:40.089]  So it's really cold.
[00:15:40.729 --> 00:15:42.489]  It is also really poor.
[00:15:42.989 --> 00:15:48.851]  And when I say really poor, they don't have any of the advantages of a functional free market.
[00:15:49.751 --> 00:15:59.014]  So if you go up to North Korea, not that you could get in because it is a militarized zone with all the borders closed down with well-armed
[00:16:00.054 --> 00:16:02.855]  That's the one thing they do spend money on is on their military.
[00:16:03.376 --> 00:16:11.579]  You can't get into North Korea unless you're famous or unless you wind up getting arrested somehow near the border.
[00:16:11.679 --> 00:16:14.080]  So North Korea is not a place that a lot of people get to go.
[00:16:14.600 --> 00:16:23.484]  However, North Korea seems to be really, how would I call it, almost like trying to get international attention
[00:16:24.304 --> 00:16:27.408]  for itself in a variety of rather bizarre ways.
[00:16:27.549 --> 00:16:38.944]  You can go online and my favorite, I'll see if I can find this, there's an absolutely hilarious video where somebody put some great music to the marching of all of their military, which they do every year.
[00:16:39.901 --> 00:16:58.419]  At these huge get-togethers where they have thousands of kids come out and thousands of women in their brightly colored traditional dress dancing around and thousands of soldiers marching in the street and they march down the street with their bombs and their weapons and really make a show of it and make it seem like North Korea is a success.
[00:16:58.480 --> 00:17:03.485]  The reality though, North Korea is the biggest failure on planet Earth.
[00:17:04.045 --> 00:17:17.690]  The biggest failure, let me tell you right now, total deaths in North Korea, this is between 1994 and 1998, during their, just one of their famines, due to economic mismanagement and natural disasters.
[00:17:17.790 --> 00:17:24.632]  They lost what some estimates say is up to 3.5 million members of their population to literal starvation.
[00:17:25.112 --> 00:17:28.874]  People reduced to eating the bark on trees, people reduced to eating grass,
[00:17:29.654 --> 00:17:34.956]  And yet whenever somebody from the West goes out there with a camera, they set up these Potemkin villages.
[00:17:34.976 --> 00:17:43.860]  A Potemkin village, you can start a page and look it up, is what they set up in the former Russia, or actually back in Russia.
[00:17:44.520 --> 00:17:55.285]  The Potemkin villages were these fake villages designed to impress foreign dignitaries and especially Catherine the Great during her visit to Crimea.
[00:17:56.105 --> 00:18:06.375]  And they set up these villages where you could just cruise on down and everybody was well-dressed and well-fed and smiling and there were curtains in the windows and beautiful flowers blooming in front of all these lovely doors.
[00:18:06.996 --> 00:18:13.502]  But the reality was it was just a fake facade set up to impress when behind the scenes people were starving.
[00:18:14.042 --> 00:18:16.063]  And the villages were absolutely destitute.
[00:18:16.103 --> 00:18:19.485]  The people were dressed in rags and it was total misery.
[00:18:19.926 --> 00:18:28.991]  So anytime you hear this phrase, kind of your 50 cent phrase of the day, the phrase Potemkin Village means a fake village designed to impress.
[00:18:29.491 --> 00:18:38.737]  It's now used in politics and economics to describe really anything that is built solely to deceive others into thinking the situation is better than it is.
[00:18:39.177 --> 00:18:41.539]  Well, you could say that North Korea
[00:18:42.179 --> 00:18:55.328]  It opens up its borders periodically to kind of portray this notion of being a wonderful, well-run, happy country filled with smiling, lovely women and children and military might.
[00:18:55.988 --> 00:18:59.691]  But if you look behind the scenes, you'll see the starvation and the misery in that country.
[00:19:00.265 --> 00:19:15.578]  If you have a cell phone in North Korea, I need to probably look at the exact penalty of this, but I know that cell phones are absolutely prohibited and they do have labor and concentration camps there for people who defy the regime in really any way.
[00:19:16.099 --> 00:19:21.984]  So a cell phone, any access to the internet, this country is completely cut off from all technology.
[00:19:22.404 --> 00:19:26.006]  Now, why am I telling you all of this, and what's going on in the news with North Korea?
[00:19:26.526 --> 00:19:29.347]  Well, Dennis Rodman, of all people, all right?
[00:19:29.387 --> 00:19:41.112]  Dennis Rodman, picture him, if you don't know who he is, Dennis Rodman, basketball player, he's the guy who would dye his hair, like, pink and green and crazy colors, if you picture Dennis Rodman.
[00:19:41.613 --> 00:19:50.897]  Well, there's a photo of him now in the New York Times, sitting next to Kim Jong-un, and they're both smiling and laughing, watching a basketball game right there in North Korea.
[00:19:52.247 --> 00:19:52.607]  All right.
[00:19:52.627 --> 00:19:59.311]  Well, when we come back, I'll tell you about Dennis Rodman and also a couple other famous Americans, including a U.S.
[00:19:59.511 --> 00:20:03.373]  billionaire and his daughter, who recently traveled to North Korea as well.
[00:20:03.714 --> 00:20:05.395]  Details on that and more when we come back.
[00:20:05.455 --> 00:20:05.915]  Stay tuned.
[00:20:09.400 --> 00:20:10.561]  Hello, I'm Alex Jones.
[00:20:10.821 --> 00:20:21.268]  Myself, my family, the InfoWars.com team want to relay to you and your families that we are intensifying our efforts against the globalists on every front.
[00:20:21.488 --> 00:20:25.631]  InfoWars.com is leading the fight against the technocrats.
[00:20:25.951 --> 00:20:28.393]  But we can't do that without your help.
[00:20:28.713 --> 00:20:39.340]  By getting the films, bumper stickers, and t-shirts at InfoWars.com, you will wake up people in your area and support our operation as we move to the next level.
[00:20:39.960 --> 00:20:43.241]  We need your help to spread the word like never before.
[00:20:43.441 --> 00:20:49.083]  They wish to hide themselves during this tectonic battle between the forces of freedom and darkness.
[00:20:49.583 --> 00:20:59.085]  You are the response to the globalist technocrats and their program of global eugenics dehumanization and ultimate extermination.
[00:20:59.485 --> 00:21:00.646]  The war is here.
[00:21:00.986 --> 00:21:02.406]  It's an info war.
[00:21:02.886 --> 00:21:05.687]  The spirit of 1776 versus the mindset of 1984.
[00:21:09.736 --> 00:21:14.059]  March into big spring preparedness savings this month at BePrepared.com.
[00:21:14.180 --> 00:21:15.000]  Going on now!
[00:21:15.240 --> 00:21:21.065]  Emergency Essentials and BePrepared.com save you 28% off your favorite beef and chicken combo entrees.
[00:21:21.225 --> 00:21:24.488]  Save 24% on number 10 cans of freeze-dried raspberries.
[00:21:24.608 --> 00:21:28.771]  Or save 26% on our freeze-dried strawberry slices with purchase of 12 or more.
[00:21:28.871 --> 00:21:32.032]  Katadyn Pocket Micro Water Filters are 27% off!
[00:21:32.172 --> 00:21:38.413]  Try our Fruit Flavored Hydro-Pak Combo Water Filtering Pouches in March by five 10-packs for a 50% discount!
[00:21:38.493 --> 00:21:41.934]  Stock up on wheat with a year's supply of grains for $70 off!
[00:21:42.174 --> 00:21:43.794]  Only at BePrepared.com!
[00:21:43.934 --> 00:21:50.395]  And this month, power up with a Goal Zero Sherpa 50 Solar Powered Recharging Kit at $110 off MSRP!
[00:21:50.535 --> 00:21:53.796]  And we'll throw in a free $50 Emergency Essentials Gift Card!
[00:21:53.976 --> 00:21:57.598]  The March sale ends March 31st at BePrepared.com.
[00:21:57.678 --> 00:22:04.682]  For contents and details, call Emergency Essentials at 800-999-1863 or click BePrepared.com.
[00:22:04.822 --> 00:22:05.903]  The choice is clear.
[00:22:06.123 --> 00:22:08.704]  Be unprepared or BePrepared.com.
[00:22:09.165 --> 00:22:13.207]  Now there's an amazing new natural antibiotic every person must have.
[00:22:13.527 --> 00:22:20.148]  It's Cells Alive Silver Solution, and it destroys over 650 hard-to-kill viruses, fungus, bacteria, and much more.
[00:22:20.328 --> 00:22:27.770]  Cells Alive Silver Solution has no expiration date, is great for emergency kits and storage shelters, and comes in 8 or 16-ounce bottles.
[00:22:27.990 --> 00:22:30.030]  Order today at 888-910-4367 or visit hempusa.org.
[00:22:30.050 --> 00:22:30.610]  Hempusa.org.
[00:22:30.630 --> 00:22:33.411]  100% chemical-free superfoods and unique health products.
[00:22:38.652 --> 00:22:47.918]  We the people grow cotton, wheat fabric, engrave ink, embed strips and fibers to protect from counterfeit, then carting to a private bank, having it led back at interest, forcing taxes to service debt.
[00:22:47.978 --> 00:22:48.719]  This capitalism?
[00:22:48.779 --> 00:22:54.923]  Or was Jefferson correct when stating a central bank issuing the public currency is a greater menace to the liberties of the people than a standing army?
[00:22:55.063 --> 00:22:55.823]  Hi, Ted Anderson.
[00:22:55.864 --> 00:22:58.946]  I'm placing a free silver dollar in a book that explains our monetary system.
[00:22:59.006 --> 00:22:59.906]  Call for your copy 800-686-2237.
[00:22:59.926 --> 00:23:01.287]  It's time to understand the system.
[00:23:01.327 --> 00:23:01.627]  Call 800-686-2237.
[00:23:01.667 --> 00:23:01.928]  That's 800-686-2237.
[00:23:09.192 --> 00:23:12.055]  Is this the year you finally get serious about your family's drinking water?
[00:23:12.375 --> 00:23:15.658]  If so, keep listening for a special offer from Big Berkey Water Filters.
[00:23:15.738 --> 00:23:18.580]  Did you know that over 60% of municipal water is fluoridated?
[00:23:18.720 --> 00:23:29.569]  Berkey Water Filters distinguish themselves from many other filtration systems with the capability to significantly reduce dangerous chlorine, fluoride, arsenic, and disinfection byproducts from municipal water via the Black Berkey and PF line of filters.
[00:23:29.649 --> 00:23:31.790]  Then there's affordability at only 1.7 cents per gallon.
[00:23:32.731 --> 00:23:36.794]  Berkey water filters purify treated and untreated water, even stagnant pond water.
[00:23:36.955 --> 00:23:42.799]  Stop and think how much money you could save by simply reducing buying bottled water and using water filtered by your Berkey water filter.
[00:23:42.960 --> 00:23:45.702]  No need to be constantly replacing expensive filters with a Berkey.
[00:23:45.862 --> 00:23:48.224]  A single set of filters can last for 5 to 10 years.
[00:23:48.304 --> 00:23:51.707]  Choose the best size Berkey for your needs at BigBerkeyWaterFilters.com.
[00:23:51.847 --> 00:23:55.650]  And right now, all GCN listeners get 5% off all ceramic filter systems.
[00:23:55.730 --> 00:23:56.371]  Just call 1-877-99-BERKEY.
[00:23:58.072 --> 00:24:03.222]  That's 877-99BERKEY or visit BigBerkeyWaterFilters.com.
[00:24:03.322 --> 00:24:04.905]  Free shipping on every order over $50.
[00:24:05.366 --> 00:24:07.890]  Big Berkey Water Filters, for the love of clean water.
[00:24:27.905 --> 00:24:41.953]  All those drifter's days are past me now I've got so much more to think about Deadlines and commitments What to leave in?
[00:24:42.754 --> 00:24:43.874]  What to leave out?
[00:24:46.636 --> 00:24:57.102]  Against the wind We were running against the wind We found ourselves sinking shells
[00:25:00.103 --> 00:25:00.583]  Hey, I'm back.
[00:25:00.683 --> 00:25:01.724]  Catherine Albert too with you.
[00:25:01.744 --> 00:25:08.147]  Filling in for Alex Jones yesterday, today and Friday as he takes a well-deserved vacation.
[00:25:08.167 --> 00:25:13.349]  Hopefully he's getting a massage somewhere on some beautiful island in the sunshine.
[00:25:13.770 --> 00:25:15.611]  That's what I like to think at least.
[00:25:15.671 --> 00:25:17.091]  We need him in top form.
