[00:00:02.072 --> 00:00:03.234]  Coast to coast.
[00:02:32.799 --> 00:02:43.067]  And then he had to go review some more people being shot and killed, and he began vomiting again, and actually passed out, and then said, oh, it's so dreadful what we have to do, I don't ever want to see this again.
[00:02:44.488 --> 00:02:45.909]  Well, you're going to have to see it.
[00:02:47.090 --> 00:02:48.271]  You want to destroy America?
[00:02:48.291 --> 00:02:49.432]  You want to destroy the family?
[00:02:49.833 --> 00:02:51.334]  You want to destroy productivity?
[00:02:51.794 --> 00:02:54.337]  Because you're at odds with it at an instinctive criminal level?
[00:02:54.717 --> 00:02:57.980]  You're going to now have to go to Hades!
[00:02:59.802 --> 00:03:10.212]  And now as the roller coaster goes over the edge of the cliff, down into the wondrous abyss, and they've got real devils driving this that think it's very beautiful and like it.
[00:03:11.476 --> 00:03:30.863]  There are real devils in this whole thing that are piloting the Ship of Fools, but the Ship of Fools are beginning to notice that the Valhallic Guderdammerung that they were promised is not going to actually materialize.
[00:03:33.244 --> 00:03:34.865]  They're learning this is not a heaven.
[00:03:36.035 --> 00:03:40.118]  This is a hell we're being transported to very, very quickly.
[00:03:40.138 --> 00:03:44.080]  And again, we haven't even entered into the real tyranny yet.
[00:03:44.440 --> 00:03:49.523]  We're just seeing Liberty's shields being brought down, the enemy armies being prepared.
[00:03:52.105 --> 00:04:00.991]  And so Obama the puppet is being burned alive politically, and he will be politically hoisted on his own petard.
[00:04:01.011 --> 00:04:03.092]  That's part of the plan.
[00:04:03.332 --> 00:04:03.812]  Ew, ew, ew.
[00:04:05.080 --> 00:04:06.261]  It looks like they're going with that plan.
[00:04:06.581 --> 00:04:08.523]  As I've always said, Obama could be the false flag.
[00:04:09.063 --> 00:04:11.064]  They could try to assassinate him, God forbid.
[00:04:12.045 --> 00:04:13.326]  Or actually assassinate him.
[00:04:14.387 --> 00:04:28.717]  Or stage him being shot in the head, and then it only grazes him, and, oh, he's messianic, and then suddenly the healthcare plan works, and everything's okay, and he's our savior, and... I mean, that's in the cards as well, but I think that's a very low probability.
[00:04:28.737 --> 00:04:30.599]  No, I think we're going to see the political destruction of Obama.
[00:04:32.930 --> 00:04:37.063]  Unless they pull another card, which is definitely a 30-40% chance.
[00:04:40.026 --> 00:04:44.630]  I'd say a 50-60% chance he'll just be destroyed, but all he's done kept in place.
[00:04:44.650 --> 00:04:49.374]  Because people will think of him being destroyed politically as a victory, but then the tyranny will just stay in place.
[00:04:49.394 --> 00:04:50.635]  It's like musical chairs.
[00:04:51.195 --> 00:05:03.685]  But there's a very good chance, I'd say 30% chance, that they may stage a false flag to try to prop him up, and then a 10% chance that they'll do an assassination attempt, or they may actually kill him.
[00:05:05.166 --> 00:05:06.407]  That's, I think that's in the cards.
[00:05:06.427 --> 00:05:06.948]  We'll be right back.
[00:05:10.399 --> 00:05:16.007]  My friends, Alex Jones here to tell you about some of the most important information concerning you and your family's health.
[00:05:16.208 --> 00:05:23.418]  Radiation levels have more than doubled in the last 60 years in the Northern Hemisphere from all of the nuclear testing and radiological accidents.
[00:05:23.578 --> 00:05:26.743]  Radioactive contamination is now in most of the food supply.
[00:05:26.923 --> 00:05:28.704]  There's only two ways to avoid this.
[00:05:28.964 --> 00:05:33.526]  Move south of the equator or properly protect your thyroid with nascent iodine.
[00:05:33.606 --> 00:05:36.387]  Looking to protect my family, I've done deep research.
[00:05:36.527 --> 00:05:42.309]  Nascent iodine is the purest, cleanest, absolute best form of iodine to protect yourself and your family.
[00:05:42.489 --> 00:05:45.951]  It's made right here in the USA, completely non-GMO.
[00:05:46.151 --> 00:05:51.213]  I searched out the best quality and now have developed a double strength form of nascent iodine.
[00:05:51.413 --> 00:05:54.394]  Exclusively available at Infowarslife.com.
[00:05:54.634 --> 00:06:00.499]  Nascent Iodine is on record as one of the only safe ways to detox from fluoride poisoning.
[00:06:00.619 --> 00:06:02.601]  Survival Shield Nascent Iodine.
[00:06:02.781 --> 00:06:08.206]  Secure your super high quality Nascent Iodine today at InfoWarsLife.com.
[00:06:08.286 --> 00:06:09.647]  That's InfoWarsLife.com.
[00:06:11.232 --> 00:06:16.334]  Alex Jones here, and I want to tell you about a longtime friend of the show, My Patriot Supply.
[00:06:16.694 --> 00:06:25.178]  As you might remember, this is the company that stood up to the DHS and exposed FEMA's secret plan to begin hoarding emergency survival food.
[00:06:25.598 --> 00:06:32.901]  It has always been my belief that it's key to stand behind companies who share the same values as their fellow Patriots.
[00:06:33.421 --> 00:06:40.804]  My Patriot Supply brings us their exclusive Patriot Pantry brand, along with many other fine preparedness products.
[00:06:41.304 --> 00:06:44.705]  I personally store and use their high-quality products.
[00:06:45.266 --> 00:06:48.907]  It tastes great, and it's easy to store for up to 25 years.
[00:06:49.447 --> 00:06:56.050]  For a limited time, you can save $50 instantly on a four-week supply of food, along with other special offers.
[00:06:56.610 --> 00:07:03.332]  Visit mypatriotsupply.com forward slash Alex today, with the New World Order making rapid advances on every front.
[00:07:03.812 --> 00:07:07.854]  It is essential to prepare with My Patriot Supply today.
[00:07:10.367 --> 00:07:12.009]  Introducing Pro One.
[00:07:12.250 --> 00:07:15.774]  All of your filtration in one system, portable, on the go.
[00:07:15.915 --> 00:07:20.320]  No more do you have two or three filters to just reduce sodium fluoride.
[00:07:20.461 --> 00:07:24.166]  You have a system that cuts out the sodium fluoride and up to 95% of hydrofluoride.
[00:07:25.247 --> 00:07:37.315]  Fluorosilicic acid advanced manufacturing technology combines silver impregnated white ceramic with new aqua medics advanced media for removal of fluoride and other heavy metals all in one filter element.
[00:07:37.556 --> 00:07:43.840]  It is the only one that does it and out of the gates we have a discounted at 10% off with promo code water.
[00:07:44.040 --> 00:07:49.504]  This is the only system that in one unit helps reduce or remove pesticides.
[00:07:49.744 --> 00:08:01.027]  Herbicides, chloramines, ammonia and chlorine, hydrofluorosilicic acid, the most common form of fluoride not covered by other fluoride filter brands, and sodium hexafluorosilicate.
[00:08:01.327 --> 00:08:06.649]  Get your Pro-Pure with the new Pro-1 filters today at infowarstore.com or by calling 888-253-3139.
[00:08:27.825 --> 00:08:33.927]  We now take you live to the Central Texas Command Center in the heart of the resistance.
[00:08:34.307 --> 00:08:35.848]  It's Alex Jones.
[00:08:42.470 --> 00:08:46.672]  Ladies and gentlemen, it is Tuesday, the 19th day of November 2013.
[00:08:47.032 --> 00:08:49.413]  This is teleprompter
[00:08:50.990 --> 00:08:53.792]  Talking Point Free Radio slash TV.
[00:08:53.812 --> 00:08:57.474]  The websites are InfoWars.com, PrisonPlanet.com.
[00:08:57.494 --> 00:08:59.295]  You can follow us on Twitter at RealAlexJones.
[00:08:59.675 --> 00:09:02.717]  We also have a whole bunch of Facebooks and YouTube channels.
[00:09:02.777 --> 00:09:06.099]  It's all up on InfoWars.com forward slash show.
[00:09:06.619 --> 00:09:08.801]  You can find the free podcast there and a lot more.
[00:09:11.260 --> 00:09:14.364]  Now, obviously, big broadcast lined up for you today.
[00:09:14.424 --> 00:09:17.268]  Incredibly important developments happening.
[00:09:17.288 --> 00:09:18.289]  We're going to go over all of it.
[00:09:18.610 --> 00:09:22.755]  I just want to say this before I get ahead of myself, and don't say it today.
[00:09:23.632 --> 00:09:30.897]  There is massive, unprecedented, un-American censorship going on in this country.
[00:09:31.717 --> 00:09:37.341]  There is persecution of libertarians, Christians, conservatives, Protestants, Catholics.
[00:09:37.961 --> 00:09:38.541]  I don't care.
[00:09:38.942 --> 00:09:49.108]  If you're not a complete collectivist, or communist, or socialist, or a big corporation using that model to destroy the middle class, then you're being targeted.
[00:09:50.140 --> 00:10:02.390]  It's in mainstream news today that hundreds of prominent libertarians and conservatives in Wisconsin have a Democratic special prosecutor subpoenaing them, investigating them, trying to arrest them.
[00:10:03.811 --> 00:10:13.059]  Out of Austin, Texas, they have a grand jury indicting Republican sheriffs and others all over Texas, the same folks that tried to put
[00:10:15.014 --> 00:10:17.835]  Tom DeLay in jail on trumped-up charges.
[00:10:18.215 --> 00:10:19.956]  And I'm not defending Tom DeLay.
[00:10:20.876 --> 00:10:24.117]  I didn't like a lot of his politics as a mainline Republican.
[00:10:24.617 --> 00:10:31.199]  But what he did was mainline, accepted, lawful PAC money.
[00:10:32.500 --> 00:10:39.022]  That's why when they talked me into running for state rep for about a week and a half, I went and got lawyers, checked the laws and said, there's no way to follow this.
[00:10:39.122 --> 00:10:41.003]  If they want to selectively indict me,
[00:10:42.028 --> 00:10:43.449]  They can, raising money.
[00:10:43.649 --> 00:10:44.609]  I'm not doing this.
[00:10:45.069 --> 00:10:46.870]  People ask why I haven't run for political office.
[00:10:47.410 --> 00:10:52.653]  I can reach more people on the radio, more people on TV, more people politically getting out ideas and research and info.
[00:10:53.033 --> 00:10:54.193]  Plus, the way it's written.
[00:10:56.034 --> 00:11:02.857]  A Republican grand jury or group can go after Democrats or Democrat-controlled groups can go after Republicans.
[00:11:03.097 --> 00:11:04.918]  But I'm going to tell you, I've done research on this.
[00:11:08.019 --> 00:11:11.081]  I want to say 98% of the time, really, I can't find cases.
[00:11:12.519 --> 00:11:17.621]  A politically motivated political persecution by Republicans and Democrats.
[00:11:18.942 --> 00:11:28.885]  You could say the impeachment of Bill Clinton over lying to a grand jury about Paula Jones and then Jennifer Flowers and
[00:11:32.443 --> 00:11:34.024]  Monica Lewinsky and all that.
[00:11:34.644 --> 00:11:47.910]  And yeah, that was politically motivated because the American people's pressure on the nuclear secrets to China, the MIRV technology, the Long March rocket technology, the coupler technology, the avionics technology, just a complete sellout.
[00:11:48.270 --> 00:11:50.071]  The Republicans were all involved in that.
[00:11:52.372 --> 00:11:54.973]  Ken Starr's law firm was involved at levels in that.
[00:11:55.353 --> 00:11:56.854]  So they came out with a
[00:11:58.124 --> 00:12:06.509]  Cigar story to bring him down, because that was the one thing that wasn't connected to all the other corruption that they could go after.
[00:12:07.490 --> 00:12:09.631]  And then it was the lying that was the issue.
[00:12:11.192 --> 00:12:18.257]  And of course that was political theater, but I mean, I just, I just studied politics, I studied the world, and the Democrats are a bunch of gangsters.
[00:12:18.397 --> 00:12:19.678]  I mean, it's just absolutely true.
[00:12:19.958 --> 00:12:22.400]  If we could take over the RINOs, make them libertarian,
[00:12:23.311 --> 00:12:25.012]  Take over the Republican Party, it'd be a great thing.
[00:12:25.232 --> 00:12:26.392]  And by the way, that's starting to happen.
[00:12:26.412 --> 00:12:33.835]  That's why the Republican leadership, the Democratic leadership, is all circling the wagons, going after the real Tea Party.
[00:12:35.235 --> 00:12:37.836]  Going after Rand Paul, going after Ted Cruz.
[00:12:38.396 --> 00:12:39.837]  And I'm not saying those men are perfect.
[00:12:41.104 --> 00:12:42.565]  The issue is they're real.
[00:12:43.065 --> 00:12:44.626]  They are constitutionalists.
[00:12:44.686 --> 00:12:46.007]  They don't want to destroy America.
[00:12:46.287 --> 00:12:48.868]  They don't fundamentally hate the Bill of Rights and Constitution.
[00:12:49.228 --> 00:12:50.789]  They want their kids to live in a free country.
[00:12:51.290 --> 00:12:53.111]  I know Rand Paul very well.
[00:12:53.471 --> 00:12:54.191]  He's for real.
[00:12:54.691 --> 00:12:57.393]  Ted Cruz, kept him in arm's length for a while, watched him closely.
[00:12:57.853 --> 00:12:58.834]  I could see it in his eyes.
[00:12:59.114 --> 00:13:00.875]  He is really getting off on liberty.
[00:13:02.332 --> 00:13:05.473]  He is really getting off on the vets and the families coming up to him.
[00:13:05.833 --> 00:13:10.415]  He's actually caught the bug that JFK caught, who wasn't perfect by the way, that wanted to be a leader.
[00:13:10.675 --> 00:13:11.695]  Wanted to actually help people.
[00:13:14.076 --> 00:13:15.936]  Wanted to actually have a real civil rights movement.
[00:13:15.996 --> 00:13:17.497]  Wanted to actually end these wars.
[00:13:17.557 --> 00:13:18.697]  Wanted to get rid of the Federal Reserve.
[00:13:19.338 --> 00:13:21.198]  They said, how about we blow your head off, buddy?
[00:13:21.498 --> 00:13:26.580]  Kennedy cut taxes by 50% in one tax bracket, 30-something in the other.
[00:13:27.912 --> 00:13:30.094]  He's like, you mean if I cut taxes, more money comes in?
[00:13:30.114 --> 00:13:32.876]  They go, yes, Mr. President, but we want control of the economy.
[00:13:33.156 --> 00:13:33.537]  Bull!
[00:13:33.637 --> 00:13:33.997]  Cut it!
[00:13:34.497 --> 00:13:34.878]  Boom!
[00:13:35.178 --> 00:13:37.160]  The establishment said, this guy's out of control.
[00:13:37.460 --> 00:13:38.661]  Blow his head off.
[00:13:42.564 --> 00:13:51.031]  I mean, they don't want leaders that get off on empowering people and get off on success and get off on prosperity.
[00:13:53.360 --> 00:13:55.001]  That's a normal instinct.
[00:13:55.301 --> 00:14:02.023]  They want a bunch of kleptocratic, bean-counting social engineers that absolutely have a weird axe to grind with successful people.
[00:14:02.264 --> 00:14:13.828]  You've got hordes of criminals in government corporations who have always gotten together, historically, to wage war on the real producers and the real artists and the true people of beauty.
[00:14:15.028 --> 00:14:17.389]  And I mean intellectual beauty, physical beauty, you name it.
[00:14:17.709 --> 00:14:18.770]  Everyone knows that.
[00:14:20.270 --> 00:14:30.004]  You would think, and I've read about this in philosophy, psychology, anthropology, you would think a really good-looking guy would have everybody kissing their hind end and wanting to hang out with them.
[00:14:30.325 --> 00:14:33.910]  But the truth is, in a lot of circles, people are mean to you if you're good-looking.
[00:14:36.391 --> 00:14:40.675]  Same thing especially for women, really good-looking women, that other women are mean to them.
[00:14:40.735 --> 00:14:41.556]  It's the same deal.
[00:14:41.836 --> 00:14:46.481]  Well, when you're successful in business and did it on your own, you make a lot of enemies.
[00:14:46.841 --> 00:14:53.928]  When you develop and patent things and develop things and are a trailblazer, people don't like that.
[00:14:55.469 --> 00:15:00.574]  Societies that rise are based on honoring the productive and the honorable.
[00:15:03.109 --> 00:15:09.055]  Societies that fall are based on kleptocracy and gangs and insiders and manipulation.
[00:15:09.095 --> 00:15:12.999]  And folks, we're going down that path right now.
[00:15:15.541 --> 00:15:17.323]  Where, hey, why should I develop something?
[00:15:17.403 --> 00:15:20.506]  I could just get a big gang together and come take your factory over.
[00:15:20.726 --> 00:15:24.450]  Yeah, but then you could only make me work for you building it at gunpoint for so long.
[00:15:27.591 --> 00:15:29.872]  And then your gang takes over the next town, the next town.
[00:15:30.132 --> 00:15:34.915]  Pretty soon there's nobody producing anything to even be able to buy from my factory.
[00:15:35.115 --> 00:15:37.276]  Pretty soon you've broken down the supply chain.
[00:15:37.516 --> 00:15:39.477]  Pretty soon you've screwed the whole thing up.
[00:15:42.338 --> 00:15:46.740]  And that's the system they've set up, ladies and gentlemen, of total dependency, total control.
[00:15:46.861 --> 00:15:51.903]  The federal government today has now come out and proposed putting everyone on a quote, livable wage.
[00:15:54.404 --> 00:15:55.605]  And just giving it to them.
[00:15:57.315 --> 00:16:03.079]  Well, you do that by having a diverse economy, and by having real open and free trade, not kleptocratic select trade.
[00:16:05.140 --> 00:16:07.461]  And now they've come out and said everyone will just get a check.
[00:16:08.102 --> 00:16:15.426]  But when you just give everyone a check, then no one needs to work, no one needs to innovate, and then the whole society degenerates.
[00:16:15.507 --> 00:16:16.627]  I mean, that's a fact.
[00:16:17.488 --> 00:16:18.809]  They want to bankrupt healthcare.
[00:16:18.849 --> 00:16:22.171]  Now you've got... Last night I was in the coffee room,
[00:16:23.795 --> 00:16:26.817]  And I was watching CNN, and they had a Democrat on there.
[00:16:26.857 --> 00:16:27.678]  In fact, I hit record.
[00:16:27.718 --> 00:16:28.158]  It's on there.
[00:16:28.178 --> 00:16:32.601]  They had a congressman on there.
[00:16:32.621 --> 00:16:33.762]  I forget the name.
[00:16:33.802 --> 00:16:38.305]  I was just sitting there with my mouth hanging open, getting a glass of water, going, well, you know what?
[00:16:38.685 --> 00:16:45.450]  The good thing is, even though this doesn't work well and it's bad, we'll just go to a total single-payer and national health care, which was always the plan.
[00:16:46.831 --> 00:16:49.913]  I know Rahm Emanuel's brother, Ezekiel Emanuel, who helped write the law,
[00:16:51.254 --> 00:16:51.394]  I don't
[00:17:12.350 --> 00:17:17.972]  Northern European style free health care, where you pay 80% taxes in the country, but you get free health care.
[00:17:18.292 --> 00:17:19.732]  It's not free, it's like the federal money.
[00:17:20.052 --> 00:17:21.332]  Oh, we get free money from the federal government.
[00:17:21.553 --> 00:17:26.514]  You mean they take a dollar of tax money from the state and then they send 30-something cents back on average?
[00:17:26.534 --> 00:17:28.054]  You mean that kind of free money?
[00:17:28.915 --> 00:17:31.235]  How about I come and take your wallet out, pull your money out.
[00:17:31.995 --> 00:17:39.397]  If you don't, I punch you in the nose, like the IRS will do with, you know, police, and then I go, here, I'm gonna, you got $100 in there?
[00:17:39.677 --> 00:17:40.278]  I'm gonna give you $35 back.
[00:17:43.234 --> 00:17:44.534]  Here's $35 free.
[00:17:44.555 --> 00:17:47.075]  You're like, you just took that out of my wallet!
[00:17:48.136 --> 00:17:49.776]  Shut up, conspiracy theorist!
[00:17:51.297 --> 00:17:54.718]  Obama just came out and said 100 million Americans have signed up.
[00:17:56.059 --> 00:18:01.381]  The truth is, I think the number's less than 8,000 have signed up, and now we're learning they didn't really sign up.
[00:18:02.639 --> 00:18:05.622]  They thought they'd signed up, and we knew that the first week, but now that's confirmed.
[00:18:05.842 --> 00:18:06.883]  They didn't really sign up.
[00:18:07.183 --> 00:18:08.424]  So, doesn't matter though!
[00:18:08.664 --> 00:18:10.706]  He said 100 million or I'm racist.
[00:18:11.406 --> 00:18:12.327]  So, I agree with the President.
[00:18:12.347 --> 00:18:13.088]  I'm gonna do whatever he says.
[00:18:13.108 --> 00:18:17.852]  Because the stick that he and Oprah wave, that I'm gonna be called a racist, is so powerful.
[00:18:17.872 --> 00:18:18.893]  You're right, Mr. President.
[00:18:19.453 --> 00:18:24.137]  100 million have enrolled, and it lowered health costs, and nobody got kicked off their insurance plans.
[00:18:24.798 --> 00:18:25.198]  You're right.
[00:18:25.759 --> 00:18:26.639]  You're absolutely right.
[00:18:26.780 --> 00:18:27.460]  You're dead right.
[00:18:27.660 --> 00:18:28.381]  I apologize.
[00:18:28.861 --> 00:18:29.282]  There you go.
[00:18:31.596 --> 00:18:33.758]  Of course, he now admits that's not true, but it doesn't matter.
[00:18:34.338 --> 00:18:40.264]  I mean, Oprah Winfrey said, if he's criticized and called a liar, it's because people are racist.
[00:18:40.724 --> 00:18:42.526]  No, ma'am, that's not what happened.
[00:18:42.546 --> 00:18:51.074]  People hoped Obama would be good, and now with all the race-baiting of you and MSNBC, people aren't getting racist, but some of them are moving in that direction.
[00:18:51.334 --> 00:18:53.836]  Because they're like, well, everybody hates me, I hate you, right back.
[00:18:54.176 --> 00:18:57.940]  Folks, that's divide and conquer, and that's their plan, and don't go along with it.
[00:18:58.902 --> 00:19:02.104]  We need to come together around the Bill of Rights, Constitution, due process.
[00:19:02.464 --> 00:19:05.146]  And I know MSNBC will say I'm deeply racist for saying that.
[00:19:05.786 --> 00:19:07.447]  Because I'm against racism deeply.
[00:19:08.068 --> 00:19:09.188]  Because I'm deeply racist.
[00:19:10.089 --> 00:19:11.290]  And the healthcare's free!
[00:19:11.890 --> 00:19:13.571]  And nobody got kicked off their health plan.
[00:19:13.911 --> 00:19:15.032]  And it's working really good.
[00:19:15.352 --> 00:19:16.753]  And a hundred million signed up for it.
[00:19:17.053 --> 00:19:21.015]  See, I'm already getting ready here with the double speak for the Fairness Doctrine to come back in next year.
[00:19:21.035 --> 00:19:23.897]  They're trying to put it back in and talk radio and the internet to restrict free speech.
[00:19:24.137 --> 00:19:28.160]  Where I will say the truth, then I'll say, and now a government message for
[00:19:28.800 --> 00:19:31.124]  Fairness, and I will repeat whatever their talking point is.
[00:19:31.504 --> 00:19:35.890]  I will say the truth for my research, or as close as I can get to it, it's hard to find the truth.
[00:19:36.531 --> 00:19:38.214]  It's usually obscured, lies are everywhere.
[00:19:39.576 --> 00:19:43.742]  What do they say, a lie goes around the world before the truth puts its shoes on or whatever?
[00:19:45.205 --> 00:19:48.366]  But you know what, I put my shoes on a long time ago, so now I've already walked out the door.
[00:19:49.066 --> 00:19:54.467]  The lies circle the planet a whole bunch of times, but I'm just getting going, but people already know the lies are lies, so that's the other good part about it.
[00:19:54.687 --> 00:20:02.209]  Alright, I'm gonna shut up and give you the big news on the meltdown and what could become the fall of Obama, what tricks they may pull.
[00:20:02.489 --> 00:20:06.890]  The latest on Obamacare, the latest on the TSA, the latest on the NSA, the latest on Libya.
[00:20:07.210 --> 00:20:09.611]  It is a big broadcast with two guests coming up.
[00:20:10.700 --> 00:20:15.803]  Alex Jones here, and I want to tell you about a longtime friend of the show, My Patriot Supply.
[00:20:16.183 --> 00:20:24.648]  As you might remember, this is the company that stood up to the DHS and exposed FEMA's secret plan to begin hoarding emergency survival food.
[00:20:25.069 --> 00:20:32.373]  It has always been my belief that it's key to stand behind companies who share the same values as their fellow Patriots.
[00:20:32.893 --> 00:20:40.298]  My Patriot Supply brings us their exclusive Patriot Pantry brand, along with many other fine preparedness products.
[00:20:40.778 --> 00:20:44.179]  I personally store and use their high-quality products.
[00:20:44.740 --> 00:20:48.381]  It tastes great, and it's easy to store for up to 25 years.
[00:20:48.921 --> 00:20:55.524]  For a limited time, you can save $50 instantly on a four-week supply of food, along with other special offers.
[00:20:56.084 --> 00:21:02.806]  Visit mypatriotsupply.com forward slash Alex today, with the New World Order making rapid advances on every front.
[00:21:03.286 --> 00:21:07.328]  It is essential to prepare with My Patriot Supply today.
[00:21:10.286 --> 00:21:14.689]  Every day it becomes more clear our nation is headed towards an uncertain future.
[00:21:14.749 --> 00:21:18.311]  Nothing can ensure your family's security like an Atlas Survival Shelter.
[00:21:18.331 --> 00:21:25.215]  The strongest money can buy and designed to be buried up to 42 feet deep with all the comforts of home and all the protection you need.
[00:21:25.395 --> 00:21:26.256]  Bulletproof Hatches.
[00:21:26.636 --> 00:21:31.260]  I'm David Hall, founder of Diamond Gusset, where we are proud of our 100% grown and sewn American-made jeans.
[00:21:47.836 --> 00:21:55.140]  Whether you're out for dinner, working on the farm, or on the road, Diamond Gusset Jeans offers a full spectrum of style and sizes for any occasion.
[00:21:55.740 --> 00:22:00.262]  Our loyal customers enable us to continue sponsoring Liberty Media outlets.
[00:22:00.762 --> 00:22:06.365]  Use promo code LIBERTY to receive a 15% discount at DiamondLiberty.com.
[00:22:06.625 --> 00:22:09.567]  In Liberty, David Hall, Diamond Gusset Jeans Company.
[00:22:10.097 --> 00:22:15.098]  We travel so much, and having a fake TV, well, it gives added peace of mind.
[00:22:15.258 --> 00:22:18.379]  Burglars look for houses that appear to be easy targets.
[00:22:18.759 --> 00:22:24.780]  But fake TV can fool even professional burglars into thinking someone is home watching television.
[00:22:24.900 --> 00:22:36.822]  As a recent widow living alone, it gives me great peace of mind to set my fake TV near a window and know that passing motorists and pedestrians will think someone is home watching TV when I'm actually away from home.
[00:22:37.142 --> 00:22:41.486]  Fake TV easily plugs into any outlet, just like a light on a timer.
[00:22:41.706 --> 00:22:43.307]  And they're so easy to use.
[00:22:43.507 --> 00:22:45.429]  You just plug them in and they're ready to go.
[00:22:45.709 --> 00:22:49.152]  Plus, they're so affordable that we have one upstairs and downstairs.
[00:22:49.432 --> 00:22:52.595]  Fake TV is only $29.95 with free shipping.
[00:22:52.975 --> 00:22:55.938]  Order your Fake TV by calling 877-5-FAKE-TV or go to faketv.com.
[00:22:59.921 --> 00:23:06.124]  That's 877-532-5388 or Faketv.com.
[00:23:06.444 --> 00:23:08.946]  Faketv, the burglar deterrent.
[00:23:09.766 --> 00:23:13.188]  It's been said, those who control the food, control the people.
[00:23:13.428 --> 00:23:17.170]  Are you concerned about GMO foods making you sick and affecting your mind?
[00:23:17.250 --> 00:23:21.032]  Many people suffer from lack of energy, insomnia, loss of stamina, weight gain,
[00:23:21.513 --> 00:23:23.174]  And the inability to think clearly.
[00:23:23.435 --> 00:23:33.526]  Genetically modified crops, processed foods, and toxic chemicals can compromise your health and are silently destroying your digestive system, which accounts for 80% of your immune system.
[00:23:33.646 --> 00:23:38.071]  Take back control of your health with Pro-EM1 Probiotic from Terraganic.
[00:23:38.291 --> 00:23:48.320]  Pro-EM1 probiotic helps protect your body against irritable bowel syndrome, constipation, Crohn's disease, celiac disease, diabetes, the common cold, and much more.
[00:23:48.460 --> 00:23:59.971]  And including a powerful probiotic like Pro-EM1 as part of your daily routine puts you back in control and prevents you from becoming a mindless zombie manipulated by the pharmaceutical and GMO agendas.
[00:24:00.171 --> 00:24:04.796]  Call Terragonics at 866-369-3678 or visit Terragonics.com.
[00:24:04.816 --> 00:24:05.937]  T-E-R-A-G-A-N-I-X dot com.
[00:24:24.386 --> 00:24:27.008]  Ladies and gentlemen, Alex Jones back live.
[00:24:27.048 --> 00:24:27.828]  Thank you for joining us.
[00:24:28.129 --> 00:24:33.172]  The reason I got off on the whole rant about the attacks on free speech and I never got to my point was this.
[00:24:34.053 --> 00:24:40.998]  We have the 50th anniversary of JFK coming up in Dallas, Texas.
[00:24:41.038 --> 00:24:44.840]  And the mayor said last year, we're going to have a civil thing this year.
[00:24:45.321 --> 00:24:47.562]  Nowhere in downtown can you hand out flyers.
[00:24:47.602 --> 00:24:49.143]  He's in the newspaper saying this.
[00:24:50.044 --> 00:24:52.646]  You can't have signs or banners and we're going to block off
[00:24:53.386 --> 00:24:57.333]  We've now discovered with our moles up there more than five blocks away.
[00:24:58.294 --> 00:25:03.483]  So about a third of the downtown core of Dallas will be shut down
[00:25:04.838 --> 00:25:16.688]  In a test of turning America into North Korea, to be able to get anywhere near Dealey Plaza, and then 5,000 tickets have been given to select sycophants who agree with the official story.
[00:25:17.008 --> 00:25:21.872]  If you were actually shot by bullet fragments on the day, you're not allowed to be in there.
[00:25:21.992 --> 00:25:25.114]  If you were part of the Warren Commission but don't agree with the official story, you're not allowed.
[00:25:25.355 --> 00:25:34.162]  You must be a worshipper of the state of lies, of the state-run media, and below broadcasting and the Dallas Morning News,
