[00:00:19.341 --> 00:00:21.422]  Welcome to the Infowars Nightly News.
[00:03:10.743 --> 00:03:34.050]  Well you can say that again and you know I thought it was interesting to find out that yesterday a guy showed up in Washington DC with his own lawnmower and started mowing the lawn right there at the Lincoln Memorial and you know it makes sense I mean there is no upkeep or any kind of maintenance whatsoever at these memorials during the shutdown and
[00:03:34.690 --> 00:03:36.452]  You know, you really got to respect this guy.
[00:03:36.492 --> 00:03:49.303]  Just an average citizen who took it upon himself to get out there and try to make the place look better for the veterans who are going to be in the nation's capital this weekend for the Million Vet March.
[00:03:49.863 --> 00:03:56.469]  So he got out there with his lawnmower and, out of respect for the veterans, started doing a, you know, a little yard work.
[00:03:57.009 --> 00:04:09.396]  And I'm not sure how much of that lawn he was actually able to mow because it wasn't long before the park police were alerted and three cruisers showed up full of cops and they kicked him out of there.
[00:04:09.836 --> 00:04:15.019]  Now, speaking of the Million Vet March that is set to take place in the DC area,
[00:04:15.379 --> 00:04:24.841]  You know, this time, you know, there's going to be a lot of World War II vets that are going to show up, and they better not be denied access to these memorials.
[00:04:25.181 --> 00:04:35.424]  You know, a lot of these guys are making their final journey, and they're, you know, heroes in my book, and they are paying their perhaps last tribute to their fallen
[00:04:36.144 --> 00:04:41.168]  Brothers, you know, to the guys that they left behind, or the guys that never made it back.
[00:04:41.808 --> 00:04:47.552]  And needless to say, they're not very happy that there's, potentially, they're not going to be allowed into these memorials.
[00:04:48.052 --> 00:04:58.760]  No World War II vet should be denied access to, you know, the Iwo Jima Memorial, or the World War II Memorial, or any memorial for that matter.
[00:04:59.400 --> 00:05:05.385]  And the fact that they are being denied access should be a wake-up call to us all.
[00:05:05.925 --> 00:05:09.826]  You know the enemy is no longer foreign, it is domestic.
[00:05:10.326 --> 00:05:28.969]  Now yesterday we got a chance to hang out with Stuart Rhodes who is the founder of Oath Keepers and in an article posted on InfoWars.com, well he is asking everyone who's able to get out there this weekend to the DC area and help out our veterans any way you can.
[00:05:29.529 --> 00:05:31.490]  If they are denied access to the
[00:05:32.350 --> 00:05:40.257]  Iwo Jima Memorial, for example, will by all means get out there, be their arms and legs, move those barricades and help pave the way.
[00:05:40.677 --> 00:05:48.864]  Let's take a stand with our veterans, support them any way we can, get out there and protect them this weekend in Washington, D.C.
[00:05:49.725 --> 00:05:52.227]  You might want to bring your cameras out there with you as well.
[00:05:52.287 --> 00:05:58.191]  I mean, there is a lot going on in the DC area this weekend, along with the Million Vet March.
[00:05:58.571 --> 00:06:03.134]  There is also going to be a massive trucker protest.
[00:06:03.614 --> 00:06:08.538]  10,000 truckers are expected to continually circle the Beltway for three days.
[00:06:09.258 --> 00:06:26.970]  It's another massive protest, this one organized by a group called Truckers Ride for the Constitution and they are not very happy with the government shutdown and reports are already coming in that the feds plan to shut down this protest.
[00:06:27.491 --> 00:06:30.273]  Sources within the Department of Transportation
[00:06:31.033 --> 00:06:37.935]  Admitted plans by the feds to order armed National Guard troops to close Washington D.C.'
[00:06:37.915 --> 00:06:43.876]  's Interstate Route 495 tomorrow in order to derail the trucker protest.
[00:06:44.397 --> 00:06:52.899]  According to the Freedom Leadership Conference website and redstate.com, they plan to close the route that circles the nation's capital.
[00:06:53.619 --> 00:07:03.524]  Armed National Guard troops from Maryland, Pennsylvania, and Virginia will use trucks, jeeps, and armored vehicles to block traffic entering the Beltway.
[00:07:04.065 --> 00:07:10.969]  This is their way of punishing what they call the crazy right wing of the GOP.
[00:07:11.929 --> 00:07:17.512]  You know, the guys who are dead set against funding the socialist Obamacare.
[00:07:17.912 --> 00:07:27.197]  And now, according to former Assistant Secretary to the Treasury Paul Craig Roberts, Obama could use the debt crisis to seize total power.
[00:07:27.677 --> 00:07:41.874]  The President could declare a national emergency, blame the crisis on the Republicans, and pass an executive order which would give him dictatorial control in the name of preventing an economic collapse.
[00:07:42.615 --> 00:07:45.398]  So does this mean that there is a Caesar in our future?
[00:07:45.999 --> 00:07:49.842]  Well, later on in the program, we're going to be talking to Paul Craig Roberts.
[00:07:49.882 --> 00:07:51.563]  He is the father of Reaganomics.
[00:07:52.123 --> 00:07:58.708]  We're going to ask him why he thinks Obama might be planning to seize total control of the White House.
[00:07:59.128 --> 00:08:03.131]  That's Paul Craig Roberts later in the interview section of our program.
[00:08:03.491 --> 00:08:05.092]  But first, we're going to take a quick break.
[00:08:05.172 --> 00:08:08.674]  When we come back, we have a brand new tyranny watch.
[00:08:08.954 --> 00:08:15.459]  Apparently, the feds don't want the World War II vets to have access to porta-potties.
[00:08:15.799 --> 00:08:26.252]  We also have a brand spanking new video, or report I should say, from my friend Bionic Dan Badondi when the InfoWars Nightly News returns right after this.
[00:08:26.492 --> 00:08:26.973]  Stick around.
[00:08:51.337 --> 00:08:58.100]  Alex Jones here to warn you about some of the most important health information you may ever hear.
[00:08:58.741 --> 00:09:06.384]  I'm talking about radiation, radioactive fallout, radioactive particles contaminating the northern hemisphere.
[00:09:07.345 --> 00:09:16.829]  Conservatively, since the 1940s, the northern hemisphere of our planet has more than doubled its background radiation.
[00:09:17.349 --> 00:09:19.911]  In fact, that was before Fukushima exploded.
[00:09:20.931 --> 00:09:22.793]  Now the levels are going up and up and up.
[00:09:22.933 --> 00:09:29.038]  Fish are contaminated in the Pacific, and the FDA, the EPA, and others, they're not worried about it.
[00:09:29.478 --> 00:09:33.422]  They've been raising the levels of what they claim is safe radioactive particles.
[00:09:34.102 --> 00:09:43.931]  So after more than two years of research into how to protect my family, looking at all the literature, talking to the experts across the board, they agreed iodine is key.
[00:09:45.114 --> 00:09:45.754]  Thanks for watching.
[00:10:02.403 --> 00:10:03.284]  It's not my opinion.
[00:10:03.804 --> 00:10:11.329]  It is admitted that iodine is essential for the health of our bodies overall and nascent iodine is the best form.
[00:10:11.790 --> 00:10:19.695]  Now, we're announcing the launch of Infowarslife.com and we're going to bring you scores of products over the next few years that we're researching and developing.
[00:10:20.075 --> 00:10:24.999]  But nascent iodine is the first product we're coming out with because it's so important
[00:10:25.419 --> 00:10:28.940]  And it's also listed as a fluoride detoxer.
[00:10:28.960 --> 00:10:30.741]  It does so many other things.
[00:10:31.141 --> 00:10:39.003]  Your body needs it and when you don't have enough iodine, forget the radiation, your thyroid absorbs the sodium fluoride and other things.
[00:10:39.263 --> 00:10:46.585]  Nascent Iodine and InfoWars Life Survival Shield in double strength at half the cost of the leading competitors.
[00:10:47.005 --> 00:10:50.286]  Please visit InfoWarsLife.com today.
[00:10:55.421 --> 00:11:02.248]  Well, before the break, I was talking about the Million Vet March that is set to take place in the D.C.
[00:11:02.368 --> 00:11:03.589]  area over the weekend.
[00:11:04.129 --> 00:11:16.822]  And the National Park Service have actually set up barricades denying World War II veterans access to places like the Iwo Jima Memorial and the World War II Memorial.
[00:11:17.282 --> 00:11:23.969]  And now they're actually removing the porta-potties that were paid for by private citizens.
[00:11:24.329 --> 00:11:27.313]  Here's Gigi Erneta with today's Tyranny Watch.
[00:11:30.736 --> 00:11:31.777]  Welcome to Tyranny Watch.
[00:11:31.917 --> 00:11:32.798]  I'm Gigi Erneta.
[00:11:33.800 --> 00:11:38.466]  Well, our government's on the warpath again, and topping today's bad list is toilets.
[00:11:38.827 --> 00:11:39.568]  You heard me right.
[00:11:39.928 --> 00:11:43.273]  They won't allow toilets to be delivered to the World War II Memorial.
[00:11:43.533 --> 00:11:47.839]  They won't allow porter potties to be delivered to the World War II Memorial in Washington, D.C.
[00:11:48.780 --> 00:11:55.204]  But there were a load of port-a-potties that were donated by private citizens to help out the visiting veterans since the facilities are closed.
[00:11:55.364 --> 00:12:03.450]  The Nazi Park Service rangers wouldn't allow the port-a-potties to be dropped off, not even in the Grassy area where their 10 vehicles were already parked.
[00:12:03.830 --> 00:12:08.653]  Park rangers at the WWII memorial say the park is closed except for First Amendment activities.
[00:12:09.033 --> 00:12:14.017]  The government's shutdown-related closure of the memorial sparked outrage from citizens and lawmakers.
[00:12:14.457 --> 00:12:20.460]  Veterans who first breached barriers around the memorial last week were allowed access on First Amendment grounds.
[00:12:20.860 --> 00:12:27.763]  The sign says due to the federal government shutdown, this National Park Service area is closed except for First Amendment activities.
[00:12:28.124 --> 00:12:31.785]  So some patriots are claiming their First Amendment rights and heading right on in.
[00:12:32.045 --> 00:12:37.388]  Biscayne National Park will not be open for Columbus Day festivities this year because of the federal government shutdown.
[00:12:37.628 --> 00:12:40.650]  We're encouraging people to stay away from the park because officially it is closed.
[00:12:40.670 --> 00:12:43.491]  We're going to try and manage that as best we can with all of our federal partners.
[00:12:43.731 --> 00:12:46.693]  So no partying, but the regatta will go on as usual.
[00:12:47.053 --> 00:12:48.394]  Well, there is some good news.
[00:12:48.754 --> 00:12:52.356]  The IRS will suspend audit activities during the shutdown.
[00:12:52.937 --> 00:12:53.617]  Oh, but don't worry.
[00:12:53.737 --> 00:12:56.238]  They'll be back after the shutdown to claim their money.
[00:12:56.879 --> 00:13:00.561]  I'm Gigi Ornette for Tyranny Watch on the InfoWars Nightly News.
[00:13:02.970 --> 00:13:06.081]  Well, it is that time of year again.
[00:13:06.342 --> 00:13:08.490]  Flu shot season is back!
[00:13:09.411 --> 00:13:12.054]  Do you plan on getting your flu shots this year?
[00:13:12.554 --> 00:13:13.935]  What about your kids?
[00:13:14.035 --> 00:13:16.358]  Are you going to take them out and get their flu shots as well?
[00:13:16.698 --> 00:13:23.624]  Well, in case you haven't heard, there are significant risks involved in taking vaccinations.
[00:13:23.865 --> 00:13:25.887]  That includes the flu shot as well.
[00:13:26.347 --> 00:13:34.315]  InfoWars reporter Dan Badondi, well, he hit the streets to ask people what they plan on doing about vaccinations this year.
[00:13:34.835 --> 00:13:39.197]  He was luckily able to educate some of the people in the process.
[00:13:39.518 --> 00:13:42.980]  Without further ado, here is Dan Badondi.
[00:13:44.360 --> 00:13:47.082]  Dan Badondi, reporting for the Infowars Nightly News.
[00:13:47.422 --> 00:13:53.846]  Once again, the propaganda rolls out through media and advertisements to tell you to take your flu shots and get your vaccination.
[00:13:53.866 --> 00:13:56.807]  You received the annual flu shot, and do you plan on getting one this season?
[00:13:58.168 --> 00:13:58.728]  Yes, I do.
[00:13:59.289 --> 00:13:59.649]  I do not.
[00:14:00.325 --> 00:14:04.651]  Usually I do my, where I work they give it as a benefit, so I tend to take it.
[00:14:04.971 --> 00:14:05.392]  Every year.
[00:14:06.033 --> 00:14:06.814]  Be crazy not to.
[00:14:07.295 --> 00:14:07.655]  No and no.
[00:14:08.056 --> 00:14:08.216]  No.
[00:14:08.877 --> 00:14:09.317]  No I do not.
[00:14:09.558 --> 00:14:10.038]  Yes I do.
[00:14:10.399 --> 00:14:10.619]  Yes.
[00:14:11.420 --> 00:14:12.121]  No, I don't.
[00:14:12.181 --> 00:14:12.862]  I never have.
[00:14:12.942 --> 00:14:14.905]  I have an option to do it every year, but I don't.
[00:14:15.605 --> 00:14:18.566]  Last year I did have one, but this year I'm not going to do one.
[00:14:18.606 --> 00:14:19.706]  Did you get sick last year from it?
[00:14:20.086 --> 00:14:20.246]  No.
[00:14:20.586 --> 00:14:30.669]  Are you aware that during the H1N1 swine flu pandemic, politicians were given safer vaccines reported by the Examiner that were different from what the public gets?
[00:14:31.009 --> 00:14:35.370]  So if politicians are getting safer vaccines, what do you think about the vaccines we get?
[00:14:36.950 --> 00:14:38.810]  Well, I would hope that they were safe.
[00:14:42.441 --> 00:14:43.802]  I don't know how to answer that one.
[00:14:43.822 --> 00:14:47.785]  I would assume that their shot should be just as good as the public's.
[00:14:49.066 --> 00:14:50.448]  I don't think it's right if that's happening.
[00:14:50.628 --> 00:14:53.871]  I try to avoid all vaccines, so I don't take them, yeah.
[00:14:53.931 --> 00:14:55.192]  I think they're very inferior.
[00:14:55.372 --> 00:15:00.416]  If they're getting better vaccines than we're getting, why can't we get the same vaccines that they're gonna get?
[00:15:00.476 --> 00:15:03.659]  Why can't everybody get the same vaccines and be equal with everyone?
[00:15:03.739 --> 00:15:05.140]  It should be the same vaccine for everybody.
[00:15:05.160 --> 00:15:07.983]  The politicians shouldn't get a better vaccine than the regular people too, you know?
[00:15:09.705 --> 00:15:09.945]  Go to her.
[00:15:10.005 --> 00:15:12.367]  They're not as safe as the politicians.
[00:15:12.387 --> 00:15:13.968]  I don't think that's fair.
[00:15:14.028 --> 00:15:14.888]  No, that's not right.
[00:15:14.908 --> 00:15:16.129]  Especially for kids.
[00:15:16.149 --> 00:15:16.189]  No.
[00:15:16.209 --> 00:15:16.249]  No.
[00:15:16.269 --> 00:15:18.390]  Yes, I am aware of that, and it's very scary.
[00:15:18.430 --> 00:15:19.491]  Whatever they are.
[00:15:38.819 --> 00:15:39.479]  It's a train wreck.
[00:15:39.519 --> 00:15:40.880]  It's an intentional train wreck.
[00:15:41.961 --> 00:15:47.865]  Actually, the worst thing about it is it's actually implemented in stages so people don't even know they're going to be caught in the web.
[00:15:48.686 --> 00:15:56.672]  Because all the penalties and everything that's going to apply to people is so gradual that it's going to be three years before it pops in and all of a sudden it's going to be whacking people upside the head.
[00:15:57.593 --> 00:15:59.915]  Especially a lot of the penalties, they start off very slowly.
[00:16:00.535 --> 00:16:06.899]  It actually phased in and then by 2018 it's going to be a total wreck unless they stop it.
[00:16:06.979 --> 00:16:08.380]  I don't know if they're going to be able to or not.
[00:16:09.661 --> 00:16:11.542]  I mean, they're really trying a lot of stuff to prevent it.
[00:16:11.562 --> 00:16:13.284]  But I don't think it's going to work.
[00:16:14.284 --> 00:16:20.508]  Now you can file the propaganda or you can take a stand for liberty and take a stand for your health and just say no to vaccinations.
[00:16:21.109 --> 00:16:24.071]  And this is Dan Badandi reporting for the InfoWars Nightly News.
[00:16:26.786 --> 00:16:32.232]  Alright, we're going to take another quick break, but when we come back, we will be joined by Paul Craig Roberts.
[00:16:32.612 --> 00:16:34.634]  He is the father of Reaganomics.
[00:16:34.995 --> 00:16:42.142]  We're going to ask him why he thinks Obama may be getting ready to seize total control of the White House.
[00:16:42.503 --> 00:16:45.266]  Paul Craig Roberts, when we return, right after this.
[00:17:09.727 --> 00:17:20.876]  Many anthropologists and archaeologists believe that before man even discovered the power to harness and use fire, we were involved in agrarian activities.
[00:17:21.337 --> 00:17:26.101]  That is, taking the seeds of plants and then replanting them to produce more.
[00:17:26.721 --> 00:17:35.729]  The very foundation of our modern civilization and human culture is centered around the planting and cultivation of edible plants.
[00:17:36.249 --> 00:17:41.090]  Here are some of the amazing deals at InfoWarsSeedCenter at InfoWarsShop.com.
[00:17:41.530 --> 00:17:51.092]  The Survival Seed Vault by My Patriot Supply features only the finest survival heirloom seeds for a robust and hardy garden, even in the toughest times.
[00:17:51.352 --> 00:17:58.713]  We also have starter varieties of the deluxe seed packages for fruit, salad, salsa, peppers, medical herbs, and more.
[00:17:59.153 --> 00:18:02.994]  Go to the InfoWarsSeedCenter at InfoWarsShop.com.
[00:18:03.674 --> 00:18:04.254]  And remember,
[00:18:05.114 --> 00:18:07.516]  The revolution against tyranny is growing.
[00:18:21.149 --> 00:18:24.270]  Up to 95% of hydrofluorosilicic acid.
[00:18:24.370 --> 00:18:35.235]  Advanced manufacturing technology combines silver impregnated white ceramic with new Aquamedics advanced media for removal of fluoride and other heavy metals all in one filter element.
[00:18:35.375 --> 00:18:41.677]  It is the only one that does it and out of the gates we have it discounted at 10% off with promo code water.
[00:18:41.877 --> 00:18:50.821]  This is the only system that in one unit helps reduce or remove pesticides, herbicides, chloramines, ammonia and chlorine.
[00:18:51.061 --> 00:18:58.852]  Hydrofluorosilicic acid, the most common form of fluoride not covered by other fluoride filter brands, and sodium hexafluorosilicate.
[00:18:59.173 --> 00:19:04.501]  Get your Pro-Pure with the new Pro-1 filter today at Infowarsstore.com or by calling 888-253-3139.
[00:19:11.564 --> 00:19:13.646]  Welcome back to the Infowars Nightly News.
[00:19:13.786 --> 00:19:17.989]  I'm Darren McBreen and I'm joined now by Paul Craig Roberts.
[00:19:18.489 --> 00:19:24.114]  He is the former Assistant Secretary of the Treasury and the father of Reaganomics.
[00:19:24.614 --> 00:19:30.679]  And he says that Obama could use the debt crisis to seize total power.
[00:19:30.939 --> 00:19:46.125]  The president could very well declare a national emergency, blame the crisis on the Republicans, and pass an executive order which would give him dictatorial control in the name of preventing an economic collapse.
[00:19:46.745 --> 00:19:48.866]  And Paul Craig Roberts, welcome to the program.
[00:19:50.836 --> 00:19:51.296]  How are you?
[00:19:51.957 --> 00:19:52.758]  Just fine, thanks.
[00:19:53.258 --> 00:19:54.499]  Good to be with you.
[00:19:54.859 --> 00:19:59.563]  We're talking about executive branch rule, you know, Obama seizing power.
[00:19:59.823 --> 00:20:04.427]  Do you think Obama is getting ready to cross the Rubicon, so to speak?
[00:20:06.108 --> 00:20:18.919]  No, I don't think that he's getting ready to do that, but I do think that is an alternative he has if there's no resolution of the debt ceiling limit or the shutdown.
[00:20:19.694 --> 00:20:21.314]  Before the treasurer runs out of money.
[00:20:23.055 --> 00:20:44.519]  Obama, if he can make it clear that the Republicans are responsible for forcing the issue, can simply use presidential directives that are already on the books, declare a national catastrophe, and assume a rule by himself.
[00:20:45.564 --> 00:20:46.745]  This is all on the books.
[00:20:46.805 --> 00:20:49.847]  He doesn't have to invent the presidential directive.
[00:20:50.028 --> 00:20:50.888]  Bush put it there.
[00:20:52.449 --> 00:20:58.214]  And so he can use it on the grounds that, well, you know, if the Treasury runs out of money, we can't pay the military.
[00:20:59.375 --> 00:21:01.296]  So it impacts national defense.
[00:21:01.416 --> 00:21:03.458]  We can't pay the interest on the debt.
[00:21:03.538 --> 00:21:04.419]  So we default.
[00:21:04.479 --> 00:21:05.980]  The whole economy collapses.
[00:21:06.880 --> 00:21:10.203]  And that this certainly would be a national catastrophe.
[00:21:11.004 --> 00:21:14.146]  So he could certainly take that step.
[00:21:15.487 --> 00:21:22.552]  I don't necessarily think that this means he's planning for that or trying to maneuver the Republicans into it.
[00:21:23.653 --> 00:21:41.566]  But if they persist in refusing any kind of negotiation or accommodation and he can blame it on them, then he could exercise these existing presidential directives and set aside Congress and the courts.
[00:21:42.707 --> 00:21:44.408]  Raise the debt ceiling on his own.
[00:21:45.484 --> 00:21:53.047]  And continue ruling as long as he proclaimed a national catastrophe.
[00:21:54.048 --> 00:21:55.888]  Yeah, because, you know, the rules have changed.
[00:21:55.948 --> 00:22:13.676]  I know that, you know, back in the Eisenhower administration, for example, they set up a way for, let's say, in the event of a nuclear attack, for example, they set up a directive that would allow continuity of the government in the aftermath
[00:22:14.196 --> 00:22:14.696]  That's right.
[00:22:14.736 --> 00:22:19.558]  The original reason for these national emergencies was the continuity of government in the aftermath of a nuclear attack.
[00:22:41.980 --> 00:22:44.881]  Well, when I was a Treasury official, I had a role in that.
[00:22:45.502 --> 00:22:59.468]  I was supposed to, in the event of a nuclear attack, I was supposed to go to this hollowed out mountain in Virginia and be prepared to assume control of the government if no higher officials survive the attack.
[00:23:00.169 --> 00:23:11.114]  So these plans have been there for a long time, but they're no longer, of course, with the demise of the Soviet Union, they're not any longer part of the Cold War preparations.
[00:23:11.906 --> 00:23:27.011]  And the Bush people have expanded them to essentially include any kind of emergency, including climate, earthquakes, hurricanes, any sort of thing.
[00:23:27.191 --> 00:23:39.035]  And so all it requires is that there is some imminent danger to the government's ability to function.
[00:23:40.401 --> 00:23:47.482]  If that's the case, then the President can simply assume a caesarship and rule.
[00:23:47.682 --> 00:23:48.463]  Well, let me ask you this.
[00:23:48.583 --> 00:23:54.464]  Doesn't the Federal Reserve, don't they have the power to prevent a shutdown?
[00:23:54.504 --> 00:24:00.825]  I mean, after all, you know, if banks, for example, if they're too big to fail, then why not the federal government?
[00:24:01.725 --> 00:24:01.965]  Right.
[00:24:02.005 --> 00:24:03.525]  That's the point that I've made.
[00:24:04.206 --> 00:24:04.526]  That if
[00:24:07.273 --> 00:24:12.994]  The Fed can own its own authority, lend over $16 trillion to U.S.
[00:24:13.074 --> 00:24:16.335]  and European banks to prevent their failure.
[00:24:16.415 --> 00:24:21.936]  It can certainly lend money to the Treasury to prevent failure.
[00:24:23.176 --> 00:24:29.858]  So that is another possible response should nothing be worked out by October 17th.
[00:24:32.578 --> 00:24:36.339]  I think the Fed, there's no limit on the Fed's ability to create money.
[00:24:37.521 --> 00:24:43.405]  And there's no reason the Fed should not trust the ability to lend to the U.S.
[00:24:43.425 --> 00:24:52.731]  government, who can actually, has a tax base to repay compared to a bank.
[00:24:52.791 --> 00:24:58.494]  If you can lend $16 trillion to the banks, you can lend to the Treasury.
[00:24:58.554 --> 00:25:00.416]  So that is another alternative.
[00:25:00.916 --> 00:25:03.437]  I don't know all of the implications of that.
[00:25:03.878 --> 00:25:05.759]  You could get into a situation where
[00:25:06.673 --> 00:25:09.655]  I don't really expect these things to happen
[00:25:24.427 --> 00:25:29.888]  Because I think Congress wouldn't want to be shut out of the process.
[00:25:30.108 --> 00:25:39.791]  Congress is not going to want to be left out, but I think the big question is, you know, how did we, as free American citizens protected by the U.S.
[00:25:39.831 --> 00:25:48.613]  Constitution, how did we become, you know, one step closer to, or one step away, I should say, from a Caesar-like dictatorship?
[00:25:49.133 --> 00:25:51.173]  Yeah, that is an interesting question.
[00:25:51.774 --> 00:25:53.874]  Of course, it's a historical process.
[00:25:54.094 --> 00:25:57.195]  It began with, oh, what happens if we get nuked?
[00:25:58.335 --> 00:25:59.555]  How does the government continue?
[00:26:00.375 --> 00:26:01.675]  And so that's how it began.
[00:26:01.695 --> 00:26:03.736]  And that's a legitimate question.
[00:26:04.776 --> 00:26:11.557]  But under Bush, the whole thing, I think, was used essentially to create more power in the executive branch.
[00:26:11.597 --> 00:26:15.898]  You know, the Republican Federalist Society
[00:26:17.016 --> 00:26:19.678]  They push this point of the unitary executive.
[00:26:19.698 --> 00:26:27.863]  They have this claim that the president has powers that are not subject to congressional or judicial control.
[00:26:28.744 --> 00:26:44.934]  And that to exercise these powers, to act independently of the co-equal branches of government, they have used these executive orders, I think, to build in that possibility in an increasing way.
[00:26:45.865 --> 00:26:58.621]  So at some point, it might be tempting for somebody to essentially use that as a coup, as long as it had enough backing, either in the population or from the military.
[00:26:59.402 --> 00:27:00.403]  And so it is a danger.
[00:27:02.702 --> 00:27:06.965]  The real reason for these powers no longer really exists.
[00:27:07.005 --> 00:27:09.686]  We're not really worried about the Soviets nuking us.
[00:27:10.707 --> 00:27:20.013]  Yeah, so they're going to have to come up with some excuse and there's a very good possibility that someday, like you were saying, they could very well use a debt crisis as an excuse to seize total power.
[00:27:20.373 --> 00:27:21.294]  Hey, we're about out of time.
[00:27:21.314 --> 00:27:24.956]  I want to ask you, what are some of the websites people can go to read your columns?
[00:27:25.897 --> 00:27:27.658]  Well, it's just www.paulcraigroberts.org.
[00:27:30.376 --> 00:27:37.462]  And I think most of the columns appear on Prison Planet, on Alex's sites.
[00:27:37.882 --> 00:27:39.244]  Well, fantastic.
[00:27:39.264 --> 00:27:40.845]  I tend to reproduce them there.
[00:27:41.486 --> 00:27:42.226]  All right, all right.
[00:27:42.266 --> 00:27:42.707]  Fantastic.
[00:27:42.727 --> 00:27:44.508]  Well, we're always glad to have you on the program.
[00:27:44.748 --> 00:27:45.609]  Thanks for joining us.
[00:27:45.649 --> 00:27:45.989]  Take care.
[00:27:46.957 --> 00:27:47.377]  Thank you.
[00:27:48.238 --> 00:27:50.339]  All right, and that's going to do it for tonight's show.
[00:27:50.419 --> 00:27:51.520]  It's good to be back.
[00:27:51.620 --> 00:27:58.824]  Those of you wondering where I've been, I've been working on the Obama Deception 2, which is scheduled to be released in March of 2014.
[00:27:59.324 --> 00:28:00.945]  So it's good to be back.
[00:28:01.325 --> 00:28:01.986]  Thank you, crew.
[00:28:02.026 --> 00:28:05.147]  The InfoWars Nightly News will return tomorrow night, 7 o'clock p.m.
[00:28:05.227 --> 00:28:05.908]  Central Time.
[00:28:05.928 --> 00:28:07.569]  Until then, have a great evening.
[00:28:07.829 --> 00:28:09.470]  We'll see you back right here tomorrow.
[00:28:15.376 --> 00:28:20.622]  Now you can watch the Alex Jones Show live as it happens at InfoWars.com slash show.
[00:28:20.982 --> 00:28:26.068]  You'll find links to all of our content there and a free 15-day trial for Prison Planet TV.
[00:28:26.548 --> 00:28:32.334]  More than 60 movies and documentaries all in one place at InfoWars.com slash show.
