[00:00:06.913 --> 00:00:11.276]  Waging war on corruption.
[00:19:11.642 --> 00:19:25.215]  Supernatural Silver is a new and vastly improved type of silver solution that is safe and extremely effective against 143 types of bacteria, both forms of viruses, mold and yeast, and a limited number of parasites.
[00:19:25.755 --> 00:19:28.237]  It can even purify water!
[00:19:28.237 --> 00:19:33.361]  Supernatural Silver comes in both liquid and gel for internal or external use.
[00:19:33.361 --> 00:19:44.809]  With over 180 scientific studies by independent universities, hospitals, research institutions, and nursing homes, Supernatural Silver is a powerful weapon in the fight against disease.
[00:19:45.149 --> 00:19:53.414]  To see how Supernatural Silver can give you and your loved ones protection and peace of mind, go to SupernaturalSilver.com.
[00:19:53.414 --> 00:20:00.559]  Use the promo code PROTECTED for 20% off and like us on Facebook.
[00:20:00.559 --> 00:20:02.100]  Coast to coast.
[00:20:02.100 --> 00:20:04.161]  Direct from Austin.
[00:20:04.161 --> 00:20:07.363]  You're listening to the Alex Jones Broadcasting Network.
[00:20:14.636 --> 00:20:20.740]  Hello, this is Hank Hill, and I'm telling you what, you need to listen to Alex Jones.
[00:20:20.740 --> 00:20:22.041]  Yeah, yeah.
[00:20:22.041 --> 00:20:29.246]  InfoWorth.com.
[00:20:29.246 --> 00:20:35.491]  Live from Austin, Texas, broadcasting worldwide, it's Alex Jones.
[00:20:45.854 --> 00:20:47.495]  Welcome back to the Alex Jones Show.
[00:20:47.495 --> 00:20:49.036]  I'm David Knight filling in for Alex.
[00:20:49.036 --> 00:20:58.541]  Alex will be joining us in the second hour and we're going to be talking about some of the terror alerts that have been happening worldwide and some specific information about Austin.
[00:20:58.541 --> 00:21:13.509]  You know we had in the middle of the week it broke that they were going to be running DHS drills throughout Austin for the next several weeks and then on Thursday we got a memo that was actually that was released to InfoWars and
[00:21:14.830 --> 00:21:28.962]  It said, this is from the Texas Military Forces and J3 Protection Branch, it said, unconfirmed reporting from the Department of Homeland Security has raised the possibility of random terrorist attacks taking place in Austin, Texas on or about the 8th or 9th of August.
[00:21:28.962 --> 00:21:30.764]  That would have been last Thursday, last Friday.
[00:21:32.000 --> 00:21:40.189]  According to anonymous reporting, a group of trained terrorists are planning to conduct attacks in Austin, Texas and Pasadena, California at the conclusion of Ramadan.
[00:21:40.189 --> 00:21:48.819]  Additionally, the group plans to attack a school and theological seminary in downtown Austin area and complete the attack with operations at the Austin-Bergstrom International Airport.
[00:21:49.551 --> 00:21:57.896]  The reporting also stated that if 8th through 9th of August was not a viable option, then the group would conduct operations on the 29th of August.
[00:21:57.896 --> 00:22:12.186]  And so the question was, when we reported this, and of course we were not going to just sit by and not report that, the question was, is this just a document that is fear-mongering inside of the police, or is this something that's like a false flag preparation?
[00:22:12.186 --> 00:22:17.870]  Because we know that there are drills going in place, and if you know anything about the history of terrorist events,
[00:22:18.615 --> 00:22:29.868]  You know that the big ones have always been accompanied by drills happening at exactly the same time, at exactly the same place, with exactly the same scenario.
[00:22:30.782 --> 00:22:32.103]  These are false flag attacks.
[00:22:32.103 --> 00:22:34.806]  False flag attacks like September 11th.
[00:22:34.806 --> 00:22:38.230]  False flag attacks like the 7-7 bombing.
[00:22:38.230 --> 00:22:38.831]  And on and on.
[00:22:38.831 --> 00:22:42.715]  We see this pattern repeating over and over again.
[00:22:42.715 --> 00:22:46.119]  They keep doing it because people are not waking up to the tactic.
[00:22:46.119 --> 00:22:49.663]  And they keep doing it because it's a very effective strategy for them.
[00:22:49.663 --> 00:22:50.443]  It allows them
[00:22:51.064 --> 00:22:53.665]  To essentially have a cover if they're caught.
[00:22:53.665 --> 00:22:57.586]  So, you know, not everybody in the government is in on a false flag terrorist attack.
[00:22:57.586 --> 00:23:02.807]  But the people, the few people who are, if they are caught, they can always say that it is part of a drill.
[00:23:02.807 --> 00:23:09.749]  Now for more information about this and also to see what people in Austin thought about this, Leanne McAdoo went to the streets and we have this special report.
[00:23:10.703 --> 00:23:15.109]  A force protection alert was released to the media by accident this week.
[00:23:15.109 --> 00:23:23.942]  What they didn't want us to know was that they were letting the Texas military forces know that a possible terrorist threat is set to take place this weekend in Austin on 6th Street.
[00:23:23.942 --> 00:23:25.864]  It's one of our busiest streets here in the city.
[00:23:26.385 --> 00:23:33.150]  They say that it's gonna probably coincide with the end of Ramadan, and that it'll be backpack-style bombs.
[00:23:33.150 --> 00:23:41.837]  We all are quite aware of quite a few instances where there have been drills going on at the same time as terrorist activity.
[00:23:41.837 --> 00:23:45.980]  So we're gonna go check with Austin citizens and see, do they think this is a false flag?
[00:23:45.980 --> 00:23:47.141]  Is this legit?
[00:23:47.141 --> 00:23:48.683]  Are they still gonna go out and party?
[00:23:48.683 --> 00:23:50.344]  Is Al-Qaeda here in Austin?
[00:23:50.344 --> 00:23:51.345]  Who knew?
[00:23:51.345 --> 00:23:55.588]  What do you think about the possible terror threat that's supposed to happen today on 6th Street?
[00:23:55.788 --> 00:23:57.150]  That's a little scary.
