[00:00:07.389 --> 00:00:07.691]  Yeah.
[00:06:57.144 --> 00:06:58.606]  The content of one's prayers?
[00:06:59.507 --> 00:07:05.433]  It pains me to say I can't speak to that one either, but that's an... You don't know whether or not that would be an appropriate question to ask an applicant?
[00:07:05.453 --> 00:07:12.061]  Speaking outside of this case, which I don't know anything about, it would surprise me that that question was asked.
[00:07:12.912 --> 00:07:20.055]  So we see this incredible overreach of Big Brother, even beyond 1984, where they want to know what you pray.
[00:07:20.275 --> 00:07:30.198]  And speaking of just things that are just completely out there, we're going to take a look now at a special piece Alex Jones did, and this is tying into the whole Second Amendment, what they don't want you to have.
[00:07:30.418 --> 00:07:36.340]  This is an actual laser battle, on a smaller scale, but it's a laser battle, something the guy's been working on.
[00:07:36.380 --> 00:07:38.241]  It's a great piece, and I want you to watch it right now.
[00:07:45.049 --> 00:07:54.694]  For all of recorded history, humans have used projectile weapons, bows and arrows, spears, firearms.
[00:07:56.235 --> 00:08:04.220]  This is a .50 caliber Barrett rifle produced in Tennessee in the United States of America, and it's formidable.
[00:08:15.896 --> 00:08:18.579]  But in the 21st century, it's all about lasers.
[00:08:19.940 --> 00:08:23.484]  And you are about to see the first ever real laser battle.
[00:08:24.165 --> 00:08:28.129]  Right here, between clone stormtroopers and the Geonosans.
[00:08:29.531 --> 00:08:31.493]  Because truth is stranger than fiction.
[00:08:32.193 --> 00:08:36.278]  We're going to examine the real world of directed energy weapons.
[00:09:05.697 --> 00:09:13.763]  The story of directed energy weapons, lasers, particle beams, microwaves, starts back in the midst of prehistory.
[00:09:14.463 --> 00:09:19.306]  But we do know when gunpowder was first invented and used.
[00:09:19.687 --> 00:09:28.633]  More than 2800 years ago, in what is China today, the Tang Dynasty invented gunpowder and used it to vanquish their enemies.
[00:09:43.407 --> 00:09:51.310]  Powdered powered systems have dominated worldwide warfare and self-defense for at least the last 500 years.
[00:09:51.691 --> 00:09:57.853]  But by the mid-20th century, it was clear that the age of the laser was upon us.
[00:09:59.214 --> 00:10:06.337]  And if the age of the laser had a birthplace, it was Colorado and Nikola Tesla's death ray lab.
[00:10:08.004 --> 00:10:15.451]  You can say unequivocally that the father of directed energy weapons and other systems is Nikola Tesla.
[00:10:16.092 --> 00:10:27.143]  If you visit the Mid-America Science Museum outside Hot Springs, Arkansas, you can see the most powerful above-ground Tesla coil in the world.
[00:10:27.943 --> 00:10:30.906]  All right, help me count.
[00:10:30.926 --> 00:10:32.108]  Three, two, one!
[00:10:45.481 --> 00:10:54.483]  During the 1960s and 70s, there was massive classified research into directed energy for weapons purposes.
[00:10:55.103 --> 00:10:58.004]  And by the 1980s, they had given it an official name.
[00:10:58.384 --> 00:11:08.366]  The Star Wars Program, the strategic defense initiative to supposedly shoot down missiles fired from Russia as they came into Europe and the United States.
[00:11:09.286 --> 00:11:18.451]  When it emerged that the system wasn't very effective at defense and was really an offensive weapon, the program was officially defunded.
[00:11:19.331 --> 00:11:21.492]  Of course, that was only for public consumption.
[00:11:22.433 --> 00:11:25.875]  The government now admits they actually increased funding for the research.
[00:11:26.855 --> 00:11:39.058]  And now they're rolling out military systems to fire lightning bolts at people's cars, plasma rays, microwave guns to attack peaceful protesters.
[00:11:39.498 --> 00:11:43.740]  Drones are being shot down by the Navy with particle beams.
[00:11:44.240 --> 00:11:55.883]  For more than three decades, huge DC-10 aircraft have been converted to carry giant chemical lasers that can shoot missiles out of the sky and fry tanks and infantry on the ground.
[00:12:00.384 --> 00:12:03.366]  And that now leads us to the reason you're watching today.
[00:12:04.007 --> 00:12:10.371]  A real live Star Wars laser battle carried out on a much smaller scale.
[00:12:11.072 --> 00:12:16.416]  When A New Hope was released in 1977, it blew audiences away worldwide.
[00:12:16.996 --> 00:12:20.619]  Who could imagine humans piloting spacecraft in laser battles?
[00:12:21.139 --> 00:12:29.185]  Little did they know NASA was already deploying unmanned drones in space and testing laser weapon systems now partially declassified.
[00:12:37.745 --> 00:12:47.676]  The truth is, many of the technologies that we see demonstrated in the movie Star Wars, the special effects, have actually been a reality for more than three decades.
[00:12:51.380 --> 00:12:53.182]  The footage you're seeing is time-lapse.
[00:12:58.059 --> 00:12:59.241]  I don't think so.
[00:13:24.696 --> 00:13:31.218]  It took about a minute using the white blue laser to ignite the figurines and about two minutes to do it with the green laser.
[00:13:35.143 --> 00:13:41.310]  A laser only about nine and a half inches long is able to vaporize Lego figurines.
[00:13:42.111 --> 00:13:47.017]  Imagine the power of the systems mounted in DC-10s.
[00:13:47.557 --> 00:13:54.205]  Imagine the power of some of the new backpack powered lasers that are actually being deployed by the Pentagon.
[00:13:55.126 --> 00:14:02.348]  Imagine the power of lasers mounted on Humvees that police are now training to use against the American people.
[00:14:02.828 --> 00:14:06.550]  And then you understand why we have a Second Amendment.
[00:14:07.070 --> 00:14:10.931]  It is there as a counterbalance against a corrupt, tyrannical government.
[00:14:11.451 --> 00:14:15.334]  In North Korea, only the government has weapon systems.
[00:14:15.834 --> 00:14:19.617]  In Nazi Germany and Soviet Russia, only the government was armed.
[00:14:19.977 --> 00:14:22.499]  And we see an arms race by the U.S.
[00:14:22.539 --> 00:14:31.086]  government and other governments with billions of bullets, thousands of armored vehicles, training to take on the American people.
[00:14:31.386 --> 00:14:34.648]  Returning veterans, gun owners, conservatives, libertarians.
[00:14:35.169 --> 00:14:40.433]  So next time you see them saying, how dare you have a semi-auto, you don't need that for duck hunting.
[00:14:41.505 --> 00:14:44.808]  It's important to understand it's not for duck hunting.
[00:14:45.409 --> 00:14:49.692]  And that the balance of power between the people and the government is getting wider and wider.
[00:14:50.213 --> 00:14:57.179]  And that's why our government's servants are now behaving like belligerent thugs and trying to dominate the people.
[00:14:58.000 --> 00:15:01.683]  The Second Amendment is an example of liberty worldwide.
[00:15:01.723 --> 00:15:04.846]  It is a serious check and balance against the establishment.
[00:15:05.527 --> 00:15:07.629]  Individuals who've committed no crime
[00:15:08.835 --> 00:15:11.357]  ...are less of a threat than organized government.
[00:15:11.937 --> 00:15:13.839]  And now is the time to realize that.
[00:15:14.519 --> 00:15:15.900]  And that's the moral of this story.
[00:15:16.500 --> 00:15:34.293]  Not only do the American people and the people of the world deserve access to firearms to protect themselves from government and common street criminals, we also deserve access to weaponized lasers to protect ourselves, our families, our country, and our world.
[00:15:36.536 --> 00:15:42.499]  So please pass this video on to your friends and family so they can understand the true meaning of the Second Amendment.
[00:15:43.780 --> 00:15:46.261]  Visit InfoWars.com and PrisonPlanet.com.
[00:15:46.742 --> 00:15:51.865]  When you're on the site, you can also tune in 24 hours a day to my daily radio broadcast.
[00:15:52.065 --> 00:15:55.887]  There's also a free iPhone app to listen to the syndicated radio show when and where you want.
[00:15:58.360 --> 00:16:00.221]  Another fun piece here at the InfoWard.
[00:16:00.261 --> 00:16:06.344]  If anybody watches and says, hey, those guys have too much free time on their hands, that was done over a period of six months.
[00:16:07.085 --> 00:16:11.167]  And people's spare time of their spare time, they barely got to do it.
[00:16:11.187 --> 00:16:16.830]  Like Alex says, we have several projects that are just waiting to be done just because we don't have the time and the staff to do them.
[00:16:16.890 --> 00:16:20.112]  Not complaining, that's just how that particular project turned out.
[00:16:20.632 --> 00:16:23.253]  Happy to see some fun stuff going on at the InfoWarp.
[00:16:23.573 --> 00:16:25.674]  Now we'll move on to some Bilderberg news.
[00:16:26.074 --> 00:16:35.538]  Now, if you guys don't know, the Bilderberg Conference is where a lot of your bigwigs, movers and shakers here in the, you know, I guess planet Earth, get together and they plot
[00:16:36.458 --> 00:16:39.262]  Uh, these are the alleged, you know, five guys in the smoky room.
[00:16:39.282 --> 00:16:40.824]  You guys have probably heard people talk about that.
[00:16:41.244 --> 00:16:42.746]  This is them, the Bilderberg Group.
[00:16:43.066 --> 00:16:47.352]  And you can speculate as to what they do in those conferences.
[00:16:47.532 --> 00:16:50.155]  My point is that they actually go there.
[00:16:50.455 --> 00:16:53.079]  So regardless of what they plot or don't plot, if they go there,
[00:16:53.659 --> 00:16:55.380]  And play Canasta or whatever else.
[00:16:55.400 --> 00:16:58.100]  Those people are there together in that one room.
[00:16:58.480 --> 00:16:59.581]  Or that one building, not to say.
[00:16:59.941 --> 00:17:02.682]  Now, speaking of getting into that building, we have this article.
[00:17:02.982 --> 00:17:07.043]  Private security forced to subject Bilderberg protesters to pat-downs.
[00:17:07.603 --> 00:17:13.825]  Police liaison officer Steve Lee said, the pat-downs are a requirement for the Grove Hotel itself.
[00:17:13.885 --> 00:17:15.646]  I wonder if that's a year-round policy.
[00:17:15.706 --> 00:17:16.766]  I seriously doubt it.
[00:17:17.446 --> 00:17:21.469]  We will not be as intrusive as currently being used at the airports.
[00:17:21.810 --> 00:17:32.979]  And an article goes on to say, the good news for the Hartford Shire Constabulary is that the media and protesters alike will be allowed inside the front entrance of the Grove Hotel.
[00:17:33.379 --> 00:17:42.366]  The bad news is that those who choose not to subject themselves to the groping hands of these private security guards are not allowed into the Grove premises.
[00:17:42.846 --> 00:17:45.148]  So, that's where you are.
[00:17:45.168 --> 00:17:46.830]  Yeah, protesters, come on out.
[00:17:47.330 --> 00:17:54.656]  Come on out and film all the big wigs moving and shaking inside this hotel, but we're going to have to, you know, wiggle it just a little bit.
[00:17:55.296 --> 00:18:03.282]  And they're saying it's not going to be as bad as the hotel, excuse me, as they do at the airports, but I'm pretty sure these will be some big, tough guys.
[00:18:03.862 --> 00:18:05.984]  President Obama has praised them previously.
[00:18:06.044 --> 00:18:10.127]  I think the organization's called G4S or GS4, something like that.
[00:18:10.507 --> 00:18:16.051]  And Obama said, hey, these guys are A-OK, so I'm pretty sure they may be a little rough to handle.
[00:18:16.952 --> 00:18:19.253]  Anyway, Alex will be there, hopefully.
[00:18:19.313 --> 00:18:24.816]  Hopefully he doesn't get, you know, molested by these gentlemen and the rest of the Info Wars crew.
[00:18:24.876 --> 00:18:27.277]  And you yourself, if you plan to be there as well, hope to see you there.
[00:18:27.297 --> 00:18:29.338]  Well, Alex will hope to see you there.
[00:18:29.578 --> 00:18:31.919]  Now let's move on to our last article of the night.
[00:18:32.419 --> 00:18:36.101]  Robber shoved homeowner in closet where he kept his guns.
[00:18:36.141 --> 00:18:40.203]  Now this falls into the epic fail category of the week, so let's go ahead and run that video.
[00:18:42.964 --> 00:18:47.828]  Police say three men stormed into a house, forcing the homeowner into a closet.
[00:18:48.288 --> 00:18:49.989]  But that's where he gained the upper hand.
[00:18:50.329 --> 00:18:54.813]  They confronted the homeowner, assaulted him briefly, and they put him in a closet.
[00:18:55.393 --> 00:18:59.216]  They didn't look in the closet, because that's where he keeps his guns.
[00:18:59.716 --> 00:19:02.819]  Police were told he thought the men had left after a few minutes.
[00:19:02.899 --> 00:19:05.401]  He went downstairs, armed just in case.
[00:19:06.161 --> 00:19:12.371]  He actually confronted one of the suspects who was still at his home and shots were exchanged.
[00:19:12.832 --> 00:19:15.916]  The homeowner wasn't injured, one of the suspects was.
[00:19:19.187 --> 00:19:20.328]  I just love that video.
[00:19:20.348 --> 00:19:22.990]  You can go and watch the full thing on InfoWars.com.
[00:19:23.570 --> 00:19:25.931]  And the lady points out at the end that the guy will not be charged.
[00:19:25.971 --> 00:19:28.813]  The gentleman who was the homeowner will not be charged.
[00:19:28.873 --> 00:19:32.416]  I guess it's something important to point out, but it just bothers me.
[00:19:32.456 --> 00:19:40.000]  We kind of live in a society where people, you know, have to ask, you know, will the guy be subjected to criminal punishment for guarding himself in his own home?
[00:19:40.361 --> 00:19:41.882]  And the guy was armed responsibly.
[00:19:41.922 --> 00:19:44.423]  He shot, shot at, at least hit one of the guys.
[00:19:44.483 --> 00:19:46.645]  Other guys ran off, but the guy who was hit
[00:19:47.165 --> 00:19:47.385]  We're good.
[00:20:21.727 --> 00:20:27.871]  Authoritarian control freaks throughout history have sought to make populations dependent.
[00:20:28.632 --> 00:20:36.017]  The United Nations openly has talked about using food as a weapon against the third world and the industrialized first world.
[00:20:36.757 --> 00:20:51.127]  State Department Memorandum 200, developed by Henry Kissinger, called for destroying the food capacity, not just of the United States, but every country in the world, so they could use food scarcity as a political weapon of control.
[00:20:51.807 --> 00:20:55.589]  Just a decade ago, less than 10 million Americans were on food stamps.
[00:20:56.109 --> 00:20:57.910]  Four years ago, it was 25 million.
[00:20:58.210 --> 00:21:01.191]  It's now reached almost 50 million.
[00:21:01.852 --> 00:21:04.653]  Socialist healthcare is designed to destroy our healthcare system.
[00:21:05.133 --> 00:21:10.856]  The establishment wants you to be a bunch of cowardly, dumbed-down people who can't stand up for yourselves.
[00:21:11.136 --> 00:21:14.638]  That's why they're rushing to try to restrict citizens owning firearms.
[00:21:15.038 --> 00:21:19.080]  Because since the early 1990s, gun ownership has gone straight up,
[00:21:19.620 --> 00:21:22.202]  While violent crime has gone straight down by 49%.
[00:21:24.624 --> 00:21:32.330]  And globalist controlled strongholds like Chicago and New York, where they've taken the citizens' guns, have the highest crime rates in the world.
[00:21:32.811 --> 00:21:33.691]  What am I getting at here?
[00:21:34.232 --> 00:21:37.775]  The system doesn't want you to be self-sufficient.
[00:21:38.255 --> 00:21:43.920]  That's why I promote the fact that you should go out, buy firearms, and go take lessons and learn how to use them.
[00:21:44.280 --> 00:21:47.763]  I want you to stand up for your birthright of liberty and freedom.
[00:21:48.243 --> 00:21:51.644]  During a serious meltdown, they're going to tell you, hey, you want food?
[00:21:52.024 --> 00:21:53.405]  Turn in your guns.
[00:21:53.785 --> 00:21:56.446]  And that's why we need to put the globalists in check.
[00:21:56.846 --> 00:22:07.909]  And then finally bring them to checkmate by being self-sufficient, by being prepared, by having a garden, by learning how to can your own foods, by having friends and family.
[00:22:08.109 --> 00:22:08.469]  That's right.
[00:22:31.713 --> 00:22:34.674]  So give them a call.
[00:22:34.694 --> 00:22:34.954]  800-409-5633.
[00:22:35.014 --> 00:22:35.894]  That's 800-409-5633.
[00:22:36.034 --> 00:22:42.596]  Or efoodsdirect.com forward slash Alex to find the weekly and monthly specials.
[00:22:42.736 --> 00:22:43.896]  And there's a lot of other reasons.
[00:22:43.996 --> 00:22:45.517]  Privacy, you name it.
[00:22:45.757 --> 00:22:49.038]  When you want high quality storable foods, you go to the experts.
[00:22:49.338 --> 00:22:53.579]  And that's efoodsdirect.com forward slash Alex to find the full list of specials.
[00:22:54.279 --> 00:23:03.265]  The two-week food supply provides one adult with 81 servings of healthy, delicious, storable food for 14 days.
[00:23:03.285 --> 00:23:07.928]  The one-month food supply provides 192 servings for 28 days.
[00:23:07.948 --> 00:23:11.150]  And then there's the one-month family food pack.
[00:23:11.230 --> 00:23:14.432]  It will change the way you look at the food in your pantry.
[00:23:14.712 --> 00:23:20.776]  Every time you eat one of these meals, you are eating healthy, delicious food and saving a lot of money.
[00:23:21.016 --> 00:23:22.237]  The three-month food supply.
[00:23:23.117 --> 00:23:26.639]  576 servings of storable food for 91 days.
[00:23:27.059 --> 00:23:36.423]  And the one-year food supply will provide you with 2,304 servings of healthy, delicious, storable food for one full year.
[00:23:36.703 --> 00:23:40.084]  Your meals are as delicious and nutritious tonight as they'll be in 25 years.
[00:23:41.585 --> 00:23:45.406]  Bottom line, there's a bunch of specials at efoodsdirect.com forward slash Alex.
[00:23:45.666 --> 00:23:54.609]  You can also call them at the toll-free number on your screen, and they can send you a catalog with all the specials detailed, and tell you about the weekly and monthly specials that they're always running.
[00:23:55.069 --> 00:23:59.631]  efoodsdirect.com forward slash Alex to find all the specials, or call the toll-free number.
[00:23:59.971 --> 00:24:06.233]  And so in closing, when you buy from efoodsdirect.com, you are supporting the radio broadcast, the nightly news,
[00:24:06.773 --> 00:24:10.394]  The magazine, the films, and everything we're doing.
[00:24:10.654 --> 00:24:18.157]  Because we're not like MSNBC or Media Matters that get government and corporate funding to bring down America and bring in tyranny.
[00:24:18.477 --> 00:24:23.539]  We are funded by our sponsors and you the viewers and listeners that support them.
[00:24:23.859 --> 00:24:27.000]  Again, that's efoodsdirect.com forward slash Alex or 800-409-5633.
[00:24:27.060 --> 00:24:32.422]  And we are also visiting infowars.com or prisonplanet.com.
[00:24:32.662 --> 00:24:35.723]  You can click on the banners to take you to the weekly and monthly specials.
[00:24:36.343 --> 00:24:38.086]  It's like the Hank Williams Jr.
[00:24:38.106 --> 00:24:38.387]  song.
[00:24:39.008 --> 00:24:40.490]  A country boy can survive.
[00:24:41.151 --> 00:24:43.956]  Because you can't starve us out and you can't make us run.
[00:24:44.657 --> 00:24:47.722]  Because these boys were raised on shotguns.
[00:24:48.769 --> 00:24:51.210]  Well, there aren't really a lot of good old boys left anymore, are there?
[00:24:52.051 --> 00:24:56.473]  And those that are out there are demonized and are enemy number one by Homeland Security.
[00:24:57.074 --> 00:25:00.055]  And good old boys come in all shapes, colors, and sizes.
[00:25:00.335 --> 00:25:05.979]  They're people that aren't chumps, who understand that they're going to take care of their family and that nobody else is.
[00:25:06.599 --> 00:25:11.422]  They're people that understand that if somebody else is taking care of them, that makes them a slave.
[00:25:12.102 --> 00:25:15.947]  And that the government doesn't want you dependent because they want to build a great future for you.
[00:25:16.167 --> 00:25:19.030]  They want to get you dependent so they can social engineer us.
[00:25:19.811 --> 00:25:26.298]  So the answer is, get self-sufficient, become men again, and tell the New World Order to go straight to hell.
[00:25:26.979 --> 00:25:31.645]  Alex Jones signing off for InfoWars.com and eFoods Direct, our great sponsor.
[00:25:36.707 --> 00:25:37.427]  And welcome back.
[00:25:37.867 --> 00:25:39.328]  Our guest tonight is Kristen Megan.
[00:25:39.348 --> 00:25:43.249]  She is an Air Force veteran and an advocate exposing geoengineering.
[00:25:43.589 --> 00:25:46.010]  Here's actually a video to give you a little bit more of her background.
[00:25:48.411 --> 00:25:53.573]  Well, part of my job in bioenvironmental engineering was to improve hazardous materials that came on the base.
[00:25:54.413 --> 00:26:01.676]  I sat at a computer and I approved those hazardous materials on base and tied them to a process and to building.
[00:26:02.719 --> 00:26:20.977]  So when I started approving what is called an Air Force Form 3952, the approval of hazardous materials, and I started seeing barium, aluminum oxide, and strontium come on the base from a contractor whose name was not listed, which was not normal.
[00:26:22.245 --> 00:26:27.868]  I started to realize that those crazy tinfoil hat-wearing conspiracy theorists might not be so crazy.
[00:26:28.588 --> 00:26:34.210]  I lived about less than a mile behind the flight line at Tinker Air Force Base, Oklahoma in Oklahoma City.
[00:26:35.291 --> 00:26:42.154]  And due to my background as an industrial hygienist and an environmental specialist, I conducted soil grid sampling and grade sampling.
[00:26:43.194 --> 00:26:47.977]  Those of you who may not be too privy to chemistry, you know that there's natural elements occurring in Earth.
[00:26:49.237 --> 00:26:50.678]  Aluminum is one of them.
[00:26:51.926 --> 00:26:56.688]  However, barium, radioactive, and strontium are not.
[00:26:57.789 --> 00:27:04.252]  So I conducted those samples and saw limits in my community that would make your head spin.
[00:27:05.532 --> 00:27:12.975]  And I started to realize that those peers within my professional community that were trying to wake those of us in the military up were right.
[00:27:15.577 --> 00:27:17.197]  And joining us now is Kristen Megan.
[00:27:18.078 --> 00:27:19.138]  Thanks for joining us, Kristen.
[00:27:20.219 --> 00:27:20.539]  Well, hello.
[00:27:21.667 --> 00:27:27.339]  Alright Chris, now we just watched that video of you at the Atlanta Festival, I believe it was the Atlanta Music Liberty Fest.
[00:27:27.359 --> 00:27:30.145]  Can you tell us what was going on out there and about what time was that?
[00:27:30.185 --> 00:27:30.646]  When was that?
[00:27:32.134 --> 00:27:33.154]  It was back in April.
[00:27:33.374 --> 00:27:38.816]  Actually, there's a group of organizers, I'm sure you might have heard about PaulFest, you know, back last August.
[00:27:38.896 --> 00:27:45.958]  Well, there's a lot of liberty-minded, truth-minded events around the country that are put on randomly by different people.
[00:27:45.978 --> 00:27:53.340]  And they're all focused around speakers and musicians, and it's just a way for people to get together and kind of network and share information.
[00:27:54.175 --> 00:28:02.641]  You'll have people there from different musical acts to, you know, the architects and engineers for 9-11 Truth will show up.
[00:28:02.681 --> 00:28:05.443]  So, yeah, I was a speaker at that event.
[00:28:05.703 --> 00:28:07.924]  I think it was in early April down in Atlanta.
[00:28:08.545 --> 00:28:18.852]  Now, I'm sure as a veteran you've got a lot of people, they respect you for your service, but they're kind of curious as to, you know, why is she an authority on things such as geoengineering and what would you say to those people?
[00:28:21.129 --> 00:28:23.790]  Well, some people are familiar with my background.
[00:28:23.850 --> 00:28:28.112]  I was in the Air Force nine years and my job was called Bio-Environmental Engineering.
[00:28:28.192 --> 00:28:39.057]  So, if you're kind of familiar with what OSHA is and what the EPA is, our job is to kind of track all the exposures to both military and civilian personnel on the bases, both home and deployed.
[00:28:39.457 --> 00:28:43.219]  Part of that is to know all the constituents or chemicals that are used on base.
[00:28:43.775 --> 00:28:54.780]  So we would use a system where, if you're ordering materials or chemicals that went through a computer system, and we would have to tie those materials to a building or a task, known as like a case file.
[00:28:55.420 --> 00:28:59.862]  And the reason for that was, knowing what was brought in base, we could then say, oh, whoa, this is hazardous.
[00:29:00.123 --> 00:29:03.744]  These people need to be in respirators or, you know, they need gloves.
[00:29:03.824 --> 00:29:06.125]  So it was basically tracking employee exposures.
[00:29:06.786 --> 00:29:09.527]  So I wasn't really familiar with
[00:29:10.586 --> 00:29:11.287]  We're good to go.
[00:29:27.079 --> 00:29:27.539]  Exactly.
[00:29:27.979 --> 00:29:30.220]  And I saw something that was very interesting to me.
[00:29:30.260 --> 00:29:35.002]  You talked about Tinker Air Force Base and that clip we just showed a second ago.
[00:29:35.042 --> 00:29:37.563]  And it's very interesting to me because I live in the state of Oklahoma.
[00:29:37.583 --> 00:29:38.043]  I've been there.
