[00:00:22.856 --> 00:00:24.580]  Welcome to the Infowars Nightly News.
[00:09:22.795 --> 00:09:31.499]  Just like the people who were protesting this weekend at the Stop Spying on Us rallies in Washington, as well as thousands of people in other capitals, like Berlin.
[00:09:31.919 --> 00:09:38.982]  People are very upset worldwide with what the NSA is doing, and they're simply not buying the story from the NSA that this is not spying.
[00:09:39.323 --> 00:09:39.943]  It is spying.
[00:09:40.223 --> 00:09:41.043]  It is breaking the law.
[00:09:41.103 --> 00:09:43.505]  It is violating people's privacy, and we're sick of it.
[00:09:43.805 --> 00:09:44.325]  Well, stick around.
[00:09:44.345 --> 00:09:48.847]  Right after the break, we're going to have more news about privacy violations, as well as updates on Fukushima.
[00:10:13.365 --> 00:10:15.266]  Why is nascent iodine so important?
[00:10:16.387 --> 00:10:20.010]  Nascent iodine is so important because it goes directly to the thyroid.
[00:10:20.070 --> 00:10:25.594]  It's not bonded to a salt, which means it doesn't have to be broken down, and it's the most usable form.
[00:10:25.654 --> 00:10:27.075]  It's what the body uses.
[00:10:27.115 --> 00:10:28.776]  It's what the body is designed to use.
[00:10:28.976 --> 00:10:34.801]  If you have low energy levels, if you have pains, if you have thyroid problems, if you don't feel
[00:10:35.723 --> 00:10:36.284]  Up to par.
[00:10:36.504 --> 00:10:46.195]  Well, they've proven now that the fluoride and a lack of iodine causes a decreased IQ because you have all this stuff that builds up inside your system and builds up and builds up.
[00:10:46.636 --> 00:10:52.903]  And that's why some people, when they start taking iodine, will have what's called a Hertzheimer reaction or a detoxification reaction.
[00:10:53.063 --> 00:10:53.883]  But that's a good sign.
[00:10:53.903 --> 00:11:02.125]  That means you're detoxifying all that fluoride buildup, the mercury buildup in there, the bromine buildup in your system, and the chlorine buildup in your system.
[00:11:02.145 --> 00:11:03.085]  You don't want those things.
[00:11:03.265 --> 00:11:06.286]  All of those things have been proven as carcinogens.
[00:11:06.766 --> 00:11:12.787]  That's one of the reasons prostate cancer is on the rise too, is because prostate takes up iodine.
[00:11:13.067 --> 00:11:20.449]  And the men that are lacking iodine causes the prostate to become cystic and causes the prostate to swell and eventually leads to prostate cancer.
[00:11:20.629 --> 00:11:25.574]  There's been an extreme rise in polycystic ovarian disease, PCOS, with women.
[00:11:26.034 --> 00:11:32.441]  Fibrocystic breast disease because iodine is stored in the breast tissue, the ovaries, the prostate glands in men.
[00:11:32.561 --> 00:11:34.983]  It's utilized by every single cell in the body.
[00:11:35.504 --> 00:11:39.247]  Why does this almost taste good compared to other iodine that tastes horrible?
[00:11:39.507 --> 00:11:41.750]  That's because it's real iodine, atomic form.
[00:11:42.190 --> 00:11:46.634]  We wanted something that's going to go straight into the bloodstream and straight into the thyroid gland.
[00:11:46.654 --> 00:11:49.097]  We wanted to put it in a vegetable glycerin base.
[00:11:49.117 --> 00:11:52.360]  That's a USP kosher certified vegetable glycerin base.
[00:11:52.440 --> 00:11:53.261]  And that product...
[00:11:54.731 --> 00:12:00.035]  ...is not tested on animals, it's vegan-friendly, it's gluten-free, it's GMO-free.
[00:12:00.455 --> 00:12:04.998]  Of all the things I've done, nascent iodine was just absolutely amazing.
[00:12:05.338 --> 00:12:15.885]  So we developed with Dr. Group a double-strength, low-price, InfoWarsLife.com survival shield, the Atomic Nascent Iodine, available right now.
[00:12:20.436 --> 00:12:20.957]  Welcome back.
[00:12:21.477 --> 00:12:34.868]  Now, not satisfied with Dragnet collection of our data on cell phones and the Internet, now we learned that the Feds are openly admitting that they're planning black box vehicle mandates to track, tax, and even remotely control all personal vehicles.
[00:12:35.409 --> 00:12:37.650]  This is from Mike Adams at Natural News.
[00:12:37.690 --> 00:12:39.192]  We covered this on InfoWars today.
[00:12:39.832 --> 00:12:41.734]  He makes three very important points.
[00:12:41.834 --> 00:12:43.836]  He said, the government wants to track your every move.
[00:12:43.856 --> 00:12:46.138]  In other words, they want to decrease your privacy.
[00:12:46.758 --> 00:12:50.040]  Then he says, governments can turn every road into a toll road.
[00:12:50.060 --> 00:12:53.102]  In other words, they're going to increase the taxes that you pay.
[00:12:53.122 --> 00:12:57.485]  And the third point he makes is that two-way communication allows government to control your vehicle.
[00:12:57.505 --> 00:12:59.806]  In other words, they're going to get physical control over you.
[00:13:00.447 --> 00:13:09.052]  Now this is very pernicious because unlike the current tax, the road use tax that we have now, a tax on fuel, this is something that's not going to be anonymous.
[00:13:09.112 --> 00:13:16.157]  It's kind of like the analogy between a sales tax that is anonymous and an income tax, where they have to know everything about you in order to collect it.
[00:13:16.537 --> 00:13:19.880]  That has a lot of people very concerned about privacy implications of this.
[00:13:20.341 --> 00:13:22.403]  We've talked about this in the past.
[00:13:22.423 --> 00:13:28.949]  In April 2012, Paul Joseph Watson had a story talking about the implications of MAP 21.
[00:13:29.409 --> 00:13:34.674]  But main thing here too is also notice that this is a very deceptive agenda.
[00:13:34.714 --> 00:13:36.736]  This is something they've been hiding for quite some time.
[00:13:37.737 --> 00:13:47.388]  First of all, notice that they have a list of cars that, going back by make and year, we see that these EDR black boxes were put in in the 90s and mid-90s and late 90s.
[00:13:47.408 --> 00:13:50.992]  It's primarily some American car companies at GM and others.
[00:13:51.452 --> 00:13:57.279]  Then, in 2011, we start seeing all of the car companies starting to add these boxes to it.
[00:13:57.319 --> 00:13:57.819]  Now, 96% of them have it.
[00:13:59.381 --> 00:14:09.463]  At that time, in 2011, the Fed started requiring standardized protocols on anybody that had installed these black boxes in their cars, the manufacturers who had installed them.
[00:14:10.184 --> 00:14:22.067]  And then subsequent to that, as part of MAP 21 in 2012, and this is a story that Paul Joseph Watson wrote about in April of 2012, InfoWars pointed out that there were a lot of very troubling things in that legislation.
[00:14:22.687 --> 00:14:27.848]  They were putting in powers for the IRS to stop you by accusing you of owing them money
[00:14:28.568 --> 00:14:38.594]  But also in that document, back in the MAP 21, it makes the connection between funding and mandatory black boxes, which would be mandatory for all cars by 2015.
[00:14:40.254 --> 00:14:43.556]  So this is something that they've known about for quite a while, but notice the deception.
[00:14:43.876 --> 00:14:50.900]  They were telling everyone that this was simply about collecting a couple of seconds before and after you had a crash.
[00:14:51.260 --> 00:14:52.461]  That's for the insurance companies.
[00:14:52.561 --> 00:14:57.564]  Now they're admitting, with the articles that came out this weekend, the LA Times and elsewhere, they're admitting that they're storing
[00:14:58.064 --> 00:14:58.765]  All of that data.
[00:14:59.025 --> 00:15:03.589]  It's kind of like the prevarication about metadata versus collecting all of your other data.
[00:15:04.270 --> 00:15:06.411]  This is the way the government rolls this stuff out.
[00:15:06.472 --> 00:15:08.233]  This is the way they lie to people about it.
[00:15:08.513 --> 00:15:14.038]  Map 21 is Agenda 21 for our transportation and our ability to move around.
[00:15:14.379 --> 00:15:18.302]  And also notice that at the top of this are the insurance companies.
[00:15:18.482 --> 00:15:19.523]  They're the big partners.
[00:15:19.563 --> 00:15:25.267]  They're the big thing driving this, this kind of corporate fascism with the insurance companies at the very top.
[00:15:25.567 --> 00:15:28.229]  The LA Times pointed out something that I find very troubling.
[00:15:28.829 --> 00:15:35.093]  An alliance between what they call libertarians and environmentalists on this new tax going through black boxes.
[00:15:35.534 --> 00:15:38.055]  And here's a quote from Adrian Moore, Vice President of Policy at Reason.
[00:15:38.095 --> 00:15:40.577]  He said, this is not just a tax going into a black hole.
[00:15:41.057 --> 00:15:43.179]  People are paying more directly into what they're getting.
[00:15:43.719 --> 00:15:44.260]  Well, actually,
[00:15:45.740 --> 00:15:48.842]  Of all people ought to know that government is a black hole, especially Washington.
[00:15:49.382 --> 00:15:51.744]  But it's not just allocating it to what people are using.
[00:15:51.784 --> 00:15:58.988]  As I mentioned before, this is taking away the anonymity of a sales tax, of a gas tax that you would pay into what you're actually using.
[00:15:59.488 --> 00:16:04.951]  And it's also penalizing people who have taken it on themselves to get fuel-efficient cars.
[00:16:05.311 --> 00:16:07.993]  And the environmentalists of all people should understand that.
[00:16:08.033 --> 00:16:09.313]  So now they're going to be penalized.
[00:16:09.514 --> 00:16:11.174]  They went out, they bought these fuel-efficient cars.
[00:16:11.575 --> 00:16:13.756]  Now they're going to be charged not on the fuel that they use,
[00:16:14.076 --> 00:16:16.358]  But they're going to be charged on the miles that they drive.
[00:16:16.398 --> 00:16:16.678]  Why?
[00:16:16.859 --> 00:16:22.083]  So we can know everything about everybody and exert full control and raise taxes at the same time.
[00:16:22.644 --> 00:16:28.929]  But it's also disappointing to see that environmentalists have thrown in their lot with Obama on the nuclear power industry.
[00:16:29.310 --> 00:16:33.714]  Especially concerning when we look at what's been going on at Fukushima for the last two and a half years.
[00:16:34.314 --> 00:16:39.939]  The update to that story today, Washington's blog, we carry that on InfoWars, Fukushima is here.
[00:16:40.580 --> 00:16:50.624]  And they point out that only about 5% of the directly discharged radiation was deposited within a radius of 80 kilometers from the Fukushima Daiichi nuclear power station.
[00:16:50.664 --> 00:16:53.325]  The rest was distributed over the Pacific Ocean.
[00:16:53.765 --> 00:17:07.811]  And they point out that last year, in some scientific studies from NOAA and from GEOMAR, they saw that over the next 6 to 9 years, we're going to see concentrations on the west coast of North America that are 10 times higher
[00:17:08.311 --> 00:17:08.611]  Thank you.
[00:17:33.493 --> 00:17:39.938]  Obama and other environmentalist groups saying that nuclear power is more green than any other form of energy.
[00:17:39.958 --> 00:17:43.581]  We have even ridiculously saying it's more green than photovoltaics.
[00:17:44.341 --> 00:17:53.849]  Now stay around, right after the break we're going to be back and we're going to have some information about what you can do to take care of your health with these kinds of dangerous threats.
[00:18:18.621 --> 00:18:29.750]  Many anthropologists and archaeologists believe that before man even discovered the power to harness and use fire, we were involved in agrarian activities.
[00:18:30.231 --> 00:18:34.995]  That is, taking the seeds of plants and then replanting them to produce more.
[00:18:35.615 --> 00:18:44.623]  The very foundation of our modern civilization and human culture is centered around the planting and cultivation of edible plants.
[00:18:45.143 --> 00:18:49.967]  Here are some of the amazing deals at InfoWarsSeedCenter at InfoWarsShop.com.
[00:18:50.407 --> 00:18:59.994]  The Survival Seed Vault by My Patriot Supply features only the finest survival heirloom seeds for a robust and hardy garden, even in the toughest times.
[00:19:00.235 --> 00:19:07.600]  We also have starter varieties of the deluxe seed packages for fruit, salad, salsa, peppers, medical herbs, and more.
[00:19:08.041 --> 00:19:11.883]  Go to the InfoWarsSeedCenter at InfoWarsShop.com.
[00:19:12.584 --> 00:19:13.164]  And remember,
[00:19:14.005 --> 00:19:16.388]  The revolution against tyranny is growing.
[00:19:30.043 --> 00:19:33.166]  Up to 95% of hydrofluorosilicic acid.
[00:19:33.266 --> 00:19:44.136]  Advanced manufacturing technology combines silver impregnated white ceramic with new Aquamedics advanced media for removal of fluoride and other heavy metals all in one filter element.
[00:19:44.276 --> 00:19:46.939]  It is the only one that does it and out of the gates!
[00:19:47.119 --> 00:19:50.561]  We have it discounted at 10% off with promo code WATER.
[00:19:50.741 --> 00:20:07.730]  This is the only system that in one unit helps reduce or remove pesticides, herbicides, chloramines, ammonia and chlorine, hydrofluorosilicic acid, the most common form of fluoride not covered by other fluoride filter brands, and sodium hexafluorosilicate.
[00:20:08.070 --> 00:20:13.372]  Get your ProPure with the new Pro1 filter today at InfoWarsTore.com or by calling 888-253-3139.
[00:20:20.598 --> 00:20:27.202]  I'm Anthony Gucciardi, and as you know, I created what is now the third largest natural health website in the world, Natural Society.
[00:20:27.423 --> 00:20:35.588]  And on my quest to find the absolute best in natural health, I reviewed hundreds of different products, interviewed different formulators and doctors and medical experts.
[00:20:36.148 --> 00:20:47.095]  And when I discovered Dr. Edward Group, who is with me today in the InfoWars studio right now, I was amazed at what he had to offer and the formulations he was doing, completely free of GMOs, completely free of contaminants.
[00:20:47.516 --> 00:20:49.217]  So when I started teaming up with Alex,
[00:20:49.577 --> 00:20:56.121]  Alex Jones of Infowars.com, through my website StoryLeak, we discovered that that also coincided with his research.
[00:20:56.141 --> 00:21:11.349]  He was looking for about two years on the best things to give his family, especially his children, and we found Dr. Edward Group, and he was developing this new form of nascent iodine, double strength, better than any competitor, just absolutely free of contaminants, and the best on the market.
[00:21:11.909 --> 00:21:15.650]  And I said, what we should do is we should promote this because this is a great product.
[00:21:15.830 --> 00:21:16.670]  And he agreed.
[00:21:16.690 --> 00:21:19.971]  He looked into it extensively before he would even consider it.
[00:21:20.471 --> 00:21:23.412]  And now we're actually offering it through the new line InfoWars Health.
[00:21:24.232 --> 00:21:27.893]  And I'm here with Dr. Group because we're going to talk about iodine, why you need it.
[00:21:27.973 --> 00:21:32.694]  It's an excellent preparedness source, and it's also great to take before disaster strikes.
[00:21:32.734 --> 00:21:39.856]  But Dr. Group, thanks for joining us today and talk a little bit about nascent iodine, why it's the best, and give us some background on yourself as well.
[00:21:40.436 --> 00:21:41.897]  Well, thanks for having me on, Anthony.
[00:21:41.937 --> 00:21:56.146]  It's always good to be in the InfoWars studio and being able to reach millions of people out there and being able to help millions of people because iodine is something that every single person, every single family should have a lot of stocked up in their medicine cabinet.
[00:21:56.787 --> 00:22:01.010]  Recently, with Fukushima, we're starting to see radiation levels in water.
[00:22:01.490 --> 00:22:05.192]  We're starting to see massive thyroid problems across the world.
[00:22:05.393 --> 00:22:07.214]  I mean, iodine is an essential
[00:22:07.694 --> 00:22:09.275]  Thank you for having me.
[00:22:31.613 --> 00:22:36.435]  Searching the globe and then creating the highest quality supplements available.
[00:22:36.455 --> 00:22:43.778]  I mean, even to the point where we use borosilicate glass in our production as opposed to everybody else out there that uses stainless steel.
[00:22:44.558 --> 00:22:50.741]  But back to iodine, I mean, iodine is extremely effective and there's a lot of different types of iodine out there.
[00:22:50.781 --> 00:22:57.404]  There's potassium iodide, there's iodates out there, and there's standard alcohol tinctures of just iodine.
[00:22:57.924 --> 00:23:03.745]  What we've done is we've actually created what's called a detoxified iodine or a nascent iodine.
[00:23:03.965 --> 00:23:25.749]  Now that means it's in an atomic form and the body doesn't have to break it down and it goes directly into the thyroid gland and the thyroid regulates your metabolism, regulates your sleep patterns, regulates your hormones and with having iodine in the thyroid, the thyroid will not be damaged when you take in radio
[00:23:26.249 --> 00:23:26.990]  I don't think so.
[00:23:45.851 --> 00:23:46.452]  Yeah, exactly.
[00:23:46.612 --> 00:23:50.175]  And what's key, too, is nasodiedine is the purest form.
[00:23:50.536 --> 00:23:51.497]  It's the strongest form.
[00:23:51.537 --> 00:23:53.438]  It's the most bioavailable form.
[00:23:53.819 --> 00:24:03.168]  But more importantly is the fact that some of these products contain GMOs, contain contaminants, contain USDA slaughterhouse glycerin, as you can expand upon.
[00:24:03.668 --> 00:24:07.132]  And that was my thing when looking for this, because I knew, number one, nasodiedine was the best.
[00:24:07.532 --> 00:24:07.912]  I knew that.
[00:24:08.112 --> 00:24:09.193]  There was no question about that.
[00:24:09.253 --> 00:24:18.877]  The doctors that I talked to and the researchers, and then the number thing with me and Alex was, okay, we know that, but we need to find something that's free of everything that we are against.
[00:24:19.197 --> 00:24:24.700]  Everything the medical establishment pushes on us, like the GMOs, like the USDA Slaughterhouse Glycerin.
[00:24:25.200 --> 00:24:31.263]  So talk about the additives that are on average in the nasodiode supplements that we have eliminated entirely.
[00:24:32.591 --> 00:24:42.297]  Well, most supplements out there that contain iodine are bonded to a salt, which is either going to be potassium iodide or sodium iodide, which is what you find in table salt.
[00:24:42.357 --> 00:24:50.443]  Although they don't, only about one-fifth of the table salt these days is iodized, and that's another reason why there's such a deficiency in iodine.
[00:24:50.943 --> 00:24:52.224]  But they use alcohol.
[00:24:52.264 --> 00:24:57.047]  I mean, and the body reacts negatively towards alcohol, and it's something that you shouldn't be putting in.
[00:24:57.067 --> 00:25:01.470]  You know, all the people that are non-alcoholic don't have another option.
[00:25:02.150 --> 00:25:14.740]  What we use is we use a USP kosher certified vegetable glycerin base, which is extremely good at bonding to the iodine and delivering the iodine into your system at a very fast rate.
[00:25:15.561 --> 00:25:25.449]  So, what that can ensure everybody is that they have a safe, effective iodine supplement that they can use on a regular basis.
[00:25:26.389 --> 00:25:32.857]  And they can do what's called iodine loading in case there is high levels of radiation in the air.
[00:25:32.897 --> 00:25:39.085]  What's happening is these clouds of radiation from Fukushima are actually coming across the Pacific.
[00:25:39.605 --> 00:25:43.910]  Not only is the water in the Pacific Ocean extremely contaminated,
[00:25:44.591 --> 00:25:44.771]  Yes.
[00:26:00.211 --> 00:26:15.837]  If you don't have enough iodine in your body and in your thyroid gland, then the thyroid will pick up the radiotrophic iodine, which is the 131, and it will start destroying and splitting your DNA and start destroying your thyroid.
[00:26:15.897 --> 00:26:19.359]  As a matter of fact, our medical profession actually gives people
[00:26:20.439 --> 00:26:33.610]  Iodine-131 to destroy their thyroid gland and destroy the production of T3 and T4, which are the thyroid hormones for hyperactive thyroid or hyperthyroid syndrome.
[00:26:33.630 --> 00:26:38.534]  So I mean, we should be looking at how we can repair the thyroid, not how we can kill the thyroid.
[00:26:39.079 --> 00:26:46.523]  The bottom line is that with this nascent iodine, with this survival shield at Infowarslife.com, you can start preparing yourself now.
[00:26:46.783 --> 00:26:58.990]  Because with this nascent iodine, you can take it today and on a daily basis to prepare yourself and your family for any form of disaster, as opposed to taking an emergency chemical type of iodine that is actually toxic and dangerous to your body.
[00:26:59.250 --> 00:27:00.611]  So you can start preparing now.
[00:27:00.931 --> 00:27:03.813]  It's smart to not wait until a disaster strikes.
[00:27:03.953 --> 00:27:07.495]  The background radiation over the past 60 years has dramatically increased.
[00:27:07.755 --> 00:27:16.240]  We're looking at incidents like now, Fukushima just exacerbating this effect, and they've almost doubled, or more than doubled, if you look at certain data, over the last 60 years.
[00:27:16.460 --> 00:27:21.883]  It's essential to start protecting your family now, before it's too late, and we're already facing radiation threats.
[00:27:22.203 --> 00:27:26.045]  So go to Infowarslife.com and start looking at Survival Shield.
[00:27:26.286 --> 00:27:31.889]  Pick it up now, because realistically, honestly, we've seen it before in the past, there's a run on iodine right now.
[00:27:32.489 --> 00:27:37.811]  If Fukushima blows up and it looks like there's numerous weather events going towards it, there will not be any left.
