[00:00:04.963 --> 00:00:09.785]  Big Brother, Mainstream Media, Government Cover-Ups.
[00:03:06.428 --> 00:03:11.712]  I mean, this is just cuckoo-level transparent.
[00:03:11.712 --> 00:03:16.916]  And they're saying, we got the same chatter pre-9-11, RACE FORWARD EVERYBODY!
[00:03:16.916 --> 00:03:21.620]  And they've just, I've got videos pouring in all over the country, an orgy of grandstanding.
[00:03:23.268 --> 00:03:29.211]  With police just everywhere, just setting up random checkpoints and running up people in grocery store parking lots.
[00:03:29.211 --> 00:03:33.193]  I'm going to search you with no warrant, I do what I want.
[00:03:33.193 --> 00:03:40.617]  A homeless guy, you know, a cop gets in his face and homeless guy says, what are you going to do, bleep, versus he pulls a gun out and shoots him in the chest.
[00:03:40.617 --> 00:03:43.979]  And the police are going, well, we may allow that, actually.
[00:03:43.979 --> 00:03:48.381]  I mean, it is all just going into hyper-warp insanity.
[00:03:48.381 --> 00:03:50.182]  And it's not just the government.
[00:03:50.953 --> 00:03:52.274]  That's going crazy.
[00:03:52.274 --> 00:04:04.625]  They believe they're above the law, so you're seeing some of the most wild manifestations where TSA people will just jump on top women now at the TSA, or take their clothes off and run around naked screaming, I'm God.
[00:04:04.625 --> 00:04:08.908]  That's happened quite a few times.
[00:04:08.908 --> 00:04:19.197]  Or SWAT teams arrive at an animal sanctuary where they have a baby deer with armored vehicles and machine guns and kill the deer, and then write tickets and fines running around crazy.
[00:04:21.536 --> 00:04:27.097]  The general public, and I know you're seeing this, is losing touch with reality.
[00:04:27.097 --> 00:04:30.878]  And it's because of television and the smartphones and all of it.
[00:04:30.878 --> 00:04:37.399]  I mean, we are going to see, we are going to see societal meltdown.
[00:04:37.399 --> 00:04:40.920]  And the culture is going to go crazy.
[00:04:40.920 --> 00:04:44.841]  I'm afraid there's going to be large regional wars very soon.
[00:04:46.082 --> 00:04:49.106]  And they don't even care if nuclear reactors meltdown now.
[00:04:49.106 --> 00:04:50.849]  They just say that's healthy.
[00:04:50.849 --> 00:04:52.551]  90 plus percent of reactors are leaking.
[00:04:52.551 --> 00:04:54.894]  I think you're going to see reactors blowing up.
[00:04:54.894 --> 00:04:59.120]  I mean, I just think you're going to see judgment, judgment on this world.
[00:05:00.339 --> 00:05:04.202]  Are we choosing our own destiny or has it been pre-selected for us?
[00:05:04.202 --> 00:05:09.725]  As we've moved through history, every great leader has had to understand the potential of information.
[00:05:09.725 --> 00:05:17.450]  Billions of dollars have been spent privately and publicly looking at how to tap into your psyche.
[00:05:17.450 --> 00:05:26.576]  From compulsory state education to the Hollywood media brainwashing machine, we are kept in perpetual bondage to the ideas that shape our actions.
[00:05:26.756 --> 00:05:33.925]  When somebody obscures that feedback loop between you observing and testing it out and verifying it, they can take total control of your awareness.
[00:05:33.925 --> 00:05:35.567]  All of this is happening so fast.
[00:05:35.567 --> 00:05:36.829]  You need to be ahead of the game.
[00:05:36.829 --> 00:05:43.737]  How to engineer the opinion of the American people so that they would not only endorse but demand a war.
[00:05:44.298 --> 00:05:45.300]  Oh, there's another one!
[00:05:45.300 --> 00:05:46.341]  Another plane just hit!
[00:06:01.184 --> 00:06:14.932]  With over 3,000 years of historic use, Pure Silver continues to be one of nature's most reliable and effective agents against fighting viruses, mold, fungus, bacteria, pathogens and parasites.
[00:06:14.932 --> 00:06:25.239]  At Silver Lungs, we have developed a reliable and easy-to-use full production system for creating endless pure nano-silver solutions right from the convenience and comfort of your home.
[00:06:25.879 --> 00:06:30.544]  Your self-produced nano-silver solutions can be applied topically to the skin.
[00:06:30.544 --> 00:06:40.494]  For many who are new to silver, that wish to try silver for the first time, we offer a full line of consumables and cosmetics, such as our 2-ounce nano-silver nasal sprays.
[00:06:40.914 --> 00:06:41.594]  I think so.
[00:07:00.951 --> 00:07:11.054]  Now is the perfect time to spring clean your body with Supernatural Silver, a non-toxic disinfectant for the body that can be used internally or externally.
[00:07:11.054 --> 00:07:16.836]  It helps the immune system by killing the bacteria, viruses, and mold that cause disease.
[00:07:16.836 --> 00:07:24.898]  This helps to reduce the workload of your already overworked immune system and allows the immune system to refocus its energy and recharge.
[00:07:24.898 --> 00:07:28.699]  Supernatural Silver can help combat over 300 different conditions,
[00:07:28.999 --> 00:07:35.245]  And it has the ability to kill over 143 types of bacteria, viruses, mold, and yeast.
[00:07:35.245 --> 00:07:51.020]  Supernatural Silver's patented technology includes advanced scientific research with over 180 scientific studies conducted at independent universities, hospitals, research institutions, and nursing homes to see how Supernatural Silver can change your life!
[00:07:51.280 --> 00:07:57.032]  Go to SupernaturalSilver.com Use the promo code SILVER2013 for 20% off and like us on Facebook!
[00:08:12.003 --> 00:08:15.566]  Crashing through the lies and disinformation.
[00:08:15.566 --> 00:08:29.957]  It's Alex Jones on the GCN Radio Network.
[00:08:29.957 --> 00:08:34.400]  I'm going to be honest with you ladies and gentlemen.
[00:08:34.400 --> 00:08:38.363]  And talk about just personal reflections that I'm having.
[00:08:40.001 --> 00:08:47.547]  in personal quiet time when you are able to just briefly glimpse the secret place
[00:08:48.544 --> 00:08:51.105]  Of the Most High, as the Bible says.
[00:08:51.105 --> 00:08:54.927]  In fact, I wasn't intending to do this on air now, but I was going to do it later.
[00:08:54.927 --> 00:08:59.029]  But will you guys pull me up the verse of dwelling in the secret place of the Most High?
[00:08:59.029 --> 00:09:02.270]  I want to be able to read that full verse to people.
[00:09:02.270 --> 00:09:10.593]  And even if you don't believe in God, believe in spirituality, believe in an afterlife, believe in things outside of our five senses, which we know are there.
[00:09:10.593 --> 00:09:13.275]  In fact, most of the universe is outside of our five senses.
[00:09:13.275 --> 00:09:16.276]  And the sixth sense has been documented
[00:09:18.320 --> 00:09:21.682]  But I had a real moment of clarity this morning.
[00:09:21.682 --> 00:09:27.185]  Well, more than a moment, it was about an hour of clarity.
[00:09:27.185 --> 00:09:43.414]  And I want to try to, feebly as I may, transmit that information, at least from my perspective, and hopefully it can help you, and then you can obviously comment on InfoWars.com.
[00:09:45.151 --> 00:09:50.775]  Call into the show and give me your take on it as well, and together we can become stronger.
[00:09:50.775 --> 00:09:52.937]  It's the 91st Psalm.
[00:09:52.937 --> 00:10:03.845]  He who dwells in the secret place of the Most High shall remain stable and fixed under the shadow of the Almighty, whose power no foe can withstand.
[00:10:03.845 --> 00:10:07.768]  I will say of the Lord, He is my refuge and my fortress, my God.
[00:10:07.768 --> 00:10:13.252]  On Him I lean and rely, and in Him I confidently trust.
[00:10:14.329 --> 00:10:26.698]  That's right, you've got to have a North Star, and all the psychological studies show this, that the most free and prosperous cultures the world has ever seen have been truly Christian.
[00:10:26.698 --> 00:10:33.022]  The problem is, is that the wealth that those societies create then creates decadence and the fall.
[00:10:33.022 --> 00:10:41.628]  And we saw this with Israel in its thousands of pre-Christian years, when they would follow
[00:10:42.853 --> 00:10:56.542]  God's commandments and become incredibly successful and powerful and then become decadent and leave the commandments and then be overrun with the corrupt and then finally collapse and go into bondage.
[00:10:56.542 --> 00:11:02.585]  But I want to say that verse again to everybody out there before I get into the news.
[00:11:02.585 --> 00:11:03.286]  May we dwell
[00:11:04.844 --> 00:11:07.507]  In the secret place of the Most High.
[00:11:07.507 --> 00:11:19.940]  He who dwells in the secret place of the Most High shall remain stable and fixed under the shadow of the Almighty, whose power no foe can withstand.
[00:11:19.940 --> 00:11:26.287]  Just saying that verse, I can feel the secret place of the Most High.
[00:11:26.287 --> 00:11:27.228]  And I feel ashamed.
[00:11:28.376 --> 00:11:38.344]  I feel ashamed of who I am and of all of my imperfections when I glimpse from afar the secret place of the Most High.
[00:11:38.344 --> 00:11:42.287]  I do not dwell in the secret place of the Most High.
[00:11:42.287 --> 00:11:49.072]  But just like the silver lining of a cloud, I am able to see just the edge of it.
[00:11:49.072 --> 00:11:54.657]  And there is great peace and great majesty therein.
[00:11:54.657 --> 00:11:57.079]  And I think about what's happened in our culture.
[00:11:58.217 --> 00:12:09.659]  I think about everything that I see, and all the psychology, and all the psychological warfare I've studied, and all the public relations and PR that I've studied, that I use none of.
[00:12:09.659 --> 00:12:13.780]  I've gone and studied what the deceivers do, and they themselves are deceived.
[00:12:13.780 --> 00:12:18.201]  The most deceived.
[00:12:18.201 --> 00:12:22.522]  They're now rolling out the fact that they have been deceiving us, but claiming that it was for our own good.
[00:12:22.522 --> 00:12:26.703]  That itself, another deception, within a deception, within a deception.
[00:12:26.703 --> 00:12:27.743]  But it really hit me.
[00:12:32.921 --> 00:12:38.185]  An image of astronauts spacewalking.
[00:12:38.185 --> 00:12:43.429]  This is my allegory, or my analogy, or my parable.
[00:12:43.429 --> 00:12:57.740]  I've seen interviews with astronauts that have done the big extended spacewalks, going out and working on the International Space Station, working on their module, working on their capsule, working on the space shuttle when there's a problem.
[00:12:59.744 --> 00:13:01.686]  Going out to do repairs.
[00:13:01.686 --> 00:13:21.162]  And they describe the first time you do it, even though you've been trained, when you come out and you're looking into the deepness of eternity and space, and then looking down hundreds of miles towards the earth, that it is a frightening but also exhilarating and gripping feeling.
[00:13:22.386 --> 00:13:29.772]  And that you feel almost a zen timelessness of all that was, is, and will be.
[00:13:29.772 --> 00:13:49.950]  And it's a thousand times that exhilarating but also frightening feeling to stand on the edge of a cliff looking down thousands of feet into a gorge and a river below and to feel a gust of wind blow from behind you and almost have you topple down to your death.
[00:13:50.942 --> 00:14:19.427]  You see eternity laying there before you, and whether you consciously admit it or not, your spirit, your gut, your soul, your genetics, your cells that grew out of this creation, whether you believe or God or not, you are part of this creation and connected to all of it, you sense something a thousand times being on the edge of the cliff, a thousand times spacewalking,
[00:14:21.710 --> 00:14:26.351]  And experiencing something that humans in their entire development never experienced.
[00:14:26.351 --> 00:14:49.897]  It is beyond that that you are in eternity and that we are all on an incredible spacewalk right now on this planet with all of this mystery and majesty and the relationships and the men, the women, the children, your ancestors, the people you currently know and those that will come in the future.
[00:14:49.897 --> 00:14:51.177]  It is an epic
[00:14:53.783 --> 00:14:56.205]  Epic adventure!
[00:14:56.205 --> 00:15:23.086]  And then I see the general public, and all the studies show this, becoming more narcissistic, more megalomania is popping up, more people are going insane, believing that they're movie stars, that they're rock stars, more people are becoming arrogant and spiteful, and cheating their friends and family, and thinking that because they have knowledge of evil and are engaged in it, that somehow they've got power.
[00:15:24.912 --> 00:15:27.895]  That's because they have no North Star.
[00:15:27.895 --> 00:15:33.060]  They have no secret place of the Most High.
[00:15:33.060 --> 00:15:35.182]  They don't even have a connection to that.
[00:15:35.182 --> 00:15:40.427]  They can't even imagine that in their heart of hearts.
[00:15:40.427 --> 00:15:43.030]  And so they're just running wild.
[00:15:44.201 --> 00:15:53.809]  Completely freaked out, completely scared, thinking, oh, Madison Avenue and Hollywood says that if I look like a supermodel, I'd be happy.
[00:15:53.809 --> 00:15:59.413]  And then you grow old.
[00:15:59.413 --> 00:16:05.898]  And it's not about your grandchildren or your husband or your children or about helping orphans.
[00:16:05.898 --> 00:16:09.521]  It's about how you're not beautiful anymore, in quotes.
[00:16:09.521 --> 00:16:12.203]  And so you degenerate and become a wicked old witch.
[00:16:16.938 --> 00:16:32.409]  Or you struggle your whole life and have a wife and children, but you want to be a rap star, or you want to be a rock star, or you want to be a top basketball player, or you want to be a movie star, and because you were never able to do that, you're totally unhappy and have a nervous breakdown.
[00:16:32.409 --> 00:16:44.097]  I can't tell you how many people I have known throughout my life, friends, family, neighbors, you name it, that don't become as successful as they wanted to be and then have a nervous breakdown and go insane.
[00:16:45.600 --> 00:16:47.862]  All of you right now know people that have done that.
[00:16:47.862 --> 00:16:50.964]  That's the most common thing that makes people go insane.
[00:16:50.964 --> 00:16:56.127]  Or they get incredible success and then go on a power trip and go crazy.
[00:16:56.127 --> 00:17:00.110]  When everything that you could ever want was right there.
[00:17:00.110 --> 00:17:09.496]  Friends, family, being honorable, being loving, being strong, being heroic, being true.
[00:17:09.496 --> 00:17:12.418]  But the world tells you those things are a joke.
[00:17:12.418 --> 00:17:13.779]  Those things make you fail.
[00:17:18.018 --> 00:17:21.459]  And the truth is that's a lie.
[00:17:21.459 --> 00:17:22.879]  And it just hit me this morning.
[00:17:22.879 --> 00:17:28.420]  I went for a jog for a couple miles and then walked back early in the morning.
[00:17:28.420 --> 00:17:30.481]  And it was so beautiful.
[00:17:30.481 --> 00:17:39.183]  The trees and the flowers and the rabbit I saw run across the path and a babbling brook.
[00:17:39.183 --> 00:17:46.385]  Staring into the blue sky that went on for eternity.
[00:17:46.385 --> 00:17:47.505]  That I was gripped
[00:17:50.697 --> 00:17:57.960]  With the understanding of the cycles that humanity has gone through.
[00:17:57.960 --> 00:18:08.383]  And it was so sad to realize how shuttered, how closed in, how dumbed down, how unaware of the average person is.
[00:18:08.383 --> 00:18:10.164]  And it's been done artificially.
[00:18:13.419 --> 00:18:17.882]  It's been done artificially by this sick modern culture.
[00:18:17.882 --> 00:18:21.344]  And it's not technology itself that's evil.
[00:18:21.344 --> 00:18:27.307]  It is the architecture of the way it's been deployed.
[00:18:27.307 --> 00:18:32.510]  For full spectrum dominance is just a blasphemous crime against our species.
[00:18:34.491 --> 00:18:45.818]  And I think about third world villages I've been in with poor children, with cane poles, with electricity in their eyes, so happy to be staring into a beautiful stream, catching fish.
[00:18:45.818 --> 00:18:56.646]  And then I think about rich, wealthy, decadent children, totally confused, totally upset, running to and fro to playdates and events and, and, and...
[00:18:57.648 --> 00:18:58.088]  We're good to go.
[00:19:18.047 --> 00:19:19.147]  Even of old!
[00:19:19.147 --> 00:19:45.195]  The old temples, the old systems, the old art of the secret priesthoods, to suppress the fact that majesty and wonder and creation is all around us, and that we are fulfilled by simply breathing air into our lungs, and that we are now being put into a fully artificial cage, an artificial habitat, a giant electromagnetic gulag,
[00:19:47.185 --> 00:19:53.269]  In the preparation for world mass extermination.
[00:19:53.269 --> 00:19:54.710]  And it's all public.
[00:19:54.710 --> 00:19:56.211]  It's all admitted.
[00:19:56.211 --> 00:19:59.313]  The NSA is on record spying on the general public.
[00:19:59.313 --> 00:20:00.633]  We're gonna get to that when we come back.
[00:20:00.633 --> 00:20:05.016]  Now there's an amazing new natural antibiotic every person must have.
[00:20:05.016 --> 00:20:11.820]  It's Cells Alive Silver Solution and it destroys over 650 hard to kill viruses, fungus, bacteria and much more.
[00:20:11.820 --> 00:20:16.323]  Cells Alive Silver Solution has no expiration date, is great for emergency kits and
[00:20:17.864 --> 00:20:31.475]  Hi, this is Ted Anderson.
[00:20:31.475 --> 00:20:35.978]  Have you ever wondered why banks, stockbrokers, investment advisors won't talk about gold IRAs?
[00:20:35.978 --> 00:20:41.682]  They've been available since 1986, yet the financial industry won't recognize the value of gold before your retirement.
[00:20:41.682 --> 00:20:44.965]  Gold has outperformed paper investments, yet no word about IRAs.
[00:20:45.245 --> 00:20:50.049]  If you would like to have gold for your retirement, call 800-686-2237.
[00:20:50.049 --> 00:20:52.891]  Don't get left behind by rising inflation and low returns.
[00:20:52.891 --> 00:20:55.694]  Call 800-686-2237.
[00:20:55.694 --> 00:20:57.275]  Secure your future and call 1-800-686-2237.
[00:20:57.275 --> 00:21:05.422]  There are those curious about bitcoins and those using and making money with bitcoins.
[00:21:05.422 --> 00:21:07.043]  What are bitcoins?
[00:21:07.043 --> 00:21:13.048]  A bitcoin is the first decentralized currency that can be easily transferred from person to person over the internet.
[00:21:13.508 --> 00:21:15.330]  No bank needed.
[00:21:15.330 --> 00:21:21.035]  This means lower fees and accounts can never be frozen, limited or closed.
[00:21:21.035 --> 00:21:23.297]  You are in control of your money.
[00:21:23.297 --> 00:21:24.458]  And the best part?
[00:21:24.458 --> 00:21:28.081]  You can start earning and making money with Bitcoins right away.
[00:21:28.081 --> 00:21:35.468]  No computer or expertise is required to earn money with Bitcoins and a growing number of merchants now accept Bitcoins.
[00:21:35.888 --> 00:21:39.970]  Plus, they're easily exchanged for dollars, euros, and more.
[00:21:39.970 --> 00:21:51.976]  Learn more about the easiest, cheapest, most profitable way to enter the Bitcoin market and get paid every two weeks by one of the fastest growing Bitcoin miners in the world at cloudhashing.com.
[00:21:51.976 --> 00:21:55.218]  Just like it sounds, cloudhashing.com.
[00:21:55.218 --> 00:21:57.539]  That's cloudhashing.com.
[00:21:57.539 --> 00:21:59.080]  We mine your business.
[00:21:59.580 --> 00:22:01.002]  Hello, I'm Alex Jones.
[00:22:01.002 --> 00:22:11.676]  Myself, my family, the InfoWars.com team want to relay to you and your families that we are intensifying our efforts against the globalists on every front.
[00:22:11.676 --> 00:22:15.781]  InfoWars.com is leading the fight against the technocrats.
[00:22:16.121 --> 00:22:18.864]  But we can't do that without your help.
[00:22:18.864 --> 00:22:30.155]  By getting the films, bumper stickers, and t-shirts at InfoWars.com, you will wake up people in your area and support our operation as we move to the next level.
[00:22:30.155 --> 00:22:33.318]  We need your help to spread the word like never before.
[00:22:33.638 --> 00:22:39.783]  They wish to hide themselves during this tectonic battle between the forces of freedom and darkness.
[00:22:39.783 --> 00:22:49.672]  You are the response to the globalist technocrats and their program of global eugenics dehumanization and ultimate extermination.
[00:22:49.672 --> 00:22:51.173]  The war is here.
[00:22:51.173 --> 00:22:53.075]  It's an info war.
[00:22:53.075 --> 00:22:55.637]  The spirit of 1776 versus the mindset of 1984.
[00:22:59.620 --> 00:23:03.483]  Digestive health is the key to wellness and elimination of toxins.
[00:23:03.483 --> 00:23:04.524]  That bears repeating.
[00:23:04.524 --> 00:23:08.387]  Digestive health is the key to wellness and elimination of toxins.
[00:23:08.387 --> 00:23:12.951]  And Pro-EM1 Daily Probiotic Cleanse is the key to digestive health.
[00:23:12.951 --> 00:23:18.415]  Pro-EM1 is a powerful liquid probiotic, strong enough to cleanse, gentle enough to use every day.
[00:23:18.795 --> 00:23:21.256]  Pro-EM1 is dairy, wheat, and soy free.
[00:23:21.256 --> 00:23:23.758]  Contains all natural and certified organic ingredients.
[00:23:23.758 --> 00:23:25.919]  Contains no preservatives or animal products.
[00:23:25.919 --> 00:23:28.020]  Supports a healthy digestive and immune system.
[00:23:28.020 --> 00:23:29.021]  Supports weight loss.
[00:23:29.021 --> 00:23:30.862]  Improves absorption of food nutrients.
[00:23:30.862 --> 00:23:32.503]  Aids in controlling yeast infections.
[00:23:32.503 --> 00:23:34.064]  Is never freeze-dried.
[00:23:34.064 --> 00:23:37.946]  And uses three groups of live, viable, beneficial microbes to cleanse and remove toxins.
[00:23:38.286 --> 00:23:42.048]  Order Pro-EM1 Daily Probiotic Cleanse at Terragonics.com.
[00:23:42.048 --> 00:23:45.969]  Spelled T-E-R-A-G-A-N-I-X dot com.
[00:23:45.969 --> 00:23:47.490]  Terragonics dot com.
[00:23:47.490 --> 00:23:48.330]  Or call toll free 866-369-3678.
[00:23:48.330 --> 00:23:48.710]  That's 866-369-3678.
[00:23:48.710 --> 00:23:49.871]  Pro-EM1, the raw probiotic.
[00:24:07.304 --> 00:24:14.094]  I'm going to get into the giant new developments on the NSA front actually at the start of the next segment.
[00:24:14.094 --> 00:24:17.760]  I want to finish up with just the desperation of our decadent society.
[00:24:19.221 --> 00:24:20.942]  And we know where it's going 100%.
[00:24:20.942 --> 00:24:24.523]  It's historically a cycle, and we know exactly what's going to happen.
[00:24:24.523 --> 00:24:28.645]  And I want to break down just in generality what we're facing.
[00:24:28.645 --> 00:24:33.026]  And then coming up, exclusive Reuters reports, the U.S.
[00:24:33.026 --> 00:24:39.549]  directs agents to cover a program used to investigate Americans for common crimes.
[00:24:39.549 --> 00:24:45.151]  And it goes on to say that marijuana, you name it,
[00:24:47.395 --> 00:24:51.698]  Watering your lawn on the wrong day, the NSA gets all that and gives it to local government.
[00:24:51.698 --> 00:24:54.720]  Yeah, that's what the threat fusion centers are for.
[00:24:54.720 --> 00:25:01.205]  But then they play games and go, we don't spy, we just gather the data, and the computer makes the decisions, so that makes it okay.
[00:25:01.205 --> 00:25:06.268]  Kind of like the family that Googled last week, the Italian family in Florida.
[00:25:06.268 --> 00:25:07.850]  No criminal record, it's a nice family.
[00:25:07.850 --> 00:25:12.273]  Googled, uh... Googled, uh, pressure cooker.
[00:25:13.322 --> 00:25:16.224]  You know, to order one, I've got a couple of pressure cookers that cook things.
[00:25:16.224 --> 00:25:17.445]  I guess I'm a terrorist.
[00:25:17.445 --> 00:25:21.929]  And then separately, their kids were getting ready to go to school, so the next day they looked up backpacks.
[00:25:21.929 --> 00:25:26.152]  And so they got a SWAT team, right?
[00:25:26.152 --> 00:25:28.414]  And remember, the government runs Al-Qaeda on record.
[00:25:28.414 --> 00:25:32.196]  We're going to get to the whole fake terror alerts, all of it in the next segment.
[00:25:32.196 --> 00:25:33.938]  So some big news breaking right now.
[00:25:35.478 --> 00:25:54.684]  While the globalists, under international treaty, wire all the electronics so they can surveil and take control of them, and then go, oh my gosh, we need bigger government agencies to counter the hackers, because now they can hack your smartphone, hack your washing machine, hack your smart meter, hack your toilet.
[00:25:54.684 --> 00:25:57.825]  That's luxury toilet users warned of hardware flaw.
[00:25:57.825 --> 00:25:59.786]  The hackers may flood your house with them.
[00:26:03.697 --> 00:26:05.640]  This is such a sick joke, ladies and gentlemen.
[00:26:05.640 --> 00:26:08.924]  We are building the pit for our own destruction.
[00:26:08.924 --> 00:26:13.170]  By the way, I have an article out of Reuters again.
[00:26:13.170 --> 00:26:19.979]  They say there's an emergency with radioactivity spewing out of the five reactors that blew up in Japan.
[00:26:19.979 --> 00:26:21.221]  How many years are we into this now?
[00:26:23.157 --> 00:26:28.580]  Three months into it, they caught yellowfin tuna and bluefin in the Pacific off the coast of California.
[00:26:28.580 --> 00:26:33.443]  So radioactive that just eating it is guaranteed to take many years off your life.
[00:26:33.443 --> 00:26:35.385]  The government decided to not tell you.
[00:26:35.385 --> 00:26:36.925]  But it came out a year after.
[00:26:36.925 --> 00:26:39.287]  I mean, boy, let me tell you.
[00:26:39.287 --> 00:26:42.309]  Alarms go off in Southern California on the reactors now.
[00:26:42.309 --> 00:26:43.349]  What's their answer?
[00:26:43.349 --> 00:26:44.570]  They turn the alarms off.
[00:26:44.570 --> 00:26:48.593]  91% of global reactors, the 425 or whatever it is, are leaking.
[00:26:53.490 --> 00:26:58.412]  Uranium, plutonium, everything else, ladies and gentlemen, to the point now, they're just like, you know what?
[00:26:58.412 --> 00:27:00.193]  We're going to let them leak.
[00:27:00.193 --> 00:27:04.455]  Don't worry about it.
[00:27:04.455 --> 00:27:09.737]  It's like a science fiction movie, like they're space aliens that live in a radioactive environment and want to radiate us.
[00:27:09.737 --> 00:27:12.378]  I mean, it's like you've got to think of some reason they do that.
[00:27:12.378 --> 00:27:13.759]  But no, they just have a death wish.
[00:27:15.765 --> 00:27:18.546]  It's what psychopaths always do in history.
[00:27:18.546 --> 00:27:19.807]  They just want to get caught.
[00:27:19.807 --> 00:27:20.967]  They want to hurt themselves.
[00:27:20.967 --> 00:27:29.111]  Their own hardwiring, even though they're consciously and spiritually a psychopath, still the humanity in them wants to destroy them.
[00:27:29.111 --> 00:27:31.052]  And so they manifest it.
[00:27:31.052 --> 00:27:35.834]  So they want to destroy themselves with us, of course, along with them.
[00:27:35.834 --> 00:27:38.155]  And that's what I wanted to get to.
[00:27:38.155 --> 00:27:40.916]  People are freaked out by the fact that they're only alive once.
[00:27:40.916 --> 00:27:41.476]  They're totally
[00:27:43.740 --> 00:27:55.876]  Freaked out by the fact that they were born and they're living and then they'll die and they're on a planet where they, you know, dig up all these bones of woolly mammoths and saber-toothed tigers and mastodons and 20-foot sloths.
[00:27:57.165 --> 00:27:59.245]  That was just 10,000 years ago, you know, they think.
[00:27:59.245 --> 00:28:15.449]  And then you go back before that, there's all these dinosaurs and plesiosaurs and 50-foot-long great white megalodon sharks and there's a big moon orbiting and rainstorms come by and lightning and just there's insects everywhere and bacteria.
[00:28:15.449 --> 00:28:19.290]  I mean, we are living just, I just walk around marveling.
[00:28:20.154 --> 00:28:29.899]  At an ant bed, or at birds, or at the sky, or at my children, or at just literature, classical music.
[00:28:29.899 --> 00:28:43.946]  It's just every day is a blessing, every day is a banquet, every day is just an over-the-top hallucination of reality.
[00:28:43.946 --> 00:28:46.247]  Reality is a hallucination of consciousness.
[00:28:49.224 --> 00:28:51.566]  What do you call an hallucination?
[00:28:51.566 --> 00:28:56.010]  You know, that's when your mind, when you have a fever, whatever the case is, distorts what it's seeing.
[00:28:56.010 --> 00:28:57.511]  But I mean, what do you call reality?
[00:28:57.511 --> 00:29:05.238]  When you think about reality, when you think about the nature of it, when you think about what you could build and do, they call that an hallucination.
[00:29:05.238 --> 00:29:08.101]  No, they call that thought.
[00:29:08.101 --> 00:29:14.066]  And so, deep down, everybody knows that they are in the middle of just an incredibly heavy event.
[00:29:16.189 --> 00:29:34.290]  And they sense that the establishment's gone insane and does not have their best interest at heart, and now they know the system's lying to them, so it's like a giant spacewalk, or standing at the edge of a cliff, and then people are running towards all the baubles and all the fame and all the ego stuff, thinking that is something they can cling to.
[00:29:36.118 --> 00:29:36.819]  Well, it's not.
[00:29:36.819 --> 00:29:43.964]  You've got to just turn loose in the sea of reality, and then you will dwell in the secret place of the most high.
[00:29:43.964 --> 00:29:47.687]  Then you will suddenly realize there's something else there.
[00:29:47.687 --> 00:29:49.748]  It's God.
[00:29:49.748 --> 00:29:51.150]  We're on the march.
[00:29:51.150 --> 00:29:53.671]  The Empire's on the run.
[00:29:53.671 --> 00:29:56.354]  Alex Jones and the GCN Radio Network.
[00:30:01.304 --> 00:30:04.306]  Protecting your home with a security system is a must.
[00:30:04.306 --> 00:30:10.692]  But when it comes to protecting your family, your home, and belongings, there's no need to sign a long-term contract.
