[00:00:00.009 --> 00:00:00.550]  We're good to go.
[00:02:58.492 --> 00:03:09.699]  Just last month, the Senate Judiciary Committee, the article goes on to say, revealed that a 2010 NSA pilot project that used cell phone towers to map people's locations unknowingly.
[00:03:09.879 --> 00:03:11.080]  That's your metadata.
[00:03:11.660 --> 00:03:13.701]  If they look at your metadata, they can tell where you're traveling.
[00:03:13.721 --> 00:03:15.903]  They can tell what your political, religious affiliations are.
[00:03:15.923 --> 00:03:18.084]  They can totally profile you.
[00:03:18.804 --> 00:03:22.967]  And in most societies, in a free and open society, that wouldn't be a problem.
[00:03:23.697 --> 00:03:37.920]  But when you've got a government that wants to control you and wants to ignore the law themselves, that says at the same time they claim that they have a right to look at everything that you do, they're also saying you have a right to look at nothing that they do.
[00:03:38.000 --> 00:03:40.780]  You don't have any rights to see what our government is doing.
[00:03:41.040 --> 00:03:45.761]  They're totally opaque, there's absolutely no transparency, and yet they demand to see everything that we do.
[00:03:45.801 --> 00:03:47.962]  That's why you should be concerned about metadata.
[00:03:48.322 --> 00:03:51.943]  But it's also why you should be concerned about the definition of what's reasonable.
[00:03:51.983 --> 00:03:53.223]  You know, it doesn't just mean that it's
[00:03:53.743 --> 00:03:58.411]  Something that's not out of the ordinary because the government is always moving that normalcy bias.
[00:03:58.772 --> 00:04:00.756]  What it means is they don't have a reason.
[00:04:01.377 --> 00:04:06.846]  They don't have a reason to grab your cell data they should not be allowed to and it's a violation of the Fourth Amendment.
[00:04:07.338 --> 00:04:12.784]  Now quickly, just before the break here, we've also got an update on drunk driving.
[00:04:12.844 --> 00:04:16.288]  Remember, they were taking people's breath.
[00:04:16.328 --> 00:04:27.081]  They wanted voluntarily, according to the NHTSA, the National Highway Traffic and Safety Administration, they wanted to voluntarily take people's blood or breath in Fort Worth.
[00:04:27.661 --> 00:04:30.463]  And, initially, the Fort Worth Police Department said that wasn't going on.
[00:04:30.503 --> 00:04:33.525]  They then had to admit that it was, but it was just part of a study.
[00:04:33.985 --> 00:04:44.633]  Well, it turns out that, of course, this study is going to be used to justify lowering the definition of drunk driving from 0.08 to 0.05.
[00:04:44.953 --> 00:04:47.434]  That's what they're really trying to push.
[00:04:47.494 --> 00:04:50.817]  This is an agenda from the federal government that they're trying to push on us.
[00:04:51.337 --> 00:04:52.678]  That's why we need to push back.
[00:04:52.818 --> 00:05:02.984]  That's why we need to have juries, as we've mentioned the other day, that look at the definition of drunkenness, because the legislature is not going to do it, and actually make sure that justice is being done.
[00:05:03.245 --> 00:05:05.286]  We need some oversight of what the government is doing.
[00:05:05.386 --> 00:05:06.607]  Juries provide us with that.
[00:05:07.287 --> 00:05:08.548]  It's one of our best defenses.
[00:05:08.588 --> 00:05:09.409]  We'll be right back.
[00:05:09.529 --> 00:05:12.951]  We've got a big show today on the madness of crowds, so stay tuned.
[00:05:17.654 --> 00:05:20.737]  Alex Jones here with a very important announcement for Truth Seekers.
[00:05:21.117 --> 00:05:26.841]  We've carried a lot of amazing films and books over the years on the online video bookstore at Infowars.com.
[00:05:27.061 --> 00:05:33.466]  And out of all the titles we've carried, one stands out because it is just so chillingly convincing.
[00:05:33.667 --> 00:05:39.071]  And that's Dreams from My Real Father by Joel Gilbert, available at Infowars.com.
[00:05:39.351 --> 00:05:42.994]  This film exposes the fraud that Obama is like nothing I've seen.
[00:05:43.174 --> 00:05:46.738]  If you want to know who Obama's real daddy is, this is the film for you.
[00:05:46.978 --> 00:05:51.343]  Don't forget, your purchase supports our broadcast and our growing media network.
[00:05:51.583 --> 00:05:53.905]  You'll also find it at infowarshop.com.
[00:05:54.085 --> 00:05:57.629]  None Dare Call a Conspiracy by Gary Allen, the book that woke me up.
[00:05:57.930 --> 00:06:02.214]  We're also carrying Behind the Green Mask, UN Agenda 21, by Rosa Corey.
[00:06:02.374 --> 00:06:04.997]  This book is coffin nails to the globalist takeover.
[00:06:05.297 --> 00:06:11.846]  The Greater Good, the most professional and up-to-date film I've ever seen, exposing the scourge that is vaccines.
[00:06:12.146 --> 00:06:16.392]  These titles and a lot more are all available at InfoWarshop.com.
[00:06:18.021 --> 00:06:24.246]  Strategic relocation is a systematic way to think strategically in the future about how do I safeguard.
[00:06:24.646 --> 00:06:27.008]  Renowned author and expert, Joel Skousen.
[00:06:27.028 --> 00:06:27.428]  The U.S.
[00:06:27.488 --> 00:06:31.591]  isn't building huge underground bases and bunkers because of some terrorist threat.
[00:06:31.711 --> 00:06:34.293]  They know that a massive nuclear attack is coming.
[00:06:34.693 --> 00:06:35.934]  They want that attack to come.
[00:06:36.174 --> 00:06:42.379]  Joel Skousen is renowned as one of the world's foremost experts in strategic relocation and the securing of your home.
[00:06:42.745 --> 00:06:45.208]  What I tell people is that you do have time.
[00:06:45.408 --> 00:06:50.193]  We talk about natural disasters, the health environment, we talk about pollution, the water quality.
[00:06:50.373 --> 00:06:57.821]  My personal experience about being in every one of these states, most people won't even be ready, won't be able to get out of town because there'll be absolute panic.
[00:06:58.121 --> 00:07:00.663]  There is no preparedness without strategy.
[00:07:00.884 --> 00:07:03.506]  This Christmas, give the gift of preparedness.
[00:07:03.966 --> 00:07:08.230]  Strategic Relocation Film with Joel Skousen and Alex Jones.
[00:07:08.550 --> 00:07:13.134]  Available only at InfoWarsShop.com or by calling 888-253-3139.
[00:07:17.768 --> 00:07:22.869]  Alex Jones here, and I want to tell you about a longtime friend of the show, My Patriot Supply.
[00:07:23.229 --> 00:07:31.711]  As you might remember, this is the company that stood up to the DHS and exposed FEMA's secret plan to begin hoarding emergency survival food.
[00:07:32.111 --> 00:07:39.412]  It has always been my belief that it's key to stand behind companies who share the same values as their fellow Patriots.
[00:07:39.932 --> 00:07:47.334]  My Patriot Supply brings us their exclusive Patriot Pantry brand, along with many other fine preparedness products.
[00:07:47.854 --> 00:07:51.237]  I personally store and use their high-quality products.
[00:07:51.797 --> 00:07:55.440]  It tastes great, and it's easy to store for up to 25 years.
[00:07:55.980 --> 00:08:02.586]  For a limited time, you can save $50 instantly on a four-week supply of food, along with other special offers.
[00:08:03.146 --> 00:08:09.871]  Visit mypatriotsupply.com forward slash Alex today, with the New World Order making rapid advances on every front.
[00:08:10.352 --> 00:08:14.395]  It is essential to prepare with My Patriot Supply today.
[00:08:34.491 --> 00:08:40.647]  We now take you live to the Central Texas Command Center in the heart of the resistance.
[00:08:41.048 --> 00:08:42.512]  It's Alex Jones!
[00:08:43.951 --> 00:08:45.512]  Welcome back to the Alex Jones Show.
[00:08:45.772 --> 00:08:47.253]  I'm David Knight filling in for Alex.
[00:08:47.733 --> 00:08:49.714]  We will have Alex at the bottom of the hour.
[00:08:49.834 --> 00:08:54.257]  He's going to be talking about the craziness that's going on on this Black Friday.
[00:08:54.277 --> 00:08:57.178]  We're also going to be joined later in the show with Anthony Gucciardi.
[00:08:57.198 --> 00:08:57.799]  He's going to come in.
[00:08:57.819 --> 00:08:59.460]  We're going to take your calls in the second hour.
[00:09:00.180 --> 00:09:04.302]  Mark Dice, who has a top-linked video that is on...
[00:09:05.743 --> 00:09:11.687]  Infowars.com, it's on the Drudge Report, Santa with megaphone shames Thanksgiving parasite shoppers.
[00:09:12.107 --> 00:09:13.128]  So you got to see that.
[00:09:13.528 --> 00:09:14.889]  We're going to talk to Mark Dice about that.
[00:09:14.929 --> 00:09:21.934]  He put on a Santa Claus outfit and bullhorned shoppers who've been waiting all night for specials on Black Friday.
[00:09:22.615 --> 00:09:26.517]  And that kind of brings up as we see what's going on with that and we see what's going on with Bitcoin.
[00:09:27.540 --> 00:09:28.440]  What does it really mean?
[00:09:28.480 --> 00:09:30.621]  How do you really assess value?
[00:09:30.821 --> 00:09:35.202]  And what does it say about our society when we see these types of things happening at Walmart?
[00:09:35.242 --> 00:09:38.763]  People fighting each other over TVs or toasters.
[00:09:39.403 --> 00:09:42.164]  And we see these knockout games happening in the urban centers.
[00:09:42.744 --> 00:09:46.365]  What do you think is going to happen if things get really tough in this society?
[00:09:47.245 --> 00:09:49.127]  But first of all, how do you assess value?
[00:09:49.167 --> 00:09:50.468]  Let's take a look at Bitcoin.
[00:09:50.488 --> 00:09:53.731]  You know, it was just about a week ago, or maybe 10 days ago, that it was about $400.
[00:09:55.112 --> 00:10:00.477]  It passed gold in value momentarily today, just in the last 24 hours.
[00:10:00.517 --> 00:10:02.999]  We have an article up on InfoWars.com.
[00:10:03.479 --> 00:10:05.161]  Bitcoin worth more than gold?
[00:10:05.701 --> 00:10:06.522]  Then collapses.
[00:10:06.582 --> 00:10:09.004]  Well, it's still about $1,160, I think, with gold being a little over $1,200.
[00:10:13.823 --> 00:10:19.805]  Articles are coming out from Forbes Magazine comparing it to South Sea Bubble territory.
[00:10:20.365 --> 00:10:23.366]  And they said it looks like the same sort of bubble that we see now.
[00:10:23.466 --> 00:10:25.867]  If you don't know what the South Sea Bubble is, it's a classic bubble.
[00:10:26.247 --> 00:10:29.848]  It was explored in the book Popular Delusions and the Madness of Crowds.
[00:10:29.868 --> 00:10:30.849]  It was written in the early 1800s.
[00:10:32.469 --> 00:10:40.955]  And it's when we see exponential price and then immediately dropping in value, and that's what people are concerned about with Bitcoin.
[00:10:41.436 --> 00:10:44.118]  It's suckered in a lot of very smart people in the South Sea.
[00:10:45.999 --> 00:10:48.180]  It suckered in Isaac Newton.
[00:10:48.860 --> 00:10:50.921]  Isaac Newton was a pretty intelligent person.
[00:10:50.961 --> 00:10:58.283]  He invented calculus, he worked out the tides, came up with equations for the tides, something nobody else had done before.
[00:10:58.863 --> 00:11:02.264]  Very intelligent guy, but he got suckered in to the stock market.
[00:11:02.584 --> 00:11:08.425]  This is a situation where the South Sea Company had been given a monopoly on all trade with South America.
[00:11:08.445 --> 00:11:09.906]  Now you would think that's a pretty sure deal.
[00:11:10.606 --> 00:11:11.507]  And a lot of people did.
[00:11:12.087 --> 00:11:14.068]  But then they started doing crazy things.
[00:11:14.189 --> 00:11:19.852]  And since you could kind of say there was a lot of speculation like derivative market that we've seen.
[00:11:20.573 --> 00:11:26.057]  And it got out of hand and the beginning of it, it looked exactly like what we're seeing now with Bitcoin.
[00:11:26.497 --> 00:11:36.099]  Bitcoin starting out at $400, and over the weekend, first weekend, last weekend, I think it was, it went up to like $500 or $600, then jumped to $800, $900, then $1,200.
[00:11:36.439 --> 00:11:37.380]  It's going straight up.
[00:11:37.760 --> 00:11:43.541]  And if you look at this graph that's on the article, comparing it to the price of gold, it's absolutely amazing.
[00:11:43.761 --> 00:11:46.262]  But pull up this article, guys, for people who are looking at it.
[00:11:46.662 --> 00:11:48.943]  This is the one showing Isaac Newton's nightmare.
[00:11:49.223 --> 00:11:50.323]  It's how he went broke.
[00:11:50.883 --> 00:11:52.724]  And basically, it's the upward curve.
[00:11:52.744 --> 00:11:54.444]  It just goes straight up exponentially.
[00:11:55.623 --> 00:11:57.264]  Not like climate change.
[00:11:57.344 --> 00:11:59.586]  That's what they would like us to think is going up exponentially.
[00:11:59.626 --> 00:12:00.046]  That's not.
[00:12:00.086 --> 00:12:00.867]  That's staying flat.
[00:12:01.047 --> 00:12:03.808]  But this is a real exponential curve just kind of popping along.
[00:12:04.489 --> 00:12:08.391]  And Newton invests a little bit at the very beginning and then he gets out as it jumps up.
[00:12:08.732 --> 00:12:10.013]  And so they've got a line here.
[00:12:10.073 --> 00:12:11.574]  Newton exits very happy.
[00:12:11.974 --> 00:12:15.996]  But then he waits a while and it's just going straight up and says Newton's friends are getting rich.
[00:12:16.057 --> 00:12:17.437]  So now he re-enters.
[00:12:17.838 --> 00:12:21.020]  But unfortunately he re-enters now at about the top of the bubble.
[00:12:21.500 --> 00:12:22.302]  The bubble bursts.
[00:12:22.702 --> 00:12:30.856]  He's optimistic, thinking that it's going to come back, because after all, the South Sea Company has a monopoly on all trade to South America, and that's the way these bubbles always start out.
[00:12:31.237 --> 00:12:34.362]  And then he exits at the bottom without any money.
[00:12:34.442 --> 00:12:35.104]  Totally broke.
[00:12:36.112 --> 00:12:41.953]  So, it remains to be seen, Bitcoin, just like the South Sea Bubble, has a lot of real value to it.
[00:12:41.993 --> 00:12:44.854]  These cryptocurrencies do, but it's not just Bitcoin that's going up.
[00:12:44.934 --> 00:12:52.155]  One of the signs that it's a bubble is the fact that all these other cryptocurrencies are also going up exponentially at the same time.
[00:12:52.516 --> 00:12:55.916]  That's a sure sign, according to this Forbes article, that we are in a bubble.
[00:12:56.516 --> 00:13:00.157]  But it brings up the real question is, how do you evaluate real value?
[00:13:00.317 --> 00:13:03.398]  How do you evaluate real value when you're shopping on Black Friday?
[00:13:04.418 --> 00:13:12.544]  And as many studies have pointed out, they're making more money, obviously, in the fourth quarter because they're selling more, but their profit margins are higher.
[00:13:13.024 --> 00:13:18.608]  Their profit margins are 22% higher in this quarter, and they're making more money.
[00:13:18.688 --> 00:13:25.652]  Prices are higher for many items on Black Friday than they are even in the rest of this quarter and the rest of the holiday season.
[00:13:26.033 --> 00:13:32.857]  So by pulling in and doing what the crowd is doing, that's really what that popular delusions and the madness of crowds is all about.
[00:13:33.197 --> 00:13:34.118]  You get suckered into that.
[00:13:34.819 --> 00:13:40.145]  Just like a lot of people got suckered in, not our listeners probably, but a lot of people got suckered into Obamacare.
[00:13:40.765 --> 00:13:44.089]  We see that its prices are going up exponentially.
[00:13:44.129 --> 00:13:48.274]  The difference is, though, is that it's not really your choice.
[00:13:48.654 --> 00:13:49.675]  You're being put in there.
[00:13:49.756 --> 00:13:53.340]  So it's kind of like popular socialism and the delusion of dictators.
[00:13:53.880 --> 00:13:55.660]  That's what we've got going on with Obamacare.
[00:13:55.720 --> 00:13:59.121]  But people are buying into this Black Friday madness.
[00:13:59.681 --> 00:14:04.603]  And Paul Joseph Watson has done a really funny video that's up on Infowars.com.
[00:14:04.643 --> 00:14:07.523]  I believe it's red-linked at the top or near the top.
[00:14:08.344 --> 00:14:12.885]  And it compares zombie movies to what we see happening in Walmart.
[00:14:12.905 --> 00:14:15.845]  Let's take a look at that and I'll narrate it for people who are listening on the radio.
[00:14:15.865 --> 00:14:21.247]  It says, actual footage of zombie plague sweeping America right now.
[00:14:21.747 --> 00:14:22.487]  This is Walmart.
[00:14:25.308 --> 00:14:29.590]  Giant crowd fighting over boxes of consumer goods from China.
[00:14:31.491 --> 00:14:34.512]  Now he's cutting to a... He's cutting to a video movie.
[00:14:36.033 --> 00:14:39.155]  Where people are standing outside, peeling the glass trying to get in.
[00:14:39.175 --> 00:14:41.556]  And we're back inside Walmart.
[00:14:44.277 --> 00:14:45.338]  Absolute chaos.
[00:14:45.398 --> 00:14:45.958]  Are you in that?
[00:14:45.998 --> 00:14:46.478]  I hope not.
[00:14:49.820 --> 00:14:51.881]  The difference is, the zombies are less aggressive.
[00:14:57.825 --> 00:15:03.728]  I think, when we compare these back and forth, I think the zombies look definitely less dangerous than the Walmart shoppers.
[00:15:06.609 --> 00:15:07.589]  Certainly much quieter.
[00:15:08.810 --> 00:15:09.770]  They don't chatter as much.
[00:15:12.132 --> 00:15:15.973]  There are the people crashing the lines, running across as they're opening the store doors.
[00:15:18.434 --> 00:15:19.715]  Totally out of control.
[00:15:19.735 --> 00:15:22.336]  A wall-to-wall sea of people.
[00:15:24.977 --> 00:15:26.278]  And now we're back at the zombie movie.
[00:15:27.759 --> 00:15:30.980]  You can always tell when we go back to the zombie movie if you're not watching this, because it gets real quiet.
[00:15:31.220 --> 00:15:32.641]  The people screaming are the ones in Walmart.
[00:15:32.661 --> 00:15:35.162]  Look at how this guy's punching someone in the stomach.
[00:15:35.182 --> 00:15:40.744]  Yeah, this is a guy punching someone in the stomach for a little box of, I guess it's a TV, I don't know what it is.
[00:15:41.424 --> 00:15:48.647]  And in that particular case, the guy filming it was ejected by security, but they didn't do anything to the guy who was punching people.
[00:15:48.667 --> 00:15:51.549]  And here are the cops wrestling somebody to the ground at another Walmart.
[00:15:53.969 --> 00:15:54.870]  Absolute insanity.
[00:15:55.663 --> 00:16:03.329]  He says if Americans behave like this over electronic slave goods, and I guess what he's going to have, what do you think he's going to put up next?
[00:16:03.869 --> 00:16:05.471]  What's going to happen when everything collapses?
[00:16:05.831 --> 00:16:08.033]  Imagine how they will react when food runs out.
[00:16:08.793 --> 00:16:10.294]  Yeah, I think they're kind of going to go from
[00:16:11.517 --> 00:16:15.339]  Knockout game to cannibalism in about 24 hours, don't you?
[00:16:16.199 --> 00:16:17.159]  It's very frightening.
[00:16:17.820 --> 00:16:20.321]  We're going to be talking to Alex about that at the bottom of the hour.
[00:16:20.341 --> 00:16:23.662]  We're going to be taking your calls in the next hour with Anthony Gucciardi.
[00:16:24.082 --> 00:16:27.544]  And we've also got Mark Dice to talk to us about the video that he did.
[00:16:27.584 --> 00:16:32.386]  It's a funny parody video where he's bullhorning people saying, what are you doing out here?
[00:16:32.426 --> 00:16:34.066]  Don't you realize that you're getting ripped off?
[00:16:34.086 --> 00:16:35.947]  Don't you realize that you're buying stuff from China?
[00:16:35.967 --> 00:16:37.208]  That you're going in debt for this?
[00:16:38.444 --> 00:16:41.526]  But we're not doing this necessarily just to make fun of people.
[00:16:41.626 --> 00:16:44.148]  We want you to understand, to be an intelligent consumer.
[00:16:44.188 --> 00:16:45.188]  We're trying to help people.
[00:16:45.248 --> 00:16:46.149]  That's what we do here.
[00:16:46.189 --> 00:16:50.612]  We're trying to show you trends, not to make fun of people, not to pick fights with people.
[00:16:50.632 --> 00:16:52.833]  We're trying to help you to understand what's going on.
[00:16:53.193 --> 00:16:54.955]  It's just like people complaining that we're
[00:16:55.715 --> 00:17:01.638]  Maybe too negative, because we're showing the bad things that the government is doing, but you need to see the gathering storm crowds.
[00:17:02.179 --> 00:17:12.504]  You know, I think that it makes you more grateful, more thankful for what you've got now if you really understand the potential dangers and what's gathering in the future.
[00:17:12.824 --> 00:17:14.285]  Certainly does in our family.
[00:17:14.345 --> 00:17:15.426]  We see what's happening.
[00:17:15.486 --> 00:17:16.787]  We're trying to make some preparations.
[00:17:16.807 --> 00:17:19.228]  Hopefully, you're making some preparations as well.
[00:17:19.728 --> 00:17:24.030]  But you need to understand the trends, and you need to understand how crowds react.
[00:17:24.370 --> 00:17:34.975]  When you look at things like Bitcoin, for example, this is something that the astronomical rise of Bitcoin in just the last week to 10 days, it's got a very small market cap.
[00:17:35.697 --> 00:17:40.139]  We've seen cases where gold has shot up and then been pumped and dumped.
[00:17:40.579 --> 00:17:46.502]  And there's been a lot of belief that that's being done by large investors, perhaps central banks.
[00:17:47.382 --> 00:17:52.584]  And we know that George Soros has made a lot of money doing that to currencies, to the Bank of England.
[00:17:52.704 --> 00:17:57.046]  So he out pumped and dumped the Bank of England and made billions of dollars.
[00:17:57.506 --> 00:18:03.549]  So an individual like George Soros could do that to Bitcoin because its market cap is so small.
[00:18:04.429 --> 00:18:05.510]  And that's a real danger.
[00:18:05.650 --> 00:18:20.579]  These other currencies, these other cryptocurrencies, even though they're great ideas and we hope that they succeed, you need to be very, very cautious about it, especially don't do something like Isaac Newton did, which is buying in as the thing is going up exponentially.
[00:18:20.659 --> 00:18:21.100]  That's how
[00:18:21.900 --> 00:18:25.742]  One of the smartest men that ever lived went bankrupt, so we don't want to see that happen.
[00:18:26.022 --> 00:18:31.004]  But I want to go back real quickly to news that was breaking earlier as a follow-up story.
[00:18:31.064 --> 00:18:41.128]  I mentioned in the news segment just the first five minutes about this drunk driving breathalyzer test that were being conducted on people in Fort Worth.
[00:18:42.113 --> 00:18:46.416]  They were telling people that it was voluntary, but the minute you turn up, they're analyzing your breath.
[00:18:46.736 --> 00:18:55.903]  And the reason for doing it is because the National Highway Traffic Safety Administration wants to use it as a justification to lower the definition of drunk driving.
[00:18:56.243 --> 00:18:58.265]  We saw the same thing happen with the EPA.
[00:18:58.925 --> 00:19:01.186]  They did exactly the same thing in North Carolina.
[00:19:01.586 --> 00:19:05.508]  They hooked people up, volunteers, that they, in this case, paid.
[00:19:05.548 --> 00:19:06.809]  They weren't paying people in Fort Worth.
[00:19:06.989 --> 00:19:19.374]  They hooked up volunteers to diesel engines and had them breathing the exhaust because they wanted to get these people sick so that they could argue to increase the regulations on particulate matter.
[00:19:19.934 --> 00:19:27.238]  So the government does this type of thing all the time, but here's a case out of California where the California Supreme Court actually outlaws science
[00:19:27.978 --> 00:19:29.938]  And a driving under influence case.
[00:19:30.779 --> 00:19:34.159]  This guy was driving 125 miles an hour on the highway in San Diego.
[00:19:35.160 --> 00:19:38.660]  The cops pulls up behind him, flips on the light, he immediately pulls over.
[00:19:39.340 --> 00:19:45.222]  He passes all of the sobriety tests, but they want to run a breathalyzer test on him because he admitted that he'd had a drink.
[00:19:46.262 --> 00:19:50.463]  He blew a 086, which is right over the legal limit.
[00:19:51.579 --> 00:19:54.680]  And he wanted a blood test, but they wouldn't give it to him.
[00:19:55.020 --> 00:20:04.742]  So what they did was, he took it to court and he had an expert doctor say that the breath tests don't really accurately measure your alcohol content or whether you're intoxicated.
[00:20:05.282 --> 00:20:06.362]  And the court just threw it out.
[00:20:06.622 --> 00:20:07.482]  They said, we don't care.
[00:20:07.502 --> 00:20:10.603]  The legislator gave us a definition of drunk driving.
[00:20:10.623 --> 00:20:11.443]  We're going to go with that.
[00:20:11.483 --> 00:20:12.743]  We don't care what the reality is.
[00:20:13.243 --> 00:20:13.603]  Stay tuned.
[00:20:13.623 --> 00:20:15.504]  We're going to be right back with Alex Jones.
[00:20:15.564 --> 00:20:15.944]  Stay tuned.
[00:20:17.631 --> 00:20:22.733]  Alex Jones here, and I want to tell you about a longtime friend of the show, My Patriot Supply.
[00:20:23.093 --> 00:20:31.575]  As you might remember, this is the company that stood up to the DHS and exposed FEMA's secret plan to begin hoarding emergency survival food.
[00:20:31.995 --> 00:20:39.278]  It has always been my belief that it's key to stand behind companies who share the same values as their fellow Patriots.
[00:20:39.818 --> 00:20:47.200]  My Patriot Supply brings us their exclusive Patriot Pantry brand, along with many other fine preparedness products.
[00:20:47.720 --> 00:20:51.103]  I personally store and use their high-quality products.
[00:20:51.663 --> 00:20:55.305]  It tastes great, and it's easy to store for up to 25 years.
[00:20:55.866 --> 00:21:02.450]  For a limited time, you can save $50 instantly on a four-week supply of food, along with other special offers.
[00:21:03.011 --> 00:21:09.736]  Visit mypatriotsupply.com forward slash alex today with the new world order making rapid advances on every front.
[00:21:10.216 --> 00:21:14.259]  It is essential to prepare with My Patriot Supply today.
[00:21:17.048 --> 00:21:17.728]  Haven't you heard?
[00:21:17.908 --> 00:21:20.369]  Today is the Black Friday sale at BePrepared.com.
[00:21:20.609 --> 00:21:23.150]  Our already low prices are being lowered even more!
[00:21:23.470 --> 00:21:25.591]  Today only get free shipping on orders over $50.
[00:21:25.871 --> 00:21:27.251]  You better hurry!
[00:21:27.412 --> 00:21:29.992]  All Mountain House cans are 25-50% off.
[00:21:30.272 --> 00:21:33.314]  The NutriMill wheat grinder and seed mill is 42% off.
[00:21:33.694 --> 00:21:35.474]  Door Busters up to 70% off.
[00:21:35.714 --> 00:21:38.895]  While supplies last for food storage, emergency kits and more.
[00:21:39.216 --> 00:21:41.856]  Visit Emergency Essentials at BePrepared.com.
[00:21:42.076 --> 00:21:43.917]  This holiday season, the choice is clear.
[00:21:44.137 --> 00:21:45.958]  Be unprepared or BePrepared.com.
[00:21:47.961 --> 00:21:55.406]  That's the sound of a .44 Magnum and TraumaMaxx, a high-tech hybrid Kevlar bulletproof vest from InfidelBodyArmor.com.
[00:21:55.526 --> 00:21:57.848]  We'll stop it and most pistol rounds.
[00:21:58.008 --> 00:22:04.632]  TraumaMaxx is a major breakthrough in pistol-rated body armor, and prices start at just $170 per insert.
[00:22:04.832 --> 00:22:09.896]  More protection, more stopping power, more mobility, and it weighs less than 5 pounds.
[00:22:10.076 --> 00:22:12.558]  Get details at InfidelBodyArmor.com.
[00:22:12.718 --> 00:22:15.900]  That's I-N-F-I-D-E-L-BodyArmor.com.
[00:22:17.076 --> 00:22:22.140]  To thank you for being a loyal listener, we have a limited time freebie offer for you.
[00:22:22.821 --> 00:22:30.387]  Claim your free heirloom tomato seeds, just pay shipping, right now at 123freeseeds.com.
[00:22:31.148 --> 00:22:32.990]  These aren't ordinary seeds.
