[00:00:19.762 --> 00:00:21.423]  We're good to go.
[00:04:18.331 --> 00:04:19.612]  I don't want to promote you that much, Alex.
[00:04:19.632 --> 00:04:20.573]  I know, exactly.
[00:04:21.093 --> 00:04:22.414]  But I thought you won the debate, though.
[00:04:22.434 --> 00:04:23.535]  You said it was the best interview ever.
[00:04:23.675 --> 00:04:27.098]  You said on your Twitter you wanted to shake my hand and have a civilized conversation.
[00:04:27.298 --> 00:04:27.618]  Here we are.
[00:04:28.139 --> 00:04:29.580]  Good to see you again.
[00:04:29.600 --> 00:04:30.821]  You just had a civilized conversation.
[00:04:30.861 --> 00:04:33.163]  I've had very civilized conversations in Texas since I've been here.
[00:04:33.463 --> 00:04:33.983]  All right, well, good.
[00:04:34.003 --> 00:04:34.264]  We'll see.
[00:04:34.284 --> 00:04:35.505]  We just had a friendly talk right there.
[00:04:35.825 --> 00:04:36.385]  Good to see you again.
[00:04:36.545 --> 00:04:37.306]  All right, good seeing you.
[00:04:37.326 --> 00:04:38.107]  Good luck with the show.
[00:04:42.386 --> 00:04:42.907]  How about we do this?
[00:04:43.187 --> 00:04:46.914]  Since we're going to be shooting, do you mind since these guys are going to be moving around a lot?
[00:04:46.934 --> 00:04:50.459]  If we're not part of the segment, we can just clear... Yeah, I'll just step right back here.
[00:04:50.479 --> 00:04:51.341]  It's totally fine.
[00:04:52.912 --> 00:04:54.473]  It's not during the session, though.
[00:04:54.593 --> 00:04:55.754]  Yeah, I can't hear it.
[00:04:56.694 --> 00:04:56.854]  Hi.
[00:04:57.495 --> 00:04:58.355]  No still shots, sir.
[00:04:58.395 --> 00:04:59.676]  We're doing it live tonight.
[00:04:59.756 --> 00:05:00.576]  Okay, well that's fine.
[00:05:00.596 --> 00:05:03.138]  It's just the owner told me to... I thought you guys were live tonight.
[00:05:03.698 --> 00:05:07.180]  We have a witness taking this, but... Okay.
[00:05:07.240 --> 00:05:08.461]  Can we just do this after?
[00:05:08.481 --> 00:05:08.561]  Yeah.
[00:05:09.441 --> 00:05:10.342]  Are you a CNN guy?
[00:05:10.362 --> 00:05:10.522]  Yeah.
[00:05:11.162 --> 00:05:11.883]  Oh, that's what I thought.
[00:05:12.283 --> 00:05:13.203]  Where's Jeremy, the owner?
[00:05:13.223 --> 00:05:13.724]  He was real nice.
[00:05:13.784 --> 00:05:14.504]  I talked to him on the phone.
[00:05:14.524 --> 00:05:15.044]  He'll be right there.
[00:05:15.084 --> 00:05:15.645]  We'll be fine.
[00:05:16.125 --> 00:05:16.385]  Okay, great.
[00:05:16.405 --> 00:05:16.765]  Well, go ahead.
[00:05:16.885 --> 00:05:17.166]  Go ahead.
[00:05:17.806 --> 00:05:18.646]  But do you mind, sir?
[00:05:18.666 --> 00:05:19.347]  We gotta get out of here.
[00:05:20.320 --> 00:05:20.901]  Okay, I understand.
[00:05:20.981 --> 00:05:23.503]  This is like Obama shooting the shotgun.
[00:05:23.543 --> 00:05:25.245]  Now you're going to make everybody think you're pro-gun.
[00:05:25.505 --> 00:05:25.945]  Thank you much.
[00:05:26.005 --> 00:05:27.427]  Because you lost the debate, I won.
[00:05:27.447 --> 00:05:29.188]  You're scared to have me back on, Pierce.
[00:05:29.268 --> 00:05:29.729]  Thanks, guys.
[00:05:45.743 --> 00:05:48.745]  We have a list of personnel that are authorized to be in the building.
[00:05:49.025 --> 00:05:49.846]  No, no, it's fine.
[00:05:49.866 --> 00:05:50.986]  Can I talk to Jeremy?
[00:05:51.407 --> 00:05:53.648]  He's gonna have to give a shout there.
[00:05:53.668 --> 00:05:53.948]  Alright.
[00:05:53.968 --> 00:05:55.109]  You get a cell phone number or anything?
[00:05:55.169 --> 00:05:55.669]  Yeah, that's right.
[00:05:55.689 --> 00:05:56.510]  Just give him a call.
[00:05:56.650 --> 00:05:59.652]  Yeah, I'm already helping on one going, you know, that little thing.
[00:05:59.812 --> 00:06:00.953]  We'll head out this way.
[00:06:01.113 --> 00:06:01.593]  Fantastic.
[00:06:02.073 --> 00:06:03.274]  Well, there you go, ladies and gentlemen.
[00:06:03.294 --> 00:06:04.815]  Also, I'm looking at your back crew.
[00:06:04.835 --> 00:06:07.697]  Can you make sure that they are, that they leave the premises as well?
[00:06:07.717 --> 00:06:09.938]  Because they're not on the list.
[00:06:10.579 --> 00:06:11.860]  What are you talking about your crew?
[00:06:12.080 --> 00:06:12.960]  There is a crew in the back, too.
[00:06:12.980 --> 00:06:13.721]  Are they following with you?
[00:06:14.862 --> 00:06:17.004]  Uh, no I have members of my crew, yeah.
[00:06:17.685 --> 00:06:18.345]  They had a camera too.
[00:06:18.405 --> 00:06:19.626]  But I mean, what about the protesters?
[00:06:20.086 --> 00:06:20.887]  Well, I mean, that's fine.
[00:06:20.907 --> 00:06:22.368]  That's just, that's not in the building.
[00:06:22.388 --> 00:06:23.769]  Yeah, they're not.
[00:06:23.809 --> 00:06:25.391]  I mean, the crew's in the building.
[00:06:25.411 --> 00:06:26.151]  No, they're outside.
[00:06:26.171 --> 00:06:27.993]  Well, I know they're trying to get in.
[00:06:28.013 --> 00:06:28.994]  They're trying.
[00:06:29.074 --> 00:06:29.394]  Yeah.
[00:06:29.554 --> 00:06:30.975]  Well, I don't know.
[00:06:31.035 --> 00:06:31.516]  Yeah.
[00:06:31.536 --> 00:06:31.656]  Sure.
[00:06:31.696 --> 00:06:31.916]  Sure.
[00:06:32.076 --> 00:06:35.979]  But I mean, James, James, that was... The implication is... Hold on a second.
[00:06:36.019 --> 00:06:37.060]  Hold this for me.
[00:06:37.100 --> 00:06:38.281]  I'm gonna go.
[00:06:38.301 --> 00:06:39.943]  Ma'am, ma'am, the implication...
[00:06:40.763 --> 00:06:43.965]  The implication is that we're not supposed to be here.
[00:06:43.985 --> 00:06:45.206]  No, no, we can't go through this way.
[00:06:45.226 --> 00:06:45.506]  Which way?
[00:06:45.526 --> 00:06:45.766]  This way.
[00:06:45.806 --> 00:06:46.506]  Okay, which way?
[00:06:46.526 --> 00:06:46.786]  This way?
[00:06:46.826 --> 00:06:47.167]  Down here.
[00:06:47.227 --> 00:06:47.347]  Yep.
[00:06:47.867 --> 00:06:48.227]  Oh, here.
[00:06:48.247 --> 00:06:48.908]  I want you to follow me.
[00:06:48.968 --> 00:06:49.288]  Come on.
[00:06:49.668 --> 00:06:49.888]  Yeah.
[00:06:50.188 --> 00:06:50.769]  Let's see.
[00:06:51.209 --> 00:06:53.510]  That's all part of that issue of I am God.
[00:06:53.910 --> 00:06:55.271]  That's CNN doing that.
[00:06:55.311 --> 00:06:55.431]  Yeah.
[00:06:55.471 --> 00:06:59.093]  Which is exactly the fault of our antidote that we hope to win.
[00:07:14.751 --> 00:07:16.453]  I'm ready to do satellite.
[00:07:16.513 --> 00:07:16.633]  Live.
[00:07:16.653 --> 00:07:16.733]  Live.
[00:07:16.753 --> 00:07:17.313]  Thanks a lot.
[00:07:17.373 --> 00:07:18.354]  Have a good one.
[00:08:05.253 --> 00:08:06.274]  Hey, here's Paul Revere.
[00:08:07.555 --> 00:08:14.982]  Hey, 13 year listener, first time caller, but this was necessary and I knew Alex was close enough to make it and he made it just in time.
[00:08:15.603 --> 00:08:16.303]  Thank you, Alex.
[00:08:34.516 --> 00:08:36.757]  We're good to go.
[00:08:36.837 --> 00:08:38.598]  We're good to go.
[00:08:53.507 --> 00:08:57.631]  They know everybody's finding out that more guns means less crime.
[00:08:58.012 --> 00:09:01.395]  More guns in the hands of good guys instead of guns in the hands of the bad guys.
[00:09:01.695 --> 00:09:02.936]  They know that's coming out.
[00:09:03.217 --> 00:09:07.982]  They know the gun culture is a beachhead of liberty on which we're building the rest of the republic back.
[00:09:08.142 --> 00:09:13.367]  And equality, not based on religion or race or where you're from, but on the Bill of Rights and Constitution.
[00:09:20.475 --> 00:09:26.998]  It is incredible how the system's trying to even use division and divide Americans about our Bill of Rights and Constitution.
[00:09:27.358 --> 00:09:32.901]  I support the 1st Amendment, the 2nd Amendment, the 3rd, the 4th, the 5th, the 6th, the 7th, the 8th, the 10th, all the way up.
[00:09:33.401 --> 00:09:35.602]  I mean, I support our Bill of Rights.
[00:09:35.622 --> 00:09:38.823]  That is the most important thing in our country.
[00:09:39.104 --> 00:09:40.284]  And it's all under attack.
[00:09:40.344 --> 00:09:42.785]  And if they can get the 2nd Amendment, they can get it all.
[00:09:43.045 --> 00:09:45.626]  I mean, as I said on CNN, Hitler took the guns.
[00:09:45.707 --> 00:09:46.647]  Stalin took the guns.
[00:09:46.667 --> 00:09:47.928]  Mao took the guns.
[00:09:47.948 --> 00:09:48.848]  Castro took the guns.
[00:09:49.188 --> 00:09:52.772]  These authoritarians know political power goes out the barrel of a gun.
[00:09:52.852 --> 00:09:56.636]  And if we only let the government have the guns, we are going to tear it.
[00:09:56.976 --> 00:10:06.446]  And that red coat usurper, Piers Morgan, is here to demonize the Second Amendment and register our guns and take them.
[00:10:07.507 --> 00:10:10.991]  Never forget that this is their goal, the U.N.
[00:10:11.011 --> 00:10:11.612]  stated goal.
[00:10:15.803 --> 00:10:17.205]  We're good to go.
[00:10:30.786 --> 00:10:36.513]  In the prairie lands of Texas, to let the globalists know we're aware of what you're doing.
[00:10:36.893 --> 00:10:39.916]  These criminals have said gun owners are the new terrorists.
[00:10:40.177 --> 00:10:44.341]  These criminals say homeland security's main issue is going after us.
[00:10:44.642 --> 00:10:46.464]  How many times did I tell you that was coming?
[00:10:49.121 --> 00:10:53.245]  The whole thing was prepared and you have to go for it as the Paul Revere's.
[00:10:53.825 --> 00:11:02.713]  Old, young, black, white, hispanic, asian, north, south, east, west, whether you're from Mexico or Russia or Texas, it doesn't matter.
[00:11:02.733 --> 00:11:06.796]  Freedom is freedom and humanity is awakening!
[00:11:07.037 --> 00:11:10.159]  England!
[00:11:10.460 --> 00:11:12.301]  Go back to England!
[00:11:12.581 --> 00:11:14.243]  Go back to England!
[00:11:23.260 --> 00:11:24.442]  Go back to England!
[00:11:24.643 --> 00:11:26.285]  Go back to England!
[00:11:26.646 --> 00:11:30.212]  The answer, the answer to 1984 is 1776!
[00:11:44.590 --> 00:11:49.753]  It's quite tyrannical, as if we're trying to stop him from having a show.
[00:11:50.013 --> 00:11:52.135]  No, we're here that he understands.
[00:11:52.175 --> 00:11:53.536]  Don't try to take our rights.
[00:11:53.996 --> 00:11:55.957]  You see, Piers, let me talk to you now, Piers.
[00:11:56.478 --> 00:12:03.522]  You see, Piers, you're trying to take our firearms and enslave us, so we're here telling you we don't like it.
[00:12:03.923 --> 00:12:05.984]  What you're doing is tyrannical.
[00:12:06.424 --> 00:12:12.808]  What we're doing is the First Amendment, fought and paid for with blood, Piers, with blood.
[00:12:14.110 --> 00:12:14.931]  I really do appreciate it.
[00:12:14.951 --> 00:12:16.492]  I don't want to ever silence y'all.
[00:12:17.273 --> 00:12:18.154]  I don't want to be silenced.
[00:12:18.475 --> 00:12:19.496]  We have the First Amendment.
[00:12:19.536 --> 00:12:20.257]  That's the first one.
[00:12:20.477 --> 00:12:22.720]  And that's what y'all are here to do, and I want y'all's support.
[00:12:25.956 --> 00:12:36.784]  We want to take your speech away, but hey, he already tweeted and said we're trying to suppress his free speech, implying we're the tyrant when he's trying to take our basic rights and our basic liberties.
[00:12:37.365 --> 00:12:43.289]  That is another lie out of your mouth, Piers Morgan, you rancid scum!
[00:12:47.003 --> 00:12:52.928]  And so there's some key excerpts, some highlights from the rally we had outside of Tactical Firearms yesterday.
[00:12:53.329 --> 00:12:57.412]  As you saw in that video, Alex spoke to the owner, Jeremy Alseed.
[00:12:57.453 --> 00:12:59.955]  He was also on the radio show program this morning.
[00:13:00.295 --> 00:13:08.042]  And as usual, it was great to meet all the supporters and have people standing up politically using the First Amendment to fight for the Second Amendment.
[00:13:08.342 --> 00:13:10.865]  And it's been such a rally cry across the country.
[00:13:11.205 --> 00:13:13.187]  The gun grabbers have heard from the people.
[00:13:13.567 --> 00:13:23.053]  And they know they don't want gun control, so they're feigning defeat, that is, acting like they've lost the battle, kind of halfway embracing the gun culture.
[00:13:23.393 --> 00:13:31.518]  They'll be back, though, whenever another event is staged or when they find another tragedy they can climb on the backs of and exploit, as Rahm Emanuel called for.
[00:13:32.019 --> 00:13:41.885]  But here's just a little juicy tidbit of Piers Morgan firing weapons during his CNN program shoot yesterday, which, again, they lied about and said was going to be live and misled.
[00:13:42.345 --> 00:13:46.770]  The owner of Tactical Firearms and then later edited him to look strange.
[00:13:47.050 --> 00:13:48.371]  We're live right now, by the way.
[00:13:48.411 --> 00:13:49.433]  Let's go to that clip.
[00:14:06.960 --> 00:14:09.044]  Why would any civilian need one of these?
[00:14:09.284 --> 00:14:10.205]  This is an investment.
[00:14:11.167 --> 00:14:15.034]  I purchased one of these a while back for about $1,200 and sold it for $12,000 and sold it for $45,000.
[00:14:19.372 --> 00:14:34.528]  And again, there's been such an outcry about the shameful and disgusting moves to restrict the Second Amendment, which of course you know shall not be a fringe, that the gun grabbers have had to repel, have had to make strategic retreat until they can put out a new propaganda line.
[00:14:34.889 --> 00:14:37.732]  But meanwhile, is there a covert purge going on?
[00:14:38.092 --> 00:14:43.217]  We've already seen how Navy SEALs are a hazard to the lies being sold by the administration.
[00:14:43.297 --> 00:14:49.882]  Remember, right after the Bin Laden raid, some 20 Navy SEALs just coincidentally died in a helicopter crash.
[00:14:50.283 --> 00:14:59.331]  Now there's the death of Navy SEAL Chris Kyle, who of course was promoted by the system and the establishment, touted in the media as a big spokesperson.
[00:14:59.691 --> 00:15:06.693]  For the pro-war factions and what have you, but in the more recent weeks he's come forward to completely defend the Second Amendment.
[00:15:06.753 --> 00:15:17.855]  He set up his own organization to try to encourage teachers to be trained and armed so they could potentially protect children in a school shooting and now he has wound up dead.
[00:15:17.875 --> 00:15:24.837]  Of course you heard about that story in the past couple of days, but this morning Paul Joseph Watson published his article
[00:15:25.257 --> 00:15:35.030]  About how a US Marine, an active Marine, came forward to challenge the official narrative and warn us that there might be more to the Chris Kyle murder.
[00:15:35.370 --> 00:15:43.181]  That's because he knew the alleged killer, Eddie Ray Ruth, and says there's really no reason he should have suffered from PTSD.
[00:15:43.741 --> 00:16:02.074]  Post-traumatic stress disorder because he never saw active combat and while he was in the service he was only a mechanic and only would have seen the lightest of any kind of things and quote never went beyond the wire and so they really don't know why he would have been considered to have PTSD.
[00:16:02.694 --> 00:16:10.300]  Perhaps he may have fabricated his experiences to Chris Kyle to get close to him or maybe there's quite a bit more to the story.
[00:16:10.620 --> 00:16:12.301]  Hopefully that will all come out.
[00:16:12.581 --> 00:16:13.962]  We've got to talk about these things.
[00:16:14.262 --> 00:16:21.928]  We've got to expose false flags and covert murders if they're going on and of course we have to continue to stand up for the Second Amendment.
[00:16:22.208 --> 00:16:40.520]  But we have this exclusive photo from the Marine and he otherwise gave us credentials to show that he really was who he said he was and that indeed he served alongside of Eddie Ray Ruth and just that it doesn't make sense that he would have been suffering from PTSD and then just flown off the handle and started killing someone.
[00:16:41.300 --> 00:16:57.005]  Meanwhile, we're seeing more of the kind of tactics we saw in the eight years of the Bush administration, where they shoved the war on terror down our throats and told us they had to use the Constitution and Bill of Rights to clean up the mess, that those things were expendable in the name of safety.
[00:16:57.045 --> 00:17:02.767]  The very thing, of course, that Benjamin Franklin and other founding fathers warned us not to succumb to.
[00:17:03.207 --> 00:17:09.749]  Eric Holder and the Department of Justice have told us it's, quote, legal to kill Americans with drones.
[00:17:10.129 --> 00:17:25.240]  Well, after the fact of targeting Anwar al-Awlaki and his 16-year-old son in Yemen, both United States citizens, they've now published a white paper outlining how it's supposedly legal to extrajudicially kill American citizens abroad.
[00:17:25.700 --> 00:17:27.562]  And what they're doing is many-fold.
[00:17:27.882 --> 00:17:46.401]  A, they're trying to legitimize their unconstitutional actions retrospectively, very much like John Yoo and the others in the Bush administration did with their infamous torture memo, justifying the fact that they could go and just put electrodes on people's private parts or invade homes or use children.
[00:17:46.601 --> 00:17:46.901]  I think?
[00:18:02.640 --> 00:18:05.663]  No questionings, no hearings, no need even for evidence.
[00:18:05.763 --> 00:18:14.892]  All you need is for a senior military officer just to say that yes, there's reason to believe he might be an Al-Qaeda suspect and bombs away.
[00:18:15.213 --> 00:18:21.039]  What they're also doing is trying to legitimize the killing of Americans right here on American soil.
[00:18:21.299 --> 00:18:25.323]  They've already deployed the drones, they've already phased them in and conditioned us to accept them.
[00:18:25.803 --> 00:18:30.367]  Now they're producing white papers explaining why they don't have to have evidence or due process.
[00:18:30.848 --> 00:18:34.611]  Really scary stuff, disgusting, completely unconstitutional.
[00:18:34.671 --> 00:18:40.976]  There's more than one reason Eric Holder needs to be held in contempt and impeached from office and indeed put in prison.
[00:18:41.337 --> 00:18:48.483]  Meanwhile, Janet Napolitano, head of Homeland Security, is doing her job to further debase the United States of America.
[00:18:48.863 --> 00:18:53.247]  A new Senate plan would give Napolitano the final say on border security.
[00:18:53.647 --> 00:19:16.258]  That's a report coming out of TheHill.com and it's also in Yahoo News and the mainstream wires and the AP about how under the bipartisan Senate framework for amnesty and illegal immigration reform, Janet Napolitano would have the final say over whether the border is secure enough to put 11 million immigrants on the path to citizenship.
[00:19:16.558 --> 00:19:20.300]  And she alone would have responsibility for judging the metrics
[00:19:20.900 --> 00:19:21.721]  Border security?
[00:19:21.821 --> 00:19:26.624]  Well, we already know they want to introduce more and more biometrics at the border.
[00:19:26.664 --> 00:19:29.907]  They want to ramp it up all the way to iris scans and beyond.
[00:19:30.527 --> 00:19:33.589]  Who knows, maybe someday they'll be asking for blood samples.
[00:19:33.990 --> 00:19:46.739]  Meanwhile, they want to maintain that 50 to 100 mile border zone that they say is Constitution-free, where they claim they can stop people with no reason and search their cars, their vehicles, their possessions in spite of
[00:19:47.339 --> 00:19:49.741]  Uh, trampling upon the Fourth Amendment.
[00:19:50.181 --> 00:19:53.523]  And we know that Janet Napolitano has been promised higher office.
[00:19:53.784 --> 00:19:59.768]  They've even mentioned her in articles out this week about how she's a potential candidate for president.
[00:20:00.688 --> 00:20:03.230]  How she may even be a Supreme Court justice.
[00:20:03.630 --> 00:20:04.711]  And she's just repugnant.
[00:20:05.151 --> 00:20:08.434]  Repugnant, disgusting, repugnant to the Constitution.
[00:20:08.754 --> 00:20:10.316]  She doesn't stand up for anything.
[00:20:10.376 --> 00:20:21.786]  Homeland Security was put in place to occupy and debase America, to trample its rights, and prepare to clamp down on the American citizens, starting with the dissidents who speak back.
[00:20:21.827 --> 00:20:31.015]  That's why we all have to speak out right now about the Second Amendment, the Fourth Amendment, the First Amendment, due process, all of our rights, and tell them to stop that
[00:20:31.015 --> 00:20:38.320]  But all of our Bill of Rights, guaranteed under the Constitution, given by God, and recognized by our wise founders, are the line in the sand.
[00:20:38.460 --> 00:20:38.880]  All of them.
[00:20:39.300 --> 00:20:40.121]  All or nothing.
[00:20:40.161 --> 00:20:41.041]  Get away from them.
[00:20:41.341 --> 00:20:41.862]  Repugnant.
[00:20:43.123 --> 00:20:53.408]  Turning to eugenics, Breitbart put out a report on a new book, What to Expect When No One's Expecting, discussing America's coming demographic disaster.
[00:20:53.768 --> 00:21:04.053]  And they break down the 50-60 years of family planning, primarily pushed by the Rockefeller Foundation and its other entities, including the Population Council.
[00:21:04.513 --> 00:21:12.277]  Also pushed through the United Nations through organizations like the UN UNESCO program, the United Nations Population Fund,
[00:21:12.657 --> 00:21:24.722]  And of course through other private groups, the Ford Foundation among them, as well as Planned Parenthood, who provide money for supposed reproductive rights and reproductive health in all the third world countries.
[00:21:25.342 --> 00:21:29.084]  Now this report calls it the left's dream, the liberals.
[00:21:29.444 --> 00:21:31.785]  We know it isn't that, it's the eugenicist's dream.
[00:21:32.345 --> 00:21:48.799]  And they explain how under Lyndon Johnson, the Food for Peace Act was started where they would use USAID, the Agency for International Development, to dangle food donations over the third world to induce them into going along with family planning.
[00:21:50.340 --> 00:22:14.257]  With eugenics reduction targets, the one-child policy where they can get it, softer targets where they couldn't get it, in countries like India they impose forced sterilization, people have been killed and maimed, indigenous populations wiped out, a lot of horrible stuff, all while people like Paul Ehrlich and John P. Holdren scaremongered the American population about the population bomb that never came,
[00:22:14.837 --> 00:22:19.341]  They said resources would deplete and that we would outgrow our ability to survive.
[00:22:19.361 --> 00:22:31.732]  They even produced this family planning clip, which will tie into the larger discussion we're going to have on how they condition us through the television and the media to accept the top-down control, the Draconian measures.
[00:22:32.033 --> 00:22:39.679]  Here's a clip that Disney produced for the Rockefeller's Population Council in 1967, scaremongering about family planning.
[00:22:42.381 --> 00:22:50.584]  But his upward rise is being slowed by the sheer weight of numbers that in time, more and more children are born.
[00:22:50.984 --> 00:22:55.105]  With this many mouths to feed, there won't be enough to go around.
[00:22:56.286 --> 00:22:59.407]  Of course, there will be no money for modern conveniences.
[00:22:59.907 --> 00:23:01.748]  The mother will have too much to do.
[00:23:02.348 --> 00:23:05.609]  She'll be tired and cross, and her health will suffer.
[00:23:06.349 --> 00:23:10.471]  The children will be sickly and unhappy, with little hope for the future.
[00:23:11.553 --> 00:23:24.698]  So that famous clip from one of the leading propaganda forums that targets children has put out this piece for adults to trick their mind into accepting and tell them they'll face poverty, that their lives will be miserable if they don't do this.
[00:23:25.098 --> 00:23:36.822]  Meanwhile, what's really happening is this demographic fall-off where there's not enough people to take care of the aging population, which sets the scene just perfectly for more dependence on government.
[00:23:37.122 --> 00:23:43.225]  We're entering the age of Obamacare, and now the elderly won't have enough children to financially support them.
[00:23:43.265 --> 00:23:57.931]  The children are tuned into media, culture, TV, don't care about their parents, and so they'll be put into nursing homes, and they'll be phased out under eugenics, under Obamacare, under the death panels, and no one really will care.
[00:23:58.091 --> 00:24:04.214]  It really sets the scene for a larger depopulation, more dependence on government, and a total debasement of this country.
[00:24:04.814 --> 00:24:08.258]  And it is just fitting with another Urian Mason report.
[00:24:08.579 --> 00:24:23.417]  He, of course, has been on the cutting edge of a lot of this eugenics information, reporting exclusively for Infowars.com on the Rockefeller Brothers Fund, how they bought off evangelicals, mayors, governors, other leaders for the earth.
[00:24:24.017 --> 00:24:35.105]  And of course, the Rockefeller family in general has been the largest promoter of eugenics, but under the Rockefeller Brothers Fund, they use their grants, their donations, etc.
[00:24:35.526 --> 00:24:37.607]  just in the period of 2005 to 2010 to push for acceptance of Agenda 21,
[00:24:41.630 --> 00:24:59.438]  The goal set by the 1992 Earth Summit to push for the IPPC and the acceptance of the global warming climate change lie and to push for this whole green culture and those who weren't ready to go along with family planning, those who didn't believe in climate change, those who didn't want to be part of this
[00:24:59.798 --> 00:25:13.486]  We're giving grants, giving money to get along with the program and it's very fitting with Edward Bernays and the social conditioning, the propaganda formula, to just buy off the leaders and use that to convince the masses to go along with the agenda.
[00:25:13.887 --> 00:25:23.733]  And we see, fitting in with that, how the power of TV in the London Independent, how watching 20 hours of TV halves the sperm count and it fits right in.
[00:25:24.053 --> 00:25:24.453]  I think so.
[00:25:44.312 --> 00:25:52.683]  The mass cultural brainwashing event where they get everyone to tune in and just celebrate this domination of sports culture, bread and circuses.
[00:25:53.003 --> 00:26:02.075]  Melissa Milton has a special report breaking all this down and why we saw Illuminati symbolism during the halftime performance with Beyonce and why the lights went out.
[00:26:13.692 --> 00:26:16.134]  I'm Melissa Melton reporting for InfoWars Nightly News.
[00:26:16.855 --> 00:26:22.780]  The day after the Super Bowl, the top story on Yahoo.com was, did Beyonce flash an Illuminati sign?
[00:26:23.260 --> 00:26:34.730]  Next to a picture of Beyonce making a pyramid hand symbol, the article goes on to say, according to legend, the Illuminati are a tiny super-secret cabal of influential individuals who have shaped the course of world events.
[00:26:35.330 --> 00:26:41.212]  So it makes perfect sense that Beyonce would flash their triangle sign to one of the largest viewing audiences in human history.
[00:26:41.712 --> 00:26:43.353]  What better way to preserve a secret?
[00:26:43.893 --> 00:26:45.314]  That's a definite possibility.
[00:26:45.794 --> 00:26:58.319]  Founded by Bavarian professor of law Adam Weishaupt in 1776, the Illuminati is considered the most notorious secret society, a sect bent on manipulating reality and dominating through a world government.
