[00:00:08.030 --> 00:00:08.350]  We're good.
[00:02:59.580 --> 00:03:00.721]  They're saying he's a hero.
[00:03:01.381 --> 00:03:03.022]  Even if he did it or not, they think he did.
[00:03:03.062 --> 00:03:04.163]  They're saying, kill more cops.
[00:03:05.243 --> 00:03:05.904]  Random cops.
[00:03:05.924 --> 00:03:07.204]  The average cop is a good person.
[00:03:07.224 --> 00:03:08.565]  I've met hundreds of them.
[00:03:08.905 --> 00:03:09.846]  Thousands of them are listeners.
[00:03:09.866 --> 00:03:10.646]  They call in all the time.
[00:03:10.926 --> 00:03:13.107]  I've had police help change tires, help me when I've had a wreck.
[00:03:13.388 --> 00:03:14.888]  You don't just randomly go kill cops.
[00:03:15.429 --> 00:03:17.650]  It's one thing if you went and killed some cop, did something wrong to him.
[00:03:17.670 --> 00:03:21.552]  That'd be bad enough, outside of the law, unless you're defending yourself.
[00:03:21.572 --> 00:03:22.332]  You don't have a right to do that.
[00:03:22.373 --> 00:03:23.533]  But it's just to kill somebody's daughter.
[00:03:25.174 --> 00:03:27.296]  People need to understand, though, we know what we're talking about.
[00:03:27.316 --> 00:03:31.880]  And we're going to play this video in a moment, and then let you get back to the news, and we'll cover this tomorrow on the radio.
[00:03:32.320 --> 00:03:37.945]  But I shot this video two hours ago, it's time-stamped, and two subsequent videos after that.
[00:03:38.746 --> 00:03:47.273]  But I shot a fourth video just minutes before we went live, and I threw on my sports jacket and stuff and came in here, right out there in the control room, because
[00:03:48.394 --> 00:03:52.318]  I was checking the YouTube video to make sure that it had been posted at Infowars.com.
[00:03:52.338 --> 00:03:53.318]  I shot it two hours ago.
[00:03:53.639 --> 00:03:58.643]  I was checking Infowars.com and I saw comments going, you know, one minute ago, two minutes ago, damn, Alex is right.
[00:03:59.044 --> 00:03:59.984]  How did he predict this?
[00:04:00.004 --> 00:04:00.685]  How did he know this?
[00:04:00.745 --> 00:04:01.426]  It's on fire.
[00:04:01.646 --> 00:04:03.227]  They're burning him out Waco style.
[00:04:03.948 --> 00:04:06.150]  And sure enough, that's what's happened.
[00:04:06.170 --> 00:04:09.112]  Now that's a 95% chance they've burned him out.
[00:04:09.853 --> 00:04:21.824]  There's a 5% chance, because he's been trained by them, that just like he burned up his pickup truck supposedly, there's about a 5% chance he burned up the hostages inside or something, and used that as a diversion to flee.
[00:04:23.368 --> 00:04:28.552]  So, in fact, maybe it's a 10% chance, because I started thinking about that.
[00:04:29.733 --> 00:04:31.014]  But it's totally surrounded.
[00:04:31.034 --> 00:04:32.075]  I don't know if he can get out of there.
[00:04:32.455 --> 00:04:35.577]  So that's why I'd say 90, 95% chance he is dead.
[00:04:35.978 --> 00:04:36.858]  He has been burned up.
[00:04:36.878 --> 00:04:38.300]  Because they know flashbangs.
[00:04:38.420 --> 00:04:40.661]  Oh, they're saying a flashbang might have started it.
[00:04:40.681 --> 00:04:42.082]  Flashbangs don't start fires.
[00:04:42.443 --> 00:04:43.343]  They're not designed to.
[00:04:43.664 --> 00:04:45.305]  They can burn you if they land right on you.
[00:04:45.325 --> 00:04:49.648]  There have been cases of it going in a baby's crib through a window and giving them a little bit of a powder burn.
[00:04:50.969 --> 00:04:52.350]  This stinks to high heaven.
[00:04:53.471 --> 00:04:58.972]  As I saw CNN and the police commissioner of New York, the former police commissioner, going, oh, flash bangs start fires.
[00:04:59.012 --> 00:05:01.433]  And then the ammo makes it burn red like that.
[00:05:01.493 --> 00:05:02.013]  No, it doesn't.
[00:05:02.333 --> 00:05:03.193]  It's his ammo.
[00:05:03.253 --> 00:05:03.914]  Guns are bad.
[00:05:03.934 --> 00:05:04.774]  His ammo did it.
[00:05:05.094 --> 00:05:05.394]  Really?
[00:05:05.434 --> 00:05:08.635]  Oh, there's all those cops out there with guns to protect themselves.
[00:05:08.875 --> 00:05:12.496]  Checkpoints 20 miles away aiming guns at people and their families.
[00:05:13.516 --> 00:05:16.058]  They don't do that when a regular killer's out killing people.
[00:05:16.338 --> 00:05:18.600]  They do it when the Brotherhood gets killed.
[00:05:18.620 --> 00:05:22.743]  And that's what people don't like, is that police are the new lower room of royalty.
[00:05:23.224 --> 00:05:30.329]  And then it's the politicians, and the bureaucrats, and above them, the foreign megabanks, the UN, with diplomatic immunity.
[00:05:30.609 --> 00:05:32.571]  But I don't want to have a civil war with the cops.
[00:05:33.311 --> 00:05:35.613]  You know, the globalists are going to try to distract us.
[00:05:35.993 --> 00:05:38.775]  I don't want to have a civil war with the cops.
[00:05:39.816 --> 00:05:48.824]  I want to get them to wake up that they're being screwed by the globalists as well, and the crony anti-free market capitalism, where the establishment picks the winners and losers.
[00:05:49.085 --> 00:05:52.248]  That's why I've been talking so much about how they're trying to stage a civil war.
[00:05:52.308 --> 00:05:53.128]  Now they're saying that.
[00:05:53.569 --> 00:05:55.150]  Now people are saying, go out and kill more cops.
[00:05:55.511 --> 00:06:01.076]  That creates an us-against-them mentality, and now the police have been militarized for a war with the people.
[00:06:01.556 --> 00:06:03.358]  We want them to go back to being peace officers.
[00:06:03.458 --> 00:06:06.700]  A military kills people and breaks things and occupies a nation.
[00:06:07.121 --> 00:06:10.423]  And then the people always become angry at the occupiers.
[00:06:11.104 --> 00:06:17.930]  And that's what's artificially trying to be staged to wreck America, because the globalists can't come in here and bring in total collectivism.
[00:06:18.650 --> 00:06:19.271]  Uh, overnight.
[00:06:19.351 --> 00:06:28.257]  They want to have a civil war to wreck it, and then on its ashes build their collectivist model where only the one-tenth of one percent are exempt and offshore.
[00:06:28.697 --> 00:06:29.778]  That's their big paradigm.
[00:06:30.018 --> 00:06:38.764]  David, this video of where I predicted this about two hours and ten minutes ago is coming up here, and I'll let you get back to the news, but what are your observations about this whole thing?
[00:06:39.520 --> 00:06:45.004]  Well, I mean, what's shocking is, like you had stated earlier, that many people are supporting this individual.
[00:06:45.024 --> 00:06:52.290]  They're talking about his manifesto, how it's honorable, what he stated on Facebook, people saying, you know, keep on killing those pigs, keep on killing those pigs.
[00:06:52.671 --> 00:06:59.196]  So how people are spinning this, making this individual out to be a hero, is such an odd dynamic.
[00:06:59.756 --> 00:07:01.057]  But see, that's collectivism.
[00:07:01.778 --> 00:07:06.819]  You've got Jamie Foxx saying white people are stupid, and he's going to kill white people, and it's funny.
[00:07:07.579 --> 00:07:09.500]  You've got Chris Rock saying Obama's our father.
[00:07:09.520 --> 00:07:11.581]  He never said that about Bush, who I didn't like, by the way.
[00:07:12.021 --> 00:07:12.961]  It's like I'm defending him.
[00:07:13.001 --> 00:07:15.722]  It's just it's so sick that he hated Bush, but now Obama's our father.
[00:07:15.742 --> 00:07:17.562]  We need to, quote, shut up and do what he says.
[00:07:18.202 --> 00:07:20.923]  And now it's a people against the police.
[00:07:21.683 --> 00:07:28.386]  And see, the cops have bought into that, especially in big cities, and played into that, and have been above the law, so now they're all guilty.
[00:07:28.827 --> 00:07:31.508]  But I mean, see how that groupthink works?
[00:07:31.928 --> 00:07:35.530]  Because he saw a cop, Dorner claims, kick a suspect.
[00:07:36.601 --> 00:07:38.022]  He didn't go to the media.
[00:07:38.182 --> 00:07:39.203]  He went to the corrupt system.
[00:07:39.603 --> 00:07:44.106]  They reportedly, if you believe it, I'm sure somebody that's willing to shoot people's daughters to get at them.
[00:07:44.267 --> 00:07:46.909]  There's more to the story than what he claims in his manifesto.
[00:07:48.390 --> 00:07:51.011]  If somebody wrongs me, I'm going to go after them.
[00:07:52.032 --> 00:07:54.415]  And I'm going to exhaust everything that's non-violent first.
[00:07:54.735 --> 00:07:56.317]  That's just common sense, self-preservation.
[00:07:56.997 --> 00:08:00.140]  The fact that he would go after a daughter of a police captain and kill him.
[00:08:00.341 --> 00:08:02.142]  People are like, that's honorable, let's kill their families.
[00:08:02.182 --> 00:08:02.723]  What the hell?
[00:08:03.003 --> 00:08:07.728]  The law of war, the rules of war, are you don't mess with people's family.
[00:08:08.188 --> 00:08:12.072]  You want to mess with me, you think I've done something, you want to come after me, do it.
[00:08:12.393 --> 00:08:13.494]  Leave my family out of it.
[00:08:15.134 --> 00:08:15.955]  This is just insane.
[00:08:16.455 --> 00:08:17.796]  And then look, to look at the cops, too.
[00:08:17.836 --> 00:08:19.757]  It shows their crazy culture in Southern California.
[00:08:19.777 --> 00:08:22.720]  Because they're some of the worst there, statistically, from what we've seen.
[00:08:23.120 --> 00:08:25.422]  They shoot up two cars with a white guy in it.
[00:08:25.442 --> 00:08:26.642]  They stop and then shoot him up.
[00:08:27.063 --> 00:08:29.585]  And they shoot up two women on a paper route in a different color truck.
[00:08:29.605 --> 00:08:30.625]  Not even the same make or model.
[00:08:30.645 --> 00:08:32.126]  And they're shooting up other people.
[00:08:32.447 --> 00:08:34.328]  I mean, it shows a hysteria.
[00:08:34.568 --> 00:08:35.449]  What's your take on that?
[00:08:35.649 --> 00:08:41.093]  Well, it's going to be interesting to see also another dynamic is what roles drones played in this.
[00:08:41.453 --> 00:08:44.495]  Because he was the first civilian to be chased around by a drone.
[00:08:45.496 --> 00:08:46.296]  Which isn't really true.
[00:08:46.316 --> 00:08:48.898]  They use them in North Dakota on the rustlers.
[00:08:49.118 --> 00:08:50.279]  But the media says that, you're right.
[00:08:50.319 --> 00:08:50.659]  Right, right.
[00:08:50.679 --> 00:08:52.560]  So that's an interesting dynamic as well.
[00:08:53.441 --> 00:08:55.262]  Yeah, I mean, look, he's been cornered.
[00:08:55.342 --> 00:08:58.704]  It's going to be interesting to see what turns out as a result.
[00:08:58.824 --> 00:08:59.225]  Exactly.
[00:08:59.265 --> 00:09:01.326]  That cabin was completely surrounded.
[00:09:01.366 --> 00:09:05.009]  That's why I'm saying it probably wasn't him torching it himself as a diversion to escape.
[00:09:06.370 --> 00:09:12.133]  If that's the case, he probably got shot trying to leave, because they've got that thing surrounded by hundreds of paramilitary-trained SWAT teams.
[00:09:12.814 --> 00:09:13.594]  It's a turkey shoot.
[00:09:15.035 --> 00:09:19.158]  And again, there is a one chance out of a hundred that there was a mass murder by police.
[00:09:19.439 --> 00:09:20.699]  They're blaming it on Dorner.
[00:09:21.040 --> 00:09:24.742]  He's been dead for a week and a half in this cabin, off-season, that nobody'd rented.
[00:09:25.823 --> 00:09:27.424]  Again, I'm looking at past patterns.
[00:09:27.824 --> 00:09:28.765]  One percent chance of that.
[00:09:29.185 --> 00:09:32.047]  Maybe four or five percent chance that
[00:09:33.328 --> 00:09:35.471]  You know, he's already escaped the cabin, this is a diversion.
[00:09:35.752 --> 00:09:38.896]  I'd give it a 95, he's dead right now, barbecued in there.
[00:09:40.259 --> 00:09:43.043]  Because they've already lost, one more cop got killed today in the shootout.
[00:09:43.824 --> 00:09:48.371]  So that's six people shot, four of them dead.
[00:09:49.737 --> 00:09:51.037]  And that's what they do.
[00:09:51.277 --> 00:10:00.079]  And quite frankly, if I was police sent up there, I'm not going in there with some guy trained on the tactics who's going to sit there and cut me in half with, you know, 30 weapons he's got.
[00:10:00.820 --> 00:10:02.800]  All I... I mean, that's the tactics, burn him out.
[00:10:03.240 --> 00:10:06.901]  It's just that we've got to hear, oh, the flash banged it or he burned himself up.
[00:10:07.741 --> 00:10:09.402]  And again, Waco's inexcusable because it's...
[00:10:11.562 --> 00:10:14.625]  It's, oh my gosh, it's seventeen little children under the age of ten.
[00:10:14.645 --> 00:10:16.866]  There's like thirty-something people under the age of eighteen.
[00:10:17.327 --> 00:10:18.087]  Here's what just hit me.
[00:10:18.668 --> 00:10:20.509]  They reportedly had two hostages in there.
[00:10:21.630 --> 00:10:23.372]  They reportedly had two hostages in there.
[00:10:23.792 --> 00:10:24.373]  Dorner did.
[00:10:25.153 --> 00:10:30.017]  Let's pray to God that was a false report because I'm telling you, I know how the feds and the police work.
[00:10:30.057 --> 00:10:35.041]  They burn up two elderly people in a minute so they wouldn't have to... Are you talking about the ones that he tied up?
[00:10:35.101 --> 00:10:38.024]  He tied up two hostages, took their car and then drove off?
[00:10:38.587 --> 00:10:40.590]  Yeah, but now they're saying he may have had them there, though.
[00:10:40.850 --> 00:10:41.110]  Okay.
[00:10:41.431 --> 00:10:42.272]  But, I mean, no one knows.
[00:10:42.292 --> 00:10:43.293]  That's why I'm saying it's in the reports.
[00:10:43.333 --> 00:10:47.138]  But I'm telling you, if they kill 17 little kids, 10 of them under the age of 2.
[00:10:47.198 --> 00:10:47.419]  Babies.
[00:10:47.439 --> 00:10:49.882]  17 under the age of 10.
[00:10:52.560 --> 00:10:53.120]  At Waco.
[00:10:53.720 --> 00:10:55.361]  I mean, they would burn up a house with Randy Weaver.
[00:10:55.381 --> 00:10:56.501]  They got caught trying to do it.
[00:10:57.081 --> 00:11:03.703]  I mean, it just shows that, now, in a real police force, or more rural areas, you've seen stuff happen, where cops charge in and get killed trying to save a family.
[00:11:03.983 --> 00:11:08.644]  Or you saw the old, you know, Austin cops go up the tower with a citizen and shoot the tower shooter.
[00:11:08.664 --> 00:11:11.644]  You know, in the old days, you had peace officers, on average, that were better.
[00:11:11.945 --> 00:11:13.205]  They were willing to die to help people.
[00:11:13.445 --> 00:11:14.865]  They signed on to be real heroes.
[00:11:14.905 --> 00:11:17.286]  To be real warriors for, you know, for the tribe.
[00:11:18.326 --> 00:11:22.828]  It's just that, if you look at Waco, that's why patriots and military got so upset.
[00:11:22.888 --> 00:11:23.989]  They did infantry tactics.
[00:11:24.109 --> 00:11:26.170]  There's footage of the flare of them shooting people trying to get out.
[00:11:26.470 --> 00:11:32.632]  They went in and planted a bomb on the church records vault area, where everybody was hiding in the concrete structure within, and killed those people.
[00:11:32.913 --> 00:11:35.954]  So they built that big wooden compound over a concrete building.
[00:11:37.051 --> 00:11:43.334]  And General Parton exposed it all, how they put a bomb on it and it showed before they tore it down and hauled it all off to cover it up.
[00:11:43.414 --> 00:11:48.497]  You know, the photos from the Congressional hearing where they put the place, the shape charge.
[00:11:49.197 --> 00:11:54.259]  So I'm telling you, if there were hostages in there and they burned them up, you'll never be told.
[00:11:54.359 --> 00:11:55.380]  They'll say Dorner did it.
[00:11:56.020 --> 00:11:58.021]  They won't even say a flashbang did it.
[00:11:58.541 --> 00:11:59.422]  It's very hard.
[00:11:59.762 --> 00:12:03.804]  A flashbang would have to pretty much hit gasoline for it to do what they're talking about.
[00:12:04.925 --> 00:12:05.125]  So
[00:12:06.005 --> 00:12:07.546]  I've just thrown out here real scenarios.
[00:12:07.566 --> 00:12:07.966]  That's what I do.
[00:12:08.006 --> 00:12:09.226]  I tell you what I'm really thinking.
[00:12:09.507 --> 00:12:10.727]  Not what I want to believe.
[00:12:10.787 --> 00:12:13.388]  Not what statistically could be even.
[00:12:14.249 --> 00:12:15.709]  What I know from deep research.
[00:12:16.690 --> 00:12:20.331]  And we're going to, I guess, let you get back to the news.
[00:12:20.411 --> 00:12:21.852]  Yeah, we're going to go to your video right now.
[00:12:21.872 --> 00:12:26.714]  Let's go to that powerful rant that Alex recently posted on YouTube.
[00:12:27.094 --> 00:12:28.215]  A prediction two hours ago.
[00:12:28.375 --> 00:12:28.836]  A prediction.
[00:12:29.436 --> 00:12:29.817]  Here it is.
[00:12:29.997 --> 00:12:33.400]  The Chris Dorner fiasco appears to be coming to a head.
[00:12:33.901 --> 00:12:36.644]  Alex Jones with InfoWars.com News Alert.
[00:12:36.904 --> 00:12:38.866]  We were just in here watching CNN.
[00:12:38.906 --> 00:12:41.388]  They claim that they've cornered him in some house.
[00:12:41.709 --> 00:12:46.474]  There's been some type of shootout in Big Bear, California up in the Snowcapped Mountains.
[00:12:47.054 --> 00:12:56.358]  The issue here, though, is that now, CNN especially, refuses to show live footage and is just telling us what they're seeing from the helicopter.
[00:12:56.778 --> 00:13:04.981]  In the past, this was never done except for situations like Waco, where they ordered the news cameras back and then the place blew up in flames.
[00:13:05.341 --> 00:13:08.823]  He's reportedly got several hostages inside there.
[00:13:09.783 --> 00:13:19.491]  What the police tend to do and the military tends to do in a situation like this where they've lost some of their own, they don't care about 17 little children under the age of 10 in the Waco compound.
[00:13:19.832 --> 00:13:21.053]  They blew it up and burned to the ground.
[00:13:21.733 --> 00:13:23.494]  And I hope that doesn't happen here.
[00:13:23.575 --> 00:13:27.057]  But regardless, this is why people don't believe official stories.
[00:13:27.438 --> 00:13:36.265]  It's because over and over again, we're going to play the clip in a moment, the establishment media is caught lying about things, spinning things, and then not letting us see what's really happening.
[00:13:36.525 --> 00:13:46.030]  A few weeks ago at a shooting in Houston at a community college, they cut the feed and were saying different things than what we were watching on local Texas television with live feeds.
[00:13:46.310 --> 00:13:48.852]  They kept showing the scariest footage over and over again.
[00:13:49.152 --> 00:13:53.014]  They also do that to control the narrative and what's put out.
[00:13:53.314 --> 00:13:54.135]  But here's the bottom line.
[00:13:54.435 --> 00:13:59.938]  We have our guns because of government people like the alleged killer Chris Dorner that go crazy.
[00:14:00.758 --> 00:14:03.042]  When the government has all the guns, there's tyranny.
[00:14:03.362 --> 00:14:05.065]  When the people have the guns, there is liberty.
[00:14:05.606 --> 00:14:07.469]  When the government fears the people, there is liberty.
[00:14:07.669 --> 00:14:09.392]  When the people fear the government, there is tyranny.
[00:14:09.552 --> 00:14:10.454]  That's Thomas Jefferson.
[00:14:10.774 --> 00:14:11.716]  It's common sense.
[00:14:12.156 --> 00:14:15.381]  But let's go ahead and show you this clip.
[00:14:16.022 --> 00:14:19.664]  And again, they're still saying earlier... Commissioner, it's Wolf Blitzer.
[00:14:19.844 --> 00:14:23.066]  We're watching what's going on here in the Situation Room as well.
[00:14:23.446 --> 00:14:34.612]  We are now showing our viewers videotape of the aerial area after a law enforcement asked us no longer to show live pictures because that could help the suspect
[00:14:34.972 --> 00:14:37.774]  In this particular case, potentially escape.
[00:14:37.794 --> 00:14:40.436]  So what we're, what our viewers now are seeing is videotape.
[00:14:40.696 --> 00:14:45.099]  We're no longer going to show the live pictures because we were asked to do so.
[00:14:45.139 --> 00:14:46.420]  I could endanger this.
[00:14:46.941 --> 00:14:47.281]  That's good.
[00:14:47.841 --> 00:14:56.007]  So now in any case, oh, the government's going to have drones and surveillance and all this, but you can't see because it might help the suspect.
[00:14:56.368 --> 00:14:59.390]  It might give him a bird's eye view that they don't want him to have.
[00:15:00.413 --> 00:15:00.754]  Okay.
[00:15:01.295 --> 00:15:02.377]  That's what's going on here.
[00:15:02.437 --> 00:15:09.569]  Now, obviously they could just simply cut the power to the House, but they want to tell you, hey, don't let the public see it because of what he might see.
[00:15:10.478 --> 00:15:12.218]  Well, they don't want us to see it either.
[00:15:12.398 --> 00:15:16.179]  And it's more of this where the government's totally secret and we're totally transparent.
[00:15:16.399 --> 00:15:19.780]  That's ass backwards from how our constitutional republic's supposed to work.
[00:15:20.040 --> 00:15:21.801]  We'll continue to watch this throughout the evening.
[00:15:21.821 --> 00:15:26.722]  We'll have more for you at 7 o'clock central at Infowarsnews.com with the nightly news.
[00:15:26.742 --> 00:15:27.562]  7 o'clock every night.
[00:15:27.642 --> 00:15:30.703]  It's $5.95 a month to get a membership.
[00:15:30.723 --> 00:15:31.663]  11 memberships for $5.95.
[00:15:32.423 --> 00:15:34.264]  You can share the username and passcode with 11 people.
[00:15:34.604 --> 00:15:37.144]  That way you can see real, uncensored news.
[00:15:37.164 --> 00:15:39.265]  If you want to see it tonight, 7 o'clock.
[00:15:39.705 --> 00:15:41.569]  InfoWars Nightly News.
[00:15:41.689 --> 00:15:45.076]  If not, it'll be posted tomorrow for everybody at InfoWars.com.
[00:15:45.116 --> 00:15:47.400]  We'll cover it, obviously, on the radio 11 a.m.
[00:15:47.420 --> 00:15:48.102]  Central tomorrow.
[00:15:48.523 --> 00:15:49.845]  And more updates are coming.
[00:15:49.965 --> 00:15:51.488]  Alex Jones signing off for now.
[00:15:57.336 --> 00:16:05.118]  Very powerful insight by Alex, and Alex is going to talk about this issue at length tomorrow on his radio show, so tune in for that.
[00:16:05.498 --> 00:16:13.221]  Now in other news, speaking of former military soldiers, Chris Kyle's funeral took place in Dallas.
[00:16:13.281 --> 00:16:20.203]  It started off at Dallas Cowboys Stadium in Dallas, and 7,000 people were at the funeral.
[00:16:20.703 --> 00:16:24.824]  A lot of heartfelt words were said about the former soldier.
[00:16:25.464 --> 00:16:28.166]  Who is called America's Greatest Sniper.
[00:16:28.486 --> 00:16:32.430]  And there was a procession that came all the way to Austin, Texas.
[00:16:32.470 --> 00:16:34.411]  About a 200 mile procession.
[00:16:34.751 --> 00:16:40.516]  And it ended at Texas State Cemetery in Austin, where Mr. Kyle was buried.
[00:16:41.357 --> 00:16:48.923]  And our very own reporters, Melissa Melton, Aaron Dykes, and Rob Jacobson, one of our editors, went there to see what occurred.
[00:16:48.983 --> 00:16:51.605]  To get a front line view of the procession.
[00:16:51.645 --> 00:16:52.926]  So let's just go to that story right now.
[00:16:55.447 --> 00:16:57.689]  I'm Melissa Mountain reporting for the InfoWars Nightly News.
[00:16:58.490 --> 00:17:04.516]  We've just seen the funeral procession move through on I-35 for ex-Navy SEAL Chris Kyle.
[00:17:05.457 --> 00:17:08.239]  The highway was completely shut down on the southbound lane.
[00:17:08.259 --> 00:17:10.321]  The northbound lane was completely clogged with traffic.
[00:17:10.441 --> 00:17:12.383]  All cars were diverted off the side of the road.
[00:17:13.224 --> 00:17:15.966]  The bridge was taken over by fire department and police.
[00:17:16.006 --> 00:17:20.311]  We even saw two police helicopters fly over as the procession went through.
[00:17:39.207 --> 00:17:40.929]  Sir, how are you doing?
[00:17:40.949 --> 00:17:41.629]  Good, how are you?
[00:17:41.669 --> 00:17:43.551]  We have a media set up back here on the east side.
[00:17:43.591 --> 00:17:45.052]  I'm going to have to ask you to move over there.
[00:17:45.092 --> 00:17:46.093]  How far away is the east side?
[00:17:46.133 --> 00:17:49.416]  Just walk over here and just walk down the sidewalk right down there.
[00:17:49.756 --> 00:17:50.757]  You'll see where all the media is.
[00:17:50.777 --> 00:17:51.858]  We're blocking the entrance right here?
[00:17:51.878 --> 00:17:52.098]  Yes, sir.
[00:17:52.678 --> 00:17:52.999]  Why is that?
[00:17:53.379 --> 00:17:57.382]  Because this area is held for the family and we have other vehicles coming in and out.
[00:17:57.583 --> 00:17:59.304]  There's not a public area right here?
[00:17:59.644 --> 00:18:01.506]  Sir, I'm asking you to move to the other side.
[00:18:01.546 --> 00:18:02.567]  There's been a media set up back here.
[00:18:52.486 --> 00:18:57.328]  We're here at the Texas State Cemetery where we just watched Chris Kyle's casket get carried to its final resting place.
[00:18:57.408 --> 00:19:05.892]  Now this morning we've seen all manner of police state pageantry from the fire department, to the state police, to local police, to helicopters flying overhead.
[00:19:05.912 --> 00:19:06.913]  We saw two helicopters.
[00:19:06.953 --> 00:19:08.514]  We've seen Secret Service here at the cemetery.
[00:19:08.534 --> 00:19:11.435]  They actually came and stayed behind us while we were trying to film.
[00:19:13.296 --> 00:19:17.138]  And yet we don't see anything for the troops in the Middle East who are dying of DU poisoning.
[00:19:18.752 --> 00:19:25.459]  We don't see anything about the DHS calling all the returning veterans potential terrorists when they come back from this in their 2011 report.
[00:19:25.480 --> 00:19:32.087]  We don't see anything for them at all and yet this huge pageant we've seen today is just amazing.
[00:19:33.729 --> 00:19:39.896]  I hope that no crime is actually going on anywhere here in town or anywhere because apparently all the police in every form are here.
[00:19:45.140 --> 00:19:51.582]  A very, very sad turn of events, and again, Mr. Kyle was considered the deadliest sniper in the history of the U.S.
[00:19:51.662 --> 00:19:52.183]  military.
[00:19:52.523 --> 00:20:04.787]  His book was a New York Times bestseller, it was called American Sniper, and however you feel about the wars that Mr. Kyle fought in, he was a father, he was a husband, so our condolences to his family.
[00:20:05.807 --> 00:20:10.129]  Now, in other news, it seems that North Korea continues to saber-rattle
[00:20:11.124 --> 00:20:15.168]  They took some time off, but once again, their leader now is saber-rattling.
[00:20:15.488 --> 00:20:22.654]  And earlier today, they tested a nuclear... They conducted a nuclear test, and a large tremor was measured at 4.9.
[00:20:24.616 --> 00:20:26.177]  As a result, U.S.
[00:20:26.237 --> 00:20:31.221]  military officials are saying that North Korea is a threat, and they have to be handled.
[00:20:31.261 --> 00:20:34.104]  We currently have many sanctions against North Korea.
[00:20:34.564 --> 00:20:38.768]  However, military officials are condemning the actions, as well as China.
[00:20:39.739 --> 00:20:49.023]  And President Barack Obama, who has his State of the Union speech in just a couple of minutes, condemned the actions as well, the fact that they conducted a nuclear test.
[00:20:49.083 --> 00:20:55.726]  Now, North Korea is not a threat to the United States, but if they continue to saber-rattle, they can involve South Korea.
[00:20:56.146 --> 00:21:00.688]  And things can get messy out there, so we obviously hope that this doesn't continue.
[00:21:01.148 --> 00:21:01.988]  But our U.S.
[00:21:02.028 --> 00:21:03.769]  military officials are going to use this to
