[00:00:21.303 --> 00:00:23.123]  Welcome to the Infowars Nightly News.
[00:03:00.086 --> 00:03:02.768]  And they were going to say, well, we have to go in.
[00:03:02.908 --> 00:03:08.691]  Even though they didn't have any evidence, they didn't have a real cause, they were going to go in for the war.
[00:03:09.112 --> 00:03:10.652]  But they got a lot of pushback.
[00:03:10.672 --> 00:03:19.138]  They got pushback from other Republicans who were not in the leadership, and they got a huge amount of pushback from the public who's just simply not buying this.
[00:03:19.918 --> 00:03:27.803]  The day before this was supposed to launch, on the Friday before everybody expected that Obama was going to send in the missiles, CNN was in full war mode.
[00:03:28.223 --> 00:03:30.365]  They were talking about surgical strikes.
[00:03:30.765 --> 00:03:32.826]  They were talking about the accuracy of the missiles.
[00:03:33.146 --> 00:03:35.428]  They were talking about the moral imperative to go in.
[00:03:35.748 --> 00:03:36.849]  They were cheerleading this.
[00:03:37.349 --> 00:03:40.511]  It's not the mainstream media that changed public opinion.
[00:03:40.851 --> 00:03:43.653]  It's the authentic media that changed public opinion.
[00:03:44.173 --> 00:03:45.614]  And they have to do something about that.
[00:03:46.074 --> 00:03:46.915]  And they're working on it.
[00:03:47.395 --> 00:03:49.537]  And they've got a false flag bill in the Senate.
[00:03:49.597 --> 00:03:53.080]  They've got their own little... They actually have legislation now that's false flag.
[00:03:53.480 --> 00:03:54.741]  Listen to the title of this bill.
[00:03:55.062 --> 00:03:57.304]  The Free Flow of Information Act of 2013.
[00:03:57.804 --> 00:04:00.887]  And here are more details about that bill.
[00:04:05.737 --> 00:04:15.303]  A Senate committee passed the media shield law this week that essentially allows the government to determine who is a real journalist for the purposes of protection.
[00:04:15.984 --> 00:04:31.014]  Based on the bill, a real journalist is someone who works or worked for an entity or service that shares news or information by means of a newspaper, wire service, a news agency or via a magazine or through television or radio broadcast.
[00:04:31.414 --> 00:04:39.441]  These people would have to have the primary intent to investigate events and procure material in order to share that information with the public.
[00:04:39.941 --> 00:04:42.203]  Opinion journalists might not be covered.
[00:04:42.704 --> 00:04:44.485]  Senator Feinstein worried the S.H.I.E.L.D.
[00:04:44.525 --> 00:04:52.532]  law would provide special privileges to those who are not reporters at all, saying those who don't receive a salary couldn't be considered real reporters.
[00:04:53.032 --> 00:04:53.653]  Now the S.H.I.E.L.D.
[00:04:53.673 --> 00:04:58.337]  law is very careful to distinguish real journalists from those who shouldn't be protected.
[00:04:58.737 --> 00:05:08.600]  This means bloggers and citizen journalists, unless they can prove to the government that at the inception of their information-gathering process, their sole intent was to inform the public.
[00:05:09.060 --> 00:05:16.483]  The bill explicitly excludes protection for those whose principal function is to publish primary source documents that haven't been authorized.
[00:05:16.843 --> 00:05:22.485]  This means no WikiLeaks cables, no NSA leaks, just a rampant, unchecked government.
[00:05:22.785 --> 00:05:31.009]  This is in direct violation of the Constitution, which prohibits the making of any law abridging the freedom of speech or infringing on the freedom of the press.
[00:05:31.609 --> 00:05:32.470]  Doesn't the S.H.I.E.L.D.
[00:05:32.510 --> 00:05:38.813]  law actually abridge the freedom of speech of citizen journalists by intimidating them with the threat of prosecution?
[00:05:39.433 --> 00:05:39.933]  And the S.H.I.E.L.D.
[00:05:39.953 --> 00:05:44.656]  law also says they're going to protect real journalists from having to reveal their sources.
[00:05:45.256 --> 00:05:51.079]  So I guess the Fifth Amendment is only there to protect IRS officials who have committed criminal acts and perjury?
[00:05:51.559 --> 00:05:59.483]  What is actually happening here is the government is trying to take a fundamental right and turn it into a government-granted privilege.
[00:06:00.083 --> 00:06:05.146]  A privilege that can be revoked by them for any reason that they deem necessary in the future.
[00:06:05.646 --> 00:06:11.911]  They created the SHIELD Law to protect journalists, but only the journalists that they decide are worthy of protection.
[00:06:12.091 --> 00:06:20.197]  The SHIELD Law actually bypasses the First and Fifth Amendment by giving a virtual driver's license to those the government deems worthy of free speech.
[00:06:20.818 --> 00:06:29.244]  Basically, the SHIELD Law only protects the corporate media, and not citizen journalists who aren't willing to regurgitate the same government-vetted stories.
[00:06:30.024 --> 00:06:32.747]  It's not protection at all, but prior constraint.
[00:06:33.547 --> 00:06:41.431]  And even if you are a real journalist, like Michael Hastings, if you get a little too controversial, you'll be investigated by the FBI.
[00:06:41.811 --> 00:06:46.393]  So why is the Obama administration so vigorously attacking the alternative press?
[00:06:46.934 --> 00:06:49.115]  It's because the mainstream media is dead.
[00:06:49.980 --> 00:06:53.783]  The authentic media is winning the war for the minds of the people.
[00:06:54.263 --> 00:07:01.129]  That's why the Obama administration is protecting its lapdog journalists while instilling fear in those that might dare ask questions.
[00:07:01.589 --> 00:07:04.812]  Obama's hired even more journalists to be a part of his team.
[00:07:05.252 --> 00:07:15.920]  Up to 19 journalists from influential outlets like ABC, CNN, The Washington Times, and LA Times are going to work for the very administration they should be holding accountable.
[00:07:16.661 --> 00:07:25.967]  So don't expect any of those journalists to report on their bosses' debacles like Obamacare or the illegal NSA spying and wiretapping or Benghazi.
[00:07:26.607 --> 00:07:36.834]  Maybe Obama needed more journalists on his Transforming America team for the big rollout of government-funded news after the recent repeal of the domestic propaganda ban.
[00:07:37.174 --> 00:07:40.556]  Those journalists can now use their talent to influence public opinion.
[00:07:41.016 --> 00:07:46.321]  Shaping a favorable narrative for war or for giving up your rights in favor of safety.
[00:07:46.801 --> 00:07:50.084]  And that is what this attack on the press all boils down to.
[00:07:50.544 --> 00:08:02.274]  They're trying to convince us that our fundamental right to freedom of speech and freedom of the press should be a government-granted privilege that they'll reserve only for their loyal lapdogs.
[00:08:03.114 --> 00:08:05.977]  Reporting for the InfoWars Nightly News, I'm Leigh Ann McAdoo.
[00:08:08.723 --> 00:08:09.624]  It's no protection.
[00:08:09.724 --> 00:08:19.314]  This is simply a false flag to take the freedom of press, as well as things like the Fifth Amendment, and not be intimidated by using the Fifth Amendment.
[00:08:19.334 --> 00:08:31.067]  They want to make the Fifth Amendment just apply to government officials, like the IRS official, Lois Lerner, who was caught in criminal activity, and she didn't want to testify about it, so she took the Fifth Amendment.
[00:08:31.547 --> 00:08:31.747]  Yes.
[00:08:48.982 --> 00:08:49.262]  I don't know.
[00:09:12.270 --> 00:09:18.315]  In an article by Julie Wilson on Infowars, Matt Drudge eviscerates fascist Dianne Feinstein.
[00:09:18.475 --> 00:09:20.377]  Listen to some of the things that Matt Drudge had to say.
[00:09:20.417 --> 00:09:21.238]  He really nailed it here.
[00:09:21.878 --> 00:09:25.902]  He said comments from Senator Feinstein yesterday on Who's Reporter were disgusting.
[00:09:26.422 --> 00:09:29.745]  A 17-year-old blogger is as important as Wolf Blitzer.
[00:09:30.325 --> 00:09:30.826]  Fascist!
[00:09:31.820 --> 00:09:42.224]  He also wrote on Twitter, Federal judge once ruled that Drudge is not a reporter, a journalist, or a news gatherer, yet millions of readers a day come looking for cooking recipes.
[00:09:42.924 --> 00:09:45.965]  See, real journalism is determined by content.
[00:09:46.285 --> 00:09:47.546]  That's why people go to Drudge.
[00:09:47.626 --> 00:09:49.066]  That's why people go to InfoWars.
[00:09:49.346 --> 00:09:50.367]  They want content.
[00:09:50.407 --> 00:09:54.028]  They want content that's interesting, but they want content that's authentic.
[00:09:54.508 --> 00:09:57.131]  They want to know they're not getting fed a government line.
[00:09:57.472 --> 00:10:04.080]  So, real journalism is determined by content, and the marketplace is going to determine that, not the government.
[00:10:05.382 --> 00:10:08.125]  It's almost kind of like what we see with the FISA Court.
[00:10:09.141 --> 00:10:23.409]  Who would have thought that a secret court could go in and determine what the boundaries of the law are going to be, to pretend that they are going to modify the Constitution that everyone swore to uphold.
[00:10:23.989 --> 00:10:28.492]  And we're not even allowed to see these secretive determinations, we're not allowed to know
[00:10:28.952 --> 00:10:30.795]  We're not allowed to know that they're violating the law.
[00:10:30.815 --> 00:10:35.501]  We're not allowed to know that there's illegal criminal activity going on in an organization.
[00:10:35.541 --> 00:10:38.505]  If you report that, they're gonna come after you and they're gonna try to jail you.
[00:10:38.785 --> 00:10:41.569]  But that's precisely what needs to be put out there.
[00:10:41.909 --> 00:10:45.394]  We're not talking about exposing the plans for a nuclear bomb.
[00:10:45.774 --> 00:10:49.158]  We're talking about exposing the criminal activity of government.
[00:10:49.458 --> 00:10:50.679]  This is what they're upset about.
[00:10:51.100 --> 00:10:54.183]  This is why they're coming up with this Protection Act.
[00:10:54.303 --> 00:10:56.646]  It was called the Free Flow of Information Act.
[00:10:57.086 --> 00:10:58.167]  That's why they're coming up with it.
[00:10:58.448 --> 00:11:01.951]  The last thing they want is the free flow of information.
[00:11:02.272 --> 00:11:03.793]  That's why they're losing the narrative.
[00:11:04.634 --> 00:11:10.458]  One of the ways that they're losing the narrative is, as we said, in Syria, it's about the sarin gas attack.
[00:11:10.918 --> 00:11:13.160]  And in an article on Infowars today, U.S.
[00:11:13.220 --> 00:11:17.923]  military, al-Qaeda rebels have produced sarin gas for chemical attacks in Syria.
[00:11:18.443 --> 00:11:24.387]  Now, this is a document that was leaked originally to, classified a document that was leaked to WorldNetDaily.
[00:11:25.228 --> 00:11:40.857]  And in this document, they described sarin gas that was seized in Turkey as not being military-grade, but rather as a kitchen variety, which corresponds to sarin gas used in the August 21st chemical attack near Damascus, according to Dr. Yusuf Badansky, a top terrorism expert.
[00:11:41.237 --> 00:11:48.261]  Badansky said that unlike military-grade sarin, the sarin used in the Damascus attack did not accumulate around the victim's hair and clothing.
[00:11:48.641 --> 00:11:59.087]  If it did, said Badansky, the sarin molecules would have detached from the victims and killed or injured the first responders who touched the victims' bodies without protective clothing and masks.
[00:11:59.847 --> 00:12:04.830]  Now, this comes after we already saw reports from the U.N.
[00:12:04.890 --> 00:12:09.712]  back in March saying that they believed that the sarin gas that was used then was done by the rebels.
[00:12:10.252 --> 00:12:16.636]  We also saw reports from Hilary Mann Leverett, who was an official in both the Bush and the Clinton administrations.
[00:12:17.176 --> 00:12:25.860]  And she said that she knew that this was, that the Russian officials and the Chinese officials had gone in and tested this because they were still in Syria.
[00:12:26.300 --> 00:12:35.023]  And she said these were homemade rockets in the March attack and that the sarin gas was not stabilized, which also indicated that it was not militarily produced.
[00:12:35.404 --> 00:12:38.225]  This is the same thing that we're hearing now from the leaked U.S.
[00:12:38.265 --> 00:12:38.645]  document.
[00:12:39.065 --> 00:12:45.129]  So we've had the United Nations, we've had China, we've had Russia, and now we have a U.S.
[00:12:45.309 --> 00:12:46.790]  military document that was leaked.
[00:12:47.330 --> 00:12:54.274]  All of them say that the rebels have used homemade sarin gas, homemade delivery, back in March.
[00:12:54.695 --> 00:12:56.516]  So we know they have that capability.
[00:12:57.136 --> 00:13:14.168]  And we know that going into Syria in order to take out chemical weapons and saying, as John Kerry did, that it doesn't matter who had the sarin, it doesn't matter who used the sarin, we have to go in and take it out because weapons of mass destruction like sarin gas exist in Syria.
[00:13:14.989 --> 00:13:16.930]  That's simply not the case.
[00:13:17.670 --> 00:13:23.253]  So we have multiple sources saying that it was homemade, and this is very important.
[00:13:23.293 --> 00:13:37.340]  The excerpt that I read before from Dr. Yousef Bodansky about homemade sarin being different from military-grade sarin, this is one of the things that caused military experts to question whether it was even sarin gas in the first place when it came out.
[00:13:37.661 --> 00:13:39.081]  Remember, we were talking about that.
[00:13:39.381 --> 00:13:41.823]  We said, yes, it looked like they died from a chemical attack.
[00:13:42.563 --> 00:13:45.764]  But with sarin, when the people went in, the first responders would die.
[00:13:46.185 --> 00:13:53.508]  Or, even if they were able to survive, they would have severe neurological damage, and we didn't see anybody wearing protective clothing.
[00:13:53.848 --> 00:13:57.770]  This is something that had been seen when sarin gas is used on the Tokyo subways.
[00:13:58.290 --> 00:14:01.751]  You have to wear protective clothing, or you too will become a victim.
[00:14:02.452 --> 00:14:06.894]  But with the homemade sarin gas, it is not as potent as military-grade gas.
[00:14:07.654 --> 00:14:09.516]  But we're told that we have to invade Syria.
[00:14:09.536 --> 00:14:14.321]  We're told that we have to drop bombs in order to stop the weapons of mass destruction.
[00:14:14.982 --> 00:14:17.284]  Is that really something that they're concerned about?
[00:14:17.404 --> 00:14:20.547]  Is it really the deaths of children that they're concerned about?
[00:14:20.567 --> 00:14:22.269]  And of course, those are inflated numbers.
[00:14:22.309 --> 00:14:27.815]  When Doctors Without Borders talked about it looking as if it was a nerve agent that was used,
[00:14:28.075 --> 00:14:29.976]  We have heard that a half a million children have died.
[00:14:29.996 --> 00:14:31.697]  I mean, that's more children than died in Hiroshima.
[00:14:53.305 --> 00:14:54.845]  You know, is the price worth it?
[00:14:55.566 --> 00:14:57.526]  I think this is a very hard choice.
[00:14:57.846 --> 00:15:00.247]  But the price, we think the price is worth it.
[00:15:00.527 --> 00:15:03.948]  It is a moral question, but the moral question is even a larger one.
[00:15:04.008 --> 00:15:12.490]  Don't we owe to the American people and to the American military and to the other countries in the region that this man not be a threat?
[00:15:14.957 --> 00:15:15.397]  So the U.S.
[00:15:15.437 --> 00:15:21.140]  government has a tolerance for the death of children, even a half a million children, when it suits their agenda.
[00:15:21.680 --> 00:15:23.721]  I'm reminded of what Henry Kissinger once said.
[00:15:24.161 --> 00:15:27.062]  He said, we have no permanent allies, only permanent interests.
[00:15:27.603 --> 00:15:28.563]  Well, it seems that the U.S.
[00:15:28.603 --> 00:15:32.805]  government has no permanent morals, only permanent agendas.
[00:15:33.902 --> 00:15:40.466]  Now illegal government actions are not limited to things in Syria or abroad or even to spying.
[00:15:40.906 --> 00:15:44.169]  We see it happening all the time, unfortunately, with local police.
[00:15:44.849 --> 00:15:53.134]  Check out this video that Jakari Jackson happened to catch a false arrest as it was going and documented it from start to finish.
[00:15:53.174 --> 00:15:54.255]  This is an amazing video.
[00:15:54.295 --> 00:15:54.715]  Watch this.
[00:15:58.556 --> 00:15:59.697]  My name is Terry Holcomb.
[00:15:59.818 --> 00:16:02.301]  I am board member of TOC Texas Open Carry.
[00:16:02.561 --> 00:16:07.927]  We're coming to the Capitol to basically show our appreciation to the state of Texas for the rights that we do have.
[00:16:08.188 --> 00:16:11.311]  So I decided to go with a black powder
[00:16:12.385 --> 00:16:16.487]  Um, 1858 Remington Replica 44 caliber revolver.
[00:16:17.108 --> 00:16:28.474]  Firearm does not include a firearm that may have as an integral part a folding knife blade or other characteristic of weapons made illegal by this chapter.
[00:16:29.014 --> 00:16:43.959]  And that is an antique or curio firearm manufactured before 1899, or a replica of an antique or curio firearm manufactured before 1899, but only if the replica does not use rimfire or centerfire ammunition.
[00:16:44.379 --> 00:16:46.600]  And mine is a ball and cap revolver.
[00:16:51.977 --> 00:16:53.579]  I was advised to tell you.
[00:16:53.599 --> 00:16:54.840]  You can record all you want, dude.
[00:16:54.880 --> 00:16:56.261]  Get on that side of the sidewalk.
[00:16:56.441 --> 00:16:57.042]  How's that?
[00:16:57.062 --> 00:16:59.844]  Get on that side of the sidewalk and you can record on public.
[00:16:59.864 --> 00:17:00.485]  You crowd my trooper.
[00:17:00.525 --> 00:17:01.906]  You crowd my trooper.
[00:17:01.926 --> 00:17:03.948]  I'm not crowding your trooper, sir.
[00:17:03.988 --> 00:17:05.810]  I'm standing on a public sidewalk.
[00:17:05.830 --> 00:17:07.131]  This is a public sidewalk.
[00:17:07.251 --> 00:17:08.713]  On that side of the sidewalk.
[00:17:09.694 --> 00:17:11.275]  On that side of the sidewalk.
[00:17:11.696 --> 00:17:11.936]  Sir?
[00:17:12.036 --> 00:17:13.357]  Do you understand what I'm telling you?
[00:17:13.377 --> 00:17:15.039]  I understand what you're saying, sir, but this is a public sidewalk.
[00:17:15.079 --> 00:17:16.601]  Get on that side of the sidewalk, then.
[00:17:17.341 --> 00:17:22.967]  If I don't get on that side of the sidewalk... If you keep crowding my troopers... Sir, I'm not... Look at this distance between me and your troopers.
[00:17:23.227 --> 00:17:24.789]  I didn't ask you what the distance was.
[00:17:25.229 --> 00:17:26.911]  I asked you to get on that side of the sidewalk.
[00:17:27.532 --> 00:17:28.633]  I am being detained, guys.
[00:17:28.673 --> 00:17:29.393]  He's being detained.
[00:17:30.674 --> 00:17:38.239]  I don't think anybody here is out to do this for us.
[00:17:38.279 --> 00:17:40.860]  The document, I'm standing on a public sidewalk.
[00:17:41.200 --> 00:17:43.602]  You can see the distance between me and that officer over there.
[00:17:43.622 --> 00:17:45.943]  Can I get your name, sir?
[00:17:45.963 --> 00:17:47.544]  Can I get your badge number?
[00:17:53.370 --> 00:17:55.612]  Excuse me officer, do you have any comment as to what's going on here?
[00:17:57.715 --> 00:18:00.598]  Yeah.
[00:18:00.638 --> 00:18:01.619]  No.
[00:18:01.659 --> 00:18:02.279]  There we go.
[00:18:02.379 --> 00:18:02.980]  Firearm.
[00:18:03.120 --> 00:18:06.444]  Any devices I have made to adapt and expel a projectile through the barrel.
[00:18:06.484 --> 00:18:07.124]  Keep reading.
[00:18:07.164 --> 00:18:08.906]  Energy generated by that substance.
[00:18:08.986 --> 00:18:09.807]  Keep reading.
[00:18:10.007 --> 00:18:10.508]  Don't mumble.
[00:18:10.588 --> 00:18:14.012]  Any firearm made to have integral part folding knife blades.
[00:18:14.092 --> 00:18:14.492]  Thank you.
[00:18:16.494 --> 00:18:16.975]  Let's see.
[00:18:17.115 --> 00:18:17.516]  Thank you.
[00:18:18.398 --> 00:18:19.980]  Got quiet there, Sergeant.
[00:18:20.040 --> 00:18:23.186]  Sorry, I did notice that you stopped reading out loud.
[00:18:23.226 --> 00:18:24.728]  Can you tell us the part that you were reading?
[00:18:24.748 --> 00:18:25.329]  Yeah.
[00:18:26.852 --> 00:18:27.813]  The definition of firearm.
[00:18:28.194 --> 00:18:28.514]  Okay.
[00:18:29.176 --> 00:18:29.676]  What does it say?
[00:18:31.567 --> 00:18:47.096]  The firearm does not include a firearm that may have an integral part, a folding knife blade, or other characteristic of weapons made illegal by this chapter, and that is an antique or curio firearm manufactured before 1899.
[00:18:47.316 --> 00:18:51.838]  The definition of firearm was determined in 1898.
[00:19:02.586 --> 00:19:03.328]  Owl Owl would be great.
[00:19:03.348 --> 00:19:04.249]  We got cameras filming.
[00:19:06.373 --> 00:19:06.614]  Okay.
[00:19:07.676 --> 00:19:09.820]  Okay, so was that a wrestling mistake?
[00:19:12.230 --> 00:19:13.570]  That's it for our news portion tonight.
[00:19:14.151 --> 00:19:21.233]  Now as we pointed out earlier, if you really want to change things, if you really want to wake up people, you need to get people watching authentic media.
[00:19:21.313 --> 00:19:26.694]  One of the ways that you can do that is to support Prison Planet TV and help your friends to watch Prison Planet TV.
[00:19:27.054 --> 00:19:31.416]  Up to 10 of them can watch along with you at the same time on just one subscription.
[00:19:31.776 --> 00:19:32.276]  And who knows?
[00:19:32.676 --> 00:19:35.877]  Maybe they'll pass that along to other people and you can wake up more people.
[00:19:36.537 --> 00:19:37.599]  Stick around after the break.
[00:19:37.800 --> 00:19:44.914]  Anthony Gucciardi is going to interview Dr. Edward Group about radiation, the dangers to you and your family, and what you can do about it.
[00:20:11.983 --> 00:20:21.448]  Infowarsstore.com, a conscious and involved distributor of independently made products that support a healthy and aware community.
[00:20:23.769 --> 00:20:28.772]  Dive into cleaner waters with your own ProPure system and Pro1D filter.
[00:20:29.592 --> 00:20:31.994]  Save 10% with the promo code WATER.
[00:20:34.147 --> 00:20:39.791]  We've handpicked a veritable treasure trove of the best non-GMO seed banks on the market.
[00:20:40.812 --> 00:20:47.196]  And our selection of films showcases a wealth of knowledge outdone only by our books.
[00:20:48.457 --> 00:20:51.199]  Check for combo packs to multiply your savings.
[00:20:53.600 --> 00:20:57.503]  Wear your colors proudly with one of these conversation starters.
[00:20:58.804 --> 00:21:00.165]  Now available in pink.
[00:21:01.872 --> 00:21:05.894]  Get prepared and fund the revolution at InfoWarsStore.com.
[00:21:24.582 --> 00:21:26.503]  To tap into your psyche.
[00:21:26.843 --> 00:21:36.065]  From compulsory state education to the Hollywood media brainwashing machine, we are kept in perpetual bondage to the ideas that shape our actions.
[00:21:36.165 --> 00:21:43.127]  When somebody obscures that feedback loop between you observing and testing it out and verifying it, they can take total control of your awareness.
[00:21:43.347 --> 00:21:46.228]  All of this is happening so fast, you need to be ahead of the game.
[00:21:46.388 --> 00:21:53.090]  How to engineer the opinion of the American people so that they would not only endorse but demand a war.
[00:21:53.710 --> 00:21:54.631]  Oh, there's another one!
[00:21:54.691 --> 00:21:55.973]  Another plane just hit!
[00:22:13.703 --> 00:22:20.730]  Well, there's one thing we know, and that's that the mainstream media and the sociopathic elite control freaks are losing the battle.
[00:22:21.411 --> 00:22:25.094]  But what concerns me the most is that they're becoming desperate.
[00:22:25.755 --> 00:22:36.285]  They may be crazy enough, such as to go ahead and use a nuclear weapon in South Carolina to instigate a war in Syria, or something, some form of disaster push us into World War III.
[00:22:37.066 --> 00:22:46.369]  So, if there's one person I wanted to ask on what we could do to protect ourselves in such a scenario and protect our families, it's Dr. Edward Group from GlobalHealingCenter.com.
[00:22:46.689 --> 00:22:56.592]  He's joining us right now to talk about how to prepare yourself for any disaster, protect your family with some extremely free, inexpensive, cheap, excellent ways to protect yourselves.
[00:22:56.852 --> 00:23:01.874]  If there was some type of incident, and there's already Fukushima going on, so we already have to protect ourselves.
[00:23:01.954 --> 00:23:10.638]  But if there was a nuclear incident or threats of a nuclear war, what would you say is the best way to protect yourself from that and other disasters?
[00:23:12.199 --> 00:23:18.803]  I mean, just considering the fact that we've had chemtrails and we've had Fukushima, which is going out of control right now.
[00:23:18.823 --> 00:23:27.567]  I mean, we're getting toxic iodine, iodine-31, which is radioactive iodine in plumes coming over and it's raining in different areas.
[00:23:27.607 --> 00:23:28.948]  We're seeing in some areas
[00:23:29.688 --> 00:23:33.249]  A 48% increase in infant deaths right now.
[00:23:33.329 --> 00:23:42.650]  So, I mean, I think we're already in a situation right now where everybody in the world needs to protect themselves and should be protecting themselves.
[00:23:42.710 --> 00:23:50.372]  I mean, what happens is that iodine and those radioactive materials actually shut down the thyroid gland.
[00:23:50.412 --> 00:23:58.353]  And the thyroid gland is your main immune system regulator, your hormone regulator, and it stops the thyroid from producing
[00:23:59.393 --> 00:24:02.057]  T3 and T4, which are the thyroid hormones.
[00:24:02.817 --> 00:24:05.360]  So there's a good possibility.
[00:24:05.380 --> 00:24:16.794]  I mean, we have nuclear power plants that are exactly the same as Fukushima along the East Coast, and there's been a lot of talk, just like you said, about a situation that might happen.
[00:24:17.415 --> 00:24:18.656]  If you look at
[00:24:19.517 --> 00:24:32.044]  The projected toxic effects of Fukushima in the Pacific Ocean within the next 10 years, it shows the whole ocean being contaminated with radioactive waste.
[00:24:32.825 --> 00:24:40.810]  So I think everybody, no matter who you are, you absolutely need to protect yourself against radiation.
[00:24:41.570 --> 00:24:46.353]  And not only radiation, but just how that radiation is combined with the other toxins in the air.
[00:24:46.413 --> 00:24:47.934]  And interestingly enough,
[00:24:49.185 --> 00:24:51.808]  Who does radiation affect the most?
[00:24:52.508 --> 00:25:02.478]  It affects the babies, the pregnant mothers, which are severely iodine deficient anyway, and it affects the older, senior population.
[00:25:02.578 --> 00:25:08.944]  Now, we've talked about in the past, and Alex and you guys have talked about the population control agenda.
[00:25:09.705 --> 00:25:23.555]  Which is a major factor considering the fact that you can create infertility, you can create sterility, you can kill off all the babies coming in, as well as kill off the senior citizens.
[00:25:24.175 --> 00:25:24.455]  So...
[00:25:25.580 --> 00:25:37.309]  To keep it simple, I mean there's lots of things people can do to protect themselves against not only radiation damage, but also harmful compounds such as fluoride and bromine.
[00:25:37.329 --> 00:25:40.871]  And the reason I bring those up, because when we talk about radiation,
[00:25:42.152 --> 00:25:55.083]  The thyroid gland, whenever you have excess fluoride in the thyroid gland, it fights, or other halogens such as bromine, they fight for the receptor sites of iodine in the thyroid gland.
[00:25:55.684 --> 00:26:04.551]  So iodine actually is one of the number one things that I think everybody should have in their medicine cabinet at home.
[00:26:04.851 --> 00:26:09.455]  And don't just buy a little bit, stock up on it, because if there's going to be a disaster,
[00:26:10.336 --> 00:26:16.441]  You're talking about a worldwide shortage of iodine practically within the first 48, 72 hours.
[00:26:16.501 --> 00:26:18.243]  Now let me ask you a question though.
[00:26:18.263 --> 00:26:28.212]  You bring up a really good point here that even though we're facing some type of nuclear disaster maybe or a false flag or whatever, we're already facing massive amounts of radiation.
[00:26:28.772 --> 00:26:32.053]  We're already looking at chemtrails with these toxic materials.
[00:26:32.473 --> 00:26:35.673]  Our daily lives are a bombardment of disaster in some ways.
[00:26:36.274 --> 00:26:42.195]  And you talk about iodine, now my thing is, I know the best form of it is nascent iodine.
[00:26:42.775 --> 00:26:52.697]  And I also know that there's the iodine that's FDA approved and stuff like that, that I wouldn't want to take, even if there was a nuclear disaster in some cases.
[00:26:52.737 --> 00:26:56.418]  So what do you think is the best way to do it without destroying your body and your family?
[00:26:57.779 --> 00:27:04.244]  Well, what you're going to get through the military or what you're going to get through the government is you're going to get potassium iodide tablets.
[00:27:04.304 --> 00:27:19.978]  Now, those potassium iodide tablets, you know, in a severe situation they will work, but you've got to remember that a lot of times those tablets are made with toxic fillers and binders and excipients, and not only that, the body has to take an extra step
[00:27:20.598 --> 00:27:25.901]  To break that potassium iodide down into a usable atomic form of iodine.
[00:27:26.521 --> 00:27:37.526]  That's why I recommend always going with a detoxified or a nascent form of iodine or an atomic form of iodine, which is going to be utilized practically immediately by the body.
