[00:00:02.867 --> 00:00:04.888]  You're listening to GCN.
[00:10:50.769 --> 00:10:51.110]  to film.
[00:10:52.301 --> 00:11:02.686]  You can be, because they know in the courts they can't make you, you can be 200 yards from the Washington Monument every time it's happened to us, and the police walk over and go, shut that down, you don't have a permit.
[00:11:02.946 --> 00:11:03.827]  There is no permit.
[00:11:04.407 --> 00:11:05.988]  It's the First Amendment, but the city doesn't offer them.
[00:11:06.408 --> 00:11:08.389]  Okay, we can do this the easy way or the hard way.
[00:11:09.090 --> 00:11:13.372]  I'm going to tell you one more time, you stop filming,
[00:11:14.838 --> 00:11:16.579]  Alright, I'm gonna put you in handcuffs right now.
[00:11:16.719 --> 00:11:19.381]  And you're like, well I got stuff to do, but alright, you're violating my First Amendment.
[00:11:19.401 --> 00:11:21.082]  I'm gonna show everybody this video.
[00:11:21.122 --> 00:11:23.464]  And we've shown you the videos, and they go, I don't care what you do!
[00:11:25.485 --> 00:11:25.845]  You know what?
[00:11:26.346 --> 00:11:27.526]  I'm thinking I'm gonna just go ahead.
[00:11:27.546 --> 00:11:30.769]  I mean, it is North Korea, ladies and gentlemen.
[00:11:31.489 --> 00:11:39.414]  And so, what a beautiful thing to see two million patriots on the anniversary of 9-11
[00:11:41.471 --> 00:11:45.893]  Show up down there in defiance of this violation of the First Amendment.
[00:11:45.953 --> 00:11:53.477]  And we're going to be covering it today, and we're going to be covering it top story in the aftermath on the Nightly News tonight, seven o'clock central.
[00:11:53.537 --> 00:11:54.418]  This is a big deal.
[00:11:55.646 --> 00:12:03.612]  And the latest developments, the live video feeds, all of it, we're posting them right now to InfoWars.com for everybody so you can follow this.
[00:12:03.672 --> 00:12:06.394]  But it is certainly, certainly going to be interesting.
[00:12:06.414 --> 00:12:10.576]  You know, they tried to have back in the 70s a farmer march with a bunch of tractors.
[00:12:11.177 --> 00:12:11.977]  And in that case, D.C.
[00:12:12.598 --> 00:12:13.859]  was able to shut most of it down.
[00:12:13.879 --> 00:12:15.280]  They climbed up in the cabs.
[00:12:16.383 --> 00:12:35.388]  There's famous TV footage on CBS News I've seen of this, and I've had some of the farmers that were part of it on the broadcast over the years, people like Gary Brownfield, now rest in peace, the police would climb up in the open, tractors, balls of the calves, and punch the farmers right in the face or beat them with nightsticks.
[00:12:35.888 --> 00:12:40.130]  Because you're not going to allowed in America to go down a road you paid for.
[00:12:41.150 --> 00:12:44.791]  You're here to pay money to the government, sit down, and shut up.
[00:12:46.203 --> 00:12:48.644]  Just like on that HBO show about street prostitutes.
[00:12:49.784 --> 00:12:50.605]  I forget the name of it.
[00:12:50.645 --> 00:12:51.805]  We played the clip years ago.
[00:12:52.846 --> 00:12:58.028]  And the woman's been hit by a car and beat up and she's wrecked and she's got cigarette burns on her and everything else.
[00:12:58.088 --> 00:13:03.610]  And the pimp comes in and she goes, I'm gonna get up baby, I'm gonna get up right now and get back out on the street for you right now.
[00:13:04.370 --> 00:13:08.292]  And the mother looks at the pimp and says, what have you done to my baby?
[00:13:09.652 --> 00:13:10.553]  What have you done to her?
[00:13:11.923 --> 00:13:14.686]  And she's like, I'm gonna get up, I'm gonna get back on the street for you, baby.
[00:13:15.066 --> 00:13:16.468]  I'm gonna do whatever you say, baby.
[00:13:18.069 --> 00:13:19.791]  And then they said, what do you pay your girls?
[00:13:19.851 --> 00:13:21.132]  He goes, I pay them nothing.
[00:13:22.113 --> 00:13:24.796]  And they're lucky if I even give them some chicken once a day.
[00:13:25.777 --> 00:13:26.798]  A box of chicken.
[00:13:27.819 --> 00:13:29.400]  And that's the culture they want.
[00:13:29.441 --> 00:13:34.726]  They want us just totally broken, groveling with mass Stockholm syndrome.
[00:13:36.055 --> 00:13:40.256]  Just begging, begging, please give my kids more mercury shots and brain damage them.
[00:13:40.456 --> 00:13:42.957]  Please give me more GMO, Bill Gates and Monsanto.
[00:13:43.357 --> 00:13:44.698]  Please give me more fluoride.
[00:13:44.998 --> 00:13:46.979]  Please give trillions more to foreign banks.
[00:13:47.299 --> 00:13:51.340]  Please teach the kindergartners like you do how to have sex.
[00:13:51.740 --> 00:13:53.241]  Please ruin everything.
[00:13:53.601 --> 00:13:54.181]  Please.
[00:13:55.762 --> 00:13:59.663]  Please have Miley Cyrus, you know, target nine-year-old girls.
[00:14:00.503 --> 00:14:05.545]  An adult looks at that and just laughs at it, but I mean, these are savage, miscreant scum.
[00:14:07.705 --> 00:14:10.686]  Who know exactly what they're doing.
[00:14:11.686 --> 00:14:14.367]  I mean, you sit there and you look at the art the globalists create.
[00:14:14.587 --> 00:14:16.768]  It's not just to wreck our minds and our psyches.
[00:14:17.128 --> 00:14:18.209]  They've been wrecked.
[00:14:20.770 --> 00:14:23.211]  They've been drinking out of their own cup, ladies and gentlemen.
[00:14:23.491 --> 00:14:24.411]  And it is disgusting.
[00:14:24.491 --> 00:14:30.573]  It's now time to call nationally and to support Congressman Walter Jones' legislation.
[00:14:32.194 --> 00:14:35.355]  It is now time, ladies and gentlemen,
[00:14:37.955 --> 00:14:41.776]  To get behind impeachment because Obama is trying to launch a war without Congress.
[00:14:42.076 --> 00:14:46.516]  Now, he knows that they're going to move for impeachment if he does that, but so he's trying to have it both ways.
[00:14:46.557 --> 00:14:48.597]  Well, I'm going to you, but if you don't, I can still do it.
[00:14:49.057 --> 00:14:51.397]  And trying to spin what the military action means, the rest of it.
[00:14:51.657 --> 00:14:59.959]  It's time to impeach him for Benghazi, for Fast and Furious, for the NSA, for targeting pro-lifers in the Tea Party, with the IRS.
[00:15:00.659 --> 00:15:05.700]  It's time to go after him for Obamacare, which is making most of the country go from 40 hours to 20.
[00:15:07.782 --> 00:15:10.124]  And it's doubling the price of the premiums or more?
[00:15:10.504 --> 00:15:18.589]  I mean, America now is waking up and the stars are aligning for a massive accelerated awakening.
[00:15:19.770 --> 00:15:27.516]  But now is the time to be as most vocal as you can.
[00:15:27.536 --> 00:15:31.478]  You know, Ed Asner, who's frequent guest on the show, I'm gonna get him to pop back on the next few days.
[00:15:32.479 --> 00:15:36.602]  He talked to the Hollywood Reporter and then it got picked up by O'Reilly and others.
[00:15:38.021 --> 00:15:55.807]  And he said, look, in the article in the videos up on Infowars.com, he said, a lot of people in Hollywood do not want to criticize Obama because they don't want to be called racist.
[00:15:57.087 --> 00:16:01.068]  Because that's exactly how this works.
[00:16:01.128 --> 00:16:04.569]  That's exactly how the establishment operates.
[00:16:04.649 --> 00:16:05.730]  And they know
[00:16:06.775 --> 00:16:07.736]  You're not racist.
[00:16:08.117 --> 00:16:10.801]  They're the ones using race to program people.
[00:16:10.821 --> 00:16:11.902]  And I know everybody knows this.
[00:16:12.843 --> 00:16:19.533]  They're the ones that are openly
[00:16:22.276 --> 00:16:26.217]  Using it as just a weapon to scare you so that you'll shut up.
[00:16:26.277 --> 00:16:31.438]  But that's backfiring as well and is really the fall of political correctness with adults.
[00:16:31.938 --> 00:16:40.000]  The problem is they have captured audiences with children, people in college, people that work for government, where they say, no, Billy, you brought a brown bag to school.
[00:16:40.040 --> 00:16:41.300]  It's now starting in public schools.
[00:16:41.860 --> 00:16:43.041]  Did you know that was racist?
[00:16:43.101 --> 00:16:44.201]  We're going to write you up for that.
[00:16:44.921 --> 00:16:46.882]  There's no law, there's no regulation, there's nothing.
[00:16:47.123 --> 00:16:56.969]  It's a way to make you bad and persecute you and say you've done something and create just this insane schizophrenia, imagining racism everywhere it's not.
[00:16:57.369 --> 00:17:05.815]  Meanwhile, every day, there are articles of white people being shot or beaten to death as the person says they're killing them because they're white.
[00:17:07.361 --> 00:17:09.142]  And that is just regional news.
[00:17:09.602 --> 00:17:20.647]  And then I was talking to Man Cow this morning, I was on his show, and he talked about, he went to the richest area of Chicago, $3 million homes everywhere, $5 million homes, at 11 a.m.
[00:17:20.707 --> 00:17:22.327]  when Django Unchained came out.
[00:17:22.347 --> 00:17:24.588]  It was earlier this year, I guess.
[00:17:26.009 --> 00:17:35.553]  And they were going in the theater, and they were there, and black folks told him, you better get out of here or we're gonna kill you.
[00:17:37.245 --> 00:17:39.446]  And Mancow was like, well, go ahead and do whatever you're going to do.
[00:17:39.546 --> 00:17:46.909]  But I mean, I mean, the point is, is that, is that this is getting insane because people go and they watch all this.
[00:17:47.550 --> 00:17:52.352]  It's meant to rub salt in wounds and the whole George Zimmerman situation.
[00:17:53.451 --> 00:18:07.765]  And just all of it to create as much division as possible, because the globalists want to distract us from all the scandals, and the looting of the economy, and the shipping the jobs overseas, and the shutting down the power plants, and shipping General Motors into China, and all the rest of it.
[00:18:07.785 --> 00:18:11.549]  They are desperate to get us all fighting with each other and divert us.
[00:18:13.191 --> 00:18:16.514]  But why would they allow a million Muslim march in DC?
[00:18:17.719 --> 00:18:22.582]  And why would they allow previous motorcycle rallies in D.C.
[00:18:22.682 --> 00:18:23.743]  on the 9-11 anniversary?
[00:18:23.763 --> 00:18:25.004]  They haven't been in New York and D.C.
[00:18:25.084 --> 00:18:26.865]  the last 11 years they've had them.
[00:18:27.785 --> 00:18:29.766]  On the one-year anniversary, it just gets bigger and bigger.
[00:18:30.267 --> 00:18:33.369]  Why would they say, we're going to refuse your permit?
[00:18:34.509 --> 00:18:38.372]  Where they could easily get them through the city in an hour, get them out of there, limited problems.
[00:18:38.792 --> 00:18:43.135]  Why would they refuse and say, by the way, we better not see anybody, you know,
[00:18:44.335 --> 00:18:46.337]  We're gonna try to stop groups of people together.
[00:18:46.857 --> 00:19:02.672]  So now you got mainly a bunch of combat veterans on motorcycles rolling in against the bizarre Soviet-style weirdo female police chief who wears like a Scientologist Admiral outfit.
[00:19:04.469 --> 00:19:05.050]  I don't
[00:19:20.401 --> 00:19:25.945]  Police, DC bikers, because I remember a few days ago I saw, they're like, well you better not.
[00:19:26.025 --> 00:19:27.587]  Nope, it's unpermitted.
[00:19:27.987 --> 00:19:30.589]  We will, we will, we will, we will give citations.
[00:19:30.909 --> 00:19:31.450]  What are you going to do?
[00:19:31.490 --> 00:19:34.072]  Start trying to give a million people, two million people citations?
[00:19:34.752 --> 00:19:36.013]  They're just going to start riding around you.
[00:19:36.033 --> 00:19:37.354]  What are you going to do?
[00:19:37.374 --> 00:19:38.315]  Start tasering some people?
[00:19:38.335 --> 00:19:40.257]  You want to go ahead and just start a fight with two million veterans?
[00:19:40.597 --> 00:19:43.940]  This is how it's going to happen, just like Lexington and Concord.
[00:19:44.560 --> 00:19:47.583]  People are going to keep pushing and pushing and pushing.
[00:19:48.689 --> 00:19:53.111]  And then patriots are not going to take it anymore, ladies and gentlemen.
[00:19:54.572 --> 00:20:00.615]  By the way, they started rolling out before dawn this morning from all over, converging from all over the East Coast on the District of Criminals.
[00:20:01.195 --> 00:20:07.638]  And this is symbolic of the defiance of Kim Jong-un, excuse me, Barack Obama.
[00:20:11.195 --> 00:20:12.796]  Time and time again.
[00:20:12.816 --> 00:20:15.638]  You need to come here and help us.
[00:20:15.738 --> 00:20:16.818]  We need assistance.
[00:20:17.179 --> 00:20:17.719]  Please!
[00:20:17.999 --> 00:20:21.301]  Those we should be able to depend on let us down.
[00:20:21.581 --> 00:20:24.983]  Federal and state and local officials saying help is on the way.
[00:20:25.304 --> 00:20:27.745]  While the folks here in Bell Harbor say show me.
[00:20:28.005 --> 00:20:30.327]  Don't depend on the government to save you.
[00:20:30.527 --> 00:20:34.089]  Take action now so that you're prepared for the next disaster.
[00:20:34.369 --> 00:20:36.870]  With MyPatriotsupply.com.
[00:20:37.130 --> 00:20:49.437]  Get the best prices on storable food, non-GMO seeds, water filtration devices, home canning equipment, survival and self-reliance books, and more at MyPatriotsupply.com.
[00:20:49.457 --> 00:20:49.877]  Call 866-229-0927.
[00:20:53.499 --> 00:20:57.582]  We are hurting down here and we need help immediately.
[00:20:57.662 --> 00:21:02.046]  Before it's time to survive, it's time to prepare.
[00:21:02.446 --> 00:21:06.829]  MyPatriotSupply.com MyPatriotSupply.com
[00:21:09.980 --> 00:21:12.742]  Protecting your home with a security system is a must.
[00:21:12.962 --> 00:21:19.006]  But when it comes to protecting your family, your home, and belongings, there's no need to sign a long-term contract.
[00:21:19.346 --> 00:21:25.730]  Listen, there is some real scum in the alarm business cashing in by locking you into long, punishing contracts.
[00:21:26.130 --> 00:21:28.091]  Not with SimpliSafe Home Security.
[00:21:28.432 --> 00:21:29.472]  They're the good guys.
[00:21:29.773 --> 00:21:32.494]  You can trust SimpliSafe to protect your family.
[00:21:32.835 --> 00:21:37.137]  SimpliSafe was created by a Harvard Business School engineer, and it's revolutionary.
[00:21:37.358 --> 00:21:40.640]  You'll get 24-hour protection for just $14.99 a month.
[00:21:40.900 --> 00:21:43.622]  There are no hidden fees and no contracts.
[00:21:43.822 --> 00:21:44.783]  You'll save thousands.
[00:21:45.043 --> 00:21:48.105]  Plus, you're protected by their 100% money-back guarantee.
[00:21:48.445 --> 00:21:51.507]  Protect yourself against home invasions and break-ins.
[00:21:51.867 --> 00:21:55.810]  Order your SimpliSafe system now and receive a wireless keychain remote.
[00:21:56.070 --> 00:21:57.993]  A $25 gift, free.
[00:21:58.413 --> 00:22:01.036]  So don't waste your time dealing with scum.
[00:22:01.397 --> 00:22:08.085]  Visit GetSimplySafe.com GetSimplySafe.com GetSimplySafe.com
[00:22:08.979 --> 00:22:10.760]  You've thought about it for years.
[00:22:10.980 --> 00:22:12.500]  Well, the time is now.
[00:22:12.700 --> 00:22:15.941]  You need a secret bunker, and you need it deep and strong.
[00:22:16.141 --> 00:22:19.602]  Atlas Survival Shelters should be your first and only choice.
[00:22:19.842 --> 00:22:26.964]  The experts at Atlas can help you choose a shelter that has all the comforts of your home, and is 11 times stronger than square box shelters.
[00:22:27.204 --> 00:22:29.745]  Call Atlas at 1-855-4BUNKERS.
[00:22:29.765 --> 00:22:31.845]  1-855-4BUNKERS.
[00:22:32.165 --> 00:22:34.206]  Or visit iwantthatbunker.com.
[00:22:34.486 --> 00:22:35.886]  Atlas Survival Shelters.
[00:22:36.246 --> 00:22:38.207]  Better prepared than scared.
[00:22:38.835 --> 00:22:39.855]  Hi, this is Ted Anderson.
[00:22:39.935 --> 00:22:44.257]  Have you ever wondered why banks, stockbrokers, investment advisors won't talk about gold IRAs?
[00:22:44.417 --> 00:22:50.038]  They've been available since 1986, yet the financial industry won't recognize the value of gold for your retirement.
[00:22:50.138 --> 00:22:53.479]  Gold has outperformed paper investments, yet no word about IRAs.
[00:22:53.720 --> 00:22:56.560]  If you would like to have gold for your retirement, call 800-686-2237.
[00:22:58.501 --> 00:23:01.202]  Don't get left behind by rising inflation and low returns.
[00:23:01.342 --> 00:23:01.582]  Call 800-686-2237.
[00:23:01.602 --> 00:23:02.962]  Secure your future and call 1-800-686-2237.
[00:23:08.504 --> 00:23:09.725]  Don't throw away leftovers.
[00:23:10.065 --> 00:23:15.867]  Instead, throw all your leftovers, vegetable peels, eggshells, coffee grounds, pizza crusts, and more into the Bokashi!
[00:23:16.148 --> 00:23:24.071]  If you love to garden and compost but don't like the hassle of turning a compost bin or the smell, then check out the EM Bokashi Food Waste Recycling System from Terragonics!
[00:23:24.351 --> 00:23:29.794]  Finally, a way to recycle all your food and plant waste safely and effectively and stop using fertilizers.
[00:23:29.994 --> 00:23:32.215]  The EM Bokashi Food Waste Recycling System.
[00:23:32.515 --> 00:23:42.280]  Rather than decomposition, the Bokashi system uses fermentation to break down waste, so it takes less time to create nutrient-dense humus for crops or gardens, with no turning and no obnoxious odors.
[00:23:42.581 --> 00:23:47.423]  To learn more and order your Bokashi online, visit tarragonics.com and click on the orange button.
[00:23:47.623 --> 00:23:52.646]  That's tarragonics.com, spelled T-E-R-A-G-A-N-I-X dot com.
[00:23:52.826 --> 00:23:53.266]  Or call 866-369-3678.
[00:23:53.286 --> 00:23:53.507]  That's 866-369-3678.
[00:23:59.730 --> 00:24:05.114]  Recycle all your food wastes in about six weeks with the Bokashi Food Waste Recycling System from Terragonics.com.
[00:24:05.375 --> 00:24:05.995]  Terragonics.
[00:24:06.355 --> 00:24:07.056]  Life's getting better.
[00:24:10.619 --> 00:24:15.623]  I hurt myself today.
[00:24:28.400 --> 00:24:31.341]  I focus on the pain.
[00:24:44.215 --> 00:24:47.336]  The needle tears a hole.
[00:24:48.396 --> 00:24:49.596]  The old familiar sting.
[00:24:49.636 --> 00:24:52.617]  The old familiar sting.
[00:24:53.237 --> 00:24:54.218]  Try to kill it.
[00:24:54.398 --> 00:24:55.718]  Try to kill it.
[00:24:56.058 --> 00:24:56.578]  All the way.
[00:24:56.918 --> 00:24:57.899]  All the way.
[00:24:57.939 --> 00:24:58.779]  But I remember.
[00:24:59.499 --> 00:25:03.120]  But I remember everything.
[00:25:04.740 --> 00:25:05.761]  What have I become?
[00:25:05.801 --> 00:25:08.481]  What have I become?
[00:25:08.821 --> 00:25:10.622]  My sweetest friend.
