[00:00:41.758 --> 00:00:42.579]  Good evening, everyone.
[00:03:51.981 --> 00:03:53.161]  A weapon can be anything.
[00:03:53.241 --> 00:03:56.042]  A pencil is more dangerous than the toy gun.
[00:03:58.633 --> 00:04:01.956]  I tell you what, it makes me angry when I see that kind of nonsense.
[00:04:02.076 --> 00:04:04.799]  I am literally living in the twilight zone.
[00:04:04.859 --> 00:04:09.583]  And you know, it makes me think back to when my kids were that age, around five or six years old.
[00:04:09.884 --> 00:04:13.827]  They loved to go to school because they got to hang out and play with their friends all day.
[00:04:14.088 --> 00:04:15.249]  That's what kids do, they play.
[00:04:15.529 --> 00:04:18.110]  All right, sometimes they play with toy guns.
[00:04:18.590 --> 00:04:27.512]  And imagine being told that you're no longer welcome at your school, that you can no longer play with your friends anymore because you brought a toy gun to school.
[00:04:28.172 --> 00:04:29.132]  Very ridiculous.
[00:04:29.212 --> 00:04:40.075]  And, you know, please pray for our children, folks, because they are being targeted big time through the school system, through vaccinations, through the propaganda machine on television.
[00:04:41.135 --> 00:04:43.036]  Children are at serious risk.
[00:04:43.116 --> 00:04:50.080]  And by the way, the name of the school in that clip you just saw, it is Alice Drive Elementary in Sumter, South Carolina.
[00:04:50.541 --> 00:04:52.001]  You know, maybe look them up on the internet.
[00:04:52.462 --> 00:04:53.002]  Give them a call.
[00:04:53.282 --> 00:04:57.445]  Tell them what you think about their ridiculous and absurd school policies.
[00:04:57.845 --> 00:04:59.626]  I bet they'd be glad to hear from you.
[00:05:00.086 --> 00:05:11.209]  So anyway, I want to jump to a new poll that's been released by Fox News that says the vast majority of gun owners would defy a ban on firearms.
[00:05:11.769 --> 00:05:13.210]  You can include me with that group.
[00:05:13.670 --> 00:05:27.134]  If the government were to pass an unconstitutional law to ban firearms, two-thirds of Americans with guns in their household, they would defy the lawless legislation and refuse to comply.
[00:05:27.654 --> 00:05:28.314]  You and me both.
[00:05:29.034 --> 00:05:34.682]  Even the majority of Democrat and liberal gun owners would refuse to surrender their weapons, the survey revealed.
[00:05:35.342 --> 00:05:44.234]  Most Americans also believe that more guns in the hands of law-abiding citizens, not banning guns, would help reduce crime.
[00:05:44.855 --> 00:05:45.415]  Yeah, you think?
[00:05:46.161 --> 00:05:59.335]  And not only does the average American citizen believe that a gun ban is unconstitutional and horribly wrong, but military professionals also agree in our God-given right to self-defense.
[00:05:59.715 --> 00:06:06.102]  In fact, recently over 1,000 Green Berets signed a letter supporting our Second Amendment.
[00:06:06.542 --> 00:06:17.251]  The letter's intent is to reassert their oath to support and defend the Constitution, whether foreign or domestic, by protecting the Second Amendment rights of American citizens.
[00:06:17.692 --> 00:06:24.718]  And yes, they acknowledge that the Second Amendment is primarily a defense against government tyranny.
[00:06:25.058 --> 00:06:26.479]  So way to step it up, guys.
[00:06:26.820 --> 00:06:27.620]  Appreciate that.
[00:06:29.542 --> 00:06:40.507]  You know, don't forget that the Department of Homeland Security, they consider veterans as a serious threat, so chances are that they will eventually be coming after your guns as well.
[00:06:40.927 --> 00:06:51.872]  Speaking of veterans, a decorated combat veteran has been arrested and charged with five felonies for, get this, possession of empty AR-15 magazines.
[00:06:53.433 --> 00:07:08.347]  In the latest attack on the American people, a decorated war hero has been arrested and charged with five counts of third-degree criminal possession of a weapon for having, well, empty 30-round AR-15 magazines in his vehicle.
[00:07:08.368 --> 00:07:12.331]  You know, this guy was driving through Jefferson County in New York.
[00:07:13.092 --> 00:07:18.916]  When he was randomly pulled over for a vehicle check, totally unconstitutional.
[00:07:19.657 --> 00:07:25.801]  Anyway, they found the empty magazines, they threw his ass in jail, and now he's being charged with all these felonies.
[00:07:26.242 --> 00:07:32.406]  The guy is a war hero, but as you know, New York has an assault weapons ban.
[00:07:33.287 --> 00:07:41.132]  And if this BS continues, you know, eventually if this spreads throughout the rest of the country, if Obama and his treasonous criminals have their way,
[00:07:43.123 --> 00:07:48.648]  Now, we've been reporting the recent escalation in military drills throughout the country.
[00:07:49.028 --> 00:07:53.132]  These are military exercises in coordination with local police.
[00:07:53.552 --> 00:08:01.920]  They're trying to condition the American public into getting used to the idea of armed troops on American streets.
[00:08:02.480 --> 00:08:06.204]  And that is a very dangerous concept indeed.
[00:08:06.584 --> 00:08:08.466]  Here's David Knight with a full report.
[00:08:12.563 --> 00:08:17.247]  Well, within the last week, there have been two major drills conducted by the military in U.S.
[00:08:17.287 --> 00:08:20.850]  cities with the cooperation and participation of the police.
[00:08:21.530 --> 00:08:23.612]  Now, this is something we should all be concerned about.
[00:08:24.052 --> 00:08:31.338]  The Founding Fathers are somebody that we look up to because they're the only revolutionary leaders that did not become tyrants themselves.
[00:08:31.878 --> 00:08:35.181]  They understood human nature and the depravity of human nature.
[00:08:35.837 --> 00:08:43.884]  And they not only defeated that in others, they resisted it in themselves, and they came up with safeguards and warnings for us as to how this would happen.
[00:08:43.904 --> 00:08:49.668]  And one of the things that they warned us about was a standing military as well as a central bank.
[00:08:50.289 --> 00:08:55.193]  A standing military will eventually, and has throughout history, become a tool of oppression.
[00:08:55.859 --> 00:09:03.403]  It has been, it has happened in our country in the past where the military has been used to oppress people and that's why we have the Capacity Comitatus Act.
[00:09:03.803 --> 00:09:07.705]  That was to counteract American suppression in the U.S.
[00:09:07.925 --> 00:09:09.726]  by the American military.
[00:09:10.206 --> 00:09:12.227]  Let's take a look at some of these recent drills.
[00:09:12.407 --> 00:09:14.168]  January the 28th in Houston.
[00:09:14.228 --> 00:09:19.511]  Helicopters and the sound of gunfire created a lot of concern this afternoon in one Houston neighborhood.
[00:09:19.751 --> 00:09:23.293]  This happened in southeast Houston around the old Carnegie Vanguard High School.
[00:09:23.553 --> 00:09:25.134]  When you see this, you think the worst.
[00:09:25.234 --> 00:09:28.115]  She told me don't come home because it sounds like we're in a war zone.
[00:09:28.255 --> 00:09:31.516]  Guns shooting and helicopters flying around over the house.
[00:09:31.576 --> 00:09:35.998]  And an army major who was out here wouldn't tell us exactly what kind of training they were doing.
[00:09:36.018 --> 00:09:40.720]  HPD was aware of what was going on, but the fire department apparently wasn't.
[00:09:41.060 --> 00:09:43.261]  Well, this is a military assault on a school.
[00:09:43.861 --> 00:09:46.905]  This is done with helicopters, with guns firing, with troops on the ground.
[00:09:47.325 --> 00:09:49.288]  The residents thought a war was breaking out.
[00:09:49.328 --> 00:09:50.229]  They didn't know what to think.
[00:09:50.269 --> 00:09:52.151]  They were warning family members not to come by.
[00:09:52.611 --> 00:09:54.173]  Miami, four days earlier, January 24, 2013.
[00:09:54.253 --> 00:09:56.676]  Still, if you've seen one of these drills, it really
[00:09:58.558 --> 00:10:01.140]  This really is like a scene out of one of those action movies.
[00:10:01.221 --> 00:10:03.963]  Choppers stalking the sky in downtown Miami.
[00:10:03.983 --> 00:10:06.225]  Yeah, let me tell you what all of this is that we know of.
[00:10:06.606 --> 00:10:11.631]  It's a joint military training exercise involving local police, also military.
[00:10:11.751 --> 00:10:17.216]  As someone shots a video of some of these choppers, military style choppers, flying over 395 in downtown.
[00:10:25.708 --> 00:10:26.288]  He heard the guy.
[00:10:26.328 --> 00:10:27.969]  He says, hey, it's like a movie.
[00:10:28.389 --> 00:10:29.529]  I guess it's supposed to be fun.
[00:10:29.950 --> 00:10:31.230]  A lot of people didn't think it was fun.
[00:10:31.250 --> 00:10:34.511]  A lot of people are very frightened by that because again, they don't bother to tell people.
[00:10:35.052 --> 00:10:39.613]  But again, what's concerning about that is notice that he says that they're training with the police.
[00:10:40.794 --> 00:10:42.654]  It's something that we see happening over and over again.
[00:10:42.694 --> 00:10:44.655]  Here's another one in Minneapolis, August 28, 2012.
[00:10:46.716 --> 00:10:51.239]  If you see military helicopters flying low over Minneapolis, do not be alarmed.
[00:10:51.299 --> 00:10:53.380]  They are training in an urban environment.
[00:10:53.780 --> 00:10:54.120]  The U.S.
[00:10:54.320 --> 00:10:58.723]  Special Operations Command will be conducting these exercises until the beginning of September.
[00:10:58.903 --> 00:11:00.784]  Yep, that's the view outside my window.
[00:11:00.804 --> 00:11:08.588]  That's right, you hear us say, don't be alarmed.
[00:11:08.808 --> 00:11:10.089]  Everything is perfectly fine.
[00:11:10.129 --> 00:11:12.631]  It's just the American military preparing to attack U.S.
[00:11:12.651 --> 00:11:12.951]  cities.
[00:11:13.709 --> 00:11:19.911]  Of course, nothing the government ever does is bizarre or to be questioned, just like we are never to question the TSA.
[00:11:19.951 --> 00:11:21.992]  And if we do, we're the ones who are bizarre.
[00:11:22.212 --> 00:11:22.712]  Here's another one.
[00:11:23.012 --> 00:11:23.212]  St.
[00:11:23.252 --> 00:11:24.532]  Louis, July 3rd, 2012.
[00:11:24.572 --> 00:11:27.953]  It's a military mission in North St.
[00:11:28.013 --> 00:11:28.273]  Louis.
[00:11:28.653 --> 00:11:35.556]  Heavily armored vehicles are rolling into town, and while they come in peace, there are all kinds of rumors about why they are here.
[00:11:35.816 --> 00:11:36.556]  We have called
[00:11:37.196 --> 00:11:38.457]  Army offices in St.
[00:11:38.497 --> 00:11:47.465]  Louis, and we've called army offices in Washington, D.C., trying to get information about why this training is going on here and what it's all about.
[00:11:47.905 --> 00:11:50.828]  Well, we haven't heard back from anybody at the Army just yet.
[00:11:50.928 --> 00:11:56.052]  When you go out to other countries, when you go out of town, they don't have police officers, they have troops.
[00:11:56.472 --> 00:11:59.175]  I think it kind of scares a lot of people.
[00:11:59.355 --> 00:12:00.115]  Cut down on crime?
[00:12:00.135 --> 00:12:00.616]  Crime, yeah.
[00:12:00.676 --> 00:12:01.857]  Cut down on a whole lot of crime.
[00:12:02.017 --> 00:12:05.979]  I think it's fantastic because it might slow down some of the crime rate.
[00:12:06.039 --> 00:12:08.140]  You notice that the media takes a little bit different tact.
[00:12:08.781 --> 00:12:12.222]  It's not, don't worry, or it's fun, it's like a movie.
[00:12:12.603 --> 00:12:19.126]  Here they have two people that say, well, we think it'd be great because it'd be a great way to scare people and get crime down.
[00:12:19.887 --> 00:12:23.550]  Well, no, actually the standing military is a crime.
[00:12:24.070 --> 00:12:27.132]  And using the army for police functions is a crime.
[00:12:27.152 --> 00:12:28.533]  It doesn't stop crime.
[00:12:28.734 --> 00:12:31.396]  No one who has a different view was presented in this article.
[00:12:31.816 --> 00:12:32.717]  Chicago, April 17, 2012.
[00:12:35.461 --> 00:12:40.346]  A pretty scary scene along the Chicago River turns out to be a military training exercise.
[00:12:40.586 --> 00:12:47.213]  Two choppers came zooming right up the Chicago River here, close enough almost for us to touch them.
[00:12:47.273 --> 00:12:56.643]  There was nothing routine that folks reported as they witnessed the jarring scene of at least three Black Hawk helicopters zooming in and around residential office towers.
[00:13:10.768 --> 00:13:15.450]  That is two helicopters flying above or flying through downtown Chicago.
[00:13:15.470 --> 00:13:17.190]  It's 930 at night.
[00:13:17.290 --> 00:13:18.471]  They don't even have lights on.
[00:13:18.831 --> 00:13:19.831]  So weird.
[00:13:20.172 --> 00:13:22.092]  They were lower than my buildings.
[00:13:22.112 --> 00:13:23.533]  They were definitely military.
[00:13:24.013 --> 00:13:26.654]  And they were definitely guys with machine guns.
[00:13:26.854 --> 00:13:32.056]  So I thought that perhaps there was some alarm or concern.
[00:13:32.096 --> 00:13:33.937]  We saw military guys.
[00:13:34.617 --> 00:13:35.858]  But in the helicopters.
[00:13:35.918 --> 00:13:37.379]  They were hanging out of the choppers?
[00:13:37.539 --> 00:13:37.799]  Yep.
[00:13:37.859 --> 00:13:44.004]  The NATO Summit host committee insists this has nothing at all to do with next month's NATO Summit.
[00:13:44.124 --> 00:13:45.445]  Well, notice some of the things that they said.
[00:13:45.505 --> 00:13:51.008]  Although you're seeing the same things here as you did in other cities, people are talking about how reckless the behavior was.
[00:13:51.689 --> 00:14:00.155]  One of the videos that someone shot, he says, look at this, it's night, and these guys are zigzagging and weaving through skyscrapers at a very low altitude with no lights.
[00:14:01.176 --> 00:14:07.445]  Something of reckless endangerment, but the thing that we're really concerned about, again, is the police and the military joining together.
[00:14:07.465 --> 00:14:10.169]  Take a look at this clip from Los Angeles on January 26, 2012.
[00:14:13.411 --> 00:14:22.356]  Special military operation forces in conjunction with the LAPD conducting some military maneuvers that had many people wondering what is going on.
[00:14:22.556 --> 00:14:27.739]  When a Black Hawk helicopter and four OH-6s, or little birds, flew over the city.
[00:14:28.019 --> 00:14:32.702]  Duran says the military picks environments based on what they might be facing in the near future.
[00:14:33.282 --> 00:14:34.943]  If it's a mountainous terrain, they go to mountains.
[00:14:34.983 --> 00:14:36.524]  If it's a desert terrain, they use the desert.
[00:14:36.964 --> 00:14:42.367]  Also, what we saw here tonight in downtown Los Angeles has been seen in Miami and in Boston.
[00:14:43.996 --> 00:14:45.157]  Now, do you notice what he said?
[00:14:45.797 --> 00:14:48.439]  He said, if it's a mountainous terrain, they go to the mountains.
[00:14:48.499 --> 00:14:49.899]  If it's desert, they go to the desert.
[00:14:50.300 --> 00:14:51.801]  If it's the coast, they go to the coast.
[00:14:52.461 --> 00:14:54.382]  Why are they going to American cities?
[00:14:54.402 --> 00:14:56.843]  Do you have cities like that in Afghanistan or Iraq?
[00:14:57.384 --> 00:14:58.865]  Are they planning to invade Iran?
[00:14:59.767 --> 00:15:04.248]  But if they're planning to invade Iran, why are they coordinating with American police?
[00:15:04.328 --> 00:15:09.450]  Do they think that the Iranian police are going to coordinate with them on an attack and an invasion of Iran?
[00:15:09.950 --> 00:15:10.150]  No.
[00:15:10.690 --> 00:15:11.050]  If the U.S.
[00:15:11.090 --> 00:15:15.992]  military attacks American cities, they will get the cooperation of the police, or at least some of them.
[00:15:16.492 --> 00:15:19.033]  Now all these things have happened within the last year.
[00:15:19.613 --> 00:15:23.134]  All these reports we just showed you in all these cities, major military drills,
[00:15:23.474 --> 00:15:33.700]  Involving the police and the military working together to take over American cities training, as the man just pointed out, for the scenario that they're expecting to execute.
[00:15:33.840 --> 00:15:35.321]  This has been going on for a long time.
[00:15:35.381 --> 00:15:36.182]  It's just accelerating.
[00:15:36.282 --> 00:15:39.044]  Let's take a look at this clip where we sent a team to Chicago.
[00:15:39.184 --> 00:15:44.407]  They saw there a National Guard training with local police and the Polish military.
[00:16:05.247 --> 00:16:09.090]  Now in just a few seconds you're going to see some Boy Scouts in rubber jumpsuits.
[00:16:10.030 --> 00:16:16.655]  That's right, they're pulling the Boy Scouts in on us.
[00:16:21.318 --> 00:16:23.360]  The Boy Scouts are being trained to be victims.
[00:16:30.465 --> 00:16:34.188]  Just a few minutes, the Polish military is going to come in in full combat gear.
[00:16:35.649 --> 00:16:42.753]  Probably 16 Boy Scouts down there with their Scoutmasters and whoever else wanted to come along.
[00:16:43.334 --> 00:16:46.936]  Notice they have them lying face down in the anthrax powder.
[00:16:47.036 --> 00:16:48.437]  It's a very real-life situation.
[00:16:48.917 --> 00:16:51.099]  We're going to lie down in the anthrax powder.
[00:16:51.879 --> 00:16:53.180]  Hostages, you are expendable.
[00:16:53.220 --> 00:16:55.882]  Please put your face directly in the powder.
[00:16:58.825 --> 00:17:06.671]  Yeah, all of a sudden the Polish BOA is participating in this exercise, which they didn't mention at all before that.
[00:17:06.691 --> 00:17:09.152]  It was just, they're here to observe, they're here to observe.
[00:17:09.533 --> 00:17:10.854]  Hey, it's BOA.
[00:17:11.574 --> 00:17:16.178]  Bureau of Operational Anti-Terrorism is what I think it stands for.
[00:17:17.546 --> 00:17:21.369]  So I don't know, this was a hard one to swallow, watching these guys train.
[00:17:21.629 --> 00:17:30.156]  Now on Police State 4, The Rise of FEMA that we produced in 2010, we have guardsmen training to find weapons caches in Arcadia, Iowa.
[00:17:30.657 --> 00:17:33.619]  And we have an interview with a lieutenant colonel with the National Guard there.
[00:17:34.500 --> 00:17:39.284]  It says in this article, going door to door asking if they can search homes looking for weapons.
[00:17:40.625 --> 00:17:42.527]  And they practice raiding the local gun shop.
[00:17:42.547 --> 00:17:45.009]  And this is for domestic operations.
[00:17:48.877 --> 00:17:52.019]  Lieutenant Colonel, I really appreciate you coming on on such short notice, sir.
[00:17:52.780 --> 00:17:53.320]  My pleasure.
[00:17:53.360 --> 00:17:54.281]  Thanks for the invitation.
[00:17:54.701 --> 00:17:55.042]  You bet.
[00:17:55.282 --> 00:17:59.765]  I saw this article out of the Daily Times Herald in Carroll, Iowa.
[00:17:59.945 --> 00:18:00.586]  Have you seen that?
[00:18:01.366 --> 00:18:01.907]  I sure have.
[00:18:03.568 --> 00:18:08.691]  And it's telling us about an urban warfare drill to be held in several towns.
[00:18:08.711 --> 00:18:10.031]  Can you tell us about that?
[00:18:10.872 --> 00:18:11.312]  Sure.
[00:18:11.752 --> 00:18:28.921]  It's actually a planned training event to provide our soldiers with greater proficiency at what we call Coordinate Search, which is a mission that, just for a little background, we've deployed nearly 13,000 members of the Iowa National Guard in the Global War on Terror.
[00:18:29.765 --> 00:18:54.355]  And the vast majority of those have been in Iraq and Afghanistan, and one of the missions that they perform in Iraq and Afghanistan on multiple occasions is coordinate search, where basically you are trying to get to an area, coordinate off to make sure everything's safe, and then actually search for caches of weapons or other kinds of contraband which could harm American forces and other... Like Fallujah, what we saw in Fallujah.
[00:18:54.935 --> 00:18:55.276]  Correct.
[00:18:55.716 --> 00:18:56.136]  Exactly.
[00:18:56.756 --> 00:19:05.581]  So, because of where we're located in Iowa, there are no active duty bases in Iowa, so we kind of have to create our own urban training environments.
[00:19:06.522 --> 00:19:12.065]  So, the plan on this particular training event was to actually use a small town of about 450 people.
[00:19:13.146 --> 00:19:23.412]  The town has actually kind of adopted the unit, which is called Company A, 1st Battalion, 168th Infantry, and they were more than willing to participate in the exercise.
[00:19:24.611 --> 00:19:27.234]  Well, we showed you Boy Scouts being trained to be victims.
[00:19:27.694 --> 00:19:29.797]  They're also training them to be aggressors.
[00:19:30.297 --> 00:19:36.404]  In a New York Times article in 2009, it says, Scouts to train to fight terrorists and more.
[00:19:36.945 --> 00:19:38.086]  Oh, what would that more be?
[00:19:38.106 --> 00:19:39.948]  The person who is helping them is A.J.
[00:19:40.008 --> 00:19:41.309]  Lowenthal, a sheriff's deputy.
[00:19:41.349 --> 00:19:45.354]  He says, this is about being a true-blooded American guy and girl.
[00:19:46.154 --> 00:19:51.977]  Now they also had them not only be aggressive with SWAT team raids, they also conducted a marijuana raid.
[00:19:52.577 --> 00:19:56.959]  And at one point the guy says, put him on his face and put a knee in his back.
[00:19:57.579 --> 00:19:58.999]  I guarantee he'll shut up.
[00:19:59.580 --> 00:20:02.261]  Well that's the kind of training they're giving the Boy Scouts.
[00:20:02.281 --> 00:20:04.382]  Not helping little ladies cross the street anymore.
[00:20:04.802 --> 00:20:07.363]  Just put them on their face and put a knee in their back to make them shut up.
[00:20:08.092 --> 00:20:09.995]  Well, we've got another clip here from Police State 2000.
[00:20:10.235 --> 00:20:14.260]  Now, in this one, Alex interviews a police chief from San Antonio.
[00:20:14.661 --> 00:20:21.210]  He had to kick out Delta Force for trying to bribe city officials in order to conduct training exercises there.
[00:20:22.918 --> 00:20:34.232]  As far as we know, this is the first time that local law enforcement, local police leadership has actively stood up against Bill Clinton's new military.
[00:20:34.573 --> 00:20:41.561]  What were your major reservations in asking the mayor to tell them that y'all didn't want them to train here and to cease training here?
[00:20:42.142 --> 00:20:43.724]  Well, a lot of things happened.
[00:20:43.824 --> 00:20:49.771]  First of all, the organization came into the city and never really approached the city as a whole.
[00:20:49.791 --> 00:20:55.258]  In other words, it got together with the mayor and said, we need to speak to all these different departments and request some assistance.
[00:20:56.680 --> 00:21:01.426]  Various groups and individuals came into the city and approached different people at different levels.
[00:21:02.086 --> 00:21:03.907]  The police department was contacted.
[00:21:03.967 --> 00:21:07.409]  The city manager's office was contacted about using city facilities.
[00:21:07.949 --> 00:21:12.232]  Various business owners were contacted through the economic development department.
[00:21:12.272 --> 00:21:15.234]  The fire department was contacted by different individuals.
[00:21:15.254 --> 00:21:20.857]  So there was never any coordinated approach to the city of San Antonio.
[00:21:22.128 --> 00:21:25.972]  When we found out of that, we had some reservations, but we were willing at least to listen.
[00:21:26.012 --> 00:21:33.401]  But then we started finding out that discussions were happening at other different levels, and there was no communication, no coordination between that.
[00:21:33.822 --> 00:21:39.729]  Well then, when we said no, then some elected officials were contacted to bring pressure to bear.
[00:21:40.981 --> 00:21:49.804]  And then offers were made to give money, cash money, to elected officials' charities if they could get us to change our minds.
[00:21:50.385 --> 00:21:54.046]  I mean, you know, as one of my deputy chiefs said, in some circles that's called bribery.
[00:21:54.616 --> 00:22:00.698]  Well, we have a long history of the military and the police working together in this country training for martial law.
[00:22:00.738 --> 00:22:05.039]  And Alex has pointed that out for a long time in his documentaries and on the air.
[00:22:05.599 --> 00:22:09.841]  What's alarming about this, however, is the increasing rate at which this is happening.
[00:22:10.221 --> 00:22:14.922]  As I said, we just had in the last week, we had two major cities where there were two major exercises.
[00:22:14.962 --> 00:22:17.123]  The one that happened just a couple of days ago in Houston.
[00:22:17.503 --> 00:22:19.564]  They're firing guns and attacking schools.
[00:22:20.413 --> 00:22:26.617]  What is happening is we're seeing the militarization of the police and we're seeing the military used as police.
[00:22:27.157 --> 00:22:28.798]  That's a very frightening perspective.
[00:22:29.158 --> 00:22:30.879]  We've seen that before in our country's history.
[00:22:31.119 --> 00:22:32.580]  We've seen it in other countries.
[00:22:32.940 --> 00:22:34.401]  And in spite of what the people in St.
[00:22:34.441 --> 00:22:38.243]  Louis said that they put on the media, that is not something that reduces crime.
[00:22:38.503 --> 00:22:42.186]  What it does is it makes criminals out of both the military and the police.
[00:22:42.506 --> 00:22:49.430]  So we hope that there'll be more people like that San Antonio police chief who has the integrity and the wisdom to stand against this.
[00:22:53.499 --> 00:22:57.944]  And now we're getting reports from Galveston, Texas that the U.S.
[00:22:58.044 --> 00:23:01.508]  Army is conducting military drills there as well.
[00:23:01.989 --> 00:23:02.329]  Who knows?
[00:23:02.369 --> 00:23:09.537]  Perhaps they're concerned that perhaps the Al-Qaeda's Navy fleet might show up at the port of Galveston.
[00:23:10.138 --> 00:23:10.498]  Who knows?
[00:23:12.100 --> 00:23:15.323]  Anyway, according to the Galveston County Daily News, the U.S.
[00:23:15.443 --> 00:23:21.128]  Army is using an old jailhouse for a nighttime drill in urban warfare.
[00:23:21.488 --> 00:23:25.952]  And you just watch, these drills are coming to your neighborhood as well.
[00:23:26.452 --> 00:23:36.141]  Hell, they might even include women, because now the Pentagon has given a green light for women to start participating in combat operations.
[00:23:36.481 --> 00:23:37.402]  Here's David Ortiz.
[00:23:42.222 --> 00:23:45.944]  The image of a woman fighting in frontline combat is rarely seen.
[00:23:46.384 --> 00:23:49.946]  That soon may change, however, thanks to a recent decision by U.S.
[00:23:50.006 --> 00:23:53.728]  Pentagon officials to allow women to fight in frontline combat.
[00:23:54.348 --> 00:24:01.151]  While some are heralding this decision as a victory for gender equality, others are claiming this is a victory for political correctness.
[00:24:01.852 --> 00:24:03.753]  Currently, about 14% of the U.S.
[00:24:03.813 --> 00:24:07.054]  military consists of women, but few fight in war.
[00:24:07.334 --> 00:24:10.336]  Do you guys think women should be allowed to fight in frontline combat?
[00:24:11.291 --> 00:24:14.033]  Well, you know, I can probably speak out of both sides of my mouth on that one.
[00:24:14.633 --> 00:24:17.595]  For equality for women, I think it's a good deal.
[00:24:17.915 --> 00:24:19.316]  They've made such great strides.
[00:24:19.957 --> 00:24:23.099]  On the other hand, I kind of worry about the guys trying to take care of the women in combat.
[00:24:24.180 --> 00:24:26.621]  So it's a tough decision, but I think it's the right one.
[00:24:27.482 --> 00:24:28.162]  How about you?
[00:24:28.222 --> 00:24:29.283]  One word answer, absolutely.
[00:24:30.264 --> 00:24:30.464]  Why?
[00:24:31.565 --> 00:24:31.925]  Equality.
[00:24:34.073 --> 00:24:35.054]  Women are the same as men.
[00:24:35.875 --> 00:24:42.667]  Yeah, they bear babies, but I consider them my equal and they should be doing the same things I'm doing and the same opportunities that I have.
[00:24:43.277 --> 00:24:52.500]  I think women should be allowed to do whatever they feel deep in their souls is their journey, is their consciousness, whatever it tells them they can do.
[00:24:53.040 --> 00:25:04.484]  I think if they're physically fit, and they pass the same rigorous tests that the male combat soldiers do, and if they apply for it, and they're not forced to, I think that would be okay.
[00:25:05.264 --> 00:25:08.345]  I wouldn't want them to personally, but it's their choice.
[00:25:09.225 --> 00:25:10.926]  Well you say you wouldn't want them to personally, why?
