[00:00:02.304 --> 00:00:02.865]  We've got it.
[00:07:36.563 --> 00:07:39.344]  And up on InfoWars.com right now,
[00:07:40.816 --> 00:07:50.401]  We have the confirmed Benghazi was cover-up of arms transfer to Al-Qaeda by Kurt Nemo and yours truly Alex Jones.
[00:07:51.301 --> 00:08:02.987]  And we worked yesterday and today on this article that has from September of last year and October and November
[00:08:05.169 --> 00:08:07.451]  Seven different links, three of them posted.
[00:08:07.931 --> 00:08:23.204]  Video interviews slash radio with Colonel Schaefer, Wayne Madsen, Dr. Steve Pachanek on the show first on our broadcast.
[00:08:26.013 --> 00:08:30.043]  Breaking down exactly what happened at Benghazi.
[00:08:30.524 --> 00:08:35.455]  And ladies and gentlemen, if I knew this a few days and a few weeks...
[00:08:37.464 --> 00:08:44.728]  After the entire government in the State Department, the FBI, the CIA, the Defense Department, NATO, they all know.
[00:08:44.928 --> 00:08:46.369]  There was two Predator drones over.
[00:08:46.389 --> 00:08:47.470]  There was a C-130.
[00:08:47.610 --> 00:08:50.231]  It took them 14 hours to get personnel there.
[00:08:50.511 --> 00:08:53.813]  They stood down for over six hours to let them be killed.
[00:08:54.133 --> 00:08:56.495]  That is a premeditated, deliberate stand-down.
[00:08:56.895 --> 00:09:05.920]  And we have a Congresswoman who is a former ambassador saying only the President could order a stand-down of something of that magnitude.
[00:09:06.500 --> 00:09:08.221]  on a State Department facility.
[00:09:11.762 --> 00:09:12.823]  And that's what went on.
[00:09:13.323 --> 00:09:14.023]  That's what happened.
[00:09:14.063 --> 00:09:17.384]  Congresswoman Obama gave Benghazi a stand-down order.
[00:09:20.746 --> 00:09:26.748]  And we're going to be going over Ann Wagner's comments, the Congresswoman, on that as well.
[00:09:27.901 --> 00:09:31.424]  So the point is, is that you've got all this other incredibly important news.
[00:09:31.444 --> 00:09:32.745]  We're going to get to that in the second hour.
[00:09:32.785 --> 00:09:38.891]  We've got NSA whistleblower, Navy veteran Wayne Madsen joining us at the bottom of the hour to go over this.
[00:09:40.772 --> 00:09:54.905]  But if you want to go to InfoWars.com or PrisonPlanet.com and click on the top red link story, confirm Benghazi was cover-up of arms transfer to Al-Qaeda, you will see my guest,
[00:09:55.922 --> 00:10:01.723]  With their sources in the Pentagon, the State Department, the NSA, the CIA, and NATO.
[00:10:04.364 --> 00:10:06.724]  Madsen had just been in Libya right before that happened, by the way.
[00:10:06.744 --> 00:10:08.024]  He actually goes to these places.
[00:10:09.185 --> 00:10:10.945]  Writes for some of the biggest publications in the country.
[00:10:11.165 --> 00:10:12.185]  They all laid it out.
[00:10:12.265 --> 00:10:13.226]  Three different guests.
[00:10:13.986 --> 00:10:15.966]  And I had some others on as well, but they were speculating.
[00:10:16.366 --> 00:10:19.987]  These guys all had sources that said the same thing.
[00:10:21.212 --> 00:10:30.820]  And by the way, when Colonel Schaeffer was on the broadcast, he ran Stratus IV and other major programs, could have killed Bin Laden twice in order to stand down in 2000 and 2001, testified in the 9-11 hearings.
[00:10:31.500 --> 00:10:50.316]  He was called in and threatened, because he teaches at the Army War College and also runs some other think tanks, and is also a contributor to Fox News, but he was called in and threatened when he came on my show and said that, and couldn't come on for like six, seven months after that happened.
[00:10:51.229 --> 00:10:53.010]  And is only now able to come on the show.
[00:10:53.030 --> 00:10:56.953]  I mean, it was a total freak-out when he came on and said what he said.
[00:10:56.993 --> 00:10:57.614]  And what did he say?
[00:10:57.934 --> 00:11:02.578]  Heat-seeking missiles were transferred out of three giant warehouses.
[00:11:03.218 --> 00:11:09.823]  You can look at the Google Maps of this, that were controlled by that building behind it, filled with all of these heavy, medium, and light weapons.
[00:11:10.203 --> 00:11:15.087]  We're talking thousands of over 10,000 heat-seeking missiles missing in Libya.
[00:11:15.608 --> 00:11:16.668]  Several thousand.
[00:11:16.688 --> 00:11:19.811]  I also talked off-record to an Air Force colonel.
[00:11:22.022 --> 00:11:27.145]  I talked to an Air Force colonel here in Austin, Texas.
[00:11:27.185 --> 00:11:28.006]  I'll just leave it at that.
[00:11:30.247 --> 00:11:40.153]  I talked to an Air Force colonel in person that said, yes, they got most of the 10,000 heat-seeking missiles, and there were thousands in that building alone.
[00:11:40.594 --> 00:11:45.577]  And you had the Turkish ambassador, the foreign minister, there meeting hours before.
[00:11:46.177 --> 00:11:47.298]  My guest broke that!
[00:11:48.653 --> 00:11:53.156]  Months and months before it was in the news, and if you just tuned in, what am I getting at here?
[00:11:54.237 --> 00:11:58.520]  CNN Thursday night came out, and we're going to play clips of this after the break.
[00:12:00.301 --> 00:12:10.689]  CNN came out and said, oh, we're breaking that there were 35 CIA operatives in warehouses behind the building.
[00:12:13.723 --> 00:12:17.328]  And that there were missiles and heat-seeking missiles in there.
[00:12:17.528 --> 00:12:19.090]  Now, we broke this here, okay?
[00:12:19.270 --> 00:12:20.292]  And I don't want the credit.
[00:12:20.312 --> 00:12:22.495]  I just want people to understand, we don't make stuff up.
[00:12:23.396 --> 00:12:26.920]  I told you a year and a half ago, right after the Navy SEALs,
[00:12:28.363 --> 00:12:35.709]  20 plus, what was it, 23 Navy SEALs blew up on a Chinook aircraft in a fake mission and then were attacked once they hit the ground.
[00:12:36.169 --> 00:12:45.796]  That I talked to a Navy SEAL who's a friend of the family, one of my dad's friends, he's friends with his father, we've known him for over a decade, you know, enough to come over to barbecues at my parents' house.
[00:12:46.416 --> 00:12:55.243]  And they said, no, no, he's in another SEAL team, I'm not going to say the SEAL team, but that everybody that they talked to in SEAL Team 6 knows there was a bomb on the helicopter.
[00:12:55.743 --> 00:12:56.464]  And it was the setup.
[00:12:56.744 --> 00:13:05.349]  Well, I told you that over a year ago, now that's Fox News, that's Associated Press, since Michael Savage had some of the families on saying it two weeks ago.
[00:13:05.670 --> 00:13:06.970]  And then that forced them to cover it.
[00:13:07.191 --> 00:13:08.732]  And we're in contact with the families as well.
[00:13:10.233 --> 00:13:11.674]  But they've been scared to come on so far.
[00:13:12.214 --> 00:13:14.355]  These are actual families that lost family.
[00:13:15.036 --> 00:13:19.379]  Not the SEAL I knew, an active duty who has friends in SEAL Team 6.
[00:13:20.379 --> 00:13:22.000]  I don't make stuff up, you understand?
[00:13:22.261 --> 00:13:24.202]  And I know real information when I get it.
[00:13:25.512 --> 00:13:31.735]  We broke the Homeland Security documents saying veterans and gun owners and Tea Party people are the main terror threat.
[00:13:31.755 --> 00:13:33.076]  Remember that four years ago?
[00:13:34.377 --> 00:13:35.417]  People didn't believe it at first?
[00:13:35.798 --> 00:13:39.660]  We just continue to break bombshell after bombshell.
[00:13:39.940 --> 00:13:42.742]  So understand, I'm working seven days a week.
[00:13:44.242 --> 00:13:47.104]  I'll be honest, I can't even be home now with my wife and children.
[00:13:47.124 --> 00:13:48.505]  They're so innocent, they're so good.
[00:13:48.525 --> 00:13:51.246]  I just think, my God, they're not safe if I don't go fight this.
[00:13:51.806 --> 00:13:54.288]  I cannot, I don't even go home basically anymore.
[00:13:56.089 --> 00:13:57.729]  Because when I'm there, all I'm thinking about is this.
[00:13:58.550 --> 00:13:59.110]  And fighting it.
[00:14:00.330 --> 00:14:02.231]  That's how real this is, ladies and gentlemen.
[00:14:02.271 --> 00:14:05.271]  That's how in the game for this republic and freedom I am.
[00:14:05.551 --> 00:14:08.052]  And I don't know where the other talk show hosting people are.
[00:14:08.312 --> 00:14:10.453]  You think you're just going to play games with the new world order?
[00:14:10.773 --> 00:14:14.474]  You're going to play games with the corrupt corporate mafias that have taken over our government?
[00:14:14.494 --> 00:14:16.674]  You think any of you are going to have a future?
[00:14:16.874 --> 00:14:19.855]  You think your bank accounts, your pension funds, your jobs are safe?
[00:14:20.655 --> 00:14:24.938]  Nobody's safe until we wake up as a country and get our nation back on track.
[00:14:25.118 --> 00:14:31.041]  We've never been perfect, folks, but we've never been this corrupt and this overrun by special interests.
[00:14:31.382 --> 00:14:36.785]  And corrupt forces have never, never gotten away with things at this magnitude.
[00:14:38.026 --> 00:14:43.449]  You think I'm happy that we were all proven right from ten months ago, nine and a half months ago?
[00:14:45.683 --> 00:14:48.825]  I guess it was about nine months, nine and a half months ago, we broke this.
[00:14:49.226 --> 00:14:52.989]  And I sat there on Thursday and Friday going, didn't we report this first?
[00:14:53.089 --> 00:15:12.003]  I went and looked at it Friday and I looked at it Saturday and I'm like, InfoWars.com and my contacts and who we had on the air, we broke that and then we're so forward-looking fighting the next globalist threat, the next authoritarian wave, that we weren't even going to report on the fact that we broke all this.
[00:15:13.656 --> 00:15:18.082]  And then, weeks after we broke all this, credit where it's due, the Kudlow Report.
[00:15:18.843 --> 00:15:23.208]  But I gotta be honest, that show continues to actually tell the truth on so many issues.
[00:15:24.069 --> 00:15:26.933]  Like when the foreign banks brag they've conquered us, they show the headline.
[00:15:27.825 --> 00:15:30.727]  Or when they admit that foreign banks are stealing trillions.
[00:15:31.927 --> 00:15:32.507]  They report it.
[00:15:32.587 --> 00:15:35.949]  We're going to play that clip that it was an arms deal.
[00:15:36.750 --> 00:15:40.632]  But the whole issue here is, there's no debate there was a standout.
[00:15:41.272 --> 00:15:45.354]  The only question is, did they go, oh, it's embarrassing that our Al-Qaeda buddies are killing people.
[00:15:45.674 --> 00:15:48.416]  Let's just say it was from a movie and whitewash it.
[00:15:48.476 --> 00:15:54.859]  Or did they send them in to kill them so that there's dead men tell no tales of why Al-Qaeda was given thousands of missiles.
[00:15:55.399 --> 00:16:00.098]  Which the system is going to use then as a threat against the West to take all of our liberties.
[00:16:00.480 --> 00:16:01.042]  We'll be right back.
[00:16:01.974 --> 00:16:06.558]  There's a false sense of security that the greatest economic crash since the Great Depression is over.
[00:16:06.658 --> 00:16:12.503]  But unemployment is still at a 20-year high, and until Americans are working again, the economy has not recovered.
[00:16:12.603 --> 00:16:14.384]  What is the smartest investment you can make?
[00:16:14.544 --> 00:16:15.005]  It's food.
[00:16:15.165 --> 00:16:21.991]  Having a supply of eFoodsDirect 25-year shelf life food is your best investment for the troubled times today and the future.
[00:16:22.111 --> 00:16:27.115]  For 32 years, the folks at eFoodsDirect have helped thousands take the trouble out of troubled times.
[00:16:27.315 --> 00:16:32.799]  So to celebrate our 32-year anniversary, get the best insurance possible with a special one-time offer.
[00:16:32.919 --> 00:16:36.702]  A two-month food supply for only $320 and free shipping.
[00:16:36.842 --> 00:16:43.287]  That's 352 servings of our newest and most popular award-winning recipes at less than a dollar per serving.
[00:16:43.588 --> 00:16:47.711]  The 25-year shelf life allows you to lock your food cost against inflation.
[00:16:47.811 --> 00:16:49.152]  Call 800-409-5633 or go to efoodsdirect.com slash alex.
[00:16:53.155 --> 00:16:56.976]  Why does the United States spend the largest percentage of GDP in the world on healthcare?
[00:16:56.996 --> 00:17:00.497]  Why do we have the highest cancer rates on the planet, the highest rates of diabetes, autism, and every
[00:17:13.200 --> 00:17:14.941]  Every other major disease.
[00:17:15.261 --> 00:17:16.942]  It all comes down to one thing.
[00:17:17.203 --> 00:17:18.523]  We are what we eat.
[00:17:18.844 --> 00:17:23.166]  Our food is devoid of nutrition and processed with poisons and additives.
[00:17:23.507 --> 00:17:27.489]  Our water is filled with toxic poisons and big pharma runoff.
[00:17:27.729 --> 00:17:30.051]  All of this has been engineered by design.
[00:17:30.291 --> 00:17:36.195]  We can turn the tide against the eugenicist by giving ourselves the nutrients our body desperately needs.
[00:17:36.515 --> 00:17:38.777]  To learn more, visit InfoWarsHealth.com
[00:17:39.477 --> 00:17:46.381]  The site is literally packed with audio and video featuring top health professionals who don't bow down to Big Pharma.
[00:17:46.541 --> 00:17:52.344]  The fight against the New World Order starts with you, and you can't stand against the machine of your sick, tired, and obese.
[00:17:52.584 --> 00:17:58.527]  When you visit InfoWarsHealth.com, be sure and check out the catalog with nearly 400 life-changing products.
[00:17:58.767 --> 00:18:01.309]  And get free shipping when you sign up for AutoShip.
[00:18:01.909 --> 00:18:05.511]  Are we choosing our own destiny, or has it been pre-selected for us?
[00:18:05.771 --> 00:18:11.055]  As we've moved through history, every great leader has had to understand the potential of information.
[00:18:11.275 --> 00:18:18.820]  Billions of dollars have been spent privately and publicly looking at how to tap into your psyche.
[00:18:19.020 --> 00:18:28.126]  From compulsory state education to the Hollywood media brainwashing machine, we are kept in perpetual bondage to the ideas that shape our actions.
[00:18:28.326 --> 00:18:35.330]  When somebody obscures that feedback loop between you observing and testing it out and verifying it, they can take total control of your awareness.
[00:18:35.490 --> 00:18:38.372]  All of this is happening so fast, you need to be ahead of the game.
[00:18:38.532 --> 00:18:45.296]  How to engineer the opinion of the American people so that they would not only endorse but demand a war.
[00:18:45.896 --> 00:18:46.898]  Oh, there's another one!
[00:18:46.918 --> 00:18:48.119]  Another plane just hit!
[00:19:02.060 --> 00:19:11.911]  Now is the perfect time to spring clean your body with Supernatural Silver, a non-toxic disinfectant for the body that can be used internally or externally.
[00:19:12.172 --> 00:19:17.618]  It helps the immune system by killing the bacteria, viruses, and mold that cause disease.
[00:19:17.938 --> 00:19:25.720]  This helps to reduce the workload of your already overworked immune system and allows the immune system to refocus its energy and recharge.
[00:19:26.000 --> 00:19:36.023]  Supernatural Silver can help combat over 300 different conditions and it has the ability to kill over 143 types of bacteria, viruses, mold and yeast.
[00:19:36.343 --> 00:19:48.646]  Supernatural Silver's patented technology includes advanced scientific research with over 180 scientific studies conducted at independent universities, hospitals, research institutions, and nursing homes.
[00:19:48.806 --> 00:19:54.828]  To see how Supernatural Silver can change your life, go to SupernaturalSilver.com.
[00:19:55.108 --> 00:19:57.988]  Use the promo code SILVER2013 for 20% off and like us on Facebook.
[00:20:02.867 --> 00:20:05.769]  Coast to coast, direct from Austin.
[00:20:06.450 --> 00:20:10.553]  You're listening to the Alex Jones Broadcasting Network.
[00:20:15.197 --> 00:20:16.698]  We are on the march.
[00:20:17.078 --> 00:20:19.500]  The Empire is on the run.
[00:20:20.241 --> 00:20:24.003]  Alex Jones and the GCN Radio Network.
[00:20:24.844 --> 00:20:29.608]  That's right, my friends, and you are tuned in to the Sunday live edition.
[00:20:29.628 --> 00:20:30.589]  We're also here weekdays.
[00:20:31.519 --> 00:20:32.340]  noon to 3 p.m.
[00:20:32.380 --> 00:20:33.301]  Eastern, 11 a.m.
[00:20:33.321 --> 00:20:33.821]  to 2 p.m.
[00:20:33.881 --> 00:20:34.282]  Central.
[00:20:35.022 --> 00:20:38.586]  The websites are InfoWars.com and PrisonPlanet.com.
[00:20:39.246 --> 00:20:40.447]  So here's the issue.
[00:20:40.828 --> 00:20:51.417]  You can go up to InfoWars.com, see our article with the YouTube stamped, because we're also a TV show, not just radio, YouTube stamped uploads from a week after
[00:20:52.358 --> 00:21:04.849]  With the September 11th attack in Benghazi last year, two weeks after, three weeks after, a month after, two months after, laying it out first, everything that happened in Benghazi.
[00:21:04.869 --> 00:21:05.969]  And why is that important?
[00:21:06.750 --> 00:21:15.818]  Well, the next media outlet that I saw to tell the truth from their sources was the November 11th program on CNBC, the Kudlow Report.
[00:21:17.199 --> 00:21:20.960]  With John Batchelor, who I continue to see tell the truth.
[00:21:21.080 --> 00:21:23.301]  I mean, gotta give credit where credit's due.
[00:21:23.341 --> 00:21:25.442]  He may... I can't vouch for him on every subject.
[00:21:25.462 --> 00:21:26.502]  I don't watch it routinely.
[00:21:26.843 --> 00:21:30.104]  I just continue to see clips where that guy, you know, is getting accurate information.
[00:21:30.524 --> 00:21:31.724]  And I wish this wasn't true.
[00:21:31.784 --> 00:21:35.406]  I wish it was just a group of out-of-control jihadis that went and killed some people.
[00:21:36.046 --> 00:21:38.607]  I wouldn't be happy about that, but it's a lot less scary
[00:21:39.804 --> 00:21:41.085]  Then, well, wait a minute.
[00:21:41.685 --> 00:21:53.514]  My sources said that they hired several hundred local Al-Qaeda militia, the same ones that they put in charge in Benghazi when they used that as a base of operations against Gaddafi, NATO, Obama, the globalist.
[00:21:55.515 --> 00:21:59.058]  And Congress had some issues with that, obviously, arming Al-Qaeda there.
[00:22:00.123 --> 00:22:20.334]  And then they were using it to arm out of Libya the weapons left over from that war and Qaddafi stockpiles that were pretty high-tech, including British, US, and French-made missiles, heat-seekers, to then give those to al-Qaeda, that is the main force, attacking Assad in Syria, to then turn that country over to al-Qaeda.
[00:22:20.735 --> 00:22:28.119]  And again, I've been telling you this for over two years, now it's mainstream news, that yes, al-Qaeda makes up over 60% of the main fighters against Assad.
[00:22:31.403 --> 00:22:37.888]  Again, showing that our so-called government is using these people to destabilize the world and as a pretext to take our liberties.
[00:22:39.069 --> 00:22:40.810]  And I'm going to explain how this works in a moment.
[00:22:41.651 --> 00:22:57.063]  But this is a big deal that this has now been confirmed because you have Colonel Schaefer and Wayne Madsen coming up in the next segment and Dr. Pachinic and all these government sources we have and an Air Force colonel separately that I talked to off-record.
[00:22:58.134 --> 00:23:00.295]  Just a month after it happened.
[00:23:01.016 --> 00:23:03.978]  All confirmed what is just widely known.
[00:23:04.238 --> 00:23:06.779]  The Air Force colonel said it is widely known.
[00:23:07.260 --> 00:23:20.588]  Anybody with an intelligence clearance knows it because it was in situation rooms in the Pentagon, situation rooms in Lanley, Virginia at the CIA, the NSA, on the aircraft carriers, the Mediterranean, at the NATO headquarters.
[00:23:20.788 --> 00:23:25.511]  They all had feeds of it happening in high def from the predators.
[00:23:27.639 --> 00:23:33.703]  And he said he talked to people that were on duty and witnessed it and people sat there as it played out hour after hour.
[00:23:34.524 --> 00:23:40.027]  It's one thing if you drop a missile and then a kid walks outside the, you know, the hut, you go, oh my gosh, we killed a kid.
[00:23:40.468 --> 00:23:49.254]  It's another thing to sit there and watch people killed and fighting back hour after hour and being ordered to stand down.
[00:23:50.314 --> 00:23:52.396]  And then to see it all lied about in the media.
[00:23:54.775 --> 00:23:58.176]  That's why Benghazi is so dangerous for the Obamanoids.
[00:23:58.517 --> 00:23:59.857]  And so there was a stand down.
[00:24:00.618 --> 00:24:08.241]  The security that they hired to run Benghazi was the group, we have their name, the list, all of it that went and did the killing.
[00:24:10.845 --> 00:24:13.305]  But they had inside knowledge of how to attack a facility.
[00:24:13.345 --> 00:24:14.106]  That's now come out.
[00:24:14.546 --> 00:24:17.026]  Everything we were told came out later to be confirmed.
[00:24:17.466 --> 00:24:24.567]  And now CNN and the London Telegraph and AP and others are saying, yes, we've talked to CIA people.
[00:24:24.887 --> 00:24:31.489]  They're being given monthly polygraphs, something that's usually done every two years, to find out if they're talking to the media, to cover up what's happening.
[00:24:31.809 --> 00:24:37.830]  And these people are so mad about what happened, they tell us it was an arms deal and it was missiles and heat-seeking missiles.
[00:24:38.470 --> 00:24:39.030]  I mean, boom!
[00:24:39.870 --> 00:24:41.932]  That's Jack Tapper reporting that.
[00:24:42.712 --> 00:24:46.995]  So let's go to a small clip from that full report that we have linked up on InfoWars.com.
[00:24:47.476 --> 00:24:53.220]  Nine plus months after we told you first, again, we know what we're talking about.
[00:24:53.520 --> 00:24:54.321]  This has now come out.
[00:24:54.421 --> 00:24:59.424]  And the bigger issue is, if we know, if Alex Jones knows, if my guests know,
[00:25:00.461 --> 00:25:01.962]  The whole system knows, okay?
[00:25:02.182 --> 00:25:04.723]  So this is not a mystery to people in government.
[00:25:05.204 --> 00:25:06.924]  This is not a mystery to the media whores.
[00:25:07.225 --> 00:25:08.005]  Let's go to this clip.
[00:25:08.265 --> 00:25:10.666]  Lawmakers want to know about what happened with the terrorist attacks.
[00:25:10.686 --> 00:25:15.109]  There's this question of the weapons in Libya that were there and what happened to them.
[00:25:15.779 --> 00:25:19.043]  Yeah, the speculation on Capitol Hill has included that, Jake.
[00:25:19.063 --> 00:25:20.565]  The possibility that the U.S.
[00:25:20.665 --> 00:25:31.077]  agencies operating in Benghazi were actually secretly helping to move specifically service-to-air missiles out of Libya, through Turkey, and into the hands of Syrian rebels.
[00:25:31.878 --> 00:25:32.919]  We know two U.S.
[00:25:33.020 --> 00:25:34.601]  agencies operating in Benghazi.
[00:25:34.722 --> 00:25:36.924]  One was the State Department and the other was the CIA.
[00:25:37.265 --> 00:25:51.441]  The State Department told us they were only helping the new Libyan government destroy weapons that were deemed damaged, aged, or too unsafe to retain, and that the State Department was not involved in any transfer of weapons to other countries.
[00:25:52.082 --> 00:25:58.044]  But the State Department, Jake, clearly told us they can't speak for any other agencies, meaning the CIA.
[00:25:58.644 --> 00:26:02.965]  And when you start talking about missions, the CIA just flatly would not go on record.
[00:26:03.025 --> 00:26:04.225]  All right.
[00:26:04.245 --> 00:26:06.866]  Now, ladies and gentlemen, we know they're the warehouses.
[00:26:07.606 --> 00:26:12.468]  We were told by just, I mean, the guy that co-wrote Tom Clancy's books, for heaven's sakes.
[00:26:12.868 --> 00:26:14.488]  That's how high up Dr. Pchenik is.
[00:26:14.748 --> 00:26:16.809]  Former head of black ops, psych warfare.
[00:26:17.409 --> 00:26:18.449]  Basically, for the whole government.
[00:26:18.909 --> 00:26:20.970]  That that happened within weeks of it going on.
[00:26:20.990 --> 00:26:24.131]  Well, actually, it was on days after that I had him on earlier this year.
[00:26:25.151 --> 00:26:29.553]  Then, we, again, had all these other witnesses on.
[00:26:29.593 --> 00:26:32.354]  Colonel Schaefer, Wayne Madsen is coming up in the next segment.
[00:26:32.734 --> 00:26:34.294]  Now, let's give credit where credit's due.
[00:26:35.755 --> 00:26:42.136]  Weeks after we break this, CNBC, Benghazi is not about Libya.
[00:26:42.577 --> 00:26:45.377]  It's about the NSC operation.
[00:26:45.818 --> 00:26:46.918]  Exactly what Pchenik said.
[00:26:48.422 --> 00:26:55.844]  Moving weapons into Turkey to Al-Qaeda out of Libya.
[00:26:56.244 --> 00:26:58.865]  Here is that clip from nine months ago.
