[00:00:05.902 --> 00:00:10.083]  Big Brother, Mainstream Media, Government Cover-Ups.
[00:03:17.677 --> 00:03:21.782]  Charlie Rose of CBS, and we're going to air a few clips of that.
[00:03:21.802 --> 00:03:26.768]  They've been trying to spin what he said, that he's threatening a new 9-11.
[00:03:26.788 --> 00:03:33.357]  The point he made was, and I got the transcript, that if the Al-Qaeda forces, the rebels get the chemicals, anything could happen.
[00:03:34.244 --> 00:03:41.569]  But he went on to say, yeah, also anything could happen militarily against you if you attack us, because my government and the military are not the only players.
[00:03:42.310 --> 00:03:48.174]  And of course he's talking about Iran and the H-word, Hezbollah.
[00:03:49.375 --> 00:03:53.678]  And the media's like, how dare Assad talk about fighting back?
[00:03:54.038 --> 00:03:58.982]  We've only been bringing jihadis into his country for two and a half years, and we're only trying to pull down
[00:04:00.831 --> 00:04:05.954]  Egypt can put Al-Qaeda in charge, and big deal, the protesters are trying to blow up ships in the Suez Canal.
[00:04:08.636 --> 00:04:12.999]  So they're trying to spin the fact that, well, let's start a war, and if he fights back, we'll have to have a bigger war.
[00:04:13.279 --> 00:04:14.520]  Because they know that once U.S.
[00:04:14.560 --> 00:04:23.926]  ships are being attacked, once Israel's being attacked, at least they're making this calculation, that the average American or European will say, well, my country, right or wrong?
[00:04:24.774 --> 00:04:29.338]  I'm going to get behind this war now, because after all, Basher fired back.
[00:04:29.658 --> 00:04:30.799]  That dirty rat.
[00:04:32.060 --> 00:04:32.981]  You dirty rat.
[00:04:33.722 --> 00:04:36.224]  So we're going to be breaking all that down today.
[00:04:36.864 --> 00:04:42.950]  And then I want to talk about the Californication of America.
[00:04:44.321 --> 00:04:47.704]  On the heels of the mayor a few weeks ago announcing an emergency because L.A.'
[00:04:47.664 --> 00:04:48.304]  's collapsing.
[00:04:48.645 --> 00:04:49.605]  And believe me, it is.
[00:04:50.186 --> 00:04:53.088]  And like rats leaving a sinking ship, they're all invading Austin.
[00:04:53.428 --> 00:04:55.350]  And it is hell on earth.
[00:04:56.531 --> 00:04:57.131]  We'll be right back.
[00:04:57.171 --> 00:04:57.532]  Stay with us.
[00:05:01.505 --> 00:05:14.655]  With over 3,000 years of historic use, Pure Silver continues to be one of nature's most reliable and effective agents against fighting viruses, mold, fungus, bacteria, pathogens and parasites.
[00:05:15.276 --> 00:05:25.584]  At Silver Lungs, we have developed a reliable and easy-to-use full production system for creating endless Pure Nano Silver solutions right from the convenience and comfort of your home.
[00:05:26.204 --> 00:05:30.447]  Your self-produced nano-silver solutions can be applied topically to the skin.
[00:05:30.867 --> 00:05:40.835]  For many who are new to silver that wish to try silver for the first time, we offer a full line of consumables and cosmetics, such as our 2-ounce nano-silver nasal sprays.
[00:05:41.235 --> 00:05:47.063]  Our nano silver soap and our most popular product, the all natural nano silver gel.
[00:05:47.763 --> 00:05:55.193]  Visit www.silverlungs.com to learn more about the industry leading technology of the Silver Lungs System.
[00:05:55.613 --> 00:05:58.837]  That's www.silverlungs.com
[00:06:01.229 --> 00:06:04.851]  Are we choosing our own destiny or has it been pre-selected for us?
[00:06:05.091 --> 00:06:10.354]  As we've moved through history, every great leader has had to understand the potential of information.
[00:06:10.614 --> 00:06:18.158]  Billions of dollars have been spent privately and publicly looking at how to tap into your psyche.
[00:06:18.338 --> 00:06:27.443]  From compulsory state education to the Hollywood media brainwashing machine, we are kept in perpetual bondage to the ideas that shape our actions.
[00:06:27.643 --> 00:06:34.612]  When somebody obscures that feedback loop between you observing and testing it out and verifying it, they can take total control of your awareness.
[00:06:34.833 --> 00:06:37.676]  All of this is happening so fast, you need to be ahead of the game.
[00:06:37.696 --> 00:06:44.625]  How to engineer the opinion of the American people so that they would not only endorse but demand a war.
[00:06:45.186 --> 00:06:46.087]  Oh, there's another one!
[00:06:46.147 --> 00:06:47.548]  Another plane just hit!
[00:07:01.414 --> 00:07:06.338]  The world is discovering the power of medicinal silver to fight against life-threatening pathogens.
[00:07:06.919 --> 00:07:10.182]  And as a result, dozens of silver solutions have emerged.
[00:07:10.762 --> 00:07:13.624]  You can even make your own colloidal silver at home in your garage.
[00:07:14.185 --> 00:07:17.007]  How do you know which solution is the safest and most effective?
[00:07:17.628 --> 00:07:23.653]  Supernatural Silver is a new patented technology that is made using 10,000 volts of AC current.
[00:07:24.254 --> 00:07:27.697]  This technology is so powerful, it must be made in a laboratory.
[00:07:28.317 --> 00:07:39.021]  Colloidal and ionic silvers use a charge of only 110 volts of DC current, making supernatural silver hundreds of times more effective against viruses, bacteria, and fungus.
[00:07:39.721 --> 00:07:44.683]  Supernatural silver liquid can be used internally, and our silver gel can be used topically.
[00:07:45.203 --> 00:07:53.106]  To find out more information on how Supernatural Silver can help you win the war against deadly pathogens, go to SupernaturalSilver.com.
[00:07:53.326 --> 00:07:55.567]  That's SupernaturalSilver.com.
[00:07:56.048 --> 00:08:00.069]  Use the promo code SAFE for 20% off and like us on Facebook.
[00:08:04.191 --> 00:08:06.012]  There's a need for a new world order.
[00:08:07.072 --> 00:08:10.894]  But it has different characteristics in different parts.
[00:08:14.602 --> 00:08:20.865]  Live from Austin, Texas, broadcasting worldwide, it's Alex Jones.
[00:08:26.807 --> 00:08:31.889]  Respected journalist Conrad Black writing for the New York Sun.
[00:08:34.164 --> 00:08:36.505]  Over the weekend, I had this to say.
[00:08:36.545 --> 00:08:50.190]  He said the collapse of American influence recalls the disintegration of the Soviet Union, the fall of France post-World War II.
[00:08:51.491 --> 00:08:56.753]  And I do want to go over some of this article in the next three hours today.
[00:08:58.174 --> 00:09:11.841]  Because you know, for the last two and a half weeks, I've been saying, undoubtedly, the fall of the American empire's influence is in full bloom right now.
[00:09:12.901 --> 00:09:22.686]  And the problem is, historically, that in every case, when an empire begins to collapse, it will expand large wars
[00:09:24.967 --> 00:09:34.131]  As a political distraction and an attempt to unify the population around primitive mob psychology or militant enthusiasm.
[00:09:36.151 --> 00:09:37.912]  In fact, I've done a study of this.
[00:09:38.412 --> 00:09:42.694]  Empires 100% of the time do this.
[00:09:43.474 --> 00:09:44.555]  Now, I know what some of you are thinking.
[00:09:44.575 --> 00:09:50.077]  You're going, the Soviet Union didn't launch any attacks in 1991 when they collapsed.
[00:09:50.237 --> 00:09:52.358]  No, they were already collapsing by the 1970s.
[00:09:55.899 --> 00:09:56.861]  They were already collapsing.
[00:09:56.901 --> 00:09:58.264]  The state was already collapsing.
[00:09:58.284 --> 00:10:05.019]  It had already collapsed the people as an authoritarian instinct to dominate them and collectivize them.
[00:10:06.300 --> 00:10:11.285]  And it was the success of the collapse of the individual and the family that led to the collapse of the state.
[00:10:11.865 --> 00:10:19.633]  And no amount of automation, technocracy, robots are going to be able to hold up the New World Order's tyranny as it destroys the individual.
[00:10:19.653 --> 00:10:29.102]  I mean, they openly say they want to destroy the individual in their white papers, and that somehow computers and robots will allow them to have their final revolution against good people.
[00:10:30.498 --> 00:10:34.340]  See, psychopaths, sociopaths, scum, they're at war.
[00:10:34.400 --> 00:10:36.441]  They have enmity against the good.
[00:10:37.642 --> 00:10:38.422]  And they feed on us.
[00:10:39.403 --> 00:10:40.483]  And they bamboozle us.
[00:10:40.523 --> 00:10:46.286]  And they dumb us down as their instinct drives them towards control.
[00:10:46.926 --> 00:10:54.911]  But the Soviet Union launched multiple wars in Central Africa, in Latin America,
[00:10:56.138 --> 00:11:06.404]  In areas of Asia, in Central Asia, the list goes on and on, in an attempt to bolster public support around the military-industrial complex.
[00:11:07.545 --> 00:11:23.915]  So, if I had to put a date on it, the Soviet Union was really pretty much collapsing from the late 70s on to the mid-80s, and then just officially collapsed when their only engine of production that was left, East Germany, collapsed.
[00:11:25.282 --> 00:11:32.284]  Four or five years before East Germany officially collapsed, when the military and police just stood down and stopped oppressing the people.
[00:11:34.865 --> 00:11:40.867]  The Lives of Others details a true story in retrospective of just one snapshot case.
[00:11:41.307 --> 00:11:44.408]  I suggest you watch it to understand what tyranny is like.
[00:11:46.849 --> 00:11:50.450]  And so, we've now basically entered those waters.
[00:11:52.090 --> 00:11:53.991]  I would liken the United States to
[00:11:57.158 --> 00:11:58.459]  1987, East Germany.
[00:12:01.921 --> 00:12:05.523]  About 1987, East Germany.
[00:12:05.844 --> 00:12:06.964]  1989's very, very close.
[00:12:08.305 --> 00:12:23.014]  And by the way, the social engineers know all this, and so they have the Homeland Security and the armored vehicles and the checkpoints and George Washington and Thomas Jefferson are bad and libertarians are bad and returning veterans are bad and gun owners are bad and Christians are bad.
[00:12:23.314 --> 00:12:25.556]  Pretty much anybody that knows how to tie their shoelaces.
[00:12:27.059 --> 00:12:32.700]  The only people who aren't bad in the New America are people that just laugh at everything and say, I don't care.
[00:12:34.661 --> 00:12:35.561]  Everything's going to be fine.
[00:12:36.381 --> 00:12:45.423]  I can't tell you how many entertainers I've talked to, how many rock stars I've talked to, how many media people I've talked to who say, listen, I totally agree with what you say behind the scenes.
[00:12:46.143 --> 00:12:50.444]  I've been told shut up and I'll be given the big contract.
[00:12:51.604 --> 00:12:54.845]  In some cases for, I mean, we're talking, let's not exaggerate.
[00:12:55.606 --> 00:12:56.727]  A hundred million dollars?
[00:12:58.168 --> 00:12:59.269]  Twenty million dollars?
[00:13:00.791 --> 00:13:05.255]  And they're told, you shut up, some of them have already spoken out, and you'll get a new contract.
[00:13:05.315 --> 00:13:10.400]  And folks, they're given a contract six months later when they shut up and sign a contract to shut up.
[00:13:10.660 --> 00:13:14.344]  People are given contracts and told, here's your money to shut up.
[00:13:14.604 --> 00:13:17.707]  And by the way, here's your agenda you're supposed to push right now.
[00:13:24.127 --> 00:13:30.452]  And so when I see childlike people make fun of us in the national media, a lot of times I end up talking to them behind the scenes.
[00:13:30.472 --> 00:13:31.213]  They're not childlike.
[00:13:31.233 --> 00:13:32.294]  They've been told to do what they're doing.
[00:13:32.514 --> 00:13:44.905]  But still some of them, local talk show host, other people, literally are childish and mimic the talking points thinking they'll get a job with the establishment if they just play patty cake with the official narrative.
[00:13:44.945 --> 00:13:45.946]  Let me explain something.
[00:13:46.466 --> 00:13:49.729]  The official narrative is going down.
[00:13:53.663 --> 00:14:14.722]  The United States as we know it is not going to exist anymore and we better be deciding if we want to have the Republic reborn and prosperity and go back to being a nation or whether we want to just be some third world backwater that supplies Hessian mercenaries for the new EU-UN-NATO world government.
[00:14:15.482 --> 00:14:20.647]  Because the plan is to squeeze us for Agenda 21 to fund the world government
[00:14:21.912 --> 00:14:29.896]  And to use that impoverishment by scientific metric, by scientific actuary, as the tool of political oppression.
[00:14:30.176 --> 00:14:36.679]  Because what they've done is they've just turned it into a science what their tyranny already does.
[00:14:36.979 --> 00:14:39.580]  And again, they all write books, Rand Corporation, you name it.
[00:14:40.701 --> 00:14:43.642]  We've cited them here, I've made films about it, where they admit all this.
[00:14:44.793 --> 00:14:52.499]  And then rationalize it that it's a good thing to do because prosperity is bad for the environment and for the carbon footprint.
[00:14:52.519 --> 00:15:06.671]  But of course not for them with their jet copters and jets and, you know, fifteen mistresses and palaces and private islands and red carpets and... No, no, you're not going to have air conditioning, you're not going to have a car, and by the way, you're not even going to have a job.
[00:15:07.051 --> 00:15:15.375]  Because let me give you a little newsflash, all you trendies that have bought into this and go to Whole Foods and buy, you know, the racks are full of magazines about how cool it is to be poor and everything.
[00:15:16.155 --> 00:15:17.556]  Let me explain something to you.
[00:15:17.916 --> 00:15:33.423]  They're bankrupting you and they've shut up the Rural Affairs Commission under the Pentagon to shut down all independent agriculture and they're going to shut everything off in increments and then carry out basically high-tech red terror operations.
[00:15:34.204 --> 00:15:34.404]  Okay?
[00:15:35.643 --> 00:15:37.163]  You're going to be forcibly inoculated.
[00:15:37.203 --> 00:15:41.145]  You're going to die young of weaponized cancer you've been injected with.
[00:15:41.785 --> 00:15:44.386]  We're already deeply into this program.
[00:15:45.526 --> 00:15:47.347]  And here's a little news flash.
[00:15:47.387 --> 00:15:49.647]  The Pentagon's listening and they know I'm telling the truth.
[00:15:50.628 --> 00:15:56.490]  And these Pentagon operatives go home and look at their wives and children at night and they know everything I'm saying is dead on accurate.
[00:15:57.570 --> 00:16:03.832]  They're going and being decompartmentalized and looking up what I'm saying and finding out it's all true and connecting the dots.
[00:16:05.538 --> 00:16:06.500]  It's not even connected to the dots.
[00:16:06.561 --> 00:16:10.330]  It's, it's, it's, like a caller said yesterday, this is painting by colors now.
[00:16:11.874 --> 00:16:12.836]  Or painting by numbers.
[00:16:16.101 --> 00:16:21.665]  Man, I'm sorry reality's really scary and really wild, but here's the good part about reality.
[00:16:21.865 --> 00:16:28.951]  The globalists are flesh and blood just like us, that have built themselves up to this god-like status with our tax money and our energy.
[00:16:29.231 --> 00:16:35.276]  The minute we realize they're predatory enemies, the minute we realize their system's bad for us,
[00:16:36.479 --> 00:16:39.362]  And it's only going to get worse, and that it's us or them.
[00:16:39.682 --> 00:16:55.718]  The moment we commit to absolutely do everything we can to sabotage them, every day with targets of opportunity, in the info war, is one step closer to politically pulling that razor's edge across their carotid arteries.
[00:16:56.929 --> 00:17:00.633]  Let me tell you, folks, the New World Order, if you want to use that analogy, is already holding its neck.
[00:17:00.673 --> 00:17:02.034]  We already slit one wide open.
[00:17:02.215 --> 00:17:04.257]  Blood's spraying all over the walls right now.
[00:17:04.537 --> 00:17:11.524]  We need to just dig in, pull it in all the way across, reach into the New World Order, and give them a Colombian necktie.
[00:17:11.705 --> 00:17:11.985]  Okay?
[00:17:12.445 --> 00:17:14.207]  That's what needs to happen, because it's us or them.
[00:17:14.227 --> 00:17:14.928]  You understand that?
[00:17:15.288 --> 00:17:19.553]  This is a death battle, ladies and gentlemen, and there's blood spraying all over the walls right now.
[00:17:21.004 --> 00:17:22.444]  Chip, understand, so is ours.
[00:17:23.024 --> 00:17:24.445]  This is a death battle.
[00:17:24.465 --> 00:17:27.485]  We've got, like, hatchets, basically, hacking each other up right now.
[00:17:27.905 --> 00:17:41.928]  And if I can just get the American people and the people of the world to realize how serious this is and trigger our life force, our survival mechanisms, our survival instincts that we all have, you're all weaponized, ladies and gentlemen.
[00:17:42.228 --> 00:17:43.509]  Humans are incredible creatures.
[00:17:43.749 --> 00:17:49.870]  If I can get you to turn on your weaponized systems and just admit you're under attack, it's all over, folks.
[00:17:52.079 --> 00:17:53.560]  It's time to go weaponized.
[00:17:54.621 --> 00:17:59.844]  It's time to activate your survival instincts right now, and you gotta do that first to admit we're under attack.
[00:18:00.684 --> 00:18:00.924]  Okay?
[00:18:00.944 --> 00:18:05.948]  And the minute you admit that, you're a cop, you're in the military, you get it, because you understand that.
[00:18:06.168 --> 00:18:14.953]  The general public, though, the minute you go research what I say, no matter how far out it sounds, like science fiction, you're in 2013, folks, and the globalists are 30 years advanced.
[00:18:14.973 --> 00:18:15.453]  It's more like 2050.
[00:18:18.288 --> 00:18:20.969]  2045 in real technological development.
[00:18:21.169 --> 00:18:22.610]  That's why they're on such power trips.
[00:18:23.710 --> 00:18:28.252]  The minute you become conscious of all of this is the minute we turn the tide.
[00:18:28.292 --> 00:18:31.273]  And by the way, we're at the tipping point right now.
[00:18:33.474 --> 00:18:36.955]  Every analyst that I respect is saying the same thing.
[00:18:38.601 --> 00:18:44.507]  And of course you notice that I've always said our main goal is to collapse the globalist empire because we pay for it.
[00:18:44.808 --> 00:18:48.732]  It's immoral, it's fraudulent, and at its heart it's a eugenicist empire.
[00:18:50.574 --> 00:18:53.577]  They always sell the idea that, oh, this big empire.
[00:18:54.739 --> 00:18:56.080]  They sell to the intelligentsia.
[00:18:56.320 --> 00:18:58.863]  To the general public they tell you there's no empire, there's no corruption.
[00:18:59.143 --> 00:19:00.505]  They sell the average yuppie.
[00:19:02.162 --> 00:19:13.072]  The average person making $200,000 a year who thinks they're a member of the elite, that if you buy into all this, and you buy into the corruption, and you buy into the lies, and you buy into, okay, they planted WMDs, but so what?
[00:19:13.092 --> 00:19:14.393]  That's how we get the oil.
[00:19:14.614 --> 00:19:20.639]  We're paying more now than we were back in 2003 for oil, folks.
[00:19:21.140 --> 00:19:23.762]  It's designed so that we don't get cheap oil.
[00:19:24.523 --> 00:19:26.705]  Saddam's crime was selling cheap oil.
[00:19:27.998 --> 00:19:38.023]  And that's just one little microcosm example of how just because you delusionally believe and imagine that you're part of the power structure doesn't make it so.
[00:19:38.043 --> 00:19:40.545]  And I'm going to talk about that at the bottom of the next hour.
[00:19:41.857 --> 00:19:50.379]  I'm going to talk about how we've been given artificial narcissistic personalities to be programmed and how we can deprogram ourselves.
[00:19:51.340 --> 00:19:56.901]  But first, I'm going to come back and break down the latest bombshell developments on the Syria situation.
[00:19:56.961 --> 00:19:59.102]  But the bigger story is the mass awakening.
[00:20:01.741 --> 00:20:06.605]  There are those curious about bitcoins and those using and making money with bitcoins.
[00:20:07.085 --> 00:20:08.286]  What are bitcoins?
[00:20:08.726 --> 00:20:14.811]  A bitcoin is the first decentralized currency that can be easily transferred from person to person over the internet.
[00:20:15.211 --> 00:20:16.652]  No bank needed.
[00:20:17.052 --> 00:20:22.356]  This means lower fees and accounts can never be frozen, limited or closed.
[00:20:22.737 --> 00:20:24.518]  You are in control of your money.
[00:20:24.978 --> 00:20:25.779]  And the best part?
[00:20:26.140 --> 00:20:29.384]  You can start earning and making money with bitcoins right away.
[00:20:29.785 --> 00:20:37.195]  No computer or expertise is required to earn money with bitcoins and a growing number of merchants now accept bitcoins.
[00:20:37.656 --> 00:20:41.321]  Plus, they're easily exchanged for dollars, euros and more.
[00:20:41.661 --> 00:20:53.173]  Learn more about the easiest, cheapest, most profitable way to enter the Bitcoin market and get paid every two weeks by one of the fastest growing Bitcoin miners in the world at CloudHashing.com.
[00:20:53.673 --> 00:20:56.516]  Just like it sounds, CloudHashing.com.
[00:20:56.917 --> 00:20:58.839]  That's CloudHashing.com.
[00:20:59.239 --> 00:21:00.781]  We mine your business.
[00:21:01.744 --> 00:21:03.825]  It's hurricane and wildfire season again.
[00:21:03.846 --> 00:21:11.451]  Why do thousands of people sit in these reoccurring problem areas year after year, betting their lives that the disaster won't get them?
[00:21:11.871 --> 00:21:16.534]  Hundreds of you helped eFoodsDirect ship 50,000 donated meals to the Oklahoma victims.
[00:21:16.814 --> 00:21:18.716]  The problem is we can't help everybody.
[00:21:19.036 --> 00:21:25.098]  If every one of us who can will take care of ourselves, we can all pitch in to take care of those who really can't.
[00:21:25.378 --> 00:21:33.201]  The new Just In Case Pack from eFoods Direct is the big brother to the 7-Day Emergency Pack designed for Oklahoma disaster donations.
[00:21:33.601 --> 00:21:39.923]  It contains a 2-month supply for 1 person, or a 1-month supply for 2 adults, or a 2-week supply for a family of 4.
[00:21:39.983 --> 00:21:41.004]  The $320 price is $50 less than retail.
[00:21:44.525 --> 00:21:45.586]  Call 800-409-5633 on the web efoodsdirect.com slash Alex.
[00:21:45.626 --> 00:21:47.348]  Order two or more, get 10% off, free shipping applies.
[00:21:47.368 --> 00:21:50.390]  Call 800-409-5633 on the web efoodsdirect.com slash Alex.
[00:22:00.925 --> 00:22:08.030]  From the makers of Block-It Pocket, we bring you a serious message about the health risks associated with cell phones and wireless devices.
[00:22:08.350 --> 00:22:13.054]  Studies have shown that long-term exposure can contribute to an assortment of health risks.
[00:22:13.374 --> 00:22:18.057]  Block-It Pocket offers you two new products designed to help alleviate your concerns.
[00:22:18.317 --> 00:22:21.680]  See these two remarkable products at Block-It Pocket dot com.
[00:22:21.780 --> 00:22:23.121]  Call 888-315-9618.
[00:22:23.161 --> 00:22:25.823]  Free shipping to the lower 48.
[00:22:26.583 --> 00:22:28.004]  Block-It Pocket dot com.
[00:22:28.264 --> 00:22:29.966]  Enhancing health and privacy.
[00:22:30.646 --> 00:22:32.388]  You've thought about it for years.
[00:22:32.648 --> 00:22:34.130]  Well, the time is now.
[00:22:34.370 --> 00:22:37.594]  You need a secret bunker, and you need it deep and strong.
[00:22:37.814 --> 00:22:41.298]  Atlas Survival Shelters should be your first and only choice.
[00:22:41.499 --> 00:22:48.647]  The experts at Atlas can help you choose a shelter that has all the comforts of your home and is 11 times stronger than square box shelters.
[00:22:48.887 --> 00:22:50.008]  Call Atlas at 1-855-4BUNKERS.
[00:22:51.830 --> 00:22:55.915]  Call 1-855-4-BUNKERS or visit iwantthatbunker.com.
[00:22:56.156 --> 00:22:57.557]  Atlas Survival Shelters.
[00:22:57.918 --> 00:22:59.920]  Better prepared than scared.
[00:23:00.401 --> 00:23:02.423]  It's time for a home security quiz.
[00:23:02.784 --> 00:23:06.308]  What effective home security device is smaller than a coffee cup?
[00:23:06.448 --> 00:23:10.133]  Fakes out burglars into thinking someone is home at your house while you're away.
[00:23:10.333 --> 00:23:15.778]  Plugs into any wall outlet, is recommended by many police departments, and sells for less than $30?
[00:23:16.038 --> 00:23:18.580]  Yes, it's fake TV.
[00:23:18.780 --> 00:23:20.942]  This year, about 1 in every 50 U.S.
[00:23:20.982 --> 00:23:24.565]  homes will have a break-in, with burglars usually picking the easy target.
[00:23:24.885 --> 00:23:27.047]  A dark house that looks like no one is home.
[00:23:27.387 --> 00:23:35.611]  Fake TV is a small electronic security device that makes it look like someone is home watching TV by simulating the light from a real TV.
[00:23:35.971 --> 00:23:41.454]  Fake TV could be the difference between coming home to a secure house or one that's been ransacked.
[00:23:41.674 --> 00:23:46.937]  To get your Fake TV for only $29.95 with free shipping, go to faketv.com or call 1-877-5-FAKE-TV.
[00:23:46.977 --> 00:23:48.118]  That's 877-532-5388 or go to faketv.com.
[00:23:57.222 --> 00:23:59.505]  Fake TV, the burglar deterrent.
[00:24:15.565 --> 00:24:23.374]  Alright folks, Alex Jones here.
[00:24:23.414 --> 00:24:24.195]  We're back live.
[00:24:24.215 --> 00:24:30.263]  I'm going to give the number out at the end of this segment and start taking your calls in the next segment, interspersed with
[00:24:31.497 --> 00:24:31.897]  News.
[00:24:32.638 --> 00:24:40.925]  I would like to open the phones up, though, when I do, specifically for radio talk show hosts, writers, people in the media.
[00:24:41.465 --> 00:24:49.351]  What is your take on the collapse of confidence, not only in the Obama administration, but in Congress and in the mainstream media?
[00:24:49.371 --> 00:24:55.917]  And do you disagree with me that this signifies a major tipping point, a sea change?
[00:24:57.574 --> 00:24:58.934]  I mean, it undoubtedly is.
[00:24:58.974 --> 00:25:01.795]  The question is, will this sea change be successful?
[00:25:01.835 --> 00:25:03.556]  In fact, here is the toll-free number.
[00:25:03.596 --> 00:25:06.577]  I'd like to get your take from a media perspective on this.
[00:25:06.597 --> 00:25:07.257]  800-259-9231.
[00:25:07.277 --> 00:25:12.079]  You don't need to say who you are.
[00:25:12.119 --> 00:25:12.999]  You can if you want to.
[00:25:13.820 --> 00:25:18.541]  But I'd rather just, you know, say I'm in radio, I'm in TV, I'm in print, I'm in film.
[00:25:18.961 --> 00:25:20.182]  Here's my take on this.
[00:25:20.682 --> 00:25:23.343]  But from folks that have actually done something in the media.
[00:25:24.684 --> 00:25:25.284]  800-259-9231.
[00:25:25.304 --> 00:25:26.405]  800-259-9231.
[00:25:26.845 --> 00:25:33.489]  Now the system is counting on ignorance.
[00:25:34.549 --> 00:25:40.333]  That is the ocean in which these tyrants, these leviathans, swim.
[00:25:41.733 --> 00:25:48.897]  But you've got over two and a half years ago the West injecting the rebels that are now committing incredible atrocities against Christians, making them
[00:25:50.171 --> 00:25:52.232]  Convert to Islam or having their heads chopped off.
[00:25:52.712 --> 00:25:54.093]  That's now mainstream news.
[00:25:54.833 --> 00:25:56.253]  Burning Bibles en masse.
[00:25:57.154 --> 00:25:58.254]  Blowing up churches.
[00:26:00.775 --> 00:26:12.920]  And then meanwhile, we've got Obama coming out and saying, hey, I was hired, I was elected to end wars and I want to end the war in Syria.
[00:26:13.320 --> 00:26:15.661]  Basically the same thing he said last week, war is peace.
[00:26:16.382 --> 00:26:16.902]  That's what he said.
[00:26:18.956 --> 00:26:25.863]  The West, NATO, the U.S., Israel, Saudi Arabia, who's right at the heart of it, bankrolling it.
[00:26:27.765 --> 00:26:29.267]  They're spreading the Sunni Empire.
[00:26:29.607 --> 00:26:39.458]  Nothing against Sunni Muslims, folks, but, you know, it's the majority, it's the group the global is sided with, it's the shock forces, and I do have something against the radical Sunni jihadists in Al-Qaeda.
[00:26:41.028 --> 00:26:47.314]  And some people in the Israeli papers go, well, we're helping knock out our, you know, Iran's ally with our enemy, Al-Qaeda.
[00:26:47.715 --> 00:26:51.458]  Look, come on, Al-Qaeda's been used to attack Israel.
[00:26:51.518 --> 00:26:54.121]  That came out in Haaretz years ago, in Jerusalem Post.
[00:26:54.642 --> 00:26:59.566]  And in fake Al-Qaeda attacks, just search that headline, so that you can take Israelis' liberties.
[00:27:00.706 --> 00:27:04.148]  And also, Arabs that live in Israel take their freedoms.
[00:27:04.788 --> 00:27:08.830]  The military-industrial complex, whether it's in Russia or Israel, whether it's in the U.S.
[00:27:08.930 --> 00:27:11.651]  or South Africa, stands to gain from crises.
[00:27:12.332 --> 00:27:19.295]  And Israel wants a piece of Syria, a lot more than they got with the Golan Heights, and it is despicable.
