[00:00:03.021 --> 00:00:05.045]  You're listening to GCN.
[00:02:41.154 --> 00:02:42.394]  They want to have the guns.
[00:02:42.775 --> 00:02:45.736]  The government wants to have the guns at the highest levels.
[00:02:46.616 --> 00:02:49.439]  The low-level police on average are pro-guns, so they understand that.
[00:02:49.479 --> 00:02:52.041]  But the high-level criminals, they don't want you armed.
[00:02:52.321 --> 00:02:53.803]  The street thugs don't want you armed.
[00:02:53.863 --> 00:03:00.529]  I don't care if you're a black thug in the whole gangster urban culture or a white thug in the whole gangster urban culture.
[00:03:01.009 --> 00:03:08.957]  You want to feed on people that don't have a gun strapped to them and aren't ready to peel off a cap in your booty!
[00:03:10.031 --> 00:03:11.413]  That's what we're talking about here.
[00:03:12.033 --> 00:03:23.286]  And it's such a good feeling, folks, when I sleep at night or when I'm in my studio, that I'm not afraid of some crazy coming here after me because I'm gonna peel a cap off in their butt so fast.
[00:03:25.592 --> 00:03:26.953]  Anyways, excuse me, ladies and gentlemen.
[00:03:27.993 --> 00:03:30.554]  I'm getting a little bit urban myself, as they say.
[00:03:30.574 --> 00:03:32.235]  It's so much fun.
[00:03:32.595 --> 00:03:38.717]  The point is, ladies and gentlemen, that criminals at every level want the monopoly of force.
[00:03:38.757 --> 00:03:44.739]  Whether it's the UN, whether it's the Globalist, whether it is the Mafia, you name it.
[00:03:45.059 --> 00:03:48.981]  The first thing a robber does when they bust into somebody's house is they say, hands up!
[00:03:50.165 --> 00:03:57.417]  Get down on the floor and they tie you up and government's tying us down with the ropes of Homeland Security to carry out the orderly
[00:03:59.184 --> 00:04:05.748]  Extermination of our liberties and our conversion into a totally massive police state.
[00:04:06.028 --> 00:04:07.329]  So I'm going to open the phones up.
[00:04:07.469 --> 00:04:12.892]  Again, I'm by increment moving towards what I could do 10 years ago every day, take 50 calls in an hour.
[00:04:12.972 --> 00:04:17.975]  I'm incrementally moving towards that volholic area of the universe.
[00:04:18.855 --> 00:04:23.558]  And then we're going to have an update on some major medical developments for 30 minutes at the end of the second hour.
[00:04:24.790 --> 00:04:27.573]  Looking at amazing news on fish oil that they're demonizing.
[00:04:28.334 --> 00:04:32.858]  Also major scientific studies on iodine in food, boosting IQ.
[00:04:32.879 --> 00:04:34.740]  This is really important stuff.
[00:04:35.301 --> 00:04:39.405]  And we're also going to have a gentleman on who's got an offer for
[00:04:41.067 --> 00:04:47.168]  George Zimmerman, but we'll break that when they join us in the last 15 minutes or so of the third hour.
[00:04:47.208 --> 00:04:48.469]  But it's going to be open phones.
[00:04:48.829 --> 00:05:03.032]  We've got big military police state news, big NSA news, big Trayvon Martin commie protest breaking, big Obamacare news, and the showdown on that.
[00:05:03.112 --> 00:05:07.373]  It's all coming up today, so strap yourselves in!
[00:05:10.083 --> 00:05:11.343]  What does freedom mean to you?
[00:05:11.363 --> 00:05:14.224]  How about the freedom to take control of your own future?
[00:05:14.484 --> 00:05:17.986]  At eFoods Direct, we're again celebrating Food Freedom Month.
[00:05:18.306 --> 00:05:27.429]  In July, for every $329 you spend on our highly nutritious, great-tasting food, you will receive a $190 Patriot Pack free.
[00:05:27.689 --> 00:05:32.270]  For example, purchase a six-month supply and get three Patriot Packs free.
[00:05:32.511 --> 00:05:39.753]  The Patriot Pack is a 24-day supply of eFoods Quick Fix, easy-to-store food, plus stove, fuel, and cookware.
[00:05:41.027 --> 00:05:42.067]  Easy to carry bucket.
[00:05:42.187 --> 00:05:47.589]  Patriot Packs are the ideal grab-and-go emergency kit for your car, or to have by the back door.
[00:05:47.809 --> 00:05:53.071]  Perfect for your cabin or camping trip this summer, or even simply to add more food to your supply, free!
[00:05:53.431 --> 00:05:56.192]  Call 800-409-5633, or go to efoodsdirect.com slash alex, and get your free Patriot Pack with purchase.
[00:05:56.432 --> 00:06:00.614]  Call 800-409-5633, or efoodsdirect.com slash alex, and remember, free shipping every day.
[00:06:10.560 --> 00:06:13.822]  There is an increased need to support our immunity and health.
[00:06:14.843 --> 00:06:20.747]  At Silverlungs, we are committed to meeting your needs by providing a full selection of silver-based products.
[00:06:21.848 --> 00:06:32.656]  Our most popular silver-based products are the 32-ounce NanoSilver solutions, our 2-ounce NanoSilver nasal applicators, as well as our all-natural silver soaps.
[00:06:33.792 --> 00:06:37.093]  Just released is our 100% natural silver gel.
[00:06:38.053 --> 00:06:44.275]  Our new silver gel is not based on synthetic gelling agents, which quickly evaporate and leave the silver at the surface.
[00:06:45.355 --> 00:06:56.258]  But rather, we have formulated our silver gel using the natural skin nourishing chemistry of aloe vera, to quickly penetrate and nourish the skin, while delivering the silver more effectively.
[00:06:57.293 --> 00:07:01.394]  Are we choosing our own destiny, or has it been pre-selected for us?
[00:07:01.414 --> 00:07:07.995]  As we've moved through history, every great leader has had to understand the potential of information.
[00:07:08.015 --> 00:07:10.176]  Billions of dollars have been spent
[00:07:21.218 --> 00:07:26.481]  Privately and publicly looking at how to tap into your psyche.
[00:07:26.661 --> 00:07:35.866]  From compulsory state education to the Hollywood media brainwashing machine, we are kept in perpetual bondage to the ideas that shape our actions.
[00:07:35.986 --> 00:07:42.930]  When somebody obscures that feedback loop between you observing and testing it out and verifying it, they can take total control of your awareness.
[00:07:43.170 --> 00:07:45.972]  All of this is happening so fast, you need to be ahead of the game.
[00:07:46.212 --> 00:07:55.819]  How to engineer the opinion of the American people so that they would not only endorse, but demand a war.
[00:07:55.839 --> 00:07:56.639]  State of Mind.
[00:07:56.920 --> 00:07:58.321]  Because there's a war on.
[00:07:58.561 --> 00:07:59.221]  Or your mind.
[00:07:59.501 --> 00:08:03.544]  Get your copy of State of Mind the movie at InfoWars.com.
[00:08:03.684 --> 00:08:08.768]  And remember, every order at InfoWarsStore.com receives a free citizen rulebook.
[00:08:20.915 --> 00:08:23.901]  Crashing through the lies and disinformation.
[00:08:24.482 --> 00:08:28.670]  It's Alex Jones on the GCN Radio Network.
[00:08:39.660 --> 00:08:44.273]  Ladies and gentlemen, we are here broadcasting worldwide.
[00:08:44.293 --> 00:08:47.361]  Thank you so much for joining us.
[00:08:49.056 --> 00:08:55.420]  And we're going to be taking your phone calls throughout the next three hours on this Wednesday edition.
[00:08:55.440 --> 00:08:58.482]  We're going to plunge into Obama's 20-something.
[00:08:58.502 --> 00:09:13.353]  It's the 25th pivot or reset of the economy, which means more banker bailouts to foreign corporations, more taxpayer payments to MSNBC, more domestic CIA propaganda operations, more people getting
[00:09:14.233 --> 00:09:42.431]  A text from Obama forced onto the front page of their phone, more checkpoints on the highways, more illegal desensitization, military drills on the streets, TSA checkpoints, more forced inoculation outside of law, more harassment of businesses, shutting down industries, shutting down power plants, shutting down factories, paying $21 billion to ship General Motors to
[00:09:43.271 --> 00:09:45.513]  Communist China, on and on.
[00:09:45.553 --> 00:09:53.742]  More persecution of the press, more persecution of whistleblowers, of money laundering, government drug dealing, illegal spying, illegal torture.
[00:09:54.363 --> 00:09:58.046]  Just, just, just absolute orgy of corruption, yeah.
[00:09:58.467 --> 00:10:02.351]  The Weekly Standard says it's his 19th time to pivot.
[00:10:03.823 --> 00:10:10.445]  But I count over 20 because it's 19 pivots, but five or six resets.
[00:10:10.485 --> 00:10:12.866]  In fact, look up how many times he's called it a reset.
[00:10:13.747 --> 00:10:16.107]  I remember it every six months or so.
[00:10:16.147 --> 00:10:17.988]  So I'm conservative when I say four or five times.
[00:10:18.708 --> 00:10:21.229]  He's been in office five years, five and a half.
[00:10:21.309 --> 00:10:21.709]  I don't know.
[00:10:21.909 --> 00:10:22.430]  I don't know.
[00:10:22.950 --> 00:10:23.970]  Fifteen resets?
[00:10:25.571 --> 00:10:28.872]  So when I say 25, I mean, I'm counting pivots, resets.
[00:10:30.202 --> 00:10:39.188]  I mean, they call wars now non-lethal lethal operations, or lethal non-lethal, or less lethal, or kinetic actions.
[00:10:39.248 --> 00:10:41.910]  It's just a wall of bull!
[00:10:44.372 --> 00:10:50.016]  And now Congress is looking at a government shutdown over Obamacare as Republican leadership
[00:10:51.385 --> 00:10:53.606]  In the Senate, forced by their constituents.
[00:10:53.626 --> 00:11:04.313]  Some of these guys, just a year ago, were still supporting Obamacare, are now saying it will sink the country, it will bankrupt healthcare, which is the Cloward and Piven socialist Obama plan to bankrupt the country.
[00:11:04.633 --> 00:11:07.555]  They're talking about 6 out of 10 doctors in a national survey Monday.
[00:11:07.835 --> 00:11:09.236]  We covered quitting.
[00:11:10.396 --> 00:11:12.258]  And by the way, my dad's a dentist and oral surgeon.
[00:11:12.278 --> 00:11:14.399]  He knows a lot of dentists, a lot of oral surgeons, a lot of doctors.
[00:11:14.939 --> 00:11:20.583]  Most of them that are even 50 years old, already only plastic surgeons and specialists
[00:11:21.491 --> 00:11:24.133]  Are making $300,000, $400,000, $500,000 a year.
[00:11:24.593 --> 00:11:46.128]  I know Harvard educated doctors in my family who have been doctors and graduates for 16 years and just finished paying off their student loans and moved from a lower middle class house into a middle middle class type house, you know, four bedroom.
[00:11:47.375 --> 00:11:48.878]  So that all their kids have a place to sleep.
[00:11:49.820 --> 00:11:53.688]  People have this image of doctors who are just rolling in money.
[00:11:54.890 --> 00:11:57.536]  17 years to pay off your student loans from Harvard?
[00:12:00.275 --> 00:12:01.336]  17 years.
[00:12:01.736 --> 00:12:04.878]  This is the type of stuff that is going on out there.
[00:12:05.259 --> 00:12:16.506]  And now, because of the regulations and the liability insurance, the malpractice insurance, I know doctors that have to pay who've never even had major claims or never lost.
[00:12:17.227 --> 00:12:19.869]  There's all sorts of kooks out there trying to get rich off these fake claims.
[00:12:20.729 --> 00:12:30.836]  You have to pay 70 to 80 or even more thousand dollars a year for their liability insurance, their malpractice insurance.
[00:12:31.457 --> 00:12:40.263]  And I know doctors that have done hundreds and hundreds and hundreds of serious surgeries, or really more than that, who've actually had cases but beat the malpractice cases.
[00:12:41.264 --> 00:12:41.384]  And
[00:12:43.633 --> 00:12:47.056]  They've got to pay $150,000 a year in liability insurance.
[00:12:47.537 --> 00:13:00.428]  It is the insurance companies that are destroying this country, along with a pack of lawyers, the litigants, barratry-practicing frauds, who the courts will not bring to justice.
[00:13:00.468 --> 00:13:04.412]  You know, most cases, somebody brings a false charge, you've got to go fight it and beat it.
[00:13:05.212 --> 00:13:10.337]  The law says you can sue them back for attorney's fees and things, but it's very hard to win.
[00:13:11.658 --> 00:13:14.379]  Unless you know exactly which court to go after him in.
[00:13:14.880 --> 00:13:32.047]  And again, this is knowledge that most lawyers don't know, and most lawyers don't want to tell you, because even if they're, quote, a good guy lawyer, they're actually, at a certain level, working with the corrupt lawyers in that they're not shutting them down when they could.
[00:13:32.287 --> 00:13:37.370]  They're letting them go out and create fraudulent cases, and then, basically,
[00:13:38.615 --> 00:13:39.175]  We're good to go.
[00:14:02.588 --> 00:14:07.809]  They have liability protection and immunity given to them, sovereign immunity as it's called, by the government.
[00:14:08.109 --> 00:14:25.213]  Well, that's unconstitutional for Bayer Pharmaceutical to knowingly put HIV in their Factor VIII and knowingly ship it out for 10 years, a death sentence with hepatitis as well, and then, oh well, they've got immunity because the government passed a law.
[00:14:25.293 --> 00:14:26.093]  What happened this year?
[00:14:27.219 --> 00:14:30.702]  Monsanto was given immunity from their GMOs.
[00:14:31.222 --> 00:14:39.489]  Now, why would Congress pass the Monsanto Protection Act, written by Monsanto, to give them immunity?
[00:14:39.529 --> 00:14:46.054]  Just like they were given immunity on Agent Orange, and dioxin they dumped in poor black neighborhoods, on and on and on.
[00:14:46.375 --> 00:14:55.062]  These are consciously evil companies, with evil histories, and clear and present danger to humanity.
[00:14:57.017 --> 00:14:59.399]  So the bad guys are protected from liability.
[00:15:01.581 --> 00:15:06.906]  And then your small town hospital isn't, so it goes bankrupt from all the lawsuits.
[00:15:07.226 --> 00:15:16.094]  Because there's all these bugs that are immune to the drugs, that are immune to the different type of antibiotics.
[00:15:17.580 --> 00:15:23.024]  And so you come in there and the guy next to you has it and there's nothing they can do in the hospital to stop it from getting over to you.
[00:15:23.324 --> 00:15:27.808]  You die of flesh-eating bacteria and then you go and sue and beat the hospital.
[00:15:29.773 --> 00:15:37.595]  And then now it's shut down, and you've got to go to one of the big tax-free Rockefeller-owned tax-exempt, but they're really profit centers.
[00:15:37.915 --> 00:15:38.395]  And guess what?
[00:15:38.435 --> 00:15:40.076]  They've got all the judges in their pockets.
[00:15:40.356 --> 00:15:41.516]  You can't win against them.
[00:15:41.576 --> 00:15:44.917]  See, the whole New World Order is about made men.
[00:15:45.177 --> 00:15:54.879]  And I'm not talking about the Gambinos and the Bananos and the, you know, groups like that.
[00:15:54.919 --> 00:15:56.600]  I'm not talking about Don Corleone.
[00:15:58.103 --> 00:16:06.306]  That's a low-level mafia that the globalists just kind of fed on and partially destroyed because it got too big for its britches, as I've told you many times and as a historical fact.
[00:16:06.726 --> 00:16:17.049]  The real mafias are so entrenched, they run our government, they run our military, they own the big banks, they own the insurance companies, they're 100% globally tax-exempt.
[00:16:17.369 --> 00:16:19.631]  They can commit any crime they want and get away with it.
[00:16:19.851 --> 00:16:23.814]  They can take private bank accounts from Cyprus or the United States and get away with it.
[00:16:24.234 --> 00:16:28.237]  They can commit any amount of, you know, they kill people at their own house.
[00:16:29.397 --> 00:16:37.463]  There's been cases with the DuPonts and people, you know, driving around with army tanks, their own private army tanks, running people over and they get away with it for years.
[00:16:38.244 --> 00:16:39.785]  I mean, this is who they are.
[00:16:40.445 --> 00:16:47.570]  And they're establishing a world government where they're a hundred percent above the law in every level and every regulation.
[00:16:47.750 --> 00:16:48.691]  And why is that important?
[00:16:48.851 --> 00:16:56.637]  Because they write the regulations to shut you down and impoverish you and enslave you and use poverty as a political weapon.
[00:16:56.957 --> 00:16:57.498]  It's called
[00:16:58.078 --> 00:16:59.379]  Siege!
[00:17:00.040 --> 00:17:03.242]  It's called salting the earth politically, economically.
[00:17:03.262 --> 00:17:08.186]  And I sit here watching a Godzilla-level attack by the globalists.
[00:17:08.686 --> 00:17:14.951]  Godzilla couldn't... 50 Godzillas couldn't do to America what the globalists have already done the last 30 years.
[00:17:15.211 --> 00:17:22.257]  I mean, they're shutting everything down with regulations and bureaucrats and harassment right here in Austin.
[00:17:22.437 --> 00:17:24.579]  That's under Agenda 21, the major command base.
[00:17:24.839 --> 00:17:26.941]  They have Agenda 21 meetings I've sent my crews to.
[00:17:28.288 --> 00:17:39.630]  They show this triangle where they take over Dallas, Houston, San Antonio, but in the middle of the triangle, they even call Austin their base of operations, federally funded, UN model city.
[00:17:42.090 --> 00:17:45.191]  And, oh, if you're not an insider, you're not allowed to build a condo.
[00:17:45.611 --> 00:17:48.872]  Oh, we're going to say this tree, you can't cut it down even.
[00:17:49.752 --> 00:17:52.592]  My lawyer, Eric Tabb, he said he'll come on air about this, I should get him on.
[00:17:53.632 --> 00:17:56.733]  Downtown, they let this business build a big outside deck on Congress.
[00:17:58.423 --> 00:17:58.664]  I think?
[00:18:16.624 --> 00:18:18.647]  But now they're still harassing the company anyways.
[00:18:18.987 --> 00:18:19.889]  This is what they do.
[00:18:20.129 --> 00:18:21.851]  They come and they say, yeah, you're allowed to build.
[00:18:22.152 --> 00:18:23.954]  Then they come back and say, now you can't build.
[00:18:24.215 --> 00:18:29.682]  The essence of the New World Order is this story from PrisonPlanet.com, American Dream, Michael Snyder.
[00:18:31.513 --> 00:18:31.973]  Look at this.
[00:18:32.253 --> 00:18:50.365]  Obama administration requires magician to submit 32-page disaster plan for his rabbit, pay all the fines and fees, and register it under OSHA to be able to bring his rabbit that he's been for decades bringing in to schools and nursing homes and other places.
[00:18:50.766 --> 00:18:51.826]  Marty the magician.
[00:18:51.886 --> 00:18:52.587]  I'm gonna get him on.
[00:18:53.968 --> 00:18:54.248]  The U.S.
[00:18:54.268 --> 00:19:05.525]  Department of Agriculture requires the rabbit be licensed, which is weird enough, but then things enter the rabbit warren of the truly bizarre and the USDA rule seven years in the making.
[00:19:06.988 --> 00:19:09.390]  That he has to have a disaster plan for the rabbit.
[00:19:10.031 --> 00:19:16.937]  For flooding, earthquake, wildfire, you know, obviously insurance, international attack, to name a few examples.
[00:19:18.058 --> 00:19:21.321]  And he goes on to say, my country's broke, he says.
[00:19:21.901 --> 00:19:27.926]  We are out of money and now the government is spending time and money worrying about emergency plan for a bunny rabbit.
[00:19:28.786 --> 00:19:31.187]  Ladies and gentlemen, that is the plan here.
[00:19:31.547 --> 00:19:33.068]  We have such a nanny state.
[00:19:33.228 --> 00:19:36.669]  I shot a video of my son catching a 50-pound alligator gar.
[00:19:36.909 --> 00:19:39.730]  My phone died by the time I caught a 95-pounder.
[00:19:40.110 --> 00:19:40.870]  It was out of batteries.
[00:19:41.671 --> 00:19:47.033]  By the way, we were throwing these back, even though we could have taken them and, you know, they supposedly have some pretty good backstrap meat.
[00:19:47.453 --> 00:19:50.574]  With sport fishing, plus they're an air-breathing, it's a prehistoric fish.
[00:19:50.614 --> 00:19:53.835]  It breathes mostly from the air over its lungs.
[00:19:54.115 --> 00:19:57.917]  And there are people all over saying, shut my channel down for torturing a fish.
[00:19:58.797 --> 00:20:03.785]  Because they think it's torture when we take the prongs to open its mouth to get the hook out.
[00:20:04.386 --> 00:20:05.588]  And they're taking over.
[00:20:05.628 --> 00:20:06.970]  They're going to ban fishing.
[00:20:07.431 --> 00:20:08.613]  Unless you're a factory trawler.
[00:20:08.813 --> 00:20:09.374]  Then it's okay.
[00:20:10.199 --> 00:20:11.440]  What does freedom mean to you?
[00:20:11.460 --> 00:20:14.342]  How about the freedom to take control of your own future?
[00:20:14.602 --> 00:20:18.084]  At eFoods Direct, we're again celebrating Food Freedom Month.
[00:20:18.425 --> 00:20:27.551]  In July, for every $329 you spend on our highly nutritious, great-tasting food, you will receive a $190 Patriot Pack free.
[00:20:27.811 --> 00:20:32.394]  For example, purchase a six-month supply and get three Patriot Packs free.
[00:20:32.635 --> 00:20:38.819]  The Patriot Pack is a 24-day supply of eFoods Quick-Fix, easy-to-store food, plus stove,
[00:20:42.290 --> 00:20:47.711]  Patriot Packs are the ideal grab-and-go emergency kit for your car, or to have by the back door.
[00:20:47.931 --> 00:20:53.172]  Perfect for your cabin or camping trip this summer, or even simply to add more food to your supply, free!
[00:20:53.532 --> 00:20:56.293]  Call 800-409-5633, or go to efoodsdirect.com slash alex, and get your free Patriot Pack with purchase.
[00:20:56.533 --> 00:21:00.714]  Call 800-409-5633, or efoodsdirect.com slash alex, and remember, free shipping every day!
[00:21:09.870 --> 00:21:11.050]  You know about RVs.
[00:21:11.250 --> 00:21:12.491]  You've heard about bunkers.
[00:21:12.711 --> 00:21:15.271]  But surviving is not recreation.
[00:21:15.471 --> 00:21:17.992]  And man wasn't made to live underground.
[00:21:18.232 --> 00:21:20.232]  Introducing Survivalist Camps.
[00:21:20.373 --> 00:21:28.875]  The ultimate fully functional off-the-grid survival bug-out house that's mobile, well-equipped, and custom-built to outlast any other RV or trailer.
[00:21:29.095 --> 00:21:31.895]  Go to survivalistcamps.com to learn more.
[00:21:32.095 --> 00:21:34.276]  That's survivalistcamps.com.
[00:21:34.416 --> 00:21:36.656]  Providing your basic needs to survive.
[00:21:37.016 --> 00:21:38.337]  survivalistcamps.com
[00:21:39.477 --> 00:21:48.723]  We the people grow cotton, weave fabric, engrave ink, embed strips and fibers to protect from counterfeit, and carting to a private bank, having it led back at interest, forcing taxes to service debt.
[00:21:48.763 --> 00:21:49.503]  This capitalism?
[00:21:49.564 --> 00:21:55.687]  Or was Jefferson correct when stating a central bank issuing the public currency is a greater menace to the liberties of the people than a standing army?
[00:21:55.727 --> 00:21:59.370]  Ted Anderson, I'm placing a free silver dollar in a book that explains our monetary system.
[00:21:59.430 --> 00:22:00.350]  Call for your copy 800-686-2237.
[00:22:00.370 --> 00:22:01.411]  It's time to understand the system.
[00:22:01.431 --> 00:22:02.032]  Call 800-686-2237.
[00:22:02.092 --> 00:22:02.352]  That's 800-686-2237.
[00:22:09.076 --> 00:22:10.477]  Bill Carroll here for Blue Tax.
[00:22:10.697 --> 00:22:13.819]  Just because the IRS says you owe them a lot of money, are you just gonna do what?
[00:22:13.859 --> 00:22:15.760]  Throw your hands up in the air and write a check?
[00:22:15.880 --> 00:22:16.481]  What are you doing?
[00:22:16.501 --> 00:22:18.142]  You gotta fight this stuff.
[00:22:18.262 --> 00:22:18.982]  Here's what you need to do.
[00:22:19.183 --> 00:22:21.304]  Make a free call to Blue Tax right now.
[00:22:21.664 --> 00:22:22.605]  Get a second opinion.
[00:22:22.625 --> 00:22:23.605]  You gotta do at least that.
[00:22:23.625 --> 00:22:23.666]  800-501-7730.
[00:22:25.987 --> 00:22:31.373]  Don't let the IRS push you around with collection calls and bank liens and levies and property seizures.
[00:22:31.573 --> 00:22:37.619]  Let Blue Tax share some stories about people like you that were being harassed by the IRS and didn't owe what they were told initially.
[00:22:37.879 --> 00:22:41.983]  Or they'll tell you stories about how they stopped all IRS collection actions the same day.
[00:22:42.344 --> 00:22:48.110]  Or how they helped set up installment agreements or got debts reduced through the proper submission of an offer in compromise.
[00:22:48.490 --> 00:22:49.611]  Call Blue Tax right now.
[00:22:49.671 --> 00:22:50.451]  It's a free call.
[00:22:50.491 --> 00:22:51.031]  Totally free.
[00:22:51.312 --> 00:22:52.552]  And it can save you a fortune.
[00:22:52.813 --> 00:22:55.094]  And get the IRS off your back today.
[00:22:55.274 --> 00:22:55.854]  Blue Tax.
[00:22:55.994 --> 00:22:57.916]  You can trust them to help you here.
[00:22:58.196 --> 00:22:59.276]  Call Blue Tax now at 1-800-501-7730.
[00:22:59.296 --> 00:22:59.516]  That's 800-501-7730.
[00:22:59.537 --> 00:22:59.937]  One last time.
[00:22:59.957 --> 00:23:00.017]  800-501-7730.
[00:23:00.037 --> 00:23:00.757]  Or visit bluetax.com.
[00:23:09.002 --> 00:23:13.505]  We all know the terrible damage that viruses and bacteria can inflict in the human body.
[00:23:13.805 --> 00:23:23.170]  Dozens of diseases are caused by infectious organisms, and now the emergence of superbugs that are resistant to antibiotics poses an even bigger threat to our safety.
[00:23:23.710 --> 00:23:27.693]  Don't wait for the medical world to discover a new treatment for the latest superbug.
[00:23:28.113 --> 00:23:32.856]  It's important to realize that a simple, safe, and effective alternative already exists.
[00:23:33.496 --> 00:23:35.057]  Super Natural Silver.
[00:23:35.498 --> 00:23:40.842]  Advances in silver technology have given us a silver solution that is effective against these pathogens.
[00:23:41.402 --> 00:23:46.866]  Super Natural Silver can help the body fight against the diseases that can endanger your health and well-being.
[00:23:47.286 --> 00:23:49.268]  Taken internally or used topically.
[00:23:49.568 --> 00:23:53.331]  Supernatural Silver can give your immune system the support it needs.
[00:23:53.771 --> 00:23:58.535]  Go to SupernaturalSilver.com and give you and your loved ones a fighting chance.
[00:23:59.035 --> 00:24:01.117]  That's SupernaturalSilver.com.
[00:24:01.657 --> 00:24:07.522]  Use the promo code SUMMER2013 for 20% off your entire order and like us on Facebook.
[00:24:18.345 --> 00:24:25.450]  By the way, I'm going to play the video and audio of this later in the hour of my great crime, abusing an alligator gar.
[00:24:26.210 --> 00:24:28.071]  And you know, you sit there and you joke about that.
[00:24:28.672 --> 00:24:32.574]  People think it's bad to go hunting, but then they'll go eat a hamburger.
[00:24:33.235 --> 00:24:36.457]  And when I drive by factory farms and things, I think that's really abusive.
[00:24:37.077 --> 00:24:39.198]  And we should move towards more humane farming.
[00:24:39.538 --> 00:24:52.243]  And I try to, with my purchases, buy things that have been naturally caught or things that have been properly farmed, raised, because I don't want the GMO.
[00:24:52.623 --> 00:24:54.804]  I don't want all the garbage that's in those animals.
[00:24:55.672 --> 00:25:04.634]  I don't want the farm-raised chicken that is literally like a concentration camp where they cut their beaks off when they're babies so they don't peck themselves to death.
[00:25:05.054 --> 00:25:11.676]  The chickens try to commit suicide in the big mega-massive, those big steel buildings, aluminum buildings you see out in the countryside.
[00:25:11.696 --> 00:25:15.516]  I know people are out there trying to make a living doing it, but man, I've been inside those.
[00:25:17.077 --> 00:25:21.198]  I have been inside those, I have seen it, I have seen what it's like, and let me tell you, it is...
[00:25:22.986 --> 00:25:29.508]  You can feel the spiritual or psychic energy of those chickens or those turkeys.
[00:25:29.568 --> 00:25:35.649]  I was actually, what I really saw was a turkey house with about a half million turkeys in it, one of the smaller ones.
[00:25:36.209 --> 00:25:39.810]  And let me tell you, you could just see mites and stuff crawling across the floor.
[00:25:42.911 --> 00:25:46.972]  The point is, is that then you've got these dumbed down idiots
[00:25:48.148 --> 00:26:00.997]  Who were on my YouTube channel going, I'm reporting you to YouTube for animal abuse, because with a 50-pound gar, you've got these tongs, these dull hooks that you use to get in there and open its mouth up to then get the hook out.
[00:26:01.197 --> 00:26:05.840]  And I can legally and lawfully then, you know, butcher it and do that if I wanted to.
[00:26:06.861 --> 00:26:08.103]  And I decided to throw him back.
[00:26:08.863 --> 00:26:11.827]  It was normal human instinct to go out and fish, show my son.
[00:26:12.468 --> 00:26:15.111]  We caught some other fish that were more edible that we actually ate.
[00:26:15.911 --> 00:26:17.914]  But we ran into a bunch of big alligator garb.
[00:26:17.934 --> 00:26:20.336]  Again, I caught over a 90-pounder.
[00:26:20.637 --> 00:26:21.057]  Landed it.
[00:26:21.818 --> 00:26:22.439]  I don't know.
[00:26:43.634 --> 00:26:45.836]  Obama caught the fish, we didn't catch it.
[00:26:46.256 --> 00:26:55.964]  And the guy that took us out there and did a great job, by the way, Mark Malfa down in South Texas, he's been on some of the Discovery Channel, River Monster shows, he did a great job taking us down there.
