[00:00:06.345 --> 00:00:07.005]  We're good to go.
[00:02:22.195 --> 00:02:37.421]  Memos talking about the legal justification for drone assassination strikes, as well as information about extra renditions and torture, as well as information about secret military bases that the CIA has used in these drone assassinations.
[00:02:38.061 --> 00:02:45.011]  Now, at the nexus of all this torture and assassination is John Brennan, former CIA officer.
[00:02:45.772 --> 00:02:49.317]  He is an apologist for the American policy of torture.
[00:02:49.337 --> 00:02:52.801]  He is also someone who has coordinated drone assassinations.
[00:02:53.427 --> 00:03:03.292]  Now, in April 2012, he was the first Obama administration official that would publicly acknowledge that these strikes were going on in Yemen, in Pakistan, Somalia, other places.
[00:03:03.813 --> 00:03:08.075]  And in his speech, he argued that they were legal, moral, and effective.
[00:03:08.635 --> 00:03:14.579]  And this week, a memo was leaked from the Department of Justice, Eric Holder's Department of Justice.
[00:03:15.079 --> 00:03:20.302]  And in that memo, John Brennan wrote, these strikes are conducted in full compliance with the law.
[00:03:21.042 --> 00:03:29.547]  He said that rigorous standards were applied to the program, and he said that civilian casualties caused by the strikes are exceedingly rare, much rarer than many allege.
[00:03:30.888 --> 00:03:31.569]  Not exactly.
[00:03:31.589 --> 00:03:37.112]  There have been about 2,500 people killed by these drone strikes, so they are pretty widespread.
[00:03:37.572 --> 00:03:45.998]  But he maintains that they're legal, ethical, and wise, and that's what was repeated by White House spokesman Jay Carney on Tuesday when this memo was leaked.
[00:03:46.818 --> 00:03:48.659]  So the question is, are they wise?
[00:03:48.979 --> 00:04:01.203]  Well, CNN reports that General Stanley McChrystal, who's a former commander of international forces in Afghanistan, noted recently that what scares him about these drone strikes is how they're perceived around the world.
[00:04:01.743 --> 00:04:07.485]  He says, the resentment created by American use of unmanned strikes is much greater than the average American appreciates.
[00:04:07.966 --> 00:04:14.108]  They are hated on a visceral level, even by people who have never seen one or seen the effects of one.
[00:04:14.912 --> 00:04:21.318]  Now, what General McChrystal is saying here is essentially the same thing that Ron Paul has said about blowback.
[00:04:21.538 --> 00:04:24.581]  And blowback is actually a term that was coined by the CIA.
[00:04:26.183 --> 00:04:32.108]  These types of strikes, and especially if you've seen one, many of these are double strike, double tap strikes.
[00:04:33.029 --> 00:04:40.096]  And what they do in those strikes is they'll hit an area that they believe is someone that they've characterized as a terrorist or an enemy.
[00:04:40.726 --> 00:04:46.472]  They will wait until rescuers come, and then they will come back and hit that same site again.
[00:04:46.812 --> 00:04:49.254]  That's where many of these civilian casualties are happening.
[00:04:49.715 --> 00:04:59.284]  And because someone comes in to help, that doesn't mean that they are associated with that terrorist, if he is in fact a terrorist, as the administration maintains.
[00:04:59.884 --> 00:05:06.948]  I mean, basically, human nature is that if you see somebody injured in an automobile accident or whatever, you're going to rush in to help them.
[00:05:06.988 --> 00:05:19.114]  So, there have been a tremendous number of civilians that have been killed in these double-tap raids, and it's creating a lot of visceral hatred for America and for our military, as McChrystal said.
[00:05:20.222 --> 00:05:22.144]  Now the question is, are they legal?
[00:05:22.464 --> 00:05:23.365]  That's another question.
[00:05:23.665 --> 00:05:30.753]  And Representative Tom Graves, a congressman, posed that question to the FBI Director Robert Mueller about a year ago.
[00:05:31.333 --> 00:05:33.055]  Now listen to this exchange.
[00:05:33.435 --> 00:05:39.541]  Graves asked him, he said, so I guess from a historical perspective, does the federal government have the ability to kill a U.S.
[00:05:39.561 --> 00:05:40.522]  citizen on U.S.
[00:05:40.562 --> 00:05:42.805]  soil or just overseas?
[00:05:43.365 --> 00:05:48.588]  So he's assuming that the government has that capability to kill American citizens overseas.
[00:05:48.968 --> 00:05:50.709]  And this is what the FBI director said.
[00:05:51.849 --> 00:05:56.412]  Director Robert Mueller said, I'm going to defer that to others in the Department of Justice.
[00:05:57.162 --> 00:05:57.762]  Can you believe that?
[00:05:58.303 --> 00:06:00.844]  I mean, it's not clear to him that that's not legal.
[00:06:01.485 --> 00:06:09.630]  And Eric Holder, who is head of the Department of Justice, said there are no limits to the geographic scope of our ability to use force.
[00:06:10.310 --> 00:06:13.172]  So basically, he says, yes, we can do this in America.
[00:06:13.232 --> 00:06:16.053]  So this is not something that is just limited to U.S.
[00:06:16.093 --> 00:06:17.574]  citizens abroad.
[00:06:17.754 --> 00:06:20.976]  This is something that can be done in America, as far as they're concerned.
[00:06:20.996 --> 00:06:21.597]  They believe
[00:06:22.097 --> 00:06:22.257]  I think?
[00:06:42.641 --> 00:06:42.901]  It says,
[00:07:13.001 --> 00:07:15.903]  Yes, we believe a lot of personal liberty has been lost in this.
[00:07:16.444 --> 00:07:37.198]  She went on to say, I can find no way around the thicket of laws and precedents that effectively allow the executive branch of our government to proclaim as perfectly lawful certain actions that seem on their face incompatible with our Constitution and laws while keeping the reasons for their conclusion a secret.
[00:07:37.758 --> 00:07:41.521]  She went on to say, the Alice in Wonderland nature of this pronouncement is not lost on me.
[00:07:42.641 --> 00:07:46.843]  Referring to the nightmarish wonderland in which people are sentenced to death before a verdict from a jury is in.
[00:07:47.643 --> 00:07:48.804]  Well, think about what she says.
[00:07:49.064 --> 00:07:53.726]  She understands that on the face of it, this is a clear violation of the Constitution.
[00:07:54.466 --> 00:08:07.112]  But, on the other hand, she thinks that because of pronouncements by the Justice Department, or by the Executive Branch, or even maybe laws that were passed by Congress, that somehow those invalidate the Constitution.
[00:08:07.432 --> 00:08:11.594]  A judge should understand that the Constitution is the supreme law of the land.
[00:08:12.642 --> 00:08:21.306]  That any pronouncements made by the executive, any laws made by the Congress that are contradicting that Constitution are null and void.
[00:08:21.666 --> 00:08:24.568]  That's what a judge is supposed to do, but not in this case.
[00:08:25.248 --> 00:08:26.969]  Now, look at Congress, for example.
[00:08:26.989 --> 00:08:28.490]  Look at what's happening in Congress.
[00:08:28.990 --> 00:08:34.933]  Marco Rubio, who is on the cover of Time Magazine today as the great hope of the Republican Party,
[00:08:35.553 --> 00:08:36.595]  I don't think so.
[00:08:49.454 --> 00:08:56.138]  The few people who are opposing it are some civil liberty-minded Democrats, but their opposition is extremely weak.
[00:08:56.178 --> 00:08:58.040]  Listen to what Ron Wyden said.
[00:08:58.060 --> 00:09:09.007]  Now, he's one of the senators who has opposed this and who wants some more restrictions and some more guidelines as far as what the administration is going to be allowed to do and their kill lists for drones.
[00:09:09.327 --> 00:09:10.247]  But listen to what he says.
[00:09:10.848 --> 00:09:15.491]  We should be concerned when the White House is acting as judge, jury, and executioner.
[00:09:16.224 --> 00:09:18.765]  Said Noreen Shaw, a lecturer at Columbia University.
[00:09:19.046 --> 00:09:22.888]  She said, there's no one outside the White House who has real oversight over that process.
[00:09:23.228 --> 00:09:27.290]  And what's put forward here is that there's no role for the courts, not even after the facts.
[00:09:28.150 --> 00:09:31.772]  And Ron Wyden says, the questions need to be answered.
[00:09:31.832 --> 00:09:38.136]  Questions like, how much evidence does the President need to decide that a particular American is part of a terrorist group?
[00:09:38.616 --> 00:09:42.078]  Does the President have to provide individual Americans with an opportunity to surrender?
[00:09:42.737 --> 00:09:48.322]  Can the President order intelligence agencies of the military to kill an American who is inside the United States?
[00:09:49.242 --> 00:09:54.887]  These questions need to be asked and answered in a way that is consistent with American laws and American values.
[00:09:55.367 --> 00:10:00.872]  And he says that this memo that was leaked this week from the Justice Department doesn't answer those questions.
[00:10:01.792 --> 00:10:10.099]  Well, the problem is that Senator Wyden is saying that we need to know what the policies of the President are going to be.
[00:10:10.874 --> 00:10:19.665]  Because this executive who is acting in a dictatorial manner and outside the rule of the Constitution, we don't even know what his parameters are.
[00:10:20.787 --> 00:10:25.953]  So he basically needs to tell us, is he going to assassinate Americans inside the United States?
[00:10:26.694 --> 00:10:28.236]  If so, please tell us so we'll know.
[00:10:28.817 --> 00:10:30.298]  You know, he's not going to oppose him.
[00:10:30.598 --> 00:10:34.900]  There's no real opposition, even from the few Democrats that are opposed to this.
[00:10:34.960 --> 00:10:37.641]  And the Republicans are basically cheering this on.
[00:10:37.961 --> 00:10:40.222]  They like these attacks.
[00:10:40.282 --> 00:10:43.704]  They've argued that these attacks are saving American lives.
[00:10:44.364 --> 00:10:53.892]  Well, they're not saving American lives if you look at that by winning the war for people's hearts and minds in Islamic countries.
[00:10:53.972 --> 00:11:00.238]  Because of what it's doing, just as General McChrystal said, it is creating blowback, animosity towards America.
[00:11:00.978 --> 00:11:19.608]  And if you really want to save American lives of soldiers, that this is the claim that they're making that these drone attacks are basically sparing soldiers from having to go in and capture these people, perhaps we need to look at this war that has already gone on for 10-12 years and kind of examine what we're really doing there.
[00:11:19.768 --> 00:11:21.409]  Maybe those soldiers shouldn't be there.
[00:11:21.449 --> 00:11:23.210]  Maybe our drones shouldn't be there either.
[00:11:24.395 --> 00:11:30.020]  So, basically, we're left then, we don't really have a legal basis for this.
[00:11:30.120 --> 00:11:31.021]  It's not effective.
[00:11:31.481 --> 00:11:33.183]  And the final question is, is it moral?
[00:11:33.763 --> 00:11:36.686]  Consider back to the beginning of World War II.
[00:11:37.286 --> 00:11:41.890]  Think about the fact that the Japanese attacked the United States at Pearl Harbor.
[00:11:42.351 --> 00:11:46.855]  And everyone characterized that as a day of infamy, because that was a preemptive strike.
[00:11:47.195 --> 00:11:49.317]  We had not attacked Japan at that point.
[00:11:50.006 --> 00:11:59.553]  But now the administration is saying that we can not only preemptively attack people who have not attacked us, but we can do it just based on association.
[00:11:59.874 --> 00:12:01.535]  Look at the way that this has played out.
[00:12:02.275 --> 00:12:09.541]  First they said that they were going to be able to assassinate Americans who were involved in a particular terrorist attack.
[00:12:10.396 --> 00:12:12.199]  Uh, now that was done without due process.
[00:12:12.239 --> 00:12:16.826]  That was done without those people having the right to defend themselves in a court of law.
[00:12:16.866 --> 00:12:19.810]  That American citizen having a right to defend himself in a court of law.
[00:12:19.850 --> 00:12:22.314]  He was simply put on an assassination kill list.
[00:12:22.655 --> 00:12:25.539]  Now that was very distressing, but then they took it one more level.
[00:12:26.536 --> 00:12:26.596]  I'm
[00:12:44.179 --> 00:12:57.292]  Not accused of having done an attack, not accused of having planned an attack, but they're going to go after people who are merely associated with an organization that they characterize as being a terrorist organization.
[00:12:57.852 --> 00:13:08.102]  So they're saying that there doesn't even have to be an imminent plan to do something, let alone something that was actually done, let alone proving that something was actually done.
[00:13:08.822 --> 00:13:15.870]  And this should really concern us because it's not just something that's going to be limited to foreign areas.
[00:13:15.930 --> 00:13:22.658]  As we heard earlier, Eric Holder believes that that applies everywhere, including inside the United States.
[00:13:22.938 --> 00:13:27.243]  And it's not something that's going to be just limited to people who are Islamic.
[00:13:28.217 --> 00:13:35.080]  In an article on Infowars today, the Southern Poverty Law Center has inspired attacks against conservative groups.
[00:13:35.720 --> 00:13:44.804]  Now, in this article it says, groups like the Southern Poverty Law Center routinely demonize conservative political activists as violent right-wing extremists.
[00:13:45.325 --> 00:13:52.548]  The fact that a left-wing extremist used the group's material as an inspiration for plotting an act of terrorism is chillingly ironic.
[00:13:53.388 --> 00:14:05.573]  The Southern Poverty Law Center has worked closely with Homeland Security to issue, quote, threat projections, unquote, over recent years, demonizing gun owners, constitutionalists, and libertarians as terrorists.
[00:14:06.533 --> 00:14:12.936]  Now, in this particular case, it was the Family Research Council, a Christian group, who had spoken about homosexuality.
[00:14:13.376 --> 00:14:18.918]  The Southern Poverty Law Center characterized them as a hate organization.
[00:14:19.881 --> 00:14:23.963]  And this inspired this man to go in and try to shoot the place up.
[00:14:24.863 --> 00:14:28.305]  Fortunately, it was stopped before very much happened there.
[00:14:28.345 --> 00:14:44.552]  But what the Southern Poverty Law Center has done over and over again, as this article states, they've worked with the Department of Homeland Security to characterize people who are conservative, constitutionalist, libertarians as terrorists, as right-wing extremists.
[00:14:45.072 --> 00:14:55.899]  And understand that all that's required, as far as the Obama administration is concerned, and as far as Republicans who support these policies, and that is all of the Republican Senators, essentially.
[00:14:55.919 --> 00:15:01.263]  There's only three Republican Senators who have opposed this, and eight Democrat Senators.
[00:15:01.923 --> 00:15:13.671]  But essentially, other than 11 Senators, it is supported that people who are merely associated with an organization that is labeled as terrorist may be killed.
[00:15:14.525 --> 00:15:16.966]  That's an amazing stretch of the law.
[00:15:17.567 --> 00:15:20.749]  To think that it is totally arbitrary.
[00:15:21.509 --> 00:15:23.250]  You don't have to have an actual terrorist event.
[00:15:23.630 --> 00:15:26.552]  You don't even have to have a plan to commit terrorism.
[00:15:27.361 --> 00:15:33.605]  Now there was another major leak this week regarding John Brennan and things happening at the CIA.
[00:15:34.426 --> 00:15:39.650]  The Washington Post was forced into finally revealing a secret drone base.
[00:15:39.710 --> 00:15:44.893]  Now for a year they had been keeping, they knew about this, but they had been keeping it secret at the request of the CIA.
[00:15:45.874 --> 00:15:47.615]  This is the Washington Post.
[00:15:47.975 --> 00:16:00.144]  This is why we say mainstream media needs competition, not only from other mainstream media, which are in the control of and working with the government, but they need competition from alternative media, like InfoWars and others.
[00:16:00.804 --> 00:16:04.827]  For more than a year, the paper refrained from disclosing the location of a secret U.S.
[00:16:04.887 --> 00:16:12.753]  military base in Saudi Arabia from which CIA drones were launched, and it did so at the request of the Obama administration.
[00:16:13.573 --> 00:16:30.649]  Just understand that monopolies in the media, as we used to have, with large newspapers, a few large broadcast television stations, those kinds of limited access to information basically kills freedom of the press.
[00:16:31.090 --> 00:16:34.513]  And it turns those organizations into propaganda arms for the government.
[00:16:35.322 --> 00:16:44.205]  Now the other thing that's interesting about this is that this base is the base that they used to attack Anwar al-Awlaki, the U.S.
[00:16:44.326 --> 00:16:45.706]  citizen who was the first U.S.
[00:16:45.746 --> 00:16:49.808]  citizen to be assassinated by Obama's drone assassination policies.
[00:16:50.828 --> 00:17:06.942]  Now, what he did, what this did was it set a precedent for assassinating American citizens, but his assassination was justified by the feds on the grounds that he had been involved with the underwear bombing and the shoe bombing.
[00:17:07.622 --> 00:17:13.187]  So let's take a look at a report that kind of shows how all these dots are connected together.
[00:17:15.495 --> 00:17:18.219]  Now I'd be interested to see, is there a passport?
[00:17:18.259 --> 00:17:22.104]  Won't the FBI please show us a passport, if there is one?
[00:17:22.505 --> 00:17:25.048]  They won't release the videos from Amsterdam.
[00:17:25.068 --> 00:17:26.089]  I mean, this is suspicious.
[00:17:26.510 --> 00:17:28.593]  Oh yes, I think it's beyond suspicious.
[00:17:28.913 --> 00:17:30.295]  It's a clear case of a patsy.
[00:17:30.656 --> 00:17:31.817]  So he's a controlled asset.
[00:17:32.678 --> 00:17:35.923]  And of course, it's not a matter of failure to connect the dots.
[00:17:35.963 --> 00:17:37.826]  We're hearing all about the unconnected dots.
[00:17:37.966 --> 00:17:38.206]  No!
[00:17:38.707 --> 00:17:40.590]  This is the desired outcome.
[00:17:40.910 --> 00:17:42.652]  Let me just point out a couple of other things here.
[00:17:43.293 --> 00:17:49.262]  We're told that this alleged bomber, right, the Knicker bomber, whatever they call him,
[00:17:49.983 --> 00:17:54.407]  Uh, he was in contact with his character, Al-Laki, in Yemen.
[00:17:54.467 --> 00:17:58.991]  And of course, this Al-Laki, I call him Al-Laki the CIA lackey.
[00:17:59.231 --> 00:18:00.252]  Al-Laki the lackey.
[00:18:00.393 --> 00:18:02.034]  And remember, he's a CIA lackey.
[00:18:02.415 --> 00:18:04.697]  He's a double agent, a triple agent, if you want.
[00:18:05.177 --> 00:18:09.903]  He is used as a kind of beacon to recruit patsies across the world.
[00:18:09.963 --> 00:18:13.306]  And they can only sheep-dip somebody, like Major Hassan.
[00:18:13.346 --> 00:18:18.993]  If they want to say, you're linked to Al-Qaeda, they just have you exchange a few emails with this al-Laki.
[00:18:19.013 --> 00:18:20.875]  And that's what he's good for, right?
[00:18:20.915 --> 00:18:23.118]  He goes back to 9-11 and Hani Hanjour.
[00:18:23.718 --> 00:18:26.340]  So this guy, he's a U.S.
[00:18:26.460 --> 00:18:29.141]  agent under whatever layers of garb that he's got.
[00:18:29.501 --> 00:18:36.405]  The other thing is, how was this young Patsy, Omar Farooq Muttalib, how was he radicalized?
[00:18:36.485 --> 00:18:46.031]  And I think we're getting some pretty good indications that it's this Brixton Mosque, Finsbury Mosque, Patsy's in London, the school for Patsy's, the British Patsy's Patsy's.
[00:18:46.051 --> 00:18:52.615]  Which by the way, six months ago, I remember it, you predicted we'd see plane bombings out of that mosque.
[00:18:53.215 --> 00:18:54.456]  This is not so hard to do.
[00:18:54.496 --> 00:18:55.617]  Remember Richard Reed?
[00:18:56.077 --> 00:19:00.801]  Richard Reed, mentally retarded vagrant who was sleeping on the floor of Brixton Mosque, I think.
[00:19:01.441 --> 00:19:11.729]  He was given the same PETN explosive by somebody, so that's what this Omar Farouk was given then, allegedly, once again in Yemen.
[00:19:11.769 --> 00:19:16.432]  So you can see it all fits together and it all comes from these same places.
[00:19:16.472 --> 00:19:21.376]  There are reports today that the Christmas Day body bomber met with an American-born radical cleric
[00:19:21.856 --> 00:19:22.936]  Anwar al-Awlaki.
[00:19:22.976 --> 00:19:24.477]  He's believed to be living in Yemen.
[00:19:24.517 --> 00:19:25.217]  Al-Awlaki is.
[00:19:25.637 --> 00:19:35.260]  He's not only been linked to Al-Qaeda in the past, but he reportedly exchanged emails with the suspected Fort Hood shooter, Nidal Hassan, before that shooting massacre in Texas.
[00:19:35.560 --> 00:19:42.662]  I would also point out that the security company at Shqipol Airport is ICTS, which is a Israeli-owned firm.
[00:19:43.082 --> 00:19:48.604]  They were the same firm that allowed Richard Reid to shoot bomber to board the flight, the American Airlines flight to Miami.
[00:19:49.084 --> 00:19:49.344]  Same
[00:19:50.264 --> 00:19:56.630]  Same explosive material was found in his shoes as was found in Mr. Moutalib's underwear.
[00:19:57.211 --> 00:19:59.473]  They ignored the threats on purpose, obviously.
[00:20:00.994 --> 00:20:03.676]  We had a lot of people sitting at home over the Christmas holidays.
[00:20:03.736 --> 00:20:05.338]  Families gathered around a television set.
[00:20:06.339 --> 00:20:07.580]  Another terror attack.
[00:20:08.020 --> 00:20:09.602]  Huge problems for travel now.
[00:20:12.324 --> 00:20:23.880]  So just as Brennan is at the nexus of torture and drone assassinations, Anwar al-Awlaki is at the nexus of all these Patsy bombings.
[00:20:24.946 --> 00:20:33.149]  Many of which we believe were false flags that are used to justify what the TSA is doing, violating our constitutional rights.
[00:20:34.190 --> 00:20:40.072]  And then Al-Awlaki is assassinated and that is used to set a precedent to kill American citizens.
[00:20:40.412 --> 00:20:48.756]  Someone who had been at the Pentagon multiple times, Al-Awlaki had been a frequent guest at the Pentagon.
[00:20:49.396 --> 00:20:57.403]  And on the basis of emails sent back and forth to him, he is labeled as the controller of all these different terrorists.
[00:20:57.763 --> 00:21:02.687]  Now let's look at an eyewitness account from Kurt Haskell who actually saw the underwear bomber.
[00:21:35.402 --> 00:21:43.051]  I'm Kurt Haskell, I'm an attorney in Michigan, and I was on the flight with the Underwear Bomber on Christmas Day 2009.
[00:21:46.900 --> 00:21:54.002]  Passengers describe a terror attack and the arrest of a suspect who tried to blow up a plane as it landed at Metro Airport.
[00:21:54.142 --> 00:21:58.204]  We heard a loud pop and a bit of a smoke.
[00:21:58.344 --> 00:22:00.124]  Sounded first like a balloon being popped.
[00:22:00.465 --> 00:22:07.587]  All of a sudden heard some screams and flight attendants ran up and down the aisles and
[00:22:07.967 --> 00:22:08.827]  Everything's crazy.
[00:22:08.867 --> 00:22:09.948]  People are screaming.
[00:22:10.008 --> 00:22:11.408]  There's fire on the plane.
[00:22:11.428 --> 00:22:16.489]  There was a lady shouting back and she was saying things like, what are you doing?
[00:22:16.529 --> 00:22:17.130]  What are you doing?
[00:22:18.710 --> 00:22:21.371]  And at that moment, I was sure I was going to die.
[00:22:21.771 --> 00:22:30.653]  And when I was at Schiphol Airport in Amsterdam on Christmas Day, my wife and I were coming back from a vacation we had in Africa.
[00:22:30.673 --> 00:22:32.954]  And this was our connecting flight back to Detroit.
[00:22:34.802 --> 00:22:41.568]  And there weren't two seats together to sit at while we were waiting for our flight, so we sat by the gate on the floor playing cards.
[00:22:42.990 --> 00:22:49.916]  And when we were playing cards, I looked up and what caught my eye was a pair of men walking up to the counter.
[00:22:51.107 --> 00:22:56.912]  And one looked like a wealthier Indian man to me, and the other looked like a poor African.
[00:22:57.713 --> 00:23:00.675]  I thought he was a teenager, but apparently he was a little older then.
[00:23:01.095 --> 00:23:02.877]  But he looked like a poor African teenager.
[00:23:02.937 --> 00:23:05.779]  He only had on jeans and a white t-shirt in the middle of winter.
[00:23:07.020 --> 00:23:11.644]  And, you know, I thought they were an odd pair, so I just kind of watched them as we were playing cards.
[00:23:11.724 --> 00:23:14.706]  And they went to the counter together.
[00:23:16.048 --> 00:23:27.416]  And the Indian-looking man spoke, and what he said was, this man needs to get on the flight, referring to the African teenager, but he doesn't have a passport.
[00:23:27.516 --> 00:23:32.619]  And then the girl working at the counter said, well, you have to have a passport to get on the flight.
[00:23:32.899 --> 00:23:36.262]  And then the Indian man said, well, he's from Sudan.
[00:23:36.762 --> 00:23:38.023]  We do this all the time.
[00:23:38.403 --> 00:23:41.025]  And that's an exact word-for-word quote.
[00:23:42.425 --> 00:23:48.971]  And she said something along the lines of, well, you know, I'll have to refer you to a manager or something like that.
[00:23:49.652 --> 00:23:59.301]  And I think she did something on her computer, and then she sent the two of them down a hallway, and they walked down the hallway together, which was in a restricted area.
[00:24:00.542 --> 00:24:05.207]  And they walked down there without an escort, and then, you know, I quit watching at that point.
[00:24:05.794 --> 00:24:11.058]  At the Amsterdam airport, I didn't really notice anything that rose any suspicion with me.
[00:24:11.538 --> 00:24:14.680]  You know, I saw what I did, but at the time it didn't mean anything to me.
[00:24:14.740 --> 00:24:18.022]  I'm just thinking, oh, here's someone that's not going to be boarding our flight.
[00:24:18.102 --> 00:24:23.366]  So, you know, if you think of it how I was looking at it at the time, it really didn't mean anything.
[00:24:23.686 --> 00:24:28.530]  It meant so little I didn't even tell Lori about it until it became important later on.
[00:24:30.891 --> 00:24:34.794]  We're coming in for a landing.
[00:24:36.164 --> 00:24:36.464]  I think?
[00:24:54.406 --> 00:24:54.626]  I don't
[00:25:12.261 --> 00:25:17.147]  The left side of the plane and there's a bit of a skirmish going on.
[00:25:17.948 --> 00:25:25.417]  This was a plane that had two aisles, so this was occurring on the left side of the left aisle and I was on the right aisle.
[00:25:25.537 --> 00:25:27.379]  So I ran up the right aisle to get a better look.
[00:25:28.440 --> 00:25:37.707]  And, uh, the smoke didn't last too long and then a fire broke out and a man was being hauled away into the first class area.
[00:25:37.747 --> 00:25:41.389]  There really wasn't a fight going on or anything, just someone grabbed him and hauled him away.
[00:25:41.469 --> 00:25:48.074]  So, um, I didn't know at this point if it was a terrorist attack or what it was.
[00:25:48.134 --> 00:25:51.896]  I was more concerned about the fire that was spreading real fast.
[00:25:52.157 --> 00:25:55.299]  It spread to two seats and then the floor and then up the wall.
[00:25:56.728 --> 00:26:00.930]  And, you know, I went back to my seat and Lori asked me what was going on.
[00:26:01.010 --> 00:26:02.710]  I said, the plane's on fire.
[00:26:03.991 --> 00:26:09.933]  And, you know, we watched as it was continuing to spread and passengers were jumping on it, patting it down.
[00:26:09.953 --> 00:26:15.654]  And a flight attendant grabbed the fire extinguisher and ran over and put it out.
[00:26:15.734 --> 00:26:17.995]  You know, maybe the whole thing lasted a minute or two.
[00:26:18.015 --> 00:26:19.476]  It wasn't real long, but it was enough.
[00:26:20.296 --> 00:26:23.999]  You know, where we thought that was it, that our plane was going to go down in flames.
[00:26:24.459 --> 00:26:32.365]  A passenger aboard this plane arriving in Detroit was planning to blow up the aircraft, but the explosive device apparently failed.
[00:26:33.065 --> 00:26:39.310]  A Delta spokeswoman says the passenger was immediately subdued and was being questioned Friday evening.
[00:26:39.870 --> 00:26:45.313]  Authorities initially believed the passenger had set off firecrackers, causing some minor injuries.
[00:26:45.993 --> 00:26:53.577]  Flight 253 was carrying 278 passengers and was inbound to Detroit from Amsterdam.
[00:26:54.057 --> 00:26:57.739]  When we landed, it was interesting for a few reasons.
[00:26:57.799 --> 00:27:03.542]  First of all, I thought we were just going to stop, the emergency chutes were going to open, and we're all going to jump out.
[00:27:03.562 --> 00:27:04.823]  But that's not what happened.
[00:27:05.483 --> 00:27:08.685]  We landed, we taxied right up to the gate,
[00:27:10.403 --> 00:27:17.731]  Uh, several officers came on board, you know, and I don't know who they're with, if they're TSA, Detroit Police, FBI, I don't really know.
[00:27:17.751 --> 00:27:27.621]  Uh, and they all, or a couple of them started yelling, saying, sit down and shut up, you're not getting off the plane, get back in your seats, that kind of thing.
[00:27:27.641 --> 00:27:31.785]  And, they all went into the first class area.
[00:27:33.470 --> 00:27:58.039]  And after maybe 20 minutes or so, the underwear bomber, who he's known as now, obviously we didn't know who he was at that point, got escorted off in handcuffs, and he stood in the front of the left aisle for maybe 20 seconds or so, and I got a good look at him then, and that's when I made the connection that it was the same person I saw in Amsterdam before we boarded.
[00:27:58.991 --> 00:28:04.517]  And I turned to Lori and I said, holy cow, you know, I think I maybe have seen something important.
[00:28:05.438 --> 00:28:14.329]  They took him off the plane and then there was a powder all over the place by where he sat.
[00:28:14.569 --> 00:28:17.793]  We got our carry-on bags, which to me I thought was another mistake.
[00:28:17.853 --> 00:28:19.074]  Being an attorney, I thought,
[00:28:20.146 --> 00:28:40.981]  You know they're destroying a crime scene here and not knowing if there's an accomplice another bomb or whatever and we all kind of trampled right through by where he was sitting you know right through this powder that was all over the place again destroying the crime scene but nobody seemed to care about it and then we're taken into the terminal
[00:28:42.894 --> 00:28:50.338]  And we were held in a baggage claim area that had been evacuated and just passengers from our flight were there.
[00:28:51.738 --> 00:28:54.720]  And we were told to stand along this wall.
[00:28:54.780 --> 00:28:55.980]  We couldn't make any calls.
[00:28:56.040 --> 00:29:00.943]  We couldn't eat anything, drink anything, text anyone, use the bathroom.
[00:29:00.963 --> 00:29:01.823]  We couldn't do anything.
[00:29:02.063 --> 00:29:05.185]  We weren't really given much information except we were told to stand here.
[00:29:06.105 --> 00:29:07.386]  And after about an hour or so,
