[00:00:03.319 --> 00:00:03.440]  Yeah.
[00:15:22.004 --> 00:15:36.938]  In the persecution of the Holy Roman Church, there will reign Peter the Roman, who will feed his flock among many tribulations, after which the seven-hilled city, Rome, will be destroyed, and the dreadful judge will judge the people.
[00:15:38.047 --> 00:15:47.383]  So, if you take a look at this Saint Malachi's predictions, he predicted all the popes based on their coat of arms, based on their place of origin, their birth.
[00:15:48.224 --> 00:15:51.009]  To some degree of accuracy, it's still hotly debated.
[00:15:52.267 --> 00:16:04.036]  But he said basically that the next Pope, after Ratzinger, who's going to resign imminently within the next few weeks, the next Pope is going to be the final Pope.
[00:16:04.056 --> 00:16:07.418]  So it all starts to get a little bit apocalyptic.
[00:16:07.879 --> 00:16:14.764]  But certainly Malachi got it right with the persecution of the Roman Church around this time.
[00:16:14.824 --> 00:16:21.349]  This is when he predicted that the Church would begin to be persecuted, which of course it has been over the last 10 years.
[00:16:21.949 --> 00:16:30.636]  Many of course will point out that this was brought on by the Church itself as a result of its failure to prosecute the paedophilia scandal.
[00:16:31.016 --> 00:16:42.225]  So we wait with interest to see who the next Pope will be and if he'll herald the kind of cataclysm described by Saint Malachi almost a thousand years ago.
[00:16:42.265 --> 00:16:45.248]  So it's all deliciously apocalyptic.
[00:16:45.768 --> 00:16:59.216]  We urge you again to subscribe at PrisonPlanet.tv, just tons of exclusive multimedia content, some of which you won't see on YouTube, and you get live access, of course, to this show and the Alex Jones Radio Show live streaming video.
[00:16:59.696 --> 00:17:04.399]  Stay with us, coming up after the break, it's John Rappaport talking about the nature of reality.
[00:17:04.459 --> 00:17:04.959]  Stay tuned!
[00:17:08.702 --> 00:17:12.624]  If you are receiving this transmission, you are the resistance.
[00:17:15.529 --> 00:17:22.558]  Fellow freedom lovers, Alex Jones here with the biggest contest announcement we've ever made.
[00:17:23.099 --> 00:17:25.743]  This is so incredibly exciting.
[00:17:25.883 --> 00:17:29.548]  We are launching Operation Paul Revere.
[00:17:30.489 --> 00:17:31.549]  What did Paul Revere do?
[00:17:32.070 --> 00:17:39.892]  He rode through the countryside in New England saying, to arms, to arms, the Redcoats are coming.
[00:17:40.212 --> 00:17:41.773]  Wanteth by land, toeth by sea.
[00:17:42.393 --> 00:17:46.694]  And all that evil men and tyrancy deflourish is that good men and women do nothing.
[00:17:46.874 --> 00:17:48.515]  Let me officially announce
[00:17:48.895 --> 00:17:51.837]  Operation Paul Revere.
[00:17:52.237 --> 00:17:59.462]  A $100,000 cash first place winner to be judged by yours truly, Alex Jones.
[00:17:59.902 --> 00:18:02.964]  The film can be three minutes, it can be up to two hours.
[00:18:03.084 --> 00:18:06.766]  It can be fiction, non-fiction, documentary, drama.
[00:18:07.187 --> 00:18:11.969]  It's got to promote liberty and freedom and expose tyranny and oppression.
[00:18:12.290 --> 00:18:13.771]  And it's not just people in the U.S.
[00:18:13.791 --> 00:18:14.271]  that can enter.
[00:18:14.671 --> 00:18:14.832]  It's
[00:18:31.374 --> 00:18:54.110]  But just as I did last year with the Reporter Contest, we are going to crowdsource from the pool of incredible talent out there and hire several official crews to be directors and writers and camera people in InfoWars.com-produced major films and documentaries that will be put in movie theaters and on cable, and I've got all the connections to get it done.
[00:18:54.310 --> 00:18:56.672]  Together, we're gonna really give the New World Order hell.
[00:18:56.952 --> 00:18:58.073]  This is extremely exciting.
[00:18:58.333 --> 00:18:59.214]  I've made over 20 films.
[00:18:59.614 --> 00:19:02.657]  One of them alone has reached more than 40 million people on YouTube and Google Video.
[00:19:02.917 --> 00:19:06.400]  The Obama Deception, Endgame, Fall of the Republic, Road to Tyranny.
[00:19:07.521 --> 00:19:10.945]  Films are the most effective thing I do, but they're very time-consuming.
[00:19:11.725 --> 00:19:15.509]  And so I want to turn the power of We the People loose here.
[00:19:15.569 --> 00:19:20.133]  And your art, your research, your ideas are unstoppable.
[00:19:20.353 --> 00:19:22.655]  We're officially kicking the contest off.
[00:19:23.436 --> 00:19:24.517]  This Friday.
[00:19:24.537 --> 00:19:28.560]  And you've got a little more than three months until April 30th.
[00:19:28.640 --> 00:19:34.845]  Just a little more than three months to produce your documentary or your film and get it out.
[00:19:35.045 --> 00:19:38.468]  And it will absolutely reach tens of millions of people.
[00:19:38.628 --> 00:19:40.970]  Our normal contests get about 500 entries.
[00:19:41.350 --> 00:19:42.631]  That's what $10,000 prize is.
[00:19:43.032 --> 00:19:44.073]  This is 10 times that.
[00:19:44.433 --> 00:19:46.074]  $100,000 for first place.
[00:19:46.174 --> 00:19:47.916]  That's one of the biggest contests out there.
[00:19:48.456 --> 00:19:51.479]  In fact, it's the biggest next to Doritos that has $100,000.
[00:19:52.339 --> 00:19:54.501]  This is huge, ladies and gentlemen.
[00:19:54.561 --> 00:20:02.048]  $115,000 in cash prizes and a shot to have your film produced and financed by InfoWars.com.
[00:20:02.228 --> 00:20:11.456]  Edit it, upload it to YouTube and one other alternate public video site and send your entry to PaulRevere at InfoWars.com.
[00:20:11.656 --> 00:20:17.160]  The animating contest of liberty that Thomas Jefferson talked about is happening right now.
[00:20:17.601 --> 00:20:20.963]  The modern battlefield is in the mind more than ever.
[00:20:21.244 --> 00:20:24.026]  We use truth, the globalists use lies and deception.
[00:20:24.466 --> 00:20:27.969]  The corruption and oppression and high-tech police state is in our face.
[00:20:28.369 --> 00:20:29.710]  But the controllers are scared.
[00:20:30.050 --> 00:20:33.453]  They intended to use the internet to dominate and control humanity and surveil us.
[00:20:33.713 --> 00:20:35.855]  But we've turned their system against them.
[00:20:36.235 --> 00:20:39.438]  This is a historic crossroads that we have reached.
[00:20:40.078 --> 00:20:47.780]  And I ask you to ride in the year 2013 just as one of the founders of this republic did back in 1775.
[00:20:48.440 --> 00:20:56.002]  I'm calling you to arms in the Info War because the pen and the video camera is mightier than the sword.
[00:20:56.242 --> 00:21:02.704]  Let's go in there and rescue humanity and awaken them and set brush fires in the minds of men and women everywhere.
[00:21:03.024 --> 00:21:04.105]  Be part of this contest.
[00:21:04.205 --> 00:21:05.146]  You've got three months.
[00:21:05.446 --> 00:21:06.567]  Put your hat in the ring.
[00:21:06.707 --> 00:21:09.650]  Be part of the solution to the corruption and oppression.
[00:21:10.010 --> 00:21:12.192]  Be part of the resistance to tyranny.
[00:21:12.232 --> 00:21:17.837]  We're looking for the Paul Reveres that will drive a stake through the New World Order's wicked heart.
[00:21:23.493 --> 00:21:26.755]  ProPure is introducing ProOne.
[00:21:27.395 --> 00:21:31.538]  All of your filtration in one system, portable, on the go.
[00:21:32.278 --> 00:21:36.040]  This is the ProOne by ProPure.
[00:21:36.281 --> 00:21:37.521]  You wanted it, you got it.
[00:21:37.902 --> 00:21:42.784]  No more do you have two or three filters to just reduce sodium fluoride.
[00:21:43.305 --> 00:21:49.849]  You have a system that cuts out the sodium fluoride and up to 95% of hydrofluorosilicic acid.
[00:21:50.649 --> 00:22:02.779]  Advanced manufacturing technology combines silver-impregnated white ceramic with new Aquamedics Advanced Media for removal of fluoride and other heavy metals, all in one filter element.
[00:22:03.640 --> 00:22:06.902]  It cuts out the acid derivative of fluoride.
[00:22:07.222 --> 00:22:08.924]  It is the only one that does it.
[00:22:09.384 --> 00:22:14.708]  And out of the gates, we have it discounted at 10% off with promo code WATER.
[00:22:15.569 --> 00:22:34.253]  This is the only system that in one unit helps reduce or remove pesticides, herbicides, chloramines, ammonia and chlorine, hydrofluorosilicic acid, the most common form of fluoride not covered by other fluoride filter brands, and sodium hexafluorosilicate.
[00:22:34.793 --> 00:22:37.856]  This is a revolution against the tyrants.
[00:22:38.176 --> 00:22:43.740]  They love putting the toxic acid base of fluoride into your water.
[00:22:43.780 --> 00:22:51.166]  They love the fact that it's an adjuvant supercharging the trace Prozac in the water and the hormones and the other chemicals.
[00:22:51.687 --> 00:23:00.053]  By cutting out fluoride, you cut out the turbocharger in all the poison being artificially introduced into your body.
[00:23:00.754 --> 00:23:01.875]  This is what I use.
[00:23:02.335 --> 00:23:03.175]  It's a win-win.
[00:23:03.495 --> 00:23:05.636]  You get a high-quality product at the lowest price.
[00:23:05.936 --> 00:23:07.197]  You support the Infowar.
[00:23:07.537 --> 00:23:13.340]  Get your Pro-Pure with the new Pro-1 filters today at InfowarStore.com or by calling 888-253-3139.
[00:23:21.969 --> 00:23:26.493]  Alex Jones here with a message that could revolutionize health in this country.
[00:23:26.774 --> 00:23:32.619]  Going back about a year and a half ago, I began to learn about the incredible health effects of longevity products.
[00:23:33.019 --> 00:23:36.803]  Erin Dykes lost 92 pounds.
[00:23:36.823 --> 00:23:38.645]  We're going to show you some before and afters.
[00:23:39.045 --> 00:23:40.827]  Aaron, break down what happened.
[00:23:40.867 --> 00:23:41.407]  Your story.
[00:23:41.687 --> 00:23:46.771]  I've worked really hard with diet and exercise to try to lose weight, but I just didn't get the results.
[00:23:46.811 --> 00:23:47.672]  It just didn't happen.
[00:23:47.972 --> 00:23:50.554]  Then I saw what you were doing with Infowarsteam.com.
[00:23:51.055 --> 00:23:54.858]  I wasn't even trying to lose weight, but I got it because I wanted to feel better energy.
[00:23:54.878 --> 00:23:55.818]  I wanted that nutrition.
[00:23:55.859 --> 00:23:56.459]  Didn't even understand
[00:23:56.459 --> 00:24:01.362]  I don't understand how that could kickstart my own weight loss goals, but the products did that for me.
[00:24:01.703 --> 00:24:09.488]  I found myself suddenly losing weight, more energetic, wanting to exercise, wanting to eat the right foods, and they don't even advertise it as weight loss!
[00:24:09.788 --> 00:24:19.115]  I want to challenge our radio listeners to go to Infowarsteam.com, sign up as a distributor, and get wholesale pricing discounts at Infowarsteam.com.
[00:24:28.089 --> 00:24:37.352]  We're back on InfoWars Nightly News, and I'm delighted to welcome author and investigative reporter John Rappaport, and the website is nomorefakenews.com.
[00:24:37.892 --> 00:24:44.274]  John published an article a couple of days ago now, entitled, Are We All Living Inside a Virtual Simulation?
[00:24:44.734 --> 00:24:46.715]  And he joins us to talk about it.
[00:24:46.795 --> 00:24:47.935]  John, welcome to the show.
[00:24:48.736 --> 00:24:49.656]  Great to be here, Paul.
[00:24:49.696 --> 00:24:49.996]  Thanks.
[00:24:51.425 --> 00:25:02.930]  Just explain to viewers the recent findings of this Bonn University study and why it suggests that the universe appears to be behaving like a computer simulation.
[00:25:04.611 --> 00:25:05.011]  Okay.
[00:25:05.951 --> 00:25:18.117]  The study basically says that the energies of cosmic waves are suddenly reshaped and refitted to
[00:25:20.731 --> 00:25:27.276]  Go into a matrix, you could call it, or a lattice, a background basic structure of reality.
[00:25:28.385 --> 00:25:32.529]  And this is a kind of a pixel-like structure, like a television picture.
[00:25:33.630 --> 00:25:51.668]  So, if this theory is correct, then it appears that there's some sort of an automatic program at work here throughout the universe where energies are reshaped, restructured instantaneously to become part of this very tight
[00:25:53.092 --> 00:25:58.657]  System, very tight structure, which surrounds us and makes up our reality.
[00:25:59.398 --> 00:26:16.554]  And if that's the case, then it's not too big a step from there to infer that, hey, this whole thing could be a computer simulation, some sort of program that could also fit into the holographic concept of what the universe is.
[00:26:18.604 --> 00:26:22.227]  Right, and it also ties into the multiverse theory, doesn't it?
[00:26:22.307 --> 00:26:27.931]  I guess it's not contradictory to either the holographic universe or the multiverse theory.
[00:26:28.571 --> 00:26:31.954]  Both of those scenarios could tie in at the same time, couldn't they?
[00:26:32.855 --> 00:26:46.665]  Yes, they could, absolutely, because, you know, when you start thinking about this universe as a virtual simulation, from there it's an easy step to say, well, we could just be talking about one universe out of many.
[00:26:48.024 --> 00:26:51.726]  And are the rest of them simulations too, or are they different?
[00:26:52.326 --> 00:27:01.390]  Well, we wouldn't know the answer to that question, but there's no reason to suppose that every single other universe would follow exactly the same pattern of construction as this one.
[00:27:02.111 --> 00:27:03.711]  So yes, the door is wide open.
[00:27:05.052 --> 00:27:13.556]  Do you think this notion that the universe is a computer simulation validates or invalidates the reality of a God?
[00:27:15.896 --> 00:27:18.617]  You know, I don't think it necessarily does either one.
[00:27:18.897 --> 00:27:32.021]  I think it's still up to the individual to make that decision for himself or herself, because regardless of what the structure is, you can say there was a designer.
[00:27:33.281 --> 00:27:37.463]  And if you believe in God, then God is that designer.
[00:27:38.483 --> 00:27:41.324]  So I don't see any contradiction here between
[00:27:43.064 --> 00:27:51.988]  Regardless of what somebody's beliefs are or aren't, this idea of a simulation stands on its own.
[00:27:52.228 --> 00:27:56.750]  It still could be valid no matter, you know, could fit into anybody's beliefs.
[00:27:58.251 --> 00:27:58.451]  Right.
[00:27:59.071 --> 00:28:11.537]  And, I mean, is it a fixed and unchangeable program, do you think, or can we as humans mold and change the nature of this simulation through our thoughts, prayers and actions?
[00:28:13.131 --> 00:28:14.471]  That's a great question, Paul.
[00:28:15.532 --> 00:28:18.253]  I happen to think that any structure can be changed.
[00:28:18.973 --> 00:28:21.994]  In this case, of course, all the emphasis on technology.
[00:28:22.874 --> 00:28:29.177]  The idea that, you know, this is an energy design that we're talking about here, this lattice.
[00:28:30.413 --> 00:28:35.495]  And it's formulated according to certain principles that physics can discover.
[00:28:36.316 --> 00:28:42.058]  And if physics can discover those principles, then there's a possibility of changing the program or the structure.
[00:28:42.819 --> 00:28:44.839]  And I don't see why that wouldn't be possible.
[00:28:44.879 --> 00:28:50.322]  Of course, it would take an awesome amount of science in order to be able to understand it and do it.
[00:28:51.431 --> 00:29:04.985]  But even with the holographic concept of the universe, where you're talking about a two-dimensional surface that contains who knows how many lines of code that then project the universe as we know it,
[00:29:06.431 --> 00:29:12.634]  The obvious inference there is that people might want to get to the point where they could change those lines of code.
[00:29:12.714 --> 00:29:22.840]  So I think, again, the door is open to the idea that this program is not permanent, that it could be changed, that alterations could be made.
[00:29:24.946 --> 00:29:35.032]  And of course we know now that they've discovered through quantum physics that matter, time and energy itself cannot be divided infinitely.
[00:29:35.573 --> 00:29:44.699]  Eventually you get to the equivalent of basically the equivalent of one pixel on a computer screen because matter is basically empty.
[00:29:45.539 --> 00:29:46.440]  We also know that
[00:29:46.960 --> 00:29:51.683]  Subatomic particles that make up matter are diffuse when not observed.
[00:29:51.723 --> 00:29:55.465]  Their behavior actually changes when they have an observer.
[00:29:55.866 --> 00:30:04.991]  So, what does that tell us about the nature of reality if, you know, in terms of quantum physics, things cannot be divided infinitely?
[00:30:05.051 --> 00:30:08.573]  Eventually you get down to the equivalent of one pixel.
[00:30:09.810 --> 00:30:21.180]  Well that would tend to reinforce this idea that there is a pixel-like lattice that informs our reality and this universe.
[00:30:22.341 --> 00:30:28.146]  But at the same time I would say it adds complexity to the problem because
[00:30:29.674 --> 00:30:42.601]  If matter and energy are behaving in ways that we don't understand while we're not observing them, then the idea of changing the program on which this universe is based could run into a whole series of problems.
[00:30:43.161 --> 00:30:56.468]  I mean, if the observer and what the observer is seeing are intimately connected, and you start making alterations and changes in the basic program of reality through some sort of technology,
[00:30:57.492 --> 00:31:02.815]  That is only giving you answers based on what you can see and observe.
[00:31:03.975 --> 00:31:06.376]  What's happening when you're not seeing it?
[00:31:07.517 --> 00:31:09.498]  That could be a whole other can of worms.
