[00:00:18.200 --> 00:00:18.961]  InfoWars.
[00:08:00.753 --> 00:08:04.355]  And the, you know, we have the entire copy of the diary.
[00:08:04.795 --> 00:08:08.777]  We know the location of the diary itself, the physical diary.
[00:08:09.177 --> 00:08:11.438]  We have a whole lot of tape recordings.
[00:08:11.858 --> 00:08:14.519]  And so, you know, it's going to be very, very difficult.
[00:08:15.032 --> 00:08:15.292]  I think?
[00:08:31.383 --> 00:08:32.464]  Well, there's no doubt.
[00:08:48.573 --> 00:08:56.636]  Let's get into the diary itself, because you published most of it at NationalFile.com just on Saturday afternoon.
[00:08:56.696 --> 00:09:00.178]  We appreciate you coming to us first exclusively here.
[00:09:00.198 --> 00:09:08.021]  I know there's a lot of media interested to cover this, but reading over this diary, I mean, it comes off as very credible.
[00:09:08.081 --> 00:09:11.302]  She's talking about, I've got drug problems because of what I went through.
[00:09:11.342 --> 00:09:13.283]  I think I was a molested, but I'm not sure.
[00:09:13.683 --> 00:09:14.603]  I blacked out the memories.
[00:09:14.623 --> 00:09:15.604]  That's very consistent.
[00:09:16.909 --> 00:09:18.210]  Look at how our father behaves.
[00:09:18.610 --> 00:09:32.941]  Look at Hunter, who in now confirmed emails that are out, we'll put some on screen, sends emails to his father saying, my niece can't come over anymore because I run around naked in front of her on crack, and he's saying this to his dad.
[00:09:33.941 --> 00:09:39.045]  They now admit these are real emails that Rudolph Giuliani released over a week ago.
[00:09:39.365 --> 00:09:43.268]  The media tried to ignore him, tried to call him Russian disinfo, but they now have a
[00:09:44.549 --> 00:09:56.602]  Major whistleblowers that worked for Biden in their companies, like Bob Olenski and others coming out and saying, no, I have the emails on the other side and they've turned over the phones and computers that show this is indeed real.
[00:09:56.943 --> 00:10:01.768]  So, so the media with nine days left is just hoping they can black this out, but it's not working.
[00:10:02.793 --> 00:10:05.697]  You know, this is a sickness in this family.
[00:10:05.717 --> 00:10:07.018]  It goes beyond dysfunction.
[00:10:07.038 --> 00:10:08.000]  We can talk about the D.C.
[00:10:08.040 --> 00:10:15.789]  Volunteer Lawyers Project, which Joe Biden has raised money for, which Hunter's ex-wife Kathleen runs, and the accusation.
[00:10:16.070 --> 00:10:21.557]  And I spoke to the mother of the teenage boy who was, she feels, propositioned in the courthouse bathroom.
[00:10:22.017 --> 00:10:30.802]  And potentially lured into a life of prostitution by this group that inserts itself court appointed lawyers in child custody and divorce cases.
[00:10:31.122 --> 00:10:44.069]  We can talk about Joe Biden, you know, saying, I want to see the girls dance in four years or whatever it was he said about the, the groping of Chris Coons, his daughter, which Chris Coons looks the other way and pretends he doesn't see it.
[00:10:44.389 --> 00:10:46.450]  I mean, there's a real sickness going on here.
[00:10:46.755 --> 00:10:48.776]  And it's a sickness that we can't have in the White House.
[00:10:48.796 --> 00:10:54.418]  This is a crime family that has gone around the world and tried to enrich themselves by selling access.
[00:10:54.738 --> 00:11:07.363]  And as a patriot, I can't think of anything more disturbing than knowing that our leaders don't care about this country, and they're selling their positions to the highest bidder to try to crush this country so that they can enrich themselves.
[00:11:07.704 --> 00:11:09.424]  It is such a loss for humanity.
[00:11:09.484 --> 00:11:15.667]  It's amazing, but Patrick Alley of NationalFile.com, going over this though, I mean, she's purportedly
[00:11:17.131 --> 00:11:19.833]  And I know some folks have tried to reach out to her, no response.
[00:11:20.333 --> 00:11:21.534]  Have you guys tried to reach out to her?
[00:11:22.715 --> 00:11:33.263]  We have our whistleblower who has in fact made contact with her and received a confirmation of the... And has that recording, the reported recording.
[00:11:35.077 --> 00:11:36.398]  There are a number of recordings.
[00:11:36.438 --> 00:11:37.639]  There are a number of recordings.
[00:11:37.679 --> 00:11:45.424]  And if you look through these transcripts... Go over some of the transcripts of the recordings, but also go over some of the diary.
[00:11:45.464 --> 00:11:46.885]  I mean, I was reading this earlier.
[00:11:46.905 --> 00:11:47.846]  It was making my head spin.
[00:11:48.846 --> 00:11:50.427]  She says, was I molested?
[00:11:50.547 --> 00:11:51.208]  I think so.
[00:11:51.328 --> 00:11:54.570]  I can't remember specifics, but I do remember trauma.
[00:11:54.610 --> 00:12:00.174]  She speaks of being somewhat sexualized alongside someone named Caroline.
[00:12:00.214 --> 00:12:03.236]  Now, we do know that she has a cousin named Caroline.
[00:12:03.567 --> 00:12:20.253]  She describes showers with my dad that were quote probably not appropriate and all of this has made her somebody who is hyper sexualized and who feels that sex is something that she is using to try to deal with her trauma instead of drugs.
[00:12:21.073 --> 00:12:21.734]  She describes
[00:12:22.992 --> 00:12:33.557]  A phone call from Joe Biden, according to our source, who cried on the phone, worried about her and the days leading up to the July 30th slash 31st Democrat primary debate.
[00:12:33.597 --> 00:12:35.198]  So this was very recently.
[00:12:35.218 --> 00:12:38.739]  This is from during the whole campaign.
[00:12:39.820 --> 00:12:40.300]  Yeah, 2019.
[00:12:41.740 --> 00:12:47.303]  My dad cried on the phone saying he has the debate in a week and now has to worry about her.
[00:12:47.782 --> 00:12:48.503]  And he cried.
[00:12:48.603 --> 00:12:53.627]  Maybe he knows what he is doing and it's worked, but my feelings of guilt often are overwhelming.
[00:12:54.707 --> 00:12:58.070]  The theme of guilt just, you know, comes through over and over and over again.
[00:12:58.090 --> 00:12:59.671]  That's what happens with children that have been molested.
[00:12:59.711 --> 00:13:01.032]  They black it out and they always have guilt.
[00:13:01.933 --> 00:13:03.134]  Let's go back to this in a moment.
[00:13:03.154 --> 00:13:04.074]  Let me ask the big question.
[00:13:04.815 --> 00:13:05.716]  Providence of this.
[00:13:05.756 --> 00:13:09.238]  The media spent over the last 10 days, oh Giuliani, what's your providence?
[00:13:09.619 --> 00:13:10.519]  He has the emails.
[00:13:11.060 --> 00:13:14.942]  He's gone to the people that receive the emails, confirmed that he has the laptop shop.
[00:13:15.263 --> 00:13:19.085]  He has the lawyer for Hunter Biden, you know, confirming, okay, this is ours.
[00:13:19.426 --> 00:13:20.667]  Democrats have had to admit that.
[00:13:20.687 --> 00:13:23.689]  Now they try to spin this Russian disinfo, but it's not working.
[00:13:24.009 --> 00:13:25.810]  Now Biden just says, don't attack my family.
[00:13:25.830 --> 00:13:28.072]  Well, don't use your family as bag men.
[00:13:28.092 --> 00:13:29.093]  But if you look at Hunter,
[00:13:30.287 --> 00:13:38.430]  The drug addict behavior, kicked out of the Navy, the crack pipes, the weirdness, sending emails to his dad, hey, I've been caught naked with children.
[00:13:38.930 --> 00:13:42.931]  You have the New York Post saying, we can't publish these 25,000 emails, it's child porn.
[00:13:43.271 --> 00:13:52.454]  And when the media fact-checked us reporting, they went, oh, Jones claims the Republicans have all this child porn that was on Hunter Biden's laptop, but Jones wants them to publish it committing a crime.
[00:13:52.794 --> 00:13:56.555]  Oh, so wait a minute, they've got child porn, but I want you to publish it to commit a crime.
[00:13:56.915 --> 00:13:58.536]  Obviously, I don't want that, I don't want it blurred out.
[00:13:59.156 --> 00:14:00.838]  And so this was with the FBI for a year.
[00:14:01.218 --> 00:14:07.185]  Now it's been back to the state police with the Bidens there in Delaware, back to the FBI again.
[00:14:07.245 --> 00:14:11.810]  So because that stone wall is there, we have to investigate.
[00:14:12.031 --> 00:14:18.278]  I mean, it's the Democrats with not a shred of proof said Trump was in Russian hotels being urinated on.
[00:14:18.738 --> 00:14:22.400]  And all this incredible lies all turned out to be fake.
[00:14:22.720 --> 00:14:25.781]  But here we are with real emails that are confirmed to be real.
[00:14:26.082 --> 00:14:27.542]  And now this bombshell drops.
[00:14:28.223 --> 00:14:30.063]  What from your sources is the Providence?
[00:14:30.103 --> 00:14:37.427]  How did they, I mean, you told me, but can you talk about on air how they were able to score this giant coup of getting this diary?
[00:14:39.088 --> 00:14:45.991]  The physical copy of the diary itself was left behind at a place
[00:14:46.678 --> 00:14:49.599]  That Ashley Biden had been living.
[00:14:51.580 --> 00:14:52.640]  And again, they're famous people.
[00:14:52.700 --> 00:14:53.601]  What do they think people do?
[00:14:53.661 --> 00:14:54.401]  Just like Biden.
[00:14:55.361 --> 00:14:57.862]  I've gone to computer places and signed the contract.
[00:14:58.102 --> 00:15:05.205]  If you don't pay the bill within three to six months, depends on the place, usually three to six months, we own it, we can format it, we can do whatever we want.
[00:15:05.505 --> 00:15:07.626]  And then they got to check what's on it before they sell it to wipe it.
[00:15:08.246 --> 00:15:09.547]  I mean, it's on record.
[00:15:09.567 --> 00:15:10.307]  That's where he went.
[00:15:10.347 --> 00:15:11.388]  They have the signatures.
[00:15:11.788 --> 00:15:15.970]  So, again, these are just rich, powerful kids that do whatever they want.
[00:15:16.231 --> 00:15:20.053]  And they're just strewning all this stuff everywhere like they're not going to be held accountable.
[00:15:20.313 --> 00:15:22.294]  So it is their arrogance that is their undoing.
[00:15:23.553 --> 00:15:24.993]  I believe that's absolutely right.
[00:15:25.394 --> 00:15:39.538]  And the brazenness with which they do it, the fact that they think they're untouchable, even as they are miserable, but they think they're untouchable at the top and they have contempt for the people and they don't take us seriously and they hate us and they think that we're below them.
[00:15:39.618 --> 00:15:44.659]  And so they underestimate us and they underestimate people who are digging for the truth.
[00:15:44.679 --> 00:15:46.720]  But I don't think they underestimate Alex Jones.
[00:15:46.760 --> 00:15:48.621]  I don't think they underestimate me anymore.
[00:15:48.681 --> 00:15:49.521]  That's for sure.
[00:15:50.626 --> 00:15:51.506]  Well, that's a problem.
[00:15:51.526 --> 00:15:53.607]  I like to be on the radar because it's not fun being attacked.
[00:15:53.627 --> 00:15:54.547]  But we're doing what we have to do.
[00:15:54.587 --> 00:15:55.667]  Other folks were scared of this.
[00:15:56.708 --> 00:16:00.009]  But this is way more evidence than BuzzFeed and Pissgate.
[00:16:00.449 --> 00:16:04.690]  And so, you know, I think you've done a good job putting this out with the intel you have.
[00:16:05.030 --> 00:16:06.450]  Justice be done by the heavens falls.
[00:16:06.531 --> 00:16:12.332]  So, the article's exclusive source, Biden daughter's diary details, not appropriate showers with Joe Biden as a child.
[00:16:13.072 --> 00:16:13.853]  Was I molested?
[00:16:13.913 --> 00:16:14.473]  I think so.
[00:16:14.533 --> 00:16:14.933]  My God.
[00:16:16.314 --> 00:16:17.556]  Let's go over some of the recent articles.
[00:16:17.616 --> 00:16:20.820]  Fox News, FBI asked to interview Hunter Biden's ex-associate.
[00:16:20.980 --> 00:16:23.063]  Bob Olenski, Senate panel says.
[00:16:23.404 --> 00:16:26.868]  He turns over evidence to the FBI, of them paper play.
[00:16:27.209 --> 00:16:31.274]  Now photos of Hunter Biden with his dad, with a head of bereavement, which he denied existed.
[00:16:32.421 --> 00:16:37.305]  GOP report, Hunter Biden paid women linked to prostitution, human trafficking.
[00:16:37.645 --> 00:16:38.325]  It's being claimed.
[00:16:38.686 --> 00:16:41.828]  Senate report links Hunter Biden to prostitution and human trafficking.
[00:16:41.868 --> 00:16:42.789]  I mean, it's just every case.
[00:16:43.189 --> 00:16:46.492]  Hunter Biden sent money to people with ties to Eastern European prostitution.
[00:16:46.532 --> 00:16:56.519]  GOP Senate report, bombshell, New York Post refuses to publish all 25,000 Hunter Biden pics because they have, show underage obsessions, pedophilia, pornography.
[00:16:57.019 --> 00:17:01.723]  And it goes, there's that original report and it goes on and on.
[00:17:03.576 --> 00:17:16.428]  And on and on and they don't know what to do and here he is talking to his dad about how his family's reporting him to the psychologist and I guess the police.
[00:17:16.929 --> 00:17:18.790]  He's running around naked in front of kids at the house.
[00:17:19.665 --> 00:17:20.085]  On crack.
[00:17:41.161 --> 00:17:43.523]  And I said, we have this from an outside source.
[00:17:44.043 --> 00:17:46.985]  We contacted or you contacted some other sources inside.
[00:17:47.245 --> 00:17:49.067]  They said, yeah, something like that's going on.
[00:17:49.427 --> 00:17:54.411]  But this individual said, well, there might be a diary, but there's not any recordings.
[00:17:55.171 --> 00:17:56.212]  So that's what I was told.
[00:17:56.912 --> 00:17:57.553]  I trust you.
[00:17:57.633 --> 00:17:59.414]  I mean, you don't work for me, but I know you.
[00:17:59.534 --> 00:18:00.635]  I've seen your work for many years.
[00:18:01.115 --> 00:18:01.996]  What's really going on here?
[00:18:03.177 --> 00:18:06.719]  Well, the whistleblower confirmed that the audio does, in fact, exist.
[00:18:07.240 --> 00:18:07.360]  And
[00:18:07.893 --> 00:18:11.718]  We are just days away from the most important election in the history of the world.
[00:18:12.078 --> 00:18:20.588]  And we need to think about if our children are going to be safe in a world that is being run by these kinds of people, these criminals, because
[00:18:21.018 --> 00:18:32.803]  You know, when you are looking at the fact that Ashley Biden has been identified as a social worker, and Joe Biden has said in a debate, I'm going to send social workers into people's houses to help them raise their kids.
[00:18:33.063 --> 00:18:50.230]  And you look at what's going on with Child Protective Services, where the CPS workers in Arizona were wearing professional kidnapper shirts, all the allegations of child trafficking and sex trafficking in the child welfare system, even confirmed by William Barr at the White House Summit on Human Trafficking, there was a case
[00:18:50.694 --> 00:18:53.816]  Where they busted human trafficking in the child welfare system.
[00:18:53.917 --> 00:18:55.938]  My God, the UN runs it worldwide.
[00:18:55.958 --> 00:18:56.939]  They're famous for it.
[00:18:58.260 --> 00:18:59.941]  They want collectivist child rearing.
[00:19:00.081 --> 00:19:00.602]  That's what they want.
[00:19:00.622 --> 00:19:03.104]  That's what Hillary Clinton's It Takes a Village was all about.
[00:19:03.144 --> 00:19:04.505]  They want collectivist child rearing.
[00:19:04.565 --> 00:19:08.248]  And we are going into a world where they honestly think that they own us.
[00:19:08.508 --> 00:19:11.730]  That we're going to be property of the state and our children are going to be property of the state.
[00:19:12.031 --> 00:19:13.912]  That's not the world that we want to live in.
[00:19:13.932 --> 00:19:16.174]  We want to live in freedom and we want to live in a free republic.
[00:19:17.892 --> 00:19:22.454]  Patrick, I want to give you the floor here for the last 5-10 minutes to get into other stories you're working on.
[00:19:22.814 --> 00:19:28.216]  I mean, here's another one in the national file that you broke, and this has now since been confirmed when this broke a day ago.
[00:19:28.537 --> 00:19:34.539]  Mark Kelly classmates go dark after Friday night statements to azcentral about Mark's Hitler photos.
[00:19:35.139 --> 00:19:42.763]  This is the Democrat Senator candidate dressed up in the Navy or Merchant Marine Corps as a
[00:19:43.863 --> 00:19:45.524]  As Adolf Hitler, as the Fuhrer.
[00:19:45.964 --> 00:19:50.465]  We'll talk about more of that in a few moments, but again, hey, maybe it's a joke.
[00:19:50.885 --> 00:19:53.546]  Halloween party 30 years ago, or 1984.
[00:19:53.986 --> 00:19:56.326]  The problem is, if a Republican did that, goodbye.
[00:19:56.587 --> 00:19:58.447]  So we can't have double standards.
[00:19:59.187 --> 00:20:00.448]  But let's expand on this.
[00:20:00.908 --> 00:20:02.568]  What other tidbits are you looking at?
[00:20:02.648 --> 00:20:03.408]  What other angles?
[00:20:03.448 --> 00:20:05.889]  I guess the big story is, how will the media ignore this?
[00:20:06.289 --> 00:20:07.049]  Will this break?
[00:20:07.330 --> 00:20:08.010]  It's breaking now.
[00:20:08.070 --> 00:20:08.850]  What else is going to happen?
[00:20:10.182 --> 00:20:18.405]  Yes, well, I know that a lot of people get frustrated about the fact that the mainstream media oftentimes either doesn't pick something up or runs interference, but that's the world that we live in.
[00:20:18.425 --> 00:20:19.486]  That's why you do what you do.
[00:20:19.526 --> 00:20:24.748]  That's why I do what I do, which is we provide an alternative and we get the information out independently.
[00:20:24.768 --> 00:20:26.209]  We're replacing the mainstream media.
[00:20:26.949 --> 00:20:28.649]  We don't need that crutch anymore.
[00:20:28.689 --> 00:20:31.390]  We can get the information out there, even with all the censorship.
[00:20:31.730 --> 00:20:34.431]  The truth is powerful and the truth will prevail.
[00:20:34.791 --> 00:20:40.532]  And so over the next few days, I give Rudy Giuliani a ton of credit for kicking this off.
[00:20:41.272 --> 00:20:42.372]  People are already voting.
[00:20:42.693 --> 00:20:45.353]  The truth must be told about the Biden family.
[00:20:45.393 --> 00:20:47.194]  The truth must be told about Kamala Harris.
[00:20:47.254 --> 00:20:52.095]  I have parents who tried to bring the CPS issue to Kamala Harris and she wouldn't hear about it.
[00:20:52.175 --> 00:20:53.655]  In California, the most corrupt
[00:20:54.068 --> 00:21:00.633]  State for CPS, but if these people take over the federal government, you're going to have potentially collectivist child rearing.
[00:21:00.653 --> 00:21:02.134]  That's the direction that we're going to go in.
[00:21:02.154 --> 00:21:13.463]  They want homeschooling banned, and I want you to expand on that, but they want to have a great reset where society collapses and the state puts you on welfare to fully control what they've already done to poor black communities and poor white communities and others.
[00:21:14.444 --> 00:21:22.651]  But, I mean, all the daughter of Joe Biden has to do is come out, I guess, and try to deny this.
[00:21:24.127 --> 00:21:30.030]  I mean, I hope that's the case, but you notice you didn't see any outright denials of the emails, which are now confirmed to be real.
[00:21:30.710 --> 00:21:31.951]  I just don't see how they suppress this.
[00:21:31.991 --> 00:21:40.715]  I don't see how Biden could be a viable candidate now that we have Burisma emails where they're saying, hey, we're giving you 30 million, have your dad kill the investigation.
[00:21:40.975 --> 00:21:45.658]  And he's on C-SPAN with the Council on Foreign Relations saying exactly that was done.
[00:21:45.678 --> 00:21:48.719]  And I've never seen such an open and shut case in criminology.
[00:21:48.919 --> 00:21:49.780]  This is open and shut.
[00:21:51.101 --> 00:21:54.224]  The Bidens have sold out our country.
[00:21:54.584 --> 00:21:57.587]  And as soon as they get in, the country is over.
[00:21:57.648 --> 00:21:59.650]  This man is kneeling with a mask on.
[00:21:59.690 --> 00:22:04.755]  This man is showing the world that America is weak and America is on the verge of falling.
[00:22:04.875 --> 00:22:07.017]  He will be the engine of destruction.
[00:22:07.057 --> 00:22:08.498]  He will be the vessel of destruction.
[00:22:08.538 --> 00:22:12.322]  This isn't, you know, 1960 is Kennedy going to win or Nixon going to win.
[00:22:12.582 --> 00:22:13.043]  There's no
[00:22:13.363 --> 00:22:18.605]  You know, a little two-party split screen, and oh, there's one or the other, and this guy's not a middle-of-the-road guy.
[00:22:18.665 --> 00:22:19.746]  He's not Lunch Pill Joe.
[00:22:19.986 --> 00:22:20.986]  He's mentally deficient.
[00:22:21.026 --> 00:22:22.387]  He's barely even there anymore.
[00:22:22.447 --> 00:22:24.867]  He's crying on the phone, allegedly.
[00:22:26.228 --> 00:22:37.952]  This guy gets in there, and he's not going to be running the country, but all of the blackmail that could be applied to him, and we're beginning to see that now, yeah, it's going to bring this country down.
[00:22:37.992 --> 00:22:39.193]  It's going to destroy this country.
[00:22:39.213 --> 00:22:40.794]  We're looking at total obliteration.
[00:22:40.814 --> 00:22:41.714]  We need to wake people up.
[00:22:42.222 --> 00:22:47.307]  Again, in closing, Patrick Cowley of NationalFile.com here on InfoWars on Saturday night.
[00:22:48.488 --> 00:22:54.033]  How would you describe the historic position, not just the U.S., but the world is in right now?
[00:22:54.073 --> 00:22:55.094]  Because for me, it's very simple.
[00:22:55.134 --> 00:23:00.720]  It's America versus megacorporations, communist China, all these authoritarians that have ganged up.
[00:23:01.220 --> 00:23:02.101]  They have nothing to lose.
[00:23:02.121 --> 00:23:03.883]  They never get in trouble for what they've done.
[00:23:04.523 --> 00:23:06.865]  They see a nationalist president they want to repudiate, destroy.
[00:23:07.546 --> 00:23:10.028]  And they admit that once they've destroyed Trump, they're coming after us.
[00:23:10.089 --> 00:23:12.491]  As Trump said, they don't hate me, they hate you.
[00:23:12.511 --> 00:23:14.333]  He says, they want to get through me to get to you.
[00:23:14.353 --> 00:23:16.154]  I mean, that's now crystal clear.
[00:23:16.195 --> 00:23:21.840]  And I'm just surprised that our victory isn't more easily assured that this is so, so desperate.
[00:23:21.880 --> 00:23:23.602]  It actually really makes me sad.
[00:23:24.878 --> 00:23:26.079]  It's time for the world to wake up.
[00:23:26.459 --> 00:23:37.006]  We have Joe Biden, who is kneeling with a mask on, showing the world that he believes America is weak, signaling to our foreign enemies, including the Chinese, that America is weak.
[00:23:37.046 --> 00:23:38.767]  America is on the verge of obliteration.
[00:23:38.847 --> 00:23:44.711]  He will be the engine of American destruction if he gets into office, just simply because of all the ways that they can blackmail him.
[00:23:45.131 --> 00:23:46.412]  And this is terrifying.
[00:23:46.712 --> 00:23:48.613]  We are on the brink of destruction.
[00:23:49.013 --> 00:23:54.417]  We must make sure that politicians who are extremely corrupted, who have so many problems,
[00:23:54.821 --> 00:23:58.203]  So many problems going on that the rest of the world could use against us.
[00:23:58.524 --> 00:24:00.105]  Do not get into office.
[00:24:00.165 --> 00:24:13.114]  I love the American Republic and I love this country too much to see it be destroyed by idiots, by criminals, by Sherlatans before I even get a chance to have a real say at the level that these people have a say in it.
[00:24:13.554 --> 00:24:15.876]  I'm not going to allow our free republic to go under.
[00:24:16.216 --> 00:24:16.777]  Not this year.
[00:24:18.378 --> 00:24:21.700]  And so that's why you're going with this extremely dangerous story.
[00:24:23.321 --> 00:24:24.362]  I live a dangerous life.
[00:24:25.469 --> 00:24:28.191]  Well, we all do, and I think you hit the nail on the head that nobody hits.
[00:24:28.952 --> 00:24:47.149]  When you have reckless crazies that are not respected by the Chinese, or the Russians, or anybody, the Israelis, you name it, and they're just on TV saying, I fired them because they investigated bribery, and I'm God, and grabbing little kids in public, and they're leaving laptops at the place.
[00:24:47.169 --> 00:24:51.213]  That's confirmed, and probably this diary, they're just
[00:24:52.452 --> 00:25:04.921]  Total spoiled brats, generation after generation of rich, silver spoon crazy people that think they can do anything they want and then they're all completely whacked out of their minds because they weren't given good upbringings and were abused themselves.
[00:25:05.341 --> 00:25:10.125]  These people need to be in mental institutions, not running our thermonuclear weapons system.
