[00:00:00.543 --> 00:00:04.526]  President Trump just confirmed what Rudolph Giuliani has been laying out.
[00:05:40.964 --> 00:05:50.309]  Also breaking, James Rosen of Sinclair Broadcasting is now reporting that a criminal investigation by the FBI has officially been opened into the Biden crime family.
[00:05:50.589 --> 00:06:03.357]  A Justice Department official confirmed to Sinclair that back in 2019, the FBI opened up a criminal investigation into Hunter Biden and his associates that is focused on allegations of money laundering and remains open and active today.
[00:06:04.241 --> 00:06:09.544]  We're about to play audio of Hunter Biden talking about working with the head of Chinese intelligence.
[00:06:09.944 --> 00:06:16.947]  And now emails have been confirmed to be his, where he gives wiring instructions to the Chai Com spy chief on where to send the money.
[00:06:17.447 --> 00:06:23.070]  Ladies and gentlemen, history is happening right now, and this entire house of criminal cards is coming down.
[00:06:24.251 --> 00:06:33.475]  I get calls from my father to tell me that the New York Times is calling, but my old partner, Eric, who literally has done me harm for I don't know how long,
[00:06:33.911 --> 00:06:38.655]  Is the one taking the calls because my father will not stop sending the calls to Eric?
[00:06:38.675 --> 00:06:57.809]  I have another New York Times reporter calling about my representation of the, literally, Dr. Patrick Coe, the f***ing spy chief of China, who started the company that my partner, who was worth $323 billion, founded.
[00:07:02.796 --> 00:07:03.977]  It is now missing.
[00:07:03.997 --> 00:07:07.839]  The richest man in the world is missing, who was my partner.
[00:07:09.300 --> 00:07:20.308]  He was missing since I last saw him in his $58 million apartment and signed a $4 billion deal to build the largest LNG port in the world.
[00:07:22.769 --> 00:07:28.393]  And I am receiving calls from the Southern District of New York, from the U.S.
[00:07:28.413 --> 00:07:31.475]  Attorney himself, my best friend in business, Devin.
[00:07:32.250 --> 00:07:34.875]  Has named me as a witness without telling me?
[00:07:37.339 --> 00:07:38.261]  In a criminal case?
[00:07:39.063 --> 00:07:39.624]  And my father?
[00:07:40.250 --> 00:07:40.870]  Without telling me?
[00:07:41.631 --> 00:07:57.861]  We're only four days out from the most historic election in world history, and to see big tech attempting to censor this information is absolutely damning evidence that they are colluding with and working with not just the traitors in our government and the bureaucracy, but the communist Chinese themselves.
[00:07:58.041 --> 00:08:08.428]  But we, the American people, understood what was happening when the censorship intensified three years ago, and we set up organizations like Ban.Video, where this report and others are hosted.
[00:08:08.888 --> 00:08:15.633]  So you can share it on your email, share it on your instant message and share it by word of mouth and also on Facebook, Twitter, Google, and you name it.
[00:08:16.093 --> 00:08:20.916]  But if you don't share this information, Biden has a chance of being able to steal this election.
[00:08:21.196 --> 00:08:23.458]  So please research this info for yourself.
[00:08:23.738 --> 00:08:30.383]  There's so much more that we can't even have time to cover and then get it out to everyone you know, because you are the modern Paul Reveres.
[00:08:30.623 --> 00:08:33.605]  Whether you be black, white, old or young, I salute you.
[00:08:33.865 --> 00:08:35.126]  Good luck and God bless.
[00:08:36.365 --> 00:08:39.608]  We told you what was going to happen, and it did.
[00:08:40.068 --> 00:08:42.350]  Now we're telling you what's coming.
[00:08:51.072 --> 00:08:55.135]  There are many references in the Holy Bible to the mustard seed.
[00:08:55.335 --> 00:08:56.036]  And why is that?
[00:08:56.536 --> 00:09:03.521]  It's one of the tiniest seeds out there, but a giant tree-like bush grows from it that produces more mustard seeds.
[00:09:04.342 --> 00:09:08.765]  Mustard was known by the ancients around the world to have amazing health effects.
[00:09:08.825 --> 00:09:09.706]  They didn't know why.
[00:09:10.106 --> 00:09:15.871]  Well, with modern science we know it's one of the purest, cleanest organic forms of selenium.
[00:09:16.451 --> 00:09:27.416]  We have BioTrue Selenium, sold out for months, back in stock at InfoWarsStore.com at 50% off, store-wide free shipping, and triple patriot points.
[00:09:27.936 --> 00:09:37.020]  BioTrue Selenium at InfoWarsStore.com is an amazing product, and it's even more amazing in that it funds our operation.
[00:09:37.461 --> 00:09:39.802]  But if you don't know about selenium, research it.
[00:09:39.962 --> 00:09:42.303]  It is an essential nutrient in the body
[00:09:42.643 --> 00:09:43.727]  You absolutely have to have.
[00:09:43.747 --> 00:09:45.472]  It's back in stock.
[00:09:45.492 --> 00:09:45.633]  50% off.
[00:09:45.653 --> 00:09:49.324]  Triple Patriot points at InfoWareStore.com and with free shipping.
