[00:00:01.983 --> 00:00:04.631]  Waging war on corruption.
[00:03:23.418 --> 00:03:26.920]  They had a few hours on Saturday, but we're gonna have another day and a half now.
[00:03:26.920 --> 00:03:28.420]  Reportedly begins the next few hours.
[00:03:28.420 --> 00:03:30.401]  We'll cover a lot of it here live.
[00:03:30.401 --> 00:03:32.342]  I watched it on Saturday.
[00:03:32.342 --> 00:03:35.763]  It was extremely powerful.
[00:03:35.763 --> 00:03:46.827]  And it was also very frustrating because I was sitting there watching Jay Sekulow and others put on absolutely truthful on target defense.
[00:03:48.055 --> 00:03:58.865]  And to see truth, total truth, because I follow this in depth, just absolute down the line truth, versus what Schiff has been doing.
[00:03:58.865 --> 00:04:02.949]  It's just ridiculous that they've gotten away with this many hoaxes.
[00:04:02.949 --> 00:04:08.354]  And I just wonder if they're not punished somehow for their crimes, what the new ones will be.
[00:04:08.354 --> 00:04:09.735]  And then I started getting a headache.
[00:04:11.499 --> 00:04:19.145]  Because there they were showing the old FISA court two plus years ago that came out and said that there was fraud going on against the President and against America.
[00:04:19.145 --> 00:04:24.009]  Then they were talking about crossfire hurricane that we broke.
[00:04:24.009 --> 00:04:29.673]  InfoWars broke the FISA memo when no one else would cover it.
[00:04:29.673 --> 00:04:39.801]  William Benny called me up, former head of the NSA, the head of technical, actually the guy that ran it, called me up one morning and said, hey, I got a call from somebody that says nobody's willing to pick this up.
[00:04:40.600 --> 00:04:41.801]  But you should.
[00:04:41.801 --> 00:04:42.822]  It's been out for a while.
[00:04:42.822 --> 00:04:43.502]  Here it is.
[00:04:43.502 --> 00:04:45.164]  I'll come on.
[00:04:45.164 --> 00:04:46.765]  And it was the total bombshell.
[00:04:46.765 --> 00:04:48.446]  Zero coverage by anybody.
[00:04:48.446 --> 00:04:49.227]  Total.
[00:04:49.227 --> 00:04:50.088]  Zero.
[00:04:50.088 --> 00:04:51.709]  Coverage.
[00:04:51.709 --> 00:04:52.750]  Except here.
[00:04:52.750 --> 00:04:54.271]  It's just incredible.
[00:04:54.271 --> 00:04:56.093]  But now it's being talked about in Congress.
[00:04:59.594 --> 00:05:03.255]  It's time to take a new, healthier approach to one of your most basic needs.
[00:05:03.255 --> 00:05:10.318]  The Alexa Pure Pro water filtration system is the same water filter that Alex and the Infowars crew use every day for the purest water possible.
[00:05:10.318 --> 00:05:14.300]  You can start cleaning the toxins from your water for clean, healthy, and delicious drinking water.
[00:05:14.300 --> 00:05:21.282]  Perfect for preppers or anyone concerned with a healthier source of water, the Alexa Pure Pro can remove up to 99.9% of impurities.
[00:05:21.282 --> 00:05:25.564]  This groundbreaking, gravity-fed water filtration system is like no other.
[00:05:25.564 --> 00:05:28.465]  Make sure your water is up to your standards today with the Alexa Pure Pro.
[00:05:29.056 --> 00:05:33.817]  There's a new way to show your support for the InfoWars crew at InfoWarsStore.com.
[00:05:33.817 --> 00:05:38.498]  Now when you buy your favorite products, you can add a donation right at the checkout.
[00:05:38.498 --> 00:05:44.000]  Simply open the donation option and either select a preset amount or enter a custom amount.
[00:05:44.000 --> 00:05:49.261]  With this brand new donation module, donating to support the InfoWars crew has never been easier.
[00:05:49.261 --> 00:05:50.721]  You ask, we deliver.
[00:05:50.721 --> 00:05:54.282]  This easy option gives you the means to donate directly to the cause.
[00:05:54.282 --> 00:05:56.182]  Remember, we're all part of the fight.
[00:05:56.182 --> 00:05:58.523]  InfoWars, brought to you by you.
[00:06:06.173 --> 00:06:16.038]  Crashing through the lies and disinformation, it's Alex Jones, coming to you live from the front lines of the InfoWar.
[00:06:16.038 --> 00:06:34.686]  Remember, a couple years ago, Devin Nunes, back when he was still in control of the committee, before we lost control in 2018, Nancy Pelosi again, and he kept saying, I'm going to release the FISA memo.
[00:06:37.029 --> 00:06:40.172]  And I'm like, wait a minute.
[00:06:40.172 --> 00:07:00.148]  Isn't that the same memo that William Benny, former technical head of the NSA, called me up years ago and said, hey, some folks are very interested in this getting out and no one will touch it, even though it's an official inspector general of the courts.
[00:07:00.148 --> 00:07:04.211]  And the courts released rulings saying we were given fake intelligence.
[00:07:04.211 --> 00:07:04.972]  We were lied to.
[00:07:04.972 --> 00:07:06.113]  That broke
[00:07:07.179 --> 00:07:09.621]  On InfoWars.
[00:07:09.621 --> 00:07:15.725]  And when we broke that, no one picked it up.
[00:07:15.725 --> 00:07:19.628]  Not our detractors, no one, because it was real.
[00:07:19.628 --> 00:07:22.470]  And they didn't know what to do.
[00:07:22.470 --> 00:07:24.892]  And again, it's not about going, oh look, we were right again.
[00:07:24.892 --> 00:07:33.138]  It's about saying, how frightening is that, that so many times, we have to release stuff here when no one else will.
[00:07:33.138 --> 00:07:36.160]  Because if you do release things like that, the deep state comes after you.
[00:07:38.015 --> 00:07:55.029]  And of course, Mr. Binney had just met with the President and had been meeting with others from the White House quite often at that point and ongoing, so they could understand how the President was being spied on and how the NSA really works, so Trump could reverse engineer it and try to get control of the bureaucracy.
[00:07:55.029 --> 00:08:01.475]  And not just believe what he was being told by the head of National Intelligence and others, who he later replaced.
[00:08:06.789 --> 00:08:09.630]  You can go back to the interview, two plus years ago.
[00:08:09.630 --> 00:08:12.451]  William Benning.
[00:08:12.451 --> 00:08:18.112]  Infowars releases the Nunes-FISA memo.
[00:08:18.112 --> 00:08:20.713]  And people went, wait, this has been out a few months, you didn't release it.
[00:08:20.713 --> 00:08:22.314]  Yes, we released it in the news.
[00:08:22.314 --> 00:08:23.534]  We made a big deal about it.
[00:08:23.534 --> 00:08:27.595]  We dropped smoke bombs on it, like the military does, to say where the target is.
[00:08:27.595 --> 00:08:29.936]  We said, look, here it is!
[00:08:29.936 --> 00:08:35.598]  Oh, you found the big jewel in the crown of the idol.
[00:08:36.854 --> 00:08:50.137]  But you know, the people that put it there thousands of years ago, they originally had it, so you didn't find this lost city, you didn't find the ruby, because technically the people that built this found it.
[00:08:50.137 --> 00:08:54.278]  And it's not about me complaining that we didn't get the credit or the attention.
[00:08:54.278 --> 00:08:58.479]  It's that that's the Jedi mind tricks I see in the media all the time.
[00:08:58.479 --> 00:09:01.040]  Oh, well, I mean, this isn't new.
[00:09:01.040 --> 00:09:01.180]  This is...
[00:09:03.544 --> 00:09:04.845]  This is old!
[00:09:04.845 --> 00:09:05.585]  Yeah!
[00:09:05.585 --> 00:09:10.748]  And the White House called William Binney and asked him to call me and put it on air.
[00:09:10.748 --> 00:09:12.589]  And Binney said that on air!
[00:09:12.589 --> 00:09:16.431]  He said, yeah, some folks in the government called me and said, hey, this should get out.
[00:09:16.431 --> 00:09:18.012]  Call Alex.
[00:09:18.012 --> 00:09:30.078]  So the former head of the NSA that ran it, famous whistleblower, totally respected, one of the most famous code breakers in history, comes on the show with total credibility,
[00:09:31.860 --> 00:09:33.401]  And it was stopped dead.
[00:09:33.401 --> 00:09:40.367]  Total discipline by the media to have no coverage other than a few right-wing outlets going, oh, well that's old news!
[00:09:40.367 --> 00:09:44.631]  And then daring not touch it.
[00:09:44.631 --> 00:09:53.979]  That's why I say, when you're in the position I've been in, at this nexus point between government, media, and corporations, you see stuff nobody else sees.
[00:09:53.979 --> 00:09:57.843]  And you learn how this stuff works and how it operates.
[00:09:59.158 --> 00:09:59.798]  There it is.
[00:09:59.798 --> 00:10:04.980]  Early January of 2018.
[00:10:04.980 --> 00:10:07.061]  A little over two years ago.
[00:10:07.061 --> 00:10:13.704]  M4 has released a secret FISA memo.
[00:10:13.704 --> 00:10:15.885]  As you notice, Nunes kept saying it was secret.
[00:10:15.885 --> 00:10:20.707]  Well, that meant the redacted parts, but now they've released most of the redacted.
[00:10:21.698 --> 00:10:25.420]  But there's Crossfire Hurricane, right there for you, the whole deal.
[00:10:25.420 --> 00:10:46.675]  Now, Saturday, finally, Jay Sekulow got up there and talked about how criminal it was, how illegal it was, and how the courts said it was criminal, and went to the White House, and couldn't even get to the President because the neocons were keeping him away.
[00:10:46.675 --> 00:10:46.975]  And so,
[00:10:48.690 --> 00:10:57.038]  One arm of the White House, and to hopefully get it on this show, to hopefully have the Secret Service, who sometimes brings the President stuff, get it to him.
[00:10:57.038 --> 00:10:58.720]  That's how crazy this is.
[00:10:58.720 --> 00:11:02.584]  That's why you saw panicked headlines everywhere.
[00:11:02.584 --> 00:11:06.588]  Chief of Staff battles to keep InfoWars off the President's desk.
[00:11:06.588 --> 00:11:10.812]  Kelly's main mission is to stop InfoWars from getting to the President's desk.
[00:11:15.540 --> 00:11:17.461]  And now Jay Sekulow is talking about it.
[00:11:17.461 --> 00:11:35.451]  So the good news is they failed to stop all this coming out, but InfoWars has to stay on air because most of the time, it's us that get a story that nobody's covering and get it out to the world and break through the electronic Berlin Wall.
[00:11:37.079 --> 00:11:40.302]  Drudge Report a lot of times amplifies what we're doing.
[00:11:40.302 --> 00:11:42.804]  If Drudge can go research it himself and confirm it's accurate.
[00:11:42.804 --> 00:11:46.827]  But see, Drudge can't even touch something like that at that point because who knows if it's real?
[00:11:46.827 --> 00:11:55.514]  You know, we've been so demonized and so attacked that it's an act of courage to even promote us in a lot of circles.
[00:11:55.514 --> 00:12:00.298]  Because as George Orwell said, in a world of universal deceit, tell him the truth is a revolutionary act.
[00:12:01.357 --> 00:12:14.060]  So I'm going to get William Betty back on the broadcast in hindsight to look at this because imagine how they're able to turn all this around to John Bolton saying it happened in this room.
[00:12:14.060 --> 00:12:14.680]  What, Bolton?
[00:12:14.680 --> 00:12:18.161]  Did you have sexual kidnap kids in the room or something?
[00:12:18.161 --> 00:12:21.402]  Or did you finally trim off that obnoxious mustache you've got?
[00:12:21.402 --> 00:12:24.663]  I mean, what happened, Creepazoid, in the room?
[00:12:27.128 --> 00:12:28.869]  He's the big bombshell guy.
[00:12:28.869 --> 00:12:38.555]  Oh, the Republican's defense is overshadowed by the huge book proposal he's floating around.
[00:12:38.555 --> 00:12:44.960]  And he's ready to testify and come in as the big star and say the president told him, I want quid pro quo.
[00:12:46.468 --> 00:12:53.150]  As if anyone believes a man who helped develop the WMDs and Iraq lie with the New York Times.
[00:12:53.150 --> 00:12:54.891]  Oh, and who's he working with again?
[00:12:54.891 --> 00:12:57.492]  The New York Times in another fraud.
[00:12:57.492 --> 00:13:01.093]  This time, not to take us to war and spend trillions of dollars.
[00:13:01.093 --> 00:13:01.973]  No!
[00:13:01.973 --> 00:13:06.175]  To remove our president trying to keep us from going to war.
[00:13:06.175 --> 00:13:09.456]  And we warn the president not to get anywhere near John Bolton.
[00:13:13.592 --> 00:13:15.793]  But the President didn't listen.
[00:13:15.793 --> 00:13:21.797]  Now the President says, I don't want any Never Trumpers and any Neocons and anybody ever work for Soros.
[00:13:21.797 --> 00:13:23.058]  It's a litmus test.
[00:13:23.058 --> 00:13:23.999]  I'm the President.
[00:13:23.999 --> 00:13:28.241]  And if I find out you work for any of these groups, you're not getting near the White House.
[00:13:28.241 --> 00:13:30.303]  Because they will pledge allegiance to the President.
[00:13:30.303 --> 00:13:32.384]  They will pledge allegiance to the Constitution.
[00:13:32.384 --> 00:13:33.525]  They'll do it all day long.
[00:13:33.525 --> 00:13:35.226]  But all they do is work against this country.
[00:13:35.226 --> 00:13:36.827]  And we know they do.
[00:13:36.827 --> 00:13:40.289]  The Neocons presided over the sellout of the country.
[00:13:40.289 --> 00:13:41.350]  To the Chi-Coms and others.
[00:13:45.017 --> 00:13:48.898]  And so beautiful things are happening, but also frightening things are happening.
[00:13:48.898 --> 00:13:55.980]  And the defense of the president's about to start back up, and we're going to be going to large pieces of it.
[00:13:55.980 --> 00:13:58.321]  And the parts we don't get to will also be aired.
[00:13:58.321 --> 00:14:01.882]  Obviously, they're in the War Room today with Owen Schroyer and Savannah Hernandez and others.
[00:14:01.882 --> 00:14:06.083]  And of course, David Knight, weekday mornings at 8 a.m.
[00:14:06.083 --> 00:14:11.765]  You'll find it all at Band.Video and Infowars.com, wordslideshow, as well as on satellite for radio and TV.
[00:14:11.765 --> 00:14:13.806]  And the only way we reach new people is you.
[00:14:14.960 --> 00:14:20.484]  But you can now see the panic attacks to get us off air.
[00:14:20.484 --> 00:14:25.147]  Because we were exposing the Soros moles by name and getting them removed.
[00:14:25.147 --> 00:14:27.769]  We were exposing the crossfire hurricane.
[00:14:27.769 --> 00:14:29.311]  We had a big enough bullhorn
[00:14:30.307 --> 00:14:40.992]  That's why they had to indict Stone and put him under investigation, so they could then tell the President, don't talk to Stone, it'll look like obstruction, because Stone was advising him every day.
[00:14:40.992 --> 00:14:58.020]  So that's another reason they came up for Stone with Russiagate, and started subpoenaing him, was because they had to stop that conduit, that nightmare scenario, where Roger Stone and Alex Jones were warning the President on a daily basis.
[00:14:58.020 --> 00:14:58.560]  Think about that.
[00:14:59.892 --> 00:15:03.393]  But now Trump knows we were right.
[00:15:03.393 --> 00:15:18.217]  And so now Trump has advisors that demand News Wars articles and Daily Wire articles and Summit.News articles get to the President.
[00:15:18.217 --> 00:15:25.518]  I can tell you the President is very, very thankful for this broadcast and very, very thankful to the viewers and listeners that make it possible.
[00:15:25.518 --> 00:15:27.999]  I can tell you specifically that the President has
[00:15:30.310 --> 00:15:31.311]  Thank us.
[00:15:31.311 --> 00:15:32.251]  Thank our reporters.
[00:15:32.251 --> 00:15:33.932]  Thank reporters we sponsor.
[00:15:33.932 --> 00:15:36.013]  White House gets that with deplatforming.
[00:15:36.013 --> 00:15:37.154]  They understand what we're doing.
[00:15:37.154 --> 00:15:42.337]  And the President thanks the audience here at InfoWars for keeping InfoWars on the air in its critical mission.
[00:15:42.337 --> 00:15:50.461]  And we're stepping up to the plate with your prayers, spreading the word about the broadcast, the articles, the videos, and purchasing products at InfoWarsStore.com.
[00:15:50.461 --> 00:15:52.982]  We come back, the latest on the coronavirus.
[00:15:52.982 --> 00:15:55.184]  It's definitely shaping up to be a monster.
[00:15:55.184 --> 00:15:55.564]  Stay with us.
[00:15:58.112 --> 00:16:01.555]  I'm here with Scott Youseum, founder of OMG Tax.
[00:16:01.555 --> 00:16:06.418]  Tell us how your company helps our listeners out there who have a problem with the IRS.
[00:16:06.418 --> 00:16:12.823]  My team of lawyers, enrolled agents, and licensed tax experts remove wage garnishments sometimes in the same day.
[00:16:12.823 --> 00:16:18.287]  We even have reduced the total debt some of our clients were required to pay through what is known as an offer in compromise.
[00:16:18.287 --> 00:16:20.728]  Can you give us an example of somebody you help?
[00:16:20.728 --> 00:16:22.169]  Oh, can I ever?
[00:16:22.169 --> 00:16:24.191]  We have taken a $500,000 liability with the IRS.
[00:16:27.293 --> 00:16:28.075]  Guess what?
[00:16:28.075 --> 00:16:32.824]  The client didn't pay a dime through the representation known as non-collectible status with the government.
[00:16:33.117 --> 00:16:43.642]  If you owe the IRS more than $10,000 and you want to see if it's possible to pay a lot less, call OMG Tax right now for a free tax-saving consultation.
[00:16:43.642 --> 00:16:43.902]  Call 800-486-8112.
[00:16:43.902 --> 00:16:43.962]  800-486-8112.
[00:16:43.962 --> 00:16:44.022]  800-486-8112.
[00:16:44.022 --> 00:16:44.202]  That's 800-486-8112.
[00:16:57.708 --> 00:17:08.875]  Attention GCN self-reliance listeners, if you've ever wanted an emergency solar survival backup system but were waiting for prices too crazy to pass up, this will be the most important message you'll ever hear.
[00:17:08.875 --> 00:17:18.201]  Bill Hyde here and I want to tell you about a huge sale with historically low prices on our PPX microgrid system that's going to let you produce an endless supply of electricity off the grid.
[00:17:18.201 --> 00:17:23.264]  The clearance price is a result of the historic flooding we're having here right on the east bank of the Mississippi.
[00:17:23.464 --> 00:17:35.678]  Because of the flooding, we've had to move a lot of our inventory to a temporary location, and rather than move it back to the warehouse, we thought we'd offer the system at a price that might seem unbelievable if you didn't know the floodwater's backstory.
[00:17:35.678 --> 00:17:36.920]  So here's what you should do right now.
[00:17:36.920 --> 00:17:38.922]  Check out the PPX Microgrid system
[00:17:39.062 --> 00:17:39.642]  That's right.
[00:17:58.959 --> 00:18:01.201]  InfoWarsLife.com.
[00:18:01.201 --> 00:18:03.402]  InfoWarsLife.com.
[00:18:03.402 --> 00:18:05.423]  InfoWarsLife.com.
[00:18:05.423 --> 00:18:14.690]  You go to that URL, it takes you to the subsection of InfoWarsTore.com where you find the 60 plus products where we've gone out and researched what is the best,
[00:18:15.350 --> 00:18:17.111]  What gives people the best results?
[00:18:17.111 --> 00:18:20.812]  We either private label it or we develop our own with top developers.
[00:18:20.812 --> 00:18:25.674]  And folks, I'm telling you, you can see the difference in me, my energy, my focus.
[00:18:25.674 --> 00:18:28.576]  I've lost almost 40 pounds in less than four months.
[00:18:28.576 --> 00:18:29.496]  It's incredible.
[00:18:29.496 --> 00:18:31.157]  So do yourself a favor.
[00:18:31.157 --> 00:18:33.638]  Try out the products if you've been on the fence.
[00:18:33.638 --> 00:18:36.519]  You can't lose, except if you don't take action.
[00:18:36.519 --> 00:18:41.181]  Because when you buy the products, you're funding the operation that is always delivering.
[00:18:41.181 --> 00:18:43.482]  Thanks for your support and God's grace in our action.
[00:18:44.062 --> 00:18:45.363]  But you need these products.
[00:18:45.363 --> 00:18:48.405]  That's the real reason you want to get them, is because they're amazing.
[00:18:48.405 --> 00:18:52.347]  And then when you get great results, please tell others about it, word of mouth.
[00:18:52.347 --> 00:18:56.189]  That's how we expand in the face of the NWO, instead of imploding.
[00:18:56.189 --> 00:18:58.931]  We're fighting to win, and we are winning, thanks to you.
[00:18:58.931 --> 00:19:02.053]  I've got to really hand it to the listeners and viewers of InfoWars.
[00:19:03.072 --> 00:19:13.456]  Your support and your help in rebooting Americana as a challenge to the globalist system of corporate tyranny has really caught hold, not just here in the U.S., but worldwide.
[00:19:13.456 --> 00:19:20.199]  And President Trump's fearlessness when it comes to promoting Americana and basic liberty is amazing as well.
[00:19:20.979 --> 00:19:26.001]  He's still lacking on the big tech censorship, taking action against that and some other areas.
[00:19:26.001 --> 00:19:30.744]  But trying to end the wars, boosting our economy, speaking out against communist China.
[00:19:30.744 --> 00:19:33.425]  Trump's been doing an amazing job, but now more than ever.
[00:19:34.275 --> 00:19:39.440]  We really have to realize that we're being targeted because we are effective.
[00:19:39.440 --> 00:19:44.405]  And the globalists are beginning to lose their war against humanity in a big way.
[00:19:44.405 --> 00:19:46.787]  And so we're going to see some major fireworks out of them.
[00:19:46.787 --> 00:19:52.573]  But it's critical to not let ourselves get down when we see all the poison they spray at us.
[00:19:52.573 --> 00:19:54.575]  That's an attempt to demoralize us.
[00:19:54.575 --> 00:19:57.658]  We've got to remember that and stay focused and stay happy.
[00:20:02.395 --> 00:20:04.997]  You're listening to The Alex Jones Show!
[00:20:36.160 --> 00:20:38.962]  When one man dies, it's a tragedy.
[00:20:38.962 --> 00:20:40.683]  When 10,000 die, it's a statistic.
[00:20:40.683 --> 00:20:41.984]  That's what Joe Stalin said.
[00:20:41.984 --> 00:20:45.066]  And it's really true.
[00:20:45.066 --> 00:20:48.288]  Thousands and thousands have really died.
[00:20:48.288 --> 00:20:52.891]  Tens of thousands are clearly infected with the coronavirus.
[00:20:52.891 --> 00:20:54.552]  And there's a multinational
[00:20:55.615 --> 00:20:56.856]  Cover up of that going on.
[00:20:56.856 --> 00:21:08.606]  I'm going to cover it in great detail next segment and it's now being confirmed that this coronavirus was being weaponized and studied in labs in the United States, Canada, Europe, China, you name it.
[00:21:08.606 --> 00:21:12.490]  And that the CHICOMS got caught stealing it out of labs.
[00:21:12.490 --> 00:21:13.631]  And so the big takeaway is
[00:21:16.403 --> 00:21:27.427]  Why are all these labs around the world weaponizing viruses, quote, to study them, or, oh, in case it ever mutates, they've got the weaponized virus and can make a vaccine out of it?
[00:21:27.427 --> 00:21:43.994]  Because the cover for bioweapons production is research into countering bioweapons, and that's how Russia, China, the United States, the UK, that's how all these nuclear powers and biological weapon powers have gotten around it, is research.
[00:21:45.697 --> 00:21:46.618]  Defense research.
[00:21:46.618 --> 00:21:49.000]  It's not defense research.
[00:21:49.000 --> 00:21:51.663]  And it's madness.
[00:21:51.663 --> 00:21:56.748]  And any pathogen this deadly, you shouldn't be doing it in an underground base.
[00:21:56.748 --> 00:21:59.691]  Like out of some Resident Evil movie.
[00:21:59.691 --> 00:22:00.312]  Well, guess what?
[00:22:00.312 --> 00:22:04.776]  They do it at places like the University of Texas in Galveston.
[00:22:04.776 --> 00:22:09.601]  Level 4 facilities that are not in level 4 containment areas.
[00:22:16.243 --> 00:22:25.025]  So that's all coming up.
[00:22:25.025 --> 00:22:25.705]  Next segment.
[00:22:25.705 --> 00:22:36.508]  Now, everybody wants me to talk about Kobe Bryant.
[00:22:36.508 --> 00:22:41.049]  And at one level, if I do that, it's giving in to pop culture.
[00:22:41.049 --> 00:22:42.770]  But if we can use pop culture
[00:22:43.931 --> 00:22:57.257]  As a way to get people to think outside the box, it's one of the most successful ways that we can reach out to folks that aren't into politics and aren't aware of what's going on.
[00:22:57.257 --> 00:22:58.278]  And so it is very important.
[00:22:58.278 --> 00:23:00.979]  And it's very, very sad what happened.
[00:23:00.979 --> 00:23:11.404]  And we've seen some people say some really nasty, mean things trying to get attention that I don't agree with, but I defend their right to say it and to do it.
[00:23:11.404 --> 00:23:13.105]  So in the final segment,
[00:23:14.540 --> 00:23:16.802]  Of this hour.
[00:23:16.802 --> 00:23:23.108]  We're going to get to the situation with Kobe Bryant because it is important and the responses to it are important.
[00:23:23.108 --> 00:23:24.469]  There's a lot of facets to it.
[00:23:24.469 --> 00:23:34.137]  It's a it's a Rosetta Stone and then there's also attacks on helicopters and civilian use of those.
[00:23:34.137 --> 00:23:38.241]  So it also goes into the mindset of media height helicopters are one of the most
[00:23:40.259 --> 00:23:42.720]  Successful, safe conveyances out there.
[00:23:42.720 --> 00:23:43.541]  We have the statistics.
[00:23:43.541 --> 00:23:46.242]  In fact, we'll go over some of them.
[00:23:46.242 --> 00:23:59.370]  But because you have a lot of famous people, that when they do have a crash, happen to be on them, since it's a rich man's game in many areas, most cases, it is a bigger deal because it's somebody famous that died.
[00:23:59.370 --> 00:24:05.393]  Even though when famous folks die in automobile accidents or motorcycle accidents all the time, then it's just a footnote.
[00:24:05.393 --> 00:24:07.254]  Nobody calls for banning cars.
[00:24:10.703 --> 00:24:14.907]  And again, I would say that they were operating the helicopter improperly.
[00:24:14.907 --> 00:24:27.160]  So, I'm going to get into that coming up in the final segment and have some different angles than you're going to find most people covering.
[00:24:27.160 --> 00:24:33.346]  But I got to tell you, you got the trial of the President ongoing, the Republican defense that starts up in about 35 minutes.
[00:24:35.219 --> 00:24:40.562]  You've got this coronavirus, obviously a bioweapon, obviously man-made, obviously souped up.
[00:24:40.562 --> 00:24:41.963]  That's what we were saying weeks ago.
[00:24:41.963 --> 00:24:44.625]  Now I've got mainline news saying it.
[00:24:44.625 --> 00:24:48.987]  That's coming up next segment.
[00:24:48.987 --> 00:24:53.890]  Viruses just don't overnight mutate into something this deadly and then just pop out of nowhere.
[00:24:53.890 --> 00:25:00.474]  That's not how they work unless they have been artificially altered.
[00:25:00.474 --> 00:25:04.817]  And now with gene editing, technology that's been released to the world,
[00:25:08.373 --> 00:25:15.756]  We're in the wheelhouse of biological Armageddon.
[00:25:15.756 --> 00:25:17.736]  Human clones are old news.
[00:25:17.736 --> 00:25:23.638]  Human-animal hybrids are old news.
[00:25:23.638 --> 00:25:29.880]  And it just shows that the leash has been taken off of any type of restraint.
[00:25:29.880 --> 00:25:33.061]  We shouldn't be creating gene-edited babies.
[00:25:33.061 --> 00:25:34.302]  They shouldn't be releasing
[00:25:37.011 --> 00:25:43.433]  Genetically engineered bacteria into the food supply.
[00:25:43.433 --> 00:25:50.296]  We shouldn't be injecting the public with live viruses that have been genetically altered.
[00:25:50.296 --> 00:25:51.836]  We shouldn't be doing a lot of things we're doing.
[00:25:51.836 --> 00:25:55.377]  We shouldn't be rolling out 5G.
[00:25:55.377 --> 00:25:58.798]  In fact, I had a Wall Street Journal article that was in my stack yesterday that I didn't get to.
[00:25:58.798 --> 00:26:01.259]  Can somebody find that Wall Street Journal article?
[00:26:01.259 --> 00:26:03.340]  Because I wanted the stack back, but I didn't get that back.
[00:26:03.340 --> 00:26:04.120]  Thanks.
[00:26:04.120 --> 00:26:06.001]  So I had a big 5G rollout.
[00:26:06.857 --> 00:26:11.540]  That had the same flavor and sound as a drug commercial.
[00:26:11.540 --> 00:26:21.486]  Like where it tells you all the horrible side effects, but then they've got happy people hopping and dancing around in the background.
[00:26:21.486 --> 00:26:23.768]  It's the physical newspaper.
[00:26:23.768 --> 00:26:25.009]  Physical Wall Street Journal.
[00:26:25.982 --> 00:26:28.824]  So, they're all physical, I guess.
[00:26:28.824 --> 00:26:31.565]  It's the classic newspaper-style newspaper.
[00:26:31.565 --> 00:26:35.867]  I know for young people, a lot of young folks don't even know what those are now, literally.
[00:26:35.867 --> 00:26:38.309]  Most people don't even make phone calls anymore and talk to people.
[00:26:38.309 --> 00:26:42.631]  They send text messages because they'd prefer not to have human interaction.
[00:26:42.631 --> 00:26:45.872]  We're also going to be getting into some of those studies that are coming out on that front.
[00:26:45.872 --> 00:26:48.574]  Speaking of studies, ladies and gentlemen,
[00:26:50.134 --> 00:26:51.294]  I've talked a lot about this.
[00:26:51.294 --> 00:26:58.856]  The UN's own study that came out in 2007 was the last time they had a big global study on that.
