[00:00:15.504 --> 00:00:16.325]  InfoWars.
[00:05:50.422 --> 00:06:01.631]  You can read the quotes here, where they say, the yellow hair madman, bring us his head, you'll get $80 million US, that's $1, for every Iranian citizen.
[00:06:02.172 --> 00:06:03.453]  So a huge escalation.
[00:06:03.793 --> 00:06:05.655]  They promised to hit 35 targets.
[00:06:05.695 --> 00:06:08.717]  Trump says if they do, we'll hit 50 plus targets.
[00:06:09.438 --> 00:06:10.559]  A huge escalation.
[00:06:10.639 --> 00:06:13.701]  Now I want to be clear before I lay out how huge this is, obviously.
[00:06:15.040 --> 00:06:18.903]  That I have never been for offensive war.
[00:06:19.003 --> 00:06:20.324]  I am not for these strikes.
[00:06:20.824 --> 00:06:24.146]  And that I have not endorsed what the president did.
[00:06:24.306 --> 00:06:28.309]  But I have laid out why I believe he did it.
[00:06:28.589 --> 00:06:34.093]  And it's important to understand the players geopolitically to see the president's perspective.
[00:06:34.733 --> 00:06:42.277]  Because if you understand his perspective, you understand how this is really a deep state war playing out on the grand chessboard that is Central Asia.
[00:06:42.577 --> 00:06:43.417]  So let's lay this out.
[00:06:43.877 --> 00:06:56.964]  You'll remember a few years ago, the ISIS Al Qaeda forces with Saudi Arabia kept launching false flag chemical attacks against Assad and blaming him to try to bring Trump in.
[00:06:58.064 --> 00:07:05.109]  And when Trump finally, the third time, blew up a chemical dump and went along with the propaganda, I blew up.
[00:07:05.649 --> 00:07:07.731]  I'm not in a f**king cult for Donald Trump.
[00:07:08.251 --> 00:07:08.792]  F**k him.
[00:07:09.172 --> 00:07:10.032]  F**k his family.
[00:07:10.653 --> 00:07:11.613]  F**k all these people.
[00:07:12.494 --> 00:07:14.355]  Alright, see, I shouldn't even be alive right now.
[00:07:14.736 --> 00:07:16.117]  When are we going on the f**king satellite?
[00:07:17.665 --> 00:07:17.825]  Yeah.
[00:07:36.041 --> 00:07:36.261]  Yeah.
[00:07:52.623 --> 00:07:55.948]  The beginning of a whole bunch of other strikes in a full-on war.
[00:07:56.409 --> 00:08:06.865]  But instead, Trump did it, and that's why the Russians backed down, they understood, so that the war hawks and the neocons couldn't say that Trump was soft, and then remove him from office completely.
[00:08:08.729 --> 00:08:09.350]  I don't know.
[00:08:26.748 --> 00:08:32.737]  Iran is saying ignore Trump and do stuff in the Strait of Hormuz and you'll be able to embarrass him and we can remove him.
[00:08:32.977 --> 00:08:40.829]  So they've been hijacking ships, blowing up ships, sinking ships, taking ships over, shooting down drones, and Trump over and over again.
[00:08:41.770 --> 00:08:44.693]  Has said no, we're not going to strike or call the strikes back.
[00:08:45.173 --> 00:08:46.634]  So they thought he was weak.
[00:08:47.175 --> 00:09:00.207]  And that's why this particular general who was running their international operations had previously launched operations with improvised explosive devices made in Iran against US troops all over the world, killing thousands.
[00:09:00.667 --> 00:09:04.551]  And he was doing it again and had already launched offensives
[00:09:05.111 --> 00:09:05.451]  I think so.
[00:09:24.916 --> 00:09:31.722]  Letting Iran know, you better let Iraq be their own country again, instead of destabilization, or we're going to take your leadership out.
[00:09:32.002 --> 00:09:35.706]  Because Saudi Arabia and Israel will get involved if we didn't do that.
[00:09:36.146 --> 00:09:38.608]  So Trump is doing this, as he said, to stop a war.
[00:09:39.169 --> 00:09:39.869]  Straight shooting.
[00:09:40.490 --> 00:09:41.711]  He always tells the truth, folks.
[00:09:42.171 --> 00:09:43.172]  He does what he says he'll do.
[00:09:43.392 --> 00:09:44.333]  It's very pragmatic.
[00:09:44.593 --> 00:09:45.454]  Very easy to understand.
[00:09:45.494 --> 00:09:46.375]  I love it as a Texan.
[00:09:47.156 --> 00:09:50.098]  And he's saying, I did this to stop a war.
[00:09:51.181 --> 00:09:52.883]  And so you better stop it right now.
[00:09:53.223 --> 00:09:54.124]  And that's why he did it.
[00:09:54.644 --> 00:09:57.807]  And so that's why they've now put a price on his head.
[00:09:58.147 --> 00:10:00.909]  Because just like in the old days where you'd have two different champions.
[00:10:01.490 --> 00:10:02.471]  This happened in China.
[00:10:02.531 --> 00:10:03.271]  It happened in Japan.
[00:10:03.291 --> 00:10:04.432]  It happened in ancient Africa.
[00:10:04.452 --> 00:10:05.613]  It happened all over Europe.
[00:10:05.633 --> 00:10:07.155]  It happened in Mesoamerica.
[00:10:07.535 --> 00:10:09.056]  Every culture will get sick of wars.
[00:10:09.677 --> 00:10:12.920]  So they start saying, hey, our champion will fight your champion.
[00:10:14.156 --> 00:10:22.859]  And instead of having a full war, whoever wins in that championship, that's where sports come from, the original sports were blood sports, will then be the winners.
[00:10:23.219 --> 00:10:29.021]  And that way only one person dies or a few people die, in the case of the Aztecs with the ball playing court, but we don't kill thousands.
[00:10:29.501 --> 00:10:41.605]  And so I said on Friday, we'll play a clip in a moment on David Knight's show when he had a guest host, that this is like El Cid, where Trump just went in and killed the guy that's launching the operations against our troops as they try to pull out and who's trying to take over Iraq.
[00:10:42.125 --> 00:10:42.706]  See you next time.
[00:11:00.183 --> 00:11:00.524]  That's right.
[00:11:16.903 --> 00:11:17.824]  That's the big threat.
[00:11:17.864 --> 00:11:18.884]  That's who owns our debt.
[00:11:18.904 --> 00:11:19.925]  That's who owns Hollywood.
[00:11:20.165 --> 00:11:21.926]  That's who is censoring us with big tech.
[00:11:22.307 --> 00:11:23.327]  That's the big enchilada.
[00:11:23.528 --> 00:11:24.288]  And Trump gets it.
[00:11:24.628 --> 00:11:25.809]  He understands the pivot out.
[00:11:26.329 --> 00:11:29.391]  And America first means we still look out for our interests.
[00:11:29.692 --> 00:11:31.453]  America first means we don't turn and run.
[00:11:31.933 --> 00:11:37.337]  Because if we just turn and run, all these powerful interests are going to then invade their neighbors.
[00:11:37.817 --> 00:11:39.299]  So I don't want to be the policeman of the world.
[00:11:39.319 --> 00:11:40.480]  I want out of the Middle East.
[00:11:40.961 --> 00:11:49.430]  But again, if we run up white flags and turn and run and leave our weapons on the field, that will trigger larger wars for all of us that want peace.
[00:11:49.850 --> 00:11:51.372]  That is not a good thing.
[00:11:57.518 --> 00:11:58.859]  That's where Gladiators actually started.
[00:11:58.899 --> 00:11:59.919]  It wasn't just out of entertainment.
[00:11:59.939 --> 00:12:02.701]  It was like two champions would fight instead of killing all your people.
[00:12:03.261 --> 00:12:05.882]  And so really, okay, you kill our people, we're going to kill you.
[00:12:06.282 --> 00:12:10.004]  And that's going to send a message that we're not going to just target your military, we're going to kill you.
[00:12:10.465 --> 00:12:11.865]  And I think the Mullahs are thinking twice.
[00:12:12.085 --> 00:12:14.587]  But now I want to take a moment to talk about InfoWars.
[00:12:15.367 --> 00:12:20.269]  And why the establishment hates us and why they're attacking us and why they're putting out fake news about us and why they're trying to shut us down.
[00:12:20.950 --> 00:12:22.831]  Because I don't get talking points from on high.
[00:12:23.111 --> 00:12:29.434]  I'm an independent individual who's real and who loves America and loves freedom and has goodwill in my heart for everybody.
[00:12:30.394 --> 00:12:36.697]  And so I saw some of the comments on Infowars and some of the calls Friday saying, oh my gosh, Tucker Carlson's the anti-war guy now.
[00:12:36.797 --> 00:12:38.418]  Alex Jones is a neocon warmonger.
[00:12:38.698 --> 00:12:39.599]  We're all so upset.
[00:12:40.506 --> 00:12:42.247]  Well, A, I didn't call for this.
[00:12:42.987 --> 00:12:44.408]  I don't support war.
[00:12:44.908 --> 00:12:46.449]  Everybody knows that, and that's not true.
[00:12:46.469 --> 00:12:47.250]  That's a cheap shot.
[00:12:47.830 --> 00:12:54.934]  And the idea that I'm doing this to, like, curry favor with the establishment, I'm being attacked because I've supported Trump.
[00:12:55.014 --> 00:12:56.955]  I'm being attacked because I support the Second Amendment.
[00:12:57.275 --> 00:13:01.598]  I'm being attacked because I support national sovereignty and Christianity and basic freedom.
[00:13:02.458 --> 00:13:08.902]  And so if I turned on Trump and attacked the Second Amendment and things like that, then you'd know I'd sold out.
[00:13:10.120 --> 00:13:11.921]  The establishment hates me because I'm real.
[00:13:12.261 --> 00:13:18.183]  It's mainstream media undermining Trump on this strike, and saying he's wrong, and saying he's an idiot, and hoping it goes wrong.
[00:13:18.283 --> 00:13:19.064]  And it is a gamble.
[00:13:20.624 --> 00:13:21.885]  So, I did this.
[00:13:22.565 --> 00:13:24.946]  I broke this down on air and talked about all the different angles.
[00:13:24.966 --> 00:13:30.969]  I had Syrian Girl on with one perspective, and Steve McShinnick on from another perspective, to have a real discussion.
[00:13:31.809 --> 00:13:36.011]  We don't get talking points from on high here, and then go out and regurgitate those.
[00:13:36.591 --> 00:13:38.852]  Some of my hosts are for the strike, some are against it.
[00:13:39.830 --> 00:13:42.178]  I don't call them up and say, hey, you better agree with me.
[00:13:42.820 --> 00:13:44.185]  But by the way, what is my view?
[00:13:45.287 --> 00:13:46.187]  What is my policy?
[00:13:46.228 --> 00:13:46.988]  What is my idea?
[00:13:47.808 --> 00:13:49.849]  It's supporting getting out of the Middle East.
[00:13:50.470 --> 00:13:53.191]  And you saw what the Iraqi president came out today and said.
[00:13:53.531 --> 00:13:55.052]  He's been in talks with Trump for months.
[00:13:55.312 --> 00:13:56.453]  He says Trump wants to pull out.
[00:13:56.733 --> 00:13:57.153]  The U.S.
[00:13:57.173 --> 00:13:58.854]  was already quietly beginning to pull out.
[00:13:59.214 --> 00:14:02.196]  The Iranians knew it, and we're getting ready to come into the vacuum and take over.
[00:14:02.536 --> 00:14:06.178]  And now Trump's going to use this to say, hey, we took out the bad guy.
[00:14:06.378 --> 00:14:07.319]  You guys better not invade.
[00:14:07.599 --> 00:14:08.439]  We're pulling out.
[00:14:09.099 --> 00:14:09.660]  It's a win-win.
[00:14:10.180 --> 00:14:16.063]  And if Trump has his way, we're going to pull out of Iraq just like Syria, which again is anti-war and the reason I support Trump.
[00:14:16.563 --> 00:14:18.684]  So, watch what happens, ladies and gentlemen.
[00:14:18.724 --> 00:14:19.724]  This is 3D chess.
[00:14:20.164 --> 00:14:26.287]  I do support the president, and I'm not crying that that very corrupt general that killed thousands of our troops over the last 20 years is dead.
[00:14:26.567 --> 00:14:27.807]  Does that mean I agree with all these wars?
[00:14:27.887 --> 00:14:28.408]  Absolutely not.
[00:14:28.848 --> 00:14:36.131]  I'm simply saying Iran is an expansionist group, and people who are in love with the mullahs are fools because they're unpopular with their own people.
[00:14:36.411 --> 00:14:41.414]  That doesn't mean I want regime change, but I can say that I don't worship the Shiite dictators, okay?
[00:14:41.875 --> 00:14:45.557]  Alright, Owen Schroyer is taking over live with all the latest developments.
[00:14:46.078 --> 00:14:49.280]  The Shiites are beginning to strike back and attack with rockets and attack bases.
[00:14:49.760 --> 00:14:51.682]  Let's pray for peace and hope that this de-escalates.
[00:14:51.942 --> 00:14:53.783]  But the Iranians, I think, aren't going to be too rash.
[00:14:53.803 --> 00:14:55.884]  They're smart, and they now say it's fair game.
[00:14:56.125 --> 00:14:57.345]  They're going to try to kill President Trump.
[00:14:57.646 --> 00:14:59.027]  So Trump really valiantly
[00:14:59.767 --> 00:15:05.771]  Like El Cid has put himself in that place of the champion and says, if you want to get me, come and kill me.
[00:15:05.891 --> 00:15:08.773]  I'm going to kill your leaders, too, instead of our troops and their troops.
[00:15:09.294 --> 00:15:11.395]  Finally, a general leading from the front.
[00:15:11.975 --> 00:15:14.097]  I'm Alex Jones, and this is the InfoWar.
[00:15:29.910 --> 00:15:34.011]  Defending the Republic from enemies, foreign and domestic.
[00:15:34.791 --> 00:15:36.291]  It's Alex Jones.
[00:15:36.851 --> 00:15:39.652]  And now, your host, Owen Troyer.
[00:15:40.472 --> 00:15:58.736]  There have been a lot of developments in the past 48 hours since the strike in Iran.
[00:16:02.003 --> 00:16:10.847]  Multiple strikes in Iran that have everybody talking about World War III all of a sudden.
[00:16:13.748 --> 00:16:15.329]  And I realized something.
[00:16:19.030 --> 00:16:27.254]  Just like everything else that's been done in the Middle East and with the War on Terror, this World War III narrative is
[00:16:29.332 --> 00:16:30.272]  Just as contrived.
[00:16:30.332 --> 00:16:32.433]  Now that's not to say that the threat isn't real.
[00:16:32.553 --> 00:16:34.353]  That's not to say that people's fears aren't real.
[00:16:35.874 --> 00:16:43.375]  It's just you notice that this has never happened before in such a wave of public awareness.
[00:16:44.756 --> 00:16:47.456]  That's because now it's being forced to trend on Twitter.
[00:16:47.957 --> 00:16:50.077]  Now everybody is talking about it on the news.
[00:16:50.497 --> 00:16:52.138]  It used to be nobody would use that rhetoric.
[00:16:52.478 --> 00:16:57.959]  But now they're all willing to use it because they want Trump to be
[00:16:59.901 --> 00:17:01.942]  Synonymous with World War III.
[00:17:04.903 --> 00:17:21.647]  And so if you take a step back and look at everything that's happened since Trump was elected, this is just another example of them blaming Trump, whether it be the Democrats, old guard Republicans, the D.C.
[00:17:21.667 --> 00:17:26.669]  establishment, the media, all of them blaming Trump for what they did.
[00:17:28.740 --> 00:17:33.343]  They were the ones that spread fake news to start multiple wars.
[00:17:35.224 --> 00:17:36.625]  Specifically in the Middle East.
[00:17:36.665 --> 00:17:38.647]  They were the ones that funded proxy armies.
[00:17:38.707 --> 00:17:40.708]  They were the ones that dumped weapons over there.
[00:17:41.088 --> 00:17:44.571]  They were the ones that were arming terrorists and rebels and governments.
[00:17:47.233 --> 00:17:49.734]  And it's all been going on for decades.
[00:17:51.696 --> 00:17:52.876]  And it gets handed to Trump.
[00:17:55.198 --> 00:17:55.718]  It's a mess.
[00:17:55.778 --> 00:17:56.599]  It's a disaster.
[00:17:57.480 --> 00:17:57.960]  It's war.
[00:18:00.290 --> 00:18:06.235]  And he is probably trying to do what he thinks is best to try to clear it up.
[00:18:08.637 --> 00:18:19.085]  Now again, it becomes a purist issue, a polarized issue where either you're for strikes or against strikes, which means you're either for war or against war.
[00:18:19.125 --> 00:18:20.626]  Well, I think it's more complex than that.
[00:18:24.309 --> 00:18:27.352]  But let's just look at everything that's developed.
[00:18:29.966 --> 00:18:41.772]  And again, you notice, for the first time ever, all of these trending hashtags and stuff about World War III and war in the Middle East and us being against it with the media promoting it that way, that's all new.
[00:18:42.152 --> 00:18:42.493]  Why?
[00:18:42.633 --> 00:18:45.094]  Because it's all meant to make Trump look bad.
[00:18:45.574 --> 00:18:46.935]  So just like Russian collusion,
[00:18:48.032 --> 00:18:51.575]  Wasn't Trump, it was the Deep State, with Hillary and John McCain.
[00:18:52.456 --> 00:19:00.523]  Just like election meddling, wasn't Trump or Russia, that's been the Democrats for decades in the Deep State, illegal immigration, etc.
[00:19:01.444 --> 00:19:06.448]  Just like quid pro quo with Ukraine, that wasn't Trump, that was Joe Biden during the Obama administration.
[00:19:09.270 --> 00:19:10.191]  The list goes on and on.
[00:19:10.772 --> 00:19:15.336]  World War III is now that next addition to the list.
[00:19:16.198 --> 00:19:23.102]  And is this finally where it reaches the end of the plateau?
[00:19:23.863 --> 00:19:25.223]  Is there anywhere else they can go?
[00:19:25.243 --> 00:19:26.464]  Does it get any worse than war?
[00:19:26.724 --> 00:19:27.865]  Just like the Me Too movement.
[00:19:28.946 --> 00:19:29.706]  Point the finger at Trump.
[00:19:29.746 --> 00:19:30.567]  No, it was Bill Clinton.
[00:19:31.087 --> 00:19:31.867]  No, it was Hollywood.
[00:19:34.089 --> 00:19:36.590]  And so now they want to blame Trump for World War III.
[00:19:37.391 --> 00:19:39.312]  No, that was the Obama administration.
[00:19:39.392 --> 00:19:41.153]  No, that was the Bush administration.
[00:19:41.233 --> 00:19:42.954]  No, that was the Clinton administration.
[00:19:47.398 --> 00:19:54.702]  But you see, they now want World War III so that they can blame Donald Trump.
[00:19:55.183 --> 00:19:55.963]  You see how that works?
[00:19:58.104 --> 00:19:59.565]  And it really is sickening.
[00:20:01.746 --> 00:20:07.030]  It really is sickening what you see happening from former Obama administration officials
[00:20:07.992 --> 00:20:19.536]  And members of the media, where if this was considered an official war with Iran, if we were actually considered at war with Iran, CNN would be shut down, seized, raided, and they'd all be arrested.
[00:20:25.038 --> 00:20:25.659]  Think about that.
[00:20:29.700 --> 00:20:31.861]  But let's just look at some of these developments.
[00:20:31.941 --> 00:20:34.702]  Iran vows to hit 35 U.S.
[00:20:34.842 --> 00:20:37.043]  targets and unfurls red flag of war.
[00:20:38.806 --> 00:20:46.050]  Iran raises red flag of jihad over dome of its holiest city, signaling revenge for Soleimani death.
[00:20:47.110 --> 00:20:51.332]  Iran threatens to attack White House in crushing retaliation.
[00:20:53.033 --> 00:20:57.756]  Iran regime offers $80 million for President Trump's head, which isn't that kind of like an Austin Powers moment?
[00:20:57.776 --> 00:21:01.377]  Like $1 million.
[00:21:01.397 --> 00:21:04.019]  $1 million isn't that much anymore.
[00:21:07.739 --> 00:21:11.462]  It's like 80 million dollars for Trump's head.
[00:21:11.622 --> 00:21:13.044]  You wonder how serious they really are.
[00:21:14.305 --> 00:21:20.290]  Trump retaliates, says 52 Iranian targets lined up if there's retaliation.
[00:21:22.152 --> 00:21:22.973]  And then in some other
[00:21:24.380 --> 00:21:29.386]  Development's Netanyahu, in alleged stumble, says Israel is a nuclear power.
[00:21:29.446 --> 00:21:32.150]  Well, is he saying Israel has nuclear weapons?
[00:21:32.210 --> 00:21:38.698]  Is he just saying that the United States is the United States Army and our capabilities are in his command?
[00:21:38.738 --> 00:21:39.599]  What is he really saying there?
[00:21:40.159 --> 00:21:41.120]  Or did he just lie?
[00:21:41.724 --> 00:21:47.606]  Royal Navy deployed to protect British ships in Gulf in wake of Soleimani's assassination.
[00:21:47.666 --> 00:21:50.666]  So yeah, the Strait of Hormuz, the Gulf, everybody's on edge.
[00:21:51.747 --> 00:21:56.608]  Thousands chant death to America at funeral to top Iranian General Soleimani.
[00:21:58.248 --> 00:22:03.490]  We're being told that also all of these protests out there, basically it's like a same thing that they do here.
[00:22:03.510 --> 00:22:07.291]  They give you, you know, breakfast, lunch and dinner and just come out and protest.
[00:22:10.543 --> 00:22:16.248]  And then Iraqi Parliament passes resolution to end foreign troop presence in Iraq.
[00:22:17.269 --> 00:22:23.474]  Now, I think it would be smart and I would like to see Trump pull out of the Middle East right now, specifically Iraq and Iran.
[00:22:23.554 --> 00:22:25.195]  Just get out, declare victory.
[00:22:25.215 --> 00:22:27.517]  Alright, you killed the top general, you killed some others.
[00:22:28.878 --> 00:22:29.279]  Pull out.
[00:22:29.999 --> 00:22:30.540]  Get out of there.
[00:22:31.360 --> 00:22:32.641]  It'd be a huge political victory.
[00:22:32.681 --> 00:22:36.865]  Now, here's the question that we ask ourselves.
[00:22:37.992 --> 00:22:44.636]  Obviously us going to war with Iran or Iraq does not benefit you or I in the short term or the long term.
[00:22:46.557 --> 00:22:48.818]  And you have all kinds of headlines and protests.
[00:22:48.898 --> 00:22:51.139]  Outraged Americans condemn U.S.
[00:22:51.259 --> 00:22:52.640]  actions in Iraq and Iran.
[00:22:52.660 --> 00:22:53.780]  Enough of this nonsense.
[00:22:53.800 --> 00:22:56.422]  You have the left drumming up protests, funding them.
[00:22:56.482 --> 00:22:58.003]  They have their whole thing on a string, folks.
[00:22:58.023 --> 00:23:01.805]  They can just literally hit a button and they can have protests nationwide.
[00:23:02.265 --> 00:23:04.186]  More than 70 protests planned across U.S.
[00:23:04.226 --> 00:23:05.547]  against Soleimani's strike.
[00:23:07.130 --> 00:23:08.230]  Forget Soleimani.
[00:23:08.331 --> 00:23:11.312]  I mean, that's just the name, that's just the face, that's just the narrative.
[00:23:11.332 --> 00:23:16.494]  What's really going on here is that the average American is sick of being at war in the Middle East.
[00:23:16.534 --> 00:23:19.375]  The average American has no interest in Iran or Iraq.
[00:23:19.395 --> 00:23:20.556]  The average American doesn't care.
[00:23:21.096 --> 00:23:21.896]  So who does?
[00:23:23.837 --> 00:23:23.937]  Ah.
[00:23:26.138 --> 00:23:26.218]  Ah.
[00:23:26.758 --> 00:23:32.720]  Because, you see, Donald Trump, the President of the United States, has to consider that too.
[00:23:32.760 --> 00:23:34.121]  And I'm not saying that's good, folks.
[00:23:35.121 --> 00:23:36.042]  But the reality is,
[00:23:37.631 --> 00:23:42.254]  It's not just what's best for the American people, and that's what we're sick of.
[00:23:42.274 --> 00:23:44.215]  And that's why we don't want to see foreign wars anymore.
[00:23:44.235 --> 00:23:46.156]  That's why we're sick of the foreign intervention.
[00:23:46.316 --> 00:23:47.777]  And that's why it's time to bring the troops home.
[00:23:49.037 --> 00:23:51.439]  But now it doesn't look like that's happening anytime soon.
[00:23:51.459 --> 00:23:54.800]  And I think we're all frustrated with that.
[00:23:56.701 --> 00:23:58.482]  More coming up on the other side.
[00:23:58.582 --> 00:23:59.183]  More developments.
[00:23:59.243 --> 00:24:03.065]  Again, if we were at war with Iran, CNN would be committing blatant treason.
[00:24:08.203 --> 00:24:13.368]  From the front lines of the Information War, it's Owen Schroer.
[00:24:13.708 --> 00:24:27.040]  You're listening to the Alex Jones Show.
[00:24:27.500 --> 00:24:29.062]  It really just comes down to this.
[00:24:31.926 --> 00:24:45.586]  To me, in these difficult times, and I've said this before, this covering, trying to cover wars and military action and stuff as it's developing is maybe the second least fun thing to do here on air outside of
[00:24:47.506 --> 00:24:50.407]  Covering a mass shooting when it's happening live.
[00:24:50.507 --> 00:24:51.908]  It's the toughest thing to cover.
[00:24:51.948 --> 00:24:52.648]  People want answers.
[00:24:52.688 --> 00:24:53.469]  They want understanding.
[00:24:53.509 --> 00:24:54.829]  And sometimes it takes time.
[00:24:55.569 --> 00:25:02.272]  And because of the way media works and the landscape here, everybody wants to be on the leading edge.
[00:25:02.332 --> 00:25:08.155]  But you know, here's what it boils down to for me.
[00:25:08.455 --> 00:25:09.735]  You're never going to please everybody.
[00:25:09.795 --> 00:25:11.116]  Trump's never going to please everybody.
[00:25:13.477 --> 00:25:15.478]  To sit here and blame Trump
[00:25:16.220 --> 00:25:20.003]  For what's going on in the Middle East is so disingenuous and unfair.
[00:25:20.383 --> 00:25:21.464]  And the media knows it.
[00:25:22.785 --> 00:25:25.487]  And all these former Obama administration officials know it.
[00:25:25.787 --> 00:25:26.608]  Congress knows it.
[00:25:27.668 --> 00:25:29.410]  They do it anyway because they hate Trump.
[00:25:29.650 --> 00:25:31.411]  They never held Obama's heat to the fire.
[00:25:31.631 --> 00:25:32.912]  Now Bush used to take heat.
[00:25:34.794 --> 00:25:36.435]  Obama was just like Bush.
[00:25:36.495 --> 00:25:38.476]  He just didn't quote-unquote start the wars.
[00:25:39.677 --> 00:25:43.020]  But I will say this, Trump could finish him if he wants to.
[00:25:45.111 --> 00:25:47.852]  But that's on President Donald Trump.
[00:25:48.313 --> 00:25:50.694]  So yeah, I'm against foreign intervention.
[00:25:50.854 --> 00:25:52.615]  I'm against striking.
[00:25:52.635 --> 00:25:54.056]  I'm against military action.
[00:25:54.116 --> 00:25:55.756]  I'd like all the troops to come home.
[00:25:58.518 --> 00:26:14.106]  But if I don't get that and Trump further alongs or progresses further or regresses, I mean, people are debating what's happening in the Middle East.
[00:26:16.223 --> 00:26:18.845]  Well, I'm not gonna sit here and say it's all Trump's fault.
[00:26:22.007 --> 00:26:24.209]  He inherited a disaster.
[00:26:26.030 --> 00:26:29.712]  And there is a larger geopolitical game of chess going on right now.
[00:26:32.574 --> 00:26:44.663]  And so for the media and the Democrats to sit here and focus on this strike of Soleimani and say, wow, look, Trump's starting World War III, again, that's disingenuous, that is dishonest, and that is not fair.
