[00:00:15.504 --> 00:00:16.267]  InfoWars.
[00:09:58.710 --> 00:10:04.917]  China warns that coronavirus can spread before symptoms show as death toll rises, CNN.
[00:10:05.377 --> 00:10:07.519]  Well, we told you back on Monday that it's
[00:10:08.564 --> 00:10:16.866]  Going through the eyes, it's a 10-day incubation period, and that it's already spread across the world, and now that's all confirmed exactly as our sources said.
[00:10:17.786 --> 00:10:19.026]  Not just Mike Adams, but others.
[00:10:19.606 --> 00:10:24.207]  Coronavirus victim rides around and shakes uncontrollably on hospital trolley.
[00:10:24.567 --> 00:10:30.988]  I mean, we've just got hundreds of these horrifying videos of armored vehicles and people dropping dead and roads being blocked, people panicking.
[00:10:31.008 --> 00:10:33.929]  I mean, it's like World War Z stuff, but it's real.
[00:10:36.673 --> 00:10:38.255]  Continuing, nobody can leave.
[00:10:38.395 --> 00:10:40.317]  Trapped in Wuhan.
[00:10:40.477 --> 00:10:41.638]  Residents stock up.
[00:10:43.040 --> 00:10:48.225]  But you see, millions did already flee and already got on airplanes.
[00:10:51.749 --> 00:10:58.556]  Right here in Austin, one of the richest cities in the world, it's confirmed there's a large Chinese influx right now.
[00:10:59.636 --> 00:11:02.238]  So Wuhan's here, folks.
[00:11:02.258 --> 00:11:09.123]  56 million quarantined in China as evidence mounts Communist government cover-up, true death toll, and scale of pandemic.
[00:11:10.244 --> 00:11:19.031]  We put that out three days ago on the show, two days ago in articles, and now I can show you AP Reuters with the exact same headline.
[00:11:22.694 --> 00:11:28.779]  Because I've been holding back on the intel we have just because I don't want to be wrong.
[00:11:31.297 --> 00:11:32.998]  In a situation like this, you've got to speculate.
[00:11:34.859 --> 00:11:35.299]  Breaking!
[00:11:35.519 --> 00:11:42.623]  Coronavirus hits 15% fatality rate, 83% infection rate for those exposed.
[00:11:43.003 --> 00:11:44.444]  That's an Infowars.com article.
[00:11:46.260 --> 00:11:50.064]  And it's not Mike Adams Research and others in it, but it's Lancet.
[00:11:51.245 --> 00:11:58.211]  Lancet is the big respected medical journal, and off of the sample rate they did, that's what they found.
[00:11:58.812 --> 00:12:01.234]  Now the good news is it was a very low sample rate of people.
[00:12:01.874 --> 00:12:08.280]  So hopefully this study is skewed massively, not normally the 3 to 5 percent or so, but regardless.
[00:12:09.461 --> 00:12:13.645]  This is not your normal SARS, which is also coronavirus.
[00:12:14.206 --> 00:12:15.487]  It's way worse than SARS.
[00:12:16.167 --> 00:12:16.628]  Here's another one.
[00:12:16.928 --> 00:12:21.252]  Xi says China faces a grave situation as virus toll climbs.
[00:12:22.934 --> 00:12:27.138]  New research cast doubt on coronavirus epidemic started at Wuhan food market.
[00:12:27.598 --> 00:12:28.879]  Oh yeah, people eating bats.
[00:12:29.580 --> 00:12:35.025]  As fun as it is to talk about folks, this didn't come out of somebody eating a bat.
[00:12:36.414 --> 00:12:44.902]  The fact that the Chinese are so run down and so starving on average and malnourished is the big takeaway.
[00:12:45.363 --> 00:12:49.767]  So yes, the kill rate of what's happening to Chinese won't be as bad, but it's still terrible.
[00:12:49.927 --> 00:12:50.968]  And we feel for everybody.
[00:12:51.509 --> 00:12:53.050]  And again, the Chinese are great people.
[00:12:53.591 --> 00:12:59.937]  They just are the most homogeneous people whose genetic bloodline, other than
[00:13:02.278 --> 00:13:04.940]  Close to itself.
[00:13:05.640 --> 00:13:20.251]  And so when you have a genetic bloodline that is so similar it makes it very easy to, well let's just say this, in plants they know that hybrid vigor makes a plant much stronger to disease and things like that.
[00:13:21.550 --> 00:13:22.510]  I mean, it's true.
[00:13:22.770 --> 00:13:29.172]  Anybody will tell you a mutt dog is tougher, lives longer, has less health problems.
[00:13:29.192 --> 00:13:30.032]  I mean, everybody knows that.
[00:13:30.252 --> 00:13:36.234]  Some hybrid super dog, you know, yeah, it's supposedly super dog, but, you know, it's got some problems, to say the least.
[00:13:37.934 --> 00:13:40.355]  Like royal families or the Egyptian royals or any of that.
[00:13:40.375 --> 00:13:43.156]  I mean, inbreeding is not a good thing, okay?
[00:13:44.436 --> 00:13:47.257]  And it's not that Chinese are inbred, it's that they're genetic.
[00:13:48.590 --> 00:13:54.091]  system is so their genome is very similar.
[00:13:55.271 --> 00:13:55.811]  Very similar.
[00:13:56.752 --> 00:14:00.452]  So they're in for a lot of trouble.
[00:14:02.233 --> 00:14:03.453]  China is the time bomb.
[00:14:04.273 --> 00:14:07.313]  And they've got a bunch of nuclear weapons, the whole thing's a giant stinking mess.
[00:14:07.354 --> 00:14:11.514]  But like I said, when Mike Adams joins us, here's the bottom line.
[00:14:11.534 --> 00:14:15.355]  Maybe we should put the headline up that's the live feed on InfoWars and
[00:14:20.205 --> 00:14:34.233]  I forget the exact headline, maybe we can just pull it up, but it's, Xi admits that China's in a major crisis as fears mount that this is a man-made bioweapon.
[00:14:35.253 --> 00:14:38.075]  I mean, that's really, there it is.
[00:14:38.475 --> 00:14:41.657]  Sunday Live, Xi admits China in grave situation.
[00:14:42.217 --> 00:14:44.678]  Fears mount virus as man-made bioweapon.
[00:14:45.159 --> 00:14:45.419]  U.S.
[00:14:45.499 --> 00:14:46.459]  orders evacuation.
[00:14:46.920 --> 00:14:48.981]  I mean, that's all from stuff being announced.
[00:14:50.031 --> 00:14:51.472]  I didn't just pull that out of the ether.
[00:14:52.592 --> 00:14:56.934]  Lanset confirms Chinese labs released coronavirus strains four times.
[00:14:57.254 --> 00:14:58.635]  Fifth case in the U.S.
[00:14:59.255 --> 00:14:59.916]  confirmed.
[00:15:00.296 --> 00:15:01.797]  And there's a high death rate of this.
[00:15:01.817 --> 00:15:03.678]  So they're always hopping the flu.
[00:15:03.718 --> 00:15:04.498]  This is way more deadly.
[00:15:20.387 --> 00:15:24.290]  If you are receiving this transmission, you are the resistance.
[00:15:25.351 --> 00:15:30.074]  Live from the InfoWars.com studios, it's Alex Jones.
[00:15:37.760 --> 00:15:46.166]  Next segment, we're going to lay out very best thinking and the best research on what's really going to happen with this.
[00:15:47.463 --> 00:15:49.084]  Situation over in China.
[00:15:50.485 --> 00:15:52.646]  It's now spread to the United States, the fifth case of this.
[00:15:53.627 --> 00:15:55.028]  Very high mortality rate.
[00:15:56.028 --> 00:16:16.401]  Now back when SARS and other events happened, and we saw the World Health Organization involved, the UN, and what the virus is actually doing, it was clear that they were hyping it to promote world government and to get political power for this multinational scientific body to establish planetary government using the crisis of the bioweapon threat.
[00:16:17.967 --> 00:16:19.569]  Or the pathogen outbreak threat.
[00:16:20.930 --> 00:16:23.172]  But that was 20 years ago, and then 10 years ago.
[00:16:23.472 --> 00:16:24.153]  This is now.
[00:16:26.235 --> 00:16:29.518]  And this has a much higher confirmed kill rate.
[00:16:34.103 --> 00:16:41.430]  And the word is, from sources I have that are really smart, I'll just leave it at that, that there's people dying of other things in Wuhan and other areas.
[00:16:46.428 --> 00:16:49.029]  But this is like the beginning of a science fiction horror movie.
[00:16:52.170 --> 00:16:54.071]  The virus is strengthening, it's mutating.
[00:16:55.872 --> 00:17:05.336]  And we know that the UN, Bill and Melinda Gates, and others have been developing weaponized versions of this.
[00:17:06.857 --> 00:17:11.078]  But that's how the US, Russia, and China get around these UN conventions.
[00:17:11.879 --> 00:17:14.660]  Barring bioweapons, as you call it, research labs.
[00:17:17.110 --> 00:17:21.333]  So the big question is, why did China go to war with the United States?
[00:17:29.439 --> 00:17:30.580]  There, I just said it, didn't I?
[00:17:32.502 --> 00:17:34.623]  Did President Trump order this released?
[00:17:39.467 --> 00:17:42.249]  The reason I say that is because that's what the Chinese are being told.
[00:17:45.538 --> 00:17:47.019]  Did you ever see James Bond movies?
[00:17:50.541 --> 00:17:52.923]  In fact, we should always just have this in the computer.
[00:17:52.963 --> 00:17:54.504]  I think it's from Russia with Love.
[00:17:56.085 --> 00:17:58.787]  The Siamese or Chinese fighting fish video.
[00:17:58.827 --> 00:17:59.447]  You guys grab that.
[00:17:59.507 --> 00:18:00.148]  It's on YouTube.
[00:18:01.989 --> 00:18:03.150]  And you've got the head of Spectre.
[00:18:04.490 --> 00:18:06.352]  And you've got two fish in a container.
[00:18:07.172 --> 00:18:08.713]  And one goes over and attacks the other.
[00:18:09.113 --> 00:18:10.134]  But he gets tired and hurt.
[00:18:10.154 --> 00:18:10.835]  The other one dies.
[00:18:10.875 --> 00:18:14.297]  And then the third fish waits and comes in and kills the other one and wins.
[00:18:17.594 --> 00:18:21.816]  And so I was having discussions with some of my colleagues today, like, who's behind this bioweapon release?
[00:18:21.876 --> 00:18:22.697]  Clearly a bioweapon.
[00:18:22.937 --> 00:18:23.737]  Whole history of it all.
[00:18:23.777 --> 00:18:26.378]  And it's multinational corporations, which are Spectre.
[00:18:27.299 --> 00:18:42.527]  You know, Ian Fleming was high level, highest level of MI6, OSS, and World War II, and he wrote all these books about shadowy evil groups that want to depopulate the Earth and bring in a world government, and how they'll play the US and Russia off against each other to do it.
[00:18:44.307 --> 00:18:46.949]  And, oh my gosh, that's exactly what really goes on!
[00:18:48.592 --> 00:18:53.496]  And then the modern movies, based off stuff he wrote 30, 40, 50, 60 years ago.
[00:18:57.579 --> 00:19:06.427]  There's world government bodies that come in and take over areas they claim for the environment, but really it's about blocking water so they can take control.
[00:19:09.950 --> 00:19:12.512]  So as soon as you guys have the audio from that scene, we're going to play it.
[00:19:12.532 --> 00:19:13.273]  Just let me know when you do.
[00:19:13.873 --> 00:19:14.894]  I know I just sprung that on you.
[00:19:17.483 --> 00:19:22.347]  But I could sit here and do entertaining radio about all the stuff that's going on.
[00:19:22.688 --> 00:19:24.109]  Rockets said to hit U.S.
[00:19:24.169 --> 00:19:25.590]  embassies in Iraq capital.
[00:19:25.771 --> 00:19:26.912]  That's pretty big news.
[00:19:29.874 --> 00:19:32.937]  And we've also got Bernie Sanders in the lead.
[00:19:35.520 --> 00:19:37.662]  In all these different polls, I think he is in the lead.
[00:19:37.722 --> 00:19:40.084]  I mean, he beat Hillary Clinton four years ago.
[00:19:41.937 --> 00:19:43.258]  And they stole the nomination from him.
[00:19:43.278 --> 00:19:47.062]  I don't like Bernie Sanders, but he's actually who got the Democrat nomination.
[00:19:47.302 --> 00:19:48.143]  They admitted that.
[00:19:49.624 --> 00:19:54.449]  We had superdelegates on video talk to our cameras and say, yes, Sanders won all these states, doesn't matter.
[00:19:54.990 --> 00:19:56.391]  Hillary will be giving them.
[00:19:57.372 --> 00:19:57.933]  She's a woman.
[00:20:03.418 --> 00:20:06.681]  And now Obama's back trying to put down Sanders.
[00:20:10.698 --> 00:20:20.611]  Because he endorsed Sanders, which is an attempt to make Sanders decry Rogan.
[00:20:23.876 --> 00:20:25.418]  But Sanders knows where the power is.
[00:20:25.778 --> 00:20:27.521]  It's with grassroots, it's not with old networks.
[00:20:29.730 --> 00:20:31.891]  Smartest thing Sanders did was going on Joe Rogan's show.
[00:20:32.312 --> 00:20:33.773]  Had a nice talk with Joe yesterday.
[00:20:34.473 --> 00:20:37.355]  And nobody will ever know the details of it, but Joe's figuring stuff out.
[00:20:38.256 --> 00:20:40.257]  And Joe never sold out.
[00:20:40.457 --> 00:20:41.198]  I figured this out.
[00:20:42.098 --> 00:20:44.140]  He's just trying to stay neutral like Switzerland.
[00:20:44.280 --> 00:20:45.040]  He's a smart guy.
[00:20:46.281 --> 00:20:50.063]  But see, sometimes you just can't stay neutral.
[00:20:55.587 --> 00:20:56.308]  And so I think
[00:20:57.486 --> 00:21:02.168]  Well, I know advice I've given Joe is certainly coming home to roost for him.
[00:21:03.428 --> 00:21:07.269]  Because, man, he just tried to stay out of their way and just try to be his self.
[00:21:07.449 --> 00:21:12.351]  They're not going to let you do that, Joe, because they're jealous of the people, of anything popular.
[00:21:14.252 --> 00:21:15.452]  It's like Ford versus Ferrari.
[00:21:15.472 --> 00:21:16.092]  It's a true story.
[00:21:16.392 --> 00:21:18.093]  The guy could outrun any of those cars.
[00:21:18.133 --> 00:21:21.114]  They made him lose some of the matches because it made it more entertaining.
[00:21:22.619 --> 00:21:26.782]  Well, they don't even want your car on the racetrack, buddy, because it's been done to me and I know.
[00:21:27.303 --> 00:21:38.571]  And see, I want to be on the real racetrack and not be in competition with all the other talk show hosts, but see what we can do to empower humanity and tell everybody how great they are, which really works.
[00:21:40.373 --> 00:21:45.437]  Encourage people, give them knowledge, teach them all the secrets so they can learn more secrets and teach us those.
[00:21:48.848 --> 00:21:51.830]  But I told Joe, I said, this is how they're going to come at you.
[00:21:52.450 --> 00:21:53.891]  And I even told him the ways they do it.
[00:21:56.232 --> 00:21:57.793]  And exactly what I told him has happened.
[00:21:58.974 --> 00:22:02.956]  And I told him, I said, I'm not laying his blueprint out to give them a blueprint.
[00:22:03.316 --> 00:22:04.577]  They've already got a blueprint on you.
[00:22:05.217 --> 00:22:06.278]  But just think about that.
[00:22:07.578 --> 00:22:09.840]  They're already starting to talk about canceling him.
[00:22:11.220 --> 00:22:12.181]  Deplatforming him.
[00:22:14.980 --> 00:22:16.381]  Because he endorsed Bernie.
[00:22:16.661 --> 00:22:19.023]  So now you endorse the communist!
[00:22:19.944 --> 00:22:23.347]  You're an evil white male homophobe.
[00:22:23.487 --> 00:22:25.429]  It's just the establishment, folks.
[00:22:25.449 --> 00:22:26.029]  That's all it is.
[00:22:26.410 --> 00:22:30.333]  They don't want Bernie Sanders because they don't control Bernie Sanders.
[00:22:30.633 --> 00:22:32.195]  Bernie Sanders is an ideologue.
[00:22:32.595 --> 00:22:36.598]  Bernie Sanders is a classic communist that can't find his ass with both hands.
[00:22:37.419 --> 00:22:39.061]  He mismanages everything into a gutter.
[00:22:39.101 --> 00:22:41.623]  But Bernie Sanders really believes his BS.
[00:22:43.456 --> 00:22:45.537]  There's an authenticness to his stink.
[00:22:48.579 --> 00:22:54.282]  The globalists didn't own him from day one.
[00:22:54.503 --> 00:22:55.343]  Just like they don't own Trump.
[00:22:55.363 --> 00:22:56.143]  That's why they don't like him.
[00:22:56.364 --> 00:22:57.204]  Does Trump have problems?
[00:22:57.404 --> 00:22:58.165]  Oh, he bet he does.
[00:22:58.185 --> 00:22:58.585]  We all do.
[00:22:58.905 --> 00:23:01.467]  But Trump didn't come out of the loins of the new rule of order.
[00:23:01.487 --> 00:23:02.307]  That's why they can't stand him.
[00:23:03.748 --> 00:23:04.749]  Neither did Bernie Sanders.
[00:23:04.789 --> 00:23:08.431]  But you see, the people want what's from the people.
[00:23:09.252 --> 00:23:13.074]  Even if it's a horrible thing like Bernie Sanders, bad stuff comes out of the people.
[00:23:13.514 --> 00:23:15.776]  That's still, that's an organic tumor.
[00:23:16.236 --> 00:23:17.336]  That's a real thing right there.
[00:23:17.997 --> 00:23:18.477]  So is Trump.
[00:23:18.497 --> 00:23:19.297]  So am I. So are you.
[00:23:19.978 --> 00:23:21.178]  And everybody can smell it.
[00:23:21.318 --> 00:23:23.219]  Everybody knows who's real.
[00:23:23.239 --> 00:23:26.261]  Everybody knows the real thing from the fake thing.
[00:23:27.862 --> 00:23:29.823]  The real thing's got an electricity about it.
[00:23:32.529 --> 00:23:33.430]  Authenticness.
[00:23:33.551 --> 00:23:35.513]  Even if it's wrong, it's still true.
[00:23:35.533 --> 00:23:41.301]  Like Dave Chappelle said, super deep when he said that speech, when he got that award for his speech, he said, he said, there's truth to comedy.
[00:23:41.341 --> 00:23:42.042]  It's all truth.
[00:23:42.742 --> 00:23:48.009]  Even if what the person's saying is wrong, the fact that they're allowed to say it in that platform of openness is the truth.
[00:23:48.890 --> 00:23:50.613]  Oh, hallelujah to that, Dave Chappelle.
[00:24:04.409 --> 00:24:10.714]  Live from Austin, Texas, broadcasting worldwide, it's Alex Jones.
[00:24:21.261 --> 00:24:27.625]  There's an old saying, if you're not concerned, you're not paying attention.
[00:24:29.346 --> 00:24:32.789]  And I got a lot of phone calls in the last few days from important people.
[00:24:34.255 --> 00:24:35.756]  Saying, Alex, what's happening?
[00:24:38.038 --> 00:24:39.780]  What's gonna happen militarily with Iran?
[00:24:39.800 --> 00:24:41.061]  What's gonna happen with this virus?
[00:24:41.841 --> 00:24:43.062]  What's gonna happen with the economy?
[00:24:43.102 --> 00:24:43.923]  What's gonna happen with Trump?
[00:24:43.943 --> 00:24:45.104]  What's gonna happen with the impeachment?
[00:24:45.605 --> 00:24:46.265]  What's gonna happen?
[00:24:46.545 --> 00:24:48.907]  And I looked at him and I said, haven't you been airing the show?
[00:24:48.927 --> 00:24:50.489]  We're having a discussion about that.
[00:24:51.129 --> 00:24:52.690]  I don't claim to have all the answers.
[00:24:54.472 --> 00:24:55.713]  That's mainstream media that does that.
[00:24:56.454 --> 00:25:00.297]  But I know this, there are evil forces that think one-dimensionally.
[00:25:01.607 --> 00:25:04.851]  About how can they economically benefit from something?
[00:25:05.752 --> 00:25:09.057]  And then if they can get away with doing it, they'll do it every time.
[00:25:10.479 --> 00:25:18.048]  And the world is at a crossroads in a major crisis and 2020 isn't just a numerical number or an archetype.
[00:25:18.988 --> 00:25:21.689]  In the numerology, it's real.
[00:25:22.830 --> 00:25:25.191]  We're 26 days in and all hell has broken loose.
[00:25:25.471 --> 00:25:27.352]  Kobe Bryant and his daughter have crashed and died.
[00:25:27.392 --> 00:25:30.053]  There's mass stock market upheaval.
[00:25:30.073 --> 00:25:31.174]  There's this war starting.
[00:25:31.254 --> 00:25:32.054]  Rockets hitting U.S.
[00:25:32.094 --> 00:25:32.494]  bases.
[00:25:33.295 --> 00:25:34.936]  You've got human clones being made.
[00:25:35.476 --> 00:25:40.558]  You've got, here's a headline, lab-made contra-virus, coronavirus, triggers debate.
[00:25:41.059 --> 00:25:43.180]  Well, we were reporting this over a week ago.
[00:25:43.820 --> 00:25:44.760]  We were the fake news.
[00:25:44.900 --> 00:25:45.901]  Now it's all over the news.
[00:25:46.501 --> 00:25:48.142]  The scientist is reporting
[00:25:49.761 --> 00:25:53.804]  What Mike Adams was saying here, middle of last week.
[00:25:58.128 --> 00:26:05.894]  And again, we don't get up here and say, hey, remember we covered all this exactly as being reported now, and we have the articles and videos to prove it.
[00:26:06.134 --> 00:26:06.715]  We're not doing that.
[00:26:06.735 --> 00:26:08.897]  We're like, listen, we're not making this stuff up.
[00:26:09.217 --> 00:26:10.798]  We're giving you the best analysis we've got.
[00:26:10.838 --> 00:26:11.739]  We're wrong sometimes.
[00:26:12.059 --> 00:26:14.521]  And boy, we really hope we're wrong about the whole thing, but we're not.
[00:26:15.122 --> 00:26:15.782]  We're like 98% accurate, okay?
[00:26:19.125 --> 00:26:22.288]  Mike Adams is married to a lady from the China region.
[00:26:22.748 --> 00:26:23.749]  He's got businesses over there.
[00:26:23.769 --> 00:26:24.209]  He's an engineer.
[00:26:24.229 --> 00:26:24.970]  He's a smart guy.
[00:26:25.810 --> 00:26:26.711]  He's been writing about this.
[00:26:26.731 --> 00:26:29.794]  He's been five, six, seven days on average ahead of it.
