[00:00:04.153 --> 00:00:06.554]  Waging War on Corruption.
[00:03:14.241 --> 00:03:17.262]  We were hoping, well, maybe it was just a vaccine they were testing that got loose.
[00:03:17.262 --> 00:03:21.263]  No, it's a bioweapons situation.
[00:03:21.263 --> 00:03:21.523]  That's 98% now.
[00:03:23.601 --> 00:03:32.121]  Very clear, and that's why they're freaking out so bad, and that's why the death toll has been suppressed, but now it's mounting, and they can't cover it up, and it looks like it is really bad.
[00:03:32.702 --> 00:03:41.750]  And that's why we were right to say two weeks ago, hey, institutional groups are buying up the food and they're buying up the medicine and corporations are.
[00:03:41.750 --> 00:03:47.735]  And we got that intel to you show that the establishment is indeed actually very, very scared of this virus.
[00:03:47.735 --> 00:03:49.316]  It spreads very quickly.
[00:03:49.316 --> 00:03:50.918]  It mutates very fast.
[00:03:50.918 --> 00:03:53.560]  And it's got a bunch of nasty stuff that's been welded onto it.
[00:03:54.591 --> 00:04:05.475]  So it's synthetic, all evidence points to that, and there's been an attempt to cover it up, and we've seen this big giant global suppression drill, this big global UN world government promotion drill.
[00:04:05.475 --> 00:04:20.881]  Out of this, you've seen governments really in lockstep, but now that Trump started restricting flights from China to the US, which he should have done even earlier in my humble opinion, the Chinese government's criticizing Trump, even though they're not criticizing Russia or others totally banning Chinese coming in,
[00:04:22.055 --> 00:04:23.617]  Uh, out of there now.
[00:04:23.617 --> 00:04:27.060]  Trump's bad and America needs to receive this.
[00:04:27.060 --> 00:04:29.642]  That's why I talked to Mike Adams last night and he says evidence is mounting.
[00:04:29.642 --> 00:04:31.603]  It's a bioweapon that did get released.
[00:04:31.603 --> 00:04:34.085]  It was supposed to be targeted at the United States.
[00:04:34.085 --> 00:04:41.272]  So we know China's developing bioweapons and we know, of course, ladies and gentlemen, that that is the, uh, Wuhan province is the main place doing it.
[00:04:41.272 --> 00:04:44.714]  You've got the very labs that has the very umbrella corporation symbol.
[00:04:44.714 --> 00:04:46.316]  You can't make up the bizarreness
[00:04:46.756 --> 00:04:49.497]  I would thank you for everything you've done for the Infowar, but I know you're like me.
[00:04:49.497 --> 00:04:50.517]  You don't want my thanks.
[00:05:05.137 --> 00:05:08.901]  You want victory over the globalists and these devil worship and child molesters.
[00:05:08.901 --> 00:05:11.363]  And you want them off your back and off your children's back.
[00:05:11.363 --> 00:05:12.264]  And you know what?
[00:05:12.264 --> 00:05:15.567]  I'm the same way and that's why we're on the same damn team.
[00:05:15.567 --> 00:05:19.911]  And it's why M4s has been delivering time and time again when it's clutch time to...
[00:05:22.168 --> 00:05:30.254]  Focus the people on taking action against the globalists, because I'm committed to a future for humanity, and I know you are as well.
[00:05:30.254 --> 00:05:38.341]  So thank you in 2019 for standing with us, because you are the Infowar, and I want to thank you for committing to stand with us in 2020 however you can.
[00:05:38.341 --> 00:05:47.048]  From the bottom of my heart, from my family, and from the great crew at Infowars, I want to thank you all because you are the Infowar, and you know that's not just words, that's reality.
[00:05:48.095 --> 00:05:49.715]  You have made history.
[00:05:49.715 --> 00:05:51.596]  We have made history together.
[00:05:51.596 --> 00:05:56.157]  Infowars.com only has power because of you.
[00:05:56.157 --> 00:06:00.017]  And I suggest you use it.
[00:06:00.017 --> 00:06:01.298]  We've got it.
[00:06:01.298 --> 00:06:07.119]  This transmission is coming to you.
[00:06:07.119 --> 00:06:11.520]  Waging war on corruption.
[00:06:11.520 --> 00:06:17.221]  It's Alex Jones, coming to you live from the front lines of the Infowar.
[00:06:26.032 --> 00:06:33.060]  Ladies and gentlemen, thank you so much for joining us on this live Worldwide Tuesday broadcast.
[00:06:33.060 --> 00:06:38.846]  Owen Troyer is in the Infowars News Center in Austin, Texas, and he's going to be bringing us in and out of breaks today.
[00:06:38.846 --> 00:06:41.509]  Mike Adams is about to take over for much of this hour.
[00:06:42.752 --> 00:06:53.682]  Next hour, we're going to play big clips of Dr. Francis Boyle, speaking to the International Television Group, about the fact that this is clearly a Chinese bioweapon that got loose.
[00:06:53.682 --> 00:07:00.328]  Francis Boyle has an impeccable reputation for integrity, and he authored the U.S.
[00:07:00.328 --> 00:07:01.449]  Bioweapons Act.
[00:07:02.017 --> 00:07:03.879]  It was then put into the UN treaty.
[00:07:03.879 --> 00:07:07.582]  He says coronavirus is biological warfare weapon.
[00:07:07.582 --> 00:07:09.763]  Who knows full well what is occurring.
[00:07:09.763 --> 00:07:12.846]  He'll be with us live tomorrow in the second hour.
[00:07:14.638 --> 00:07:23.640]  I have had a lot of stuff going on here behind the scenes and obviously happening in the world, but I am going to be back in Austin very, very soon.
[00:07:23.640 --> 00:07:31.082]  I'm going to cut this short work occasion down to nothing, to my wife's displeasure, but that's just the way it is.
[00:07:31.082 --> 00:07:34.643]  Things are just too intense, but the crew's doing a great job.
[00:07:34.643 --> 00:07:38.464]  You'll also notice that a lot of other crazy things are happening.
[00:07:38.464 --> 00:07:42.485]  Rush Limbaugh announced, we'll play this clip later, that
[00:07:43.407 --> 00:07:43.507]  He
[00:08:07.270 --> 00:08:07.570]  We're good.
[00:08:26.303 --> 00:08:30.425]  And sure, he made a lot of mistakes along the way, promoted wars he shouldn't have.
[00:08:30.425 --> 00:08:36.508]  But in the end, in the last decade, he's really attacked the New World Order, the globalist structure, and come a long way.
[00:08:36.508 --> 00:08:43.491]  Once Infowars and others paved the way for him to be able to have the courage to do that on the 600 radio stations he's on.
[00:08:43.491 --> 00:08:46.473]  And we wouldn't have turned the tide against the globalists without Rush Limbaugh.
[00:08:46.473 --> 00:08:49.494]  We wouldn't have gotten Trump in without Rush Limbaugh.
[00:08:49.494 --> 00:08:53.956]  And a lot of people have called me saying, oh, you know, he's your main competition.
[00:08:53.956 --> 00:08:54.937]  Are you feeling good about this?
[00:08:54.937 --> 00:08:55.537]  That's sick.
[00:08:56.385 --> 00:08:57.386]  That's sick.
[00:08:57.386 --> 00:09:00.107]  I'm not in Rush Limbaugh's slot because I ever wanted to be Rush Limbaugh.
[00:09:00.107 --> 00:09:01.848]  That was the slot that nobody would go up against.
[00:09:01.848 --> 00:09:09.932]  23 years ago, when they started syndicating my show on GCN, they said, we're going to put you on against Rush Limbaugh.
[00:09:09.932 --> 00:09:17.316]  I'd already been hosting for years a weeknight show that was syndicated that was super popular from 9 to midnight that a lot of you listened to.
[00:09:17.316 --> 00:09:19.177]  And I was like, no, I'm not going to do that slot.
[00:09:19.177 --> 00:09:23.760]  They said, well, we're not going to keep you employed here if you don't go up against Rush Limbaugh.
[00:09:24.344 --> 00:09:26.145]  And so, no, I'm not pleased.
[00:09:26.145 --> 00:09:29.826]  Russ Limbaugh is probably terminal.
[00:09:29.826 --> 00:09:30.206]  You heard him.
[00:09:30.206 --> 00:09:32.767]  He said, you know, I really feel guilty.
[00:09:32.767 --> 00:09:34.828]  Like, I won't be able to stay in the fight.
[00:09:34.828 --> 00:09:36.908]  But the good news is, it's not going to go very long.
[00:09:36.908 --> 00:09:37.849]  It's really bad.
[00:09:37.849 --> 00:09:39.069]  And I kind of get what he's saying.
[00:09:39.069 --> 00:09:47.532]  It's like, you know, he's in a fight and the guy's tough, but he's just really feeling bad that he's not able to stay in the fight.
[00:09:48.953 --> 00:09:52.935]  It's really disgusting news and a really bad sign of how crazy everything is.
[00:09:52.935 --> 00:10:01.259]  And we have a lot of huge stories to cover, obviously, but it's a big, big deal that he's got lung cancer and that they're running around celebrating it.
[00:10:01.259 --> 00:10:03.280]  I just am so sick of these people.
[00:10:03.280 --> 00:10:06.901]  I'm absolutely so tired of the New World Order and their activities.
[00:10:06.901 --> 00:10:16.586]  So, we're going to be laying all of this out, but the top story, the shocking truth about the coronavirus is slowly but surely starting to emerge.
[00:10:17.352 --> 00:10:19.053]  He has all the sources in the U.N.
[00:10:19.053 --> 00:10:19.493]  and the U.S.
[00:10:19.493 --> 00:10:19.753]  government.
[00:10:40.945 --> 00:10:44.487]  Francis Boyle is a Professor of International Law at the University of Illinois College of Law.
[00:10:44.487 --> 00:10:45.728]  He was drafted a U.S.
[00:10:45.728 --> 00:10:49.690]  Domestic Implementing Legislation for Biological Weapons Convention.
[00:10:49.690 --> 00:10:59.496]  It was the Biological Weapons and Terrorism Act of 89 that was approved unanimously by the House of Representatives and the Congress into law by President H. W. Bush.
[00:10:59.496 --> 00:11:10.622]  In his exclusive interview with Politician Empire, Dr. Boyle discussed the coronavirus outbreak in Wuhan, China and the Biosafety Level 4 Laboratory, BSL-4, from which he believes the infectious disease escaped.
[00:11:11.215 --> 00:11:28.511]  He believes the virus is potentially lethal and an offensive biological warfare weapon, or a dual-use bio-warfare weapons agent genetically modified with gain-of-function properties, which is why the Chinese government originally tried to cover it up, and is now taking drastic measures to contain it.
[00:11:28.511 --> 00:11:29.092]  Let me go further.
[00:11:30.382 --> 00:11:46.518]  Major scientific institutions that we've already covered have scanned it and it's got the particular P shuttle SN gene that is in all the literature only when they've gone in and injected an RNA into a virus to change it.
[00:11:46.518 --> 00:11:49.721]  So it's got the rim of the genetic engineering.
[00:11:49.721 --> 00:11:52.463]  This is absolutely what causes it.
[00:11:52.463 --> 00:11:55.306]  It's absolutely been lab manipulated.
[00:11:57.346 --> 00:11:59.167]  And that's why you're seeing the total freakout.
[00:11:59.167 --> 00:12:01.069]  The question is, how really lethal is it?
[00:12:01.069 --> 00:12:07.753]  Well, there's videos now emerging from China of just dead bodies, body bags piled up and people panicking, running around.
[00:12:07.753 --> 00:12:10.395]  And you can see these are real videos, ladies and gentlemen.
[00:12:10.395 --> 00:12:15.498]  So, something big is going on here.
[00:12:15.498 --> 00:12:17.419]  Is China using this to control their populations?
[00:12:17.419 --> 00:12:18.520]  I think there's about to be an uprising.
[00:12:19.715 --> 00:12:24.119]  Mike Adams is about to take over here in just a few minutes and cover all of this.
[00:12:24.119 --> 00:12:26.221]  And then Owen Schroer is going to be there.
[00:12:26.221 --> 00:12:30.204]  And I'm going to be back popping in during the next hour and so much more.
[00:12:30.204 --> 00:12:31.585]  We're going to have the Limbaugh clip.
[00:12:31.585 --> 00:12:38.891]  We're going to have the clips of the Francis Boyle breaking down the origins of this and his contacts.
[00:12:38.891 --> 00:12:40.312]  We're going to have all of that.
[00:12:41.118 --> 00:12:52.546]  Coming up and then of course your phone calls as well and I will be popping in and out and I'm behind the scenes working on major crises that are unfolding that I cannot at liberty to tell you about at this point.
[00:12:52.546 --> 00:12:54.788]  You've also got what's happening in Iowa.
[00:12:54.788 --> 00:12:56.950]  Democrats always steal elections.
[00:12:56.950 --> 00:12:59.131]  They don't have real elections in any blue cities.
[00:12:59.131 --> 00:13:00.152]  They were criminal fraud.
[00:13:00.152 --> 00:13:02.814]  Of course they rigged the Iowa situation.
[00:13:03.514 --> 00:13:05.235]  Bernie Sanders wouldn't be on top.
[00:13:05.235 --> 00:13:10.318]  Of course they used an app the Democrats agreed to use that then pushed out this info.
[00:13:10.318 --> 00:13:14.001]  This is the model of how they stole it for Hillary before.
[00:13:14.001 --> 00:13:21.485]  And notice now they want her as the VP so that then whoever gets in can step down and she's president because there's a cult around this woman.
[00:13:21.485 --> 00:13:28.269]  And I kept telling you the different scenarios of how they could do this and here it is happening again.
[00:13:28.269 --> 00:13:29.590]  They want this show off the air.
[00:13:29.590 --> 00:13:32.252]  The globalists are working around the clock to shut it down.
[00:13:32.990 --> 00:13:46.563]  That's why it's so vital for you to tell folks about those local AM and FM stations, local TV stations we're on, to ask stations that we aren't on to put us on in other markets, and just spread the word about band.video and newswars.com.
[00:13:46.563 --> 00:13:48.245]  That's how the truth gets out.
[00:13:48.245 --> 00:13:55.992]  And you notice major scientific institutions, biological experts, all of them are coming out and saying,
[00:13:56.314 --> 00:13:57.095]  It's man-made.
[00:13:57.095 --> 00:13:57.895]  It's man-made.
[00:13:57.895 --> 00:14:00.377]  Senator Cotton, he gets classified briefings.
[00:14:00.377 --> 00:14:04.020]  He came out and said, OK, we need to look at this bio lab.
[00:14:04.020 --> 00:14:07.983]  That's the one we fingered a week and a half before with all of our experts.
[00:14:07.983 --> 00:14:09.585]  Francis Boyle's like, why did you call me?
[00:14:09.585 --> 00:14:10.505]  I've been wanting to come on.
[00:14:10.505 --> 00:14:11.746]  I mean, he's a regular guest.
[00:14:11.746 --> 00:14:13.648]  Why wasn't I thinking?
[00:14:13.648 --> 00:14:15.029]  And boom, what is he saying?
[00:14:15.029 --> 00:14:16.790]  And he says he's talked to people inside.
[00:14:16.790 --> 00:14:17.511]  They all know it.
[00:14:18.208 --> 00:14:24.550]  Just like the head UN scientist said, vaccines are killing people and we're covering it up in a video.
[00:14:24.550 --> 00:14:30.172]  They're covering their asses at the highest levels and now this has gotten out.
[00:14:30.172 --> 00:14:31.473]  But you heard what he's explaining.
[00:14:31.473 --> 00:14:37.415]  It could be the envelope, this virus, is the base weapon, the delivery system.
[00:14:37.415 --> 00:14:38.035]  You understand?
[00:14:38.035 --> 00:14:40.416]  Like the powder that gets it down the range.
[00:14:40.416 --> 00:14:42.977]  And that they add something else to it.
[00:14:42.977 --> 00:14:46.418]  And that they're hoping is that they've just had an escape of
[00:14:48.168 --> 00:14:51.193]  Base virus that is also carried along with another virus.
[00:14:51.193 --> 00:14:51.995]  I'm not a virologist.
[00:14:51.995 --> 00:14:54.700]  I'm just a research and have these people on and there's just all
[00:14:57.649 --> 00:15:06.192]  They've got viruses embedded in viruses, and they've got viruses that mutate out and create another system of viruses, and they've got all these mutagenic systems that are super advanced.
[00:15:06.192 --> 00:15:12.654]  We're not back in the 1920s when they learned how to take viruses out of mouse tumors and inject them into people and give people cancer.
[00:15:12.654 --> 00:15:17.916]  And then they figured out how to put it in stasis and put it in vaccines, and they did the polio vaccine on record.
[00:15:17.916 --> 00:15:19.316]  That's declassified.
[00:15:19.316 --> 00:15:24.618]  We're not back in the 1920s when they learned how to inject you with the juice out of tumors and give you cancer.
[00:15:25.219 --> 00:15:28.340]  They are way more advanced.
[00:15:28.340 --> 00:15:29.040]  We're going to break.
[00:15:29.040 --> 00:15:30.120]  Mike Adams is taking over.
[00:15:30.120 --> 00:15:33.341]  Please remember, without your financial support, we can't keep operations.
[00:15:33.341 --> 00:15:40.403]  We're going to sell out of the immune gargle with the patented NanoSilver at InfoWareStore.com, but it's still 40% off.
[00:15:40.403 --> 00:15:42.963]  And the storable food is going to sell out very, very soon as well.
[00:15:42.963 --> 00:15:44.744]  Get yours at InfoWareStore.com.
[00:15:44.744 --> 00:15:45.744]  That funds our operation.
[00:15:46.559 --> 00:15:47.640]  How long do we have to break here?
[00:15:47.640 --> 00:15:54.305]  We're going to go to break in 10 seconds, and Mike Adams is going to take over, but the most important thing is to spread the word about the broadcast.
[00:15:54.305 --> 00:15:58.127]  That's what circumvents the censors, so the truth of this can come out before it's too late.
[00:15:58.127 --> 00:16:00.769]  Attention GCN self-reliance listeners.
[00:16:00.769 --> 00:16:09.135]  If you've ever wanted an emergency solar survival backup system, but were waiting for prices too crazy to pass up, this will be the most important message you'll ever hear.
[00:16:09.295 --> 00:16:18.620]  Bill Hyde here, and I want to tell you about a huge sale with historically low prices on our PPX microgrid system that's going to let you produce an endless supply of electricity off the grid.
[00:16:18.620 --> 00:16:23.903]  The clearance price is a result of the historic flooding we're having here right on the east bank of the Mississippi.
[00:16:23.903 --> 00:16:35.969]  Because of the flooding, we've had to move a lot of our inventory to a temporary location, and rather than move it back to the warehouse, we thought we'd offer the system at a price that might seem unbelievable if you didn't know the floodwater's backstory.
[00:16:36.089 --> 00:16:37.350]  So here's what you should do right now.
[00:16:37.350 --> 00:16:41.634]  Check out the PPX microgrid system at MyOwnPowerGrid.com.
[00:16:41.634 --> 00:16:43.856]  That's MyOwnPowerGrid.com.
[00:16:43.856 --> 00:16:48.000]  Over $1,000 in great off-the-grid gear and a ton of bonuses too.
[00:16:48.000 --> 00:16:48.660]  And the best part?
[00:16:48.660 --> 00:16:49.861]  You're not going to pay $750 or $500, $300 or even $200.
[00:16:49.861 --> 00:16:51.262]  Go to MyOwnPowerGrid.com to learn more.
[00:16:51.262 --> 00:16:51.763]  That's MyOwnPowerGrid.com.
[00:16:57.908 --> 00:16:59.869]  Heart disease is on the rise.
[00:16:59.869 --> 00:17:06.773]  Clogged arteries, high blood pressure, and high cholesterol levels may not be fully detected by you, but the symptoms are there.
[00:17:06.773 --> 00:17:15.118]  Loss of energy, blood sugar spikes and drops, poor circulation, and irregular heartbeat are just a few of these that can alert you that something is wrong.
[00:17:15.118 --> 00:17:20.821]  Hear how heart and body extract is making a difference in thousands of people's lives across America.
[00:17:20.981 --> 00:17:22.803]  My blood pressure has normalized.
[00:17:22.803 --> 00:17:25.086]  My diabetes has totally improved.
[00:17:25.086 --> 00:17:29.472]  Everyone is telling me now how much healthier I look and I'm telling everyone how much healthier I feel.
[00:17:29.472 --> 00:17:31.675]  I recommend Heart and Body Extract to everyone.
[00:17:31.675 --> 00:17:39.525]  Anybody over 40 in the North American continent should be using this product as a preventative to keep their cardiovascular system healthy.
[00:17:39.565 --> 00:17:43.727]  Order your two-month supply today by calling 866-295-5305.
[00:17:43.727 --> 00:17:47.609]  That's 866-295-5305.
[00:17:47.609 --> 00:17:50.611]  Or order online at hbextract.com.
[00:17:50.611 --> 00:17:54.733]  Heart and Body Extract, 866-295-5305.
[00:17:54.733 --> 00:17:59.836]  Or hbextract.com.
[00:17:59.836 --> 00:18:04.699]  I spend a lot of time reminding the InfoWars family of listeners and viewers
[00:18:06.058 --> 00:18:08.164]  That without you, we won't be on the air.
[00:18:08.164 --> 00:18:09.668]  And I spent a lot of time thanking you.
[00:18:10.472 --> 00:18:17.834]  But I really think you should thank yourself for keeping us on the air and really changing the world for the better and raising the alarm as modern Paul Revere's.
[00:18:17.834 --> 00:18:25.337]  But something I should spend more time on is just reminding you that these products are really amazing.
[00:18:25.337 --> 00:18:34.159]  You've got that pledge from me, but you've seen the third party test out there, the air filtration, the water filtration, the supplements are all the very best you're going to find out there.
[00:18:34.159 --> 00:18:38.701]  And you can't fund an operation anywhere else that's fighting the globalists.
[00:18:39.605 --> 00:18:40.225]  This hard.
[00:18:40.225 --> 00:18:44.127]  So it's not a burden to support InfoWars.
[00:18:44.127 --> 00:18:54.753]  It really is something that is good for everybody that stands for justice and freedom and makes your life and your family's life and your children's life so much better.
[00:18:54.753 --> 00:18:57.414]  So visit InfoWarsStore.com today.
[00:19:00.387 --> 00:19:03.048]  This should really be easier than it is.
[00:19:03.048 --> 00:19:05.789]  I'm not here giving you a sales pitch.
[00:19:05.789 --> 00:19:08.250]  I'm pointing out the way forward.
[00:19:08.250 --> 00:19:11.831]  Things that I've discovered that I absolutely know work.
[00:19:11.831 --> 00:19:17.293]  That if you listen to me and try them out for yourself, you will see how amazing it is.
[00:19:17.293 --> 00:19:21.715]  And then your support of the product we're selling will help you
[00:19:22.415 --> 00:19:22.475]  I'm
[00:19:38.817 --> 00:19:43.798]  Eight years ago, I started taking True Iodine, Atomic Iodine.
[00:19:43.798 --> 00:19:51.479]  We've got it back in stock, X2, 40% off right now at InfoWareStore.com, and I'm telling you folks, get it.
[00:19:51.479 --> 00:19:52.660]  It's amazing.
[00:19:52.660 --> 00:19:56.240]  Discover the benefits, and it funds the InfoWare, a 360 win.
[00:19:56.240 --> 00:20:01.961]  You can't lose unless you don't take action.
[00:20:01.961 --> 00:20:04.582]  You're listening to the Alex Jones Show.
[00:20:20.803 --> 00:20:31.651]  Live from Austin, Texas, broadcasting worldwide, it's Alex Jones.
[00:20:31.651 --> 00:20:37.695]  This is Owen Troyer in the InfoWars World Headquarters in Austin, Texas.
[00:20:37.695 --> 00:20:43.259]  I will be manning the helm here as I pitch
[00:20:44.400 --> 00:20:50.808]  The stage now to Mike Adams to get into the latest with the coronavirus and other news.
[00:20:50.808 --> 00:20:53.792]  Mike Adams from naturalnews.com.
[00:20:53.792 --> 00:20:54.313]  Take it away.
[00:20:55.799 --> 00:21:01.241]  Well, today we have additional confirmation, Owen, that this is of human origin.
[00:21:01.241 --> 00:21:16.925]  This coronavirus pandemic was engineered in a laboratory, and now Francis Boyle, of course, who will be joining the show tomorrow, confirming that in truly a bombshell interview with an organization named Geopolitics and Empire.
[00:21:16.925 --> 00:21:18.186]  It's a bombshell interview.
[00:21:18.186 --> 00:21:21.207]  It's been posted now on brighteon.com as well.
[00:21:21.207 --> 00:21:24.788]  Geopolitics and Empire had launched a channel there quite some time ago.
[00:21:25.448 --> 00:21:30.312]  YouTube will likely ban this interview because we're going to publish a full transcript of it.
[00:21:30.312 --> 00:21:31.773]  It's bombshell after bombshell.
[00:21:31.773 --> 00:21:41.841]  Francis Boyle talking about the incredible number of bioweapons laboratories in China, in the United States, in Canada, and around the world.
[00:21:41.841 --> 00:21:46.445]  How governments of the world are in the, quote, death science industry.
[00:21:46.445 --> 00:21:50.568]  And their job is to create organisms that exterminate human life.
[00:21:51.164 --> 00:21:51.985]  That is what they're doing.
[00:21:51.985 --> 00:21:57.771]  They've been working on it for many years, spending hundreds of billions of dollars on this effort globally.
[00:21:57.771 --> 00:22:03.057]  And it looks like this virus escaped from a BSL-4 facility in China.
[00:22:03.835 --> 00:22:10.521]  And Francis Boyle gives us the full breakdown of that, calling it an offensive biological warfare weapon.
[00:22:10.521 --> 00:22:16.405]  He says any hint that this is from bats or from nature is absurd.
[00:22:16.405 --> 00:22:20.769]  It doesn't have any of the properties of a normal in-the-wild virus.
[00:22:20.769 --> 00:22:27.835]  You know, a virus in the wild that has a hierarchy, kind of a family tree, a lineage that you can trace back through the mutations.
[00:22:27.835 --> 00:22:30.177]  This coronavirus has none of that.
[00:22:30.177 --> 00:22:31.518]  It was engineered in a laboratory.
[00:22:32.276 --> 00:22:51.717]  And the fact that now the left-wing media, the tech giants, and the vaccine industry slash biotech industry are all now running a coordinated lie on this point to cover up the truth that an engineered, a science-manufactured bioweapon now threatens humanity.
[00:22:52.307 --> 00:23:04.423]  The fact that they're covering that up shows you the level of complicity and how dangerous censorship really is, and how dangerous the left-wing media has become, and the censorship of the tech giants.
[00:23:04.423 --> 00:23:05.645]  Because think about this, Owen.
[00:23:06.624 --> 00:23:12.426]  The fact that they are saying that this is just from nature means, oh, there's probably nothing to worry about.
[00:23:12.426 --> 00:23:13.967]  It wasn't engineered to kill people.
[00:23:13.967 --> 00:23:15.267]  It wasn't engineered to spread.
[00:23:15.267 --> 00:23:17.988]  They're saying, oh, it's just Mother Nature is bad.
[00:23:17.988 --> 00:23:19.809]  Blame Mother Nature.
[00:23:19.809 --> 00:23:27.972]  It's a bunch of bats and a bunch of snakes and a bunch of raccoons that got together in a Chinese seafood market and they all shared genes and this is what came out of it.
[00:23:27.972 --> 00:23:29.912]  It's Mother Nature's fault.
[00:23:29.912 --> 00:23:31.133]  No.
[00:23:31.133 --> 00:23:31.993]  It's humanity.
[00:23:32.834 --> 00:23:34.695]  It's mad science.
[00:23:34.695 --> 00:23:35.555]  Science gone bad.
[00:23:35.555 --> 00:23:42.518]  And in fact, it was on this very show, eight years ago, in 2012, that I warned about this.
[00:23:42.518 --> 00:23:49.080]  The big, a big meme, a big story called Stop Out of Control Science, SOS.
[00:23:49.080 --> 00:23:58.364]  And I specifically named research into bioweapons as a self-replicating pollution and risk hazard to humanity.
[00:23:58.364 --> 00:23:59.444]  That was eight years ago.
[00:24:00.126 --> 00:24:02.248]  And in response, of course, I was banned everywhere.
[00:24:02.248 --> 00:24:04.510]  Banned on every platform.
[00:24:04.510 --> 00:24:07.852]  Because they can't let the truth come out.
[00:24:07.852 --> 00:24:11.335]  In fact, the first casualty in any pandemic is the truth.
[00:24:11.335 --> 00:24:12.676]  But this is real.
[00:24:12.676 --> 00:24:16.119]  In fact, the story is even bigger than anything I've said so far.
[00:24:16.119 --> 00:24:17.380]  Here's the big, big story.
[00:24:17.380 --> 00:24:22.604]  And I was texting Alex this last night because it was just mind-blowing.
[00:24:22.604 --> 00:24:25.787]  Website that's been covering this is called Great Game India.
[00:24:27.316 --> 00:24:28.497]  GreatGameIndia.com.
[00:24:28.497 --> 00:24:31.219]  They've done excellent reporting on this.
[00:24:31.219 --> 00:24:36.702]  They have a page called Coronavirus, China's secret plan to weaponize viruses.
[00:24:36.702 --> 00:24:44.706]  This is more bombshell information because it was almost two decades ago that the Chinese Defense Minister, General Qi Haotian,
[00:24:45.526 --> 00:24:46.487]  We're good to go.
