[00:00:15.504 --> 00:00:16.284]  InfoWars.
[00:05:54.363 --> 00:05:55.104]  From 11 a.m.
[00:05:55.124 --> 00:05:55.664]  to 3 p.m.
[00:05:55.704 --> 00:05:58.947]  Central and on air total for 26 years.
[00:05:59.367 --> 00:06:02.930]  Thank you so much again for joining us on this Live Sunday Transmission.
[00:06:05.552 --> 00:06:08.114]  To say all hell's breaking loose is an understatement.
[00:06:08.174 --> 00:06:10.076]  Let me just read you a few headlines here.
[00:06:10.977 --> 00:06:11.657]  Live updates.
[00:06:11.757 --> 00:06:12.978]  Arizona, Florida, Texas.
[00:06:13.359 --> 00:06:15.740]  Our latest coronavirus epicenters.
[00:06:17.402 --> 00:06:20.905]  And that's where they're doing the heavy testing, but you notice death rates are way down.
[00:06:22.930 --> 00:06:29.394]  Texas has lost only 2,400 people and almost all of them had pre-existing conditions and it turns out didn't die of coronavirus.
[00:06:29.654 --> 00:06:31.015]  But we're told we're all evil.
[00:06:31.235 --> 00:06:33.936]  We're told it'd be 2.5 million dead by now.
[00:06:33.956 --> 00:06:35.957]  It's only 100,000 dead.
[00:06:36.037 --> 00:06:39.800]  But again, we're told be heroes, stay locked down forever.
[00:06:39.820 --> 00:06:41.360]  This is about killing our economy.
[00:06:41.400 --> 00:06:41.941]  That's coming up.
[00:06:42.341 --> 00:06:46.443]  And we've got a bunch of raw footage all streamed out live for three hours earlier today.
[00:06:47.024 --> 00:06:48.785]  That's on InfoWars.com and Banned.Video.
[00:06:49.765 --> 00:07:16.825]  The highlights we're going to be airing when we start the second hour today, and that was Owen Schroer, myself, and about 500 conservatively, amazing patriots that came from all over Texas and all over the United States to the Texas Capitol today to demonstrate for a reopening of Texas and not allow the reclosing of it and to expose that the masks themselves are a total fraud and do not
[00:07:18.154 --> 00:07:18.694]  Protect you.
[00:07:18.855 --> 00:07:19.775]  That is all coming up.
[00:07:19.835 --> 00:07:21.116]  Meanwhile, red alert!
[00:07:21.216 --> 00:07:25.659]  If elected, Joe Biden will sign mandatory mask executive order.
[00:07:27.781 --> 00:07:29.102]  I told you this never ends.
[00:07:29.122 --> 00:07:30.063]  This is the medical tyranny.
[00:07:30.103 --> 00:07:34.606]  This is the takeover with forced inoculations, with tracker apps on your phones.
[00:07:34.646 --> 00:07:35.406]  It's all been announced.
[00:07:37.648 --> 00:07:39.629]  I told you it would kill a fraction of the people they said.
[00:07:39.709 --> 00:07:40.870]  It's killed 1 25th of what they said.
[00:07:42.793 --> 00:07:47.597]  And that's fraudulent numbers and people that got a gunshot wounds, car wrecks, pneumonia, the flu, cancer.
[00:07:47.878 --> 00:07:48.518]  It's all on record.
[00:07:50.600 --> 00:07:57.787]  But the very groups that lied to us are now more in charge, saying we're never reopening unless you're a big major corporation.
[00:07:58.427 --> 00:08:00.109]  This is a vertical integration and takeover.
[00:08:00.729 --> 00:08:02.191]  And Nancy Pelosi
[00:08:04.090 --> 00:08:08.294]  has come out and said that you're a coward if you don't wear a mask.
[00:08:08.454 --> 00:08:13.478]  Oh, I'm a coward if I don't do what a cult of known criminals tells me to do.
[00:08:13.898 --> 00:08:23.026]  When I'm going to show you coming up next segment, even the CDC's website says M95 masks pose the best, release unfiltered air out.
[00:08:23.446 --> 00:08:28.351]  So the idea of when they're telling Louie Gohmert, you don't have COVID-19, the state rep from Texas, but
[00:08:29.346 --> 00:08:32.127]  Remember Congress, but you might.
[00:08:32.287 --> 00:08:33.127]  So wear this.
[00:08:33.147 --> 00:08:34.968]  It's not even based in reality.
[00:08:35.008 --> 00:08:37.809]  And coming up next segment, we're going to air this video.
[00:08:37.829 --> 00:08:44.691]  It's the most powerful I've seen of all the doctors and scientists and journalists and nurses and lawyers and virologists that have gone public.
[00:08:45.331 --> 00:08:50.153]  Journalists scolds California officials for excessive lockdowns in epic speech.
[00:08:51.013 --> 00:08:53.934]  We're going to be playing this clip of John Ziegler.
[00:08:54.314 --> 00:08:58.136]  Again, I'm not gay, but if I was, I'd try to marry John Ziegler.
[00:08:58.176 --> 00:08:58.856]  It's a joke, folks.
[00:08:58.916 --> 00:08:59.676]  I'm not attracted to him.
[00:08:59.696 --> 00:09:00.476]  I'm attracted to his brain.
[00:09:01.097 --> 00:09:03.237]  He just annihilates them in two minutes.
[00:09:03.618 --> 00:09:04.718]  That's coming up for our next segment.
[00:09:05.158 --> 00:09:08.999]  And that ties into this sheriff, Washington sheriff on coronavirus law.
[00:09:09.360 --> 00:09:10.340]  Don't be a sheep.
[00:09:12.136 --> 00:09:15.138]  Here's Pelosi, as I said, Trump is cowardly for not wearing a mask.
[00:09:15.218 --> 00:09:15.938]  You're a coward.
[00:09:16.018 --> 00:09:28.265]  And Dick Cheney that lied about WMDs and committed all these crimes and who wrote in PNAC, April 2nd, 2020, that we needed to have a race-specific bioweapon to reduce world population and bring in world government.
[00:09:28.685 --> 00:09:29.165]  I'm not kidding.
[00:09:29.185 --> 00:09:33.147]  Type in Dick Cheney, PNAC, race-specific bioweapon.
[00:09:33.667 --> 00:09:37.450]  He says we should all wear masks and that
[00:09:39.136 --> 00:09:41.557]  If we don't, we're bad people.
[00:09:42.238 --> 00:09:46.319]  Well, folks will come out and say, you should be wearing cuffs, not masks.
[00:09:46.700 --> 00:09:47.740]  Real men wear masks.
[00:09:47.820 --> 00:09:50.161]  No, real criminals wear cuffs.
[00:09:51.102 --> 00:09:54.984]  Meanwhile, black trans lives matter.
[00:09:55.444 --> 00:09:59.626]  Thousands of activists march through London in place of pride celebrations.
[00:09:59.686 --> 00:10:00.766]  So it's okay if they march.
[00:10:01.146 --> 00:10:04.228]  Just don't march if you're, you know, pro-England or whatever.
[00:10:05.669 --> 00:10:07.930]  Why are they promoting black trans everywhere?
[00:10:07.950 --> 00:10:11.232]  It's super rare because they don't want blacks having children, folks.
[00:10:11.252 --> 00:10:28.463]  The whole trans movement was set up at the Tavistock Institute in London and by Alfred Kinsey in the United States to reduce the population and attack the two sexes by confusing sexual identity as to then bring in compulsory sterilization.
[00:10:30.504 --> 00:10:32.546]  So that's all this is, is getting
[00:10:33.584 --> 00:10:37.286]  Black men to decide that cutting their genitals off is beautiful and wonderful.
[00:10:37.587 --> 00:10:40.228]  That's why it's the most precious thing on earth is black trans.
[00:10:40.268 --> 00:10:43.130]  That's like just totally magic.
[00:10:43.190 --> 00:10:49.914]  Meanwhile, video BLM vandals assault elderly man, runs to police when the old man fights back and kicks his ass.
[00:10:49.974 --> 00:10:51.395]  That video is on Infowars.com.
[00:10:51.415 --> 00:10:51.855]  That's coming up.
[00:10:52.236 --> 00:10:53.957]  And our own Savannah Hernandez.
[00:10:55.322 --> 00:10:56.503]  Co-host of The War Room.
[00:10:57.123 --> 00:11:02.347]  Well, she went out and peacefully went to an anti-police demonstration Friday night in Austin.
[00:11:02.747 --> 00:11:11.833]  She peacefully held up a sign saying Police Lives Matter and held up the name of a black police officer, a black captain, shot and killed protecting a business.
[00:11:12.734 --> 00:11:17.417]  And they viciously attacked her, calling her all sorts of racial names.
[00:11:19.399 --> 00:11:22.621]  And calling her, of course, a white supremacist and the rest of it because she has brown skin.
[00:11:24.161 --> 00:11:30.102]  Meanwhile, because Trump won't go along with the COVID-19 lockdown hoax, Merkel says that we should brace for the U.S.
[00:11:30.542 --> 00:11:33.263]  basically not being a world power and no longer existing.
[00:11:33.623 --> 00:11:41.205]  But don't worry, BuzzFeed reporter, who got zero hedge banned on Twitter, fired for plagiarism, but now people are examining his writings.
[00:11:41.485 --> 00:11:49.906]  He's written about homoeroticism with small boys as young as five, and says his dream is to shoot pedo-porn.
[00:11:50.866 --> 00:11:52.047]  I'm not joking.
[00:11:52.107 --> 00:11:52.907]  That's BuzzFeed.
[00:11:53.908 --> 00:11:54.208]  for you.
[00:12:11.195 --> 00:12:14.096]  His specialty was getting pedophiles national security clearances.
[00:12:14.336 --> 00:12:15.736]  But there's of course nothing going on here.
[00:12:16.236 --> 00:12:27.720]  Meanwhile, Gab, CEO of the popular independent, truly libertarian social media site, warns Visa is helping to bring China's social credit score to America.
[00:12:28.420 --> 00:12:32.701]  Meanwhile, Europe on alert for unknown radioactive spike detected over Baltic Sea.
[00:12:35.382 --> 00:12:39.683]  That is just the first 10 articles or so in one little stack here.
[00:12:41.786 --> 00:12:48.250]  We're going to first, when we come back, get into this amazing video of a man at City Council annihilating the fraud.
[00:12:49.971 --> 00:12:53.934]  And then he expands from there on how we should take action.
[00:12:54.414 --> 00:12:57.336]  And then we'll have Savannah Hernandez being attacked and so much more.
[00:12:58.037 --> 00:13:08.724]  And then we're going to look at the latest in Black Lives Matter, which they now admit in the news is almost completely white academics who want to go out and riot and attack things and say, oh, it's for black people.
[00:13:09.424 --> 00:13:12.886]  No, you're just criminals claiming that you represent black people.
[00:13:13.366 --> 00:13:14.187]  Washington D.C.
[00:13:14.267 --> 00:13:16.008]  targets swarmed by BLM protesters.
[00:13:16.408 --> 00:13:21.710]  They repeat a mantra about shutting down businesses and say this incredibly oxymoronic statement that's on Infowars.com.
[00:13:22.071 --> 00:13:24.572]  BLM militants storm D.C.
[00:13:24.632 --> 00:13:28.654]  Target store, threaten to shut down businesses if demand's not met.
[00:13:29.394 --> 00:13:37.779]  Their first demand, and I have the video coming up, is that if you have police in your building or security, and if you call police when we're here, we will never stop coming.
[00:13:38.652 --> 00:13:42.714]  Sounds like an ultimatum, sounds like terrorism to me.
[00:13:43.455 --> 00:13:50.859]  And then as I mentioned earlier, I have a whole stack of the state of California, the state of Texas exemptions, admitting there is no law, you have to wear a mask.
[00:13:50.899 --> 00:13:59.163]  And if you have anxiety, or if you have any type of claustrophobia, or if you have things like asthma, you don't even need a doctor's note.
[00:13:59.303 --> 00:14:06.127]  If you have that, you don't have to wear a mask, and you simply tell the business owner, I have a medical waiver.
[00:14:07.281 --> 00:14:09.963]  Now, incredible deception has been engaged in here.
[00:14:09.983 --> 00:14:11.344]  I'll tell you about when we get to that, though.
[00:14:11.765 --> 00:14:13.086]  How is the media going to try to spin that?
[00:14:13.126 --> 00:14:15.167]  I'll explain that coming up as well.
[00:14:15.187 --> 00:14:19.651]  But I'm going to show you from the state of California, state of Texas, and a couple other states where it actually says that.
[00:14:19.971 --> 00:14:26.336]  So instead of being like this woman that went into Trader Joe's and got kicked out and had a huge fit of the guy that attacked the Walmart employee, have knowledge.
[00:14:26.396 --> 00:14:28.418]  The people perish for lack of knowledge.
[00:14:28.478 --> 00:14:29.719]  Go in there with the facts.
[00:14:30.139 --> 00:14:31.640]  This is all color of law garbage.
[00:14:31.660 --> 00:14:32.581]  They know what they're doing is illegal.
[00:14:32.901 --> 00:14:36.224]  The poor Walmart worker or Trader Joe's employee is just following orders.
[00:14:36.784 --> 00:14:38.687]  Okay, not putting them down because they're getting paid 10 bucks an hour.
[00:14:39.007 --> 00:14:41.170]  Let's just say they might not, you know, be leaders.
[00:14:41.631 --> 00:14:48.319]  It's up to you to be a leader with all these cult members wearing the mask, the coat of shame, the mark of the slave.
[00:14:49.295 --> 00:14:50.976]  And it just comes down to that.
[00:14:51.556 --> 00:14:53.337]  We're going to show you that the masks don't protect you.
[00:14:53.597 --> 00:14:54.777]  The government's own statistics.
[00:14:54.797 --> 00:14:55.538]  We're going to show you it all.
[00:14:55.778 --> 00:14:57.779]  And then ask, how do we turn this fraud around?
[00:14:58.139 --> 00:15:03.781]  Because you know, as soon as Trump loses, if he does, on November 3rd, they're going to lift the restrictions for a while.
[00:15:03.801 --> 00:15:12.305]  They'll bring them back until you take the forced inoculation, until you take the COVID tracking, until you take the little app on your phone, which is the Chinese social credit score.
[00:15:12.565 --> 00:15:13.926]  That's what this is a Trojan horse for.
[00:15:14.066 --> 00:15:14.766]  Bill Gates admits it.
[00:15:15.426 --> 00:15:16.147]  Big Brother.
[00:15:17.127 --> 00:15:18.388]  Mainstream media.
[00:15:19.449 --> 00:15:20.569]  Government cover-ups.
[00:15:21.230 --> 00:15:22.670]  You want to stop tyranny?
[00:15:23.331 --> 00:15:24.632]  Well, so does he.
[00:15:25.472 --> 00:15:30.155]  Live from the InfoWars.com studios, it's Alex Jones.
[00:15:38.200 --> 00:15:39.460]  So, welcome back here.
[00:15:39.841 --> 00:15:48.884]  In a moment, I'm going to open up a folder for TV viewers, and I'm going to show you the state of California website, state of Texas website, Travis County website, Michigan website.
[00:15:48.904 --> 00:15:49.984]  I mean, whatever you want.
[00:15:50.004 --> 00:15:51.324]  I got five or six states here.
[00:15:52.765 --> 00:15:55.026]  And I want people to understand, the people perish for lack of knowledge.
[00:15:57.806 --> 00:15:58.807]  My wife, she's awesome.
[00:15:58.847 --> 00:16:00.747]  She's gotten in arguments with people at the grocery store.
[00:16:01.248 --> 00:16:04.169]  I said, honey, bring the state of Texas law.
[00:16:04.269 --> 00:16:04.649]  She did it.
[00:16:04.669 --> 00:16:05.289]  They leave her alone.
[00:16:06.308 --> 00:16:08.549]  This is all part of an educational process.
[00:16:09.250 --> 00:16:11.291]  You've got all the other sheep that see you not wearing a mask.
[00:16:11.331 --> 00:16:12.232]  They might get in your face.
[00:16:12.372 --> 00:16:12.992]  Educate them.
[00:16:16.034 --> 00:16:21.478]  I'm going to show you where the government admits the M95 mask does not protect you or protect others.
[00:16:21.618 --> 00:16:22.398]  I'm going to show you.
[00:16:24.340 --> 00:16:25.460]  Then you ask, well, what is this?
[00:16:25.540 --> 00:16:28.462]  It's to destroy confidence and divide the country.
[00:16:28.562 --> 00:16:30.624]  It's what the leftist cult has come up with.
[00:16:30.864 --> 00:16:32.985]  They want you to get used to following orders.
[00:16:33.906 --> 00:16:35.727]  Americans have too many rights and are too uppity.
[00:16:38.319 --> 00:16:41.180]  But you've seen all the medical doctors and virologists and scientists.
[00:16:41.200 --> 00:16:44.581]  There's been hundreds of videos that have come out that have gotten millions of views.
[00:16:44.681 --> 00:16:45.821]  Some 20, 30,000 million.
[00:16:45.841 --> 00:16:47.922]  I mean, it's just, it's been incredible.
[00:16:48.142 --> 00:16:49.922]  I've seen some films with 30 million views.
[00:16:51.022 --> 00:16:53.403]  By the time Twitter, Facebook, YouTube, all of them ban them.
[00:16:53.903 --> 00:16:58.084]  We post them all in the ban video section of ban.video.
[00:16:58.345 --> 00:16:59.025]  That's why it's there.
[00:16:59.905 --> 00:17:03.466]  And now those very filmmakers have asked us to, hey, re-platform our material.
[00:17:05.745 --> 00:17:06.406]  That's what we're doing.
[00:17:06.486 --> 00:17:20.177]  But the way that dog hunts, the way people see that truth of head scientists, head doctors, head virologists, right down to nurses, showing the computers, risking their futures to show you HIPAA information.
[00:17:22.939 --> 00:17:26.702]  Where the people test negative and they say they test positive to get the money.
[00:17:28.891 --> 00:17:31.213]  It's all a fraud, but guess who writes the guidelines?
[00:17:31.313 --> 00:17:39.140]  John Hopkins wrote the guidelines last year with Bill and Melinda Gates, who fund them, it's on record, for Operation Event 201.
[00:17:41.262 --> 00:17:45.045]  Then they set the policy for the WHO that sets the global policy.
[00:17:45.385 --> 00:17:46.687]  It's on record.
[00:17:49.649 --> 00:17:54.814]  Got a huge folder on that, but don't believe me, just type in John Hopkins, Bill and Melinda Gates Foundation.
[00:17:56.104 --> 00:18:00.245]  The third link, at least when I checked it last night, was Event 201.
[00:18:00.725 --> 00:18:01.145]  Read it!
[00:18:02.186 --> 00:18:02.806]  Look at it!
[00:18:04.607 --> 00:18:05.547]  Watch the hearings!
[00:18:10.348 --> 00:18:16.310]  But what we're really seeing is people all over the country, from Florida to California, from Texas to New York,
[00:18:20.014 --> 00:18:28.300]  Go and eloquently get before the city councils, whether it's a small city council, whether it's a big city council, whether it's a state house having hearing, it doesn't matter.
[00:18:28.941 --> 00:18:32.764]  Getting in front of these bureaucrats so they know the people are not buying into the propaganda.
[00:18:34.926 --> 00:18:41.691]  So a journalist for Mediaite went in on Friday and he was in California.
[00:18:44.090 --> 00:18:54.553]  And the Ventura County Board of Supervisors, and he points out that the local health department doctor has admitted the truth for months that masks don't protect you and that they're a fraud.
[00:18:55.713 --> 00:18:57.093]  But now he's saying you should wear a mask.
[00:18:57.113 --> 00:18:57.754]  He brings that up.
[00:18:57.794 --> 00:18:59.894]  Then he brings up that almost no one's died in the county.
[00:19:00.294 --> 00:19:02.955]  And then it was, you know, 20, 30, 40 times less than what they said.
[00:19:02.975 --> 00:19:04.895]  And then it's all based on a lie.
[00:19:07.736 --> 00:19:10.077]  Because again, why are there no diving boards for 30 years?
[00:19:10.417 --> 00:19:10.717]  Lawyers.
[00:19:11.937 --> 00:19:13.559]  Why are they getting rid of all the jungle gym equipment?
[00:19:13.619 --> 00:19:13.939]  Lawyers.
[00:19:14.459 --> 00:19:16.741]  Now they're saying if one person can be saved.
[00:19:16.782 --> 00:19:20.004]  I was watching Fox News at about 3.30 today before we went live.
[00:19:20.365 --> 00:19:21.366]  I was in there having a cup of coffee.
[00:19:23.468 --> 00:19:25.690]  Here in my old Drudge Report coffee cup.
[00:19:27.102 --> 00:19:36.827]  And it was Fox News had a lady on going, oh, well, sure, it's not as bad as we thought, but if one elderly person might die, or if you might get somebody sick, just wear a mask, or you're not good.
[00:19:36.987 --> 00:19:39.128]  See, this is about suspending common sense.
[00:19:39.589 --> 00:19:40.769]  There aren't two genders.
[00:19:41.349 --> 00:19:43.350]  No borders, no walls, no USA at all.
[00:19:43.611 --> 00:19:45.652]  Let convicted pedophiles have drag queen story time.
[00:19:45.952 --> 00:19:49.434]  It's about getting you to give in to fraud.
[00:19:50.422 --> 00:19:54.025]  Everything Fauci and the NIH and John Hopkins and the UN said was a lie.
[00:19:54.366 --> 00:19:55.286]  All of it was a fraud.
[00:19:56.007 --> 00:20:06.816]  They sent people with COVID-19 into nursing homes because it's a bad pneumonia for the only group they could kill and over half the deaths nationwide are in those 10 blue states in old people at nursing homes.
[00:20:07.037 --> 00:20:08.138]  They should all be arrested!
[00:20:10.199 --> 00:20:19.849]  But instead, they keep the fraud and the hoax going and get more and more power and control because people aren't calling them on it, but it's beginning to happen and I'm seeing explosive results out there.
[00:20:20.129 --> 00:20:21.791]  So this video is on InfoWars.com.
[00:20:22.131 --> 00:20:24.193]  It's about halfway down the page now because it broke yesterday.
[00:20:24.674 --> 00:20:25.855]  Please get it and please share it.
[00:20:26.356 --> 00:20:29.919]  Journalist scorches California officials for excessive lockdowns in epic speech.
[00:20:29.959 --> 00:20:30.280]  Here it is.
[00:20:33.160 --> 00:20:36.681]  After waiting for two hours and now getting two minutes, I'll get right to the point.
[00:20:37.741 --> 00:20:46.283]  This board is pretending that for the last three months, your emperor, Dr. Levin, has not been against a mask declaration.
[00:20:46.804 --> 00:20:52.045]  Now all of a sudden, we're pretending that masks are everything, even forcing speakers to use masks.
[00:20:52.685 --> 00:20:54.266]  I would like the board to take a position.
[00:20:54.846 --> 00:20:57.687]  Was Dr. Levin wrong for those three months?
[00:20:58.368 --> 00:21:01.929]  And if he was this wrong, why has he not been removed?
[00:21:02.409 --> 00:21:05.931]  Why has he not been fired for being so catastrophically wrong?
[00:21:06.451 --> 00:21:08.292]  Or do you not really believe he was wrong?
[00:21:08.632 --> 00:21:12.534]  You're just wearing these masks because it is a signal of your great virtue.
[00:21:13.254 --> 00:21:14.755]  Damn!
[00:21:15.496 --> 00:21:15.876]  Damn.
[00:21:16.837 --> 00:21:31.247]  Because for the last three months, we have not warned them, and Ventura County has done outstandingly well, and continues to do outstandingly well, because we are not Los Angeles, we are not New York City, we never were going to be any of those things.
[00:21:31.668 --> 00:21:34.990]  Ironically, this is one of the few things Dr. Levin was actually right about.
[00:21:35.550 --> 00:21:37.272]  He has been wrong about everything.
[00:21:37.632 --> 00:21:41.035]  He is the one who told us we would have four to six hundred hospitalizations a day.
[00:21:42.376 --> 00:21:44.718]  He revised that to 200 to 400 a day.
[00:21:45.139 --> 00:21:48.062]  We still haven't reached that in one day.
[00:21:48.142 --> 00:21:52.907]  We're barely over 200 for the entire ordeal that you guys have put us through.
[00:21:53.367 --> 00:21:59.674]  We now have panicked over 51 total hospitalizations in a county with eight hospitals.
[00:21:59.974 --> 00:22:01.036]  Can you people do math?
[00:22:01.536 --> 00:22:04.819]  Can you please do basic math and understand where we are on this?
[00:22:05.360 --> 00:22:06.781]  This is not a crisis.
[00:22:07.121 --> 00:22:09.063]  You, however, have created one.
[00:22:09.504 --> 00:22:16.510]  You, in an effort to try to prevent all death, when we've had 43 deaths, have now ended all relevant life.
[00:22:16.991 --> 00:22:19.033]  And you should all be ashamed of yourselves.
[00:22:19.333 --> 00:22:20.954]  And this will never be forgotten.
[00:22:21.475 --> 00:22:22.316]  Ever be forgotten.
[00:22:22.336 --> 00:22:26.500]  You will all be held accountable eventually, in this life or the next.
[00:22:26.880 --> 00:22:31.205]  You all better hope there is no hell, because when you die, that's where you're going.
[00:22:31.405 --> 00:22:31.906]  And guess what?
[00:22:32.026 --> 00:22:33.588]  You're not going to be dying of COVID either.
[00:22:34.188 --> 00:22:34.569]  Thank you.
