[00:00:02.844 --> 00:00:02.924]  Yeah.
[00:03:53.795 --> 00:03:54.675]  You're not allowed to travel.
[00:03:54.675 --> 00:03:55.476]  You're not allowed to live.
[00:03:55.476 --> 00:04:00.038]  And even if you're the president and say hydroxychloroquine's helping, zinc's helping, shut up!
[00:04:00.038 --> 00:04:04.441]  There's no hope except Bill Gates.
[00:04:04.441 --> 00:04:07.703]  Nothing but Bill Gates.
[00:04:07.703 --> 00:04:09.184]  And the hysteria is everywhere.
[00:04:09.184 --> 00:04:13.947]  We've got dozens of clips like this, but here's one of folks telling people not to be in their cars.
[00:04:13.947 --> 00:04:14.287]  Here it is.
[00:04:15.441 --> 00:04:18.762]  When your noisy neighbor, who's also nosy, finds out that you're leaving,
[00:04:43.575 --> 00:04:46.177]  They're outside, but it's okay because they're an enforcer.
[00:04:46.177 --> 00:04:52.623]  They have power now, and they'll take every vaccine, and they'll sit there and oversee death camps if you haven't had them.
[00:04:52.623 --> 00:04:53.123]  Guaranteed.
[00:04:53.123 --> 00:04:53.764]  I mean, this is it.
[00:04:53.764 --> 00:04:54.324]  They're coming.
[00:04:54.324 --> 00:04:55.666]  You thought that anti-state was bad?
[00:04:55.666 --> 00:04:56.346]  Get ready.
[00:04:56.346 --> 00:05:00.350]  You're slaves now.
[00:05:00.350 --> 00:05:09.518]  In a constant search to upgrade your favorite formulas, we brought you a new way to get your B12 with the most effective and expensive form available.
[00:05:10.936 --> 00:05:23.144]  Ultra 12 uses methylcobalamin, a powerful way to get pure energy support for those serious about getting the B12 they need to fight deficiency and reach their peak.
[00:05:23.144 --> 00:05:25.305]  The results are simple.
[00:05:25.305 --> 00:05:33.651]  Ultra 12 can help make DNA, help the body produce energy and blood cells, and support healthy nerve and brain cells.
[00:05:35.169 --> 00:05:43.658]  We're bringing Ultra 12 down 40% to make sure you get this product before we run out.
[00:05:43.658 --> 00:05:47.081]  Now you can finally upgrade your daily routine.
[00:05:47.081 --> 00:05:53.728]  Get Ultra 12 today at 40% off to support the InfoWars store and experience true B12 power.
[00:06:06.358 --> 00:06:16.365]  Crashing through the lies and disinformation, it's Alex Jones coming to you live from the front lines of the InfoWar.
[00:06:16.365 --> 00:06:20.088]  Well, we have all lived to see it.
[00:06:20.088 --> 00:06:34.779]  Open, tyrannical world government based on medical tyranny, forced inoculation, robot surveillance, and the general public turned into Stasi.
[00:06:36.406 --> 00:06:42.889]  And Fox Business is the worst.
[00:06:42.889 --> 00:06:47.271]  They have all their hosts at home because it's too deadly for them to even go out.
[00:06:47.271 --> 00:06:55.335]  And they've got Elmo there talking to adults about how to wash their hands.
[00:06:55.335 --> 00:06:59.117]  And I'm going to explain how this mind control works in a moment.
[00:06:59.117 --> 00:07:02.639]  But first, let's go ahead and go to this clip.
[00:07:13.779 --> 00:07:21.988]  It's pedophile Elmo.
[00:07:21.988 --> 00:07:27.595]  Probably the greater of Elmo that the guy that first played him is a non-pedophile convicted.
[00:07:28.792 --> 00:07:32.813]  Wash your hands for 20 seconds, just like Elmo.
[00:07:32.813 --> 00:07:34.433]  Just like pedophile Elmo.
[00:07:34.433 --> 00:07:36.114]  Combating the coronavirus.
[00:07:36.114 --> 00:07:40.175]  I'm prepared to do whatever is necessary.
[00:07:40.175 --> 00:07:43.676]  So.
[00:07:43.676 --> 00:07:45.696]  Governments all over the world want power.
[00:07:45.696 --> 00:07:48.737]  The big megacorporations write up the script.
[00:07:48.737 --> 00:07:50.617]  They have their disease X drills two years ago.
[00:07:50.617 --> 00:07:55.539]  They have their event 201 for martial law of the coronavirus.
[00:07:55.539 --> 00:07:56.599]  Pentagon has briefed on it.
[00:07:58.268 --> 00:08:18.395]  200 billionaires and CEOs plus dump all of their major stock, in some cases all of it, most cases large portions of it, in December and January at the very top of the market, knowing full well what was going on.
[00:08:20.188 --> 00:08:27.634]  Now, I have said in the last nine weeks, since this really got cranking, when this wasn't even a news issue, I said, you watch their lockdown over there.
[00:08:27.634 --> 00:08:28.654]  This is man-made.
[00:08:28.654 --> 00:08:30.195]  It's coming over here.
[00:08:30.195 --> 00:08:31.356]  This is the new world order.
[00:08:31.356 --> 00:08:42.785]  Because they'd said in the Rockefeller Foundation documents, not just lockstep 10 years ago, but other documents, that this was how, by the year 2020, they were going to bring in world government.
[00:08:42.785 --> 00:08:48.329]  Now, in the last segment of this hour, we put together an extremely informative, powerful report
[00:08:50.080 --> 00:08:52.222]  That is going to premiere here.
[00:08:52.222 --> 00:09:01.188]  That lays out admissions by the establishment technocrats that by 2020 they would launch the bio attack.
[00:09:01.188 --> 00:09:01.908]  They said 2020.
[00:09:01.908 --> 00:09:08.313]  We will have world government by 2020.
[00:09:08.313 --> 00:09:11.155]  No matter how much money and how much blood it cost.
[00:09:11.155 --> 00:09:16.278]  That is in congressional hearings in the 1980s and 90s.
[00:09:16.278 --> 00:09:17.719]  We will have world government by 2020.
[00:09:19.898 --> 00:09:26.180]  And it will be paid for with money and blood.
[00:09:26.180 --> 00:09:26.880]  That's the exact quote.
[00:09:26.880 --> 00:09:29.040]  Look it up and see who said it.
[00:09:29.040 --> 00:09:31.261]  And there's many other similar quotes.
[00:09:31.261 --> 00:09:35.262]  And now they're announcing world government total surveillance.
[00:09:35.262 --> 00:09:40.783]  They have the apps, they have the phones, they have the drones that tracks you in live time.
[00:09:40.783 --> 00:09:43.924]  And you go in every week and get your finger pricked.
[00:09:43.924 --> 00:09:45.144]  And all these tests are rolling out.
[00:09:45.144 --> 00:09:45.745]  They're already ready.
[00:09:45.745 --> 00:09:46.805]  They make you beg for them first.
[00:09:49.005 --> 00:09:50.066]  DrudgeReport.com.
[00:09:50.066 --> 00:09:52.469]  Half of humanity on lockdown.
[00:09:52.469 --> 00:09:55.974]  Bill Gates is the savior all over the news.
[00:09:55.974 --> 00:09:56.855]  He predicted it.
[00:09:56.855 --> 00:10:05.146]  He's a hero when he's not hanging out at Jeffrey Epstein's house, getting caught lying about it, or funding secret programs with him.
[00:10:05.146 --> 00:10:06.848]  Or funding TV shows attacking yours truly.
[00:10:07.981 --> 00:10:11.822]  Bill Gates calls for nationwide social isolation policy to slow coronavirus spread.
[00:10:11.822 --> 00:10:15.203]  Yeah, now you can't even leave your house, the army is going to deliver your food.
[00:10:15.203 --> 00:10:18.844]  Notice they tighten the noose, they tighten the noose, they tighten the vice on your head.
[00:10:18.844 --> 00:10:23.585]  And let me give you the big, giant announcement.
[00:10:23.585 --> 00:10:37.149]  I have told you for nine weeks that once they implement this, if we cower in fear properly and grovel, it will then become a permanent emergency by saying, we can't let one person die from this virus.
[00:10:39.764 --> 00:10:55.148]  And so, until there's no death, zero, out of seven and a half billion people, it's impossible, we are going to keep the social distancing and the lockdown in place.
[00:10:55.148 --> 00:10:57.249]  And Fauci said just that last night.
[00:10:57.249 --> 00:11:03.931]  He said, I just talked to all the world leaders last night, all the big world health leaders, and they agree only the vaccine will save us.
[00:11:03.931 --> 00:11:09.052]  Now, they know the public's ignorant on average about virology and all of these systems.
[00:11:10.831 --> 00:11:13.373]  And the immune system.
[00:11:13.373 --> 00:11:16.015]  Immunology.
[00:11:16.015 --> 00:11:20.559]  You understand that the coronavirus is the most common virus on terra firma.
[00:11:20.559 --> 00:11:23.022]  It's everywhere.
[00:11:23.022 --> 00:11:24.283]  It's the cold virus.
[00:11:24.283 --> 00:11:25.424]  It's the common cold.
[00:11:25.424 --> 00:11:32.169]  You always heard, if you read bioweapons manuals and studies in Congress, they were always worried about someone weaponizing the common cold.
[00:11:32.169 --> 00:11:37.894]  Because the common cold already kills, they estimate, around 50 million people a year globally.
[00:11:37.894 --> 00:11:38.235]  Look it up.
[00:11:40.911 --> 00:11:47.877]  So, you can hype up the common cold and show people that are always dying, hype up what's happening in the hospitals, create incredible fear, but it isn't just the common cold.
[00:11:47.877 --> 00:11:50.479]  It reinfects, it comes back, it's a nasty virus.
[00:11:50.479 --> 00:11:54.803]  That's settled.
[00:11:54.803 --> 00:11:59.927]  But the people launching it are ones that said they want world government and want to depopulate.
[00:11:59.927 --> 00:12:01.168]  On record.
[00:12:01.168 --> 00:12:03.790]  And now they're the savers that want to save old people.
[00:12:03.790 --> 00:12:05.892]  And they'll do anything to save old people.
[00:12:08.032 --> 00:12:12.596]  And of course, we told you eight, nine weeks ago that it was mainly killing men.
[00:12:12.596 --> 00:12:14.718]  It's not just old people, folks.
[00:12:14.718 --> 00:12:19.301]  It's men.
[00:12:19.301 --> 00:12:21.964]  We're into those statistics today.
[00:12:21.964 --> 00:12:24.866]  It's a weapon.
[00:12:24.866 --> 00:12:29.310]  But you have to be deficient.
[00:12:29.310 --> 00:12:30.491]  All of the evidence is mounting.
[00:12:31.801 --> 00:12:37.065]  of zinc and vitamin D and vitamin C to be able to die from it.
[00:12:37.065 --> 00:12:39.046]  Because those are defenses.
[00:12:39.046 --> 00:12:41.448]  Zinc blocks it inside and outside the cell.
[00:12:41.448 --> 00:12:43.229]  Go to NIH and type in zinc.
[00:12:43.229 --> 00:12:43.750]  We've saved it.
[00:12:43.750 --> 00:12:44.930]  They'll probably take it down.
[00:12:44.930 --> 00:12:47.872]  It says it protects the cell's immunity.
[00:12:47.872 --> 00:12:48.753]  And it's essential.
[00:12:48.753 --> 00:12:50.114]  You die without it.
[00:12:50.114 --> 00:12:55.338]  But they won't give it to children or old people or men.
[00:12:55.338 --> 00:12:56.739]  And doctors could always order it.
[00:12:57.816 --> 00:13:02.139]  In order prescriptions, even though it wasn't a drug, they could have it covered by insurance.
[00:13:02.139 --> 00:13:02.479]  Guess what?
[00:13:02.479 --> 00:13:04.080]  We're getting calls, and I confirmed it.
[00:13:04.080 --> 00:13:13.566]  Suddenly, the FDA's saying, we're not covering zinc and vitamin C. You're not getting it, you dirty, filthy scum!
[00:13:13.566 --> 00:13:19.290]  And media matters, George Soros' firm, and the groups that bet against the stock market, like Ackerman, Ackman,
[00:13:20.902 --> 00:13:27.446]  Are out there saying, you don't take vitamin C, and you don't take zinc, and you lay down and you die.
[00:13:27.446 --> 00:13:30.588]  These people hate you and your family.
[00:13:30.588 --> 00:13:36.231]  And they want maximum death out of this to scare the hell out of everyone.
[00:13:36.231 --> 00:13:39.893]  We come back, I'm gonna play Fauci saying all this, but the first thing I want you to know is this.
[00:13:42.901 --> 00:13:45.722]  My parents are strong, healthy people.
[00:13:45.722 --> 00:13:47.663]  My mom was a master swimmer.
[00:13:47.663 --> 00:13:49.243]  Didn't even get into competitive swimming until she was 30.
[00:13:49.243 --> 00:13:52.385]  And she beat people that got silver and gold medals in the Olympics.
[00:13:52.385 --> 00:13:55.786]  So she used to go run triathlons and stuff.
[00:13:55.786 --> 00:14:02.769]  She took a flu shot when UT said she should do it when she was like 48 years old and almost killed her.
[00:14:02.769 --> 00:14:04.009]  And then she never competed again.
[00:14:04.009 --> 00:14:06.230]  Okay?
[00:14:06.230 --> 00:14:09.571]  Bunch of the team got sick.
[00:14:09.571 --> 00:14:10.412]  She knows all this.
[00:14:11.403 --> 00:14:18.906]  My own mother said, don't come over here with your kids to the house.
[00:14:18.906 --> 00:14:25.049]  So I went and talked to her and she said, well, actually, I don't think it's a big deal, but I just don't want to scare the neighbors and I just want to comply.
[00:14:25.049 --> 00:14:30.031]  And I figured you didn't want to bring your kids out.
[00:14:30.031 --> 00:14:35.893]  And I talked to my dad about it and they go, well, it is just a social thing during this.
[00:14:35.893 --> 00:14:40.255]  And so everyone's showing to the other person, everyone, almost everyone I talked to thinks it's bull.
[00:14:41.650 --> 00:14:44.833]  I talked to an airline pilot yesterday, a bunch of people.
[00:14:44.833 --> 00:14:49.896]  They all think it's bull, but they're still going along with it because they think everyone else is into it.
[00:14:49.896 --> 00:14:53.960]  But national polls show the majority of people do think it's overhyped and fear-mongering.
[00:14:53.960 --> 00:15:01.726]  So see, it's all of us enforcing on ourselves with adult television, with Elmo telling us wash our hands.
[00:15:01.726 --> 00:15:04.368]  That's an ad, you know, pointed at you, like you're an idiot.
[00:15:06.823 --> 00:15:09.806]  This is all about the end of the human civilization.
[00:15:09.806 --> 00:15:15.751]  They're now admitting that every fall and every winter and spring, that's three quarters of the year, they're going to lock everybody down.
[00:15:15.751 --> 00:15:19.175]  And you're going to work from home and you'll get passes to travel and do things.
[00:15:19.175 --> 00:15:19.915]  This is it!
[00:15:19.915 --> 00:15:25.581]  This is the AI takeover, the mega-opolis, their official plan, everything I said in Endgame, because it's their plan!
[00:15:26.883 --> 00:15:30.426]  And Big Pharma and The Globalist launched it through China.
[00:15:30.426 --> 00:15:31.847]  Fauci's run it since the 80s.
[00:15:31.847 --> 00:15:35.449]  They're all guilty with Level 4 bioweapons labs.
[00:15:35.449 --> 00:15:36.350]  They're the cause.
[00:15:36.350 --> 00:15:37.230]  They're Big Pharma.
[00:15:37.230 --> 00:15:38.151]  They're the tyranny.
[00:15:38.151 --> 00:15:38.752]  They're the enemy.
[00:15:38.752 --> 00:15:40.833]  And here's the bigger key.
[00:15:40.833 --> 00:15:45.857]  Again, they never pick, they admit this, the right flu virus mutation every year to ever give you immunity.
[00:15:45.857 --> 00:15:47.898]  The flu.
[00:15:47.898 --> 00:15:49.499]  Inoculations never worked on record.
[00:15:49.499 --> 00:15:51.441]  All it does is lower your immunity the next year.
[00:15:51.441 --> 00:15:53.502]  Well, Corona's even more out of control.
[00:15:53.502 --> 00:15:55.724]  No vaccine will ever work on record.
[00:15:57.588 --> 00:16:03.712]  Get healthy, not high with 100% pure CBD, powerful natural pain relief from veterans vitality.
[00:16:03.712 --> 00:16:07.515]  GCN listeners, have you ever thought about how CBD may help you?
[00:16:07.515 --> 00:16:10.137]  I'm sure you've heard about the many benefits of CBD.
[00:16:10.137 --> 00:16:12.599]  Well, here's your opportunity to try before you buy.
[00:16:12.979 --> 00:16:16.102]  Created by veterans and for everyone who deserves better choices.
[00:16:16.102 --> 00:16:20.365]  Our CBD is derived from organic hemp grown in the USA and third party tested.
[00:16:20.365 --> 00:16:28.792]  Veterans Vitality CBD saves you as much as 25 to 50 percent over our competition and a portion of all sales is contributed to veteran nonprofits and events.
[00:16:28.792 --> 00:16:34.877]  Many of our customers have experienced improved quality of life, help with anxiety, PTSD and overall well-being.
[00:16:35.197 --> 00:16:37.359]  Our products do not contain THC.
[00:16:37.359 --> 00:16:40.843]  They are safe, non-addictive, effective, and 100% legal.
[00:16:40.843 --> 00:16:48.472]  GCN listeners, get your free trial bottle of premium CBD by simply paying shipping and handling at GCNFreeCBD.com.
[00:16:48.472 --> 00:16:50.954]  That's GCNFreeCBD.com.
[00:16:50.954 --> 00:16:53.557]  Again, GCNFreeCBD.com.
[00:16:53.557 --> 00:16:55.780]  Offered by Veterans Vitality Premium CBD.
[00:16:57.239 --> 00:17:00.680]  Attention all radio listeners who still need food supplies.
[00:17:00.680 --> 00:17:10.043]  If you've thought about the implication of food-related supply chain disruptions and are concerned about the coming quarantines, this will be the most important message you will ever hear.
[00:17:10.043 --> 00:17:10.963]  Here's why.
[00:17:10.963 --> 00:17:15.044]  In the next few days, all Americans will face extremely hard choices.
[00:17:15.044 --> 00:17:23.146]  If we've learned anything from China and Italy, it's that quarantines and enforced lockdowns are just a few days away here in the U.S.
[00:17:23.146 --> 00:17:25.807]  Listen, while dehydrated food is becoming scarce,
[00:17:26.167 --> 00:17:31.333]  You can still get enough open pollinated heirloom seeds to grow a one acre crisis garden.
[00:17:31.333 --> 00:17:38.101]  The truth is, growing nutrient-dense vegetables in the days ahead may actually be the single most important thing you do.
[00:17:38.101 --> 00:17:43.507]  Go to survivalseabank.com and watch the new video to understand the nature of the threat.
[00:17:43.507 --> 00:17:44.789]  This could be life-saving!
[00:17:45.149 --> 00:17:48.030]  Lockdowns can last from six to eight weeks.
[00:17:48.030 --> 00:17:49.630]  Get free bonus seeds.
[00:17:49.630 --> 00:17:51.531]  Special quarantine reports, too.
[00:17:51.531 --> 00:17:53.831]  Go to SurvivalSeedBank.com.
[00:17:53.831 --> 00:17:58.913]  That's SurvivalSeedBank.com.
[00:17:58.913 --> 00:18:01.033]  BioPQQ.
[00:18:01.033 --> 00:18:01.994]  Research that.
[00:18:01.994 --> 00:18:03.754]  Look into it for yourself.
[00:18:03.754 --> 00:18:06.315]  Big Brother and the globalists don't want you to.
[00:18:06.315 --> 00:18:06.955]  CoQ10.
[00:18:06.955 --> 00:18:10.696]  Oh, you probably want to spend some time researching CoQ10.
[00:18:10.696 --> 00:18:13.377]  And then research DNA Force Plus and the types.
[00:18:25.438 --> 00:18:27.799]  They're known to supercharge it all.
[00:18:27.799 --> 00:18:31.862]  This is our best selling overall formula.
[00:18:31.862 --> 00:18:41.307]  And I told listeners at the end of last year that we can't sell products at 50% off anymore because there's not enough markup in them to fund our operations.
[00:18:41.307 --> 00:18:52.894]  But because of what's happening and going on in the world right now, I really want everybody who hasn't used or tried or enjoyed the benefits of DNA Force Plus to have DNA Force Plus
[00:19:00.037 --> 00:19:03.095]  Do yourself a favor and fund the InfoWar at the same time.
[00:19:04.329 --> 00:19:11.294]  Go to mfulworldstore.com and read about the ingredients of the highest quality, like black walnut and others, that are in this baby.
[00:19:11.294 --> 00:19:13.375]  And then read some of those reviews for yourself.
[00:19:13.375 --> 00:19:14.976]  And then don't just believe mfulworldstore.com.
[00:19:14.976 --> 00:19:20.020]  Go out online at major nutrition sites and others and look at the studies for yourself.
[00:19:20.020 --> 00:19:28.905]  Go out and engage in your First Amendment right to research and your First Amendment right to tell others about the incredible compounds God has given us through Mother Nature.
[00:19:28.905 --> 00:19:31.247]  Living Defense is at mfulworldstore.com.
[00:19:31.247 --> 00:19:32.868]  Sold out for four months.
[00:19:32.868 --> 00:19:33.789]  Now back in stock.
[00:19:34.209 --> 00:19:36.692]  For a limited time, at 40% off.
[00:19:36.692 --> 00:19:41.758]  People are doing their own research and they're getting living defense at 40% off at FortWorthShore.com.
[00:19:41.758 --> 00:19:47.824]  And we've got our great super blue toothpaste, the best seller for five years, with the nano silver, the tea tree, and the iodine.
[00:19:47.824 --> 00:19:49.687]  It's selling out, still 50% off.
[00:19:49.687 --> 00:19:55.193]  And the iodine's selling out, the X3, it's 60% off because I want you to experience how amazing it is.
[00:20:01.594 --> 00:20:04.208]  You're listening to The Alex Jones Show.
[00:20:22.583 --> 00:20:30.045]  From the front lines of the Information War, it's Alex Jones.
[00:20:30.045 --> 00:20:32.065]  So, it's a giant hoax.
[00:20:32.065 --> 00:20:34.746]  Sure, there's always been flus, there's always been viruses.
[00:20:34.746 --> 00:20:37.027]  There's been bio-weapons released in World War II.
[00:20:37.027 --> 00:20:38.007]  On record, the Nazis did.
[00:20:38.942 --> 00:20:41.444]  On the Russians and others.
[00:20:41.444 --> 00:20:43.246]  And there have been bioweapons that got out.
[00:20:43.246 --> 00:20:45.308]  It's confirmed that Lyme disease was a U.S.
[00:20:45.308 --> 00:20:46.829]  government weapon.
[00:20:46.829 --> 00:20:47.850]  Plum Island.
[00:20:47.850 --> 00:20:52.454]  The deer swam across a mile or so over to the mainland.
[00:20:52.454 --> 00:20:57.439]  We're carrying the ticks that had it into New York and Connecticut.
[00:20:57.439 --> 00:21:04.225]  And so the very groups that have this long history of doing this, all these level 4 bioweapon labs, and they admit that
[00:21:05.441 --> 00:21:12.283]  At least three times the Chinese have leaked stuff that's become global crises!
[00:21:12.283 --> 00:21:13.343]  And now it happens again.
[00:21:13.343 --> 00:21:17.544]  And we're told it came from a bat.
[00:21:17.544 --> 00:21:21.045]  Yeah, right.
[00:21:21.045 --> 00:21:24.926]  And humans came from a monkey fish frog.
[00:21:24.926 --> 00:21:28.467]  Married a turtle.
[00:21:28.467 --> 00:21:30.127]  Sorry to get into some South Park jokes there, but...
[00:21:33.547 --> 00:21:53.840]  They told us they would take over, they drilled the corporations, the universities, the governments for the last 30-40 years, that it would probably be a coronavirus that would mutate and be deadly, more deadly than the usual cold, and that we'd have to end freedom as we know it, and have total surveillance because of it.
[00:21:53.840 --> 00:21:55.661]  And that's it!
[00:21:55.661 --> 00:21:59.083]  Because it's not a human attacking us, it's this alien being
[00:22:00.404 --> 00:22:02.144]  But it is alien because it's man-made.
[00:22:02.144 --> 00:22:02.905]  It's not of this world.
[00:22:02.905 --> 00:22:04.345]  It's not even a naturally occurring virus.
[00:22:04.345 --> 00:22:09.046]  But it's man-made so that they know its trajectory now.
[00:22:09.046 --> 00:22:10.106]  20 years ago, they couldn't do this.
[00:22:10.106 --> 00:22:12.447]  Now, in the last 15, it's on record.
[00:22:12.447 --> 00:22:13.667]  So imagine what else they've got.
[00:22:13.667 --> 00:22:17.148]  They can edit and manufacture a virus and know how it's going to mutate.
[00:22:17.148 --> 00:22:18.669]  30, 40, 50, 60 replications down.
[00:22:23.584 --> 00:22:30.828]  So usually viruses mutate and then sometimes get deadly, rarely, and then they quickly burn themselves out.
[00:22:30.828 --> 00:22:32.929]  This baby seems to be getting worse.
[00:22:32.929 --> 00:22:34.770]  Well, I said that nine weeks ago.
[00:22:34.770 --> 00:22:43.034]  I said these universities say it's man-made, it's got all these different systems put on it, it attacks four different parts of the body at least, and it comes back.
[00:22:43.034 --> 00:22:44.555]  Soft kill weapon.
[00:22:44.555 --> 00:22:46.836]  People go, well wait, then I better be scared.
[00:22:46.836 --> 00:22:48.077]  It doesn't matter!
[00:22:48.077 --> 00:22:49.358]  It's here to take your rights!
[00:22:51.325 --> 00:22:58.187]  They're saying now, officially, that if it saves one life, well, let's say they got rid of all the virus forever.
[00:22:58.187 --> 00:22:59.467]  That's impossible.
[00:22:59.467 --> 00:23:01.788]  Then governments would just say somebody died from it.
[00:23:01.788 --> 00:23:08.110]  And now, just one person jumped off the side of a diving board once wrong in 1980.
[00:23:08.110 --> 00:23:16.472]  They didn't jump out, they jumped over like an idiot, six feet to the side, and broke their leg.
[00:23:18.476 --> 00:23:22.818]  They sued the local pool and they got rid of the diving board and more lawsuits got filed.
[00:23:22.818 --> 00:23:24.158]  We don't have diving boards.
[00:23:24.158 --> 00:23:25.238]  We don't have dodgeball.
[00:23:25.238 --> 00:23:31.621]  Now most schools don't let people have tag or they're getting rid of physical education in many places because someone might get hurt.
[00:23:31.621 --> 00:23:33.861]  They're trying to ban football.
[00:23:33.861 --> 00:23:39.443]  And it's that mindset and now someone might die from a virus.
[00:23:39.443 --> 00:23:43.705]  And so we will end the lockdown, says the head officer running this.
[00:23:45.106 --> 00:23:47.707]  Has worked for Bill Gates for 30 years.
[00:23:47.707 --> 00:23:50.067]  Gotten $100 million grants, Dr. Fauci.
[00:23:50.067 --> 00:23:52.948]  So Bill Gates is operative.
[00:23:52.948 --> 00:23:55.989]  And it looks like Trump's in with Bill Gates, man.
[00:23:55.989 --> 00:24:03.411]  I think Trump overall is a good guy, but I mean, he didn't go with Bezos and Amazon for putting the Pentagon on the cloud.
[00:24:03.411 --> 00:24:08.032]  The Pentagon shouldn't be on a cloud of somebody else's.
[00:24:08.032 --> 00:24:09.832]  That's treason right there.
[00:24:09.832 --> 00:24:11.873]  And instead, Microsoft gets the contract.
[00:24:13.362 --> 00:24:24.787]  I mean, Bill Gates has really cozied up to the Trumplet and the orange van, and it's just out of control, folks.
[00:24:24.787 --> 00:24:25.827]  I'm just telling it like it is.
[00:24:25.827 --> 00:24:28.889]  So, there's all this delusion out there.
[00:24:28.889 --> 00:24:30.069]  People are scared when this happens.
[00:24:30.069 --> 00:24:31.010]  They want to believe good news.
[00:24:31.010 --> 00:24:38.033]  Well, Q says we're rounding up all the criminals, and Q says everything's about to stop, and Q says that this is all, you know, a master plan of Trump.
[00:24:39.022 --> 00:24:41.724]  No, it's the same people that have been trying to take Trump out doing this.
[00:24:41.724 --> 00:24:55.172]  He's riding the tiger and embracing it, as we advise him to do, so they don't remove him during the crisis, because the public bought the hysteria, he had to partially go with it, so he's in a leadership position to then dial it back, which he's trying to do.
[00:24:55.172 --> 00:25:06.199]  But Fauci is up there saying, I talked to all the other world leaders over medicine of the major governments, and we can't let there be one death,
[00:25:08.496 --> 00:25:09.617]  And the lockdown can never stop.
[00:25:09.617 --> 00:25:11.658]  Well, you notice China announced the lockdown again today.
[00:25:11.658 --> 00:25:12.959]  Oh, because it popped back up.
[00:25:12.959 --> 00:25:14.059]  It's any province.
[00:25:14.059 --> 00:25:15.740]  They want to round up political dissidents.
