[00:00:21.673 --> 00:00:23.833]  Waging war on corruption.
[00:05:20.734 --> 00:05:23.355]  This new poll is showing a big convention balance for Hillary Clinton.
[00:05:23.455 --> 00:05:27.496]  Following her nomination at the Democratic National Convention, Hillary Clinton now leads it.
[00:05:27.796 --> 00:05:29.756]  Donald Trump, 50% to 42%.
[00:05:30.276 --> 00:05:32.637]  That's a 7 point jump from last week.
[00:05:32.657 --> 00:05:35.077]  You see, he's supposed to just sit there and let them steal it.
[00:05:35.257 --> 00:05:36.818]  But he didn't sit there, so they failed.
[00:05:38.470 --> 00:05:45.489]  And they think they're going to have another stolen general election in front of everybody at high noon and we're just going to sit here and go along with it.
[00:05:45.649 --> 00:05:45.990]  We're not.
[00:05:47.034 --> 00:05:47.754]  I'm gonna fight it.
[00:05:47.995 --> 00:05:48.855]  Trump's gonna fight it.
[00:05:49.115 --> 00:05:49.795]  You're gonna fight it.
[00:05:49.955 --> 00:05:51.996]  Bob Mulholland from Chico, California.
[00:05:52.017 --> 00:05:55.218]  I'm a DNC member, thus a superdelegate to the National Convention.
[00:05:55.498 --> 00:05:56.259]  First of all, it's rigged.
[00:05:56.859 --> 00:05:59.360]  And I'm afraid the election's gonna be rigged, I have to be honest.
[00:05:59.980 --> 00:06:04.863]  And the way we work is that anybody who gets 15% more in an election gets delegates.
[00:06:05.023 --> 00:06:07.004]  So this election will go all the way to California.
[00:06:07.364 --> 00:06:11.066]  Sanders will end up with well over a thousand delegates, and Hillary will get the nomination.
[00:06:11.326 --> 00:06:20.012]  Hillary Clinton has had every advantage, every break given to her from the very beginning by this Democratic Party.
[00:06:20.112 --> 00:06:21.052]  It has been rigged.
[00:06:21.192 --> 00:06:32.920]  It is clearly the case that when given truth serum, Debbie Wasserman Schultz vastly prefers Hillary Clinton to be the nominee, obviously, and to the extent there are things that can be done institutionally and marginally to
[00:06:33.560 --> 00:06:35.441]  Facilitate that outcome, they are being done.
[00:06:35.601 --> 00:06:43.843]  If Hillary steals the nomination, and then she openly is engaged in chicanery and things don't add up with Trump, you have to say it must be thrown out.
[00:06:44.224 --> 00:06:47.845]  The political parties choose their nominee, not the general public.
[00:06:47.985 --> 00:06:49.505]  Contrary to popular belief.
[00:06:49.825 --> 00:06:51.386]  Then why am I holding the primaries?
[00:06:52.370 --> 00:06:53.591]  That's a very good question.
[00:06:53.631 --> 00:06:57.494]  WikiLeaks has dumped nearly 20,000 hacked emails from the DNC.
[00:06:57.534 --> 00:07:04.720]  We're talking about the report of leaked DNC emails showing an effort to undermine Bernie Sanders during the primaries.
[00:07:05.060 --> 00:07:09.404]  The American people are sick and tired of hearing about your damn emails.
[00:07:10.124 --> 00:07:15.066]  When did the press see it as their role to protect the prerogative of the powerful?
[00:07:15.126 --> 00:07:16.146]  Actually, I think that's part of it.
[00:07:16.386 --> 00:07:20.087]  And we're not going to recognize Queen Hillary if there's evidence of fraud.
[00:07:20.388 --> 00:07:21.308]  And guess what there is?
[00:07:21.528 --> 00:07:23.429]  She stole the nomination.
[00:07:23.729 --> 00:07:26.470]  I want to thank Bernie Sanders.
[00:07:27.450 --> 00:07:32.272]  If he would have just not done anything, just go home, go to sleep, relax, he would have been a hero.
[00:07:32.452 --> 00:07:34.192]  But he made a deal with the devil.
[00:07:34.212 --> 00:07:34.752]  She's the devil.
[00:07:34.772 --> 00:07:36.193]  He made a deal with the devil.
[00:07:37.762 --> 00:07:43.627]  The media has created the perception that the voters will decide the nomination and that's the concept, that's the conflict here.
[00:07:43.667 --> 00:07:45.608]  We feel like we live in a democratic society.
[00:07:45.648 --> 00:07:50.952]  What you're telling me is it's not a democratic society and your votes don't necessarily matter because it's a democratic representation.
[00:07:51.032 --> 00:07:53.314]  Crooked Hillary thinks they're gonna pull the lid on Mitt Romney?
[00:07:53.654 --> 00:07:55.436]  Mm, lady, isn't gonna happen.
[00:07:55.656 --> 00:08:00.780]  That's why her campaign head, her chief strategist said, this is dangerous what Trump's doing.
[00:08:01.160 --> 00:08:02.561]  You're right, it is dangerous, isn't it?
[00:08:03.202 --> 00:08:04.503]  Actually standing up to you.
[00:08:04.783 --> 00:08:07.365]  There has to come a point at which you say, enough.
[00:08:20.819 --> 00:08:23.760]  You're listening to the Alex Jones Show.
[00:08:29.742 --> 00:08:34.664]  Waging war on corruption, crashing the lies and disinformation.
[00:08:35.244 --> 00:08:36.504]  Monday through Friday from 11 a.m.
[00:08:36.764 --> 00:08:37.305]  to 3 p.m.
[00:08:37.345 --> 00:08:37.665]  Central.
[00:08:38.165 --> 00:08:42.827]  Then we have the Nightly News 7 o'clock Central and I return as I did last night 4 to 6 p.m.
[00:08:42.847 --> 00:08:45.107]  Central with the Sunday Global Edition.
[00:08:46.168 --> 00:08:46.748]  Where to begin?
[00:08:48.286 --> 00:08:49.167]  Southern Command.
[00:08:49.367 --> 00:08:51.769]  We told you about this two years ago, but now it's mainstream news.
[00:08:52.309 --> 00:08:58.194]  Warns of Sunni, that means Al-Qaeda, ISIS, infiltrating from the south.
[00:08:58.374 --> 00:08:59.235]  It's ongoing.
[00:08:59.275 --> 00:09:00.396]  Bill Gertz is reporting.
[00:09:01.097 --> 00:09:05.841]  We're also going to be getting into Trump leads Clinton in latest poll after month of trailing.
[00:09:06.221 --> 00:09:07.922]  But that's with a poll that still is
[00:09:09.093 --> 00:09:11.877]  Basically stilted if you look at the methodology against Trump.
[00:09:12.377 --> 00:09:20.708]  Assassination attempt, panic for Julian Assange's intruder, scales Ecuadorian embassy in the dead of night going towards his window.
[00:09:22.370 --> 00:09:24.192]  Narrowly escapes the security forces.
[00:09:25.723 --> 00:09:26.803]  Isn't that just special?
[00:09:26.883 --> 00:09:31.245]  And massive news on attempts to censor the free press.
[00:09:31.325 --> 00:09:32.525]  This all ties into that.
[00:09:32.545 --> 00:09:39.347]  I have a whole stack on that issue that is now really rearing its festering head.
[00:09:41.968 --> 00:09:45.149]  Hillary voter registration fraud caught on camera.
[00:09:45.189 --> 00:09:55.232]  Paul Joseph Watson wrote a story and we have the video of a Democratic Party staffer caught on camera violating Nevada election law by soliciting votes for Hillary Clinton right out front polling place.
[00:09:56.809 --> 00:10:01.791]  Also, we're going to be getting into Louisiana man calls out Black Lives Matter for not helping flood victims.
[00:10:02.292 --> 00:10:04.153]  Where's the Black Lives Matter boat?
[00:10:04.993 --> 00:10:11.476]  There's plenty of Salvation Army boats and Christians of all colors out there helping their fellow humans, but it doesn't matter.
[00:10:11.996 --> 00:10:21.181]  Obama has put out a memo saying make sure there's no racism in Louisiana in the aid delivery, even though he's not rendering any aid and even though he's
[00:10:22.296 --> 00:10:25.018]  On vacation, or I guess ended his vacation last night.
[00:10:25.038 --> 00:10:27.300]  Hillary's not coming either, but it doesn't matter.
[00:10:27.320 --> 00:10:32.604]  NPR and CNN, I played the clubs yesterday, they're very upset with Trump for going.
[00:10:32.664 --> 00:10:33.385]  It's bad.
[00:10:33.865 --> 00:10:35.247]  It's good to not go.
[00:10:35.527 --> 00:10:36.347]  It's bad to go.
[00:10:36.788 --> 00:10:40.471]  Unless you're George Bush, then it's bad to go and render aid, but he didn't do it right.
[00:10:40.971 --> 00:10:42.232]  It's just best to do nothing.
[00:10:42.632 --> 00:10:43.473]  That's liberal.
[00:10:43.873 --> 00:10:44.634]  That's trendy.
[00:10:44.894 --> 00:10:47.957]  An issue, an anti-racism memo, and you've handled everything.
[00:10:49.076 --> 00:10:50.357]  Total and complete disconnect.
[00:10:50.377 --> 00:10:52.178]  We're going to be going over all these videos today.
[00:10:52.658 --> 00:10:57.802]  Also, another video, leftist support blacks only 10% tax reduction.
[00:10:57.822 --> 00:10:59.943]  So a form of reparations.
[00:10:59.963 --> 00:11:02.285]  This just shows what's going on with the poor Californians.
[00:11:02.905 --> 00:11:05.927]  Also, Trump crowd chants, do your job at CNN crew.
[00:11:06.288 --> 00:11:15.174]  People asked a few weeks ago, why did Drudge link to a short video of someone saying, you're a traitor, I'm a patriot, you're a traitor, I'm a patriot, and Trump rallied to CNN.
[00:11:16.872 --> 00:11:19.874]  To start a movement to call out the horror media.
[00:11:20.274 --> 00:11:21.494]  Now Drudge didn't tell me that.
[00:11:23.175 --> 00:11:25.456]  I'm kind of synced up just on common sense wavelength.
[00:11:26.237 --> 00:11:33.921]  And now this is happening everywhere as people turn their anger on to mainstream media, CNN being chief amongst them.
[00:11:33.941 --> 00:11:38.063]  This is the traitor media, the Decepticon media, the collaborator media.
[00:11:38.603 --> 00:11:40.084]  And I don't want any violence against them.
[00:11:42.352 --> 00:11:45.475]  But it's time to understand that they need to be called out.
[00:11:45.555 --> 00:11:52.042]  People don't need to just let them sit there and play along like they're objective when they're such deceivers.
[00:11:52.683 --> 00:11:59.450]  MSNBC, CNN, ABC, NBC, any of these groups, if they're out in public,
[00:12:00.618 --> 00:12:02.739]  At an event, have your voice be heard.
[00:12:02.799 --> 00:12:10.685]  How many times have I personally hijacked live TV programs of Fox News, CNN, MSNBC?
[00:12:10.705 --> 00:12:12.185]  I've been arrested for doing it in New York.
[00:12:12.446 --> 00:12:13.226]  They're outside.
[00:12:13.706 --> 00:12:19.350]  I bring a protest to protest the fact that they're covering up the lie that got us into the Iraq War.
[00:12:20.911 --> 00:12:21.992]  I just go after injustice.
[00:12:22.072 --> 00:12:23.293]  It's that simple.
[00:12:23.753 --> 00:12:27.455]  And of course, MSNBC famously in Denver attacked me.
[00:12:27.996 --> 00:12:29.557]  Cut the wire of my bullhorn.
[00:12:30.558 --> 00:12:33.679]  Because the police wouldn't violate my free speech and take the bullhorn away.
[00:12:33.899 --> 00:12:35.179]  So they physically attacked us.
[00:12:35.479 --> 00:12:37.139]  We just went and got another bullhorn out of the truck.
[00:12:38.780 --> 00:12:40.000]  And absolutely defeated them.
[00:12:40.380 --> 00:12:41.320]  So that's what this is all about.
[00:12:41.660 --> 00:12:53.163]  Going after the media so they just can't sit there with their audiences and deceive them because we're going to be jumping in live on air any chance we can to culturally jam their operations.
[00:12:54.003 --> 00:12:55.323]  So that's coming up as well.
[00:12:57.236 --> 00:13:00.238]  Bill Gates' net worth hits a record $90 billion.
[00:13:00.278 --> 00:13:06.743]  That's not counting the $100 billion or so that he and his wife have put tax-exempt into their foundation.
[00:13:06.803 --> 00:13:08.504]  They call him the greatest philanthropist ever.
[00:13:08.965 --> 00:13:11.166]  What he did was make his money tax-free.
[00:13:11.687 --> 00:13:16.571]  The profit goes to him, and the taxes are zero.
[00:13:19.313 --> 00:13:21.814]  But only a mega-robber baron is allowed to do that.
[00:13:22.055 --> 00:13:22.575]  Not you.
[00:13:23.175 --> 00:13:26.258]  Only the big mega-corporations get to pay zero tax.
[00:13:27.762 --> 00:13:29.984]  That's how they operate, that's how they roll.
[00:13:30.344 --> 00:13:33.547]  While he and Warren Buffett is partner in the Bill and Melinda Gates Foundation.
[00:13:34.168 --> 00:13:36.350]  He's put what, 60-something million in last time I checked.
[00:13:37.891 --> 00:13:42.896]  He lobbies for higher taxes on the middle class all day, billing it as higher taxes on rich people.
[00:13:43.256 --> 00:13:44.918]  We're going to be breaking that down as well.
[00:13:45.859 --> 00:13:49.202]  We have Obama readies one last push for Trans-Pacific Partnership.
[00:13:50.694 --> 00:13:59.420]  We also have that tying in to Brexit sparks rush for New Zealand as immigration inquiries hit record high.
[00:13:59.440 --> 00:14:01.041]  Yeah, that's where everybody's evacuating to.
[00:14:01.802 --> 00:14:07.105]  After shakeup with Trump, Clinton campaign keeps wary eye on conspiracy theories.
[00:14:07.586 --> 00:14:08.707]  That's the New York Times.
[00:14:09.727 --> 00:14:18.834]  When Judicial Watch and World Net Daily, the Western Journalism Center, sued to get thousands of pages of documents a few years ago,
[00:14:20.086 --> 00:14:21.809]  I keep going back to that because it's a key data dump.
[00:14:22.369 --> 00:14:28.759]  When they sued the Clinton Library in Little Rock, they got thousands of pages of documents.
[00:14:30.396 --> 00:14:38.442]  And in those documents, some of which they've published, it says, anyone that criticizes us will be called a conspiracy theorist or a racist.
[00:14:38.462 --> 00:14:40.243]  It doesn't matter if they're liberal, conservative.
[00:14:40.323 --> 00:14:41.764]  We never intellectually debate.
[00:14:42.245 --> 00:14:44.366]  Instruct the media to say conspiracy theory.
[00:14:44.386 --> 00:14:50.071]  And then they go into how the CIA trained them, basically in the 60s, to use that term.
[00:14:50.791 --> 00:14:53.252]  That term is from the 60s, it's been declassified.
[00:14:53.892 --> 00:14:58.374]  You could say that you don't like, again, the flavor of ice cream, and they'll say it's a conspiracy theory.
[00:14:58.814 --> 00:15:03.375]  It is a way to just ignore whatever your view is, whatever your opinion is, and not have a debate.
[00:15:04.016 --> 00:15:05.096]  It doesn't work anymore.
[00:15:05.676 --> 00:15:19.461]  Just the last week, I have seen more than 20, in fact we should do a compilation video, medical doctors, sometimes head professors, brain surgeons, neurologists, radiologists,
[00:15:21.510 --> 00:15:28.495]  The list goes on and on, saying Hillary Clinton clearly has serious degraded neurological capacity.
[00:15:29.316 --> 00:15:40.304]  I mean, I'm not a brain surgeon or a neurologist, but you can see somebody sitting in a bus stop, their hands are shaking and their head shaking and say, that person's probably got Parkinson's.
[00:15:40.344 --> 00:15:44.467]  And if you walk over and ask them, they'll say, yeah, I got Parkinson's or some other neurological disorder.
[00:15:45.828 --> 00:15:49.390]  Bill Clinton clearly is starting to get Parkinson's with his hands shaking and
[00:15:50.373 --> 00:15:52.914]  He's clearly on medication to try to control it.
[00:15:53.995 --> 00:15:58.437]  But Hillary looks like a bedraggled old shoe on the side of the highway.
[00:15:58.617 --> 00:15:59.357]  I mean, I'm sorry.
[00:16:00.158 --> 00:16:01.779]  And she looks worse by the day!
[00:16:01.799 --> 00:16:16.346]  So we've got all these other new medical doctors coming out talking about it, but the response is to just say it's a conspiracy theory, and to say that Trump listens to Breitbart and Alex Jones and Drudge,
[00:16:19.145 --> 00:16:22.206]  And so no one can listen to them anymore.
[00:16:24.127 --> 00:16:29.130]  Now, before I get into that doctor clip, let's get into Trump taking the gloves off.
[00:16:31.131 --> 00:16:39.376]  Trump has come out and said that the Clinton campaign is run by grifters and that Weiner is a perverted sleaze, which is absolutely true.
[00:16:39.496 --> 00:16:43.678]  And the Democratic Party at that level are con artist grifters.
[00:16:44.718 --> 00:16:45.579]  Remember Acorn?
[00:16:47.571 --> 00:16:53.256]  Where they would send their undercover reporters into multiple ACORN facilities saying, I'm gonna run child sex slaves.
[00:16:54.457 --> 00:16:57.840]  And they're like, excellent, just make sure they pay their taxes, let us sign you up right now.
[00:16:58.380 --> 00:17:00.582]  Because that's what the Democrats do.
[00:17:00.862 --> 00:17:09.730]  They run the cocaine, they run the heroin, they run the synthetic drugs, they run the sex slavery, they run it all in the cities they control.
[00:17:09.750 --> 00:17:13.073]  And that's why the Democratic cities they control are hellish pits.
[00:17:14.502 --> 00:17:16.347]  And it's time to call them out for what they are.
[00:17:16.407 --> 00:17:17.771]  Let's go ahead and roll that clip of Donald.
[00:17:18.570 --> 00:17:23.695]  To be honest with you, with the emails and the crimes he committed, she shouldn't even be allowed to run for president.
[00:17:23.715 --> 00:17:28.299]  Mr. Jones, let's talk about her email scandal, because she totally threw Colin Powell under the bus.
[00:17:28.579 --> 00:17:34.464]  She was meeting with the FBI, and she said that Colin Powell told her to use her personal email server.
[00:17:34.484 --> 00:17:35.885]  So she's blaming it all on him.
[00:17:35.945 --> 00:17:40.309]  He was in the Hamptons over the weekend, was asked about it, and he said that is a total lie.
[00:17:40.649 --> 00:17:45.474]  He said she was using that email for one year before he told her that he had been doing the same thing.
[00:17:45.914 --> 00:17:47.216]  Well, look, she's a liar.
[00:17:47.316 --> 00:17:48.117]  I mean, she lies.
[00:17:48.137 --> 00:17:49.459]  She lied about the email.
[00:17:49.519 --> 00:17:51.001]  She lied about Colin Powell.
[00:17:51.061 --> 00:17:51.581]  I saw that.
[00:17:51.722 --> 00:17:53.364]  He was not happy.
[00:17:54.105 --> 00:17:56.928]  And, uh, it's, uh, the whole thing is a scam with them.
[00:17:57.068 --> 00:17:58.250]  Everything is a scam.
[00:17:58.771 --> 00:17:59.552]  Like grifters.
[00:17:59.972 --> 00:18:02.055]  Paul Sperry had a column over the weekend.
[00:18:02.475 --> 00:18:02.955]  We're good to go.
[00:18:18.144 --> 00:18:23.830]  You understand they were talking about how it's better for a woman to be subservient to a man.
[00:18:23.850 --> 00:18:24.872]  It goes on and on and on.
[00:18:25.272 --> 00:18:29.336]  And today the Clinton camp answered and said, her name was just on there.
[00:18:29.397 --> 00:18:30.718]  She didn't really do anything.
[00:18:30.958 --> 00:18:35.123]  She had no formal role as the quote, of the radical Muslim journal.
[00:18:35.163 --> 00:18:36.604]  Her mom's the editor, is that right Brian?
[00:18:36.624 --> 00:18:36.765]  Yeah.
[00:18:37.445 --> 00:18:43.729]  Well, you know, it's interesting because, of course, that's terrible and it shouldn't happen and it's a lie, it's another lie that they tell.
[00:18:44.109 --> 00:19:00.440]  But what about the fact that Uma Abedin, who knows every single thing about Hillary Clinton, she knows more about Hillary than Hillary knows, and she's married to a pervert sleaze named Anthony Weiner, who will send anything that he has out over Twitter or any other form of getting it out.
[00:19:00.460 --> 00:19:02.801]  I mean, she's married to Anthony Weiner.
[00:19:02.841 --> 00:19:05.123]  She knows everything that Hillary Clinton is doing.
[00:19:06.203 --> 00:19:06.683]  Absolutely.
[00:19:06.703 --> 00:19:09.504]  Let's go ahead and cut him off there because I want to add something because we've got a break here.
[00:19:10.464 --> 00:19:18.347]  When you understand how Wahhabi-Assunis work, the royal houses and the people in charge do whatever they want.
[00:19:19.087 --> 00:19:27.890]  And the ruling women live in palaces and have their own sex toys and, you know, their own boyfriends and their own helicopters.
[00:19:28.170 --> 00:19:32.411]  And they have long hair and they wear big dresses and they do whatever they want.
[00:19:33.726 --> 00:19:37.368]  It's the women in general that are enslaved, and the men are enslaved as well.
[00:19:37.989 --> 00:19:40.130]  But the upper ruling classes do whatever they want.
[00:19:41.050 --> 00:19:45.793]  So that's why Khan founded a journal to enforce surreal law in America.
[00:19:46.274 --> 00:19:48.155]  So of course he works with the Clintons in Abadie.
[00:19:50.156 --> 00:19:52.297]  This is how they enslave their own people.
[00:19:52.778 --> 00:19:54.439]  It's an oppressive slave system.
[00:19:54.739 --> 00:19:55.619]  Political Islam.
[00:19:56.500 --> 00:19:57.020]  It's a fact.
[00:19:57.861 --> 00:20:00.002]  And it's waging war against every other culture.
[00:20:00.302 --> 00:20:01.423]  The Shiites, you name it.
[00:20:01.943 --> 00:20:03.104]  It is taking over.
[00:20:03.989 --> 00:20:07.481]  And so that's why Abedin is such a disgusting, horrible person.
[00:20:07.722 --> 00:20:09.167]  She'd be executed in Saudi Arabia.
[00:20:10.490 --> 00:20:12.332]  You developed Living Defense for us.
[00:20:12.352 --> 00:20:13.473]  It took you over a year to do it.
[00:20:13.733 --> 00:20:14.634]  Why is this so good?
[00:20:14.934 --> 00:20:20.158]  Because people are actually waking up to the problem that pretty much scares me the most.
[00:20:20.238 --> 00:20:33.809]  I mean, I try to make sure that I don't put toxins from food and water and beverages in my system, but right now we're dealing with massive parasites, which is anything that's harmful to your body that lives off a host mechanism.
[00:20:33.869 --> 00:20:35.251]  Right now with all the refugees,
[00:20:36.011 --> 00:20:37.572]  Uh, spreading disease around.
[00:20:37.672 --> 00:20:40.154]  We have biological warfare going on everywhere.
[00:20:40.254 --> 00:20:41.514]  These are all parasites.
[00:20:41.554 --> 00:20:42.655]  Tell us about all the stuff that's in it.
[00:20:42.675 --> 00:20:43.716]  There's so many things that are in it.
[00:20:44.016 --> 00:20:50.620]  You have the neem in there, you have the organic clove bud, the organic wormwood, you have enzyme blend in there.
[00:20:50.660 --> 00:20:55.863]  This is very important because a lot of these microorganisms, and even going up to tapeworms, pinworms,
[00:20:56.403 --> 00:20:58.605]  You have to disintegrate the lining.
[00:20:58.625 --> 00:21:03.630]  I mean, on viruses that protect themselves, and so do bacteria and protozoa and mycoplasms.
[00:21:04.010 --> 00:21:08.234]  They have a protective shell that a lot of times the immune system can't even get into.
[00:21:08.434 --> 00:21:09.475]  Our own immune system.
[00:21:10.055 --> 00:21:12.738]  Especially since most people's immune system are weak anyway.
[00:21:12.898 --> 00:21:15.459]  People can avoid toxic air if they want.
[00:21:15.479 --> 00:21:17.120]  They can get an air purification system.
[00:21:17.140 --> 00:21:23.303]  They can avoid toxic water and drink clean water, but it's really hard to avoid parasites.
[00:21:23.803 --> 00:21:28.065]  It's hard to avoid attacking organisms and that's where I see this going.
[00:21:28.105 --> 00:21:30.106]  I mean, I think a lot of the information that we
[00:21:30.726 --> 00:21:31.187]  We're good to go.
[00:21:52.290 --> 00:21:53.891]  So the Living Defense is amazing.
[00:21:54.131 --> 00:21:56.392]  We've seen just tremendous reviews.
[00:21:57.073 --> 00:21:59.214]  How often could you take Living Defense?
[00:21:59.234 --> 00:22:00.615]  I mean, is it a regimen every day?
[00:22:00.675 --> 00:22:02.496]  That's what I was doing until we ran out.
[00:22:02.816 --> 00:22:04.537]  Or do you do it heavier for certain cleanses?
[00:22:04.577 --> 00:22:05.397]  What do you do, Dr. Group?
[00:22:06.098 --> 00:22:17.644]  Well, I do usually six weeks at a time because if you look at the life cycle of most parasites, it's six weeks from the time... So you've got to kill the ones that are in there and then kill their babies when they hatch out.
[00:22:17.964 --> 00:22:32.558]  If you're suffering from abdominal pain, allergies, even like headaches, anemia, weakened immune system, gut problems, depression, hair loss, excess gas, muscle pain, nervousness, I mean all these things.
[00:22:32.618 --> 00:22:39.685]  If you look at some of these conditions and then us opening up our borders and all the other countries opening up their borders,
[00:22:40.225 --> 00:22:50.695]  You're just dealing with a mass amount of parasites or harmful organisms or biological weapons that are spreading and mutating all across the world.
[00:22:50.715 --> 00:22:54.839]  And I think that's one of the reasons why, I mean, all you have to do is look at the news these days.
[00:22:55.419 --> 00:22:57.841]  You can type in refugees spreading disease.
[00:22:57.901 --> 00:23:00.202]  I mean the CDC is going crazy right now.
[00:23:00.802 --> 00:23:05.225]  There's a new antibiotic resistant E. coli that they just identified.
[00:23:05.345 --> 00:23:06.446]  Doctors don't know.
[00:23:06.526 --> 00:23:10.148]  They don't teach doctors in medical school about parasites and harmful organisms.
[00:23:10.188 --> 00:23:12.310]  There's a reason why they don't teach them about that.
[00:23:12.410 --> 00:23:15.632]  Just like they don't teach doctors about the root cause of disease.
[00:23:16.132 --> 00:23:18.353]  And how to eliminate all disease out there.
[00:23:18.413 --> 00:23:19.813]  They don't want you to know about it.
[00:23:20.073 --> 00:23:22.774]  You don't want your own immune system being attacked.
[00:23:23.054 --> 00:23:26.435]  Again, you know, you have animals, especially your cats, dogs.
[00:23:26.475 --> 00:23:28.315]  So many people have pets these days.
