[00:00:19.878 --> 00:00:20.699]  Good evening, everyone.
[00:06:27.388 --> 00:06:27.808]  All young.
[00:06:27.868 --> 00:06:28.948]  Make America great again?
[00:06:29.649 --> 00:06:31.950]  I think you want to make America white again.
[00:06:32.130 --> 00:06:33.431]  This was a white lash.
[00:06:34.211 --> 00:06:37.593]  This was a white lash against a changing country.
[00:06:38.293 --> 00:06:41.495]  It was a white lash against a black president, in part.
[00:06:42.155 --> 00:06:44.457]  And that's the part where the pain comes.
[00:06:44.497 --> 00:06:46.938]  Well, you know, right back at you, my brother.
[00:06:47.932 --> 00:06:52.714]  Former member of the original Black Panther Party, Larry Pinckney, joins us now.
[00:06:52.775 --> 00:07:08.743]  And Larry, I wanted to get your take on the protests and the riots, anti-Trump riots, anti-Trump protests that are spreading throughout the country right now, and the mainstream media's narrative that it was angry white men that got Donald Trump elected.
[00:07:09.243 --> 00:07:14.306]  If I wasn't mistaken, it almost looks as if the mainstream media is trying to divide the nation.
[00:07:14.346 --> 00:07:14.826]  What do you think?
[00:07:15.711 --> 00:07:17.752]  Well, I think that's pretty obvious.
[00:07:17.913 --> 00:07:22.396]  Divide, conquer, divide, divide, divide.
[00:07:22.856 --> 00:07:31.222]  The fact of the matter is that they're not anti, first of all, these so-called protesters.
[00:07:31.782 --> 00:07:35.185]  What they are is anti-democracy.
[00:07:35.745 --> 00:07:43.110]  See, it was okay as long as they thought that their person was going to quote-unquote win.
[00:07:44.071 --> 00:07:44.451]  And that's
[00:07:45.322 --> 00:07:46.923]  The kind of democracy they like.
[00:07:47.764 --> 00:07:53.247]  But if the democracy turns out a different way, then what do they do?
[00:07:53.607 --> 00:07:55.288]  They show that they're hypocrites.
[00:07:55.768 --> 00:07:56.449]  Hypocrites!
[00:07:57.109 --> 00:07:57.489]  Okay?
[00:07:57.509 --> 00:08:01.012]  There are people who voted for third parties.
[00:08:01.072 --> 00:08:03.813]  There are people who voted for Trump.
[00:08:04.814 --> 00:08:09.076]  But the fact of the matter is, is they were exercising their constitutional rights.
[00:08:10.057 --> 00:08:11.638]  And I am disgusted
[00:08:12.472 --> 00:08:22.420]  By the actions, which, by the way, I think there's a hidden hand in there, the hidden hand of George Soros, the hidden hand, okay?
[00:08:22.900 --> 00:08:25.222]  You know, and his henchmen and minions.
[00:08:25.823 --> 00:08:28.905]  But, you know, this is disgusting.
[00:08:29.405 --> 00:08:31.667]  It's just utterly disgusting.
[00:08:31.707 --> 00:08:36.231]  These people, unfortunately, apparently, are ahistorical.
[00:08:37.308 --> 00:08:45.527]  A historical, no sense of history, certainly no sense of justice or of democracy.
[00:08:46.325 --> 00:08:47.466]  Well, it's always the same.
[00:08:47.506 --> 00:08:51.027]  You hear the same thing from these guys nationwide.
[00:08:51.087 --> 00:08:53.629]  In fact, we're going to run a clip real quick here in a second.
[00:08:54.309 --> 00:09:08.776]  Our crew met up with anti-Trump protesters here in Austin just last week, and one of the guys confronted Joe Biggs, and he said if he voted for Trump, that he was a racist piece of, you know what, let's take a look.
[00:09:10.202 --> 00:09:11.543]  Do you see what Trump's doing?
[00:09:11.723 --> 00:09:14.065]  Do you see what he supports?
[00:09:14.165 --> 00:09:15.707]  This is a public street, man.
[00:09:36.204 --> 00:09:38.587]  This is your problem, is that you don't want to talk to anyone.
[00:09:38.787 --> 00:09:39.508]  They're not white!
[00:09:39.528 --> 00:09:40.108]  They're not white!
[00:09:40.589 --> 00:09:41.450]  I'm not a racist!
[00:09:42.151 --> 00:09:42.951]  That's fucked up!
[00:09:43.052 --> 00:09:44.233]  You got Trump in the office.
[00:09:45.334 --> 00:09:46.055]  I got Trump in the office.
[00:09:46.075 --> 00:09:46.735]  Did you vote for Trump?
[00:09:47.356 --> 00:09:48.838]  I'm not here to talk about who voted for who.
[00:09:50.550 --> 00:09:51.831]  All I did was ask you why you're here.
[00:09:51.871 --> 00:09:53.012]  This is about the presidency.
[00:09:53.232 --> 00:09:53.973]  Get the f*** out of here.
[00:09:54.013 --> 00:09:55.074]  He's already president.
[00:09:55.094 --> 00:09:55.975]  You're not going to change it.
[00:09:56.035 --> 00:09:57.296]  I'm not trying to change it.
[00:09:57.316 --> 00:09:59.338]  You're not going to change it.
[00:09:59.618 --> 00:10:00.779]  I know I'm not.
[00:10:00.820 --> 00:10:01.881]  He's the f***ing president.
[00:10:01.981 --> 00:10:03.382]  Like no s***.
[00:10:03.442 --> 00:10:04.243]  F***ing dumbass.
[00:10:04.283 --> 00:10:06.265]  So what are you trying to do?
[00:10:06.325 --> 00:10:07.406]  What are you trying to do?
[00:10:07.426 --> 00:10:10.529]  We're protesting the fact that he got f***ing elected.
[00:10:10.709 --> 00:10:11.069]  Like no s***.
[00:10:12.233 --> 00:10:23.639]  So there you go, you can see right there how the mainstream media is able to brainwash these people into thinking Trump is something that he's not because he, you know, he never said that he hated Mexicans.
[00:10:23.699 --> 00:10:25.660]  He never said that he hates immigrants.
[00:10:25.921 --> 00:10:29.843]  He simply said he wants to stop illegal immigration.
[00:10:30.143 --> 00:10:30.543]  Am I right?
[00:10:31.904 --> 00:10:32.164]  Yeah.
[00:10:32.444 --> 00:10:36.987]  And you know, I guess I would say illegal entry.
[00:10:37.687 --> 00:10:38.648]  Okay.
[00:10:38.688 --> 00:10:40.849]  There's really no such thing as illegal immigration.
[00:10:41.607 --> 00:10:55.592]  Okay, and any country, any country would say, wait a minute, before you enter our country, you must do so under our rules.
[00:10:56.453 --> 00:10:59.774]  It doesn't take a rocket scientist to figure that out.
[00:11:00.314 --> 00:11:02.395]  So that's my take on that.
[00:11:02.755 --> 00:11:08.017]  And as far as racism is concerned, did they ever hear
[00:11:08.732 --> 00:11:20.622]  Hillary Clinton, or Killary as I call her, Killary, have they forgotten about Killary's remark about black people as super predators?
[00:11:20.802 --> 00:11:21.963]  Have they forgotten that?
[00:11:22.604 --> 00:11:31.271]  Have they forgotten that she called anyone who basically didn't support her deplorable?
[00:11:31.471 --> 00:11:33.172]  A basket of deplorables?
[00:11:33.653 --> 00:11:34.934]  I mean, this is sick!
[00:11:35.552 --> 00:11:46.455]  And so, quite frankly, I have to put a lot of that responsibility first and foremost on the media, but also on Hillary Clinton, or Hillary Clinton, okay?
[00:11:46.695 --> 00:12:00.239]  Because she hasn't come out repudiated that statement in such a way that people say, oop, we're making fools of ourselves and of this nation.
[00:12:00.579 --> 00:12:01.480]  Enough already!
[00:12:01.800 --> 00:12:02.980]  Enough already!
[00:12:03.817 --> 00:12:07.720]  Well, you're absolutely right, and I want to go over some statistics with you right now.
[00:12:07.820 --> 00:12:13.045]  It is estimated that there are 820,000 convicted criminals who are non-U.S.
[00:12:13.085 --> 00:12:20.371]  citizens living in the United States, and these are the drug smugglers, the rapists, and the murderers that Donald Trump was talking about.
[00:12:20.671 --> 00:12:24.314]  These are not guys that are guilty of parking violations, alright?
[00:12:24.354 --> 00:12:27.797]  These are dangerous criminals committing crimes against Americans.
[00:12:28.257 --> 00:12:36.098]  According to the 2010 Government Accountability Office, we have 55,000 illegal immigrants in federal prison.
[00:12:36.419 --> 00:12:39.339]  Almost 40% of the federal crimes in the U.S.
[00:12:39.659 --> 00:12:42.060]  were crimes committed by illegals.
[00:12:42.680 --> 00:12:52.121]  The cost of illegal immigration to the American taxpayers is $113 billion every single year.
[00:12:52.461 --> 00:12:54.842]  Yet, we have the Denver Police Department
[00:12:55.362 --> 00:13:07.356]  That is now saying publicly that they will not cooperate with Donald Trump's immigration enforcement and Mayor Rahm Emanuel from Chicago says he is not willing to cooperate either.
[00:13:07.597 --> 00:13:15.146]  Chicago will always be a sanctuary city and for more on that we go to Margaret Howell who is standing by.
[00:13:16.144 --> 00:13:16.745]  I don't know.
[00:13:34.882 --> 00:13:37.524]  Okay, well there are a number of things that could happen here.
[00:13:37.544 --> 00:13:39.645]  President Trump could withdraw any federal money going to Chicago.
[00:13:39.665 --> 00:13:43.087]  The National Guard is sent in to enforce federal policy when cities and states don't comply.
[00:13:43.107 --> 00:13:43.828]  Who does he think he is?
[00:14:03.360 --> 00:14:07.401]  This guy has got to be the worst mayor in Chicago's history.
[00:14:07.421 --> 00:14:09.002]  Chicago is imploding right now.
[00:14:09.042 --> 00:14:10.343]  Chicago is collapsing.
[00:14:10.603 --> 00:14:14.344]  They have one of the highest murder rates, highest crime rates in America.
[00:14:14.364 --> 00:14:15.324]  American history.
[00:14:15.384 --> 00:14:16.685]  Not even Chicago history.
[00:14:17.145 --> 00:14:18.225]  American history.
[00:14:18.365 --> 00:14:20.426]  Worst mayor in American history.
[00:14:20.566 --> 00:14:22.367]  And he circumvents the law.
[00:14:22.687 --> 00:14:24.127]  He snuffs his nose.
[00:14:24.167 --> 00:14:26.068]  He's incredibly, excuse me,
[00:14:26.568 --> 00:14:29.208]  Allegedly corrupt political official.
[00:14:29.489 --> 00:14:35.230]  We could go into, we could spend an afternoon talking about the corruption involving the Chicago mayor.
[00:14:35.690 --> 00:14:40.550]  I also want to point out, Rahm Emanuel was a senior advisor at one time, very close ally to Barack Obama.
[00:14:40.850 --> 00:14:43.871]  Well, big, big surprise, big surprise.
[00:14:44.171 --> 00:14:44.931]  Well, thanks Margaret.
[00:14:44.951 --> 00:14:47.312]  I want to go back and get Larry Pinckney's comments on that.
[00:14:47.632 --> 00:14:52.412]  So the mayors of these big cities across the nation are not cooperating.
[00:14:52.472 --> 00:14:54.653]  The Denver police say they will not cooperate.
[00:14:54.853 --> 00:14:55.693]  What do you think about all that?
[00:14:56.482 --> 00:15:04.888]  Well, it's very interesting to me that they're saying they're not going to cooperate with President-elect Trump.
[00:15:05.248 --> 00:15:09.191]  Whether you like him, whether you don't, that's not the point.
[00:15:10.192 --> 00:15:22.141]  Because if the situation were reversed, okay, the first thing that these folks would be saying is, well, the law, the law of this, the law of that, okay?
[00:15:23.090 --> 00:15:27.873]  What's good for the goose is good for the gander, as the old saying goes.
[00:15:28.593 --> 00:15:46.722]  And I find it ironic, to say the very least, that people such as the two individuals Rahm Emanuel, Rahm Emanuel, by the way, who's an incredibly racist person, by the way, he's playing politics.
[00:15:47.662 --> 00:15:48.042]  Okay?
[00:15:48.103 --> 00:15:49.283]  Bourgeois politics.
[00:15:50.023 --> 00:15:50.644]  And, you know,
[00:15:51.403 --> 00:15:59.686]  This is something that I think goes to the very core of our quote-unquote democracy in this country.
[00:15:59.906 --> 00:16:00.847]  Time will tell.
[00:16:01.527 --> 00:16:02.427]  Time will tell.
[00:16:02.928 --> 00:16:08.090]  And as far as the Denver Police Department is concerned, time will tell on them too.
[00:16:08.490 --> 00:16:12.291]  Because, as Margaret mentioned, funds, federal funds.
[00:16:12.331 --> 00:16:18.734]  Remember what Obama did when he did his little thing, his executive order, saying that
[00:16:19.670 --> 00:16:28.418]  You know, certain people who felt that they were of a certain gender, even if they weren't, could... He said... Do you remember what I'm talking about, Darren?
[00:16:28.478 --> 00:16:28.758]  Yes.
[00:16:29.438 --> 00:16:30.259]  About the skulls?
[00:16:30.579 --> 00:16:30.780]  Mm-hmm.
[00:16:30.820 --> 00:16:31.160]  Okay?
[00:16:31.480 --> 00:16:33.262]  That they could go into the bathrooms.
[00:16:33.282 --> 00:16:34.102]  The skull bathrooms.
[00:16:34.403 --> 00:16:34.563]  Mm-hmm.
[00:16:34.783 --> 00:16:35.404]  Exactly.
[00:16:35.844 --> 00:16:36.204]  Okay?
[00:16:36.865 --> 00:16:41.469]  And... I mean, you're talking... This is absurd!
[00:16:41.589 --> 00:16:43.831]  It's almost beyond absurd.
[00:16:43.851 --> 00:16:47.614]  I mean, what has happened to our common sense?
[00:16:48.197 --> 00:16:50.699]  And people are just being played off.
[00:16:51.460 --> 00:16:51.720]  Duke!
[00:16:52.300 --> 00:16:52.601]  Duke!
[00:16:53.021 --> 00:16:59.106]  Well, I think like mayors like Rahm Emanuel, they just want to keep everyone on the Democratic plantation.
[00:16:59.706 --> 00:17:01.327]  And that's what they're trying to do.
[00:17:01.367 --> 00:17:06.652]  This is not about a knocking on people's doors and ripping families apart.
[00:17:06.892 --> 00:17:08.313]  Donald Trump's going after the criminals.
[00:17:08.593 --> 00:17:12.798]  Okay, these are the criminals who committed crimes against Americans in this country.
[00:17:13.439 --> 00:17:15.562]  They're going to be deported immediately.
[00:17:15.882 --> 00:17:17.104]  That's what this is all about.
[00:17:17.564 --> 00:17:24.212]  And you talk about the establishment, and we've got a minute left, so I want to get your reaction on this real quick, but you and I both know
[00:17:24.793 --> 00:17:32.995]  That Donald Trump is anti-establishment, and it's always been the establishment who has tried to divide this country from the very beginning.
[00:17:33.295 --> 00:17:42.678]  You yourself, you took a very prominent role in the civil rights activists back in the 60s, and they went after you.
[00:17:42.758 --> 00:17:48.280]  COINTELPRO went after you because of your ability to unite people of all color.
[00:17:48.320 --> 00:17:49.100]  Tell us more about that.
[00:17:49.773 --> 00:17:50.373]  That's right.
[00:17:50.853 --> 00:18:05.656]  And, you know, they made it very clear that I had to be, quote, neutralized because of my ability to unify black, white, brown, red, yellow people, okay, against the establishment game.
[00:18:05.996 --> 00:18:10.436]  And the same thing is happening, but on a much, much larger level.
[00:18:10.737 --> 00:18:19.398]  Again, whether people like or dislike, or think they like or dislike President, or President-elect Trump,
[00:18:19.858 --> 00:18:20.738]  It's not the point!
[00:18:21.278 --> 00:18:24.119]  The point is, stop being Duke!
[00:18:24.740 --> 00:18:25.360]  Stop it!
[00:18:25.880 --> 00:18:35.023]  And once again, the establishment, as Dr. Paul Craig Roberts pointed out in a recent article, the oligarchy is not dead!
[00:18:35.603 --> 00:18:37.023]  It's very much alive!
[00:18:37.383 --> 00:18:40.564]  The Clinton Foundation Mafia is not dead!
[00:18:40.804 --> 00:18:42.185]  It's very much alive!
[00:18:42.545 --> 00:18:45.486]  George Soros and his activities
[00:18:46.266 --> 00:18:47.046]  He's not dead.
[00:18:47.326 --> 00:18:49.707]  He's very much alive and active.
[00:18:50.108 --> 00:18:51.668]  Wake up, people!
[00:18:52.028 --> 00:18:55.650]  Black, white, brown, red, yellow, wake up!
[00:19:41.420 --> 00:19:46.203]  Alex Jones here with a very important news update to anybody out there that wants to be prepared.
[00:19:46.884 --> 00:19:48.465]  But it goes beyond being prepared.
[00:19:48.865 --> 00:19:53.848]  Our bodies absolutely must have the good halogen iodine or we will die.
[00:19:54.208 --> 00:19:59.652]  And you look at all of the thyroid problems and all the people that don't have energy and that have all sorts of hormone problems.
[00:20:00.052 --> 00:20:06.636]  And from my research and a lot of just mainline research, it leads back to iodine over and over and over again.
[00:20:07.277 --> 00:20:08.438]  It's as important as vitamin C.
[00:20:09.278 --> 00:20:11.219]  If you don't get iodine, you die.
[00:20:11.560 --> 00:20:14.501]  But most people are just deficient, so they're low energy, they're sick.
[00:20:14.942 --> 00:20:18.564]  You've got to have iodine in your body so that your body can produce the hormones you need.
[00:20:18.744 --> 00:20:21.306]  It is the base to so many things.
[00:20:21.366 --> 00:20:33.714]  And since I got into iodine four years ago, we've helped change the entire paradigm by developing and bringing to the public deep earth crystals from 7,000 to 12,000 feet of the purest iodine available.
[00:20:33.934 --> 00:20:39.055]  Other iodine comes from the ocean or from other byproducts of chemical facilities and is tainted.
[00:20:39.155 --> 00:20:40.496]  It's bound.
[00:20:40.776 --> 00:20:41.776]  It's not absorbable.
[00:20:42.196 --> 00:20:46.758]  I tried it and I had incredible effects even with dirty iodine because the body needs it.
[00:20:46.978 --> 00:20:51.879]  When you don't have iodine, it absorbs the chlorine, the fluoride, and all these other bad halogens.
[00:20:52.239 --> 00:20:55.940]  It's such a game changer if you'll just research iodine for yourself.
[00:20:56.120 --> 00:20:58.681]  It's a fact that the federal government in the Midwest back in the 20s
[00:20:59.241 --> 00:21:08.206]  Mandated a grungier form of iodine to the salt because people had low IQs, they had huge goiters, major problems directly connected to it.
[00:21:08.386 --> 00:21:12.048]  There are some studies that show a 15 point increase, others show even higher.
[00:21:12.208 --> 00:21:25.656]  But it really is crazy to realize that this is something that is so deficient in our food chain, so deficient in our played out fields where different crops are being grown, but the federal government isn't educating people and telling them about it.
[00:21:25.856 --> 00:21:37.399]  That's why for a limited time, I want to encourage everyone to go to Infowarslife.com and get 20% off on the best nascent iodine out there from our research, Truly Pure Survival Shield X2.
[00:21:37.640 --> 00:21:40.260]  Again, that's Survival Shield Nascent Iodine X2.
[00:21:40.500 --> 00:21:43.461]  Thank you for joining us in this brief news update.
[00:21:43.841 --> 00:21:48.743]  Do yourself and your family a favor and check out the importance of iodine for yourself.
[00:21:48.823 --> 00:21:49.983]  I think you're going to be blown away.
[00:21:50.143 --> 00:21:52.724]  And whatever you do, support the broadcast and get a bottle.
[00:21:52.884 --> 00:21:53.104]  Of course!
[00:22:15.742 --> 00:22:18.343]  You've got to have vitamin C. You've got to have iodine to live.
[00:22:18.363 --> 00:22:19.404]  You've got to have water to live.
[00:22:19.744 --> 00:22:20.444]  Iodine is key.
[00:22:20.484 --> 00:22:21.104]  You must have it.
[00:22:21.465 --> 00:22:29.008]  But consult your physician first before you get powerful survival shield niacin iodine, X2, at Infowarslife.com or call toll free.
[00:22:29.028 --> 00:22:29.889]  We can answer your questions.
[00:22:29.909 --> 00:22:30.249]  888-253-3139.
[00:22:30.269 --> 00:22:32.630]  There is an information warfare happening right now.
[00:22:43.925 --> 00:22:45.387]  It's a fight for our minds.
[00:22:46.048 --> 00:22:47.971]  And InfoWars.com is on the front lines.
[00:22:48.311 --> 00:22:52.517]  Download our free multimedia app at InfoWars.com forward slash app.
[00:22:52.657 --> 00:22:56.002]  It's free, it's on Droid, it's on Apple, you name it.
[00:22:56.082 --> 00:22:57.644]  InfoWars.com forward slash app.
[00:23:02.998 --> 00:23:06.723]  Donald Trump has only been president-elect for eight days.
[00:23:07.404 --> 00:23:11.430]  It's still more than 64 days until he actually gets into office.
[00:23:12.031 --> 00:23:19.222]  But the same mainstream corporate media that lied to us throughout the campaign, that faked polls, that colluded
[00:23:19.822 --> 00:23:27.866]  With the White House and Hillary to try to rig the debates has now been caught in their biggest lies yet.
[00:23:28.007 --> 00:23:37.872]  And this video presentation, this special report will absolutely destroy it.
[00:23:38.212 --> 00:23:45.396]  Exhibit A. The entire corporate dinosaur media, from the New York Times to the Washington Post, Leningradium,
[00:23:45.990 --> 00:23:57.688]  ...are coming out and saying the campaign is imploding, that the transition team is in total disarray, that everyone is involved in a mass exodus, that they can't hire the 4,000 people needed to take over the executive branch.
[00:23:58.646 --> 00:24:04.408]  When in truth, they're going in and purging the executive branch of lobbyists.
[00:24:04.848 --> 00:24:11.930]  The number one promise that Donald Trump gave to the American people that he would do as soon as he got into office.
[00:24:12.330 --> 00:24:20.413]  So it's not discord when Vice President-elect Mike Pence begins to kick the lobbyists out of the Republican Party.
[00:24:20.613 --> 00:24:26.015]  He's telling the henchmen of the special interest that have hijacked this nation, you're fired.
[00:24:26.035 --> 00:24:27.035]  You're fired!
[00:24:34.232 --> 00:24:39.333]  So the collaborator press that works with these multinationals that have hijacked our nation is desperate.
[00:24:39.673 --> 00:24:48.274]  They've doubled down on the whole race narrative, but Americans across the political spectrum, regardless of race, color, creed or religion, aren't buying it.
[00:24:48.334 --> 00:24:53.475]  They love the message of lower taxes and draining the swamp and restoring America's greatness.
[00:24:53.675 --> 00:24:54.956]  And Trump means to deliver.
[00:24:55.496 --> 00:24:58.936]  So now the new narrative across the board is, he's incompetent.
[00:24:59.396 --> 00:25:00.217]  He's a joke.
[00:25:00.697 --> 00:25:02.157]  He doesn't have a transition team.
[00:25:02.677 --> 00:25:04.598]  Which really means he's kicking all the lobbyists out.
[00:25:05.279 --> 00:25:12.003]  So they're trying to then even withdraw support in Washington to make sure that the bureaucracy rebels against him.
[00:25:12.564 --> 00:25:20.549]  And that's why it's key for us to support Trump now more than ever, because we've sent him to Washington to do an incredibly dangerous, dirty job.
[00:25:20.749 --> 00:25:24.832]  And remember, no matter what Trump does, they're always going to spit it that it's bad.
[00:25:25.512 --> 00:25:32.037]  This is the first president in the last 60, 70 years I've seen that actually does what he says he's going to do.
[00:25:33.017 --> 00:25:35.839]  by even restricting lobbyists or cutting them back.
[00:25:36.219 --> 00:25:38.101]  He is waging war on them.
[00:25:38.381 --> 00:25:40.702]  He is delivering in triplicate.
[00:25:40.822 --> 00:25:43.604]  So let's look at the facts and see who's really incompetent.
