[00:00:25.848 --> 00:00:28.554]  Waging war on corruption.
[00:04:11.222 --> 00:04:14.223]  They fund jihadis to take over hundreds of thousands of Christians.
[00:04:14.223 --> 00:04:15.623]  Benghazi, what difference does it make?
[00:04:15.623 --> 00:04:18.324]  You know, ordering the stand down, getting caught lying about it.
[00:04:18.324 --> 00:04:20.364]  It goes on and on and on.
[00:04:20.364 --> 00:04:24.585]  The abortion pushing they're doing, the baby parts selling that Trump says is horrible.
[00:04:24.585 --> 00:04:27.366]  So, killing 3-4 million babies, selling their body parts a year?
[00:04:28.166 --> 00:04:29.087]  That bad?
[00:04:29.087 --> 00:04:29.707]  No.
[00:04:29.707 --> 00:04:35.390]  The average fake Christian wants to bitch about him saying, oh my goodness, this woman was so hot until she was married.
[00:04:35.390 --> 00:04:42.393]  This is really a referendum on whether we really want to be with the establishment that's screwing us over, or we want to make America great again.
[00:04:42.393 --> 00:04:43.774]  All right, it's a big broadcast.
[00:04:43.774 --> 00:04:45.775]  We've got huge breaking news.
[00:04:45.775 --> 00:04:47.696]  I've got my Democratic Party source.
[00:04:47.696 --> 00:04:48.957]  Roger Stone's going to be joining us.
[00:04:48.957 --> 00:04:50.898]  He's got huge intel on the debate.
[00:04:50.898 --> 00:04:53.319]  This is going to be a big broadcast, one of the biggest ever.
[00:04:53.319 --> 00:04:53.819]  Stay with us.
[00:04:53.819 --> 00:04:54.560]  We're two hours out.
[00:04:55.420 --> 00:04:58.321]  From our expanded coverage and then four hours out.
[00:04:58.321 --> 00:05:04.862]  We're selling a product, DNA Force, that is the very best nutraceutical that we can produce.
[00:05:04.862 --> 00:05:08.083]  Dr. Grip, you took years for you to develop DNA Force for us.
[00:05:08.083 --> 00:05:13.664]  It's been something that I've been working on for a long time, Alex, because I think it's very, very important.
[00:05:13.664 --> 00:05:19.786]  What the aging process is, is when the cell replicates, we lose a little bit of our telomeres.
[00:05:19.786 --> 00:05:23.067]  Telomeres are the little cups on the end of our chromosomes.
[00:05:23.067 --> 00:05:24.507]  And when it runs out, you start dying.
[00:05:24.727 --> 00:05:29.029]  We chose the PQQ because it has over 175 different clinical trials.
[00:05:29.029 --> 00:05:31.970]  It's one of the most effective substances in the world.
[00:05:31.970 --> 00:05:33.651]  It works like an antioxidant.
[00:05:33.651 --> 00:05:37.092]  It works to repair nerve growth factor.
[00:05:37.092 --> 00:05:39.673]  So this is a formula to deliver the maximum amount.
[00:05:39.673 --> 00:05:40.734]  It's in powder form.
[00:05:40.734 --> 00:05:43.615]  We have so many five-star reviews.
[00:05:43.615 --> 00:05:44.335]  I take this.
[00:05:44.335 --> 00:05:46.156]  This is the product that I take.
[00:05:46.156 --> 00:05:48.117]  Infowarslife.com and the profit we make.
[00:05:48.937 --> 00:05:49.738]  We fight the Globals.
[00:05:49.738 --> 00:05:50.878]  We fight the New World Order.
[00:05:50.878 --> 00:06:07.089]  Secure your DNA force today at InfoWarsLive.com or call toll-free 888-253-3139.
[00:06:07.089 --> 00:06:13.153]  Crashing through the lies and disinformation, it's Alex Jones on the GCN Radio Network.
[00:06:32.141 --> 00:06:36.365]  Ladies and gentlemen, it is Sunday, October 9th, 2016.
[00:06:36.365 --> 00:06:41.669]  I'm your host, Alex Jones, coming to you live from the heart of Texas, Austin, broadcasting worldwide.
[00:06:41.669 --> 00:06:46.654]  Well, coming up tonight, we've got the CNN Hosted Debate with Anderson Cooper, half of its town hall.
[00:06:48.024 --> 00:06:58.554]  We have intelligence from inside the Democratic Party, high level, on the dossier that they intend to attack Donald Trump with the next 29 days.
[00:06:58.554 --> 00:07:06.821]  Coming up at the bottom of the hour, I will launch into this exclusive battle plan that the Democrats have to launch.
[00:07:06.821 --> 00:07:09.684]  Now obviously, it's going to be about sexual activity.
[00:07:09.684 --> 00:07:11.506]  They know that's Bill Clinton and Hillary Clinton's weakness.
[00:07:12.267 --> 00:07:20.258]  They want to muddy the waters and accuse Trump of what they clearly have been involved in and have been involved covering up.
[00:07:20.258 --> 00:07:28.690]  Trump made a major miscalculation through intermediaries from the Clintons through Chelsea to Trump's daughters two and a half weeks ago.
[00:07:29.773 --> 00:07:42.365]  In the upcoming debate a week later, to not go after Hillary for the sexual crimes, and covering up, and staying in the same hotel room with Umad Abedin, whose mother's the top jihadi Wahhabist Sharia law pusher for sexual mutilation.
[00:07:42.365 --> 00:07:44.107]  I mean, she's the top person.
[00:07:44.107 --> 00:07:50.013]  Made a huge mistake not going after that, because now they are going to hammer him, and hammer him hard.
[00:07:51.940 --> 00:08:00.785]  Now obviously we have the 3-minute tape, highly edited, but Trump just came out and said, well I apologize, this is 11 years ago, this isn't who I normally am, and I've changed.
[00:08:00.785 --> 00:08:04.807]  And I'm sure he has changed, getting educated about the Globalist and the New World Order, he's shown that.
[00:08:04.807 --> 00:08:07.848]  That's why the establishment hates him.
[00:08:07.848 --> 00:08:14.832]  But just to see Bill Clinton, who's settled sexual assault cases, settled all these other cases with women, who's known to do all this,
[00:08:15.796 --> 00:08:23.204]  That the mainstream media ignoring these scores of women that have come out saying he brutally raped them decades ago.
[00:08:23.204 --> 00:08:31.993]  And Hillary on tape bragging about covering up for a pedophile she knew was guilty who brutally raped a 12-year-old girl and put her in a coma.
[00:08:31.993 --> 00:08:37.740]  And then to see them launching jihad attacks and pushing all this and then saying, oh my gosh, Donald Trump,
[00:08:39.025 --> 00:08:45.711]  With some, you know, contestant, 20 years ago, said that she gained too much weight after she won, so she lost her contract.
[00:08:45.711 --> 00:08:48.454]  That's what happens with a boxer, if they're not weight for a fight.
[00:08:48.454 --> 00:08:55.900]  Supposed to be a middleweight, you're in a heavyweight range, you forfeit the fight, or the person's gotta go ahead and fight you and sign off on that.
[00:08:55.900 --> 00:09:00.845]  But, women say they want to be in a man's world, fine, you gotta play by those rules.
[00:09:00.845 --> 00:09:04.128]  So they push this whole thing along sexist lines, it's all Hillary Clinton's got.
[00:09:05.233 --> 00:09:07.574]  Well, she's one of the biggest abusers of women out there.
[00:09:07.574 --> 00:09:15.275]  I mean, this is epic what's going on, and I don't just sit here and approach this like I'm a Republican who wants Trump to win.
[00:09:15.275 --> 00:09:16.756]  Trump has his own issues.
[00:09:16.756 --> 00:09:20.016]  I've been against the Republicans many times in my radio and TV career.
[00:09:20.016 --> 00:09:22.077]  I'm bipartisan when I attack people.
[00:09:22.077 --> 00:09:22.937]  I just go after the truth.
[00:09:22.937 --> 00:09:34.320]  But Hillary is such a monster, and has such a criminal record, and stole the nomination from Bernie Sanders, and on the payroll of the Saudi Arabians and the Communist Chinese, and
[00:09:35.552 --> 00:09:39.715]  All these other corrupt governments and the Pope, all lined up telling us we can't have Donald Trump.
[00:09:39.715 --> 00:09:41.156]  Why is that?
[00:09:41.156 --> 00:09:54.025]  Because these special interests have taken this country over, and Donald Trump, they don't know if he's for real, trying to get us our sovereignty back, or whether he's just a hyena trying to come in and steal the lion's quarry that they've already killed.
[00:09:54.025 --> 00:10:01.651]  They just know he isn't part of their club, and he's coming in to this kill, and they're about to try to kick him off of the kill.
[00:10:02.779 --> 00:10:05.220]  So, Trump's an unknown country.
[00:10:05.220 --> 00:10:08.061]  Trump's not perfect, we all know that.
[00:10:08.061 --> 00:10:12.302]  But we know Hillary Clinton is pure evil.
[00:10:12.302 --> 00:10:20.244]  And there's this mass mental illness where people can sit there and think that they're buying into somebody so they're getting political power by getting reflected glory from them.
[00:10:20.244 --> 00:10:24.526]  With Hillary, and with Obama, blacks have gotten double unemployment, what they had eight years ago.
[00:10:25.273 --> 00:10:37.057]  With them, the college educations are more unaffordable than ever, and 80 plus percent of people that get one of these college degrees will never pay off their loan, will never get a job that's worth the degree.
[00:10:37.057 --> 00:10:43.239]  But people that have been defrauded by this system are doubling down believing Bernie Sanders or Hillary can deliver them this.
[00:10:43.239 --> 00:10:50.841]  But when Hillary speaks to Wall Street, she says, listen, Bernie supporters live in their mother's basements, they're baristas at best, they're nobodies, they're losers.
[00:10:52.625 --> 00:10:58.708]  She's come out and said that her own people in these emails are losers.
[00:10:58.708 --> 00:11:02.511]  And then Obama calls gun owners and Bible believers bitter clingers.
[00:11:02.511 --> 00:11:07.093]  Well, you've already taken everything else we've got.
[00:11:07.093 --> 00:11:09.635]  Obama goes to Africa and says you can't have cars or air conditioning.
[00:11:13.390 --> 00:11:14.751]  That's the latest witchy leaks, by the way.
[00:11:14.751 --> 00:11:18.293]  I think it's very weak compared to what was supposedly going to come out, they said, last Monday.
[00:11:18.293 --> 00:11:21.275]  And it was going to, quote, on Tuesday, it was going to devastate Hillary.
[00:11:21.275 --> 00:11:23.596]  She would, quote, you know, be indicted.
[00:11:23.596 --> 00:11:24.817]  This would do it.
[00:11:24.817 --> 00:11:32.062]  Now, the latest thing is her at Wall Street speeches talking trash about people and admitting she wants a world government and carbon taxes and the TPP.
[00:11:32.062 --> 00:11:36.625]  Well, we know she called it the gold standard and bragged that she helped do the whole thing.
[00:11:36.625 --> 00:11:41.047]  And she claims, like Al Gore says he invented the Internet, she says she did the whole thing in speeches.
[00:11:41.047 --> 00:11:41.628]  We got video.
[00:11:42.248 --> 00:11:44.149]  So, I mean, what did WikiLeaks give us?
[00:11:44.149 --> 00:11:45.010]  We didn't already know.
[00:11:45.010 --> 00:11:50.874]  I mean, I guess it's internal emails, but there's thousands of them, but folks have already poured through them.
[00:11:50.874 --> 00:11:57.158]  So, the word is the Sons got intimidated, got threatened, and didn't release the motherload, and that's too bad.
[00:11:57.158 --> 00:12:08.145]  Now that they feel safe on this, they are moving forward with their massive, massive destruction of Donald Trump that I will cover at the bottom of the hour.
[00:12:08.145 --> 00:12:08.866]  Now, if you just tuned in,
[00:12:10.307 --> 00:12:12.147]  I've been hosting radio for 21 years.
[00:12:12.147 --> 00:12:13.648]  I've been syndicated for 19.
[00:12:13.648 --> 00:12:15.928]  For 10 years, I've been doing a Sunday show.
[00:12:15.928 --> 00:12:18.809]  Because I noticed that nobody really broadcasts on Saturday and Sunday.
[00:12:18.809 --> 00:12:19.809]  Drudge used to, and it was great.
[00:12:19.809 --> 00:12:21.289]  You used to always listen to it.
[00:12:21.289 --> 00:12:25.130]  And I thought, to fill that vacuum, we should syndicate on Sunday, 4 to 6 p.m.
[00:12:25.130 --> 00:12:25.530]  We've done that.
[00:12:25.530 --> 00:12:26.310]  It's been very successful.
[00:12:26.310 --> 00:12:29.691]  In fact, it was key to getting on a lot of big stations across the country.
[00:12:29.691 --> 00:12:32.431]  There's a lot of folks who stick their toe in the water, pick up the Sunday show.
[00:12:32.431 --> 00:12:34.232]  The listeners liked it, got ratings, see it.
[00:12:34.232 --> 00:12:34.892]  What in the end of the world?
[00:12:34.892 --> 00:12:39.253]  You picked Alex Jones up, then they put us on at night, and then put us on live.
[00:12:39.253 --> 00:12:39.853]  It's been a success.
[00:12:41.089 --> 00:12:43.150]  We get a jump on the news for the week.
[00:12:43.150 --> 00:12:52.154]  But today, when your station leaves us at 6 o'clock Central, 7 o'clock Eastern, 5 o'clock Mountain, 4 o'clock Pacific, we will continue on.
[00:12:52.154 --> 00:12:53.454]  And some stations are carrying it.
[00:12:53.454 --> 00:12:54.935]  TV stations are carrying it.
[00:12:54.935 --> 00:12:56.776]  Everybody's free to air.
[00:12:56.776 --> 00:12:57.356]  Take part of it.
[00:12:57.356 --> 00:12:57.976]  Take all of it.
[00:12:57.976 --> 00:12:58.857]  No contract needed.
[00:12:58.857 --> 00:13:00.237]  Just pick it up if you want it, stations.
[00:13:00.237 --> 00:13:00.977]  You know that.
[00:13:00.977 --> 00:13:04.319]  We're just here to win this war against the globalists and wake up America.
[00:13:04.319 --> 00:13:08.921]  But if you go to InfoWars.com forward slash show or InfoWars.com forward slash app,
[00:13:10.094 --> 00:13:15.737]  You can download the new free app on Droid and iPhone that has video, audio, news alerts that are gonna start in two weeks.
[00:13:15.737 --> 00:13:17.098]  A lot of other new stuff's gonna be added to the app.
[00:13:17.098 --> 00:13:17.819]  It's a great new app.
[00:13:17.819 --> 00:13:33.268]  You can also watch the debate there because when this two hours ends that we've been doing for 10 years, two hours of further live coverage from our big TV studios, I'm gonna walk across the hall as soon as this show's over, and then the full coverage for at least four hours of the debate begins.
[00:13:34.059 --> 00:13:43.345]  Two hours from six to eight central, then the 90-minute debate and at least an hour of live coverage and highlights with LeeAnn McAdoo, David Knight, myself and others.
[00:13:43.345 --> 00:13:43.805]  That's coming up.
[00:13:43.805 --> 00:13:45.506]  So we'll probably be live until like 11 o'clock.
[00:13:45.506 --> 00:13:48.828]  So I say six, six, seven hours, as long as we want to go tonight.
[00:13:48.828 --> 00:13:52.030]  Infowars.com forward slash show.
[00:13:52.030 --> 00:13:55.352]  Infowars.com forward slash app.
[00:13:55.352 --> 00:13:56.212]  But if you're just tuned in,
[00:13:57.250 --> 00:14:00.572]  We have the leaked Democrats' plan to pin rape hoax on Trump.
[00:14:00.572 --> 00:14:02.814]  Now, people are saying, yeah, what was it?
[00:14:02.814 --> 00:14:09.778]  Eight, nine months ago, there were rape charges filed in a civil suit in Houston with a fake name.
[00:14:09.778 --> 00:14:11.359]  And then others got filed all over.
[00:14:11.359 --> 00:14:14.842]  People ask, what's the point of filing these fake things?
[00:14:14.842 --> 00:14:19.565]  Because then it gives people cover to write books and articles saying, oh, we didn't know.
[00:14:19.565 --> 00:14:20.986]  It's in a lawsuit.
[00:14:20.986 --> 00:14:25.909]  You can say Jane Doe and then claim you saw Trump raping Easter bunnies on Pluto.
[00:14:27.042 --> 00:14:28.763]  And then write a book about it.
[00:14:28.763 --> 00:14:32.445]  And then, again, they didn't launch this earlier because there's only 29 days left.
[00:14:32.445 --> 00:14:33.686]  They're going to launch this tomorrow.
[00:14:33.686 --> 00:14:35.387]  Watch.
[00:14:35.387 --> 00:14:36.447]  We have the dossier.
[00:14:36.447 --> 00:14:39.269]  They may change it up because of this.
[00:14:39.269 --> 00:14:46.253]  But they're going to... And by the way, when we got this info yesterday, we started getting it two days ago, all hell broke loose.
[00:14:46.253 --> 00:14:47.013]  I'm just going to leave it at that.
[00:14:47.013 --> 00:14:47.894]  I mean, they are freaked.
[00:14:47.894 --> 00:14:49.955]  This is not where we were given this info.
[00:14:49.955 --> 00:14:53.637]  If they don't run with this tomorrow, it's because we have released this.
[00:14:53.637 --> 00:14:54.618]  But they're going to go with it.
[00:14:55.623 --> 00:15:00.106]  They're locked, they got a book being published they're gonna announce tomorrow that comes out Tuesday.
[00:15:00.106 --> 00:15:01.606]  They've got articles that are all about to hit.
[00:15:01.606 --> 00:15:08.350]  In fact, I heard about this on Friday, got the documents Saturday, and by then it began to even kind of break as they tested the waters.
[00:15:08.350 --> 00:15:11.852]  So, this is big.
[00:15:11.852 --> 00:15:20.277]  They are accusing Trump of what Jeffrey Epstein was involved with with Bill Clinton and Alita Express.
[00:15:20.277 --> 00:15:21.698]  Trump on record has been to one
[00:15:22.884 --> 00:15:29.887]  Florida party that this guy was at and left immediately, a couple years ago.
[00:15:29.887 --> 00:15:41.092]  Bill Clinton's registered in flight 16 times on the Lita Express with Jeffrey Epstein, so they know Trump had this, this is his October surprise, hydrogen bomb.
[00:15:41.092 --> 00:15:42.953]  Trump was induced not to drop it.
[00:15:43.789 --> 00:15:45.830]  He didn't launch the attack.
[00:15:45.830 --> 00:15:48.232]  The enemy's launching a counterfeit.
[00:15:48.232 --> 00:15:55.557]  And they're mixing it all in with a few Howard Stern comments in this other tape, edited to give it plausible believability.
[00:15:55.557 --> 00:15:57.339]  Stay with us.
[00:15:57.339 --> 00:15:58.960]  Clean, pure drinking water.
[00:15:58.960 --> 00:16:00.461]  You can't survive without it.
[00:16:00.461 --> 00:16:01.662]  But where do you get it?
[00:16:01.662 --> 00:16:07.666]  Alexa Pure Pro is a brand new, groundbreaking, gravity-fed water filtration system that is like no other.
[00:16:07.666 --> 00:16:13.390]  The Alexa Pure Pro transforms water from virtually any fresh source into clean, healthy drinking water.
[00:16:13.550 --> 00:16:30.417]  Pairing the unprecedented superfiltration power of an all-new Gravity Block Core with a hybrid chromatic shell, it removes up to 99.999% of impurities, including bacteria, viruses, fluoride, disinfectants, volatile organic contaminants, and hormones.
[00:16:30.797 --> 00:16:33.298]  Filter capacity up to 5,000 gallons.
[00:16:33.298 --> 00:16:34.758]  Stainless steel construction.
[00:16:34.758 --> 00:16:35.798]  Easy assembly.
[00:16:35.798 --> 00:16:36.718]  Low maintenance.
[00:16:36.718 --> 00:16:38.799]  Replacement filters are simple to install.
[00:16:38.799 --> 00:16:46.080]  And now, as part of an exclusive limited time introductory offer, you can save $20 off the retail price and get free shipping.
[00:16:46.080 --> 00:16:51.281]  This is a limited time offer, so order your unit today and receive free shipping and $20 off.
[00:16:51.281 --> 00:16:53.841]  Go to InfowarsStore.com or call 888-253-3139.
[00:16:57.262 --> 00:17:02.927]  InfoWars is proud to announce the official InfoWars Live app, available now for iPhone and Android.
[00:17:02.927 --> 00:17:11.373]  InfoWars Live allows you to watch a live, high-definition feed of the Alex Jones Show 24-7 and get the latest breaking InfoWars reports straight to your phone.
[00:17:11.373 --> 00:17:14.396]  Want to read the latest exclusives on InfoWars.com?
[00:17:14.396 --> 00:17:16.217]  Or do you want to catch up on world news?
[00:17:16.217 --> 00:17:19.340]  Now you can do so with InfoWars Live anywhere you go.
[00:17:19.340 --> 00:17:21.682]  You can browse the news, share content, and more.
[00:17:21.682 --> 00:17:24.344]  And best of all, it's free to download at InfoWars.com.
[00:17:24.824 --> 00:17:29.829]  The app is brand new, this is the first release, and it was completely built from the ground up.
[00:17:29.829 --> 00:17:33.674]  We've seen example after example of cable news networks attempting to deceive you.
[00:17:33.674 --> 00:17:42.283]  In short, the mainstream media is being covertly manipulated by well-financed political forces who are trying to sway public opinion, and in a natural direction that only serves establishment agendas.
[00:17:42.523 --> 00:17:47.549]  But InfoWars Live is the solution to the controlled press that is rapidly losing influence.
[00:17:47.549 --> 00:17:54.899]  So download InfoWars Live today at InfoWars.com and learn what's really going on instead of being spoon-fed lies by the mainstream media.
[00:17:58.257 --> 00:18:02.219]  Secret 12, InfoWarsLife's Vitamin B12 formulation.
[00:18:02.219 --> 00:18:08.523]  Most forms of Vitamin B12 are highly processed and synthetic, and cannot be properly absorbed by the body.
[00:18:08.523 --> 00:18:15.808]  That's why for real results, so many are having to turn to painful B12 injections, which are known to have higher absorption rates.
[00:18:15.808 --> 00:18:24.613]  InfoWarsLife.com is excited to announce that we can bring you our most bioactive, powerful form of B12 that has been developed with our exclusive, perfected process.
[00:18:24.913 --> 00:18:31.077]  Secret 12 is a binary of nutrimedical grade, bioavailable coenzyme forms of B12.
[00:18:31.077 --> 00:18:34.139]  Methylcobalamin, the same kind used in B12 injections.
[00:18:34.139 --> 00:18:35.920]  And adenosylcobalamin.
[00:18:35.920 --> 00:18:39.522]  Secret 12 is simply taken by mouth, right on the tongue, and then swallowed.
[00:18:39.522 --> 00:18:41.403]  No needles, no injections.
[00:18:41.403 --> 00:18:43.064]  Don't take my word for it.
[00:18:43.064 --> 00:18:44.245]  Try it for yourself.
[00:18:44.245 --> 00:18:46.566]  Discover the secret, Secret 12.
[00:18:46.566 --> 00:18:51.729]  Secure your revolutionary Secret 12 formula right now at Infowarslife.com or call 888-253-3139.
[00:18:54.591 --> 00:18:56.255]  InfoWars Life Secret 12.
[00:18:57.890 --> 00:19:02.952]  Over the years, there have been a lot of powerful advancements in the field of science and nutraceuticals.
[00:19:02.952 --> 00:19:11.634]  Longevity integrates years of scientific research into creating fantastic products like Beyond Tangy Tangerine, plant-derived minerals, and much more.
[00:19:11.634 --> 00:19:15.736]  Longevity also offers you an ingenious way to augment your income.
[00:19:15.736 --> 00:19:16.536]  And the best part?
[00:19:16.536 --> 00:19:19.417]  You'll be helping your friends and family along the way.
[00:19:19.417 --> 00:19:22.017]  Visit m4warsteam.com today.
[00:19:22.017 --> 00:19:22.798]  Become a member.
[00:19:22.798 --> 00:19:26.859]  Get discounts on the amazing products and free shipping when you sign up for AutoShip.
[00:19:27.079 --> 00:19:33.822]  And you're able to promote the products to friends and family and neighbors in your community and make money while helping people at the same time.
[00:19:33.822 --> 00:19:34.782]  Another win-win.
[00:19:34.782 --> 00:19:38.503]  That's why I'm a member of the Longevity Team at InfoWarsTeam.com.
[00:19:38.503 --> 00:19:39.744]  And you can be too.
[00:19:39.744 --> 00:19:40.304]  It's simple.
[00:19:40.304 --> 00:19:43.245]  Just go to InfoWarsTeam.com today.
[00:19:43.245 --> 00:19:45.346]  Complete a short sign-up and you're part of the team.
[00:19:45.346 --> 00:19:48.587]  That's InfoWarsTeam.com or InfoWarsHealth.com.
[00:19:48.587 --> 00:19:54.889]  So many people call into my radio show and tell me how Longevity and the products at InfoWarsTeam.com have changed their lives.
[00:19:54.889 --> 00:19:56.210]  Check it out for yourself today.
[00:20:01.323 --> 00:20:06.726]  You're listening to the Alex Jones Show.
[00:20:06.726 --> 00:20:20.334]  Oh yeah, it's the Airwolf Alex Jones here live.
[00:20:20.334 --> 00:20:24.777]  You are listening to an InfoWars.com Frontline Report.
[00:20:24.777 --> 00:20:26.198]  It's Alex Jones.
[00:20:27.196 --> 00:20:31.761]  All right, I'm in the radio slash TV studio, the small studio, for the next hour and 40 minutes.
[00:20:31.761 --> 00:20:37.366]  And I'm going to walk over to the TV studio and host at least four or five hours.
[00:20:37.366 --> 00:20:46.215]  Two hours before the debate, right through the debate, with limited commentary and analysis, and then at least an hour with your phone calls and commentary after this evening.
[00:20:46.215 --> 00:20:47.997]  This is Make it or Break it for Donald Trump.
[00:20:49.517 --> 00:20:53.019]  They have hit him with, obviously edited, but it doesn't matter.
[00:20:53.019 --> 00:20:55.801]  It's still not something good to say as a family man.
[00:20:55.801 --> 00:20:59.504]  Comments on a bus 11 years ago, clearly being asked questions.
[00:20:59.504 --> 00:21:01.085]  It's clearly edited.
[00:21:01.085 --> 00:21:04.207]  It's the type of talk you hear in a locker room.
[00:21:04.207 --> 00:21:06.588]  They've taken it out of context, but he's apologized for it.
[00:21:06.588 --> 00:21:08.350]  But they made it the biggest issue in the world.
[00:21:08.350 --> 00:21:11.612]  Hillary got four people killed in Benghazi in order to stand out.
[00:21:11.612 --> 00:21:19.097]  Hillary has engaged in all these other crimes, sold out her sovereignty, and been involved in espionage on the Communist Chinese and Saudi Arabian and Qatari payroll.
[00:21:19.837 --> 00:21:28.205]  Hillary funds and supports jihadis, murdering Christians and women and sexually mutilating people, you name it.
[00:21:28.205 --> 00:21:29.246]  It goes on and on and on.
[00:21:29.246 --> 00:21:32.449]  And Bill Clinton has settled sexual assault cases.
[00:21:32.449 --> 00:21:41.037]  And the media totally ignores that and then acts like it is the end of the world when they dredge up 11-year-old tape on Trump.
[00:21:42.458 --> 00:21:43.359]  So, here's the deal.
[00:21:43.359 --> 00:21:55.714]  If Trump needs to resign, and these so-called Republican senators that were always against Trump early on, they couldn't beat him, so their constituents got mad at him, so they had to then, the last four months, support Trump, they're now doubling back.
[00:21:55.714 --> 00:21:58.398]  CNN says the Republican Party turns against him.
[00:21:58.398 --> 00:21:59.299]  Thank God!
