[00:00:20.165 --> 00:00:20.985]  Good evening, everyone.
[00:08:53.095 --> 00:08:53.795]  I would have done it.
[00:08:54.136 --> 00:08:55.917]  She would vote to ban our guns.
[00:08:57.662 --> 00:08:59.744]  We need to do this every day of the week.
[00:08:59.944 --> 00:09:04.267]  We need to brainwash people into thinking about guns in a vastly different way.
[00:09:04.467 --> 00:09:10.872]  And remember, this is somebody, to this day, guarded, even though he's retired, by taxpayer-funded armed guards.
[00:09:11.313 --> 00:09:12.834]  It is so incredibly arrogant.
[00:09:12.874 --> 00:09:13.494]  They get bitter.
[00:09:14.335 --> 00:09:19.121]  They cling to guns, or religion, or antipathy towards people that aren't like them.
[00:09:19.381 --> 00:09:20.622]  Barack Hussein Obama.
[00:09:21.143 --> 00:09:22.725]  From my cold, dead hands.
[00:09:23.085 --> 00:09:24.947]  From my cold, dead hands.
[00:09:25.167 --> 00:09:27.350]  From my cold, dead hands.
[00:09:28.011 --> 00:09:28.752]  Charlton Heston.
[00:09:29.172 --> 00:09:36.099]  The right to defend one's person and one's home when attacked has been guaranteed through the ages by common law.
[00:09:36.580 --> 00:09:37.741]  Martin Luther King Jr.
[00:09:37.901 --> 00:09:40.064]  They've denied for so long they're coming for our guns.
[00:09:40.564 --> 00:09:41.365]  Now they admit that.
[00:09:41.785 --> 00:09:44.488]  A nation of sheep will be ruled by wolves.
[00:09:44.829 --> 00:09:47.652]  Because holding a gun makes me a real feminist.
[00:09:48.157 --> 00:09:49.157]  Come and take it.
[00:09:49.478 --> 00:09:50.838]  Battle of Gonzales, Texas, 1835.
[00:09:52.459 --> 00:09:53.459]  Molon Labe.
[00:09:54.060 --> 00:09:56.161]  King Leonidas at the Battle of Thermopylae.
[00:09:56.561 --> 00:09:58.442]  This is the big assault, ladies and gentlemen.
[00:09:58.842 --> 00:10:02.683]  So now it's time to use the First Amendment to defend the Second Amendment.
[00:10:02.964 --> 00:10:07.826]  If you think gun control is going to change the terrorist's point of view... I think you're, like, out of your mind.
[00:10:08.086 --> 00:10:09.526]  I think you're like... I think anybody is.
[00:10:09.586 --> 00:10:11.447]  I think it's absolutely insane.
[00:10:11.747 --> 00:10:14.188]  I have a strict gun control policy.
[00:10:14.709 --> 00:10:17.290]  If there's a gun around, I want to control it.
[00:10:17.990 --> 00:10:19.350]  Go ahead.
[00:10:20.411 --> 00:10:21.351]  Make my day.
[00:10:21.991 --> 00:10:25.733]  A well-regulated militia being necessary to the security of a free state.
[00:10:25.993 --> 00:10:27.093]  The right of the people.
[00:10:27.113 --> 00:10:28.313]  The right of the people.
[00:10:28.373 --> 00:10:29.274]  The right of the people.
[00:10:29.294 --> 00:10:31.894]  To keep and bear arms shall not be infringed.
[00:10:32.315 --> 00:10:33.155]  The Second Amendment.
[00:10:34.474 --> 00:10:41.244]  Everybody knows that you either use a right or you lose it, and we're using the First Amendment to defend the Second Amendment.
[00:10:41.665 --> 00:10:48.354]  Now, our last big push was with the Hillary for Prison shirts, and it became a national meme, and it's had an incredible effect.
[00:10:48.394 --> 00:10:50.577]  It has brought so many patriots together.
[00:10:51.278 --> 00:10:53.579]  I want to do the same with this Come and Take It shirt.
[00:10:53.599 --> 00:10:55.560]  We're going to have a whole bunch of different varieties coming out.
[00:10:55.860 --> 00:10:59.242]  This Texas version is the first of a group of limited editions.
[00:10:59.562 --> 00:11:04.284]  We've got one with the classic Canon, and one with the classic modern M4.
[00:11:04.584 --> 00:11:08.226]  And on the back it says, Don't Tread on Me, M4Wars.com.
[00:11:08.606 --> 00:11:10.326]  This shirt is an absolute must-have.
[00:11:10.707 --> 00:11:17.870]  It's athletic cut, and it's got this incredibly soft contouring fabric that everybody in the office loves.
[00:11:18.630 --> 00:11:29.699]  Support the InfoWar, support the Second Amendment, support the First Amendment, and meet like-minded people today by getting your Come and Take It limited edition shirt at InfoWarStore.com.
[00:11:34.723 --> 00:11:39.807]  Dads demand guns because it's me that's got to get up and go check out that noise at 2am.
[00:11:41.869 --> 00:11:48.936]  Well, I tell you what, the founding fathers would not be very happy with the political climate in America today.
[00:11:49.376 --> 00:11:51.978]  And how's this for a difference in opinion?
[00:11:52.279 --> 00:12:03.429]  This is a quote from Hillary Clinton just last year when she said, I will get the NRA shut down for good if I become president.
[00:12:03.929 --> 00:12:07.132]  If we can ban handguns, we will do it.
[00:12:07.833 --> 00:12:14.039]  And if you compare that to, let's say, George Washington, it is night and day.
[00:12:14.279 --> 00:12:26.350]  Our first president said, when the government takes away a citizen's right to bear arms, it then becomes the citizen's duty to take away the government's right to govern.
[00:12:27.031 --> 00:12:36.281]  That's right, and we've got a lot of work to do, because believe me, the government is cracking down, and there is a big push for gun control.
[00:12:36.562 --> 00:12:39.205]  I mean, just look at what's going on in California.
[00:12:39.505 --> 00:12:44.430]  Governor Jerry Brown says he's coming for your high-capacity magazines.
[00:12:45.071 --> 00:12:51.278]  And he just signed off on what might be the most draconian gun control laws in the country.
[00:12:51.738 --> 00:13:02.149]  SB 1446 says any person who possesses a large capacity magazine, that's 10 or more rounds, they must dispose of that magazine.
[00:13:02.570 --> 00:13:06.094]  They want you to surrender your magazines to law enforcement.
[00:13:06.554 --> 00:13:10.737]  Or you can personally destroy them yourself or ship them out of the state.
[00:13:11.017 --> 00:13:17.221]  The point is, you are no longer allowed to have magazines with more than 10 rounds of ammo.
[00:13:17.582 --> 00:13:26.347]  And that means literally hundreds of thousands of magazines that were previously legal have now become contraband.
[00:13:26.648 --> 00:13:28.289]  And Jakari, it gets worse, am I right?
[00:13:28.329 --> 00:13:30.790]  I mean, do you think this is worse than Chicago?
[00:13:30.851 --> 00:13:32.872]  I mean, this is some of the worst I've ever seen.
[00:13:33.052 --> 00:13:39.317]  Well, when you talk about the gun laws that are in Chicago, they have changed a bit, but they're still not good.
[00:13:39.337 --> 00:13:44.502]  They definitely do have some restricted gun control in the country, but this is what is known as backdoor gun control.
[00:13:44.802 --> 00:13:53.989]  The way that they're coming after it, they understand that every time there's a mass shooting, people go out and buy record numbers of AR-15s, AK-47s, even though they keep telling you that nobody wants these guns.
[00:13:54.290 --> 00:13:57.993]  Everybody wants to ban these guns, and I talk about that with Michael Cargill in the video coming up.
[00:13:58.553 --> 00:14:02.235]  But when you look at this, they're saying that they're going to come after your magazines.
[00:14:02.315 --> 00:14:05.837]  And to be very clear, these are not high-capacity magazines.
[00:14:05.877 --> 00:14:08.038]  These are standard capacity magazines.
[00:14:08.058 --> 00:14:08.338]  Yes.
[00:14:08.358 --> 00:14:15.201]  When you go buy an AR-15, AK-47, and they come with a 20-round, a 30-round magazine, that's not high capacity.
[00:14:15.502 --> 00:14:26.207]  That's just another one of these buzzwords, buzzphrases, that the left comes up with to scare you into thinking about these guns in a vastly different way, to quote our former Attorney General.
[00:14:27.159 --> 00:14:32.902]  One thing that I think is clear with young people and with adults as well is that we just have to be repetitive about this.
[00:14:32.962 --> 00:14:37.585]  It's not enough to simply have a catchy ad on a Monday and then only do it every Monday.
[00:14:37.645 --> 00:14:44.548]  We need to do this every day of the week and just really brainwash people into thinking about guns in a vastly different way.
[00:14:45.129 --> 00:14:47.630]  I want to take a look at some of the new rules in California.
[00:14:48.150 --> 00:14:53.153]  Ammo sales by mail order or internet purchases outlawed.
[00:14:54.281 --> 00:14:54.761]  Ridiculous.
[00:14:55.321 --> 00:14:58.123]  Transport of ammo from out-of-state, banned.
[00:14:58.543 --> 00:15:05.706]  And we're talking about they want permanent registration cards, so you have to go through a background check just to purchase a box of ammo.
[00:15:06.506 --> 00:15:13.029]  And this is, they're going to permanently track, trace, and register all ammo purchases with the Department of Justice.
[00:15:13.029 --> 00:15:17.731]  Well, the thing about this is, Darren, we've always heard this argument that we don't keep track of your purchases.
[00:15:17.791 --> 00:15:18.951]  There is no registry.
[00:15:19.231 --> 00:15:27.315]  While they're saying right here they're going to make a registry, they said you paranoid gun conspiracy theorists think everybody knows you have a gun.
[00:15:27.355 --> 00:15:28.035]  Nobody has a record.
[00:15:28.055 --> 00:15:29.015]  We destroy your record.
[00:15:29.315 --> 00:15:34.357]  You're saying you want to create a record of the people who have these things in their home.
[00:15:34.678 --> 00:15:40.440]  And it's not illegal in and of itself to own ammunition or a firearm or to carry it
[00:15:40.740 --> 00:15:41.000]  I think so.
[00:16:06.047 --> 00:16:08.169]  And here's another thing that's going on in California.
[00:16:08.249 --> 00:16:12.993]  You cannot loan your firearm to anybody except for immediate family members.
[00:16:13.474 --> 00:16:26.405]  If you were to loan it to, if we lived in California and I wanted to loan you my gun, the only way we could do it, we'd have to go through a bunch of red tape, we'd have to send a letter and such to the government so that they're getting their okay.
[00:16:26.485 --> 00:16:28.027]  We'd have to get the government's approval.
[00:16:28.949 --> 00:16:33.010]  I'm just not one of these people who thinks the government should regulate every part of my life.
[00:16:33.370 --> 00:16:34.850]  You know, I'm a legal gun owner.
[00:16:34.910 --> 00:16:36.190]  I even have a concealed carry.
[00:16:36.491 --> 00:16:40.451]  Yeah, a lot of people make the argument for constitutional carry, but I went that extra step and got it.
[00:16:40.551 --> 00:16:42.292]  I'm not breaking any laws.
[00:16:42.332 --> 00:16:54.334]  If I want to own a firearm, if I want to go to the gun range and have McBreen or Biggs or whoever else shoot my firearm, I should be allowed to do that without the nanny state coming in and telling me how many rounds I can have in my magazine.
[00:16:54.694 --> 00:16:56.175]  What type of firearm I can have.
[00:16:56.775 --> 00:17:00.398]  And I hear this argument all the time in the Marine that, why do you want an AK-47?
[00:17:00.418 --> 00:17:01.598]  Why do you want an AR-15?
[00:17:01.979 --> 00:17:02.779]  You can't hunt with it.
[00:17:03.139 --> 00:17:06.021]  Says the person who knows nothing about firearms.
[00:17:06.041 --> 00:17:11.644]  There is this thing on the gun called select fire, where you can pull the trigger one time and get one bullet.
[00:17:11.724 --> 00:17:15.607]  I understand you probably don't want a fully automatic AK to go deer hunting.
[00:17:16.307 --> 00:17:20.131]  And I'm not worried about the deer turning against us.
[00:17:20.411 --> 00:17:22.613]  Let's look at Chicago for example.
[00:17:22.774 --> 00:17:31.902]  Obama's hometown is number one in shootings and murders and up until now it had the number one toughest gun control laws.
[00:17:32.563 --> 00:17:33.144]  In the country.
[00:17:33.584 --> 00:17:36.927]  So, hey Obama, I'll let you in on a little secret.
[00:17:37.508 --> 00:17:39.750]  Criminals don't obey gun laws.
[00:17:39.850 --> 00:17:47.397]  Well, we see every holiday weekend, especially Fourth of July weekend, I'm sure it's the same if you look it up this year, massive numbers of shootings.
[00:17:47.817 --> 00:17:56.199]  And the place that's supposed to be a giant gun-free zone, they say, well, the reason why we have so many shootings in Chicago is because people get their guns from other areas.
[00:17:56.499 --> 00:18:01.181]  Okay, well, other areas where they're getting these guns is they have the same number of fatalities that Chicago has.
[00:18:01.241 --> 00:18:02.561]  No, it's a ridiculous argument.
[00:18:02.821 --> 00:18:08.703]  You have criminals who, lo and behold, don't respect and understand the law, and they choose to go about that.
[00:18:08.983 --> 00:18:13.424]  That's why I believe the average American citizen should have the right, and does have the right, to be armed.
[00:18:13.504 --> 00:18:14.724]  Yeah, it's our God-given right.
[00:18:14.984 --> 00:18:16.625]  And by the way, those shootings in Chicago,
[00:18:17.125 --> 00:18:20.487]  Not one of the shooters was a member of the NRA.
[00:18:20.847 --> 00:18:22.969]  Tell us what's coming up with the interview with Michael Cargill.
[00:18:22.989 --> 00:18:24.710]  Okay, so I wanted to talk to Michael Cargill.
[00:18:24.730 --> 00:18:38.278]  He's been on our show before of Central Texas Gun Works, a local gun shop here in Austin, and we talked about things we were just discussing, Governor Brown and the things that are going on in California, as well as many other things that are happening in our nation that we definitely think that you need to know about.
[00:18:39.178 --> 00:18:44.522]  And if you think it's going to stop in California, think again, because they are coming for you.
[00:19:01.781 --> 00:19:08.866]  These were the chaotic scenes as residents of a city in Southeastern Venezuela went on the rampage in search of basic food items.
[00:19:09.646 --> 00:19:15.570]  People desperate for staples like milk, rice and flour stormed a supermarket warehouse in Guayana City.
[00:19:16.860 --> 00:19:25.502]  If you go back to 2007, the British Ministry of Defense came out and echoed a Department of Defense report from here in the U.S.
[00:19:25.542 --> 00:19:37.084]  saying that beginning in the year 2016, right through 2020 to 2030, that they believe there would be massive multi-hundred percent food price increases worldwide.
[00:19:37.944 --> 00:19:45.926]  And that during that global meltdown, that there would be incredible social unrest that would depopulate much of the Earth.
[00:19:46.957 --> 00:19:58.285]  Now, in 2016, Vice Magazine and other publications are reporting on a 2015 report produced by the U.S.
[00:19:58.325 --> 00:20:11.134]  government, the U.N., and scores of foreign nations, as well as the State Department, overseen by food giant Cargill, the World Bank, and most importantly, the World Wildlife Fund.
[00:20:11.815 --> 00:20:12.796]  The World Wildlife Fund
[00:20:13.616 --> 00:20:21.863]  is a eugenics anti-human organization set up by Prince Bernhard who also founded the Bilderberg Group and who was a Nazi officer.
[00:20:22.524 --> 00:20:36.556]  This organization sells environmentalism to make the elite look like heroes saving the earth when in truth they are ushering in a planetary tyranny that is irrevocably damaging the fabric of our planet.
[00:20:37.096 --> 00:20:38.658]  In this new FEMA report
[00:20:39.602 --> 00:20:46.185]  With headline, FEMA contractor predicts social unrest caused by 395% food price spikes.
[00:20:46.705 --> 00:20:59.130]  You learn that this is a report filed with governments and major institutions overseen by a contractor that since the 1940s has been the main advisor for the U.S.
[00:20:59.190 --> 00:21:00.211]  Navy Marine Corps.
[00:21:00.987 --> 00:21:05.932]  The challenges and crises that we were assigned are exactly what we expect to see in the future.
[00:21:05.992 --> 00:21:06.973]  So you've got famine.
[00:21:07.133 --> 00:21:08.535]  You've got increased pests.
[00:21:08.615 --> 00:21:10.156]  Food prices are going up 400%.
[00:21:11.177 --> 00:21:13.039]  We've got a flood of migrants coming in.
[00:21:13.140 --> 00:21:14.701]  The world is starting to fall apart.
[00:21:15.021 --> 00:21:17.824]  Everything we do is going to have some negative effect.
[00:21:18.565 --> 00:21:23.270]  Now, all of this said, governments and corporations and institutions
[00:21:23.757 --> 00:21:25.278]  Are stockpiling food and weapons.
[00:21:25.319 --> 00:21:26.059]  They're digging in.
[00:21:26.079 --> 00:21:26.860]  They're getting bunkers.
[00:21:27.240 --> 00:21:31.484]  Elites are fleeing to places like New Zealand en masse.
[00:21:31.644 --> 00:21:44.896]  We've gone from financial meltdown and huge regional wars being a possibility to being a probability to more and more becoming an inevitability.
[00:21:46.058 --> 00:21:48.720]  Now, the big question is, what are we going to do about it?
[00:21:49.704 --> 00:21:53.987]  The advice I give you is the same advice that I carry out in my own personal life.
[00:21:55.728 --> 00:21:58.449]  Number one, everybody needs to be able to protect themselves.
[00:21:58.609 --> 00:22:01.351]  Everybody needs friends and family they can rely on in crises.
[00:22:01.971 --> 00:22:06.014]  And everyone needs high quality storable foods and high quality water filtration systems.
[00:22:06.614 --> 00:22:08.495]  Not just for collapse when it comes to water filters.
[00:22:08.535 --> 00:22:13.438]  All the garbage in our water, you'd be insane to drink well water or tap water with the glyphosates and all the rest of it.
[00:22:13.859 --> 00:22:18.561]  But we're offering the biggest wide spectrum sale ever on preparedness items.
[00:22:19.909 --> 00:22:23.671]  That's the lowest savings to 40% at InfowarsStore.com.
[00:22:24.191 --> 00:22:31.535]  On Infowars Select, high quality storable foods, the highest quality, the lowest prices, powered by My Patriot Supply.
[00:22:31.555 --> 00:22:33.876]  We also sell their food as well, their full spectrum.
[00:22:34.216 --> 00:22:36.818]  And all of their water filtration systems across the board.
[00:22:37.158 --> 00:22:42.861]  From gravity fed systems like Alexa Pure and Pro Pure, to shower filters, to survival straws,
[00:22:43.328 --> 00:22:49.536]  You name it, it's all 20-40% off right through July 4th at InfoWarsTore.com.
[00:22:50.117 --> 00:22:51.819]  I know, I personally am getting prepared.
[00:22:52.380 --> 00:22:53.761]  The warning signs are insane.
[00:22:54.262 --> 00:23:00.710]  Take advantage, 20-40% off until early next week with the 4th of July Holiday Special at InfoWarsTore.com.
[00:23:09.258 --> 00:23:11.359]  Chikari Jackson here for InfoWars.com.
[00:23:11.379 --> 00:23:14.482]  There's been a lot of recent developments in the world of the Second Amendment.
[00:23:14.502 --> 00:23:17.644]  So we came here to Central Texas Gun Works to talk to Michael Cargill.
[00:23:17.744 --> 00:23:19.785]  Now, Mike, there's been a lot of things going on.
[00:23:19.805 --> 00:23:22.607]  Let's first talk about the things that's going on in California.
[00:23:22.807 --> 00:23:25.609]  So we saw recently Governor Brown trying to push through a few bills.
[00:23:25.649 --> 00:23:28.671]  Can you tell us about the changes Californians can expect?
[00:23:28.911 --> 00:23:29.191]  Correct.
[00:23:29.211 --> 00:23:35.015]  So now in the state of California, California is going to be able to track your ammunition purchases.
[00:23:35.375 --> 00:23:38.938]  So it doesn't matter how much ammunition you purchase.
[00:23:39.418 --> 00:23:43.883]  You're going to have to notify the DOJ and now the government's going to know exactly what you're doing.
[00:23:44.283 --> 00:23:49.609]  And also, high-capacity magazines, anything that's over 10 rounds, are now prohibited in the state of California.
[00:23:49.629 --> 00:23:51.911]  You're going to have to destroy them.
[00:23:51.931 --> 00:23:55.095]  So, California is going the other direction when it comes to gun rights.
[00:23:55.555 --> 00:23:55.695]  Right.
[00:23:55.875 --> 00:23:59.458]  So are any of these measures that you just mentioned, in your opinion, constitutional?
[00:23:59.958 --> 00:24:00.939]  Oh, absolutely not.
[00:24:01.499 --> 00:24:13.207]  What concerns me now is that now we've got to look toward the Supreme Court because these cases are eventually going to go to Supreme Court and now we have a problem with who's going to be the next president, who's going to appoint that Supreme Court justice.
[00:24:13.567 --> 00:24:21.753]  So people need to consider, you know, who you're going to vote for when it comes to this current election and how that's going to affect us here in this nation as far as our Supreme Court.
[00:24:22.645 --> 00:24:28.208]  Now, with the candidates remaining in the presidential race, do you see any of them as a friend of the Second Amendment?
[00:24:29.508 --> 00:24:29.769]  Yes.
[00:24:30.869 --> 00:24:34.511]  I do see Donald Trump as being someone that's going to support the Second Amendment.
[00:24:35.551 --> 00:24:38.753]  Hillary Clinton, I'm sorry, no, she's not going to support the Second Amendment at all.
[00:24:39.213 --> 00:24:41.154]  You can look at the things that she said.
[00:24:41.995 --> 00:24:43.475]  So we're definitely going to have a serious problem.
[00:24:43.515 --> 00:24:49.078]  She's going to come in and do just as much, if not worse, as the current president that we have.
[00:24:49.946 --> 00:24:51.347]  Now, Mike, maybe you can explain this to me.
[00:24:51.387 --> 00:24:52.668]  You own your shop here.
[00:24:53.128 --> 00:24:59.173]  After every mass shooting, we always hear the talking heads that come out and say, Americans want gun control, Americans want gun control.
[00:24:59.573 --> 00:25:02.715]  Meanwhile, I'm sure you see a spike after almost every mass shooting.
[00:25:02.735 --> 00:25:07.038]  People come in here and buy record numbers of firearms, AK-47s, AR-15s.
[00:25:07.378 --> 00:25:08.920]  Do you have any idea of why that is?
[00:25:09.640 --> 00:25:14.464]  Every time there's any type of mass shooting, what happens is people are concerned about their Second Amendment rights.
[00:25:14.504 --> 00:25:16.586]  They're concerned about their personal protection.
[00:25:17.046 --> 00:25:27.916]  So, the media or some people want you to believe that the nation wants more gun control, but then their actions say something else, because whenever there's a shooting, people flock into the gun stores.
[00:25:27.956 --> 00:25:30.238]  We just had that recent incident in Orlando.
[00:25:31.059 --> 00:25:35.325]  Now you have the people in the LGBT community coming in and getting their handgun license.
[00:25:35.606 --> 00:25:38.470]  They're purchasing a gun because they're concerned about their personal protection.
[00:25:38.510 --> 00:25:40.974]  What we need to do is get rid of these no-gun zones.
[00:25:42.492 --> 00:25:45.115]  So are you a supporter of the campus carry?
[00:25:45.535 --> 00:25:46.156]  Absolutely.
[00:25:46.256 --> 00:25:47.277]  I support campus carry.
[00:25:47.317 --> 00:25:49.859]  I support carrying everywhere.
[00:25:50.480 --> 00:25:53.482]  There should be no reason why we should have any no-gun zones at all.
