[00:00:19.679 --> 00:00:21.743]  Welcome to the Info Wars Nightly News.
[00:06:43.294 --> 00:06:59.596]  While Lynch, whose office, under former DOJ head Eric Holder, committed the first case of criminal and civil contempt of Congress, due to his responsibility for aiding and abetting the very drug lord Lynch claims to intend to prosecute.
[00:06:59.737 --> 00:07:02.297]  But Holder isn't in a maximum security prison.
[00:07:02.617 --> 00:07:06.719]  Meanwhile, Hillary Clinton praises Holder by tweeting, Ah, the hubris of criminals!
[00:07:18.246 --> 00:07:19.607]  They just can't help themselves.
[00:07:20.047 --> 00:07:30.713]  Back in jolly old England, mega corporate criminal Stuart Gulliver, who admitted in 2012 to laundering hundreds of millions of dollars for El Chapo's Sinaloa drug cartel.
[00:07:31.073 --> 00:07:39.498]  Whereas Gulliver, after the deaths of 100,000 plus and 20,000 missing Mexicans, were funded by the monumental $376 billion of drug money HSBC handled for Wachovia,
[00:07:43.840 --> 00:08:00.154]  Gulliver is currently at the Davos Confab, still operating as the group chief executive of HSBC, making decisions with 61 other criminal billionaires determining the amount of carbon taxes they will be fleecing from the unsuspecting populace.
[00:08:00.535 --> 00:08:04.998]  The Telegraph writes, Mr. Gulliver is on a panel on business and climate change.
[00:08:05.279 --> 00:08:11.284]  He appears largely supportive of the COP21 decree agreed at Paris in December.
[00:08:11.704 --> 00:08:17.125]  But says there cannot be a binary moment when everyone drops oil in gas companies.
[00:08:17.686 --> 00:08:26.948]  And Guardian journalist Jill Traynor tweets, Gulliver warns Davos of pulling out of all fossil fuel investments as they are providers of jobs and taxes.
[00:08:27.428 --> 00:08:34.290]  And Gulliver also says, the maths do work when asked about financing of green fuel at Davos.
[00:08:34.830 --> 00:08:36.572]  The public wants to do this.
[00:08:36.932 --> 00:08:51.865]  According to Global Mafia Chief Stuart Gulliver, as El Chapo sits in a maximum security prison he has already escaped, he embodies the mentality of a global criminal organization Goliath that protects and continues to fund him.
[00:08:52.185 --> 00:08:58.690]  Because if and when El Chapo finally escapes, he will again be too big to jail.
[00:08:59.111 --> 00:09:00.972]  John Bowne for InfoWars.com
[00:09:02.034 --> 00:09:11.420]  And from .50 caliber rifles going to cartels, to grenades and rocket launchers going to ISIS, we see ISIS destroys 1400-year-old Christian heritage site.
[00:09:12.040 --> 00:09:18.464]  Satellite photos obtained by the Associated Press confirm what church leaders and Middle East preservationists had feared.
[00:09:18.824 --> 00:09:22.847]  The oldest Christian monastery in Iraq has been reduced to a field of rubble.
[00:09:23.207 --> 00:09:28.991]  Yet another victim of the Islamic State of Iraq and Syria's relentless destruction of heritage sites.
[00:09:29.071 --> 00:09:30.732]  Yeah, we see them going all over.
[00:09:31.532 --> 00:09:34.954]  They're burning down Christian villages, killing priests and doing all this stuff.
[00:09:35.514 --> 00:09:37.375]  And we've shown the clip many, many times.
[00:09:37.395 --> 00:09:38.336]  We'll have to play it again.
[00:09:38.376 --> 00:09:42.118]  But you guys have seen the clip of the grenades and all this stuff being airdropped to ISIS.
[00:09:42.138 --> 00:09:43.799]  They said it was supposed to go to the Kurds.
[00:09:43.819 --> 00:09:46.020]  We'll talk about the Kurds here in just one second.
[00:09:46.440 --> 00:09:49.263]  But however they got them, ISIS has them, and then a U.S.
[00:09:49.283 --> 00:09:55.048]  official was so bold to go on TV and say, well, a pallet of grenades isn't going to stop the U.S.
[00:09:55.068 --> 00:09:55.448]  military.
[00:09:55.488 --> 00:10:04.897]  Yes, I do agree, but it's going to kill a bunch of unarmed Christians at these World Heritage sites, tear down their monasteries and all their artifacts, but nobody seems to care about that.
[00:10:05.437 --> 00:10:09.160]  They just want to continue to bring people here to the United States, and I understand
[00:10:10.306 --> 00:10:11.887]  You have a good heart and you want to bring people here.
[00:10:11.927 --> 00:10:12.868]  That's not my issue.
[00:10:12.948 --> 00:10:22.395]  My issue is when you bring people here, it's a half measure that does not address the root cause why people are leaving Syria, Iraq, Yemen, Pakistan in the first place.
[00:10:22.695 --> 00:10:31.002]  You can bring everybody in the world to the United States of America, but it doesn't stop the foreign policy that is continuing to blow up churches, hospitals,
[00:10:31.602 --> 00:10:40.170]  Wedding parties, you know, giving guns to people who are running around ripping out people's vital organs, making ISIS recruiting videos, lighting journalists on fire.
[00:10:40.210 --> 00:10:47.117]  We're aiding all these things, or should I say certain people in the government are aiding all these things, and then they say we'll bring people here to make them feel better.
[00:10:47.157 --> 00:10:50.280]  And once again, yes, I understand if you have to worry about a drone coming up.
[00:10:50.700 --> 00:10:54.482]  In blowing up your wedding party, you want to move, but we're not stopping the things that are going on.
[00:10:54.843 --> 00:10:59.245]  If you would stop the administration that's doing these things in the first place, people would be happy to stay home.
[00:10:59.365 --> 00:11:00.506]  People don't want to leave Syria.
[00:11:00.526 --> 00:11:02.507]  They don't want to leave Yemen and Pakistan.
[00:11:02.527 --> 00:11:06.710]  They want to stay safe in their own home countries, but they can't do that because of U.S.
[00:11:06.750 --> 00:11:07.510]  foreign policy.
[00:11:07.950 --> 00:11:18.737]  And as we were talking about the shipment that went to ISIS that was meant for the Kurds, now we see Kurdish News, or supposedly meant for the Kurds, Kurdish News Agency reports Turkish military advance in Syria.
[00:11:19.517 --> 00:11:25.762]  AFN News reported late Tuesday night, Turkish troops and military equipment crossed the border and entered Syria.
[00:11:26.343 --> 00:11:36.111]  Local sources reported the movement and said that ISIS gangs in the area were all unresponsive to the activity of Turkish soldiers and that they just watched as they moved.
[00:11:37.122 --> 00:11:40.903]  In December, the Turkish President promised to eject the Islamic State.
[00:11:41.303 --> 00:11:43.224]  We have a quote here from Neil Cotter.
[00:11:43.624 --> 00:11:51.667]  It says, Turkey proves itself de facto ISIS ally by bombing YPG, main opponent of ISIS headquarters in Syria.
[00:11:51.747 --> 00:11:59.069]  So, we've seen, I believe it was the Turkish Prime Minister was caught on the phone talking about how he wants to give arms to groups like Al Qaeda.
[00:11:59.349 --> 00:12:01.230]  So, we'll just have to see how things develop here.
[00:12:01.630 --> 00:12:06.071]  There's really no simple solution to what's going on in the Middle East, or I guess any part of the world for that matter.
[00:12:06.111 --> 00:12:15.953]  But as I was saying before, if we stop the policies that are arming guys like ISIS and Al-Qaeda, if we stop blowing up people's churches and weddings, I think people would be a lot happier.
[00:12:16.373 --> 00:12:21.795]  If we weren't there playing Team America, World Police, just throw us more of your tax dollars and we'll make it all go away.
[00:12:22.075 --> 00:12:25.636]  The people who live there know what's going on and they don't like it one bit.
[00:12:27.196 --> 00:12:30.098]  It's not going on all around the world, at least not yet.
[00:12:30.158 --> 00:12:32.339]  We see people who are actually fighting back.
[00:12:32.519 --> 00:12:34.641]  In one group that's fighting back, the Christians.
[00:12:34.781 --> 00:12:42.765]  As we just said, they're tearing up our ISISs, they're tearing up Christian villages, monasteries, burning down the churches, slaughtering the priests in the streets.
[00:12:43.106 --> 00:12:47.548]  But now we see a Christian militia calling themselves God's Red Defenders.
[00:12:47.768 --> 00:12:51.491]  They're taking up arms to stop the spread of jihadism in the Philippines.
[00:12:52.071 --> 00:12:59.755]  It says members of a Christian group have taken up arms in a bid to stop the Philippines from becoming a new breeding ground for ISIS.
[00:13:00.315 --> 00:13:12.381]  It comes less than a month after the jihadi group released its first video of a terror training camp in the Filipino jungle, just after we saw the ISIS militants attack Jakarta.
[00:13:12.981 --> 00:13:21.606]  So yeah, and I've run into people every now and then, they say that it's unchristian to own a firearm or just to have self-defense in general.
[00:13:21.966 --> 00:13:25.148]  And to that I say, Christ told his followers to go and buy a sword.
[00:13:25.428 --> 00:13:31.051]  Not to have a preemptive offensive violence, but he said, hey, go out and buy your sword.
[00:13:31.071 --> 00:13:35.173]  He actually said, sell your cloak and buy a sword if you do not have any other means to get one.
[00:13:35.193 --> 00:13:40.636]  Which he is saying, being armed, once again, not saying go have proactive violence, but have a means to defend yourself.
[00:13:40.736 --> 00:13:42.277]  Also, we see in the Old Testament,
[00:13:42.877 --> 00:13:48.079]  Technically, this is talking about Jews because Christ wasn't born yet, but they talk about King David and King Saul.
[00:13:48.400 --> 00:13:53.162]  Saul killed thousands and David killed tens of thousands in self-defense, guys.
[00:13:53.942 --> 00:13:58.464]  Many guys like Samson, many other people as well, but they don't want to talk about that.
[00:13:58.484 --> 00:14:02.486]  They just want to tell you that you're supposed to be a weak victim and let people step all over you.
[00:14:02.606 --> 00:14:05.047]  No, there's a time for peace and there's a time for war.
[00:14:05.307 --> 00:14:07.848]  If somebody comes to your front door saying that they're going to kill you,
[00:14:08.388 --> 00:14:09.910]  Rape your daughter, burn down your church.
[00:14:09.970 --> 00:14:13.235]  Yes, you do have the right to defend yourself, and there's nothing wrong with that.
[00:14:13.715 --> 00:14:20.445]  And somebody who took this advice to heart, a good Samaritan, a pizza man, stopped an armed robber when he came into his vicinity.
[00:14:21.536 --> 00:14:27.917]  Matthew Wilhite, the son of a law enforcement officer, just happened to be prepared for an incident that would affect many lives.
[00:14:27.977 --> 00:14:30.598]  We walked up, the security was wrestling with this guy.
[00:14:30.618 --> 00:14:32.078]  He just didn't know it yet.
[00:14:32.578 --> 00:14:35.859]  Wilhite had walked into an armed robbery at the Fifth Avenue Mall.
[00:14:36.119 --> 00:14:39.360]  Police say the suspect was trying to steal expensive designer jeans.
[00:14:39.720 --> 00:14:43.841]  A security guard tried to stop him, and APD says the suspect pulled a gun.
[00:14:44.309 --> 00:14:44.950]  Let's talk about the truth.
[00:14:44.970 --> 00:14:51.619]  Some people say you can't handle the truth, and I guess one of the people that's concerned about this is Senator Marco Rubio.
[00:14:59.189 --> 00:15:06.651]  Senator Marco Rubio plans to deploy truth squads in three of the earliest voting states to mitigate the effects of recent attacks against him.
[00:15:07.071 --> 00:15:13.413]  Now, one of the attacks was done by Jeb Bush, who made fun of Rubio's height, which is, you know, completely ridiculous.
[00:15:13.833 --> 00:15:17.955]  But I guess he's concerned, Rubio is, that people just won't get him.
[00:15:18.055 --> 00:15:22.556]  It reminds me of the Obama truth squads we saw just a few years ago, and here's a look at that.
[00:15:23.291 --> 00:15:25.713]  We want to keep this campaign focused on issues.
[00:15:26.173 --> 00:15:31.737]  We don't want people to get distracted, and Missourians don't want to be distracted by these divisive character attacks.
[00:15:31.857 --> 00:15:36.561]  So we're here to respond to any character attacks, to set the record straight.
[00:15:36.641 --> 00:15:46.808]  Whether it is directly attributable to the campaign or to one of the soft money operations, if they're not going to tell the truth, then somebody's got to step up and say, wait a minute, that's not true, this is the truth.
[00:15:47.130 --> 00:15:53.293]  And I wish we had a truth squad today that went around telling people about all Barack Obama's empty campaign promises.
[00:15:53.633 --> 00:15:57.935]  You guys recall when he told the woman that he would buy her a house and she wouldn't have to work anymore.
[00:15:58.176 --> 00:16:01.997]  And then filmmaker Joel Gilbert talked to her years later and said, Hey, did you ever get that house?
[00:16:02.318 --> 00:16:03.758]  She's like, no, I didn't get that house.
[00:16:03.798 --> 00:16:04.819]  Of course she didn't get the house.
[00:16:05.239 --> 00:16:07.760]  You know, he said, I'm not going to increase your taxes.
[00:16:07.820 --> 00:16:12.663]  If you like your doctor, you can keep your doctor on and on and on, you know, raising the debt.
[00:16:13.283 --> 00:16:16.467]  Lemon does not raise the debt, which I guess is technically true.
[00:16:16.527 --> 00:16:18.590]  It just allows for the debt to be raised.
[00:16:18.650 --> 00:16:20.212]  But that's neither here nor there.
[00:16:20.232 --> 00:16:23.696]  Let's go on to our final story for the evening before we go on to more special reports.
[00:16:24.417 --> 00:16:30.164]  Keep in mind that we have Louis Farrakhan, the exclusive interview that you will not see anyplace else, as well as David Knights.
[00:16:30.765 --> 00:16:33.048]  Breakdown of the latest shenanigans at the BLM.
[00:16:33.548 --> 00:16:40.177]  Now you guys recall the Flint water crisis in Flint, Michigan and now the governor has come out and apologized for this and he has some things to say.
[00:16:40.537 --> 00:16:48.247]  He said, I'm sorry and I will fix it, Snyder said near the opening of his 50-minute speech directly addressing the residents of Flint.
[00:16:48.667 --> 00:16:51.868]  You did not create this crisis and you did not deserve this.
[00:16:52.208 --> 00:16:54.228]  Now many people have come out and spoken out about this.
[00:16:54.308 --> 00:16:58.289]  We've seen the National Guard giving people bottled water on the scene.
[00:16:58.349 --> 00:17:01.949]  So yes, it is a big deal and actually we have Leanne McAdoo who's out on the scene.
[00:17:02.309 --> 00:17:09.611]  You guys stay tuned for all those special reports she will be filing as she's trying to get to the bottom of the situation and talk to the residents right there in Flint, Michigan.
[00:17:09.851 --> 00:17:16.432]  Now stay tuned, we'll be back right after this break with David's breakdown of the BLM in the exclusive interview with Louis Farrakhan.
[00:17:29.861 --> 00:17:34.025]  You traitors claiming I'm a Ruski agent, say it to my face and I'll break your nose.
[00:17:34.245 --> 00:17:34.906]  I'm sick of it.
[00:17:35.146 --> 00:17:38.149]  I will stomp your head in the ground, you traitorous maggots.
[00:17:38.409 --> 00:17:51.601]  While we go under Obamacare, North American Union, conquered by European banks, announcing our kids don't belong to us, total bondage, total surveillance, and you want to shoot your mouth off about me being a Ruski agent, I will stomp your head in the ground.
[00:17:51.841 --> 00:17:57.583]  Never water yourself down just because someone can't handle you at 100 Proof.
[00:17:58.023 --> 00:18:01.885]  It's the Alex Jones Show, because there's a war on for your mind.
[00:18:01.905 --> 00:18:09.088]  I wish we'd go back to the days, I'm telling you, of getting my satisfaction out in the street.
[00:18:10.097 --> 00:18:12.878]  You pick a sword or something else, you're going out in the street.
[00:18:13.498 --> 00:18:15.418]  I'm not kidding, you cowardly scum!
[00:18:16.318 --> 00:18:21.239]  Shane Steiner's involvement with InfoWarsLife.com truly happened in an organic way.
[00:18:21.379 --> 00:18:24.100]  I went to high school with Shane, his brother, knew his parents well.
[00:18:24.320 --> 00:18:29.981]  And he was visiting the office once, hadn't been to the office in years, and said, wow, I notice you're making and selling supplements.
[00:18:30.001 --> 00:18:30.761]  Do these really work?
[00:18:30.801 --> 00:18:35.842]  Because I've tried a lot of supplements as a workout enthusiast, and I really think most of them are hype.
[00:18:35.902 --> 00:18:37.403]  And I said, here, take some home, try it.
[00:18:37.483 --> 00:18:44.048]  Well, a few weeks later, he came in, blown away, and said, I want to buy three boxes of this stuff to give my friends and family.
[00:18:44.468 --> 00:18:45.969]  It's simply amazing.
[00:18:46.009 --> 00:18:47.290]  He said, why does it work so well?
[00:18:47.330 --> 00:18:51.854]  And I said, listen, go to Infowarslife.com, watch the informational videos with Dr. Group and others.
[00:18:52.074 --> 00:18:53.575]  They understand how it all works.
[00:18:53.855 --> 00:18:55.436]  I know that it works for me.
[00:18:55.556 --> 00:18:56.697]  That's all I understand.
[00:18:56.957 --> 00:19:02.001]  The science, the facts, the research, people's testimonials, they're all on Infowarslife.com.
[00:19:02.021 --> 00:19:03.002]  You can check it out for yourself.
[00:19:03.602 --> 00:19:04.683]  I wanted to go to the gym.
[00:19:04.943 --> 00:19:14.788]  I wanted to push myself and work out harder, and that led to me being able to come out and do stuff like the barefooting and the surfing and stuff like that, which I would have never done.
[00:19:14.808 --> 00:19:17.329]  I never would have done that two years ago.
[00:19:17.929 --> 00:19:21.551]  Shane has said over and over again, more than just libido and energy,
[00:19:22.111 --> 00:19:23.873]  It made him want to get into the gym more.
[00:19:24.214 --> 00:19:25.675]  It made him want to get in better shape.
[00:19:25.715 --> 00:19:28.338]  And believe me, the Steiners have amazing genetics.
[00:19:28.879 --> 00:19:31.322]  His brother is a world champion steer wrestler.
[00:19:31.662 --> 00:19:35.647]  His dad, Bobby Steiner, is a famous world champion bull rider.
[00:19:35.847 --> 00:19:37.509]  They've got natural genetics.
[00:19:37.949 --> 00:19:42.675]  But when you added this to the mix, in Shane's own words, it took him to the next level.
[00:19:54.972 --> 00:19:56.673]  Shane noticed the mental clarity.
[00:19:57.134 --> 00:20:00.616]  Bobby was able to work out longer and gain muscle mass.
[00:20:00.736 --> 00:20:02.037]  He's already completely shredded.
[00:20:02.237 --> 00:20:04.899]  I gotta admit, for me, the biggest effect has been libido.
[00:20:05.259 --> 00:20:11.303]  Now, I've never claimed to have a body like some beach model, but back when I was 20, 22 years old and worked out every day, I looked great.
[00:20:11.343 --> 00:20:17.368]  But over the years and being married, having three kids, working 18 hours a day, I gained basically 100 pounds.
[00:20:17.508 --> 00:20:20.650]  And it's been a long process of losing that weight in the last four years.
[00:20:20.810 --> 00:20:23.392]  But if you look at the photos and the videos,
[00:20:23.752 --> 00:20:24.112]  We're good to go.
[00:20:42.837 --> 00:20:52.901]  This has actually made me feel so good that here lately, about a year ago, I started training jiu-jitsu and that kind of led to doing some boxing and kickboxing.
[00:20:52.921 --> 00:21:05.407]  I mean, it's amazing that two years ago I was on the couch and couldn't even tie my shoes and now I'm training with MMA fighters and just doing stuff that I never thought that I would be doing ever again.
[00:21:05.667 --> 00:21:07.528]  So, Supermail Vitality has
[00:21:08.408 --> 00:21:08.929]  I don't know.
[00:21:18.700 --> 00:21:19.140]  You'll love it.
[00:22:03.065 --> 00:22:12.428]  Bottom line folks, you want to discover the power of super male vitality and super female vitality for yourself by visiting InfoWarsLife.com today or by calling toll free 888-253-3139.
[00:22:19.522 --> 00:22:35.081]  I have some amazing news, as Alex has been telling you, a retirement party a few years ago, and we have the article up on Infowars.com by Don Salazar that's, I think it's gone live now, but it's going to be coming up if it's not up there.
[00:22:35.862 --> 00:22:41.406]  Basically, what they're talking about is they're celebrating this lady they call the Acquisition Queen.
[00:22:42.207 --> 00:22:49.153]  They brag about all the land that she's taken, how much land she has taken for, and I'm not sure if it's the Park Service or the BLM.
[00:22:49.173 --> 00:22:50.834]  Look, they all work for the Department of Interior.
[00:22:50.874 --> 00:22:52.315]  They all work for the federal government.
[00:22:52.976 --> 00:22:58.900]  The BLM has different parts of its organization, some of them that confiscate land, some of them that
[00:23:00.288 --> 00:23:01.588]  Supposedly managed land.
[00:23:02.028 --> 00:23:03.469]  That's questionable as we see this.
[00:23:04.069 --> 00:23:07.330]  Okay, now let's get to this clip of the BLM stuff.
[00:23:07.350 --> 00:23:11.030]  This is coming from Lady Serena Catania.
[00:23:11.310 --> 00:23:12.851]  I think is the way to pronounce her name.
[00:23:12.871 --> 00:23:14.531]  She has a Sustaining America channel.
[00:23:15.651 --> 00:23:16.751]  We were sent this clip.
[00:23:16.811 --> 00:23:18.512]  A couple different people sent this to us.
[00:23:18.972 --> 00:23:20.172]  I want to try to get her on.
[00:23:20.252 --> 00:23:22.233]  She's got a website, sustainingamerica.com.
[00:23:22.713 --> 00:23:25.253]  Talk to her a little bit more about the background of this.
[00:23:25.293 --> 00:23:28.074]  And of course, if you go to her YouTube channel, go to her
[00:23:28.874 --> 00:23:43.707]  Her website, you'll see some other very heartbreaking videos about people who built their dream home, wanted to retire, close to a national park, and the national park comes in and takes their land.
[00:23:44.528 --> 00:23:53.656]  And this one video that she has, the lady says they had just built their dream home, they were working on this, and they were going to confiscate all of it.
[00:23:53.696 --> 00:23:55.618]  She asked, well, what are you going to do with the home?
[00:23:56.411 --> 00:24:00.712]  They said, well, you know, some of the nicer ones, like yours, we won't tear down.
[00:24:01.232 --> 00:24:02.773]  We'll have park employees move into them.
[00:24:03.453 --> 00:24:05.213]  And it's like, oh, okay.
[00:24:05.254 --> 00:24:09.675]  So it's okay for the government bureaucrats to live in these homes.
[00:24:09.875 --> 00:24:20.598]  It's not an impact on the sustainability of the environment if a park employee or a federal employee steals this from you and lives in it, but you can't stay there.
[00:24:21.258 --> 00:24:23.801]  That's the reality that we live with, okay?
[00:24:24.402 --> 00:24:27.186]  So yeah, there's some heart-wrenching other videos that she has.
[00:24:27.827 --> 00:24:29.349]  She's gone around doing interviews with people.
[00:24:29.389 --> 00:24:33.815]  We're going to do the same thing here at InfoWars because we have to understand what this is about.
[00:24:34.534 --> 00:24:40.035]  This isn't just coming about the ranchers or the miners or the loggers, okay?
[00:24:40.075 --> 00:24:43.296]  They're coming after people with homes in the suburbs.
[00:24:43.356 --> 00:24:48.496]  And if you don't understand that these people have rights as well, you're going to lose your home as well.
[00:24:49.177 --> 00:25:00.218]  When you look at these massive forest fires that are happening on government land, it is because of a policy that puts a priority on locking people out of the land.
[00:25:00.238 --> 00:25:02.799]  It used to be they would allow people to come in and cut deadwood.
[00:25:03.439 --> 00:25:04.980]  Standing deadwood, falling deadwood.
[00:25:05.720 --> 00:25:06.040]  Okay?
[00:25:06.120 --> 00:25:09.101]  That was what would keep the forest fires down.
[00:25:09.361 --> 00:25:13.502]  By letting standing deadwoods, dead trees remain.
[00:25:14.003 --> 00:25:16.623]  By letting them remain on the ground after they've fallen.
[00:25:16.643 --> 00:25:18.624]  Without letting anybody pull these things out.
[00:25:19.384 --> 00:25:22.245]  That is causing massive devastation.
[00:25:22.545 --> 00:25:26.187]  As we talked about when we talked about the situation with the Hammond family.
[00:25:27.167 --> 00:25:32.289]  Here was a situation where that year in Oregon, three and a half million acres burned from wildfires.
[00:25:33.208 --> 00:25:36.950]  They tried to stop a wildfire that was going to destroy their property.
[00:25:37.010 --> 00:25:39.491]  They did a backfire to stop it.
[00:25:39.511 --> 00:25:40.931]  139 acres burned.
[00:25:41.332 --> 00:25:46.794]  And for that, the BLM called them arsonists and prosecuted them as terrorists.
[00:25:46.854 --> 00:25:52.877]  And by the way, the bureaucrat who did this, the prosecuting attorney,
