[00:00:20.165 --> 00:00:21.746]  Welcome to the Infowars Nightly News.
[00:09:52.733 --> 00:09:54.274]  He says, I want to get rid of the gang members.
[00:09:54.334 --> 00:09:55.714]  I thought, well, you're not going to be able to do that.
[00:09:55.794 --> 00:09:58.335]  And this is coming from an advocacy
[00:09:58.615 --> 00:09:58.995]  We're good to go.
[00:10:19.955 --> 00:10:22.497]  Criminal, then you shouldn't be deported according to them.
[00:10:23.277 --> 00:10:27.480]  Or if you're labeled as a gang member, they don't want you to be deported either.
[00:10:27.580 --> 00:10:35.284]  That is California, and that's why we see these people still going at it, still saying we want to get out of the United States because Donald Trump got elected.
[00:10:35.324 --> 00:10:40.527]  These are the people, the Cal Exit Group, and here's one bit of interesting irony here.
[00:10:40.927 --> 00:10:43.149]  They have established an embassy in Moscow.
[00:10:43.689 --> 00:10:55.537]  So these people who are complaining and saying the Russians hacked our elections, well, the people who want to secede, the Californians who want to secede from the United States have now opened an embassy in Moscow.
[00:10:55.577 --> 00:10:58.179]  The group calls themselves Yes California.
[00:10:58.519 --> 00:11:03.863]  They're hoping for a exit break for the United States and I want to know what I can do to help them leave.
[00:11:04.384 --> 00:11:12.970]  Because as we pointed out, all of this talk about Hillary Clinton winning the popular vote, the margin that she has is the margin that she had in California.
[00:11:13.590 --> 00:11:17.454]  That support there, margin of two and a half million votes there in California.
[00:11:17.474 --> 00:11:29.726]  If they subtract that, if they subtract the amount, 1.7 that he won, that she won in New York, Donald Trump would have had two million more votes in the popular vote than Hillary Clinton did.
[00:11:29.786 --> 00:11:30.787]  That's the real issue.
[00:11:31.187 --> 00:11:33.388]  Now that brings us to the election today.
[00:11:33.448 --> 00:11:35.809]  The Electoral College met today in the various states.
[00:11:36.429 --> 00:11:38.670]  They met together and they cast their votes.
[00:11:38.930 --> 00:11:41.430]  I believe this is something that should have happened automatically.
[00:11:42.011 --> 00:11:46.872]  And now we see a, I think, an unprecedented number of protest votes.
[00:11:47.012 --> 00:11:48.673]  Typically we don't have any.
[00:11:49.193 --> 00:11:51.895]  There's been a few where there's been one elector that has changed.
[00:11:51.955 --> 00:11:56.959]  The most recent time that we've seen someone cross party lines was back in 1972.
[00:11:57.440 --> 00:12:04.385]  There was a Republican elector, Roger McBride, who voted for the Libertarian candidate in that election rather than voting for Richard Nixon.
[00:12:04.526 --> 00:12:07.308]  So he crossed lines as a Republican elector.
[00:12:07.328 --> 00:12:08.729]  He voted for the Libertarian candidate.
[00:12:09.049 --> 00:12:15.534]  But typically what we see are defections within the same party, usually on the losing side.
[00:12:15.554 --> 00:12:18.257]  And I'd said before that I thought most of the faithless electors
[00:12:18.757 --> 00:12:22.120]  Would be voting against Hillary Clinton, and that's what we saw today happen.
[00:12:22.641 --> 00:12:26.645]  We had six people who were faithless electors so far.
[00:12:26.705 --> 00:12:34.112]  Not all of the votes at this point have been recorded, but we've had four in Washington State and two in Texas.
[00:12:34.672 --> 00:12:40.038]  And remember, in some states, like for example in North Carolina, if you do not follow the popular vote
[00:12:40.618 --> 00:12:42.559]  You were fined $500 and replaced.
[00:12:42.720 --> 00:12:45.982]  I believe that's what we should see happen, if we even have to have people.
[00:12:46.522 --> 00:13:03.635]  Once we have the State Board of Elections who are in charge of the elections, once they certify the elections, it seems to me they ought to just report the total number of electoral votes that they have to the federal government at that point, rather than allowing this to become a grandstand for political protest.
[00:13:04.215 --> 00:13:18.730]  Now in Washington, of the four people who refused to vote for Hillary Clinton, three of them voted for Colin Powell, and one of them voted for Faith Spotted Eagle, who is a person who is leading the protests in Dakota against the pipeline.
[00:13:19.190 --> 00:13:25.237]  And I tweeted out, it's a bit ironic that these faithless electors voted for someone named Faith Spotted Eagle.
[00:13:25.837 --> 00:13:29.680]  But that's one way to give Hillary Clinton the bird, and that's what they did in that particular state.
[00:13:30.061 --> 00:13:35.145]  In other states, we'd had in Maine, one elector said, I'm not going to vote for Hillary Clinton, I'm going to vote for Bernie Sanders.
[00:13:35.645 --> 00:13:38.668]  He did that in the first round, they said, we're not going to allow that.
[00:13:38.888 --> 00:13:42.952]  So they had a second round, he went back and he voted for Hillary, and they said, that's okay, we're going to go with that.
[00:13:43.372 --> 00:13:49.958]  So that's what we saw in those two areas, and then we saw very late in the day, Texas meeting and casting their votes.
[00:13:51.061 --> 00:14:04.867]  And that put Donald Trump over the top, but we did have the faithless elector, I believe it was Chris Supren, we don't know who voted for John Kasich, we don't know who voted for Ron Paul, but we had two people out of the Texas delegation that did protest votes.
[00:14:05.728 --> 00:14:09.610]  This, I believe, is going to multiply if we don't stop it.
[00:14:10.350 --> 00:14:14.295]  And understand, what these people are doing is beyond being faithless.
[00:14:14.415 --> 00:14:15.876]  They say they're following their conscience.
[00:14:15.916 --> 00:14:17.298]  They're exercising their free speech.
[00:14:17.338 --> 00:14:19.581]  Well, they're shutting down our conscience.
[00:14:19.621 --> 00:14:21.503]  They're shutting down our free speech.
[00:14:21.543 --> 00:14:24.666]  They're shutting down our votes because we did not vote for them.
[00:14:25.267 --> 00:14:28.269]  These people were chosen by the political establishment.
[00:14:28.710 --> 00:14:32.272]  They were chosen without any input from the general public.
[00:14:32.332 --> 00:14:34.774]  And if you go back, they call themselves the Hamilton electors.
[00:14:34.834 --> 00:14:45.162]  If you go back to the Federalist Papers, precisely the reason they created the Electoral College was to stop this kind of political cabals that are creating intrigue, that are creating tumult.
[00:14:45.442 --> 00:14:46.543]  That is what's happening now.
[00:14:46.603 --> 00:14:48.925]  That was what the Electoral College was supposed to prevent.
[00:14:49.505 --> 00:14:56.610]  And part of that was to say that we're not going to have any elected senators or congressmen as part of the Electoral College.
[00:14:56.630 --> 00:14:57.971]  But look at what happened in New York.
[00:14:58.471 --> 00:15:10.259]  In New York, three of the 29 electors were people like the sitting governor, Andrew Cuomo, the sitting mayor of New York, Bill de Blasio, and former president Bill Clinton.
[00:15:10.319 --> 00:15:17.644]  I would think that the former president would be excluded by that prohibition in the Constitution, even if you're
[00:15:18.424 --> 00:15:24.271]  We're going to limit that to federal electors and say that it's okay to have people holding state office.
[00:15:24.371 --> 00:15:25.632]  So New York allowed that.
[00:15:25.732 --> 00:15:39.007]  Meanwhile in Ohio, someone who was selected by Donald Trump, who actually won the election there, was forced to step down as they had some leftist liberals there file a lawsuit saying you cannot be an elector
[00:15:39.608 --> 00:15:42.070]  Because you are a state representative.
[00:15:42.290 --> 00:15:44.031]  So that's the double standard that we're seeing.
[00:15:44.451 --> 00:15:48.734]  That is the subversion of the political process that we have to worry about.
[00:15:48.794 --> 00:15:53.998]  And moving forward, I think with all of the publicity that's been given to these faithless electors,
[00:15:54.912 --> 00:16:01.697]  I think if we don't get ahead of this, and we don't shut this down, I think we're going to see a lot more of this when it comes around to the next election.
[00:16:02.317 --> 00:16:11.704]  And understand that it is a very important function that the Electoral College is doing in the sense that it gives each individual state a say in what is happening.
[00:16:12.344 --> 00:16:19.850]  If we didn't have this, as Donald Trump said, he would have only campaigned in five states rather than the 15 that he campaigned in.
[00:16:20.430 --> 00:16:21.130]  But think about that.
[00:16:21.671 --> 00:16:27.394]  When he campaigned in 15 states, that's only 30% of the states that are involved in the election.
[00:16:27.934 --> 00:16:34.978]  So when we look at the people who are complaining in New York and California, we have to understand the Electoral College was there as a firewall.
[00:16:35.518 --> 00:16:42.221]  To keep one or two states from dominating the election and to keep their corruption contained within that particular state.
[00:16:42.241 --> 00:16:48.424]  If they're going to load the ballot up with their votes for their candidate, it's contained into that one state.
[00:16:48.604 --> 00:16:50.706]  The other way to look at this is the way Reason pointed out.
[00:16:50.726 --> 00:16:52.106]  They said it's kind of like the World Series.
[00:16:52.486 --> 00:16:55.088]  The World Series is the best of seven games.
[00:16:55.748 --> 00:16:59.976]  You don't determine the winner by the person that scored the most total runs.
[00:17:00.096 --> 00:17:01.279]  It's one game at a time.
[00:17:01.619 --> 00:17:05.266]  And the election is really a series of 51 elections.
[00:17:05.286 --> 00:17:07.030]  50 states and the District of Columbia.
[00:17:07.725 --> 00:17:13.128]  But as we talk about fraud, I want you to take a look at the IMF chief, Christine Lagarde.
[00:17:13.149 --> 00:17:15.190]  She is now a banker on the run.
[00:17:15.730 --> 00:17:16.611]  Talk about a bank run.
[00:17:17.371 --> 00:17:22.314]  Christine Lagarde, as French finance minister, approved a $417 million state payout to a business tycoon in 2008.
[00:17:26.457 --> 00:17:32.758]  She's now left the country before the trial verdict, so evidently she's thinking this isn't going to go her way.
[00:17:32.918 --> 00:17:34.959]  So she is on the lam.
[00:17:35.059 --> 00:17:36.559]  This is Lagarde on the lam.
[00:17:36.959 --> 00:17:42.020]  Now when we come back, we're going to talk about this massive denial of service that has hit InfoWars.
[00:17:42.040 --> 00:17:43.220]  You know why they're doing it.
[00:17:43.260 --> 00:17:47.641]  You know they want to put a firewall around our site, keep you from getting our information.
[00:17:47.901 --> 00:17:51.822]  The way to do that, they've decided, is to shut down your ability to get to our stores.
[00:17:51.842 --> 00:17:52.482]  We're going to look at
[00:17:52.983 --> 00:17:58.541]  Where this is coming from and we're going to talk about what it actually is because there's a lot of confusion from people.
[00:17:58.601 --> 00:17:59.765]  Stay with us, we'll be right back.
[00:18:15.854 --> 00:18:20.759]  No one will go to the New York Times or care that it's even admitted that the government's hatching most of the terror plots.
[00:18:21.319 --> 00:18:22.440]  Or people will say, what are you doing?
[00:18:22.741 --> 00:18:23.962]  Endorsing radical Islam?
[00:18:24.002 --> 00:18:24.743]  Saying it doesn't exist?
[00:18:25.123 --> 00:18:25.824]  I didn't say that!
[00:18:26.524 --> 00:18:30.729]  I said our criminal government is arming them, aiding and abetting them,
[00:18:31.309 --> 00:18:35.752]  Protecting them to attack and kill us so they can take our freedoms!
[00:18:36.272 --> 00:18:38.473]  That's what I said!
[00:18:38.573 --> 00:18:44.336]  Never water yourself down just because someone can't handle you at 100 Proof.
[00:18:44.757 --> 00:18:48.639]  It's the Alex Jones Show, because there's a war on for your mind.
[00:18:50.638 --> 00:18:58.801]  CNN, MSNBC, Fox News, Glenn Beck, and everybody else that runs around claiming that I'm saying there aren't any real Muslim terrorists.
[00:18:59.141 --> 00:19:01.182]  That's a load of crud and you know it.
[00:19:01.962 --> 00:19:16.387]  Three years ago, the Congress in the National Defense Authorization Act repealed the law that had been on the books for decades, barring the CIA and other agencies from engaging in domestic propaganda and disinformation.
[00:19:17.734 --> 00:19:36.358]  Over the weekend, they passed the Countering Disinformation and Propaganda Act that funds 160 plus million dollars to this new organization that will, quote, discover and counter with its own disinformation, alternative media that they dub fake news.
[00:19:37.659 --> 00:19:52.010]  At the very same time, we see mainstream media claiming that Trump, myself, Tucker Carlson, you name it, are Russian agents, and that the American people really wanted Hillary Clinton, but the Russians somehow hacked in, and that's why Trump won.
[00:19:52.751 --> 00:19:56.173]  Yes, we've gotten Trump elected, but they're openly trying to overthrow that.
[00:19:57.034 --> 00:20:00.379]  Now more than ever, InfoWars needs your prayers and your support.
[00:20:00.439 --> 00:20:06.106]  And I need you to take the articles and the videos that are on the site and realize you're the reason we're having such an effect.
[00:20:06.166 --> 00:20:07.948]  You're the power of InfoWars.
[00:20:08.329 --> 00:20:12.574]  Get those articles, get those videos, get those special reports out to everyone you know.
[00:20:13.869 --> 00:20:22.471]  As we approach Christmas, and I'm supposed to say that word now, our country's under such incredible thought police tyranny, it's important to be thankful.
[00:20:22.612 --> 00:20:34.215]  And I am extremely thankful to all of you that have prayed for us, that have spread the word about the broadcast, that have supported us, that have defended us, and that have financially supported us.
[00:20:34.835 --> 00:20:42.837]  We go out and search for the very best products and we also develop amazing products and then bring them to you at very competitive prices.
[00:20:43.277 --> 00:20:45.798]  So when we have a sale it really is a sale.
[00:20:46.318 --> 00:20:52.340]  That's why this week through the 17th we can guarantee you'll get delivery before Christmas.
[00:20:52.580 --> 00:20:58.602]  Again if you order by this Friday the 17th and you will get store-wide free shipping
[00:20:59.002 --> 00:20:59.442]  I think so.
[00:21:20.994 --> 00:21:21.995]  1995 can't beat that deal.
[00:21:22.495 --> 00:21:26.056]  Winter Sun, Vitamin D3, 25% off.
[00:21:26.416 --> 00:21:31.577]  Survival Shield, X2, Nascent Iodine, again an amazing 30% off.
[00:21:31.977 --> 00:21:36.419]  BioTruth Selenium, 30% off, and that's just some of the specials.
[00:21:36.799 --> 00:21:40.860]  Check them out today at InfoWarsStore.com or InfoWarsLife.com
[00:21:41.340 --> 00:21:42.301]  We're call toll free.
[00:21:42.622 --> 00:21:48.749]  The great crew will answer your questions, tell you about some of the other specials, and take your order if you'd like.
[00:21:48.769 --> 00:21:49.110]  888-253-3139.
[00:21:50.532 --> 00:21:59.003]  And finally, from myself, Alex Jones, and the rest of the InfoWars crew and my family, I want to wish all of you a blessed and merry Christmas.
[00:22:01.354 --> 00:22:03.054]  Electrify your day with Secret 12.
[00:22:03.654 --> 00:22:04.995]  It's like lightning in a bottle!
[00:22:05.215 --> 00:22:08.755]  We all have days in which we just can't seem to perform at the level we'd like to.
[00:22:09.115 --> 00:22:16.877]  InfoWars Live Secret 12 is designed to naturally energize your body and mind with two great tasting and super high quality forms of vitamin B12.
[00:22:17.057 --> 00:22:21.858]  Proper vitamin and nutrient intake is essential to keep your body functioning at optimum levels.
[00:22:22.018 --> 00:22:27.499]  The reality is, it's hard to take in the proper amount of vitamins we need each day with our modern diets.
[00:22:27.839 --> 00:22:35.380]  Secret 12 by InfoWarsLife is an easy way to naturally upgrade your vitamin B12 intake and support your body's natural systems.
[00:22:35.620 --> 00:22:40.081]  It pairs two forms of vitamin B12 into one explosive formula.
[00:22:40.341 --> 00:22:49.163]  Vitamin B12 supports healthy energy levels through red blood cell formation and aiding in the body's natural processes, but it also assists with many other functions of the body.
[00:22:49.363 --> 00:22:52.623]  Electrify your mind and body and take your health to the next level.
[00:22:52.903 --> 00:22:56.484]  Experience the power of Secret 12 at InfoWarsLife.com.
[00:22:56.805 --> 00:22:58.441]  That's infowarslife.com
[00:23:03.422 --> 00:23:06.503]  Well, of course we all know about the famous Great Wall of China.
[00:23:07.003 --> 00:23:10.244]  Many people, however, don't know about the Great Firewall of China.
[00:23:10.264 --> 00:23:21.248]  If you don't follow computers and what happens in the world of the Internet, of course that is something that the Chinese government has constructed to keep information away from the Chinese people that they don't want the Chinese people to have.
[00:23:21.829 --> 00:23:27.791]  Unless it's government-approved information, they have set up a very effective firewall to keep you from getting that information.
[00:23:28.717 --> 00:23:31.638]  Now they're trying to export that to the United States.
[00:23:31.758 --> 00:23:37.080]  There's information that the Chinese government, the globalists, and the American government don't want you to have.
[00:23:37.600 --> 00:23:40.061]  Information like what we have here at InfoWars.
[00:23:40.341 --> 00:23:50.505]  And rather than putting a firewall around InfoWars, what they're trying to do with this denial-of-service hack is to put a wall around our store to cut off our funding.
[00:23:50.966 --> 00:23:54.107]  You saw that they moved against Breitbart by trying to take them down.
[00:23:55.051 --> 00:23:59.693]  Having corporate sponsors remove their sponsorship, remove their ads from the Breitbart site.
[00:23:59.713 --> 00:24:02.354]  They're supported by ads that they serve on their site.
[00:24:02.734 --> 00:24:12.737]  We support our operation here by direct sales to you of the best products that we can find to help you to improve your health, to improve the health of your family, to prepare for crisis.
[00:24:13.357 --> 00:24:17.719]  That's the way we fund our operation, with direct sales to our listeners, to our customers.
[00:24:18.019 --> 00:24:19.840]  So they've tried to eliminate that.
[00:24:20.380 --> 00:24:23.881]  Now when we talk about hacking, I think it's very important because this is an overused word.
[00:24:24.341 --> 00:24:31.849]  We've seen the Democrats talk about hacking, and quite frankly, there wasn't any hacking, Russian or otherwise, that caused Hillary Clinton to lose the election.
[00:24:31.889 --> 00:24:35.613]  Yes, we learned information about Hillary Clinton that caused a lot of people not to vote for her.
[00:24:36.073 --> 00:24:40.979]  But those emails from the DNC, we've had two British ambassadors, not one but two,
[00:24:41.559 --> 00:24:44.540]  Tell us that that information didn't come from the Russians.
[00:24:45.020 --> 00:24:58.043]  One of the former ambassadors came to the United States, he said, to get that information handed to him in a park by a disgruntled somebody who was part of the DNC, who was a Bernie Sanders supporter.
[00:24:58.663 --> 00:25:00.744]  And so he said, I was handed that information.
[00:25:00.764 --> 00:25:01.944]  So it wasn't hacked into.
[00:25:01.984 --> 00:25:04.225]  They didn't steal this using a computer hack.
[00:25:04.705 --> 00:25:11.409]  Also, John Podesta's emails, we were told, from one of the staffers, said, I'm sorry, I clicked on something I shouldn't have clicked on.
[00:25:11.449 --> 00:25:15.251]  It was a phishing attack, where they clicked on that and got his information.
[00:25:15.271 --> 00:25:20.454]  Of course, his password was P at sign SSW0RD.
[00:25:20.674 --> 00:25:21.915]  Not a very secure password.
[00:25:21.935 --> 00:25:22.996]  That's what a lot of people use.
[00:25:23.036 --> 00:25:26.738]  So, it didn't take anything to get those emails, those particular emails.
[00:25:26.778 --> 00:25:27.879]  So, it wasn't really a hack.
[00:25:28.479 --> 00:25:33.800]  They were simply telling us the truth about Hillary Clinton, and the information was turned over by insiders.
[00:25:34.280 --> 00:25:38.821]  And a lot of people are concerned when they see that InfoWars has got a denial of service.
[00:25:38.841 --> 00:25:43.282]  They think, oh, it's been hacked, and my information, my credit card information has been taken.
[00:25:43.342 --> 00:25:44.762]  No, they haven't infiltrated the site.
[00:25:44.802 --> 00:25:50.503]  What they're trying to do is set up a wall around the site, a wall specifically around our store, so that you can't get there.
[00:25:50.843 --> 00:25:56.384]  Now, we have set up additional phone lines, so if you're having trouble getting in, you can still place those orders by phone.
[00:25:56.404 --> 00:25:57.444]  You can still support us.
[00:25:58.004 --> 00:26:07.128]  But we have to understand that these globalists are using China just as they tell us that they don't support protectionism, that they want free trade, they don't support nationalism.
[00:26:07.388 --> 00:26:13.111]  They have created with China a hyper-protectionist regime, a hyper-nationalist regime.
[00:26:13.451 --> 00:26:17.073]  They have done currency manipulation, of course, because they're bankers.
[00:26:17.113 --> 00:26:20.614]  That's one of the things that they think about, manipulating the currency to get what they want.
[00:26:20.654 --> 00:26:22.175]  That's what the central bankers always do.
[00:26:22.435 --> 00:26:24.216]  And of course they've resorted to outright theft.
[00:26:24.756 --> 00:26:26.496]  of designs, theft of copyright.
[00:26:26.516 --> 00:26:28.197]  That's all included in the China price.
[00:26:28.777 --> 00:26:36.778]  Now I had a white hat hacker contact me about this particular situation that's going on with the denial of service, the blocking of InfoWars store.
[00:26:37.339 --> 00:26:39.559]  And I want to read you some of what he sent to me.
[00:26:39.599 --> 00:26:48.841]  He said, this particular active botnet appears to originate with 10 million Yahoo email accounts, part of the 2 billion Yahoo emails that were hacked.
