[00:00:00.089 --> 00:00:01.252]  We're good to go.
[00:09:48.651 --> 00:09:54.797]  As if a public figure worth billions of dollars having a right to defend themselves is alien or strange.
[00:09:55.478 --> 00:09:56.679]  Ronald Reagan carried a gun.
[00:09:57.620 --> 00:10:00.142]  But that's how disconnected they hope you are.
[00:10:00.162 --> 00:10:02.885]  A police officer carries a gun, wears a bulletproof vest?
[00:10:03.826 --> 00:10:05.867]  I'd say they're in a lot less danger, and they're in danger.
[00:10:06.886 --> 00:10:14.852]  They're in a lot less danger than the Republican frontrunner with all these haters and all these giant town halls and open events without screening, basically, or limited screening.
[00:10:15.513 --> 00:10:19.716]  He's probably one of the most in-danger people in America or in the world.
[00:10:20.917 --> 00:10:24.479]  And they act like it's weird that he wears a bulletproof vest.
[00:10:24.499 --> 00:10:26.581]  They say, why doesn't he button his coat?
[00:10:26.601 --> 00:10:27.782]  Well, what's he, fat?
[00:10:28.342 --> 00:10:31.725]  No, you can see the bulletproof vest.
[00:10:35.441 --> 00:10:36.561]  And I'm going to just leave it at that.
[00:10:37.682 --> 00:10:41.303]  He's got other security measures that I've been told about.
[00:10:44.804 --> 00:10:48.526]  And it just shows how they have this idea that Hollywood can have bodyguards.
[00:10:49.534 --> 00:10:56.999]  Presidents can have bodyguards, Supreme Court justices can have them, but citizens, even when they're a frontrunner, it's bad.
[00:10:57.099 --> 00:10:59.060]  That is the disconnect.
[00:10:59.961 --> 00:11:14.771]  Also, coming up, I haven't gotten into the whole Black Lives Matter movement in the last few months because, quite frankly, I'm really sick of watching these people and really sick of seeing what they're peddling and these rappers meeting at the White House and Obama meeting at the White House with the leaders of Black Lives Matter.
[00:11:15.491 --> 00:11:16.972]  I'm against police brutality.
[00:11:17.092 --> 00:11:17.693]  I'm against
[00:11:18.493 --> 00:11:23.020]  In some cases profiling and obvious persecution of black people being singled out.
[00:11:24.522 --> 00:11:33.355]  But if you look at the statistics and the numbers in the aggregate and the numbers of deaths, it is one of the least dangerous trends for black people in this country.
[00:11:36.215 --> 00:11:39.218]  Maximum, a couple hundred black people a year shot by police.
[00:11:39.698 --> 00:11:42.840]  And in most cases it's justified, but let's just say none of it's justified.
[00:11:43.301 --> 00:11:45.542]  Is that the number one issue facing black America?
[00:11:45.803 --> 00:11:49.806]  Double unemployment, Planned Parenthood targeting you, killing 52% of your people.
[00:11:50.847 --> 00:11:52.928]  Is something killing millions of people a year big?
[00:11:53.369 --> 00:11:54.469]  Or is a couple hundred big?
[00:11:54.489 --> 00:11:57.172]  I mean, see, I just use logic, folks.
[00:11:57.252 --> 00:12:01.875]  And then I ask, who is behind the Black Lives Matter movement?
[00:12:01.915 --> 00:12:03.196]  The White House, Soros.
[00:12:03.396 --> 00:12:04.938]  He found differences between Catholic
[00:12:06.062 --> 00:12:12.765]  And Orthodox in Ukraine got them all to kill each other, overthrew an elective government, now the country is in decline.
[00:12:14.025 --> 00:12:21.609]  They go in and find Sunni versus Shiite, they exacerbate the differences there, overthrow the countries, and then basically come in and take them over.
[00:12:22.589 --> 00:12:30.973]  And they come here and they bring in giant Hispanic populations, fill them full of socialist hatred, full of racial vitriol in many cases at the universities.
[00:12:32.148 --> 00:12:34.470]  And then turn them into chip-on-the-shoulder political bodies.
[00:12:35.070 --> 00:12:43.156]  Well, they haven't been as effective as doing that with black folks, because black folks really did have something they could say was terrible and horrible and long-term that happened to them that was systemic.
[00:12:45.658 --> 00:13:01.050]  But it's such mind control, and I'll talk about this some other day, to watch this where Kanye West and Jay-Z and 50 Cent and all these people are just constantly going and stirring stuff up, constantly going around like that's their street cred,
[00:13:02.182 --> 00:13:08.726]  To sell tickets, and then complaining, I only made 50 million last year, Kanye said, I need more money.
[00:13:10.227 --> 00:13:11.148]  Actually said that.
[00:13:12.829 --> 00:13:13.489]  It's a joke.
[00:13:14.249 --> 00:13:30.720]  You've got these filthy rich people running around, complaining about all this stuff, and it's government directed to get us all in each other's throat, and clue, they're heating it back up ahead of the election, just like when the radical Muslims didn't get elected in Kenya, he told his cousin Odinga, go ahead and have riots in his, you know, Senate letter.
[00:13:31.300 --> 00:13:33.321]  They'll make you a government position, and they did.
[00:13:33.741 --> 00:13:35.282]  So they're looking to disrupt this election.
[00:13:35.302 --> 00:13:40.524]  They're looking for some big distractions to bring in civil emergencies where he can appoint a Supreme Court justice.
[00:13:40.824 --> 00:13:44.026]  There's a lot of stuff going on, a lot of hanky-panky right now.
[00:13:46.297 --> 00:13:51.399]  So Miami Police Union votes to boycott Beyonce concert.
[00:13:51.499 --> 00:13:54.319]  Police Union and other cities considering similar action.
[00:13:54.700 --> 00:14:00.421]  But the bigger issue is why at the Super Bowl would you see all this being pushed?
[00:14:00.921 --> 00:14:04.603]  Like the gun control, like the anti-family stuff, like the anti-father garbage.
[00:14:05.083 --> 00:14:08.824]  And you know Doritos has a pro-fetus ad and Planned Parenthood complaints.
[00:14:10.871 --> 00:14:12.412]  And the feminist complaint.
[00:14:12.592 --> 00:14:13.712]  It's all an agenda.
[00:14:14.032 --> 00:14:16.613]  The agenda isn't coming from Beyonce and Kanye.
[00:14:16.633 --> 00:14:19.355]  They're just the front people that do what they're told by Hollywood.
[00:14:20.515 --> 00:14:26.197]  It's the establishment doing this, and the police need to start pointing to that if you really want to change the country.
[00:14:27.158 --> 00:14:28.578]  Sure, nice start.
[00:14:28.638 --> 00:14:37.002]  Don't supply security to these folks if they want to sit there and say that you deserve to basically be killed.
[00:14:37.982 --> 00:14:39.023]  Because that's what they do.
[00:14:40.848 --> 00:14:44.650]  Now, we're going to go to break here in a few minutes, but I want to start going to this John Bowne report.
[00:14:45.470 --> 00:14:49.192]  Just please don't forget to stay in contact with us to get exclusive video, key articles.
[00:14:49.632 --> 00:14:52.233]  It's just harder for them to censor when we can email you directly.
[00:14:52.534 --> 00:14:54.795]  Sign up at InfoWars.com forward slash newsletter.
[00:14:54.835 --> 00:14:55.315]  It's free.
[00:14:55.735 --> 00:14:58.997]  You get a lot of great discounts and promo codes for InfoWarsStore.com.
[00:14:59.017 --> 00:15:01.358]  Sign up today, InfoWarsStore.
[00:15:03.226 --> 00:15:05.988]  Now, let's go ahead and go to this powerful report from John Bowne, Pope versus Trump.
[00:15:06.028 --> 00:15:06.328]  Here it is.
[00:15:18.228 --> 00:15:21.450]  We have scored a direct stab in those sons of bitches' hearts!
[00:15:21.890 --> 00:15:23.931]  We gotta keep runnin' the knife in though, folks!
[00:15:23.991 --> 00:15:25.292]  Gotta keep runnin' it in there!
[00:15:25.332 --> 00:15:27.653]  Not worry what they're doing to us, just... You wanted to fight?
[00:15:27.753 --> 00:15:28.393]  You're getting it!
[00:15:28.793 --> 00:15:32.435]  You wanted to overrun us and poison us and take our families and kill us?
[00:15:32.796 --> 00:15:34.376]  You will die!
[00:15:34.596 --> 00:15:35.257]  Not us!
[00:15:35.737 --> 00:15:37.959]  Choose which side you're on in the government and the military.
[00:15:38.319 --> 00:15:39.940]  And worldwide, choose which side you're on.
[00:15:40.300 --> 00:15:42.302]  The age of cowardice is coming to an end.
[00:15:42.822 --> 00:15:45.043]  The age of men will return.
[00:15:45.744 --> 00:16:01.775]  Would you be willing to trade all the days from this day to that, for one chance, just one chance, to come back here and tell our heirs that they may take our lives, but they'll never take our freedom!
[00:16:04.551 --> 00:16:06.011]  The time is now.
[00:16:06.371 --> 00:16:08.612]  The age of the Patriot is peaking.
[00:16:08.932 --> 00:16:13.953]  America wouldn't even exist if not for the sacrifice of millions of unknown soldiers.
[00:16:14.353 --> 00:16:25.596]  George Washington himself, battling severe dysentery, crawled on his hands and knees in the dark to defend this great experiment known as the United States of America.
[00:16:25.996 --> 00:16:37.791]  Now there is an open media battle waging between the New World Order's Pope Francis and the awakening realization of complete tyranny with a bullseye sighted on millions of Americans.
[00:16:38.152 --> 00:16:41.957]  Caught in the crosshairs, presidential candidate Donald J. Trump.
[00:16:42.257 --> 00:16:44.019]  And Trump isn't backing down.
[00:16:44.680 --> 00:16:56.223]  Steve Watson writes, GOP frontrunner Donald Trump has promised to make public currently guarded secrets surrounding the 9-11 attacks should he be elected president.
[00:16:56.623 --> 00:17:07.306]  Speaking at a campaign event in Bluffton, South Carolina, Trump continued his onslaught on the Bush presidency by once again raising the issue of the attack on the World Trade Center on 9-11, 2001.
[00:17:09.468 --> 00:17:10.569]  We went after Iraq.
[00:17:10.989 --> 00:17:12.310]  We decimated the country.
[00:17:12.470 --> 00:17:13.271]  Iran's taken over.
[00:17:13.291 --> 00:17:13.451]  Okay.
[00:17:13.871 --> 00:17:15.453]  But it wasn't the Iraqis.
[00:17:16.293 --> 00:17:21.137]  You will find out who really knocked down the World Trade Center, because they have papers in there that are very secret.
[00:17:21.257 --> 00:17:22.839]  You may find it's the Saudis.
[00:17:23.379 --> 00:17:23.699]  Okay?
[00:17:24.160 --> 00:17:25.120]  But you will find out.
[00:17:25.280 --> 00:17:25.841]  But it wasn't Iraq.
[00:17:26.061 --> 00:17:37.724]  Trump was referring to the 28 pages of the original Joint Congressional Inquiry into 9-11, which remain classified and withheld from the public on grounds of national security.
[00:17:38.024 --> 00:17:47.146]  The pages are already known to implicate the Saudi royal family in financing the supposed hijackers in the United States prior to the attacks.
[00:17:47.566 --> 00:18:01.293]  Speaking at a press conference regarding the missing pages in 2014, Kentucky Representative Thomas Massey lobbied for the release of the documents stating he read them and that they challenged him to reconsider everything he knew about the event.
[00:18:01.413 --> 00:18:12.638]  I had to stop every couple pages and just sort of absorb and try to rearrange my understanding of history for the past 13 years and years leading up to that.
[00:18:13.538 --> 00:18:16.059]  It challenges you to rethink everything.
[00:18:16.619 --> 00:18:20.720]  And so I think the whole country needs to go through that.
[00:18:21.040 --> 00:18:22.980]  It's going to be difficult and could be embarrassing.
[00:18:23.581 --> 00:18:26.681]  But that is no reason to keep the truth for the American people.
[00:18:27.242 --> 00:18:40.725]  Donald Trump has repeatedly attacked Jeb Bush on the campaign trail and at debates by raising the issue of 9-11 and the intelligence warnings that were provided to the Bush administration and subsequently ignored.
[00:18:41.565 --> 00:18:45.469]  Jeb Bush has avoided the issue and even mocked those who raise it.
[00:18:45.669 --> 00:18:49.952]  Would you be in favor of seeing the 28 pages that have been redacted from the 9-11 commission report?
[00:18:49.972 --> 00:18:51.193]  Would you be one to see those released?
[00:18:51.213 --> 00:18:53.155]  Yeah, I'd like to see them.
[00:18:53.515 --> 00:18:54.176]  You got them?
[00:18:54.416 --> 00:18:55.577]  Well, hopefully we can get them.
[00:18:55.897 --> 00:19:01.522]  My son's dead and I don't know all the facts.
[00:19:01.903 --> 00:19:02.643]  Yeah, I'd like to see them.
[00:19:02.663 --> 00:19:03.364]  You got them?
[00:19:03.404 --> 00:19:07.828]  Keeping it a secret about those who facilitated it must end now.
[00:19:08.488 --> 00:19:16.494]  Trump's comments have prompted establishment Republicans and conservative talking heads to label him a 9-11 truther and a radical kook.
[00:19:16.954 --> 00:19:29.643]  His enemies are coming out of the woodwork, fresh on the heels of a big Catholic no-no by legitimizing contraception as a lesser evil in the face of the World Health Organization's nefarious Zika virus.
[00:19:29.923 --> 00:19:33.046]  The Pope is the spokesman for the decimation of the world's cultures.
[00:19:55.507 --> 00:20:00.771]  By what in Europe is clearly either a horrendous mistake or a deliberate action.
[00:20:01.051 --> 00:20:09.238]  Pope Francis broke new ground when he unleashed his temper on adoring Catholics after stumbling from giving a hug to a disabled person in a wheelchair.
[00:20:09.398 --> 00:20:12.980]  The Pope is losing his temper on his followers for a reason.
[00:20:13.381 --> 00:20:20.826]  Because Pope Francis knows a new world order is right around the corner and he doesn't need his followers anymore.
[00:20:21.307 --> 00:20:22.928]  John Barron for Infowars.com
[00:20:26.610 --> 00:20:27.751]  A powerful transmission.
[00:20:27.771 --> 00:20:30.773]  We're going to have that posted to Infowars.com right now.
[00:20:34.435 --> 00:20:37.977]  And we need everybody to get the video out to their friends and family and neighbors.
[00:20:39.198 --> 00:20:39.858]  This is a war.
[00:20:41.239 --> 00:20:50.165]  And the reason I get even more animated and more aggressive and more focused is that people need to be broken out of their trance and realize that this isn't a game.
[00:20:51.646 --> 00:20:52.727]  This is for all the marbles.
[00:20:53.832 --> 00:21:04.377]  And the social engineers that run the planetary government don't want to just run us, don't want to just conquer us, because they think they can manage things better.
[00:21:05.638 --> 00:21:14.262]  They are fundamentally anti-human and want to break the human cycle forever because it overthrows monopolies with innovation.
[00:21:16.963 --> 00:21:22.086]  They are fundamentally in competition with free will and the human spirit.
[00:21:22.406 --> 00:21:22.846]  Period!
[00:21:25.919 --> 00:21:35.041]  Those that survive under the technotronic era will live in a form of undeadness.
[00:21:36.762 --> 00:21:54.787]  You'll still have blood coursing through your veins, but you will not be human, and from birth, you will be shuttered in to a false reality and programmed, where there is no language authorized but the daily download, and where you become nothing more but a biological robot.
[00:21:55.911 --> 00:21:56.451]  An Android.
[00:21:57.971 --> 00:21:58.552]  A Replicant.
[00:21:59.952 --> 00:22:00.852]  A Nexus 6.
[00:22:05.413 --> 00:22:07.213]  And I've got stacks of news articles here today.
[00:22:07.253 --> 00:22:12.054]  Several of them are big liberal tech people and others saying, I'm sick of seeing homeless.
[00:22:12.094 --> 00:22:12.955]  Clean them out the street.
[00:22:13.015 --> 00:22:13.835]  They're disgusting.
[00:22:15.855 --> 00:22:20.116]  Wait till there's a hundred million homeless people and not five million.
[00:22:20.136 --> 00:22:21.716]  They're going to eat you alive.
[00:22:22.056 --> 00:22:24.257]  You fools thought you could
[00:22:25.325 --> 00:22:29.629]  Rob everybody and build an anti-capitalist system and then scapegoat capitalism?
[00:22:30.610 --> 00:22:35.894]  And you think socialism will just pacify people when the means of production is destroyed?
[00:22:36.615 --> 00:22:40.578]  Hollande is coming out saying, sorry, you can't work 35 hours anymore a week.
[00:22:40.998 --> 00:22:42.440]  Sorry, we gotta cut your vacation.
[00:22:42.480 --> 00:22:43.961]  Sorry, we're taking your pension funds.
[00:22:46.083 --> 00:22:49.826]  The French that got domesticated and thought socialism was so great are now so spoiled.
[00:22:52.256 --> 00:22:53.997]  You are about to be completely gutted.
[00:22:54.917 --> 00:22:57.658]  And that's what happens once socialism goes into its final phases.
[00:22:57.958 --> 00:23:03.160]  Then it collapses, and either fascism or communism comes in, which are basically the same thing.
[00:23:05.741 --> 00:23:11.984]  With communism, they just have a fascist group that's above the law of oligarchs, and they call it communism.
[00:23:13.148 --> 00:23:16.530]  But really, it's just fascism using communism as a management model.
[00:23:16.930 --> 00:23:22.674]  And by the way, those of you that went to political science and read books, some of you go, that's not true, they're completely different.
[00:23:23.474 --> 00:23:27.556]  I've read Benito Mussolini's writings and Hitler's writings, Mein Kampf and more.
[00:23:28.037 --> 00:23:29.658]  I've read Das Kapital.
[00:23:30.018 --> 00:23:32.499]  I've read the complete Communist Manifesto probably ten times.
[00:23:34.561 --> 00:23:36.622]  And the political ideas I have coined
[00:23:38.928 --> 00:23:42.129]  And my perspective has invaded the body politic.
[00:23:42.149 --> 00:23:50.491]  We're going to be interviewing some news reporter from the Netherlands and she's quoting me about the left-right paradigm and dichotomy and how it's false and has no idea even who I am.
[00:23:50.531 --> 00:23:52.351]  She's repeating something I coined 20 years ago.
[00:23:52.771 --> 00:23:54.392]  That is success, ladies and gentlemen.
[00:23:56.372 --> 00:24:00.753]  When you hear people all over using your terms and you don't even make a comment, you just go, oh, really?
[00:24:00.813 --> 00:24:01.214]  Interesting.
[00:24:01.254 --> 00:24:02.794]  Thank you for that information.
[00:24:04.850 --> 00:24:12.832]  I don't go to some vomitarian college and have them fill me full of Jacobin propaganda.
[00:24:15.693 --> 00:24:18.154]  And then come back and regurgitate it like I'm smart.
[00:24:18.874 --> 00:24:21.034]  I've read your founding father Plato.
[00:24:21.354 --> 00:24:22.115]  Three of his books.
[00:24:23.615 --> 00:24:24.735]  The Republic three times.
[00:24:25.876 --> 00:24:28.316]  I first read The Republic when I was ten years old.
[00:24:29.977 --> 00:24:30.477]  Or tried to.
[00:24:36.246 --> 00:24:39.288]  And if you guys want to know where you're coming from, you need to go read it.
[00:24:41.229 --> 00:24:49.555]  If you want to know who the dominant philosopher is of the world, who wrote the book on the eugenicist 2,300 years later?
[00:24:53.337 --> 00:25:02.343]  If you want to know where Hitler got it all, if you want to know where David Rockefeller got it all, if you want to know where Zbigniew Brzezinski comes from, if you want to know where George Soros comes from, if you want to know where V.I.
[00:25:02.423 --> 00:25:03.244]  Lenin comes from,
[00:25:08.456 --> 00:25:09.236]  Guess what about Plato?
[00:25:11.237 --> 00:25:13.537]  He didn't use terms like liberal and conservative.
