[00:00:20.219 --> 00:00:22.221]  Welcome to the Info Wars Nightly News.
[00:15:05.225 --> 00:15:07.667]  Which absolutely wasn't going to be effective at all.
[00:15:08.168 --> 00:15:12.612]  And he went on to say that our focus needs to be on confronting radical extremism.
[00:15:12.932 --> 00:15:14.393]  Terrorism is the issue.
[00:15:14.714 --> 00:15:15.674]  Let me say it again.
[00:15:15.975 --> 00:15:19.618]  Terrorism is the issue and defeating terrorism is our focus here in the house.
[00:15:20.078 --> 00:15:21.940]  So this is the people's house.
[00:15:22.260 --> 00:15:27.245]  So Jakari Jackson took to the streets of Austin, Texas to find out what the people thought of this stunt.
[00:15:28.607 --> 00:15:36.190]  As we speak, there's a sit-in on Capitol Hill where the participants hope that their actions will draw attention to the four gun bills that recently failed in the Senate.
[00:15:36.570 --> 00:15:41.991]  Now, what's interesting about these four is that they all contain language about background checks in some measure or another.
[00:15:42.352 --> 00:15:49.254]  And it's leading many people to question, well, even if these bills have been retroactive, would they have prevented San Bernardino or, more recently, Orlando?
[00:15:50.134 --> 00:15:57.542]  Also, people are pointing out that one of the participants in the sit-in is John Lewis, a representative who has found himself a victim of the no-fly list.
[00:15:57.802 --> 00:16:01.186]  So we're going to talk to the people here today and see if the sit-in is the right way to go.
[00:16:01.206 --> 00:16:05.690]  Do you think it's good for the civilian populace at large to have the right to bear arms?
[00:16:06.911 --> 00:16:07.012]  Yes.
[00:16:07.032 --> 00:16:07.132]  Okay.
[00:16:07.799 --> 00:16:12.903]  And with the Democratic sit-ins, one of the things they're trying to bring attention to is the bills that failed this week.
[00:16:13.023 --> 00:16:15.985]  They're basically all gun background check bills.
[00:16:16.225 --> 00:16:24.411]  Do you think that gun background check bills, had they been retroactive, would have prevented Orlando, San Bernardino, or any number of the other shootings that we've seen here recently?
[00:16:24.671 --> 00:16:25.232]  I think they could.
[00:16:26.586 --> 00:16:30.789]  We could go farther into background checks before those type of guns are sold.
[00:16:31.149 --> 00:16:38.335]  If any of the bills that were up for vote that failed, would any of those prevent San Bernardino or Orlando, even if they had been retroactively passed?
[00:16:38.395 --> 00:16:44.160]  You know, if I was marketing it, I would be saying like, it's not about prevention, but it's lies.
[00:16:45.501 --> 00:16:45.921]  You know what?
[00:16:45.961 --> 00:16:47.541]  Maybe the guy couldn't have gone in an arsenal.
[00:16:47.561 --> 00:16:48.642]  Maybe he still could have gone in guns.
[00:16:48.722 --> 00:16:53.723]  Maybe instead of in Orlando, he would have killed 48, or 47, or 45.
[00:16:54.663 --> 00:16:56.923]  But at least there would have been that many more lives not killed.
[00:16:57.123 --> 00:17:06.625]  So if he couldn't do that gun, and if he could do another type of gun instead, does he still going to feel that his Second Amendment rights are, maybe they're infringed upon, but he still has Second Amendment rights?
[00:17:06.665 --> 00:17:08.125]  Well, they're, shall not be infringed.
[00:17:08.225 --> 00:17:09.306]  It's right there in the Constitution.
[00:17:09.326 --> 00:17:10.046]  Shall not be infringed.
[00:17:10.086 --> 00:17:11.726]  He has a semi-automatic gun.
[00:17:11.886 --> 00:17:13.166]  Questions on freedom of speech too.
[00:17:13.227 --> 00:17:18.649]  I mean, you know, we can only take it as not just carte blanche, excuse me, not just carte blanche, same things with guns.
[00:17:18.669 --> 00:17:22.730]  You know, all of our amendments have certain limitations to them, you know.
[00:17:23.791 --> 00:17:25.771]  I think it's a very dated law.
[00:17:26.472 --> 00:17:33.394]  I don't think you should, especially to automatic weaponries that are totally designed to kill humans, like, I don't think anyone should have access to that.
[00:17:34.334 --> 00:17:36.635]  I think guns should be absolutely controlled.
[00:17:37.516 --> 00:17:37.956]  In what way?
[00:17:38.658 --> 00:17:39.759]  Much more than they are now.
[00:17:40.600 --> 00:17:42.402]  I think background checks should be improved.
[00:17:42.642 --> 00:17:45.726]  I honestly don't think there's a necessity for guns.
[00:17:46.206 --> 00:17:51.211]  Other than for sport, I don't think they should be used for self-protection.
[00:17:52.112 --> 00:17:53.894]  You don't think they should be used for self-protection?
[00:17:53.934 --> 00:17:58.079]  I mean, I see people that have guns and they use them to like...
[00:17:59.417 --> 00:17:59.957]  Kill people.
[00:18:00.557 --> 00:18:06.579]  I think if everybody had a gun in return to defend themselves, people would just go crazy.
[00:18:06.899 --> 00:18:10.139]  I mean, there's already cops shooting people who are unarmed.
[00:18:10.679 --> 00:18:18.501]  Well, I personally think that there should be some gun control, but I also think that I have the right to bear arms to protect myself.
[00:18:18.721 --> 00:18:19.421]  That's how I feel.
[00:18:20.882 --> 00:18:26.303]  Um, I'm just not convinced that gun control would solve the problems because
[00:18:27.748 --> 00:18:34.111]  I mean if you take away guns from people then they're going to find other ways to kill people and obviously guns allow murder to a larger degree.
[00:18:35.732 --> 00:18:44.117]  But I think that freedom is one thing that is good for America and you have to deal with the repercussions of that sometimes.
[00:18:44.497 --> 00:18:47.178]  Tell us your view on the AK-47, the AR-15.
[00:18:47.258 --> 00:18:50.360]  It's a glorified .22 with a little bit more velocity.
[00:18:51.249 --> 00:18:51.709]  Big deal.
[00:18:51.949 --> 00:18:54.730]  I think all people that think black guns are scary are racist.
[00:18:54.750 --> 00:18:57.552]  Oh wow, so he's saying that it's triggering to people.
[00:18:57.752 --> 00:18:58.272]  That's right.
[00:19:04.894 --> 00:19:09.316]  There's a very important question that needs to be answered.
[00:19:10.437 --> 00:19:12.097]  Will humanity survive?
[00:19:13.778 --> 00:19:15.759]  And to look at that threat, we have to ask another question.
[00:19:16.439 --> 00:19:18.740]  What is the number one obstacle
[00:19:19.537 --> 00:19:27.204]  To human beings and our species surviving and becoming a type one civilization that isn't just dependent on this planet.
[00:19:28.845 --> 00:19:39.214]  You could say that it's changes in the heavens, suns going supernova, tectonic earthquake and volcano events, nuclear weapons, genetic engineering.
[00:19:40.742 --> 00:19:50.145]  But if you look at the race, the acceleration of technological development, I think the biggest threat overall is humanity not pacing ourselves.
[00:19:52.005 --> 00:19:53.345]  We're good to go.
[00:20:17.319 --> 00:20:23.386]  Seeks black market brain implants in bid to plug into artificial intelligence matrix.
[00:20:23.846 --> 00:20:31.934]  And they're going to go through the dangerous surgeries of being hooked up, not just with a few wires, but with thousands of connections total to the brain.
[00:20:33.171 --> 00:20:37.418]  to an AI computer to try to merge consciousness.
[00:20:37.878 --> 00:20:46.732]  My father, a physician, recently went back to continuing education, part of keeping his medical license, and he brought me back some of the literature they gave them.
[00:20:47.172 --> 00:20:47.934]  This is from the state
[00:20:48.454 --> 00:20:53.499]  Medical boards right here in Texas that soon you'll have to have a DNA chip to get a prescription.
[00:20:54.039 --> 00:21:10.395]  Not just that chips are going to be on the pills and medicines themselves, but now you're going to have to give your blood, basically every time, a tiny prick, into a DNA chip database that tracks everything going on in your body as well as your genes.
[00:21:11.536 --> 00:21:13.878]  In this short report we're only scratching the surface.
[00:21:15.424 --> 00:21:20.991]  And the big issue here is things they denied 20, 30 years ago that were going on, they're now admitting today.
[00:21:21.632 --> 00:21:23.995]  What are they doing that we don't know about?
[00:21:25.014 --> 00:21:26.715]  We need to have a debate about our species.
[00:21:27.596 --> 00:21:42.005]  We need to understand that the global elite have decided we're obsolete and are moving towards a robotic future where there's no place for humanity, as Bill Joy wrote over 15 years ago for Wired Magazine in his article, Why the Future Doesn't Meet Us.
[00:21:42.826 --> 00:21:43.866]  And the numbers are in.
[00:21:44.467 --> 00:21:45.207]  Screen time.
[00:21:45.608 --> 00:21:46.488]  All the television.
[00:21:46.608 --> 00:21:48.329]  All the prescription drugs.
[00:21:48.389 --> 00:21:50.251]  This modern culture is killing us.
[00:21:50.571 --> 00:21:51.712]  Our IQs are dropping.
[00:21:52.472 --> 00:21:54.153]  People are becoming more and more ignorant.
[00:21:54.713 --> 00:21:57.934]  Society is unraveling and falling apart.
[00:21:58.374 --> 00:22:04.097]  So we know that the fruits of this high-tech poison tree are literally killing us.
[00:22:04.677 --> 00:22:17.542]  The answer is getting back to healthy living, gardening, spending time with our families, less screen time, and also using compounds that Mother Nature has produced that are known to boost our natural abilities.
[00:22:18.243 --> 00:22:19.763]  Humans have built an incredible world.
[00:22:20.223 --> 00:22:21.424]  We can change our environment.
[00:22:21.844 --> 00:22:30.126]  We do have that magic spark, but the elite think we're ugly and bad and have decided it's time that humans be thrown on the ash heap of history.
[00:22:30.827 --> 00:22:46.631]  We have taken some of the compounds that Mother Nature has produced and gotten the cleanest, purest sources of it and put it together in BrainForce, one of the most highly reviewed nootropic brain boosters on the market today that has an incredibly affordable price.
[00:22:47.091 --> 00:22:53.818]  Check out Brain Force today and other game-changing compounds like X2, Survival Shield, at InfoWarsLife.com.
[00:22:54.138 --> 00:22:56.521]  Again, that's InfoWarsLife.com or call toll-free, 888-253-3139.
[00:23:03.436 --> 00:23:07.578]  The Lone Wolf narrative of the Orlando attack is being questioned once again.
[00:23:07.958 --> 00:23:12.781]  Now, new evidence has surfaced that there were multiple participants in the Orlando shooting.
[00:23:13.161 --> 00:23:24.486]  Now, on Wednesday, Katherine Harridge told The Kelly File that audio captured on cell phones during the attack revealed that Mateen was conversing with one or more people about tactics and he was not talking to 911.
[00:23:26.187 --> 00:23:34.732]  Megan, an investigative source says a lot of people inside the club were using their phones to record what was going on, even inside the bathroom where Omar Mateen took hostages.
[00:23:35.172 --> 00:23:45.818]  The source said the FBI is doing a forensic review of the phones, and audio was captured of Mateen, where he appears to be having a conversation about the attack, and he was not talking to 911.
[00:23:46.258 --> 00:23:54.483]  We don't know a lot more about what was said by Mateen, but the source said it was the kind of conversation you would have with someone who was familiar with what was going on.
[00:23:55.123 --> 00:24:08.089]  Now, Intellihub actually reported on this back on June 15th, and it was mentioned during an ABC interview with one of the victims, but of course it was scrubbed, never really went into that much further because, you know, eyewitness accounts.
[00:24:08.589 --> 00:24:19.073]  But this person said, during the interview, the eyewitness, who played dead for several hours during the attack as a strategy to stay alive, said that he had overheard a phone conversation that the shooter was engaged in.
[00:24:19.413 --> 00:24:22.835]  The eyewitness said that the shooter made mention that he was the fourth shooter
[00:24:23.315 --> 00:24:28.602]  And that there were 3 others, snipers, along with a female suicide bomber that was playing dead.
[00:24:29.143 --> 00:24:38.734]  So I could see how ABC might not want to run with what this witness said, but it'll be very interesting to find out just what was on those phones that were capturing the audio in that room.
[00:24:39.415 --> 00:24:44.197]  Now there are reports that another young man was arrested in Indiana.
[00:24:44.337 --> 00:24:50.400]  He's a teenager and he was arrested for trying to join ISIS and commit acts of terrorism here on U.S.
[00:24:50.560 --> 00:24:51.020]  soil.
[00:24:51.801 --> 00:24:56.923]  This is Akram Musleh and he was arrested as he tried to board a Greyhound bus
[00:24:57.443 --> 00:24:57.523]  To
[00:25:15.131 --> 00:25:23.520]  We have these people who are going to call them homegrown terrorists, but obviously their ideology is being imported here to the West.
[00:25:23.540 --> 00:25:27.083]  They're getting radicalized online and then they're stupid enough to post about it.
[00:25:27.504 --> 00:25:31.748]  Although, of course, the FBI and other agencies appreciate it because it makes it easier to track.
[00:25:32.569 --> 00:25:41.194]  But this is what is coming out of this Senate committee report out of Senator Jeff Sessions office where he's talking about the fact that since 9-11 there have been 580 terror convictions here in the U.S.
[00:25:41.214 --> 00:25:42.934]  380 of those terrorists are foreign born so they are coming in from
[00:25:49.898 --> 00:26:00.282]  All sorts of countries where terrorism is rife, including Pakistan, Lebanon, Palestine, Somalia, Yemen, Iraq, Jordan, Egypt, Afghanistan.
[00:26:00.622 --> 00:26:05.864]  So they're coming in either illegally or via immigration, the U.S.
[00:26:05.884 --> 00:26:09.305]  government visa program, or the refugee programs.
[00:26:09.865 --> 00:26:13.866]  Many of them have come in, at least 24 admitted as refugees.
[00:26:14.467 --> 00:26:17.788]  But this is what they're trying to conflate with the no-fly list.
[00:26:18.408 --> 00:26:20.511]  They're saying that this is the terror watch list.
[00:26:20.551 --> 00:26:25.076]  Of course, they shouldn't be able to purchase guns, but it's not the terror watch list.
[00:26:25.256 --> 00:26:27.659]  It's the no-fly list that we're dealing with.
[00:26:28.840 --> 00:26:34.907]  The Democrats staged another disgraceful publicity stunt in an effort to push for
[00:26:35.678 --> 00:26:37.939]  More gun control legislation.
[00:26:38.299 --> 00:26:46.584]  This time they occupied the House floor in a sit-in that lasted just over 25 hours.
[00:26:46.924 --> 00:26:48.805]  Rise up, Democrats!
[00:26:49.405 --> 00:26:51.166]  Rise up, Americans!
[00:26:51.746 --> 00:26:53.567]  This cannot stand!
[00:26:54.307 --> 00:26:56.889]  We will occupy this floor!
[00:26:57.489 --> 00:27:14.659]  How ironic is it that during the civil rights era back in the 1960s, these types of sit-ins took place as a method of asking for rights, but now modern-day Democrats are protesting to have our rights taken away.
[00:27:15.199 --> 00:27:17.340]  Welcome to the new America.
[00:27:17.741 --> 00:27:25.025]  Don't be fooled by the grandstanding, ladies and gentlemen, because this is pure political theater.
[00:27:25.942 --> 00:27:26.923]  I mean, think about it.
[00:27:27.203 --> 00:27:31.187]  Where were the Democrats during the Fast and Furious scandal?
[00:27:31.747 --> 00:27:44.840]  Did they filibuster or stage a sit-in when it became blatantly obvious that the Obama administration let thousands of automatic weapons fall into the hands of the Mexican drug cartels?
[00:27:45.340 --> 00:27:45.881]  Of course not!
[00:27:46.061 --> 00:27:50.345]  When were you first told or became knowledgeable about
[00:27:50.765 --> 00:27:51.025]  I don't know.
[00:27:51.045 --> 00:27:51.365]  I don't know.
