[00:00:20.202 --> 00:00:22.125]  Welcome to the Info Wars Nightly News.
[00:20:19.555 --> 00:20:28.480]  With concentrated organic compounds like cilantro, milk thistle, fulvic acid, orange peel, zeolites and others, Deep Cleanze doesn't hold back.
[00:20:28.720 --> 00:20:37.350]  Instead of buying five, six, or even seven different cleansing products, we use decades-old scientific research to put together the Rolls-Royce of all-in-one cleansing.
[00:20:37.611 --> 00:20:44.539]  Look, there's a reason Deep Cleanse is the only product on the market that uses our proprietary Spi-Gerex herbal processing technique.
[00:20:44.679 --> 00:20:50.928]  We use only the highest quality organic herbs backed by serious research and we still bring it to you at the best price out there.
[00:20:51.088 --> 00:20:55.855]  If you wish to find deep cleanse and experience the all-in-one cleansing, visit InfoWarsLife.com.
[00:20:56.015 --> 00:20:57.978]  That's InfoWarsLife.com or call 888-253-3139.
[00:21:01.348 --> 00:21:07.155]  In the past decade, we have witnessed unparalleled scientific discoveries in the area of health.
[00:21:07.615 --> 00:21:17.306]  But no one has put together a formula that focuses directly on brain health, nerve growth factors, and optimizing your cellular energy at the same time.
[00:21:17.646 --> 00:21:21.389]  DNA Force is one of the most expensive formulas to produce.
[00:21:21.950 --> 00:21:26.613]  Some of the ingredients in DNA Force are $12,000 a kilogram.
[00:21:27.014 --> 00:21:33.219]  We are using the coveted, patented, only American source of PQQ, CoQ10, and more.
[00:21:33.539 --> 00:21:35.821]  You want the best that's out there at the lowest price anywhere?
[00:21:36.501 --> 00:21:38.923]  Well, we're bringing you a total win-win.
[00:21:39.323 --> 00:21:44.828]  The ultimate value, cutting-edge, trailblazing game-changer that also supports the info war.
[00:21:45.248 --> 00:21:51.913]  We have produced a limited run of DNA Force and it will take up to 12 weeks to produce more once we sell out.
[00:21:52.273 --> 00:21:57.057]  Secure your DNA Force today at Infowarslife.com or call toll free 888-253-3139.
[00:21:57.077 --> 00:21:57.377]  DNA Force!
[00:22:02.060 --> 00:22:03.702]  The knowledge of the ancients.
[00:22:04.022 --> 00:22:07.586]  Tried and true, trusted herbs and extracts.
[00:22:07.826 --> 00:22:10.449]  Fused with the latest nutraceutical science.
[00:22:10.769 --> 00:22:14.213]  Introducing the all-new Ancient Defense Herbal Immunity Blend.
[00:22:14.413 --> 00:22:19.098]  Crafted with over 14 key ancient herbs and extracts to supercharge
[00:22:19.158 --> 00:22:19.758]  We're good to go.
[00:22:47.475 --> 00:22:50.417]  With exciting new advances in nutraceutical science.
[00:22:50.698 --> 00:22:54.181]  For a limited time, get 25% off on this introductory offer.
[00:22:54.281 --> 00:22:57.944]  Visit AncientDefense.com or call 888-253-3139.
[00:22:59.665 --> 00:23:01.386]  AncientDefense.com.
[00:23:03.288 --> 00:23:05.410]  Welcome back to the InfoWars Nightly News.
[00:23:05.530 --> 00:23:10.454]  Owen Schroer joined by the Citizens for Trump Special Projects Director, Jack Posobiec.
[00:23:10.514 --> 00:23:11.815]  Jack, thank you for joining us today.
[00:23:12.495 --> 00:23:13.456]  Thank you for having me on, Owen.
[00:23:13.476 --> 00:23:14.077]  It's great to be here.
[00:23:14.690 --> 00:23:20.655]  Well, you have recently put out on your Twitter some of the Trump internal polling, and you sent these to me.
[00:23:20.695 --> 00:23:24.598]  There's six different polls that you guys are analyzing from different sides, different angles.
[00:23:24.978 --> 00:23:29.561]  Just as an overall perspective, what do these internal polls mean to you?
[00:23:30.682 --> 00:23:38.168]  So what we're tracking on this, and I was actually given authorization by General Flynn, General Michael Flynn, to release these to the public.
[00:23:38.703 --> 00:23:46.311]  What we're tracking is essentially not so much as the mainstream media would like you to have it as, you know, a horse race, who's ahead per day, per day.
[00:23:46.611 --> 00:23:51.376]  We're actually forecasting forward who is going to win on election day.
[00:23:51.396 --> 00:23:54.238]  Because as we all know, that's the only day that actually matters in this.
[00:23:54.859 --> 00:24:02.867]  And as this is forecasting, we're seeing that Hillary has launched her operation, her smear campaign that's being run by David Brock, way too early.
[00:24:03.536 --> 00:24:10.804]  She had a spike in support and Trump had a drop in support, but it's already being reversed because it was too fast.
[00:24:11.204 --> 00:24:15.909]  Whereas Trump's support is very steady, Clinton's spike is up and it's gone.
[00:24:16.510 --> 00:24:26.160]  We're seeing resistance lines, basically a bottom of support for Trump that is going to reach up and we're seeing a ceiling in terms of support for Clinton.
[00:24:26.573 --> 00:24:31.725]  So her support can only go so high, but Trump's is getting higher and higher as every day goes by.
[00:24:32.066 --> 00:24:35.433]  And it looks that by election day, his support will be much higher than hers.
[00:24:36.232 --> 00:24:38.654]  And that's actually a good point you make when you look at these polls.
[00:24:38.754 --> 00:24:47.880]  It does seem like most of them are trending in the direction that you just indicated, but it is a day-by-day basis and it's interesting to see on election day how it will be.
[00:24:48.180 --> 00:24:58.747]  I think the one poll that indicates what you're talking about is the both campaigns predicted winner campaigns where you see it going up and down and it always depends on the media narrative that day.
[00:24:59.067 --> 00:25:00.548]  What have you found looking at these?
[00:25:00.568 --> 00:25:02.570]  So the way we've seen it is
[00:25:03.257 --> 00:25:12.841]  Things are close out there, because what you have is a situation where half the country is listening to the mainstream media, and half of the country is listening to social media, new media, other sources.
[00:25:13.301 --> 00:25:20.624]  And so it's so close that it's like, I've described it as sword fighting on a tightrope, like the old Errol Flynn movies.
[00:25:21.744 --> 00:25:28.486]  Any one difference for either campaign, any hit, any allegation, it's swinging it back and forth.
[00:25:28.727 --> 00:25:32.328]  So that amount of volatility isn't something that's usually seen in campaigns.
[00:25:32.964 --> 00:25:48.193]  But some analysis that we've done today, Paul Joseph Watson actually did some great analysis, that more Americans are focused on WikiLeaks, more Americans are focused on the actual scandals that have come out, rather than any of these media allegations that they seem to be drubbing out all of a sudden here in mid-October.
[00:25:49.056 --> 00:25:50.817]  Let's talk about the intention to vote.
[00:25:50.917 --> 00:25:53.499]  One of the internal polls was measuring intention to vote.
[00:25:53.919 --> 00:26:00.143]  It looks like in this campaign, the intention from Trump supporters to vote is just getting more extreme.
[00:26:00.403 --> 00:26:04.826]  Like the more negatives that we see coming against Trump, the more fired up we get to go vote for him.
[00:26:04.886 --> 00:26:05.547]  Is that what you're seeing?
[00:26:06.172 --> 00:26:07.313]  That's exactly correct.
[00:26:07.674 --> 00:26:21.788]  What they don't understand about Trump supporters is that Trump supporters, as we found all through this election and we saw it through the primaries, that the more you push back on Trump supporters, the more supporters he actually gets and the more it actually galvanizes their support.
[00:26:22.068 --> 00:26:27.033]  They've tried very hard to use wedge issues, to use demoralization, to use pretty much every tactic.
[00:26:27.353 --> 00:26:27.954]  Thank you.
[00:26:43.035 --> 00:26:55.726]  And you mentioned the Saul Alinsky tactic, that one of those tactics is getting out in front of your opponent on an attack that's going to be levied against you, such as Bill Clinton's rapes and now all these women coming forward saying Donald Trump sexually assaulted them.
[00:26:56.246 --> 00:27:03.493]  But I think that, like you said, the more negatives we see, the more fired up we want Donald Trump to be president because we don't like the mainstream media.
[00:27:03.513 --> 00:27:05.795]  We know that there are enemies, so whatever they're pro,
[00:27:06.235 --> 00:27:11.597]  We're basically the anti of whatever they're throwing out there at us, and I think that the internal polling is showing that.
[00:27:11.617 --> 00:27:14.658]  Let's talk about the African-American internal polling.
[00:27:14.758 --> 00:27:19.080]  It does look like Trump is actually gaining support there, even though it's still very low.
[00:27:19.100 --> 00:27:22.502]  That's actually right, and there's been a lot of factors working towards that.
[00:27:23.042 --> 00:27:29.945]  The revelation of Bill Clinton's illegitimate son, Danny Williams, who is banished, coming forward and revealing himself to the world.
[00:27:29.985 --> 00:27:30.645]  The fact that he's
[00:27:31.265 --> 00:27:39.270]  Black American, the fact that Trump's performance in the debates has been getting exponentially better as debates go forward, that's been very helpful.
[00:27:39.530 --> 00:27:56.061]  And we're seeing more and more that Hillary Clinton's statements in the past, such as the African Americans referring to them as super predators, is coming out and is getting into the mainstream, mostly because people are going and telling people, even at Democrat events, about these comments, as well as the comments about rape.
[00:27:56.806 --> 00:28:06.701]  While the Democrats, their coalition has been based around the Barack Obama vote, it's showing that African Americans are not supportive of Hillary Clinton the way they were of Barack Obama.
[00:28:06.962 --> 00:28:09.525]  And that was a faulty miscalculation on their part.
[00:28:10.233 --> 00:28:18.557]  Yeah, a miscalculation that they honestly can't afford at this point, and I think that that's why they're trying to force the illegal immigrants into this election for a voter block.
[00:28:18.817 --> 00:28:21.758]  Let's talk about what we found with the internal polling on women.
[00:28:21.798 --> 00:28:26.140]  Now, there was a great point made in the email, who wants America to be secure?
[00:28:26.200 --> 00:28:26.820]  That's women.
[00:28:26.880 --> 00:28:32.443]  That's usually one of the biggest things people think about when they actually are in the booth about to vote, is who
[00:28:32.503 --> 00:28:34.524]  Who is going to provide me the most safety?
