[00:00:01.198 --> 00:00:01.818]  We've got it.
[00:05:54.215 --> 00:05:56.137]  For InfoWars.com, I'm David Knight.
[00:06:00.174 --> 00:06:04.917]  Men, give your body the support it needs with InfoWars Life Prostagard.
[00:06:04.917 --> 00:06:09.340]  It's time to start assisting the body in regulating proper prostate balance.
[00:06:09.340 --> 00:06:19.947]  InfoWars Life has set out to bring you formulations that are not only the highest quality out there, but formulas that you can use on a daily basis to give your body the natural herbs and extracts that our experts recommend.
[00:06:20.567 --> 00:06:28.534]  The Prostagard formula does just that, with its mixture of plant-based nutrients and antioxidants that help give your body total support.
[00:06:28.534 --> 00:06:37.901]  It's a hand-selected blend of saw palmetto, lycopene, plant sterols, zinc, vitamin D3, selenium, and copper.
[00:06:37.901 --> 00:06:48.150]  Prostagard is something that the men on the InfoWars crew take every day, and from our research, it's something that men should really be adding to their daily regimen in order to keep their body going at optimal levels.
[00:06:48.650 --> 00:06:52.074]  Now's the time to start naturally supporting your body.
[00:06:52.074 --> 00:06:56.699]  Get Prostagard on your side today, exclusively at Infowarslife.com.
[00:06:56.699 --> 00:06:57.841]  That's Infowarslife.com.
[00:06:59.756 --> 00:07:02.957]  A clean, toxic-free body is the foundation of true health.
[00:07:02.957 --> 00:07:05.297]  Deep Cleanze by InfoWarsLife.com.
[00:07:05.297 --> 00:07:12.319]  A scientifically formulated blend of nanocolloidal zeolites and organic ingredients that aid the body in cleansing chemicals and toxic metals.
[00:07:12.319 --> 00:07:17.641]  Using our proprietary multi-step extraction technology, Deep Cleanze is our most affordable all-in-one cleanser.
[00:07:17.641 --> 00:07:26.623]  With concentrated organic compounds like cilantro, milk thistle, fulvic acid, orange peel, zeolites, and others, Deep Cleanze doesn't hold back.
[00:07:27.043 --> 00:07:35.935]  Instead of buying five, six, or even seven different cleansing products, we use decades-old scientific research to put together the Rolls-Royce of all-in-one cleansing.
[00:07:35.935 --> 00:07:42.824]  Look, there's a reason Deep Cleanse is the only product on the market that uses our proprietary Spite G-Rex herbal processing technique.
[00:07:43.024 --> 00:07:49.371]  We use only the highest quality organic herbs backed by serious research and we still bring it to you at the best price out there.
[00:07:49.371 --> 00:07:54.296]  If you wish to find deep cleanse and experience the all-in-one cleansing, visit InfoWarsLife.com.
[00:07:54.296 --> 00:07:56.258]  That's InfoWarsLife.com or call 888-253-3139.
[00:08:17.723 --> 00:08:22.665]  You are either with the Republic or against it.
[00:08:22.665 --> 00:08:27.728]  From the front lines of the Information War, it's Alex Jones.
[00:08:29.895 --> 00:08:32.999]  Now, Jordan Maxwell, a real treat, is going to join us via video Skype.
[00:08:32.999 --> 00:08:43.612]  If you're a radio listener, you can always go to infowars.com forward slash show and find the free video feeds, the free podcast, the Android and iPhone apps and more.
[00:08:43.612 --> 00:08:46.136]  Until, I guess, they kick us off those platforms like they've done Breitbart.
[00:08:47.438 --> 00:08:53.643]  They are now openly in Politico and in the New York Times and every other publication basically calling for us to be silenced.
[00:08:53.643 --> 00:09:07.673]  They've appointed a mail-order diploma company with six employees in Florida and the Snopes couple that has a big fat cat, so I'm serious, so that means they will decide what you can visit online via Google or Facebook.
[00:09:07.673 --> 00:09:10.015]  It's all being announced.
[00:09:10.015 --> 00:09:11.276]  So it's an incredible time.
[00:09:11.276 --> 00:09:13.858]  They've even taken Ted Koppel out of Deep Freeze.
[00:09:15.359 --> 00:09:20.400]  out of his cryogenic toupee and had him come out and attack me.
[00:09:20.400 --> 00:09:27.622]  Ted Koppel, Alex Jones, spreading the manure that fertilizes conspiracy theories all over the internet.
[00:09:27.622 --> 00:09:28.022]  And I love it.
[00:09:28.022 --> 00:09:32.143]  I grew up watching Ted Koppel on Nightline like he was the biggest genius in the world.
[00:09:32.143 --> 00:09:33.703]  But I gotta be honest.
[00:09:33.703 --> 00:09:40.725]  Ted Koppel did not air fake edited audio tapes of me saying Hillary cuts up children and rapes them under a pizzeria.
[00:09:40.725 --> 00:09:44.746]  I was talking about her literally fighting the jihadis to kill people in Syria.
[00:09:46.522 --> 00:09:50.624]  And then they know in the 1 minute 18 second clip I say that, they edited it together.
[00:09:50.624 --> 00:09:51.905]  This is criminal.
[00:09:51.905 --> 00:09:58.569]  My lawyers, I'm not just civil, when you're lying about somebody like that to get them hurt, there can be criminal penalties.
[00:09:58.569 --> 00:10:02.331]  But again, I should be very, very proud of this because it means we're having a big effect.
[00:10:02.331 --> 00:10:03.712]  I'm on the opposite of a power trip.
[00:10:03.712 --> 00:10:04.773]  If I'm bouncing off the walls,
[00:10:06.306 --> 00:10:10.712]  As their energy level against us intensifies, God just gives me more energy.
[00:10:10.712 --> 00:10:11.773]  That's the way the universe works.
[00:10:11.773 --> 00:10:13.816]  For every action, there's an equal and opposite reaction.
[00:10:13.816 --> 00:10:19.283]  To have the Communist Chinese, that's who our top people believe it's pointed towards as a state sponsor, because it's the U.S.
[00:10:19.283 --> 00:10:23.708]  doing it, it's totally illegal, and the Chinese are taking credit for these exact type of attacks in October.
[00:10:24.429 --> 00:10:27.512]  I showed that PC World article, and it appears to be their handiwork.
[00:10:27.512 --> 00:10:29.934]  But they don't want to say that, obviously.
[00:10:29.934 --> 00:10:33.578]  But China takes credit for a lot of this stuff, so we'll see if they do in the next few weeks.
[00:10:33.578 --> 00:10:35.980]  It's the second biggest they've ever seen.
[00:10:35.980 --> 00:10:38.142]  The FBI is obviously involved.
[00:10:38.142 --> 00:10:45.308]  I don't mean just... The FBI is, like, very interested, because this is unprecedented.
[00:10:45.308 --> 00:10:46.890]  Close to a terabyte a second.
[00:10:48.186 --> 00:10:50.227]  Doesn't mean our servers have been penetrated.
[00:10:50.227 --> 00:10:51.428]  It's not a hack in that sense.
[00:10:51.428 --> 00:10:56.652]  It's a denial of service using your hijacked computers and hijacked other computer systems.
[00:10:56.652 --> 00:10:59.834]  So that's why we're extending free shipping this entire week.
[00:10:59.834 --> 00:11:00.574]  It wasn't in the day.
[00:11:00.574 --> 00:11:06.818]  50% off colloidal silver and up to 30% off on everything else until everything sells out.
[00:11:06.818 --> 00:11:09.980]  It's the end of year.
[00:11:09.980 --> 00:11:12.162]  But again, we go into the black generally.
[00:11:13.354 --> 00:11:23.783]  In the middle of December, it's that last week where you get five, six times the orders you normally do in a day that allows us to have extra money in the new year to hire new people or to expand.
[00:11:23.783 --> 00:11:24.403]  They have hit us.
[00:11:24.403 --> 00:11:29.467]  It's over now $100,000 in loss in four days since this began.
[00:11:29.467 --> 00:11:31.569]  Friday, Saturday, Sunday, yeah, Monday.
[00:11:31.569 --> 00:11:33.090]  Because, you know, the sites are up and down.
[00:11:33.090 --> 00:11:36.693]  It's very sustained.
[00:11:36.693 --> 00:11:41.597]  And again, these attacks are so huge that they can virtually turn on
[00:11:42.839 --> 00:11:44.300]  10,000 servers.
[00:11:44.300 --> 00:11:49.443]  And yesterday they went, look, we got over 1,000 servers in big cloud systems.
[00:11:49.443 --> 00:11:50.343]  Nothing's ever beaten this.
[00:11:50.343 --> 00:11:52.464]  There's no reason to go bigger.
[00:11:52.464 --> 00:11:54.785]  They said, if it beats this, it's the biggest ever.
[00:11:54.785 --> 00:11:56.086]  Today it went down again.
[00:11:56.086 --> 00:11:59.268]  And they're like, OK, we'll go 1,000.
[00:11:59.268 --> 00:12:05.391]  So it's a major government sponsor.
[00:12:05.391 --> 00:12:06.852]  And these guys are very private.
[00:12:06.852 --> 00:12:10.254]  Some of these guys are like presidents and things and vice presidents at major companies.
[00:12:10.981 --> 00:12:16.887]  I mean, we're talking people that do Time Warner Security Nationwide, the people that do, you name it.
[00:12:16.887 --> 00:12:19.370]  I mean, there's only three of these companies.
[00:12:19.370 --> 00:12:21.772]  And we have confidentiality agreements with them, obviously.
[00:12:21.772 --> 00:12:24.655]  I mean, they've turned stuff on for us nobody even knows about.
[00:12:24.655 --> 00:12:27.859]  That's why I shouldn't get into any of this.
[00:12:27.859 --> 00:12:32.644]  But let's just say they've turned stuff on for this that other people don't even get access to.
[00:12:33.749 --> 00:12:34.389]  Because here's the deal.
[00:12:34.389 --> 00:12:35.950]  They don't want to get beat.
[00:12:35.950 --> 00:12:38.571]  If they let the Chinese beat this, everybody's vulnerable.
[00:12:38.571 --> 00:12:39.712]  So we're now the test case.
[00:12:39.712 --> 00:12:42.293]  I mean, folks have got their s'mores out.
[00:12:42.293 --> 00:12:46.355]  They've got their marshmallows out.
[00:12:46.355 --> 00:12:48.276]  This is a big party right now.
[00:12:48.276 --> 00:12:50.417]  Guys have been up 48 hours, you name it.
[00:12:50.417 --> 00:12:52.238]  The big brains are being brought in.
[00:12:52.238 --> 00:12:53.719]  And this is all war-gamed.
[00:12:53.719 --> 00:12:54.559]  This is what this is.
[00:12:54.559 --> 00:12:59.542]  This is the biggest attack since October, which was the biggest ever.
[00:12:59.542 --> 00:13:01.963]  And it's not pointed at anybody but us.
[00:13:04.315 --> 00:13:08.621]  I mean, just in the tech world because of this, we're going to get all the top hackers tuning in now.
[00:13:08.621 --> 00:13:10.904]  I mean, this is like celebrity level stuff.
[00:13:10.904 --> 00:13:12.387]  People ask why I'm so happy.
[00:13:12.387 --> 00:13:15.311]  I'm being congratulated by all the top people right now.
[00:13:15.311 --> 00:13:16.172]  I mean, this is a great honor.
[00:13:18.103 --> 00:13:24.067]  They said these attacks are 50 times what Trump was under, and he has a similar system in the same group we have, by the way.
[00:13:24.067 --> 00:13:26.888]  You're not supposed to know that, but it's true.
[00:13:26.888 --> 00:13:30.810]  So they're definitely logarithmically upping things, so we're going to break that down.
[00:13:30.810 --> 00:13:33.852]  Infowarslife.com, infowarsstore.com.
[00:13:33.852 --> 00:13:36.834]  In their face, let's let them know that we're going to get that capital back.
[00:13:36.834 --> 00:13:37.855]  We're going to expand to the New Year.
[00:13:37.855 --> 00:13:38.995]  I want to thank you all for your support.
[00:13:38.995 --> 00:13:40.456]  You can also call toll-free, 888-253-3139.
[00:13:40.456 --> 00:13:43.618]  We've only got five or six people answering the phones here.
[00:13:45.399 --> 00:13:50.080]  At 9 it rolls over an answering service that can take even more orders of operators after 5 o'clock central.
[00:13:50.080 --> 00:13:54.041]  But if it does roll over, it'll go over to that group during the day.
[00:13:54.041 --> 00:13:56.002]  But even if they're busy, leave your name and number.
[00:13:56.002 --> 00:13:57.322]  We'll call you back within the hour.
[00:13:57.322 --> 00:14:00.323]  I want to thank you for your support.
[00:14:00.323 --> 00:14:09.005]  888-253-3139 or infowars.com forward slash newsletter to sign up for our free newsletter so we can send you articles and videos even if they shut the sites down.
[00:14:09.005 --> 00:14:10.265]  I can directly communicate with you.
[00:14:11.357 --> 00:14:13.598]  You can also write to us and buy the products or make a donation.
[00:14:13.598 --> 00:14:14.658]  Because here's the deal.
[00:14:14.658 --> 00:14:16.999]  It's hard to crack this nut here.
[00:14:16.999 --> 00:14:19.140]  Biggest problem getting this news out is having the platform.
[00:14:19.140 --> 00:14:19.941]  We're doing it.
[00:14:19.941 --> 00:14:21.561]  We're beating them now.
[00:14:21.561 --> 00:14:23.762]  Even though they stacked the deck against us.
[00:14:23.762 --> 00:14:26.443]  85 million viewers and listeners the week of the election.
[00:14:26.443 --> 00:14:27.544]  40 million is our new low.
[00:14:27.544 --> 00:14:28.264]  41 million.
[00:14:28.264 --> 00:14:29.045]  They're freaked out.
[00:14:29.045 --> 00:14:30.265]  They now admit it.
[00:14:30.265 --> 00:14:33.146]  I've got stacks of news here admitting, okay, Alex is bigger than the New York Times.
[00:14:33.146 --> 00:14:34.407]  What do we do?
[00:14:34.407 --> 00:14:35.267]  Do we shut him down?
[00:14:35.267 --> 00:14:35.927]  Do we sue him?
[00:14:35.927 --> 00:14:36.568]  Do we arrest him?
[00:14:37.773 --> 00:14:38.754]  Do we pull his sponsors?
[00:14:38.754 --> 00:14:40.434]  Will he sell funds?
[00:14:40.434 --> 00:14:42.796]  Well, you call in the Chinese Communist.
[00:14:42.796 --> 00:14:45.837]  PO Box 19549 Austin, TX 78760.
[00:14:45.837 --> 00:14:49.900]  PO Box 19549 Austin, TX 78760.
[00:14:49.900 --> 00:14:55.843]  Now, joining us is a man I want to invite back anytime he wants in the new year for two hours.
[00:14:55.843 --> 00:15:01.526]  He's a hard guy to get on, Jordan Maxwell, and he's been through a lot of hacking himself and a lot of persecution.
[00:15:01.526 --> 00:15:04.648]  We're not going to get into that today, but believe me, when you're over the target,
[00:15:06.526 --> 00:15:08.307]  It certainly happens.
[00:15:08.307 --> 00:15:10.528]  And I just had his bio here in front of me.
[00:15:10.528 --> 00:15:14.109]  He's a best-selling author, researcher, JordanMaxwellShow.com.
[00:15:14.109 --> 00:15:16.690]  He's doing his own show now, which is great.
[00:15:16.690 --> 00:15:20.031]  Getting into hidden meanings, the Illuminati, the master plan.
[00:15:20.031 --> 00:15:27.974]  And today, he wants to get into why Democrats are so angry, why there's a bigger movement going on around the world, how they manipulate words.
[00:15:27.974 --> 00:15:29.495]  I want to ask him, too, because he's a big linguist.
[00:15:30.697 --> 00:15:32.078]  It's how they define things.
[00:15:32.078 --> 00:15:34.239]  Hillary says you are now the alt-right.
[00:15:34.239 --> 00:15:36.360]  Even liberals that oppose her are now the alt-right.
[00:15:36.360 --> 00:15:39.362]  How they say we're fake news when they're the admitted fake news.
[00:15:39.362 --> 00:15:42.204]  And how we just accept how they define reality.
[00:15:42.204 --> 00:15:46.146]  But we're now approaching this point where that isn't happening.
[00:15:46.146 --> 00:15:47.527]  Here's an example of what Jordan does.
[00:15:47.527 --> 00:15:50.228]  We're called human resources since the 60s.
[00:15:50.228 --> 00:15:50.809]  Not humans.
[00:15:50.809 --> 00:15:52.390]  You go research it.
[00:15:52.390 --> 00:15:56.772]  Under eugenics and bioethics, human resources can be killed.
[00:15:56.772 --> 00:15:57.853]  And it's in the US Code.
[00:15:58.453 --> 00:16:00.574]  So I'm going to skip this break to give him more time.
[00:16:00.574 --> 00:16:07.336]  Jordan Maxwell of JordanMaxwellShow.com joining us as we get ready to finish up 2016.
[00:16:07.336 --> 00:16:15.478]  He's been predicting the incredible turmoil that's coming, what's happening, but also the awakening to counter that, which the Illuminati will try to take over.
[00:16:16.078 --> 00:16:17.599]  But it's always a race.
[00:16:17.599 --> 00:16:25.886]  When the Bible says, get behind me, Satan, the devil's always, or that system that calls itself the devil, always trying to counterfeit what the human mind develops.
[00:16:25.886 --> 00:16:28.548]  That's why we've always got to be trailblazing to get ahead of it.
[00:16:28.548 --> 00:16:29.189]  That's my view.
[00:16:29.189 --> 00:16:31.631]  But to the bottom of the hour, you've got the floor.
[00:16:31.631 --> 00:16:36.975]  Before I even interrupt, or I will, Jordan, get rolling here with where we are in history.
[00:16:36.975 --> 00:16:38.437]  Thanks for joining us.
[00:16:38.437 --> 00:16:41.239]  Well, thank you, Alex, for allowing me to be on.
[00:16:42.624 --> 00:16:47.568]  Boy, there are so many things I want to talk about because everything you said is exactly correct.
[00:16:47.568 --> 00:16:50.711]  I mean, we're under attack as Americans.
[00:16:50.711 --> 00:16:53.013]  This whole country is under attack.
[00:16:53.013 --> 00:16:54.634]  And the reason why is very simple.
[00:16:54.634 --> 00:16:58.318]  If you don't take down the biggest guy on the block, then you don't have anything yet.
[00:16:59.018 --> 00:17:06.420]  And so this new world order, most of the people around the world have no idea what's going on, so they're very easy to knock over.
[00:17:06.420 --> 00:17:22.085]  But America has always been on the forefront of intellectual and education and knowledge and technology, so unless you can destroy this base of resistance to tyranny, then you haven't done anything.
[00:17:22.085 --> 00:17:26.446]  That's why they are continually to attack America, because America
[00:17:27.086 --> 00:17:36.932]  Is the only country left that offers freedom and liberty and justice for all and all of that kind of ideas and thinking that came out of the Renaissance.
[00:17:36.932 --> 00:17:42.395]  And so, yeah, you're right that we are under attack.
[00:17:42.395 --> 00:17:50.340]  The point I wanted to make about, well, let me first say that this whole thing about the Democratic
[00:17:51.047 --> 00:17:55.832]  People falling out of their chairs because of the election.
[00:17:55.832 --> 00:18:09.606]  First of all, you need to understand that all communist countries officially are referred to as democratic republics, like the North Korean Democratic Republic of North Korea, the Democratic Republic of
[00:18:10.226 --> 00:18:13.169]  Cuba, the Democratic Republic of China.
[00:18:13.169 --> 00:18:15.371]  It's always a Democratic Republic.
[00:18:15.371 --> 00:18:16.853]  Of the Congo?
[00:18:16.853 --> 00:18:18.755]  Of the Congo, exactly.
[00:18:18.755 --> 00:18:19.916]  It's all around the world.
[00:18:19.916 --> 00:18:22.758]  Any communist country is always a Democratic.
[00:18:22.758 --> 00:18:25.962]  They counterfeited our original republic system, but it's a total joke.
[00:18:26.653 --> 00:18:51.831]  Exactly, and this is why in the book Fire in the Minds of Men, James Billington, who is today the Chief Librarian for the Library of Congress, this is Bill Slouch, Chief Librarian for the Library of Congress, wrote a book called Fire in the Minds of Men, in which he explained this whole idea of calling things democratic.
[00:18:52.538 --> 00:18:57.461]  And it came out of the old 1840s with the communist revolution in 1848, the communist movement, etc.
[00:19:03.530 --> 00:19:12.533]  We need to understand that when you use the word democratic today, it does not mean the people's democratic thinking from the Grecian Empire.
[00:19:12.533 --> 00:19:18.814]  We're talking about corporate democracy, which is actually today called communism.
[00:19:18.814 --> 00:19:24.396]  Sure, so we're not talking about a constitutional republic like ours, the first and pretty much only.
[00:19:24.396 --> 00:19:24.816]  No, not at all.
[00:19:24.816 --> 00:19:31.238]  We're talking about a democratic republic, which means a politburo, a secretariat, a totally staged event.
[00:19:31.889 --> 00:19:53.458]  Precisely, and that's exactly why today the communist movement throughout the world is absolutely elated when Obama was made president, because finally, they finally got a full-blown Marxist-Leninist Soviet communist, old-school Soviet communist
[00:19:54.438 --> 00:19:55.759]  ...regime in America.
[00:19:55.759 --> 00:20:03.326]  Now, and it said, even the Communist publication said, boy, now it's time to really destroy this country big time.
[00:20:03.326 --> 00:20:04.467]  Well, that's what happened.
[00:20:04.467 --> 00:20:20.641]  And so, you've seen, because I've sent you some pictures of the advertisement for Hillary Clinton talking and using Communist terms and symbols and... Oh, they even use the classic Communist paintings where it shows her face and other faces, and it's the exact same iconography.
[00:20:21.883 --> 00:20:22.604]  Absolutely.
[00:20:22.604 --> 00:20:32.550]  So you need to understand that democracy today in America is not a people's democracy where people matter.
[00:20:32.550 --> 00:20:36.872]  It's a corporate democracy under world communism.
[00:20:36.872 --> 00:20:39.414]  So that's so much for the Communist Party.
[00:20:40.575 --> 00:20:44.458]  And then the Democratic Party in America.
[00:20:44.458 --> 00:21:04.458]  But you need to also, in relation to words, if you were, and I'm going to give you an example, if you have a two-story building and you're going to put a lot of weight on the second floor, the first thing you need to do is go downstairs, get on a ladder with a building inspector,
[00:21:05.686 --> 00:21:12.128]  And look at the foundation of the floor that you're going to build on to see if it's going to hold that kind of weight.
[00:21:12.128 --> 00:21:16.750]  And so what you're doing is you're standing under the foundation that you're going to build on.
[00:21:16.750 --> 00:21:19.871]  This is where we get our word understanding.
[00:21:19.871 --> 00:21:24.072]  Because you're understanding or standing under what you're hearing.
[00:21:24.072 --> 00:21:26.033]  But we never learn the basics of things.
[00:21:26.033 --> 00:21:29.114]  We don't recognize classical tyranny when it's in our face.
[00:21:29.714 --> 00:21:34.481]  Exactly, and it's incredible because that's the way we've been taught.
[00:21:34.481 --> 00:21:37.545]  We've been taught what to think, not how to think.
[00:21:38.410 --> 00:21:48.255]  So, and if you have a large package, for instance, if you have a large package and you want to ship it, you go out in the garage, you get some rope, and you tie up the package, and that's good enough.
[00:21:48.255 --> 00:21:59.121]  But, if you're going to take that same rope and tie it off on the end of a 10-story building and hang on it, then you better check the integrity of that rope before you go hanging yourself on it.
[00:21:59.861 --> 00:22:01.283]  And so that's what I'm saying.
[00:22:01.283 --> 00:22:03.044]  And what is the integrity of what we've seen?
[00:22:03.044 --> 00:22:03.425]  Zero.
[00:22:03.425 --> 00:22:07.269]  And I want you to get into definitions, which you're the master of, to get people thinking.
[00:22:07.269 --> 00:22:11.032]  But just getting into your first point, what do you make of this whole election?
[00:22:11.032 --> 00:22:14.536]  Because, I mean, I want to ask you, why do you think I've been allowed to operate?
[00:22:14.536 --> 00:22:17.639]  Now the attacks are getting exponentially more intense.
[00:22:17.639 --> 00:22:19.641]  There is clearly a global awakening happening.
[00:22:19.641 --> 00:22:20.762]  They're trying to hijack it.
[00:22:20.762 --> 00:22:23.465]  But if you look at Brexit, if you look at Italy starting to pull out.
[00:22:23.925 --> 00:22:28.448]  Spain's starting to break up, Reykjavik, Iceland, what's happening in Brazil.
[00:22:28.448 --> 00:22:32.090]  There is a global awakening to all of this.
[00:22:32.090 --> 00:22:37.133]  As world governments announced, they never thought that people would listen to you and I, but they did.
[00:22:37.133 --> 00:22:39.355]  They did listen to Ron Paul and countless others.
[00:22:40.175 --> 00:22:43.637]  I mean, I know you're a truist.
[00:22:43.637 --> 00:22:45.338]  I mean, you'll just tell us what you really think.
[00:22:45.338 --> 00:22:50.801]  Not an optimist, not a pessimist, but Jordan Maxwell, you talk about why are the Democrats so angry.
[00:22:50.801 --> 00:23:01.466]  I think it's because they now, even at the mid-level, have been let in on the fact this is a great work, a great takeover, and they fundamentally see it worldwide being destroyed right now.
