[00:00:05.154 --> 00:00:09.999]  Big Brother, Mainstream Media, Government Cover-Ups.
[00:02:43.094 --> 00:02:46.620]  Of course, if you look at the polls, he's set to beat her by an average of
[00:02:47.840 --> 00:02:50.702]  14% if you look at the cross-polling figures.
[00:02:50.702 --> 00:02:56.327]  So basically, this was laid out in public by Fox News on their own website.
[00:02:56.327 --> 00:02:58.129]  Yes, it was not a conspiracy.
[00:02:58.129 --> 00:03:00.011]  It was obviously a mock-up page.
[00:03:00.011 --> 00:03:04.835]  They were beta testing how they would count the votes as they roll in.
[00:03:04.835 --> 00:03:07.417]  But what's interesting, of course, is that they then pulled it.
[00:03:07.417 --> 00:03:09.319]  They reset all the totals back to 0%.
[00:03:11.708 --> 00:03:19.836]  30 minutes after this article was published, now you have people all over Twitter saying, they never published the results of the New Hampshire primary.
[00:03:19.836 --> 00:03:21.918]  Look, I'm visiting the page right now.
[00:03:21.918 --> 00:03:23.459]  It says 0%.
[00:03:23.459 --> 00:03:26.642]  Well, yes, it's because they flipped it back.
[00:03:26.642 --> 00:03:30.585]  What's interesting about this, of course, if you compare it to a couple of weeks ago,
[00:03:31.547 --> 00:03:37.953]  We had Microsoft with their app helping to count the votes for the Iowa caucus.
[00:03:37.953 --> 00:03:47.203]  Of course, many Trump supporters complained that that aided Marco Rubio, who is in bed with Microsoft, and that it may have helped him cheat in Iowa.
[00:03:47.563 --> 00:03:57.248]  There was no evidence for that, but Microsoft did release their predicted results of Iowa almost a week before the primary itself.
[00:03:57.248 --> 00:04:00.950]  Of course, that was a close race between Bernie Sanders and Hillary Clinton.
[00:04:00.950 --> 00:04:09.814]  Microsoft, through their Bing predictive technology, released the results and said that Hillary Clinton would beat Bernie Sanders.
[00:04:09.814 --> 00:04:13.816]  So people asked the question, was this predictive programming?
[00:04:14.216 --> 00:04:22.903]  If people think that, you know, Hillary's a shoo-in, that she's guaranteed to beat Sanders, does that make them less likely to vote for Sanders?
[00:04:22.903 --> 00:04:33.291]  Could we be seeing a similar thing with this Fox News article about them publishing the results of the New Hampshire primary before any votes have been made?
[00:04:33.931 --> 00:04:47.598]  It's a very interesting proposition, especially if the final tally, when it comes out later tonight and tomorrow, matches with the tally published by Fox News at least 24 hours in advance.
[00:04:47.598 --> 00:04:49.559]  We'll get more into it after the break.
[00:04:49.559 --> 00:04:51.159]  A ton of news coming up.
[00:04:51.159 --> 00:04:53.321]  This is the Alex Jones Show Live.
[00:04:53.321 --> 00:04:53.981]  Don't go away.
[00:04:59.167 --> 00:05:15.602]  If polls are to be believed, Hillary Clinton's once commanding national lead over Bernie Sanders appears to have evaporated in a matter of days, pointing to trouble ahead for the former Secretary of State as voters cast their ballots Tuesday in Sanders-friendly New Hampshire, reports Fox News.
[00:05:15.602 --> 00:05:24.710]  A recent Reuters poll shows Clinton leading Sanders 48 to 45, while state polls are far better indicators going into each individual primary.
[00:05:24.850 --> 00:05:27.893]  National polls help gauge the candidate's broader appeal.
[00:05:27.893 --> 00:05:39.263]  Over the past several months, Clinton has at times led the national polls by more than 30 points, contributing to her front-runner label, even as she has faced tough races in Iowa and New Hampshire.
[00:05:39.263 --> 00:05:50.434]  But Sanders may be heading for a big win in New Hampshire Tuesday night, if he can hold off Clinton, who has gotten tougher on the Vermont senator in recent days, as her husband Bill Clinton ratchets up his attacks.
[00:05:51.035 --> 00:05:53.542]  You can find more reports on InfoWars.com
[00:06:00.902 --> 00:06:04.644]  Thousands of years ago, there was a basic form of chivalry.
[00:06:04.644 --> 00:06:14.070]  Our ancestors would hear the drums of war as the enemy approached, giving the warriors of the tribe a chance to organize and prepare a defense.
[00:06:14.070 --> 00:06:20.895]  Sixty years ago, when foreign air forces were approaching filled with bombs, they had drums of their own.
[00:06:21.435 --> 00:06:22.777]  Air raid sirens.
[00:06:22.777 --> 00:06:27.121]  But in the 21st century, there are silent weapons for quiet war.
[00:06:27.121 --> 00:06:36.890]  Pathenogens added to the food and water, and to the lining of plastics that destroy our vitality, turn off our hormones, and accelerate our journey towards death.
[00:06:36.890 --> 00:06:42.555]  I personally counter this onslaught with Entroplex, the latest product from Infowarslife.com.
[00:06:42.555 --> 00:06:45.418]  It's time for us to take our bodies back into our own hands.
[00:06:45.618 --> 00:06:48.839]  And it starts at Infowarslife.com with AnthroPlex.
[00:06:48.839 --> 00:06:56.940]  And finally, for a limited time, when you buy the synergistic duo of AnthroPlex and SuperMetal Vitality together at Infowarslife.com, you'll get 15% off and free shipping.
[00:06:56.940 --> 00:06:58.760]  That's a limited time.
[00:06:58.760 --> 00:07:00.401]  Clean, pure drinking water.
[00:07:00.401 --> 00:07:01.901]  You can't survive without it.
[00:07:01.901 --> 00:07:03.101]  But where do you get it?
[00:07:03.101 --> 00:07:09.102]  Alexa Pure Pro is a brand new groundbreaking gravity-fed water filtration system that is like no other.
[00:07:09.102 --> 00:07:14.803]  The Alexa Pure Pro transforms water from virtually any fresh source into clean, healthy drinking water.
[00:07:15.003 --> 00:07:31.848]  Pairing the unprecedented superfiltration power of an all-new Gravity Block Core with a hybrid chromatic shell, it removes up to 99.999% of impurities, including bacteria, viruses, fluoride, disinfectants, volatile organic contaminants, and hormones.
[00:07:32.248 --> 00:07:34.730]  Filter capacity up to 5,000 gallons.
[00:07:34.730 --> 00:07:36.211]  Stainless steel construction.
[00:07:36.211 --> 00:07:37.252]  Easy assembly.
[00:07:37.252 --> 00:07:38.172]  Low maintenance.
[00:07:38.172 --> 00:07:40.254]  Replacement filters are simple to install.
[00:07:40.254 --> 00:07:47.539]  And now, as part of an exclusive limited time introductory offer, you can save $20 off a retail price and get free shipping.
[00:07:47.539 --> 00:07:52.743]  This is a limited time offer, so order your unit today and receive free shipping and $20 off.
[00:07:52.743 --> 00:07:55.305]  Go to InfowarsStore.com or call 888-253-3139.
[00:08:03.342 --> 00:08:10.873]  We have gangsters running this country.
[00:08:10.873 --> 00:08:11.514]  Criminals!
[00:08:11.514 --> 00:08:12.055]  Gangsters!
[00:08:12.055 --> 00:08:14.899]  The bigger this war gets, the more freedoms we lose.
[00:08:17.598 --> 00:08:20.700]  We have a fog that has descended upon our entire nation.
[00:08:20.700 --> 00:08:22.521]  The globalists are going to blow stuff out of the planet.
[00:08:22.521 --> 00:08:25.002]  Well, Hillary's the one who runs the cover-up.
[00:08:25.002 --> 00:08:30.705]  Everything you've heard us talk about is now going to unfold in triplicate spades.
[00:08:30.705 --> 00:08:31.825]  Is it real or is it just?
[00:08:31.825 --> 00:08:35.187]  I had a Supreme Court justice tell me to my face, it's over for me.
[00:08:35.187 --> 00:08:36.708]  He said, Matt, it's over for you.
[00:08:36.708 --> 00:08:39.129]  They've got the votes now to enforce copyright law.
[00:08:39.129 --> 00:08:40.349]  You're out of there.
[00:08:40.349 --> 00:08:41.910]  You want it, baby?
[00:08:41.910 --> 00:08:43.471]  You're about to get it.
[00:08:49.983 --> 00:08:58.249]  We did meet the British at Concord Bridge to serve tea, be tolerant, and see how many guns or what kind of guns they came to take.
[00:08:58.249 --> 00:09:03.092]  We met them at Concord Bridge, and we blew their punk-ass brains out.
[00:09:03.092 --> 00:09:14.860]  InfoWars has been able to break every record, infiltrate every operation, blow the criminal cover of operatives more than any other institution out there at Freedom, and I'm so proud of that.
[00:09:15.020 --> 00:09:18.281]  The notion that Hillary has somehow been an advocate for women.
[00:09:18.281 --> 00:09:23.163]  No, Bill rapes them physically and then Hillary rapes them psychologically.
[00:09:23.163 --> 00:09:33.067]  I hope the enemies of this broadcast, when you lie about us, when you censor us, when you attack us, when you delist us, when you do that, you're signing on to the other side.
[00:09:33.067 --> 00:09:35.288]  These people are of the devil.
[00:09:35.288 --> 00:09:37.129]  Let's be very blunt about this.
[00:09:37.569 --> 00:09:40.994]  Raise, tell, and demand accountability.
[00:09:40.994 --> 00:09:47.001]  It is the most corrupt, degenerate, criminal government in American history.
[00:09:47.001 --> 00:09:53.489]  From the front lines of the information war, it's Alex Jones.
[00:09:56.475 --> 00:10:00.677]  On the Alex Jones Show, I'm Paul Joseph Watson, filling in for Alex today.
[00:10:00.677 --> 00:10:04.199]  And as I was discussing before the break, Fox News jumped the gun.
[00:10:04.199 --> 00:10:12.684]  They announced the results of the New Hampshire primary, at least 24 hours in advance, with a mock-up webpage on their own official website.
[00:10:13.476 --> 00:10:17.717]  Stating that establishment favourite Marco Rubio would come in second.
[00:10:17.717 --> 00:10:22.478]  Now Rubio himself has expressed doubt about whether he will achieve that.
[00:10:22.478 --> 00:10:24.518]  He says he may even come in fourth.
[00:10:24.518 --> 00:10:29.719]  And of course all the discussion has been from the pundits that Rubio has to beat Kasich.
[00:10:29.719 --> 00:10:31.380]  He has to beat Chris Christie.
[00:10:31.380 --> 00:10:33.720]  He has to beat Jeb Bush.
[00:10:33.720 --> 00:10:40.862]  He has to come out on top of the establishment candidates to then become the primary challenger to Trump and Cruz.
[00:10:41.542 --> 00:10:44.647]  So interesting that Fox would come out with this.
[00:10:44.647 --> 00:10:55.563]  Obviously it's not a dark, shadowy conspiracy, which I said in the article that's not the case, even though some people in the comments were like, how dare InfoWars suggest that this is some kind of conspiracy?
[00:10:55.563 --> 00:10:56.685]  It's obviously a beta test.
[00:10:57.523 --> 00:11:06.847]  Well yes it is, but it's also interesting that they then removed it immediately after we published this article, and it started to get a lot of traction on the web.
[00:11:06.847 --> 00:11:18.712]  Because again, Microsoft, a couple of weeks ago before Iowa, came out with their own prediction based on their Bing technology that Hillary Clinton would beat Bernie Sanders, and that's exactly what happened.
[00:11:18.712 --> 00:11:20.453]  Is it predictive programming?
[00:11:20.453 --> 00:11:22.774]  Could it sway people to vote a certain way?
[00:11:23.374 --> 00:11:24.595]  Well, that's up for debate.
[00:11:24.595 --> 00:11:32.581]  But what's not up for debate is that they published the full results of the New Hampshire primary 100% of votes in.
[00:11:32.581 --> 00:11:33.922]  And they actually went into detail.
[00:11:34.844 --> 00:11:40.066]  They went town by town and tallied up all the different votes via that way.
[00:11:40.066 --> 00:11:44.187]  So this wasn't just a blanket superficial prediction.
[00:11:44.187 --> 00:11:45.627]  They went into detail with this.
[00:11:45.627 --> 00:11:48.848]  Somebody hit the publish button by mistake.
[00:11:48.848 --> 00:11:51.269]  It's been up on the internet for about 24 hours now.
[00:11:51.269 --> 00:11:52.469]  They've pulled it.
[00:11:52.469 --> 00:12:01.312]  But again, it's going to be very interesting to see if the final result tallies with what Fox News published yesterday.
[00:12:02.032 --> 00:12:03.773]  Now we're going to get on to some more news soon.
[00:12:03.773 --> 00:12:15.321]  We've got quite a prominent person in the political sphere for a couple of decades now who is predicting that the GOP will rig New Hampshire to help Marco Rubio.
[00:12:15.321 --> 00:12:22.285]  We're going to tell you about that in a moment but first here's John Bowne with a special report on impeachment.
[00:12:22.285 --> 00:12:22.846]  Here's the clip.
[00:12:25.515 --> 00:12:32.660]  Regarding executive orders, the Constitution states in Article 2, Section 3, Clause 5, that the executive, i.e.
[00:12:32.660 --> 00:12:38.604]  the President, take care that the laws be faithfully executed or face impeachment.
[00:12:38.604 --> 00:12:42.747]  Specifically, an executive order must find support in the Constitution.
[00:12:42.747 --> 00:12:52.734]  Watering down the Second Amendment in order to confiscate the lawful right of a majority of Americans to protect themselves can hardly mean the laws are being faithfully executed.
[00:12:53.414 --> 00:12:58.795]  The conversation has to be based on facts and truth and what we're actually proposing.
[00:12:58.795 --> 00:13:05.196]  A big miss for Obama as he failed to explain to all of us what is contained in his latest executive order.
[00:13:05.196 --> 00:13:15.278]  Allowing HIPAA to protect doctors that order gun confiscation of their patients based on vague conditions is what's really sending alarm bells ringing.
[00:13:15.278 --> 00:13:20.259]  As if the health care system wasn't screwed up enough unconstitutionally by Obama.
[00:13:20.259 --> 00:13:22.039]  We heard not only from the gun lobby,
[00:13:22.899 --> 00:13:34.561]  But from United States Senators, that expanding background checks will, not may, will lead to a registry, which will lead to confiscation, which will lead to a tyrannical government.
[00:13:34.847 --> 00:13:52.421]  Let's not forget that Gabrielle Giffords thankfully survived the 2011 Tucson shooting by the possibly MK Ultra victimized Jared Lee Loeffner, who erratically declared to the police while victims were still being treated, I just want you to know that I'm the only person that knew about this.
[00:13:52.421 --> 00:13:53.322]  Strange.
[00:13:53.322 --> 00:14:02.609]  Unfortunately, federal judge John Roll, a staunch blockade to Obama's future immigration invasion, was murdered, along with five others.
[00:14:02.609 --> 00:14:04.051]  Talk about a conspiracy.
[00:14:04.051 --> 00:14:04.391]  I'm sorry.
[00:14:04.971 --> 00:14:06.592]  Yes, it is fair to call it a conspiracy.
[00:14:06.592 --> 00:14:10.554]  What are you saying?
[00:14:10.554 --> 00:14:20.839]  Are you suggesting that the notion that we are creating a plot to take everybody's guns away so that we can impose martial law?
[00:14:20.839 --> 00:14:25.301]  While you've been president, we are at the lowest murder rate in our country.
[00:14:25.301 --> 00:14:26.082]  All time low.
[00:14:26.442 --> 00:14:26.902]  I grew up in Kentucky.
[00:14:26.902 --> 00:14:28.644]  Trust me, those guns aren't just for hunting.
[00:14:28.644 --> 00:14:31.347]  And secondly, Obama, you don't know a damn thing about Kentucky.
[00:14:44.721 --> 00:14:48.723]  Well, I've got bad news for all of you that scoff at the word impeachment.
[00:14:48.723 --> 00:14:56.867]  Once Obama leaves office, he will have set the table for global government to legally come in and feast on the American public.
[00:14:56.867 --> 00:14:59.868]  Obama trade, with its laws that bypass the U.S.
[00:14:59.868 --> 00:15:03.050]  Congress for the benefit of the banking corporate elite.
[00:15:03.050 --> 00:15:10.173]  Obamacare, a middle class destroying Stasi-esque data collection system masquerading as a healthcare system.
[00:15:10.453 --> 00:15:14.914]  Obama-gration, flooding our cities with criminals and jihadists.
[00:15:14.914 --> 00:15:26.138]  And now Obama-fiscation, a solitary push to reduce the threat posed by armed Americans as the final dish by the New World Order's puppet is presented to the table.
[00:15:26.138 --> 00:15:29.939]  By not impeaching Obama, our nationalist apathy
[00:15:30.279 --> 00:15:36.704]  ...will legally and necessarily aid and abet the death of the United States of America.
[00:15:36.704 --> 00:15:37.685]  The time is now.
[00:15:37.685 --> 00:15:43.110]  Call your representative at 202-224-3121.
[00:15:43.110 --> 00:15:45.231]  Operators are standing by.
[00:15:45.231 --> 00:15:57.021]  And if your representative needs more information, direct them to the NorthAmericanLawCenter.org's Articles of Impeachment of Barack Hussein Obama at the very top of their webpage, johnbound4infowars.com.
[00:16:02.443 --> 00:16:10.167]  There's John Bowne with a special report now continuing from Fox News publishing the results of the New Hampshire primary.
[00:16:10.167 --> 00:16:13.789]  In advance we've also got this story up on m4wars.com.
[00:16:13.789 --> 00:16:17.931]  Dilbert creator predicts GOP will rig New Hampshire.
[00:16:17.931 --> 00:16:23.613]  Now of course we have these charges after Iowa with Microsoft with their app counting the vote.
[00:16:23.613 --> 00:16:24.934]  Trump supporters felt that
[00:16:25.726 --> 00:16:30.349]  Rubio had cheated to attain his surprise third place position.
[00:16:30.349 --> 00:16:38.655]  Now we got the creator of the Dilbert cartoon series saying if they don't fix the race, or they fix it only a little, Trump will win big.
[00:16:38.655 --> 00:16:48.021]  Scott Adams, the creator of the popular Dilbert cartoon series, predicts that the GOP will rig tonight's primary in New Hampshire to favour establishment favourite Marco Rubio.
[00:16:48.021 --> 00:16:53.645]  In a blog posting, Adams argues there is too much at stake for the fixers not to do anything to counter the juggernaut
[00:16:54.265 --> 00:16:56.766]  Of Donald Trump's campaign.
[00:16:56.766 --> 00:16:58.127]  Listen to what he said.
[00:16:58.127 --> 00:17:05.710]  There is no natural reason to expect Rubio, the establishment candidate, to have another surprise surge as he did in Iowa.
[00:17:05.710 --> 00:17:17.576]  And of course he points to Rubio's poor performance in Saturday night's debate when he got called out by Chris Christie on basically being a wind-up toy, repeating the same phrases over and over again.
[00:17:18.820 --> 00:17:32.013]  So, Dilbert, the creator of Dilbert continues, for Rubio to have a surprisingly strong second place showing in New Hampshire, look for the most common explanations for that surprise to be his momentum from Iowa.
[00:17:32.013 --> 00:17:36.258]  I assume that most of you think it's conspiracy talk and not to be taken seriously.
[00:17:37.196 --> 00:17:45.104]  But he points out that he predicted the rise of Trump back in September when everybody else was saying it wasn't going to happen.
[00:17:45.104 --> 00:17:48.647]  So that's somebody who's been quite prominent in political circles.
[00:17:48.647 --> 00:17:51.430]  Definitely not a conspiracy theorist, God forbid.
[00:17:52.273 --> 00:18:04.087]  Predicting that the establishment will rig it tonight again to help Rubio because they predicted that he needs to come out on top of the establishment candidates to challenge Trump and Cruz.
[00:18:04.087 --> 00:18:07.752]  Because it's all going to be about who finishes second and third.
[00:18:08.188 --> 00:18:12.231]  They're going to completely ignore the fact that Sanders and Trump are going to win.
[00:18:12.231 --> 00:18:26.139]  They're going to argue and debate about the margin with which they win to try and denigrate those victories because they're terrified of either Sanders or Trump becoming the nominee in both cases.
[00:18:26.139 --> 00:18:28.561]  So they're going to try and pump up Rubio.
[00:18:28.561 --> 00:18:34.404]  That's what they did after Iowa kind of backfired after his gaffe during Saturday night's debate.
[00:18:34.404 --> 00:18:35.085]  Now we've got this.
[00:18:35.959 --> 00:18:38.220]  Marco Rubio repeats same line again.
[00:18:38.220 --> 00:18:42.381]  And this was during a stump speech after the debate.
[00:18:42.381 --> 00:18:46.722]  So we've got this clip of Marco Rubio again acting like a wind-up toy.
[00:18:46.722 --> 00:18:47.862]  Here it is.
[00:18:47.862 --> 00:18:53.324]  We are taking our message to families that are struggling to raise their children in the 21st century.
[00:18:53.324 --> 00:18:57.305]  Because as you saw, Jeanette and I are raising our four children in the 21st century.
[00:18:57.305 --> 00:19:02.987]  And we know how hard it's become to instill our values in our kids, instead of the values they try to ram down our throats.
[00:19:04.571 --> 00:19:17.354]  In the 21st century, it's become harder than ever to instill in your children the values they teach in our homes and in our church, instead of the values that they try to ram down our throats in the movies, in music, in popular culture.
[00:19:17.354 --> 00:19:26.215]  So again, literally it's like one of those toys that you pull the cord and it's got like three stock phrases that it comes out with over and over again.
[00:19:26.215 --> 00:19:32.217]  After the break, we're going to play this other video clip where he actually debates himself.
[00:19:32.217 --> 00:19:34.277]  He contradicts himself over and over again.
[00:19:34.657 --> 00:19:38.738]  Of course, he's been claiming that Obama knows exactly what he's doing.
[00:19:38.738 --> 00:19:43.059]  Just a matter of weeks and months ago, Rubio said the exact opposite.
[00:19:43.059 --> 00:19:44.920]  We're going to go to that clip after the break.
[00:19:44.920 --> 00:19:53.642]  We've also got another, yet another, top security chief in Europe warning about mass civil unrest as a result of this mass immigration policy.
[00:19:53.642 --> 00:19:55.122]  We'll be back after the break.
[00:19:55.122 --> 00:19:56.683]  This is the Alex Jones Show live.
[00:19:56.683 --> 00:19:57.123]  Stay tuned.
[00:19:59.574 --> 00:20:03.176]  Winter has just begun, and are you already tired of being cold?
[00:20:03.176 --> 00:20:05.557]  How would you like to never be cold again?
[00:20:05.557 --> 00:20:12.420]  This is Dale with Fortress Clothing, and I'm here to tell you, you will never be cold again with Fortress.
[00:20:12.420 --> 00:20:22.304]  If you're tired of freezing your butt off, elk hunting, sitting in a tree stand deer hunting, winter camping, fishing, ice fishing, no longer fear the cold.
[00:20:22.304 --> 00:20:25.666]  If you snowmobile, ski, snowboard, get Fortress.
[00:20:26.306 --> 00:20:32.957]  Sledding with the kids, shoveling the walks, shopping, or if you or your spouse get cold feet at home, get Fortress.
[00:20:32.957 --> 00:20:41.330]  If you're stuck outside working in the cold, or find yourself in an emergency situation, get our winter bug out bag, and you will never be cold again.
[00:20:41.830 --> 00:20:45.993]  Fortress is the answer, so quit complaining and go to FortressClothing.com.
[00:20:45.993 --> 00:20:49.175]  It's a mid-layer garment that goes with anything you want to wear.
[00:20:49.175 --> 00:20:53.257]  Enter coupon code RADIO and get 20% off any item.
[00:20:53.257 --> 00:20:55.539]  Go now while we still have inventory.
[00:20:55.539 --> 00:20:56.499]  FortressClothing.com.
[00:20:58.823 --> 00:21:01.885]  My dad was 59 when he collapsed from a heart attack late last year.
[00:21:01.885 --> 00:21:04.506]  Just this past August was when we spread his ashes on the St.
[00:21:04.506 --> 00:21:05.266]  Croix River.
[00:21:05.266 --> 00:21:07.487]  I loved my dad, but boy was he stubborn.
[00:21:07.487 --> 00:21:10.449]  He hadn't been to the doctor in over 25 years.
[00:21:10.449 --> 00:21:11.329]  His excuse?
[00:21:11.329 --> 00:21:12.670]  He simply couldn't afford it.
[00:21:12.670 --> 00:21:14.271]  He wasn't a rich man by any means.
[00:21:14.271 --> 00:21:20.034]  At less than $107 per month, LibertyOnCall.org would have been the perfect alternative for my father.
[00:21:20.034 --> 00:21:21.074]  Don't wait.
[00:21:21.074 --> 00:21:23.736]  Go to LibertyOnCall.org right now.
[00:21:23.736 --> 00:21:26.237]  For not just your sake, but for the sake of your loved ones.
[00:21:26.237 --> 00:21:27.818]  Again, that's LibertyOnCall.org.
[00:21:28.698 --> 00:21:31.300]  Hunters, anglers, campers, and survivalists.
[00:21:31.300 --> 00:21:32.380]  Get back to nature.
[00:21:32.380 --> 00:21:39.584]  Expand your horizons with the highest quality, most versatile, unique slingshots and sling bows on the market at slingbow.com.
[00:21:39.584 --> 00:21:42.626]  Slingbow products are compact and models start from just $17.98.
[00:21:42.626 --> 00:21:46.448]  They're perfect for your bug out bag or storing in your vehicle.
[00:21:46.448 --> 00:21:50.571]  Give yourself and your loved ones the excitement and tradition of slingbow.
[00:21:50.571 --> 00:21:55.093]  A new frontier in archery and truly modern twist on this primitive survival tool.
[00:21:55.093 --> 00:21:57.715]  Feel the thrill only at slingbow.com.
[00:21:58.214 --> 00:22:02.459]  As if chlorine in our water weren't bad enough, now they're adding ammonia?
[00:22:02.459 --> 00:22:03.080]  It's true.
[00:22:03.080 --> 00:22:07.224]  Some municipalities are now adding ammonia plus chlorine to your water supply.
[00:22:07.224 --> 00:22:09.627]  It's a disinfectant called chloramine.
[00:22:09.627 --> 00:22:14.092]  But with a trusted Big Berkey water filter, you can keep chloramine out of your water.
[00:22:14.392 --> 00:22:27.279]  New NSF EPA Certified Lab Tests show EPA Berkey Water Filters remove chloramines, pharmaceuticals, BPA, pesticides, bacteria and viruses, all forms of fluoride, and much more.
[00:22:27.279 --> 00:22:30.781]  Big Berkey Water Filters are the original and most trusted on the market.
[00:22:31.061 --> 00:22:33.723]  The gold standard in water purification.
[00:22:33.723 --> 00:22:38.026]  And our filters last for years at less than two cents per gallon.
[00:22:38.026 --> 00:22:38.847]  Big Berkey.
[00:22:38.847 --> 00:22:42.570]  The one that's powerful enough to purify stagnant pond water.
[00:22:42.570 --> 00:22:44.311]  Get your Big Berkey today.
[00:22:44.311 --> 00:22:46.633]  Call 1-877-99-BERKEY or click BigBerkeyWaterFilters.com.
[00:22:46.633 --> 00:22:47.433]  That's 1-877-99-BERKEY.
[00:22:47.433 --> 00:22:48.855]  Big Berkey Water Filters.
[00:22:48.855 --> 00:22:49.875]  For the love of clean water.
[00:22:58.095 --> 00:23:02.039]  Attention, listeners of this radio station are set to get free survival food.
[00:23:02.039 --> 00:23:08.825]  Farmers vow to keep up with the rush to supply every listener who calls and beats the deadline to claim free 72-hour survival food kits.
[00:23:08.825 --> 00:23:12.428]  In a crisis, your number one need is food, but not just any food.
[00:23:12.428 --> 00:23:15.791]  Experts recommend good-for-25-years survival food.
[00:23:15.791 --> 00:23:22.838]  In an unprecedented move, Food for Patriots 72-hour survival food kits are being given away to listeners of this radio station.
[00:23:23.278 --> 00:23:28.642]  According to a company spokesman, this is happening because we're worried that the people in Washington have an agenda.
[00:23:28.642 --> 00:23:30.664]  Control the food, control the people.
[00:23:30.664 --> 00:23:34.206]  You don't want to rely on the government to keep your family fed in a crisis.
[00:23:34.206 --> 00:23:39.550]  The normal price of these kits is $27 plus shipping, but listeners who act now get them free.
[00:23:39.550 --> 00:23:42.633]  Just cover $9.95 shipping and processing per kit.
[00:23:42.633 --> 00:23:44.654]  Call 800-942-7579 in the next 48 hours to beat the deadline.
[00:23:47.256 --> 00:23:51.059]  To get your free 72-hour survival food kit, you need to call 800-942-7579 right now.
[00:23:51.059 --> 00:23:51.279]  That's 800-942-7579.
[00:24:11.678 --> 00:24:16.621]  We're back, it's the Alex Jones Show LIVE!
[00:24:16.621 --> 00:24:22.463]  Third hour we've got Tommy Robinson coming up, the anti-Islamization activist and author.
[00:24:22.463 --> 00:24:24.764]  We're going to take your calls for him as well.
[00:24:24.764 --> 00:24:36.730]  Of course we're going to dip back into what's happening with the New Hampshire primary, but first I need to draw your attention to InfoWarsLife.com because again we've got a great selection of new products
[00:24:37.310 --> 00:24:39.673]  This is how we fund the entire operation.
[00:24:39.673 --> 00:24:41.575]  This is how we finance the show.
[00:24:41.575 --> 00:24:57.394]  This is how we finance sending reporters to Paris, to Bilderberg, to Oregon, to wherever news is breaking so we can challenge the mainstream media directly and basically get in their face and try and hijack, take over the narrative.
[00:24:57.734 --> 00:25:08.400]  Because we're not funded by George Soros, we're not funded by hundreds of millions of dollars in pharmaceutical advertising like the big networks, so we rely on your support.
[00:25:08.400 --> 00:25:14.224]  And over at infowarslife.com right now we've got Anthroplex, the twice daily pill formulation for men.
