[00:00:21.325 --> 00:00:23.451]  Waging war on corruption.
[00:02:57.095 --> 00:03:02.180]  Were there historically golden arrows of Islam when it wasn't expansionist, when it wasn't arts and sciences?
[00:03:02.220 --> 00:03:02.501]  Yes.
[00:03:04.411 --> 00:03:10.714]  But just ask Constantinople and the Byzantine Empire, what was left of the Roman Empire, about Islam, they'll tell ya!
[00:03:11.655 --> 00:03:21.399]  That Blue Mosque there in Turkey, formerly of course Constantinople is now Istanbul.
[00:03:23.260 --> 00:03:26.702]  And the men were all killed, and the women were put into sex slavery.
[00:03:27.773 --> 00:03:33.076]  Of course, the men were all killed slowly, put in as galley slaves, but again, that's the religion of peace.
[00:03:33.636 --> 00:03:35.297]  I'm cursed with knowing a little bit of history.
[00:03:36.837 --> 00:03:46.842]  And so now we have the latest vicious Allah Akbar attack, and the media is doing everything it can to cover it up, and we're hearing that this is Merkel's fault.
[00:03:47.622 --> 00:03:50.624]  We have German ministers coming out in the parliament saying it's Merkel's fault.
[00:03:52.008 --> 00:04:00.834]  Why, if you were in the Netherlands and you were a member of the Parliament and said that, you'd be arrested and indicted and convicted, like we just saw a few weeks ago.
[00:04:00.854 --> 00:04:04.176]  We're going to be breaking that down as well today.
[00:04:05.270 --> 00:04:24.845]  Because the social engineers admit they're bringing in millions and millions and millions of Muslims from radical third-world hellholes who are completely incompatible with Western civilization to make us then conform to it and change our laws so we don't stir them up.
[00:04:25.926 --> 00:04:27.167]  And then we have to ban our free speech.
[00:04:27.647 --> 00:04:28.768]  Could we bring Kurds here?
[00:04:29.168 --> 00:04:31.090]  Kurds historically integrate.
[00:04:31.610 --> 00:04:32.211]  Could we bring
[00:04:33.539 --> 00:04:38.340]  Iraqis here 30, 40 years ago that would integrate, yes, but now radical groups have taken over Iraq.
[00:04:38.360 --> 00:04:39.141]  That's not really the case.
[00:04:40.481 --> 00:04:42.461]  Do Somalis end up attacking and murdering?
[00:04:42.501 --> 00:04:42.842]  Yes.
[00:04:44.362 --> 00:04:45.922]  Do Saudi Arabians end up doing that?
[00:04:45.982 --> 00:04:46.262]  Yes.
[00:04:46.403 --> 00:04:55.925]  I mean, folks, if you preach the gospel on the streets of Riyadh, Saudi Arabia, you get multiple years in prison the next time you get executed.
[00:04:55.945 --> 00:04:58.626]  Oh, and if you're gay, you're dead.
[00:04:59.605 --> 00:05:06.927]  But see, I'm a right-wing extremist because I don't want to accept people that are completely intolerant and chain women up like dogs.
[00:05:07.407 --> 00:05:08.047]  We'll be back.
[00:05:14.769 --> 00:05:17.370]  John H. Glenn has died.
[00:05:18.270 --> 00:05:27.253]  Astronaut John Glenn, one of the original seven Mercury astronauts, has passed.
[00:05:27.273 --> 00:05:28.453]  95 years old, was he?
[00:05:29.414 --> 00:05:33.275]  Damn, that's a, that's a pretty good contract, I'd say.
[00:05:33.295 --> 00:05:33.275]  95.
[00:05:33.315 --> 00:05:36.516]  A senator after that.
[00:05:36.897 --> 00:05:43.199]  He went, uh, he went up I think on one of the shuttle missions at some point when he was pretty, um...
[00:05:44.298 --> 00:05:44.778]  Pretty old.
[00:05:44.798 --> 00:05:52.503]  I mean the guy was right there at the beginning of the manned space program here in America.
[00:05:52.983 --> 00:05:58.887]  We were fighting against the Russians for supremacy in space.
[00:05:59.967 --> 00:06:01.328]  And there it is, yeah.
[00:06:01.868 --> 00:06:06.330]  The transcontinental flight speed record before being the first American to orbit the Earth in 62.
[00:06:06.731 --> 00:06:15.215]  36 years later at the age of 77 in 1998 becoming the oldest man in space as a member of the seven astronaut crew of the space shuttle Discovery.
[00:06:16.015 --> 00:06:17.936]  Just an amazing career.
[00:06:17.956 --> 00:06:24.760]  It is kind of sad to see because he got to see
[00:06:25.700 --> 00:06:43.951]  The amazing strides we made, especially early on, going from him as a Mercury astronaut, watching men walk on the moon, the shuttle program, all the amazing strides we made in manned spaceflight.
[00:06:44.231 --> 00:06:46.993]  And then, at the end of his life, he gets to see
[00:06:47.993 --> 00:06:57.559]  Us having to hitchhike a ride with the Russians on the, uh, ancient, uh, Soyuz capsules.
[00:06:58.840 --> 00:07:03.342]  And it had to be a little disappointing for, uh, for the man, for John Glenn.
[00:07:04.603 --> 00:07:14.269]  Uh, because he was one of the, just a pioneer and in a time where it was just about, hey, we need to get this done and, uh,
[00:07:15.436 --> 00:07:16.937]  There's no ifs, ands, or buts about it.
[00:07:17.758 --> 00:07:21.220]  Get in the capsule and we're just gonna light it up and see what happens.
[00:07:21.680 --> 00:07:38.911]  Just a bunch of really brave men and I think some of the Millennials and college students should look at some of these amazing men like John Glenn and like some of the people we saw at Pearl Harbor yesterday.
[00:07:40.873 --> 00:07:42.394]  Godspeed John Glenn!
[00:08:15.194 --> 00:08:25.637]  On her way to work one morning, down the path along the lake, a tender-hearted woman saw a poor, half-frozen snake.
[00:08:26.677 --> 00:08:31.138]  His pretty colored skin had been all frosted with the dew.
[00:08:31.658 --> 00:08:32.738]  Oh well, she cried.
[00:08:33.218 --> 00:08:35.599]  I'll take you in, and I'll take care of you.
[00:08:36.979 --> 00:08:38.420]  Take me in, oh tender woman.
[00:08:39.020 --> 00:08:40.440]  Take me in, for heaven's sake.
[00:08:40.920 --> 00:08:42.541]  Take me in, oh tender woman.
[00:08:43.561 --> 00:08:44.041]  Sighed.
[00:08:45.270 --> 00:08:46.171]  The Vicious Snake.
[00:08:50.374 --> 00:08:52.615]  This could be the great Trojan horse of all time.
[00:08:53.276 --> 00:08:56.098]  Because you look at the migration, study it, look at it.
[00:08:56.819 --> 00:08:59.360]  Now they'll start infiltrating with women and children.
[00:09:00.081 --> 00:09:02.183]  Take me in, oh tender woman.
[00:09:02.603 --> 00:09:04.084]  Take me in for heaven's sake.
[00:09:04.905 --> 00:09:06.386]  Take me in, oh tender woman.
[00:09:07.524 --> 00:09:10.406]  Sighed the vicious snake.
[00:09:11.327 --> 00:09:13.849]  Now she clutched him to her bosom.
[00:09:14.289 --> 00:09:16.150]  You're so beautiful, she cried.
[00:09:16.951 --> 00:09:21.214]  But if I hadn't brought you in, by now you might have died.
[00:09:22.316 --> 00:09:27.461]  She stroked his pretty skin, and then she kissed and held him tight.
[00:09:28.422 --> 00:09:35.929]  But instead of saying thank you, that snake gave her a vicious bite.
[00:09:36.349 --> 00:09:37.911]  I saved you, cried the woman.
[00:09:38.988 --> 00:09:40.188]  And you've bit me.
[00:09:40.588 --> 00:09:41.629]  Heavens, why?
[00:09:42.609 --> 00:09:44.549]  You know your bite is poisonous.
[00:09:45.069 --> 00:09:47.130]  And now I'm going to die.
[00:09:48.110 --> 00:09:52.231]  Oh, shut up, silly woman, said the reptile with a grin.
[00:09:53.071 --> 00:09:58.253]  You knew damn well I was a snake before you took me in.
[00:10:08.607 --> 00:10:08.908]  30 days.
[00:10:08.928 --> 00:10:20.024]  30 days until Donald J. Trump will be seated as the 45th President of the United States of America.
[00:10:20.044 --> 00:10:22.147]  I'm Alex Jones, your host.
[00:10:23.286 --> 00:10:50.700]  The globalists are pulling out every stop they can to plunge the world into war and cause civil unrest here in the United States and to raise interest rates to begin to plunge and disintegrate the Trump exuberance that we're seeing in the economy back in to the doldrums so the globalists, the rent seekers, can try to fully suffocate the economy and complete our journey into modern serfdom.
[00:10:52.245 --> 00:10:53.185]  I'm your host Alex Jones.
[00:10:53.205 --> 00:11:00.147]  Thank you for joining us on this Tuesday, 20th day of December 2016 worldwide transmission.
[00:11:03.328 --> 00:11:12.150]  I was on national Russian television this morning and I was talking to some of the top intellectuals in Russia on the broadcast.
[00:11:12.770 --> 00:11:21.392]  Some of the people that advised Vladimir Putin and we were discussing the fact that the globalist or eugenicist establishing a planetary government
[00:11:22.244 --> 00:11:30.071]  They're playing nation states off against each other and trying to kill prosperity so that they can dictate the terms of human surrender to the populations.
[00:11:30.672 --> 00:11:46.225]  How they're racing to put robots in and put AI in all of our homes, surveilling us, selling it to us via Trojan horse systems, and how the United States, Russia, Japan, and the rest of the world must link up together to try to free communist China
[00:11:47.108 --> 00:11:47.308]  We're good.
[00:12:08.652 --> 00:12:12.394]  Around the world now understand the true globalist blueprint.
[00:12:13.195 --> 00:12:14.035]  It's now out there.
[00:12:14.135 --> 00:12:15.396]  It's now safe to talk about it.
[00:12:15.877 --> 00:12:18.058]  It's now accepted in intellectual circles.
[00:12:18.498 --> 00:12:27.664]  And that is the beginning of the end of the eugenics-based New World Order that Adolf A. Lois Hitler was only a small bad son spinoff of.
[00:12:29.305 --> 00:12:30.406]  Our analysis is dead on.
[00:12:30.666 --> 00:12:31.546]  It's been transmitted.
[00:12:31.586 --> 00:12:32.707]  The signal's already been released.
[00:12:33.328 --> 00:12:34.288]  You can kill me now.
[00:12:34.428 --> 00:12:35.349]  You won't stop any of it.
[00:12:36.598 --> 00:12:40.541]  And I don't want to give myself more than credit I'm due.
[00:12:41.341 --> 00:12:50.668]  We were the detonators taking information that was in academic circles that the globalists were arrogant about, believing the public was too stupid to even read it or care.
[00:12:51.128 --> 00:12:55.311]  We popularized it and rammed it out there into the open.
[00:12:56.391 --> 00:12:59.213]  And the people are now learning about the new world order.
[00:12:59.333 --> 00:13:00.434]  They're learning about globalism.
[00:13:00.454 --> 00:13:05.758]  They're learning about its operating system, how it takes over countries, and then what its endgame is.
[00:13:06.912 --> 00:13:21.298]  And once you find out about the endgame, you're living in a real science fiction nightmare dystopia that's taking place in the middle of this incredibly exciting, wondrous, opportunity-filled world of wonder.
[00:13:22.579 --> 00:13:23.479]  So it's a paradox.
[00:13:25.400 --> 00:13:31.163]  And we're now discovering it's the best of times, the worst of times, together.
[00:13:32.096 --> 00:13:37.140]  And that the best laid plans of mice and men often go astray.
[00:13:37.160 --> 00:13:42.383]  Now, obviously we have the Russian ambassador killed.
[00:13:44.124 --> 00:13:54.712]  The Russians have come out, the Turks have come out, saying this is not state-sponsored by them, that this is NATO, just like World War I, trying to kick off a major war.
[00:13:54.972 --> 00:13:58.835]  Another Russian ambassador was assassinated at his home yesterday.
[00:14:00.555 --> 00:14:04.998]  That may have been, they're saying, somebody finding somebody in the bed, but somebody shouldn't be.
[00:14:05.278 --> 00:14:07.720]  That's not confirmed, that's just what is being said.
[00:14:08.040 --> 00:14:08.621]  Coincidence?
[00:14:08.661 --> 00:14:09.281]  Probably not.
[00:14:09.942 --> 00:14:14.765]  Things happen in politics, to quote Edward Mandel House, you can bet they were playing that way.
[00:14:16.166 --> 00:14:18.127]  So there is a lot going on.
[00:14:18.247 --> 00:14:26.173]  Public executions of Russian ambassadors, private executions, and if you're a TV viewer,
[00:14:27.264 --> 00:14:29.405]  We just go where the news is.
[00:14:29.485 --> 00:14:31.706]  We're not trying to be sensational.
[00:14:31.726 --> 00:14:32.987]  We're not trying to be shock jocks.
[00:14:33.347 --> 00:14:34.668]  Reality is sensational.
[00:14:34.708 --> 00:14:41.211]  So maybe once a month you see death and carnage and explosions on the show if you're watching and not a listener.
[00:14:41.671 --> 00:14:48.755]  But we are showing you the video they've expunged off the web of Nice in July where 80 plus people were run over including small children.
[00:14:49.535 --> 00:14:54.478]  It's nothing compared to the video games like Grand Theft Auto and the rest of it.
[00:14:56.220 --> 00:15:05.065]  But notice they want you to see simulated violence, much more graphically, but they don't want you to see a truck from 200 yards away running over people, because then it's real.
[00:15:05.405 --> 00:15:07.086]  And then you might want to do something about it.
[00:15:07.587 --> 00:15:09.828]  So viewer discretion is advised.
[00:15:11.118 --> 00:15:13.299]  But notice you can see all the simulated murder and death.
[00:15:13.619 --> 00:15:17.861]  They can show it to even PG crowds at night at seven o'clock during the dinner hour.
[00:15:18.181 --> 00:15:24.403]  But they don't want us to show you what Islamic terror is doing all over this world.
[00:15:24.683 --> 00:15:26.244]  Well, we're going to show it.
[00:15:27.724 --> 00:15:39.329]  And if people try to censor it on Facebook or on Google's platforms like YouTube, that's why people are leaving you in droves and watching the raw feeds at InfoWars.com.
[00:15:41.914 --> 00:15:47.096]  Infowars.com forward slash show so they can see what the establishment doesn't want you to see.
[00:15:47.456 --> 00:15:48.836]  Do we show simulated violence?
[00:15:48.876 --> 00:15:49.517]  No, we don't show it.
[00:15:50.737 --> 00:15:58.540]  But we show you in documentary format, which quite frankly, we can even show you on FCC TV stations that we're on.
[00:15:58.880 --> 00:16:01.281]  And you know how we were able to do that and get around the quote?
[00:16:03.291 --> 00:16:11.838]  profanity or, or, or, or, you know, vileness clauses that are out there, you know, the indecency clauses, because it's documentary format.
[00:16:12.119 --> 00:16:18.984]  You ever watch PBS when you're a kid, and there's cuss words, and there's blood, and there's death, and you see executions in, you know, Vietnam or something?
[00:16:20.686 --> 00:16:22.527]  For the Vietnam War, and you ask, how am I seeing this?
[00:16:22.928 --> 00:16:24.449]  This isn't on regular broadcast TV.
[00:16:25.050 --> 00:16:28.693]  Well, how did Walker Cronkite show naked kids running around who've been napalmed
[00:16:29.855 --> 00:16:32.316]  With their skin hanging off at six o'clock at night.
[00:16:32.976 --> 00:16:34.116]  Because it's real!
[00:16:34.836 --> 00:16:38.758]  You're not supposed to show a bunch of simulated murder and death because it makes light of it.
[00:16:39.058 --> 00:16:41.438]  You're supposed to show the real death!
[00:16:41.838 --> 00:16:45.599]  So people get sick and don't want it and do something about it!
[00:16:47.660 --> 00:16:48.740]  Everything's ass backwards.
[00:16:48.980 --> 00:16:55.762]  Walter Cronkite could show you naked little kids running down the street with their skin hanging off their backs and arms.
[00:16:57.423 --> 00:16:57.923]  Burn off!
[00:16:59.329 --> 00:17:00.309]  Like melted wax.
[00:17:01.450 --> 00:17:05.151]  And it ended the war that we shouldn't have been involved in.
[00:17:05.171 --> 00:17:09.132]  A big profiteering operation.
[00:17:11.432 --> 00:17:14.473]  Ho Chi Minh tried to work with the U.S., tried to bring us in.
[00:17:14.513 --> 00:17:16.614]  He was enemies of the Japanese during World War II.
[00:17:16.654 --> 00:17:17.414]  He was our ally.
[00:17:18.835 --> 00:17:20.315]  The globalists didn't want that.
[00:17:20.395 --> 00:17:25.196]  They wanted a new war to pump hundreds of billions in so LBJ could get rich and others could.
[00:17:25.937 --> 00:17:26.977]  So you know the rest of history.
[00:17:27.895 --> 00:17:29.255]  But that itself is a side issue.
[00:17:29.515 --> 00:17:31.436]  Just like Fidel Castro was CIA.
[00:17:31.636 --> 00:17:33.697]  You tell the average dumb yuppie that, they don't even know it.
[00:17:34.117 --> 00:17:35.657]  He was a communist, not CIA.
[00:17:36.077 --> 00:17:36.397]  Oh really?
[00:17:36.437 --> 00:17:37.377]  He was installed.
[00:17:37.638 --> 00:17:38.518]  Then he turned against them.
[00:17:38.778 --> 00:17:39.518]  More blowback.
[00:17:39.778 --> 00:17:40.998]  Or is it really blowback?
[00:17:41.418 --> 00:17:43.759]  Or are the globalists destabilizing countries on purpose?
[00:17:44.159 --> 00:17:45.079]  That's in the WikiLeaks.
[00:17:45.520 --> 00:17:50.841]  They put the Arab Spring in on purpose to destroy secularism, to destroy industry,
[00:17:52.145 --> 00:17:59.091]  You know where Europe for 30 years has been vacationing because it's cheap, and it's beautiful, and it's pristine, and it's amazing, and there's Roman ruins everywhere?
[00:17:59.111 --> 00:18:02.954]  I'm gonna skip this network break, this is too important.
[00:18:03.294 --> 00:18:03.714]  Do you know?
[00:18:07.097 --> 00:18:07.437]  Syria.
[00:18:08.318 --> 00:18:09.979]  There's no terrorism now to Syria.
[00:18:10.540 --> 00:18:21.489]  Almost six years after the West started a civil war there, using jihadis to go in and murder Christians and basically anybody else that didn't submit to them.
[00:18:22.810 --> 00:18:29.496]  And then they have TV movies on Netflix about how great the people are in Aleppo and how they're fighting the evil Assad.
[00:18:29.816 --> 00:18:31.558]  All made up crap.
[00:18:31.578 --> 00:18:35.641]  And they have HBO specials about Saddam, what a big monster he is.
[00:18:36.302 --> 00:18:40.786]  And of course the CIA now has to admit, oh he actually wasn't for Al Qaeda, he fought them.
[00:18:41.386 --> 00:18:44.529]  When he was interrogated he said, I'm CIA, why have you done this to me?
[00:18:44.849 --> 00:18:49.694]  Why'd you tell me to attack Iran and then tell me to invade Kuwait and then set me up and do all that?
[00:18:51.374 --> 00:18:55.336]  They said, we're not releasing you, we're handing you over to the Shiites, they're gonna hang your ass.
[00:18:56.476 --> 00:18:57.617]  All that came out this week.
[00:18:59.277 --> 00:18:59.998]  In the Daily Mail.
[00:19:00.438 --> 00:19:02.059]  You're not gonna hear about it here in the United States.
[00:19:03.219 --> 00:19:06.381]  So, that's what's going on in this country, ladies and gentlemen.
[00:19:06.681 --> 00:19:09.342]  That's who runs this nation, and that's how dumb they think we are.
[00:19:11.920 --> 00:19:13.822]  But there's a rebellion throughout the government.
[00:19:14.142 --> 00:19:21.529]  That's why you see a high-level CIA interrogator come out and say he spent weeks with Saddam, and the headline is, everything we were told about him wasn't true.
[00:19:22.690 --> 00:19:24.632]  And Bush was dumb.
[00:19:25.092 --> 00:19:26.173]  Bush wasn't dumb!
[00:19:27.383 --> 00:19:37.065]  They were getting rid of an old policy from the 50s to put secular governments in the Middle East and try to bring them into the industrialized age that was set up by Eisenhower.
[00:19:37.645 --> 00:19:44.227]  And by the 80s, in the late 80s, they decided to reverse that entire program.
[00:19:48.947 --> 00:19:50.308]  Let's not put a Russian headline up.
[00:19:50.328 --> 00:19:51.288]  They'll say it's propaganda.
[00:19:51.488 --> 00:19:53.048]  Let's put the Daily Mail up or some U.S.
[00:19:53.068 --> 00:19:55.669]  papers that have the CIA interrogator breaking it all down.
[00:19:56.340 --> 00:19:59.682]  Of course, you all heard that here 20 years ago on this broadcast.
[00:20:00.823 --> 00:20:12.551]  Because none of it was a secret that he was hired when he was an army captain when he was 20-something years old and sent to Cairo in the late 50s to be trained for two years by the CIA or that he was wounded trying to assassinate the communist leader.
[00:20:14.352 --> 00:20:19.435]  Then they pressured the Ba'athist in 69 to put him in as the head of security where they keep overthrowing the government.
[00:20:19.815 --> 00:20:22.197]  Then they did overthrow the government a decade later in 1979.
[00:20:22.417 --> 00:20:24.999]  They put Saddam into power and then told him to attack
[00:20:26.926 --> 00:20:33.470]  And gave him the weather reports and all the systems on how to deliver the mustard gas.
[00:20:35.812 --> 00:20:37.553]  I'm not lionizing Saddam Hussein.
[00:20:37.933 --> 00:20:40.255]  Just that guy compared to the Saudi Arabians is an angel.
[00:20:40.955 --> 00:20:42.897]  60% of the college graduates women.
[00:20:43.157 --> 00:20:44.217]  Nobody wearing burkas.
[00:20:44.478 --> 00:20:45.578]  Rock and roll music on.
[00:20:45.798 --> 00:20:47.019]  Playboy on the store shelves.
[00:20:47.680 --> 00:20:49.061]  That's what he did in the Middle East.
[00:20:49.801 --> 00:20:54.384]  So much so that Europeans and Russians were going there right through the 80s to vacation.
[00:20:54.964 --> 00:20:55.505]  Not anymore.
[00:20:56.676 --> 00:20:57.697]  Blew the whole thing up!
[00:21:00.200 --> 00:21:01.422]  Because there's a new policy!
[00:21:01.542 --> 00:21:02.423]  Destabilize!
[00:21:02.503 --> 00:21:03.184]  Destroy!
[00:21:03.604 --> 00:21:04.565]  Overturn countries!
[00:21:05.326 --> 00:21:05.787]  Ruin them!
[00:21:07.031 --> 00:21:11.594]  And turn them over to the Saudi Arabians that keep giant slave brothels.
[00:21:12.115 --> 00:21:14.296]  Oh, but they call them harems so it's cute.
[00:21:14.937 --> 00:21:21.681]  Yeah, you get talking to me in a cocktail waitress in Saudi Arabia at some military base or something, you get off the base, you're never seen again.
[00:21:21.882 --> 00:21:26.365]  But that's okay because you're a woman and you're not going to hear one word out of Gloria Steinem about it.
[00:21:26.385 --> 00:21:34.811]  Because she's the establishment woman just teaching men and women how to fight with each other and teaching women you can't have a man, the state's your man.
[00:21:37.202 --> 00:21:40.883]  I've got articles today about women saying, just have an abortion to prove you're a feminist.
[00:21:40.964 --> 00:21:41.984]  It's so sexy.
[00:21:44.625 --> 00:21:45.325]  But I digress.
[00:21:45.365 --> 00:21:49.467]  Coming up today, this year we've seen multiple truck attacks.
[00:21:49.507 --> 00:21:53.649]  The guy tried to ram folks at Ohio State and stab nine people.
[00:21:53.989 --> 00:22:01.992]  But the local trendies said he was black, so it was wrong that the white officer shot him, even though he was running at him with a butcher knife.
[00:22:03.533 --> 00:22:11.044]  And of course, it was a Christmas party in San Bernardino, where he went and killed his co-workers with his wife, screaming, Allah Akbar!
[00:22:11.745 --> 00:22:15.670]  But that's okay again, because it has nothing to do with Islam.
[00:22:17.073 --> 00:22:17.794]  It never does.
[00:22:20.779 --> 00:22:23.900]  We're going to break down the Russians and the holding stabilization program.
[00:22:24.140 --> 00:22:27.902]  I told you last week, look for them to start wars and provocations in Syria.
[00:22:28.522 --> 00:22:29.803]  I have that from my sources.
[00:22:29.823 --> 00:22:34.625]  They're trying to kick off a major war between Turkey and Syria right now.
[00:22:34.965 --> 00:22:39.587]  They can then basically call in US forces so that they can start bombing.
[00:22:40.745 --> 00:22:43.208]  Because our military on the ground is refusing to.
[00:22:56.567 --> 00:23:10.374]  To back the backing of ISIS slash Al Qaeda for Obama and General Dempsey or the head of the Joint Chiefs went and told Obama that night, three plus years ago, we're not going to be part of this air campaign.
[00:23:10.594 --> 00:23:11.875]  The military is going to mutiny.
[00:23:12.275 --> 00:23:13.636]  What a historical event.
[00:23:13.956 --> 00:23:15.157]  Our military refusing.
[00:23:15.357 --> 00:23:16.818]  And they continue with WikiLeaks.
[00:23:17.338 --> 00:23:27.222]  To leak the criminality of the Democratic Party and the Republican establishment to expose the activity in an American counter-coup against the globalists that have hijacked this nation.
[00:23:27.862 --> 00:23:34.364]  And the Russians now, and the Europeans now, all know the real score, and they know they're occupied by mega-banks.
[00:23:35.125 --> 00:23:46.289]  And all over the world, countries, every time they have a vote, Italy two weeks ago, the UK four months ago, the United States five weeks ago,
[00:23:47.498 --> 00:23:50.159]  Iceland, four years ago.
[00:23:51.600 --> 00:23:52.960]  Catalonia, this year.
[00:23:53.400 --> 00:23:54.541]  Everybody's pulling out.
[00:23:54.641 --> 00:24:03.364]  Brazil's trying to pull out of these big central banks that just make up debt and make up money and sign countries onto a billion dollar loan like Nigeria.
[00:24:03.784 --> 00:24:14.949]  And 40 years later, they've paid back a hundred billion plus on one loan that makes loan sharks and payday loan people look like anti-usury angels.
[00:24:16.087 --> 00:24:17.267]  People want prosperity.
[00:24:17.487 --> 00:24:21.688]  We know in the industrialized age, we should be working three days a week and living like kings.
[00:24:22.528 --> 00:24:26.109]  They were being told the more robots and more automation there is, the more we've got to work.
[00:24:26.489 --> 00:24:31.390]  It's all been actuaried and all set up to make us as poor and stupid as possible.
[00:24:33.651 --> 00:24:36.111]  And it's called Agenda 21, and it's all right there.
[00:24:37.131 --> 00:24:42.933]  You can't have a car, you can't have an air conditioner, Obama said as he walked off a jumbo jet, and he told the Africans.
[00:24:43.613 --> 00:24:44.953]  Hypocrisy writ large.
[00:24:48.632 --> 00:25:09.519]  And Mr. Wilders, over there, a member of the Dutch Parliament, I had in a lot of the polls when he runs for president, a panel of three judges ruled the Freedom Party leaders' comments in a post-election speech in 2014 were demeaning and thereby insulting towards Moroccan population when he said, we're bringing in these Moroccans and a lot of them are criminals!
[00:25:11.219 --> 00:25:16.841]  Yeah, well, they've got court cases going on against Marine Le Pen, who's leading a lot of polls for president in France.
[00:25:18.148 --> 00:25:24.312]  Because she said, we haven't faced such a threat to our sovereignty since the Nazis in World War II.
[00:25:24.673 --> 00:25:25.473]  Yeah, I'd say so.
[00:25:26.514 --> 00:25:28.015]  Islam conquered Spain.
[00:25:29.276 --> 00:25:32.578]  Islam sure conquered what's Turkey today.
[00:25:32.598 --> 00:25:34.440]  Islam went all the way into Poland.
[00:25:36.361 --> 00:25:41.505]  That's why the Polish and Romanian-Hungarian girls got those sexy eyes.
[00:25:43.326 --> 00:25:46.208]  Because there was a lot of raping went on, and a lot of killing.
[00:25:47.418 --> 00:25:48.919]  The men got put on slave galleys.
[00:25:49.199 --> 00:25:57.163]  But again, it's fun to get put on a slave galley and have everybody killed but the women because it's Islam, so it's okay.
[00:25:57.183 --> 00:26:00.685]  It's okay to have the imams, the head imam.
[00:26:01.934 --> 00:26:05.177]  Israel, and Jerusalem, and all the other big Imams.
[00:26:05.897 --> 00:26:07.479]  Openly, I mean, it's like a cartoon.
[00:26:07.979 --> 00:26:16.466]  It's translated into English, but it's like... It sounds like Klingon.
[00:26:17.247 --> 00:26:18.988]  And it's like, you are weak, Americans!
[00:26:19.008 --> 00:26:20.009]  You are weak, Europeans!
[00:26:20.169 --> 00:26:21.130]  Your women are ours!
[00:26:21.190 --> 00:26:23.852]  We will take them before we kill you first!
[00:26:24.412 --> 00:26:25.093]  You pigs!
[00:26:28.177 --> 00:26:39.185]  All the weird, trendy liberals, we played the different UN ads they run in Germany, where it shows the German Newsy star dancing around going, I wear the hijab, I love it, you wear it too, we submit, they'd be nice.
[00:26:41.087 --> 00:26:46.431]  You bring in something incompatible to a free society, the Bastion of Liberty of the West that's
