[00:00:20.165 --> 00:00:22.086]  Welcome to the Info Wars Nightly News.
[00:04:14.989 --> 00:04:22.835]  They said that this attack in Belgium, that it was targeted as a country participating in the international coalition against the Islamic State.
[00:04:23.235 --> 00:04:31.942]  But that doesn't really make a lot of sense because the country only carried out a limited bombing campaign confined to Iraq and they stopped those airstrikes in June 2015.
[00:04:34.104 --> 00:04:45.193]  So the timing of these attacks is a little more likely that it's a retaliatory attack for the arrest of one of the Paris attack suspects, Salah Abdeslam.
[00:04:45.614 --> 00:04:48.836]  Now our reporter Joe Biggs was actually on the Alex Jones Show today.
[00:04:49.016 --> 00:04:50.658]  We'll be playing that coming up later in the show.
[00:04:51.118 --> 00:05:01.973]  He was positing this idea that not only was it a retaliatory attack because of this, but also it could have been a diversionary attack to take some of the heat there.
[00:05:02.534 --> 00:05:06.038]  We know that they've had armed guards around this area in Molenbeek for months.
[00:05:06.479 --> 00:05:08.340]  They're after these Paris terror attacks.
[00:05:08.680 --> 00:05:22.485]  And so this could have been sort of a diversionary attack to take some of the presence away from that area and allow some of these jihadis that are being protected in this neighborhood in Molenbeek, allow them an opportunity to escape, regroup.
[00:05:23.686 --> 00:05:28.348]  So, I mean, ISIS here, they also say, you know, this is just the beginning, more to come.
[00:05:29.511 --> 00:05:43.444]  And of course, we have reports of ISIS supporters championing these attacks on Twitter, which for whatever reason, Twitter allows this hashtag to be trending, and they're saying, you know, we have come to you with slaughter.
[00:05:43.925 --> 00:05:46.047]  Just, it's just ridiculously sick stuff.
[00:05:46.687 --> 00:05:49.270]  Now, of course, never let a crisis go to waste.
[00:05:49.310 --> 00:05:56.437]  The Democrats are already automatically expanding for a police state measures, expansion of police state measures at airports.
[00:05:56.957 --> 00:06:00.120]  They want to expand TSA search perimeters.
[00:06:00.841 --> 00:06:04.444]  And so these are additional security measures at airports.
[00:06:05.625 --> 00:06:18.113]  And Senator Chuckie Schumer said, when we do, it's going to be critically important that we look again at the safety and security of our transit systems to ensure this type of attack doesn't occur on American soil.
[00:06:18.413 --> 00:06:21.655]  So earlier today, they rushed through a voice voted legislation.
[00:06:22.096 --> 00:06:25.278]  It extends authorization for the FAA through July 15th.
[00:06:26.439 --> 00:06:38.073]  It'll tighten the vetting process for TSA employees, more emphasis on counterterrorism training and funding for those efforts, of course, more money, and Democrats are calling for expanding security perimeters at the airports.
[00:06:38.493 --> 00:06:41.477]  So, the Brussels attacks occurred at the ticketing area.
[00:06:41.857 --> 00:07:00.791]  So of course this means that any passengers who are now arriving at the airport are going to be subjected to naked body scanners, intrusive searches, police squads with automatic weapons, and of course profilers looking for behavioral indicators of terrorism before they even reach the gate.
[00:07:01.551 --> 00:07:09.440]  And we've already seen how the TSA has expanded its perimeters to include rodeos, football games, highway way stations, and train terminals.
[00:07:09.861 --> 00:07:16.188]  So again, this is the security theater that, in order to protect us, they have to build a prison around us.
[00:07:16.328 --> 00:07:17.249]  And this is exactly
[00:07:18.190 --> 00:07:20.293]  What the terrorists want, they want to win.
[00:07:20.793 --> 00:07:24.077]  Now, we know how Trump has responded to this.
[00:07:24.137 --> 00:07:26.559]  Trump wants to expand the police state.
[00:07:26.619 --> 00:07:27.420]  He is all for it.
[00:07:27.840 --> 00:07:30.403]  Now, let's take a look at what Hillary Clinton would do.
[00:07:31.084 --> 00:07:35.949]  She says, you know, Trump says he wants to close off the borders to everyone, shut them down.
[00:07:35.989 --> 00:07:39.453]  Well, Clinton says that's unrealistic, which I don't disagree with her.
[00:07:41.778 --> 00:07:57.012]  Just to get an idea of how a President Hillary Clinton would handle it, look to 2012 when the State Department, then headed by Clinton, ordered the TSA not to subject the Muslim Brotherhood to a pat-down or most types of screening.
[00:07:57.472 --> 00:08:02.037]  This was according to a one-page document that was obtained by the Investigative Project on Terrorism.
[00:08:02.677 --> 00:08:14.745]  And it showed that members of a Muslim Brotherhood delegation that were traveling through Minneapolis Airport and New York's JFK Airport and Dulles Airport were handed expedited entry known as port courtesy.
[00:08:15.874 --> 00:08:25.156]  And the document contains four separate entries which include a directive that Muslim Brotherhood members not be pulled into secondary upon arrival at the point of entry.
[00:08:25.716 --> 00:08:35.858]  And prior to their trip to the state, so prior to that, the Muslim Brotherhood was labeled a terrorist organization by the Egyptian government for the bombing of a police station.
[00:08:36.238 --> 00:08:38.859]  And of course the man who was in that delegation
[00:08:39.019 --> 00:08:41.541]  Well, he wasn't even elected as the president or anything yet.
[00:08:41.601 --> 00:08:49.347]  So he was given port courtesy, which is normally reserved for high ranking government officials, of which he was not one at the time.
[00:08:49.808 --> 00:08:52.670]  So contrived security theater for all the rest of us.
[00:08:52.770 --> 00:08:56.573]  Meanwhile, terrorist organization Muslim Brotherhood can just come on in.
[00:08:56.613 --> 00:08:58.514]  They don't need any secondary checks.
[00:08:59.295 --> 00:09:03.397]  Now, Ted Cruz, of course, he's not blaming jihadis.
[00:09:03.437 --> 00:09:04.638]  He's not blaming ISIS.
[00:09:04.978 --> 00:09:16.283]  He's not blaming any Muslim Brotherhood or even the Empire, which has caused all of this global unrest in order to exact all of their resources.
[00:09:16.963 --> 00:09:19.744]  Ted Cruz is blaming Donald Trump for Brussels.
[00:09:20.125 --> 00:09:24.687]  He said, Trump said that the United States can no longer afford NATO.
[00:09:25.107 --> 00:09:27.268]  And so this is what Ted Cruz had to say.
[00:09:29.352 --> 00:09:51.344]  Well, I will say it is striking that the day after Donald Trump called for America weakening NATO, withdrawing from NATO, we see Brussels, where NATO is headquartered, the subject of a radical Islamic terrorist attack.
[00:09:52.318 --> 00:10:00.600]  And of course, globalist think tanks that bolster support for NATO have immediately used this crisis to call for the invasion of Syria.
[00:10:01.061 --> 00:10:05.542]  Now, this is a former advisor to Hillary Clinton on Syria, Frederick C. Hoff.
[00:10:05.602 --> 00:10:11.544]  He's now a resident senior fellow at the Atlantic Council's Rafiq Harari Center for the Middle East.
[00:10:11.884 --> 00:10:16.145]  He's calling for invading Syria in the wake of the deadly attacks in Brussels.
[00:10:16.505 --> 00:10:23.912]  He says, killing ISIS in Syria can ease the migration crisis and hasten the demise of this murderous band in Iraq.
[00:10:24.352 --> 00:10:26.574]  Ooh, everything that everyone is so concerned with.
[00:10:26.674 --> 00:10:28.416]  Why aren't we killing ISIS in Syria?
[00:10:28.836 --> 00:10:31.959]  Let's ease this migration crisis and hasten the demise.
[00:10:32.379 --> 00:10:35.902]  And this is exactly what we've been saying is problem, reaction, solution.
[00:10:36.403 --> 00:10:38.064]  And of course, the American
[00:10:39.065 --> 00:10:43.248]  This Atlantic Council is aligned with NATO.
[00:10:43.328 --> 00:10:49.471]  They are established in 1961 by former Secretaries of State Dean Atkinson and Christian Herter.
[00:10:49.791 --> 00:10:52.813]  It was created to bolster support for NATO.
[00:10:53.053 --> 00:10:56.896]  So here he is immediately saying, well, we need to get in there in Syria and take out ISIS.
[00:10:56.956 --> 00:11:04.560]  Mind you, no one had even heard about ISIS until the US rejected going into ISIS in 2013, going into war with Syria.
[00:11:06.201 --> 00:11:06.501]  I think.
[00:11:29.138 --> 00:11:29.198]  Yes.
[00:11:59.238 --> 00:11:59.318]  Yes.
[00:12:15.848 --> 00:12:28.277]  And expanding the power of the police state, the attack will be exploited to move against Assad under the cover of attacking the Islamic State, which of course is a creation of the Pentagon during its occupation of Iraq.
[00:12:28.357 --> 00:12:34.001]  Because again, like I said, ISIS wasn't even on the radar until the U.S.
[00:12:34.522 --> 00:12:38.465]  didn't want to go with Obama's red line and go into war with Syria.
[00:12:38.505 --> 00:12:39.926]  So this is all manufactured
[00:12:40.566 --> 00:12:41.827]  These are real terror attacks.
[00:12:41.947 --> 00:12:46.929]  These are real terrorists we're dealing with, but they're being utilized.
[00:12:47.710 --> 00:12:52.592]  Now, Ted Cruz, of course, mentioned to him earlier how he went to blame Donald Trump.
[00:12:53.192 --> 00:12:58.115]  Well, now he's kind of echoing some of the things that Donald Trump has said, and he's facing some backlash for it.
[00:12:58.835 --> 00:13:09.119]  He has called for law enforcement saying that they should be allowed to patrol and secure Muslim neighborhoods before they become radicalized.
[00:13:09.519 --> 00:13:11.740]  Oh my goodness, so racist.
[00:13:12.240 --> 00:13:18.543]  Now, this is Senator Charles Schumer there, a Democrat out of New York.
[00:13:19.223 --> 00:13:21.724]  He says, that's not what we do in America.
[00:13:22.364 --> 00:13:26.586]  We don't take race, religion, creed, color, and say we're going to monitor everyone.
[00:13:27.206 --> 00:13:28.386]  Well, I'm sorry.
[00:13:28.506 --> 00:13:34.989]  I beg to disagree there with you, Chuckie Schumer, because that's exactly what New York did.
[00:13:35.309 --> 00:13:40.331]  You'll remember that they're facing some backlash now, paying off a really hefty lawsuit.
[00:13:40.871 --> 00:13:51.339]  For the secret NYPD surveillance program that they had to repeal because it was violating constitutional rights of people that they were spying on these Muslim neighborhoods after 9-11.
[00:13:51.800 --> 00:14:04.370]  Well, of course, now they have done away with that secret surveillance program and we have others wanting to come in to reinstate that program before something like what happened in Brussels today happens here.
[00:14:05.311 --> 00:14:07.712]  Now, this is something that Trump has been talking about
[00:14:08.393 --> 00:14:08.713]  I don't
[00:14:23.814 --> 00:14:39.707]  They were countering this idea that it was an Islamist hellhole, and they even put out this video saying, you know, call in, and you could call to random phone booths throughout the city where a seemingly random stranger would pick it up and go, no, Belgium, this Brussels is a great place.
[00:14:39.768 --> 00:14:41.269]  No, I don't see any terrorists here.
[00:14:42.089 --> 00:14:43.991]  So they wanted to counter that campaign.
[00:14:44.452 --> 00:14:48.235]  Here's what Donald Trump was warning about earlier this year.
[00:14:49.554 --> 00:14:51.195]  There's something going on, Maria.
[00:14:51.475 --> 00:14:52.275]  Go to Brussels.
[00:14:52.635 --> 00:14:53.436]  Go to Paris.
[00:14:53.796 --> 00:14:55.097]  Go to different places.
[00:14:55.557 --> 00:14:56.837]  There's something going on.
[00:14:57.017 --> 00:14:57.978]  And it's not good.
[00:14:58.318 --> 00:14:59.679]  Where they want Sharia law.
[00:14:59.759 --> 00:15:00.639]  Where they want this.
[00:15:00.679 --> 00:15:04.101]  Where they want things that... You know, there has to be some assimilation.
[00:15:04.261 --> 00:15:05.401]  There is no assimilation.
[00:15:05.741 --> 00:15:07.302]  There's something bad going on.
[00:15:07.442 --> 00:15:11.484]  And until we find out what it is, so we can correct it... You go to Brussels.
[00:15:11.584 --> 00:15:13.265]  I was in Brussels a long time ago.
[00:15:13.505 --> 00:15:13.925]  20 years ago.
[00:15:14.285 --> 00:15:15.246]  So beautiful.
[00:15:15.306 --> 00:15:16.106]  Everything's so beautiful.
[00:15:16.909 --> 00:15:18.952]  It's like living in a hellhole right now.
[00:15:19.452 --> 00:15:27.982]  And of course, everyone was originally insulting Trump and saying how dare he talk about the Belgian capital like that and how dare he say it's an Islamist hellhole.
[00:15:28.343 --> 00:15:32.327]  And then, when this attack takes place, who's the first person they get on the phone?
[00:15:32.688 --> 00:15:33.429]  Donald Trump!
[00:15:33.829 --> 00:15:43.455]  And of course he doubles down on this saying that Islamic terrorists have turned magical places into cities of fear and armed camps.
[00:15:44.035 --> 00:15:55.742]  And he was describing how, speaking with Fox & Friends, Trump was describing how Brussels would be the latest city to be attacked and it's gone from one of the best places in the world to a hub for violent extremists.
[00:15:56.183 --> 00:16:03.367]  And he also called for shoring up US borders in an effort not to let beautiful cities here become havens for Islamic
[00:16:03.607 --> 00:16:04.149]  Extremists.
[00:16:05.652 --> 00:16:10.564]  If you do become president and we're in a situation like this, what would you do to protect America?
[00:16:12.225 --> 00:16:13.766]  Well, again, I think I've said it.
[00:16:13.946 --> 00:16:18.369]  I would close up our borders to people until we figure out what is going on.
[00:16:18.429 --> 00:16:19.570]  Look at Brussels.
[00:16:19.630 --> 00:16:20.391]  Look at Paris.
[00:16:20.451 --> 00:16:23.233]  Look at so many cities that were great cities.
[00:16:23.313 --> 00:16:26.015]  Paris is almost as bad.
[00:16:26.275 --> 00:16:30.278]  You look at other places where the same thing has happened, and they're in fear.
[00:16:30.358 --> 00:16:31.459]  The city's in fear.
[00:16:32.359 --> 00:16:34.581]  And we have to be smart in the United States.
[00:16:35.427 --> 00:16:50.656]  Now, mind you, Donald Trump was on Wolf Blitzer tonight talking about one of the first things he's going to do if he's elected is expanding the surveillance state, building that wall, and even changing the laws so that we can have some waterboarding to deal with these terrorists.
[00:16:50.937 --> 00:16:58.401]  So that to me is pretty frightening, something that we all need to be a little bit concerned about as we are keeping our eyes on the rise of Donald Trump.
[00:16:59.682 --> 00:17:00.102]  You know what?
[00:17:00.122 --> 00:17:04.145]  It can't be worse than the current president that we have in office.
[00:17:04.465 --> 00:17:12.850]  Take a look at what he was doing just several moments after addressing for 40 seconds the latest terror attack that was taking place in Brussels.
[00:17:13.550 --> 00:17:27.799]  Yes, that is President Obama, the leader of the free world, sitting next to Raul Castro at a baseball game in Cuba, doing the wave there on his little family vacation on the taxpayer's dime.
[00:17:28.619 --> 00:17:32.281]  And again, Brussels, please, he stands in solidarity with you, Belgium.
[00:17:32.321 --> 00:17:34.522]  He's very, very upset about everything that's happened.
[00:17:34.962 --> 00:17:38.524]  But of course, it cannot cut into his vacation time.
[00:17:39.884 --> 00:17:44.566]  Now, coming up, we are going to be playing an excerpt from the Alex Jones Show today.
[00:17:44.906 --> 00:17:54.831]  Tim Kennedy joined us, and he was talking about a lot of these leftist policies that are going to be importing terror to the West, and the fact that they want more terror.
[00:17:55.251 --> 00:18:00.296]  Because that will allow them to take our freedoms and expand the police state as we are already seeing.
[00:18:00.617 --> 00:18:04.281]  In fact, we might even be demanding that they build the wall.
[00:18:04.521 --> 00:18:07.344]  We demand that you keep us safe from all of these terrorists.
[00:18:07.624 --> 00:18:12.129]  We want you to reinstate the secret surveillance program on these Muslim communities.
[00:18:12.369 --> 00:18:12.990]  So it's just...
[00:18:13.610 --> 00:18:16.513]  Everywhere you look, I feel like our reality is being controlled.
[00:18:17.074 --> 00:18:19.176]  We're also going to be playing a report from David Knight.
[00:18:19.256 --> 00:18:23.240]  He's been on the ground there at one of the Trump rallies in New York City.
[00:18:23.680 --> 00:18:24.862]  So all of that is coming up.
[00:18:25.022 --> 00:18:26.023]  You're not going to want to miss it.
[00:18:29.426 --> 00:18:35.930]  We're living in some kind of Orwellian nightmare now, and that everything that you hear now contributes to turning you into a robot.
[00:18:36.211 --> 00:18:46.057]  I think that New York is the new model for the new concentration camp, where the camp has been built by the inmates themselves, and the inmates are the guards, and they have this pride in this thing they've built.
[00:18:46.297 --> 00:18:59.026]  They've built their own prison, and so they exist in a state of schizophrenia, where they are both guards and prisoners, and as a result they no longer have, having been lobotomized, the capacity to leave the prison they've made, or to even see it.
[00:18:59.326 --> 00:18:59.410]  Yeah.
[00:19:02.702 --> 00:19:06.124]  Thousands of years ago, there was a basic form of chivalry.
[00:19:06.485 --> 00:19:13.609]  Our ancestors would hear the drums of war, giving the warriors of the tribe a chance to organize and prepare a defense.
[00:19:14.210 --> 00:19:22.575]  Sixty years ago, when foreign air forces were approaching filled with bombs, they had drums of their own, air raid sirens.
[00:19:22.815 --> 00:19:26.938]  But in the 21st century, there are silent weapons for quiet war.
[00:19:27.258 --> 00:19:32.602]  Pathogens added to the food and water, into the lining of plastics that destroy our vitality.
[00:19:32.602 --> 00:19:32.862]  Let's do it!
[00:20:01.218 --> 00:20:15.429]  My fellow InfoWarriors, I am very excited to be able to announce to you the introduction at InfoWarsLife.com of a new way to save time and money when you stock up on InfoWarsLife formulations like Survival Shield X2 and Super Metal Vitality.
[00:20:15.609 --> 00:20:25.056]  Just go to InfoWarsLife.com today, select your favorite product, click on auto ship before adding to cart, and choose how often you want us to send you another order.
[00:20:25.396 --> 00:20:34.161]  Every time you choose AutoShip at Infowarslife.com, you get 10% off and you won't have to worry about running out and having to reorder next time.
[00:20:34.421 --> 00:20:36.823]  And of course, you can cancel with one click anytime.
[00:20:37.223 --> 00:20:44.087]  As you know, I'm all about the idea of a 360 win, and the new AutoShip feature at Infowarslife.com is a sure
[00:20:44.087 --> 00:20:44.688]  We're good to go.
[00:21:00.831 --> 00:21:06.314]  Your liver can be full of fatty deposits, built-up toxins, and even dangerous objects known as liver stones.
[00:21:06.574 --> 00:21:21.023]  We worked with the top developers in the field of detox to take tried and true herbs and other compounds known to safely cleanse the liver and fuse it with the latest research and technological development on concentrating these ingredients to give you the maximum effect.
[00:21:21.283 --> 00:21:29.112]  Liver Shield is the only liver support product on the market that uses a patented Spigyrex blend of powerful organic herbs that support detoxification.
[00:21:29.292 --> 00:21:34.738]  And when you visit InfoWarsLife.com, see the instructional video on how to do a 6 day liver detox.
[00:21:34.858 --> 00:21:38.261]  This isn't a game and let me tell you, the results are dramatic.
[00:21:38.422 --> 00:21:42.366]  Liver Shield is totally organic and made of the safest high quality herbs.
[00:21:42.546 --> 00:21:50.368]  Liver Shield is the only liver support product on the market that uses a patented Spigerex blend of powerful organic herbs that support detoxification.
[00:21:50.528 --> 00:21:55.949]  And when you visit InfoWarsLife.com, see the instructional video on how to do a six-day liver detox.
[00:21:55.969 --> 00:21:59.510]  This isn't a game, and let me tell you, the results are dramatic.
[00:21:59.670 --> 00:22:03.691]  Liver Shield is totally organic and made of the safest, high-quality herbs.
[00:22:03.791 --> 00:22:07.672]  But that said, you need to consult your physician before you do the full detox.
[00:22:08.112 --> 00:22:12.134]  Liver Shield can also be used daily by itself for overall upkeep of the liver.
[00:22:12.234 --> 00:22:17.216]  Secure your Liver Shield today exclusively at Infowarslife.com for the lowest price available.
[00:22:17.296 --> 00:22:19.157]  That's Infowarslife.com or call 888-253-3139.
[00:23:11.300 --> 00:23:26.727]  Immediately following the Brussels-Belgium airport and subway bombings, killing at least 30 and wounding 230, world leaders raised their voices to once again demonstrate their true lack of understanding of the perspective of the people.
[00:23:27.067 --> 00:23:35.210]  Instead, bleeding out like sheep, the same old message of vigilance and security theater we have all grown to loathe.
[00:23:40.921 --> 00:23:53.047]  Four hundred extra police officers have been deployed in the airports in the Ile-de-France area, that's Roissy and Orly, and in public areas.
[00:23:53.127 --> 00:23:54.508]  All levels of government in Germany.
[00:24:02.322 --> 00:24:09.465]  We're working towards the goal to provide maximum security for the people of Germany.
[00:24:09.705 --> 00:24:22.169]  The Charlie Hebdo, Paris and San Bernardino massacres should be a clear indication that the claims of ISIS that this is only the start of the storm aren't to be taken lightly.
[00:24:22.469 --> 00:24:25.070]  And these attacks were undertaken by a wave of ISIS
[00:24:25.310 --> 00:24:32.456]  That was allowed to grow in the belly of Europe like a cancer, a caliphate disguised as the huddled masses.
[00:24:32.957 --> 00:24:42.485]  But it was Republican presidential candidate Donald Trump whose comments flew through the fog of New World Order drivel to alert those with ears to listen.
[00:24:42.625 --> 00:24:52.288]  With the chopping off of the heads and what's going on, the brutality, you've got to hit ISIS so hard and you've got to take them out and not play tiddlywinks like we're playing right now.
[00:24:52.448 --> 00:24:54.069]  There's something going on, Maria.
[00:24:54.349 --> 00:24:55.169]  Go to Brussels.
[00:24:55.529 --> 00:24:56.329]  Go to Paris.
[00:24:56.689 --> 00:24:57.990]  Go to different places.
[00:24:58.430 --> 00:24:59.730]  There's something going on.
[00:24:59.910 --> 00:25:04.552]  And it's not good where they want Sharia law, where they want this, where they want things that
[00:25:05.192 --> 00:25:06.953]  You know, there has to be some assimilation.
[00:25:07.133 --> 00:25:08.254]  There is no assimilation.
[00:25:08.314 --> 00:25:09.974]  What do you think of the New York Times?
[00:25:10.395 --> 00:25:13.016]  They took you to task about your assessment of Brussels.
[00:25:13.056 --> 00:25:13.756]  Were you right?
[00:25:14.357 --> 00:25:14.777]  Of course.
[00:25:14.857 --> 00:25:15.937]  I mean, you take a look at it.
[00:25:16.117 --> 00:25:17.738]  Brussels is a disaster.
[00:25:17.978 --> 00:25:28.223]  Republican presidential candidate Ted Cruz played his hand early, immediately demonizing Trump's rhetoric while the body count in Belgium continued to rise.
[00:25:29.144 --> 00:25:33.426]  It is striking that the day after Donald Trump called
[00:25:34.764 --> 00:25:43.645]  For America weakening NATO, withdrawing from NATO, we see Brussels, where NATO is headquartered.
[00:25:44.764 --> 00:25:48.307]  The subject of a radical Islamic terrorist attack.
[00:25:48.367 --> 00:25:59.516]  President Obama, not to be ignored, asked to be indulged on the matter and then proceeded to spew out more divisive and failed leadership rhetoric.
[00:25:59.776 --> 00:26:00.597]  Please indulge me.
[00:26:00.657 --> 00:26:05.000]  I want to comment on the terrorist attacks that have taken place in Brussels.
[00:26:06.621 --> 00:26:09.364]  And this is yet another reminder that the world must unite.
[00:26:11.786 --> 00:26:21.853]  We must be together, regardless of nationality or race or faith, in fighting against the scourge of terrorism.
[00:26:22.854 --> 00:26:28.498]  Clearly, the elite speak a completely different language than the average citizen.
[00:26:28.996 --> 00:26:33.140]  And their New World Order motives are blatantly obvious at this point.
[00:26:33.721 --> 00:26:45.912]  Are we all truly prepared to endure exponential suicide bombings on the scale and scope witnessed for decades in the Middle East, now shifting to Europe and the United States?
[00:26:46.432 --> 00:26:48.835]  Or will we finally hold the globalist puppets
[00:26:49.275 --> 00:27:01.003]  David Knight for Infowars.com.
[00:27:01.164 --> 00:27:05.987]  I'm here in Colonial Williamsburg and every time I spend or have to go to Washington D.C.
[00:27:06.628 --> 00:27:15.154]  and witness this empire that has become everything that the founders of this country detested, I like to come by this place because it's a meticulous recreation.
[00:27:16.015 --> 00:27:19.922]  of the American colonies right as the American Revolution was beginning.
[00:27:21.113 --> 00:27:26.196]  And it's nice to reattach to these founding principles, to the optimism, to the liberty that was there.
[00:27:27.116 --> 00:27:28.717]  Behind me is the House of Burgess.
[00:27:28.937 --> 00:27:33.139]  This is where the legislative body met for Virginia.
[00:27:33.599 --> 00:27:36.101]  And in this other direction, over here, is Shields Tavern.
[00:27:36.641 --> 00:27:38.422]  Shields Tavern was where we just ate lunch.
[00:27:38.482 --> 00:27:43.464]  And what they do is they have historical and actors, people in costume, who will come by your table.
[00:27:43.524 --> 00:27:50.108]  They'll talk to the crowd in the room, give them some stories about what life was like at the time, and character.
[00:27:50.990 --> 00:27:57.226]  This lady was saying that they would like to run up large bills because they didn't like to handle a lot of money.
[00:27:58.857 --> 00:28:01.299]  She said that they would take the dollars, they would cut them into pieces of eight.
[00:28:01.339 --> 00:28:06.603]  That's a whole other story I won't go into, but she told us about one particular customer, George Washington.
[00:28:07.243 --> 00:28:14.969]  She said he ran up a rather large bill of 21 days, staying there, food and lodging, and he left that bill for over a year and a half, and that was not uncommon.
[00:28:15.610 --> 00:28:21.434]  But he came by here and settled his bill in 1775 as he was on his way to the Continental Congress.
[00:28:21.934 --> 00:28:23.475]  Concord and Lexington had just happened.
[00:28:23.956 --> 00:28:25.037]  He knew there was going to be a war.
[00:28:25.097 --> 00:28:27.618]  He thought he might die, so he wanted to settle his accounts.
[00:28:28.419 --> 00:28:32.882]  She also talked about how when he went to the Continental Congress, he met with John Adams.
[00:28:33.823 --> 00:28:46.613]  John Adams, a man who doesn't like anyone, did not like anyone, took a great deal of liking to George Washington, thought he was a very intelligent and honest man, said he was going to nominate him to be the commanding general of the Continental Army.
[00:28:47.453 --> 00:28:50.236]  And he did that the next day, and George Washington showed up in uniform,
[00:28:51.124 --> 00:28:59.452]  He was nominated, and showing up in uniform was not to impress people, but it was to quietly convey that he was available for the office.
[00:29:00.594 --> 00:29:02.475]  Very understated way to do this.
[00:29:02.936 --> 00:29:05.478]  As they nominated him and proceeded to vote, he left.
[00:29:06.399 --> 00:29:09.442]  Now I want to contrast that with Ted Cruz.
[00:29:10.512 --> 00:29:14.475]  A man who epitomizes ruthless ambition without principles.
[00:29:14.955 --> 00:29:16.477]  Dishonest and desperate.
[00:29:17.337 --> 00:29:29.006]  We've seen Ted Cruz, just in the last couple of weeks, throw Donald Trump and his supporters under the bus saying they were to blame because they didn't use the gentle language of political correctness.
[00:29:29.887 --> 00:29:43.834]  Saying that they were to blame for the people who infiltrated their rallies, who aggressively confronted people, and then went out in the parking lot and stopped ambulances, attacked cars that had bumper stickers that they didn't like, damaging those cars.
[00:29:44.815 --> 00:29:49.978]  Today, we see something even more amazing, and I want to read you this quote from Ted Cruz.
[00:29:51.107 --> 00:29:54.689]  This is what he said in response to the shootings in Brussels.
