[00:00:20.199 --> 00:00:21.040]  Good evening, everyone.
[00:07:27.911 --> 00:07:31.714]  That's what the UN Biological Diversity Assessment 1996 calls for.
[00:07:31.994 --> 00:07:35.417]  When we abandon the policy of America first,
[00:07:36.238 --> 00:07:40.262]  We started rebuilding other countries instead of our own.
[00:07:40.642 --> 00:07:44.746]  Not a world, Winston, that gets more beautiful and more technological and stronger.
[00:07:44.766 --> 00:07:47.809]  A world that gets uglier and stupider and more stunted.
[00:07:48.050 --> 00:07:54.696]  The government should allow Hillary Clinton to become President of the United States.
[00:07:55.197 --> 00:07:56.878]  I voted for Hillary Clinton.
[00:07:57.219 --> 00:07:58.260]  Well, I voted for Hillary.
[00:07:58.280 --> 00:08:00.522]  I guess I have to since I'm working for her as well.
[00:08:00.822 --> 00:08:02.744]  You want an image of the future, Winston?
[00:08:02.964 --> 00:08:05.106]  It's a boot stomping on a human face forever.
[00:08:05.207 --> 00:08:11.533]  Muslims are peaceful and tolerant people and have nothing whatsoever to do with terrorism.
[00:08:11.853 --> 00:08:16.298]  Women are treated, discriminated against in all these countries she took money against.
[00:08:16.658 --> 00:08:20.142]  Gays and lesbians are either executed or punished severely.
[00:08:20.222 --> 00:08:21.103]  They're mistreated.
[00:08:21.763 --> 00:08:23.085]  She claims to be their champion.
[00:08:23.505 --> 00:08:32.110]  Don't look at me, Winston, and see the black circles around my eyes, and see how ugly and weak I am, expressing myself and dying, and I torture people 18 hours a day, and I have a horrible life!
[00:08:32.350 --> 00:08:36.652]  That's the beauty of the satanic evil of the priest of power ripping apart humanity!
[00:08:36.772 --> 00:08:37.953]  We're here to hurt humans!
[00:08:38.073 --> 00:08:39.574]  We're here to suck your guts out!
[00:08:53.968 --> 00:08:56.750]  All right, we've got breaking news right now that the U.S.
[00:08:56.910 --> 00:09:00.512]  is moving nukes closer to the Ukraine.
[00:09:00.553 --> 00:09:03.835]  Now, these reports are being denied by the Pentagon.
[00:09:04.255 --> 00:09:10.679]  However, sources tell us that there are nuclear missiles in Turkey and now Romania.
[00:09:10.880 --> 00:09:13.862]  This is a very, very dangerous situation.
[00:09:13.882 --> 00:09:20.927]  We're talking about at least 50 tactical nukes that are stored only 70 miles from the Syrian border.
[00:09:21.832 --> 00:09:32.237]  And according to Euractiv, 20 more tactical nukes on the way to Romania, which just happens to share the border with Ukraine.
[00:09:32.597 --> 00:09:34.878]  Now, we've told you before how the U.S.
[00:09:35.458 --> 00:09:45.643]  claims that they are installing anti-ballistic missile systems there and at those locations in case there is an attack by Iran.
[00:09:46.772 --> 00:09:58.678]  But Russia's not falling for it because they know full well that these anti-missile systems can be converted or repurposed overnight into short-range and mid-range missiles.
[00:09:59.079 --> 00:10:01.560]  This means they could strike Russia within five minutes.
[00:10:02.060 --> 00:10:31.920]  Basically leaving Russia completely defenseless and totally surrounded not to mention that this is a direct violation of the American-Russian nuclear arms treaty that was signed by both countries during the Cold War back in the 1980s during the Ronald Reagan era and Vladimir Putin he's made it perfectly clear that he believes that the United States and Russia are on a collision course towards nuclear
[00:10:34.142 --> 00:10:36.724]  We know year by year what's going to happen, and they know we know.
[00:10:38.966 --> 00:10:44.030]  It's only you that they tell these fables, and you buy it and spread it to the citizens of your countries.
[00:10:45.210 --> 00:10:48.313]  Your people do not feel a sense of the impending danger.
[00:10:48.573 --> 00:10:49.714]  This is what worries me.
[00:10:50.354 --> 00:10:54.458]  How do you not understand that the world is being pulled in an irreversible direction?
[00:10:54.478 --> 00:10:55.679]  That is the problem.
[00:10:55.899 --> 00:10:57.820]  But they pretend like nothing's going on.
[00:10:57.840 --> 00:11:00.823]  I don't even know how to get through to you people anymore.
[00:11:01.687 --> 00:11:15.878]  Now, a few weeks ago, I talked with Paul Craig Roberts, the father of Reaganomics, and we both agree that there's no way that Vladimir Putin is going to allow nuclear missiles to surround Russia.
[00:11:17.579 --> 00:11:27.807]  Putin was speaking to journalists, I think, not just Americans, but all of Europe.
[00:11:28.387 --> 00:11:29.969]  And what he was telling them was that
[00:11:31.616 --> 00:11:49.447]  They, by repeating propaganda about Russia and accusations against Russia, they were enabling the United States and NATO to keep putting military-type pressures on Russia.
[00:11:50.467 --> 00:11:55.673]  And that at some point these pressures would no longer be tolerable by Russia.
[00:11:55.693 --> 00:11:57.515]  They simply won't accept them.
[00:11:58.335 --> 00:12:03.401]  I think particularly he means the missiles in Poland and Romania.
[00:12:05.084 --> 00:12:16.948]  Because these missiles can be put there as ABMs, anti-ballistic missiles, but they can be very easily changed into strategic nuclear attack missiles.
[00:12:17.168 --> 00:12:24.711]  So you think this is a violation of nuclear arms treaty back to your day when, you know, Ronald Reagan signed the nuclear arms treaty.
[00:12:24.791 --> 00:12:26.312]  It was the IMF treaty.
[00:12:27.012 --> 00:12:35.801]  And because these aren't just nuclear, anti-nuclear missile systems, like you said, they can be converted almost overnight into ballistic missiles.
[00:12:36.121 --> 00:12:38.903]  We're talking short-range and medium-range missiles.
[00:12:38.964 --> 00:12:39.344]  Am I right?
[00:12:40.565 --> 00:12:41.146]  That's right.
[00:12:41.746 --> 00:12:47.251]  If you convert them into nuclear attack missiles, then Russia's deterrent is
[00:12:48.372 --> 00:12:52.574]  It's no good because within five minutes they would have hit all the targets in Russia.
[00:12:53.594 --> 00:12:59.396]  So he's made it kind of clear that he's not going to accept that.
[00:13:00.176 --> 00:13:06.639]  And he has said over and over, I keep telling the Americans and the Europeans and they don't hear.
[00:13:07.419 --> 00:13:08.019]  They don't hear.
[00:13:08.039 --> 00:13:12.061]  And he was pointing out to the journalists that
[00:13:13.712 --> 00:13:20.478]  Because they just repeat propaganda and never tell the truth about anything.
[00:13:21.499 --> 00:13:28.344]  This is why the people in Washington can be so reckless and take so many reckless steps.
[00:13:29.181 --> 00:13:35.922]  that are serious strategic threats to Russia.
[00:13:36.703 --> 00:13:53.586]  And if there was a news media reporting facts rather than propaganda, then the United States would not be able to behave in such an aggressive and reckless way, and therefore the prospect of a war would be much smaller.
[00:13:54.506 --> 00:14:12.752]  He says repeatedly that Russia doesn't want war, he doesn't intend war, but that Washington and NATO are behaving in such a reckless, aggressive fashion that he has to expect that they intend war.
[00:14:13.672 --> 00:14:18.954]  Because when all you hear all day long is lies about yourself and your country,
[00:14:19.474 --> 00:14:19.934]  Yeah.
[00:14:19.994 --> 00:14:21.515]  You assume you're being set up.
[00:14:21.855 --> 00:14:29.557]  You know, they've got most of the American population believing that Russia is going to invade Poland any minute.
[00:14:29.897 --> 00:14:30.097]  Yeah.
[00:14:30.437 --> 00:14:31.697]  The Baltics any minute.
[00:14:32.378 --> 00:14:37.619]  They also got everybody believing that Iran is going to attack us with nuclear missiles any minute.
[00:14:38.019 --> 00:14:40.640]  That's the reason for the anti-missile systems.
[00:14:41.340 --> 00:14:45.383]  Surrounding Russia, you know, and they're saying, oh, it's because of Iran.
[00:14:45.443 --> 00:14:46.524]  It's not because of Russia.
[00:14:46.544 --> 00:14:47.485]  It's because of Iran.
[00:14:48.065 --> 00:14:49.526]  And Putin's not buying it.
[00:14:51.308 --> 00:15:05.859]  Well, he's already made the point over and over that Iran never had any nuclear missiles and that now they especially don't because the Russians have taken charge of their uranium enrichment and they're not
[00:15:08.438 --> 00:15:10.180]  Able to enrich anything beyond 5%.
[00:15:11.741 --> 00:15:15.264]  So there's no possibility of making a nuclear weapon.
[00:15:15.304 --> 00:15:19.187]  So Putin knows that we're lying.
[00:15:20.648 --> 00:15:34.118]  And this is the danger in it all, because when you publicly tell so many lies, and you know that the person you're talking about knows you're lying,
[00:15:36.257 --> 00:15:39.238]  You put them on guard.
[00:15:39.398 --> 00:15:53.884]  So, you know, out of this can come miscalculations, particularly on the part of the United States, because Russia continues to try to rely on diplomacy.
[00:15:55.064 --> 00:16:02.607]  But diplomacy is powerless if people don't care about the truth.
[00:16:04.164 --> 00:16:08.627]  And that's the case in Washington and with the NATO officials.
[00:16:09.587 --> 00:16:21.294]  And if the journalists can't challenge Washington and NATO because they don't have the independence to do that, then diplomacy is at a dead end.
[00:16:21.314 --> 00:16:31.821]  And so the minute that Putin and Lavrov finally give up on diplomacy and realize that it's a dead end and nothing can come of it,
[00:16:32.728 --> 00:16:36.995]  Then there's nothing left but force confronting force.
[00:16:37.537 --> 00:16:39.279]  Well, and that's basically what he's saying.
[00:16:39.319 --> 00:16:43.662]  He's saying that Russia does not want a war, but they're ready for war.
[00:16:44.363 --> 00:16:46.004]  And they're not afraid to fight it.
[00:16:46.345 --> 00:16:53.391]  And I know that that last anti-missile system is set to be in place in Poland in 2018.
[00:16:53.951 --> 00:16:57.615]  I just don't think that, you know, I think that might be pushing them too far.
[00:16:57.635 --> 00:16:59.757]  I don't think they'll stand for it.
[00:16:59.937 --> 00:17:01.178]  Yeah, I don't think they're going to stand for it.
[00:17:01.198 --> 00:17:01.979]  And who could blame them?
[00:17:01.999 --> 00:17:03.220]  You know, they're completely surrounded.
[00:17:04.577 --> 00:17:14.039]  Again, that was a clip from an interview I had just a few weeks ago with Paul Craig Roberts who says there's no way that Putin is going to settle for U.S.
[00:17:14.139 --> 00:17:15.640]  nukes surrounding Russia.
[00:17:16.000 --> 00:17:18.420]  We're now joined by Infor's reporter Kit Daniels.
[00:17:18.940 --> 00:17:21.161]  And I just want to ask you, how dangerous is this?
[00:17:21.201 --> 00:17:27.422]  Because we're talking about a stockpile of nuclear weapons in Turkey that could fall in the hands of ISIS.
[00:17:27.442 --> 00:17:32.224]  Well, it's so dangerous that I thought it was unbelievable at first because I almost didn't even run with the story.
[00:17:32.444 --> 00:17:33.544]  I thought it was a fake story.
[00:17:34.184 --> 00:17:44.971]  But then I remembered that a couple of days ago there was this Western think tank that said that the 50 nukes that are in Turkey right now are in danger of being hijacked by ISIS.
[00:17:45.031 --> 00:17:47.353]  And Turkey and the United States relations aren't the best.
[00:17:47.373 --> 00:17:48.053]  Yeah, not right now.
[00:17:48.874 --> 00:17:54.617]  And the fact that not only are these nukes stored in Turkey, but they're only about 70 miles away from Syria.
[00:17:55.518 --> 00:17:59.219]  And you know how ISIS militants go in and out of Turkey and Syria border, we've covered that for years.
[00:17:59.239 --> 00:18:07.643]  And we know how, you know, we have these mysterious weapon caches that ends up in the hands of ISIS, Toyota pickup trucks, surface to air missiles, tanks, you name it.
[00:18:07.743 --> 00:18:08.523]  So why not nukes?
[00:18:08.563 --> 00:18:08.743]  Yeah.
[00:18:09.083 --> 00:18:17.887]  Now there's this article in RT today about how Turkey is talking to Russia about working closer together with military aid and intelligence and all that, because Turkey feels
[00:18:18.627 --> 00:18:20.348]  Frosted out by NATO.
[00:18:20.508 --> 00:18:23.890]  Looks like you said their relationship with NATO right now is... Deteriorating fast.
[00:18:23.950 --> 00:18:25.190]  Yeah, deteriorating fast.
[00:18:25.770 --> 00:18:31.073]  And also, I'm speculating a little bit, but I also think that Turkey's losing control of ISIS.
[00:18:31.733 --> 00:18:34.355]  You know that they've supported ISIS in training and whatnot?
[00:18:34.535 --> 00:18:35.255]  Yep.
[00:18:35.275 --> 00:18:39.357]  They're just as responsible with creating ISIS as the United States and NATO.
[00:18:39.517 --> 00:18:42.459]  But now they can't even control ISIS because ISIS is striking inside Turkey.
[00:18:42.619 --> 00:18:43.259]  Oh, what do you know?
[00:18:43.479 --> 00:18:45.060]  ISIS is out of control.
[00:18:45.180 --> 00:18:45.860]  Can you believe it?
[00:18:46.280 --> 00:18:47.641]  Look, we knew this was going to happen.
[00:18:47.681 --> 00:18:49.302]  This could very well be the scapegoat.
[00:18:49.342 --> 00:18:51.923]  This is how the nuclear exchange could start.
[00:18:52.264 --> 00:18:54.124]  They could very well blame ISIS.
[00:18:54.505 --> 00:18:56.766]  Go to Infowars.com for more reports.
[00:18:56.906 --> 00:18:58.867]  We will be right back, right after this.
[00:19:01.420 --> 00:19:02.421]  Brain Force is here.
[00:19:02.961 --> 00:19:05.242]  Ladies and gentlemen, I've been on this the last few months.
[00:19:05.522 --> 00:19:13.366]  You've probably noticed I've been more crazed, more focused, less brain fog, more energy, more special reports, and it's because of Brain Force.
[00:19:14.161 --> 00:19:17.742]  One of the worst things with most energy products is it's not sustainable, right?
[00:19:17.762 --> 00:19:20.122]  You're gonna crash and gonna feel really bad afterwards.
[00:19:20.482 --> 00:19:24.003]  This has a bunch of different antioxidants and compounds and polyphenols.
[00:19:24.043 --> 00:19:27.204]  Everybody's on these drugs to knock their brain out because the brain's so fried.
[00:19:27.704 --> 00:19:32.465]  We kept changing this formula over and over and over again until it became sort of a grand puzzle.
[00:19:33.025 --> 00:19:34.905]  For example, the L-theanine inside of it.
[00:19:35.245 --> 00:19:39.686]  That is activated by the different compounds in the Yerba Mate that we put inside of it as well.
[00:19:39.846 --> 00:19:41.867]  This just increases the compounds you already have.
[00:19:42.507 --> 00:19:43.967]  This is what you're actually designed to run on.
[00:19:44.127 --> 00:19:44.367]  Exactly.
[00:19:44.387 --> 00:19:48.209]  It's kind of like a car will run on one form of junky gas, but it runs really good on what it's designed for.
[00:19:48.709 --> 00:19:56.733]  You will find Brain Force, Survival Shield X2, and other game-changing products at InfoWarsLife.com or call 888-253-3139.
[00:20:02.028 --> 00:20:05.090]  We have ended the big mega sale, the biggest in our history.
[00:20:05.511 --> 00:20:08.653]  Now, we have kept three items, though, this week.
[00:20:09.033 --> 00:20:14.097]  That's Brain Force, while supplies last, the amazing Nootropic for $17.76, normally $29.
[00:20:14.517 --> 00:20:16.839]  Leading competitors that have similar formulas are $60 to $70 to $80.
[00:20:16.899 --> 00:20:20.041]  So we're already a great deal at that price.
[00:20:20.121 --> 00:20:22.863]  It has some ingredients that are controlled or prescription in Europe.
[00:20:23.224 --> 00:20:24.324]  That's how powerful it is.
[00:20:24.745 --> 00:20:26.826]  Read about it for yourself at InfoWarsLife.com.
[00:20:28.027 --> 00:20:28.907]  That's 40% off.
[00:20:29.007 --> 00:20:30.948]  DNA Force, our flagship product.
[00:20:31.008 --> 00:20:32.929]  It's a big deal to offer 30% off on that.
[00:20:34.189 --> 00:20:35.070]  We're extending that.
[00:20:35.150 --> 00:20:36.970]  And then Vitamin Mineral Fusion.
[00:20:37.031 --> 00:20:41.072]  All the vitamins, all the minerals, the amino acids, the cofactors to help upload it.
[00:20:41.112 --> 00:20:42.313]  Great tasting fruit punch.
[00:20:42.973 --> 00:20:43.933]  Organically flavored.
[00:20:44.333 --> 00:20:46.114]  There's nothing else out there like it.
[00:20:46.174 --> 00:20:46.774]  It's amazing.
[00:20:47.094 --> 00:20:48.255]  It's plant-derived minerals.
[00:20:49.577 --> 00:20:52.478]  InfoWarsLive.com, that's 30% off.
[00:20:52.738 --> 00:20:53.599]  But I'm gonna go further.
[00:20:54.139 --> 00:20:54.939]  Boom, here it is.
[00:20:54.999 --> 00:20:57.440]  Normally you sign up for auto-ship, you get 10% off.
[00:20:57.500 --> 00:20:58.700]  You still get that on top of it.
[00:20:59.261 --> 00:21:00.301]  I'm doing free shipping on everything.
[00:21:00.721 --> 00:21:12.145]  Whether it's one Hillary for Prison shirt, or a Bill Clinton rape shirt, or whatever it is, whatever informational warfare weapon you want to help spread the word and meet like-minded people, free shipping store-wide.
[00:21:12.286 --> 00:21:13.786]  Free shipping, store-wide.
[00:21:14.166 --> 00:21:16.707]  Again, ladies and gentlemen, you can get 40% off on Rainforce,
[00:21:19.815 --> 00:21:22.956]  You can get 30% off on DNA Force.
[00:21:23.696 --> 00:21:25.376]  I'm not going to sit here and belabor this.
[00:21:25.616 --> 00:21:43.101]  People should really go read and see the hundreds of studies that are there breaking down just what BioPQQ does and why this is such an amazing nutraceutical.
[00:21:44.144 --> 00:21:49.727]  And why it's so important that folks take it daily, because the compounds in this are just amazing.
[00:21:49.767 --> 00:21:51.088]  I mean, you just know they're from God.
[00:21:52.329 --> 00:21:53.470]  But I'm not going to get into the science.
[00:21:53.490 --> 00:21:55.211]  Go to InfoWarsLife.com.
[00:21:55.611 --> 00:22:01.395]  Go there to the page for yourself, and you can check it all out at InfoWarsLife.com.
[00:22:01.435 --> 00:22:09.400]  InfoWarsStore.com is the umbrella site, and your purchases make it possible, everything we do here.
[00:22:10.680 --> 00:22:12.962]  So I want to thank you all for your support, your prayers,
[00:22:14.426 --> 00:22:15.227]  And so much more.
[00:22:36.306 --> 00:22:42.051]  If there's any mention of a disease or anything in there, it can't go up online because of the regulations with the FDA.
[00:22:42.131 --> 00:22:45.694]  So, please feel free to call in as much as you want.
[00:22:45.874 --> 00:22:48.076]  We love hearing about your stories.
[00:22:48.656 --> 00:22:58.545]  And this is just DNA for us, but, you know, the best thing that I love to do and the best thing I tell people to do is just go online to Infowarslife.com and just read all the reviews.
[00:23:03.602 --> 00:23:07.387]  What has President Obama done with two terms as our Commander-in-Chief?
[00:23:07.607 --> 00:23:08.528]  Fix the economy?
[00:23:08.748 --> 00:23:08.929]  Nope.
[00:23:09.129 --> 00:23:14.195]  The national debt went from $10.6 trillion to $19.5 trillion under his watch.
[00:23:14.515 --> 00:23:19.782]  And Obama is the only president in history to not see a 3% increase in the GDP.
[00:23:19.922 --> 00:23:22.505]  Healed division as the first black president?
[00:23:22.705 --> 00:23:22.925]  Nope.
[00:23:23.165 --> 00:23:39.537]  America is sitting on a powder keg of anarchy as a result of the Alinskyite methods unleashed by the White House and its lapdog media and the hordes of communist and faux civil rights movements under the umbrella of Black Lives Matter attacking their own communities.
[00:23:39.837 --> 00:23:41.018]  Kept America safe?
[00:23:41.438 --> 00:23:41.719]  Oh no.
[00:23:41.899 --> 00:23:46.202]  The United States just surpassed Europe in the admittance of Muslim refugees.
[00:23:47.122 --> 00:23:51.443]  21% of which that will stop at nothing to foment jihad in our communities.
[00:23:51.683 --> 00:24:01.125]  As Orlando, San Bernardino and 9-11 cast a dark shadow over national security and Europe's example serves as a harsh warning for the very near future.
[00:24:01.385 --> 00:24:02.545]  Is it getting clearer?
[00:24:02.825 --> 00:24:07.346]  President Obama's achievements don't involve you, the average US citizen.
[00:24:07.546 --> 00:24:10.287]  Be you on the left or the right or in the middle.
[00:24:10.447 --> 00:24:20.674]  His achievements are applauded by foreign bankers and oligarchs, whose agenda reads like an instruction manual of the legacy of our 44th President of the United States.
[00:24:21.074 --> 00:24:23.335]  Obama came up big on one of his promises.
[00:24:23.556 --> 00:24:30.380]  He managed to bankrupt the coal industry, a huge boon to the natural gas industry fracking its way across America.
[00:24:30.600 --> 00:24:36.703]  As oil and gas production has doubled over the past five years, the number of earthquakes rattling Oklahoma has surged.
[00:24:37.183 --> 00:24:41.925]  Until 2008, the state averaged one to two quakes, magnitude three or greater, per year.
[00:24:42.825 --> 00:24:45.046]  In 2015, it's averaged two per day.
[00:24:45.126 --> 00:24:50.308]  The coal industry has been devastated by nearly 30% since Obama took office.
[00:24:50.428 --> 00:24:58.592]  The Daily Caller reports, coal use fell in every state but Nebraska and Alaska, devastating both the coal power and the coal mining industries.
[00:24:58.792 --> 00:25:09.937]  And even forcing Peabody Energy, the world's largest coal company, to declare bankruptcy, jobs hemorrhaged under the hugely unpopular, corporatocratic Congress Obama presided over.
[00:25:10.118 --> 00:25:13.399]  China has been devastating our manufacturing base since 2001.
[00:25:14.680 --> 00:25:17.461]  Fifteen years later, nothing has been done to counter it.
[00:25:17.601 --> 00:25:21.143]  In fact, everything has been done to open the gaping wound.
[00:25:21.303 --> 00:25:27.186]  John Rappaport of No More Fake News writes, Obama is the Rockefeller globalist man in the White House.
[00:25:27.406 --> 00:25:32.971]  He's tasked with pushing through congressional ratification of the TPP come hell or high water.
[00:25:33.211 --> 00:25:48.605]  First, know that the TPP, the Trans-Pacific Partnership, is a huge globalist trade deal among 12 nations that would phase out thousands of tariffs and set up corporate tribunals to punish nations that refuse to import goods, e.g.
[00:25:48.745 --> 00:25:53.069]  toxic pesticides, toxic medical drugs, GMOs, etc.
[00:25:53.269 --> 00:25:54.550]  In short, it's a nightmare.
[00:25:54.830 --> 00:25:58.052]  Wiping out tariffs is the cornerstone of the globalist agenda.
[00:25:58.272 --> 00:26:13.799]  It allows companies in industrial countries to move their factories to third world hell holes, pay slave wages, ignore environmental conditions, and then export their products back to the countries they abandoned with no tariffs, no taxes, no penalties.
[00:26:14.199 --> 00:26:19.981]  Meanwhile, White House mouthpiece Politico nonchalantly reports, If that isn't brainwashing, I don't know what is.
[00:26:39.449 --> 00:26:59.388]  Simultaneously, Obama's Department of Commerce is handing over the reins of the Internet in October to a multinational authority that includes China, Russia, and Iran as an olive branch of Obama's failed foreign policy after the NSA had been discovered spying on world leaders, which more than likely was the ploy all along.
[00:26:59.628 --> 00:27:01.789]  Globalism is here, ladies and gentlemen.
[00:27:02.009 --> 00:27:13.053]  Your very existence and that of your descendants is at stake as Obama sets up to throw a Hail Mary of treason in the final minutes of his new world order presidency.
[00:27:13.293 --> 00:27:15.274]  John Bowne for InfoWars.com
[00:27:17.941 --> 00:27:19.902]  I'm Margaret Helm reporting for InfoWars.com.
[00:27:19.962 --> 00:27:31.647]  A troubling report has come out in the Free Beacon, and usually I cite the Free Beacon because they're pretty reliable regarding information, but this one specifically is about Russia and Russia using military forces staging near Ukraine.
[00:27:31.787 --> 00:27:33.968]  And this came out today at 5 a.m.
