[00:00:05.194 --> 00:00:05.734]  We've got it.
[00:05:36.289 --> 00:05:41.395]  Right after he flies to you on his G-20 jet airplane, then cascades off into the great blue on a superyacht.
[00:05:42.495 --> 00:05:49.278]  George Clooney, a man who preaches open borders and tolerance, but could not tolerate the open borders of Europe, so moved back to the United States.
[00:05:49.578 --> 00:05:58.822]  Bernie Sanders, the head commie who has been against millionaires and billionaires, that is except himself with his multiple houses and cars, and with his wife under investigation for bank fraud.
[00:05:58.922 --> 00:06:00.622]  Don't fall victim to political fraud.
[00:06:00.923 --> 00:06:03.103]  Stay informed at InfoWars.com.
[00:06:03.403 --> 00:06:04.284]  This is Owen Schroer.
[00:06:14.369 --> 00:06:15.770]  You developed Living Defense for us.
[00:06:15.790 --> 00:06:16.890]  It took you over a year to do it.
[00:06:17.150 --> 00:06:18.071]  Why is this so good?
[00:06:18.351 --> 00:06:23.592]  Because people are actually waking up to the problem that pretty much scares me the most.
[00:06:23.693 --> 00:06:37.237]  I mean, I try to make sure that I don't put toxins from food and water and beverages in my system, but right now we're dealing with massive parasites, which is anything that's harmful to your body that lives off a host mechanism.
[00:06:37.297 --> 00:06:38.678]  Right now with all the refugees,
[00:06:39.578 --> 00:06:41.020]  Spreading disease around.
[00:06:41.100 --> 00:06:43.603]  We have biological warfare going on everywhere.
[00:06:43.683 --> 00:06:44.944]  These are all parasites.
[00:06:45.004 --> 00:06:46.086]  Tell us about all the stuff that's in it.
[00:06:46.106 --> 00:06:47.147]  There's so many things that are in it.
[00:06:47.447 --> 00:06:51.792]  You have the neem in there, you have the organic clove bud, the organic wormwood.
[00:06:51.992 --> 00:06:55.176]  I recommend doing the parasite cleanse at least twice a year.
[00:06:55.216 --> 00:06:58.318]  All right, well, I'm glad we've got some back in because I'm going back on it today.
[00:06:58.338 --> 00:06:59.339]  It just came back in yesterday.
[00:06:59.399 --> 00:07:01.280]  Living Defense, Infowarslife.com.
[00:07:01.340 --> 00:07:02.380]  And folks, you can't lose.
[00:07:02.400 --> 00:07:04.462]  It's full of stuff that's great for your body, period.
[00:07:05.102 --> 00:07:08.124]  And you support the broadcast, Infowarslife.com.
[00:07:08.384 --> 00:07:10.265]  Thank you, Dr. Group from the Global Healing Center.
[00:07:10.646 --> 00:07:12.607]  Thank you so much for all your work, sir, on this great product.
[00:07:14.329 --> 00:07:16.750]  They use their media to assassinate Real News.
[00:07:17.371 --> 00:07:21.073]  They use their schools to teach children that their president is another Hitler.
[00:07:21.593 --> 00:07:28.277]  They use their movie stars and singers and comedy shows and award shows to repeat their narrative over and over again.
[00:07:28.297 --> 00:07:32.079]  And then they use their ex-president to endorse the resistance.
[00:07:32.799 --> 00:07:52.426]  All to make them march, make them protest, make them scream racism and sexism and xenophobia and homophobia, to smash windows, burn cars, shut down interstates and airports, bully and terrorize the law-abiding, until the only option left is for the police to do their jobs and stop the madness.
[00:07:52.947 --> 00:07:56.528]  And when that happens, they'll use it as an excuse for their outrage.
[00:07:57.088 --> 00:08:07.554]  The only way we stop this, the only way we save our country and our freedom is to fight this violence of lies with a clenched fist of truth.
[00:08:08.374 --> 00:08:13.557]  I'm the National Rifle Association of America, and I'm freedom's safest place.
[00:08:15.858 --> 00:08:20.521]  Live from the InfoWars.com studios, it's Alex Jones.
[00:08:28.494 --> 00:08:32.056]  I am extremely honored right now.
[00:08:32.076 --> 00:08:38.640]  I feel like I just won an Oscar, a Pulitzer Prize, a Nobel Peace Prize.
[00:08:39.720 --> 00:08:42.102]  But to be honest, I wouldn't want one of those prizes.
[00:08:42.162 --> 00:08:47.124]  Those are awards that come from the criminal, parasitic, globalist system.
[00:08:48.085 --> 00:08:49.486]  No, the award I've won
[00:08:50.655 --> 00:09:04.897]  Is being shingled out by the globalist criminals that have hijacked this country and that have taken over our government and have been selling our jobs and industry and secrets out to authoritarian regimes like Communist China.
[00:09:06.024 --> 00:09:14.126]  And who admit they have a plan of deindustrialization and poverty to bring the American people to heal or to submission.
[00:09:14.586 --> 00:09:15.527]  That is globalism.
[00:09:16.207 --> 00:09:19.048]  I am so honored that we've rebooted America together.
[00:09:19.588 --> 00:09:24.009]  I am so honored that we're in the fight of our lives and we have the upper hand in the initiative now.
[00:09:24.549 --> 00:09:33.212]  I am so honored to see the sleeping giant rise from its great slumber, now becoming fully awake and electricity pulsing from its eyes.
[00:09:35.510 --> 00:10:02.811]  I am honored, very, very, very, very honored to have the Federal Elections Commission call for a group of hearings against myself, Matt Drudge, and of course Breitbart, and admitting that we're under criminal FBI investigation for espionage
[00:10:04.423 --> 00:10:04.643]  I think so.
[00:10:22.096 --> 00:10:45.763]  The actual operatives point their dirty, low-down, slimy, cowardly fingers at me and other true Americana patriots like Drudge and Breitbart, and say that we are under criminal investigation for espionage, and that they want us subpoenaed, and that they want us drugged before Congress.
[00:10:45.803 --> 00:10:46.723]  Here's the problem, though.
[00:10:47.164 --> 00:10:48.284]  They did poison.
[00:10:48.364 --> 00:10:49.404]  I saw the medical report.
[00:10:49.544 --> 00:10:51.645]  The Secret Service asked him not to make it public.
[00:10:52.785 --> 00:10:54.566]  Of Roger Stone, who was hit with polonium.
[00:10:55.787 --> 00:11:00.431]  Right when they were going to call him before Congress, they wanted to kill him so they could blame him for everything and have him dead.
[00:11:00.491 --> 00:11:00.951]  Didn't work.
[00:11:02.092 --> 00:11:03.133]  Didn't get enough of it into him.
[00:11:05.314 --> 00:11:07.496]  And they've tried this with other folks they want to scapegoat.
[00:11:07.536 --> 00:11:15.361]  So the problem is, they may try to kill Drudge and myself and others before they have the hearings.
[00:11:15.702 --> 00:11:17.183]  But I'm just pointing that out.
[00:11:17.323 --> 00:11:18.924]  If it does happen, it's very, very obvious.
[00:11:20.336 --> 00:11:22.017]  But we win that way, either way.
[00:11:22.057 --> 00:11:23.618]  This is unbelievable.
[00:11:24.718 --> 00:11:46.530]  Now, a few months ago, about four months ago, they had hearings in the House Armed Services Committee and had a Board of Governors member of the FCC, under the Directorate of the Central Intelligence Agency, it's all right here, come in and say that there's a criminal espionage investigation against R.T.
[00:11:46.730 --> 00:11:47.871]  Ruppley and the Nympho Wars.
[00:11:49.005 --> 00:11:50.446]  He says, of course, InfoWars.
[00:11:50.826 --> 00:11:52.746]  Oh, yes, of course, InfoWars.
[00:11:53.126 --> 00:11:54.747]  I hardly watch RT.
[00:11:55.047 --> 00:11:56.128]  We post some of their stories.
[00:11:56.148 --> 00:11:58.808]  It's like we post, you know, Associated Press stories.
[00:12:00.089 --> 00:12:03.190]  RT's kind of leftist and milquetoast.
[00:12:04.010 --> 00:12:04.871]  I don't really like it.
[00:12:05.931 --> 00:12:06.751]  Everybody knows that.
[00:12:10.993 --> 00:12:16.955]  But again, they had that CIA report back in January.
[00:12:18.595 --> 00:12:27.944]  Turns out it wasn't 17 agencies, it was three Democratic hacks, put it together, said 17 agencies agreed with it, that said, oh, four years ago, RT had a report criticizing Hillary.
[00:12:28.284 --> 00:12:30.005]  Oh my goodness, there's the total proof!
[00:12:30.346 --> 00:12:32.508]  A foreign TV system criticized Hillary.
[00:12:32.808 --> 00:12:34.550]  Oh my gosh, that's why she lost!
[00:12:34.890 --> 00:12:40.175]  She had Hollywood, Saudi Arabia, the EU, most of Wall Street, Goldman Sachs, JPMorgan.
[00:12:41.571 --> 00:12:46.434]  All the big universities, most of the newspapers, all pushing for her, but she lost.
[00:12:46.794 --> 00:12:48.635]  She rigged the debate questions.
[00:12:49.055 --> 00:12:50.255]  She ran the major media.
[00:12:50.416 --> 00:12:51.316]  She had fake polls.
[00:12:51.516 --> 00:12:56.239]  She had the whole world against Trump and the American people, but failed.
[00:12:57.539 --> 00:13:00.621]  And now they want to blame me?
[00:13:02.486 --> 00:13:05.549]  Here's the headline, and I read this this morning, and I thought, is it really that bad?
[00:13:06.390 --> 00:13:15.518]  But I knew they admitted the criminal investigation then, but then it was in McClatchy, just a footnote, when they called the FBI, they said, yes, criminal investigation, and they'd said it in Congress, and we've got those clips coming up.
[00:13:16.099 --> 00:13:21.904]  But then I actually read the letter from Ellen L. Weintraub.
[00:13:22.385 --> 00:13:23.706]  Boy, you ought to read about this lady.
[00:13:24.207 --> 00:13:24.607]  Look at her.
[00:13:24.627 --> 00:13:27.670]  If you're a TV viewer, infowares.com forward slash show.
[00:13:29.957 --> 00:13:35.699]  There's another person that's all into, she's on the Federal Elections Commission and she says this and she says that.
[00:13:36.019 --> 00:13:40.460]  These are the same people that say churches don't have a right to be pro-life because that's political.
[00:13:41.020 --> 00:13:48.782]  The First Amendment says Congress shall make no law respecting the establishment of religion or prohibiting the free exercise thereof.
[00:13:49.202 --> 00:13:50.683]  Then it gets into the press and everything else.
[00:13:51.083 --> 00:13:58.945]  Congress has no jurisdiction, but the Democrats have intimidated Christian churches, conservative churches, libertarian churches, patriot churches into having no
[00:13:59.645 --> 00:14:02.467]  Not our system of open free-to-practice religion!
[00:14:19.121 --> 00:14:26.464]  But again, they turn that around where Republicans are trying to pass laws saying churches can endorse political candidates or have political views.
[00:14:26.764 --> 00:14:28.045]  Pro-Second Amendment, you name it.
[00:14:28.325 --> 00:14:29.145]  Of course they can!
[00:14:29.325 --> 00:14:35.828]  The Democratic Party never stopped their churches from being open, globalist combines.
[00:14:36.128 --> 00:14:39.169]  But again, this lady says we need to be shut down.
[00:14:40.590 --> 00:14:41.650]  We need to be arrested.
[00:14:43.611 --> 00:14:45.252]  We need to be whole before Congress.
[00:14:48.547 --> 00:14:53.909]  Because, with no evidence, I'm getting money from the Russians or subsidiaries.
[00:14:53.969 --> 00:15:06.353]  They're hoping they can go through any sponsors we have, from third-party AdBlade and all these other, you know, third-party everybody else has, and hope some company advertised on there was some Russian connection.
[00:15:06.913 --> 00:15:11.775]  The good news is, those are all third-party sites I have nothing to do with, and that's only about 25% of our revenue.
[00:15:12.155 --> 00:15:15.316]  All the rest of it is supplied by you, the listeners and viewers.
[00:15:16.021 --> 00:15:17.902]  Maybe they'll go through your name, see if you're a Russian.
[00:15:18.443 --> 00:15:33.655]  But the answer to this is, ladies and gentlemen, is to show the witch hunt, the intimidation, the McCarthyism to the next power, tyranny and beyond, in a desperate last gasp move.
[00:15:35.396 --> 00:15:42.561]  FBI counterintelligence investigators were probing whether far-right sites like Breitbart and Infowars had coordinated with Russian
[00:15:43.723 --> 00:15:47.084]  Bonets to blitz social media with anti-Clinton stories.
[00:15:47.864 --> 00:15:48.385]  Oh my gosh.
[00:15:48.845 --> 00:15:49.725]  So here's the new ones.
[00:15:49.845 --> 00:15:50.545]  That's McClatchy.
[00:15:51.045 --> 00:15:57.748]  The Examiner, New Fears, Drudge, InfoWars, Breitbart, Conface, Dim, FEC, Inquisition.
[00:15:57.788 --> 00:15:58.528]  That's their words.
[00:16:03.362 --> 00:16:18.626]  In a revived bid by a top Federal Elections Commission Democrat could lead to an inquisition against conservative media outlets like Drudge Report, Infowars, and Breitbart that take political advertising and are overseen by right-leaning owners and editors.
[00:16:19.126 --> 00:16:24.187]  See, Hollywood, CNN, Bezos can get $600 million from the
[00:16:25.293 --> 00:16:28.615]  CIA to run the Washington Post and attack the president, myself and others.
[00:16:29.096 --> 00:16:30.136]  But all that's okay.
[00:16:30.737 --> 00:16:37.462]  The fact that we're right-leaning and we're over media and we're open about our political views means why?
[00:16:37.602 --> 00:16:40.204]  It violates the election laws.
[00:16:40.324 --> 00:16:41.084]  No it doesn't!
[00:16:41.445 --> 00:16:42.485]  But they don't care.
[00:16:43.806 --> 00:16:48.770]  They want to create that illusion and then connect it to Russia to bring in criminal charges.
[00:16:49.851 --> 00:16:52.993]  The answer is we need to get more aggressive, more in their face.
[00:16:55.908 --> 00:16:58.530]  Not become intimidated by it and be less political.
[00:16:58.750 --> 00:17:00.151]  Political is the First Amendment.
[00:17:00.412 --> 00:17:03.994]  You have the frothing CNN admitting its mission is to bring down Trump.
[00:17:04.254 --> 00:17:05.616]  The frothing Washington Post.
[00:17:05.816 --> 00:17:07.737]  The frothing New York Times.
[00:17:08.077 --> 00:17:19.987]  Owned by a Mexican kingpin, probably the second or first most rich man in the world, up to his eyeballs in muck and slime, making $10 billion off U.S.
[00:17:20.027 --> 00:17:22.228]  taxpayers off the Obama phone.
[00:17:22.528 --> 00:17:23.970]  Eight years of that garbage.
[00:17:24.530 --> 00:17:25.411]  Over a billion a year.
[00:17:26.892 --> 00:17:27.933]  In a government contract.
[00:17:28.133 --> 00:17:28.533]  Profit.
[00:17:30.816 --> 00:17:40.084]  Oh yes, the Saudi Arabians, the communist Chinese, the Russians financing Hillary, the Russians, hundreds of millions to her foundation, 30 plus million to the Podestas for uranium.
[00:17:40.424 --> 00:17:45.989]  They, secret meetings with Putin, companies with Russians, traveling to Russia every month for years.
[00:17:46.910 --> 00:17:47.751]  Secret servers.
[00:17:48.131 --> 00:17:49.532]  None of that's under investigation.
[00:17:50.233 --> 00:17:50.433]  No.
[00:17:51.414 --> 00:18:07.589]  No, InfoWars, promoting the Second Amendment, securing our borders, standing up against random acts of cop killing, standing up against Black Lives Matter funded by the globalists, and we, oh yes, I love this, this is so ridiculous.
[00:18:08.810 --> 00:18:10.131]  This is so delicious.
[00:18:13.414 --> 00:18:14.455]  And it goes on to say,
[00:18:16.926 --> 00:18:32.497]  The plan set for discussion at the FCC's meeting Thursday, we gotta watch this live, could open the door to political subpoenas targeting the websites, I love it, with editorial news decisions and their owners, maybe even Matt Drudge and Alex Jones, according to an expert analysis.
[00:18:34.218 --> 00:18:35.039]  Well, we've been listed.
[00:18:36.442 --> 00:18:38.005]  Again, this is just pure intimidation.
[00:18:38.065 --> 00:18:40.128]  We give in to this, it's over, ladies and gentlemen.
[00:18:40.309 --> 00:18:41.811]  But it's the mouse that roared.
[00:18:41.851 --> 00:18:42.513]  It's a joke.
[00:18:43.074 --> 00:18:47.281]  It's like a two-year-old saying they're going to beat up Mike Tyson in his prime, you know, in 1987, 88.
[00:18:51.124 --> 00:18:57.446]  She said the tracking foreign influence in elections could be the FEC's finest hour.
[00:18:57.627 --> 00:18:58.087]  Oh, yes.
[00:18:58.507 --> 00:19:03.829]  Adding, I believe that this commission can indeed rise to the challenge of understanding what happened in 2016.
[00:19:04.649 --> 00:19:05.109]  You lost.
[00:19:05.149 --> 00:19:05.710]  People hate you.
[00:19:06.310 --> 00:19:12.332]  And plugging any legal or procedural holes that could allow foreign actors to interfere with future elections.
[00:19:13.433 --> 00:19:18.655]  In her effort targeting foreign influence in federal and state elections, Commissioner Ellen Weintraub
[00:19:19.909 --> 00:19:20.730]  We're good to go.
[00:19:38.214 --> 00:19:39.095]  Investigation.
[00:19:39.976 --> 00:19:57.913]  The report also points out, this is the letter to Congress, to Russia ties to conservative ownership and funding as the political target of investigations, citing a McClatchy report, said FBI counterterrorism investigations, counterintelligence investigators, were probing whether far-right sites like Breitbart News, InfoWars, and coordinated with Russian outlets.
[00:19:58.213 --> 00:20:02.598]  Again, ladies and gentlemen, will there be an investigation if I'm coordinating with Pluto?
[00:20:14.332 --> 00:20:26.418]  For more than 6,000 years of recorded human history, historians, chroniclers of their time have all agreed on one great thing.
[00:20:27.739 --> 00:20:43.267]  And it's that there are critical times in history where more happens in just a few years to change the future destiny of humanity's trajectory that happened in the previous hundred.
[00:20:44.232 --> 00:20:57.804]  And with all of the advanced technology, with all of the incredible innovations that limited free market civilization has developed, we're seeing an acceleration of that great turning.
[00:20:58.885 --> 00:21:05.831]  We are approaching a mass jump point, tipping point, decision point.
[00:21:06.721 --> 00:21:09.603]  That our species has never even imagined.
[00:21:10.444 --> 00:21:17.529]  Ladies and gentlemen, the equations that gave us atomic weapons and nuclear power were developed by Max Planck in 1900.
[00:21:19.610 --> 00:21:27.836]  That vision was then manifest in 1945, when two atomic bombs were dropped on Hiroshima and Nagasaki, Japan.
[00:21:28.657 --> 00:21:32.920]  That's 1900 quantum mechanics in the human mind.
[00:21:34.020 --> 00:21:36.002]  Theoretical, then put into action.
[00:21:37.028 --> 00:21:51.179]  Today, the elites of the globe have been in consensus, from China to Europe to the United States, that they were going to hoard all the advanced technologies and keep them back from the American people, the people of the world.
[00:21:51.720 --> 00:22:01.648]  But President Trump, in his inaugural speech, foreshadowed the fact that we are about to discover the secrets of the universe together.
[00:22:02.649 --> 00:22:05.471]  And that's because many of the secrets have already been discovered.
[00:22:07.253 --> 00:22:09.414]  And many others have been discovered and suppressed.
[00:22:10.415 --> 00:22:14.677]  And that simple, basic fact is why the globalists hate Trump.
[00:22:15.037 --> 00:22:15.958]  It's why they hate me.
[00:22:16.218 --> 00:22:17.098]  It's why they hate you.
[00:22:17.378 --> 00:22:20.140]  Because you innately have the spark of the universe in you.
[00:22:20.360 --> 00:22:26.243]  As Mahatma Gandhi said, each of us has the sea of the universe within our heart, within our soul.
[00:22:26.803 --> 00:22:31.986]  To celebrate our comeback, to celebrate the fact that our republic is coming back from the dead,
[00:22:32.938 --> 00:22:37.101]  I'm going to extend the 4th of July specials throughout the month of July.
[00:22:37.121 --> 00:22:40.483]  Now to be clear, the free shipping will continue.
[00:22:40.903 --> 00:22:46.987]  A lot of these products like X2, Supermail, Lung Cleanse, Selenium and others are very close to selling out.
[00:22:47.488 --> 00:22:54.593]  But when those sell out, I will continue to discount all the other major nutraceuticals and products
[00:22:55.458 --> 00:22:57.239]  Between 20 and 30 percent.
[00:22:57.299 --> 00:23:03.504]  In fact, some of the discounts are as high as 40 percent on some of the Enbridge Essentials, so we're going to continue those as well.
[00:23:04.164 --> 00:23:09.829]  Until they sell out, while supplies last, the lowest discounts are 10 percent.
[00:23:10.689 --> 00:23:16.093]  The highest discounts are 40 percent to celebrate the victories we've had against the Globalist.
[00:23:16.374 --> 00:23:19.056]  That's InfoWarsLife.com, InfoWarsStore.com, or 888-253-3139.
[00:23:19.076 --> 00:23:21.317]  Undoubtedly, this is going to be the most intense
[00:23:26.030 --> 00:23:28.892]  Long lasting sale in the history of Infowars.
[00:23:29.572 --> 00:23:37.857]  Because right now, the quickening, the acceleration of awakening, the spiritual unlocking is white hot.
[00:23:38.257 --> 00:23:41.259]  And I am just honored to be here with you all together.
[00:23:42.199 --> 00:23:44.480]  Because as one caller said, we're not just the tip of the spear.
[00:23:44.981 --> 00:23:51.625]  This audience of patriots of every race, color, and creed who bleed red blood and want to be free are the sword of truth.
[00:23:52.165 --> 00:23:53.986]  And I am humbled to be associated with you all.
[00:24:19.887 --> 00:24:27.476]  You have the Democrats, along with the Republican establishment, that have completely sold this country out to multinational interests.
[00:24:27.496 --> 00:24:35.224]  They try to transfer what little power Congress and the states had to the TPP, Trans-Pacific Partnership, and other treasonous operations.
[00:24:35.685 --> 00:24:37.206]  Trump has pulled us out of that.
[00:24:38.001 --> 00:24:40.602]  He has put Saudi Arabia and the EU in line.
[00:24:40.943 --> 00:24:44.565]  He has said no to the G20 dictating our internal operations.
[00:24:44.585 --> 00:24:58.873]  He has gotten three trillion in the stock market, hundreds of billions in new jobs, over a thousand companies to move back to the United States, 60 plus percent reduction in illegals coming across the border, all in just six months, and killed the global carbon tax.
[00:24:59.813 --> 00:25:03.537]  And so the outsiders that have hijacked this country are upset.
[00:25:03.798 --> 00:25:04.298]  They're mad.
[00:25:04.318 --> 00:25:05.920]  So they're saying he's a Russian spy.
[00:25:07.642 --> 00:25:09.023]  They're saying I'm a Russian spy.
[00:25:09.684 --> 00:25:10.765]  They're saying Drudge is.
[00:25:11.125 --> 00:25:21.256]  And now the Democrats have announced that they want expanded congressional hearings and criminal investigations of yours truly, Breitbart News Service and Matt Drudge.
[00:25:22.432 --> 00:25:28.036]  As involved in criminal espionage on the payroll of Vladimir Putin.
[00:25:28.737 --> 00:25:34.461]  These people have brought the term witch hunt to a whole new level.
[00:25:37.912 --> 00:25:44.634]  Now a lot of people think, oh my gosh, you've got mainstream news after you, you've got Democrats after you, this is scary, let's avoid conflict.
[00:25:45.535 --> 00:25:47.175]  I'm trying to draw conflict.
[00:25:47.675 --> 00:25:49.436]  I'm trying to draw these traitors out.
[00:25:49.916 --> 00:25:58.959]  They're the ones that sold us out to the globalists, they're the ones that sold us out to the multinationals, they're the ones up to their eyeballs with the Russians, and over their head with the CHICOMS!
[00:25:59.559 --> 00:26:04.421]  The Democrats that gave the reactors and the fissile material and the missile secrets to North Korea!
[00:26:06.516 --> 00:26:11.498]  The Clintons are like beyond Dr. Evil from Austin Powers.
[00:26:12.418 --> 00:26:18.940]  I mean, George Soros, in the last Bond movie, the Quantum Group is Soros' group.
[00:26:19.460 --> 00:26:24.022]  That's literally, MI6 admitted they helped write the script, that's George Soros!
[00:26:25.662 --> 00:26:27.183]  He's a literal Bond villain!
[00:26:27.683 --> 00:26:33.525]  Trying to finance riots and cop killing and overthrow the Middle East and open the borders of Europe, he's behind it all!
[00:26:34.764 --> 00:26:38.906]  And he's a Nazi collaborator still alive at almost 90!
[00:26:38.966 --> 00:26:41.347]  David Rockefeller died this year.
[00:26:41.367 --> 00:26:42.907]  Brzezinski died this year.
[00:26:43.968 --> 00:26:45.748]  They're falling like dominoes, ladies and gentlemen.
[00:26:46.008 --> 00:26:48.649]  God and time is having its way with them.
[00:26:49.089 --> 00:26:50.110]  Death, the great equalizer.
[00:26:51.430 --> 00:26:54.351]  But I am so pleased by this.
[00:26:55.592 --> 00:27:03.075]  This is such an act of desperation to have McClatchy, to have Congress, to have Washington Examiner reporting on it, to have the letter
[00:27:04.138 --> 00:27:06.540]  From the Commissioner, Ellen L. Weintraub.
[00:27:07.561 --> 00:27:09.082]  Put this lady on screen for TV viewers.
[00:27:11.023 --> 00:27:16.427]  Come out and basically say I'm a Russian agent.
[00:27:16.447 --> 00:27:20.931]  Yeah, and I'm a monkey's uncle too, lady.
[00:27:21.906 --> 00:27:29.070]  You know what, I think I'm going to go to Russia sometime this year, just to make a big deal out of this that I'm not following their intimidation and their garbage.
[00:27:29.270 --> 00:27:37.294]  You know, since I'm supposedly controlled by this place, I've been to Spain, I've been to Italy, I've been to England, I've been to Central America, but I've never been to Russia.
[00:27:37.394 --> 00:27:40.336]  I ought to go see this wonderland.
[00:27:42.301 --> 00:27:51.824]  That made my ancestors on both sides come over on the Mayflower, and made my ancestors help start and win the Revolutionary War, and made my ancestors literally kick off the Texas Revolution.
[00:27:52.064 --> 00:27:54.224]  My ancestors literally started the whole thing.
[00:27:54.564 --> 00:27:56.405]  Got the orders from Jackson, everything.
[00:27:56.625 --> 00:27:58.186]  Raised Colonel Travis's son, all of it.
[00:27:58.766 --> 00:28:02.947]  I just didn't know... I didn't know it was the Russians did all that!
[00:28:04.031 --> 00:28:13.918]  I didn't know it was my ancestors related to the Tudors and directly related to all the rest of the folks from England and the invention of the stock market.
[00:28:16.040 --> 00:28:17.401]  I didn't know all that.
[00:28:17.821 --> 00:28:18.982]  I didn't understand that.
[00:28:19.162 --> 00:28:24.026]  I thought it all came, you see, from my Russian bosses, Comrade Jones.
[00:28:28.189 --> 00:28:30.891]  A whole nother level, ladies and gentlemen.
