[00:00:18.697 --> 00:00:20.398]  Welcome to the Infowars Nightly News.
[00:05:48.585 --> 00:05:51.267]  And it wasn't these agencies that had investigated it.
[00:05:51.507 --> 00:05:53.008]  They were presented with a report.
[00:05:53.628 --> 00:05:55.609]  And Clapper said, well, none of them disagreed.
[00:05:55.869 --> 00:05:57.070]  It was a hand-picked panel.
[00:05:57.550 --> 00:06:05.776]  A hand-picked panel of sycophants who would rubber stamp a report that was given to them by the DNC's contractor CrowdStrike.
[00:06:06.596 --> 00:06:09.957]  And remember, the FBI was never allowed to see these servers.
[00:06:10.017 --> 00:06:11.918]  It was CrowdStrike that told us that it was Russians.
[00:06:12.398 --> 00:06:18.080]  WikiLeaks, who got the information, the DNC information, said it wasn't a state actor at all.
[00:06:18.640 --> 00:06:20.921]  Nobody, no government did this, certainly not the Russians.
[00:06:21.361 --> 00:06:26.944]  But he went on, he said, he called Trump's three or four intelligence agencies claim a fake news.
[00:06:27.004 --> 00:06:31.345]  He says, if we go to the administration and we ask them this question, I'm not sure we're going to get an answer.
[00:06:31.685 --> 00:06:33.306]  And if we do, it'll be off camera.
[00:06:33.726 --> 00:06:37.827]  Well, you just got your answer, Jim, and maybe you should read the New York Times or the AP.
[00:06:37.927 --> 00:06:39.868]  I think you worship those sources.
[00:06:39.928 --> 00:06:46.750]  We don't here, but they have backed off on it, but even their back off claims are not actually true.
[00:06:46.810 --> 00:06:57.313]  Trump went on to say, and they're very proud of this, CNN thinks that they got him on this, that the election meddling could be Russia, but actually what he said was, I think it very well could be Russia, but I think it could very well have been other countries.
[00:06:57.813 --> 00:07:02.535]  But of course, as I just said, WikiLeaks' Julian Assange said it was not a state actor.
[00:07:03.757 --> 00:07:07.921]  And Trump went on to say, I think a lot of people interfere in elections.
[00:07:07.941 --> 00:07:11.324]  And of course, the United States Intelligence Agency is one of those groups.
[00:07:11.724 --> 00:07:15.527]  And they continued to say, I remember when I was sitting back listening about Iraq.
[00:07:15.567 --> 00:07:18.290]  Remember, that was unanimous, the intelligence assessment there.
[00:07:18.690 --> 00:07:23.574]  Weapons of mass destruction, how everybody was 100% certain that Iraq has weapons of mass destruction.
[00:07:23.595 --> 00:07:24.235]  Well, guess what?
[00:07:24.776 --> 00:07:26.637]  That led to one big mess.
[00:07:26.777 --> 00:07:28.199]  They were wrong and it led to a mess.
[00:07:28.239 --> 00:07:29.360]  Well, actually, it led to a war.
[00:07:31.161 --> 00:07:34.223]  Today, however, let's take a look at what Trump said to Poland.
[00:07:34.803 --> 00:07:35.844]  And here's the gist of it.
[00:07:36.504 --> 00:07:40.867]  He said the West faces an existential challenge to defend our civilization.
[00:07:40.887 --> 00:07:43.268]  This is our story on Infowars.com from Breitbart.
[00:07:43.649 --> 00:07:48.952]  He said the fundamental question of our time is whether the West has the will to survive.
[00:07:49.432 --> 00:07:58.498]  He said the Polish experience reminds us the defense of the West ultimately rests not only on means, but also on the will of its people to prevail.
[00:07:59.278 --> 00:07:59.418]  I think?
[00:08:17.222 --> 00:08:17.823]  We're good to go.
[00:08:36.346 --> 00:08:42.088]  And they backed off of the city and they waited until the two sides basically decimated each other.
[00:08:42.289 --> 00:08:43.069]  Then they came in.
[00:08:43.429 --> 00:08:45.370]  Then they oppressed the Polish people.
[00:08:45.850 --> 00:08:49.251]  And so what he's talking about is the will to survive.
[00:08:49.872 --> 00:08:54.994]  And he said, your oppressors have tried to break you, but Poland could not be broken.
[00:08:55.014 --> 00:08:56.094]  Let's pick up his speech.
[00:08:56.474 --> 00:08:57.315]  We're going to leave this live.
[00:08:57.355 --> 00:08:59.416]  I've got a couple of comments I want to make as we run this through.
[00:08:59.436 --> 00:09:03.577]  But here's Donald Trump in Poland in front of the monument to the Warsaw uprising.
[00:09:04.238 --> 00:09:05.238]  The Polish martyr.
[00:09:06.411 --> 00:09:15.275]  Bishop Michael Kozol said it well, more horrifying than a defeat of arms is a collapse of the human spirit.
[00:09:15.495 --> 00:09:17.076]  Yes, the collapse of the human spirit.
[00:09:17.556 --> 00:09:33.643]  Through four decades of communist rule, Poland and the other captive nations of Europe endured a brutal campaign to demolish freedom, your faith, your laws, your history, your identity, indeed the very essence
[00:09:35.271 --> 00:09:40.734]  That's what the globalists are doing now.
[00:09:41.034 --> 00:09:47.617]  That's exactly what the globalists are trying to do to the West everywhere now.
[00:09:47.657 --> 00:09:49.597]  That's why Poland is such a great example of this.
[00:10:03.325 --> 00:10:05.446]  They did not ask for privilege.
[00:10:05.947 --> 00:10:10.089]  Instead, one million Poles sang three simple words.
[00:10:10.690 --> 00:10:11.770]  We want God.
[00:10:13.732 --> 00:10:18.535]  That was the uprising against the communist occupation, and that was centered around Pope John Paul.
[00:10:19.736 --> 00:10:24.579]  In those words, the Polish people recalled the promise of a better future.
[00:10:25.379 --> 00:10:28.621]  They found new courage to face down their oppressors.
[00:10:29.722 --> 00:10:32.284]  And they found the words to declare
[00:10:33.103 --> 00:10:35.964]  That Poland would be Poland once again.
[00:10:36.864 --> 00:10:47.506]  You stood in solidarity against oppression, against a lawless secret police, against a cruel and wicked system that impoverished your cities and your souls.
[00:10:48.686 --> 00:10:49.486]  And you won.
[00:10:50.307 --> 00:10:51.707]  Poland prevailed.
[00:10:52.207 --> 00:10:54.807]  Poland will always prevail.
[00:10:57.008 --> 00:11:01.969]  This continent no longer confronts the specter of communism.
[00:11:02.878 --> 00:11:13.151]  But today we're in the West, and we have to say there are dire threats to our security and to our way of life.
[00:11:13.411 --> 00:11:15.113]  You see what's happening out there.
[00:11:15.854 --> 00:11:16.755]  They are threats.
[00:11:17.836 --> 00:11:18.958]  We will confront them.
[00:11:19.638 --> 00:11:20.339]  We will win.
[00:11:21.200 --> 00:11:22.181]  But they are threats.
[00:11:23.581 --> 00:11:26.544]  We are confronted by another oppressive ideology.
[00:11:27.425 --> 00:11:32.470]  One that seeks to export terrorism and extremism all around the globe.
[00:11:33.451 --> 00:11:42.421]  We are fighting hard against radical Islamic terrorism and we will prevail.
[00:11:46.065 --> 00:11:53.629]  We cannot accept those who reject our values and who use hatred to justify violence against the innocent.
[00:11:54.589 --> 00:12:02.553]  Finally, on both sides of the Atlantic, our citizens are confronted by yet another danger, one firmly within our control.
[00:12:03.333 --> 00:12:08.076]  This danger is invisible to some, but familiar to the Poles.
[00:12:08.916 --> 00:12:14.859]  The steady creep of government bureaucracy that drains the vitality and wealth of the people.
[00:12:16.107 --> 00:12:27.659]  The West became great, not because of paperwork and regulations, but because people were allowed to chase their dreams and pursue their destinies.
[00:12:28.039 --> 00:12:30.502]  That's the enemy within, the deep state, the bureaucracy.
[00:12:31.201 --> 00:12:35.126]  Are doomed because we will never forget who we are.
[00:12:35.146 --> 00:12:39.953]  And if we don't forget who we are, we just can't be beaten.
[00:12:40.774 --> 00:12:44.038]  Our own fight for the West does not begin on the battlefield.
[00:12:44.078 --> 00:12:47.143]  It begins with our minds, our wills and our souls.
[00:12:48.194 --> 00:12:57.077]  Just as Poland could not be broken, I declare today for the world to hear that the West will never, ever be broken.
[00:12:57.617 --> 00:13:05.479]  Our values will prevail, our people will thrive, and our civilization will triumph.
[00:13:06.257 --> 00:13:11.881]  It was a great speech, and now he's going to head to the G20, and he's going to see the other side.
[00:13:11.921 --> 00:13:21.948]  He's going to be confronted with people like Macron, the new French president, who today was saying, as this was happening, as Donald Trump was celebrating
[00:13:22.688 --> 00:13:36.801]  The idea that people demand to be free, that they had the will to be free in Poland, even after every kind of oppression, they came back, they had the will to survive, and they came back and preserved their identity, preserved their self-determination.
[00:13:37.102 --> 00:13:40.945]  We have Macron saying, I will govern like a Roman god.
[00:13:41.506 --> 00:13:45.389]  Absolutely amazing, the arrogance of this Rothschild bankster.
[00:13:46.158 --> 00:13:48.680]  This guy went to the Palace of Versailles.
[00:13:49.060 --> 00:13:57.825]  Remember, this was the place that Louis XIV, the Sun King, moved his palace to this elaborate palace that he built at Versailles.
[00:13:57.965 --> 00:14:01.608]  And the monarchy was there until they were overthrown in the French Revolution.
[00:14:02.748 --> 00:14:04.549]  Louis XIV called himself the Sun King.
[00:14:05.130 --> 00:14:14.976]  Today, he summoned 900 politicians, Macron did, from both houses of the French Parliament to a rare congress that he held there at the Palace of Versailles.
[00:14:15.728 --> 00:14:16.730]  Very symbolic of that.
[00:14:17.371 --> 00:14:23.143]  And he threatened to overrule lawmakers with a referendum if they try to frustrate his reforms.
[00:14:23.604 --> 00:14:25.107]  The arrogance of this guy.
[00:14:25.922 --> 00:14:35.325]  The monarchy is truly back in spirit, if not in reality yet, but they're going to make that happen if they can, for all intents and purposes, this small global elite.
[00:14:35.865 --> 00:14:45.468]  He says, if you try to frustrate the reforms that I wish to impose on the legislature, such assemblies are usually reserved for times of national crisis, writes Breitbart.
[00:14:46.008 --> 00:14:50.690]  Reuters reports him as saying he desires to reign as a Jupiterian president.
[00:14:50.770 --> 00:14:53.911]  In other words, like Jupiter, like a Roman god, a remote,
[00:14:54.411 --> 00:15:01.557]  He's a dignified figure like the Roman god of gods who weighs his rare pronouncements very carefully.
[00:15:02.198 --> 00:15:08.083]  They said the bizarre statement of intent comes just days after Macron scrapped the president's traditional Bastille Day.
[00:15:08.583 --> 00:15:09.424]  You see what he's talking about?
[00:15:09.464 --> 00:15:15.829]  He's taking even the French Revolution, which we don't celebrate here because it was based on socialism.
[00:15:16.766 --> 00:15:23.228]  It was a forerunner of communism, but nevertheless it is viewed there as a movement of the popular people.
[00:15:23.888 --> 00:15:26.109]  And he's saying, no, no, I'm going to rule as a king.
[00:15:26.649 --> 00:15:33.771]  He's going to rule as the Goldman Sachs or Rothschild banker that was put in place by the globalist elite.
[00:15:34.471 --> 00:15:38.917]  Palace officials claim that the 39-year-old's thoughts were too complex for journalists.
[00:15:38.997 --> 00:15:42.361]  Yes, you would not understand it, you stupid English types.
[00:15:42.401 --> 00:15:43.863]  You would not understand what he is thinking.
[00:15:44.604 --> 00:15:50.872]  And, of course, perhaps some of this is trying to recoup his masculinity.
[00:15:51.633 --> 00:15:55.095]  I don't know, or is trying to look like he's macho.
[00:15:55.575 --> 00:16:00.678]  He was criticized by Marine Le Pen, who said, regardless of the outcome of the election, France will be led by a woman.
[00:16:01.298 --> 00:16:03.839]  Either by me, or by Mrs. Merkel.
[00:16:04.240 --> 00:16:08.122]  In other words, he's also been called Merkel's French poodle.
[00:16:09.002 --> 00:16:24.047]  But as Donald Trump is headed to the G20, remember last time that they met as a group and we remember the fact that it was Macron who snubbed Donald Trump and then went on to try to arm wrestle him in a handshake.
[00:16:24.527 --> 00:16:26.868]  But what is happening in Hamburg where they're going to have the G20?
[00:16:27.428 --> 00:16:32.309]  We have these leftist zombies actually owning what they are.
[00:16:32.710 --> 00:16:33.450]  The day before
[00:16:34.671 --> 00:16:35.892]  Actually yesterday on Wednesday.
[00:16:35.932 --> 00:16:38.516]  Today we've had riots and we'll talk about that in just a moment.
[00:16:38.556 --> 00:16:46.807]  But yesterday we had a thousand actors dressing up like zombies and you can see the pictures of them roaming the streets there.
[00:16:47.819 --> 00:16:48.840]  It was a performance piece.
[00:16:48.860 --> 00:16:51.682]  They had a thousand actors in the city of Hamburg.
[00:16:51.722 --> 00:17:00.387]  They shuffled and clawed their way down the streets in eerie silence before a single demonstrator shed his zombie facade to reveal colorful clothes underneath.
[00:17:00.608 --> 00:17:07.792]  But they said, our campaign is a further symbol of the fact that many people do not want to put up with the destructive impact of capitalism any longer.
[00:17:08.373 --> 00:17:14.797]  What will save us in the end is not our account balance, but someone who will offer their holding hand.
[00:17:15.257 --> 00:17:15.658]  There you go.
[00:17:15.678 --> 00:17:17.319]  That's the Kumbaya Collective.
[00:17:18.099 --> 00:17:20.280]  Absolutely clueless about what's going on.
[00:17:21.060 --> 00:17:25.401]  Absolutely contemptuous of freedom and blindly trusting the government.
[00:17:25.501 --> 00:17:33.684]  But after they got finished with their little bit of theater, today, the day before the conference starts, as Donald Trump is arriving,
[00:17:34.571 --> 00:17:36.353]  They had violent protests in Hamburg.
[00:17:36.393 --> 00:17:46.241]  Violent clashes broke out near the site of the G20 Summit Thursday, reports NBC, as German riot police confronted thousands of protesters demonstrating amid the arrival of President Donald Trump.
[00:17:47.121 --> 00:17:55.909]  Dubbing their protest, Welcome to Hell, upwards of 10,000 people belonging to an army of anti-Trump, anti-capitalist groups, many of them wearing masks, attacked the authorities.
[00:17:56.369 --> 00:18:04.193]  Set things on fire, hurled rocks at officers and buildings, chanted slogans, touted angry banners as part of their effort to disrupt the global conference.
[00:18:04.694 --> 00:18:10.036]  German riot police, in turn, attempted to disperse the protesters with tear gas, smoke bombs, water cannons.
[00:18:10.096 --> 00:18:17.340]  At least 15 Hamburg police officers were injured after unruly crowds chucked stones and bottles at them.
[00:18:17.400 --> 00:18:18.921]  Three officers were hospitalized.
[00:18:19.381 --> 00:18:21.903]  Even emergency personnel were attacked.
[00:18:22.711 --> 00:18:24.232]  These are the communist zombies.
[00:18:24.933 --> 00:18:26.954]  They don't know what the real threat is.
[00:18:27.174 --> 00:18:28.975]  They don't know who the real enemy is.
[00:18:29.135 --> 00:18:32.738]  And if we want to know who the real enemy is, we're going to pick this up when we come back.
[00:18:33.578 --> 00:18:36.580]  But it's the immigrants that they will not blame.
[00:18:36.700 --> 00:18:44.365]  Cultural enrichment in one of the cities, the German city with the most immigrants, also has the most crime.
[00:18:44.806 --> 00:18:45.626]  That's in Frankfurt.
[00:18:45.967 --> 00:18:46.707]  We'll be right back.
[00:18:46.827 --> 00:18:47.748]  We'll pick up on that.
[00:18:48.108 --> 00:18:51.510]  And we have more information about King Macron.
[00:18:51.550 --> 00:18:51.931]  Stay with us.
[00:18:51.951 --> 00:18:52.471]  We'll be right back.
[00:19:01.358 --> 00:19:05.821]  We've taken thousands of years of known research and put it together with our own four years.
[00:19:06.465 --> 00:19:13.029]  of seeking and testing to find the very best systems that God gave us through Mother Nature to detoxify the body.
[00:19:13.589 --> 00:19:15.670]  That's why I'm introducing Z-SHIELD.
[00:19:15.870 --> 00:19:18.672]  Toxic Metal and Chemical Defense Support.
[00:19:19.132 --> 00:19:20.433]  It's made in the USA.
[00:19:21.073 --> 00:19:29.438]  It's filled with known compounds from nature that are absolutely associated with detoxifying the body and it supports the info war.
[00:19:29.798 --> 00:19:31.038]  It is a classical 360 win.
[00:19:32.239 --> 00:19:36.083]  Our formula at Infowarslife.com is quite frankly simple.
[00:19:36.724 --> 00:19:45.152]  We go out and look at the recognized research and we take it to the next level of quality, of purity, and of strength.
[00:19:46.138 --> 00:19:49.523]  Because this is what I personally use for myself and my family.
[00:19:49.943 --> 00:19:57.534]  We've gone through five or six different permutations in the last four years, since we launched InfoWars Live, to actually come up with this.
[00:19:58.315 --> 00:20:02.101]  This is the formula that I personally have been taking for over a year.
[00:20:02.461 --> 00:20:09.543]  And now we believe we have come as close to perfection when it comes to a detoxifier as you can possibly get.
[00:20:09.783 --> 00:20:24.226]  If you're not mitigating the pesticides, the heavy metals, the chemicals, if you're not trying to purify your water, if you're not trying to take products like Z-Shield that are full of known concentrated compounds that'll purify our cells and our bodies, you're crazy.
[00:20:24.706 --> 00:20:30.267]  You owe it to yourself, you owe it to your family, and you owe it to the future of this country and the world
[00:20:30.640 --> 00:20:36.045]  That Patriots stay as healthy and as clean and as focused as you can be.
[00:20:36.105 --> 00:20:44.373]  Because we need you, the remnant of America, to reignite those brush fires to the next level and to be healthy and as focused as you can be.
[00:20:44.573 --> 00:20:51.300]  Because if you're sick, if you're over there on the sidelines and not in the fight, you're basically giving in to the New World Order.
[00:20:52.312 --> 00:20:56.098]  Thanks to your support and your prayers, together, we're changing the world.
[00:20:56.559 --> 00:21:00.306]  Now it's time to change our bodies with Z-Shield at InfoWarsLive.com.
[00:21:01.482 --> 00:21:05.325]  I want to tell you about some of the products at InfoWarsStore.com.
[00:21:05.365 --> 00:21:07.226]  We are under constant attack.
[00:21:07.707 --> 00:21:09.908]  You know it by now from the mainstream media.
[00:21:10.108 --> 00:21:14.231]  They're trying to attack us on every level now with the YouTube scandal.
[00:21:14.251 --> 00:21:27.381]  They're demonetizing our channels, which again takes a huge chunk out of our income, which is why we always appreciate and rely on you getting the products because that's how we stay afloat.
[00:21:28.061 --> 00:21:29.683]  They can't get to us that way.
[00:21:30.063 --> 00:21:32.885]  They can't pressure you to not buy the products.
[00:21:32.905 --> 00:21:33.886]  They don't have that power.
[00:21:34.367 --> 00:21:36.889]  And that's why you're the key to this entire operation.
[00:21:37.249 --> 00:21:39.651]  We have Super Blue Fluoride Free Toothpaste.
[00:21:40.092 --> 00:21:42.934]  Bubblegum flavor just arrived at Infowarsstore.com.
[00:21:42.954 --> 00:21:44.595]  This is by listener request.
[00:21:44.836 --> 00:21:50.080]  Bubblegum flavored Super Blue Toothpaste now available at Infowarsstore.com in limited supply.
[00:21:50.100 --> 00:21:50.681]  Again,
[00:21:51.411 --> 00:21:57.156]  If you're not using fluoride-free toothpaste by now, then you're absolutely insane.
[00:21:57.576 --> 00:22:01.879]  Harvard studies, it reduces IQ, it causes bone cancer.
[00:22:02.460 --> 00:22:06.323]  It's not great, let's just put it that way, and I've been using it for about, what, 15 years now?
[00:22:08.346 --> 00:22:11.068]  So, you're gonna buy it anyway, why not buy it from us?
[00:22:11.088 --> 00:22:29.484]  It's in limited supply, but it is available at InfoWarsStore.com with the new Bubblegum flavor, super blue, fluoride-free toothpaste, and it supports this network which is under constant demonization and attack because we don't take big fat checks from George Soros.
[00:22:29.824 --> 00:22:32.645]  We don't get put on extremist list even though they want us to.
[00:22:32.685 --> 00:22:34.706]  That's how they're taking away the YouTube money.
[00:22:35.066 --> 00:22:37.067]  That's why we need your support more than ever.
[00:22:37.527 --> 00:22:49.112]  Because we're not funded by giant corporations who are now pulling the plug on YouTube as they move it into a TV thing, a Netflix model, to drown out independent voices.
[00:22:49.172 --> 00:22:53.014]  So support us by getting the products at infowarsstore.com
[00:23:10.854 --> 00:23:20.661]  So today, Donald Trump is in Poland, people who share our ideas of self-determination, people who have been oppressed, severely oppressed, and they don't want to see that happen again.
[00:23:20.741 --> 00:23:23.524]  Yet, the rest of Europe is kind of in a trance.
[00:23:23.624 --> 00:23:34.432]  They're kind of suicidal, self-loathing, nihilistic zombies, as we saw these people actually dressing up as zombies, and then we saw the violence come out yesterday.
[00:23:34.452 --> 00:23:37.654]  That's Hamburg, where Donald Trump is headed tomorrow for the G20.
[00:23:38.815 --> 00:23:43.718]  And as we look at what's happening to the rest of Europe, the places, there's the zombies marching down the street.
[00:23:43.978 --> 00:23:52.622]  As we look at what's happening to the rest of Europe, of course, it's in Frankfurt that we see the German city with the most immigrants also has the most crime.
[00:23:52.822 --> 00:24:01.187]  As the article from SHTF Plan points out, the authorities have been very careful to try to cover up
[00:24:01.727 --> 00:24:03.168]  The origins of any crime.
[00:24:03.429 --> 00:24:09.655]  So, for instance, as I point out, Swedish police no longer are allowed to describe the ethnic backgrounds of criminals they catch.
[00:24:10.255 --> 00:24:16.421]  Most notably, the German government and the press were desperate to cover up hundreds of sexual assaults that occurred in Cologne, 2015.
[00:24:17.402 --> 00:24:18.803]  Remember around New Year's Eve?
[00:24:19.244 --> 00:24:21.225]  However, there's certain stats that they can't cover up.
[00:24:21.826 --> 00:24:27.750]  They point out that the government can't conceal the connection between crimes and specific ethnic groups.
[00:24:27.870 --> 00:24:31.452]  While they can do that, they can't cover up the crimes by location.
[00:24:31.492 --> 00:24:37.656]  So if we look at the fact that the place that is now more than half of Frankfurt is immigrants.
[00:24:38.689 --> 00:24:45.373]  We see that they have an incident of crime that is far higher than it is in any of the other cities.
[00:24:45.393 --> 00:24:59.622]  The 2013 national crime figures that were leaked to a German newspaper earlier this week showed that the number of crimes per 100,000 inhabitants Frankfurt ranked as the most dangerous city in Germany with a little over 16,000 crimes per 100,000 people.
[00:25:03.084 --> 00:25:12.852]  And so we see the fruit of that, meanwhile, as the Swedes try to cover up the rape epidemic that they have going on there from migrants, and people understand that.
[00:25:12.892 --> 00:25:14.694]  Some police have talked about that.
[00:25:14.754 --> 00:25:15.815]  They've been slapped down.
[00:25:15.855 --> 00:25:23.882]  We see a Swedish music festival on Tuesday cancelled the festival because they said there's been too many rapes and sexual assaults.
[00:25:24.002 --> 00:25:25.243]  So that was on Tuesday.
[00:25:25.703 --> 00:25:38.494]  They said a Swedish festival, the largest one in Sweden, the biggest musical festival there, has been cancelled for 2018 following reports of four rapes and 23 sexual assaults that took place on the site.
[00:25:38.815 --> 00:25:41.117]  However, today they came up with a solution.
[00:25:42.421 --> 00:25:47.342]  Don't pay attention to who it is that's doing this or try to control it.
[00:25:47.462 --> 00:25:49.863]  Instead, what they're going to do is they're going to ban men.
[00:25:50.483 --> 00:25:54.985]  Because it's not politically correct to talk about immigrants committing crimes.
[00:25:55.365 --> 00:25:57.945]  It's not politically correct to talk about Muslims doing it.
[00:25:58.085 --> 00:25:59.326]  But you can blame men.
[00:25:59.886 --> 00:26:01.406]  Men can always be blamed.
[00:26:01.786 --> 00:26:05.788]  And it's never a problem to blame all men for the crimes of a few.
[00:26:05.988 --> 00:26:07.288]  No, that's perfectly fine.
[00:26:08.203 --> 00:26:14.106]  You can't blame any other group for the crimes, the entire group for the crimes of a few people, but they can do it with men.
[00:26:14.587 --> 00:26:23.292]  Sweden's biggest musical festival now will be replaced with a women's only alternative event after reports of these rapes and sexual assaults.
[00:26:24.264 --> 00:26:28.447]  They say in 2016 there were 5 rapes and 12 sexual assaults alone.
[00:26:28.507 --> 00:26:30.949]  But of course now they're going to do it without men.
[00:26:31.009 --> 00:26:37.294]  And as they pointed out, what do you think about putting together a really cool festival where only non-men are welcome?
[00:26:37.975 --> 00:26:41.197]  That will run until all men have learned how to behave themselves.
[00:26:41.217 --> 00:26:41.898]  See, that's the problem.
[00:26:42.178 --> 00:26:44.520]  All of you men are rapists according to them.
[00:26:44.900 --> 00:26:45.261]  All of you.
[00:26:45.741 --> 00:26:46.382]  Categorically.
[00:26:46.462 --> 00:26:50.405]  Sweden's first man-free rock festival will see the light next summer.
[00:26:50.865 --> 00:27:04.808]  Meanwhile, let's go back to Macron, the man who wants to govern like a Roman god, who goes to the Palace of Versailles and summons the French legislature and tells them, you will not stop any of the reforms that I'm going to impose on you.
