[00:00:24.978 --> 00:00:27.159]  Waging war on corruption.
[00:06:18.976 --> 00:06:23.797]  Proper vitamin and nutrient intake is essential to keep your body functioning at optimum levels.
[00:06:23.957 --> 00:06:29.419]  The reality is it's hard to take in the proper amount of vitamins we need each day with our modern diets.
[00:06:29.759 --> 00:06:37.305]  Secret 12 by Infowars Life is an easy way to naturally upgrade your vitamin B12 intake and support your body's natural systems.
[00:06:37.546 --> 00:06:41.989]  It pairs two forms of vitamin B12 into one explosive formula.
[00:06:42.270 --> 00:06:51.077]  Vitamin B12 supports healthy energy levels through red blood cell formation and aiding in the body's natural processes, but it also assists with many other functions of the body.
[00:06:51.277 --> 00:06:54.564]  Electrify your mind and body and take your health to the next level.
[00:06:54.845 --> 00:06:58.553]  Experience the power of Secret 12 at InfoWarsLife.com.
[00:06:58.753 --> 00:07:00.357]  That's InfoWarsLife.com.
[00:07:02.595 --> 00:07:05.957]  If you look at Bill Clinton, far worse.
[00:07:06.177 --> 00:07:07.859]  Minor words and his was action.
[00:07:08.439 --> 00:07:09.980]  His was what he's done to women.
[00:07:10.020 --> 00:07:15.704]  There's never been anybody in the history of politics in this nation that's been so abusive to women.
[00:07:15.924 --> 00:07:18.225]  Bill Clinton was abusive to women.
[00:07:18.585 --> 00:07:23.509]  Hillary Clinton attacked those same women and attacked them viciously.
[00:07:23.589 --> 00:07:24.769]  Four of them here tonight.
[00:07:24.890 --> 00:07:30.193]  So much of what he's just said is not right, but he gets to run his campaign any way he chooses.
[00:07:41.038 --> 00:07:43.781]  There is an information warfare happening right now.
[00:07:44.642 --> 00:07:46.084]  It's a fight for our minds.
[00:07:46.765 --> 00:07:48.687]  And InfoWars.com is on the front lines.
[00:07:49.007 --> 00:07:53.232]  Download our free multimedia app at InfoWars.com forward slash app.
[00:07:53.352 --> 00:07:56.716]  It's free, it's on Droid, it's on Apple, you name it.
[00:07:56.796 --> 00:07:58.338]  InfoWars.com forward slash app.
[00:08:20.024 --> 00:08:23.927]  If you are receiving this transmission, you are the resistance.
[00:08:25.527 --> 00:08:30.250]  Live from the InfoWars.com studios, it's Alex Jones.
[00:08:34.533 --> 00:08:37.735]  March 31st, 2017 on this Friday edition.
[00:08:37.775 --> 00:08:38.936]  Thank you so much for joining us.
[00:08:39.056 --> 00:08:39.896]  I am your host Alex Jones.
[00:08:39.936 --> 00:08:42.218]  We're going to be here for the next four hours.
[00:08:45.143 --> 00:08:48.385]  We have Dr. Jeremy Corsi with big breaking news joining us at the bottom of the hour.
[00:08:49.085 --> 00:08:51.987]  Craig Sawyer, very famous Navy SEAL.
[00:08:53.288 --> 00:08:57.470]  And of course even more famous in the Navy SEALs, the groups he's led.
[00:08:58.211 --> 00:09:03.494]  And then of course we also have Leanne McAdoo going to be joining us to cover a host of issues in the third hour.
[00:09:03.534 --> 00:09:07.716]  David Knight will always kick butt in the fourth hour.
[00:09:09.517 --> 00:09:24.768]  You know, I think it's important to correct things when we're wrong and to come out and point it out because if you start telling yourself you're not wrong about things and you get arrogant, that way leads obviously into destruction.
[00:09:25.488 --> 00:09:37.237]  But I also have to hype myself up, energy-wise, to continue on at this level against these people and, you know, then it makes me behave on air sometimes
[00:09:40.290 --> 00:09:41.430]  Worse than I would do in private.
[00:09:43.211 --> 00:09:49.112]  I think there's a fine line of showing people I don't care what the globalists do and trying to get people to build their confidence and take action.
[00:09:49.192 --> 00:09:50.273]  I don't do any of it on purpose.
[00:09:51.813 --> 00:10:06.677]  I just, when I get nasty or I never cussed on air in 20 years of broadcasting and now they've got to delay me on a routine basis so I don't just say this as a I'm sorry I just said that I'm gonna quit and the station's having a complaint because we delay it all out.
[00:10:08.280 --> 00:10:18.762]  I'm going to stop it and be more professional because... But give me a little bit of slack too, because... Man, I'm really sick of these people.
[00:10:19.062 --> 00:10:24.823]  And I just, quite frankly... I don't know how they're so evil.
[00:10:25.323 --> 00:10:34.345]  But it hit me this morning... It hit me this morning that this is directed evil.
[00:10:35.109 --> 00:10:41.030]  And I'm not the first person to ever say directed evil, I'm sure, but that's everything you need to know.
[00:10:41.110 --> 00:10:45.691]  It's directed, willful, conscious, giving yourself over to evil.
[00:10:45.771 --> 00:10:58.173]  And people that aren't given over to evil, we just can't understand why people do the things they do.
[00:11:01.634 --> 00:11:02.514]  But let me tell you something.
[00:11:06.914 --> 00:11:29.384]  You look at the leadership of the Democratic Party and you look at the leadership of the EU and they look like villains out of a Hollywood movie and then you go research their backgrounds and to a man and to a woman they come from swindlers and killers and scammers and that's the that's the that's the low levels.
[00:11:30.745 --> 00:11:32.766]  I spent probably 45 minutes yesterday on
[00:11:35.825 --> 00:11:50.058]  Jean-Claude Juncker, whose family were in the top three richest Nazi families.
[00:11:52.500 --> 00:12:02.229]  The Nazis captured Luxembourg, the richest place in the world per square mile, and he is basically the king of it.
[00:12:04.420 --> 00:12:05.640]  And now he's the head of the EU.
[00:12:05.860 --> 00:12:11.862]  We have these squatting, degenerate, politicos, tax-exempt, above the law.
[00:12:16.223 --> 00:12:18.784]  The Nazis didn't get gotten rid of in World War II.
[00:12:18.824 --> 00:12:22.305]  The rich ones all just got phased in to the whole globalist system.
[00:12:24.585 --> 00:12:26.626]  And then they hung a few of them for, you know, show.
[00:12:26.646 --> 00:12:32.828]  You know, the ones that were known in the newsreels like Herman Goering or Heinrich Himmler knew too much.
[00:12:32.888 --> 00:12:33.888]  They gave him cyanide right away.
[00:12:35.794 --> 00:12:40.596]  Of course, Rudolf Hess, who died in the Tower of London decades later.
[00:12:41.496 --> 00:12:45.478]  The Vice Führer, who landed.
[00:12:46.078 --> 00:12:51.780]  He parachuted out of his fighter bomber in the middle of World War II and came down in one of the main palaces.
[00:12:52.600 --> 00:12:54.941]  David had intelligence where the King was going to be at.
[00:12:55.601 --> 00:12:59.183]  And he comes down landing with his parachute and runs up and goes, I have the treaty!
[00:12:59.223 --> 00:13:00.023]  The treaty!
[00:13:00.483 --> 00:13:01.023]  The plan!
[00:13:01.043 --> 00:13:03.124]  They said, you're going to the Tower, Jack.
[00:13:03.584 --> 00:13:04.085]  Bye-bye.
[00:13:14.335 --> 00:13:15.216]  Talk about amazing.
[00:13:19.699 --> 00:13:20.619]  Talk about incredible.
[00:13:22.661 --> 00:13:25.383]  That's just one little piece of absolute fact history.
[00:13:27.364 --> 00:13:34.329]  That Edward VIII was going to be the king of Europe and sit over the European Union devised by Adolf Hitler.
[00:13:37.631 --> 00:13:39.012]  People say, well, why would a Brit be the
[00:13:41.678 --> 00:13:45.820]  King of the EU, because he wasn't, he was German slash Hungarian.
[00:13:51.163 --> 00:14:03.309]  And that's what's so crazy is, you look at it and you see the alliances with the Nazis and Islam and all the rest of it, and you just pull back and you're like, oh my God, it was all run by British intelligence the whole time.
[00:14:04.943 --> 00:14:06.385]  Which isn't even British intelligence.
[00:14:06.845 --> 00:14:14.753]  It's families that go back over a thousand years in all the giant wars in Europe that figured out how to run the most implicit operations.
[00:14:15.574 --> 00:14:23.523]  And then the world is basically run by a mindset developed by medieval Transylvanians.
[00:14:30.049 --> 00:14:41.538]  And then they tell you in all the literature and all, you know, oh, the elite, you know, they're into grabbing kids, they're into drinking blood, they're into doing all this stuff, then it becomes legend, you know, and they live forever, and they, you know, fly around like bats.
[00:14:41.598 --> 00:14:41.818]  No.
[00:14:43.619 --> 00:14:45.941]  They're just into whatever they want, ladies and gentlemen.
[00:14:47.062 --> 00:14:48.883]  And it's hiding in plain view.
[00:14:52.306 --> 00:14:56.789]  And it's so ridiculous that it's just hard to even believe, isn't it?
[00:14:57.230 --> 00:14:58.331]  Look at DrugsReport.com right now.
[00:15:03.612 --> 00:15:12.473]  WikiLeaks release shows how the CIA uses computer code to hide the origins of attacking attacks and disguise them as Russian or Chinese activity.
[00:15:13.308 --> 00:15:38.459]  You know, I told some of the crew here, and I love them to death, I told them about a week ago, I said, we need another article about how, in the Vault 7 from a month ago, that nobody hardly covered, it says that they can plant stuff on your computer, but also have computer programs, they call it Marble, where in real time, you can even pose as your Russians or Chinese or Bangladeshis or whoever you want, Mexicans, whatever, Germans,
[00:15:40.168 --> 00:15:44.230]  And in real time, sit there and type it all out and then frame people.
[00:15:45.891 --> 00:15:52.875]  And we have a clip of that we're going to play in a moment, but I'm not complaining about my great crew, but they looked and they went, that's already been in the news.
[00:15:52.895 --> 00:15:55.137]  And I said, but no one noticed it.
[00:15:56.017 --> 00:15:58.519]  So we have to rewrite a story and I want to cover it.
[00:15:58.979 --> 00:15:59.960]  And of course we didn't.
[00:16:00.988 --> 00:16:03.571]  I guess we have covered it, some of the reporters have, so they've done a great job.
[00:16:03.791 --> 00:16:04.491]  I'm not complaining.
[00:16:04.732 --> 00:16:06.233]  This is just what I deal with all day.
[00:16:07.254 --> 00:16:11.938]  Knowing what we're saying is all true, there's total proof, and then it never even gets any attention.
[00:16:11.958 --> 00:16:13.159]  So thank God, drudge.
[00:16:14.380 --> 00:16:20.426]  Now, because this is pertinent with all this stuff about, oh, they have Russian computers trying to get into, um,
[00:16:27.295 --> 00:16:28.516]  Trump Tower and all this crap.
[00:16:28.976 --> 00:16:37.541]  Most people have different types of spyware on their computer that could be made by a Chinese hacker a year ago, five years ago, Russian, who knows?
[00:16:38.141 --> 00:16:39.702]  And then they say, oh, that's the proof.
[00:16:40.822 --> 00:16:49.646]  And then Marco Rubio comes out and says, I was a victim, at least two of my staff in the campaign, when he had like 300 people working for him.
[00:16:50.046 --> 00:16:55.528]  Oh my gosh, two of their computers had some spyware on it associated with the Russians.
[00:16:55.928 --> 00:16:57.589]  I looked it up four years ago.
[00:16:57.609 --> 00:17:04.412]  And then of course it comes out that most of this is being produced.
[00:17:05.697 --> 00:17:10.962]  By Western intelligence agencies, because let's face it, we've got the biggest brain trust, and is out there spoofing all this.
[00:17:12.463 --> 00:17:13.965]  But that's all they talk about.
[00:17:14.025 --> 00:17:15.106]  That's all they push.
[00:17:15.146 --> 00:17:15.887]  That's all they do.
[00:17:15.967 --> 00:17:29.019]  And now General Flynn, the article's up on InfoWars.com, huge bombshell directly from the highest levels of the recently retired military.
[00:17:29.059 --> 00:17:29.760]  I'll just leave it at that.
[00:17:30.816 --> 00:17:31.777]  But as high as you get.
[00:17:31.797 --> 00:17:33.237]  And the government knows the source.
[00:17:33.918 --> 00:17:36.399]  I don't even know why we don't give the source, but I mean, I get it.
[00:17:37.600 --> 00:17:38.921]  The point is U.S.
[00:17:39.561 --> 00:17:43.363]  senior retired military dims scapegoating General Flynn.
[00:17:43.383 --> 00:17:43.683]  OK, great.
[00:17:43.743 --> 00:17:44.504]  Let's change the headline.
[00:17:45.484 --> 00:17:50.627]  Let's change it here because it's so much bigger than that.
[00:17:50.647 --> 00:17:57.171]  You know, top general.
[00:17:58.712 --> 00:17:59.272]  That'd be the headline.
[00:18:03.160 --> 00:18:06.942]  Obama targeting Flynn for blocking Saudi Islamic invasion.
[00:18:08.763 --> 00:18:13.665]  And, by the way, Flynn blocked it through Turkey into Europe.
[00:18:17.006 --> 00:18:29.472]  That's what you're supposed to do when you're in the military and over the Defense Intelligence Agency, is say no, and then go to the Joint Chiefs and the chairman at the time, Dempsey, and say, go to Obama, four plus years ago, and say we're not going to be the air force for Al-Qaeda, now known as ISIS.
[00:18:30.725 --> 00:18:31.766]  That was all Obama.
[00:18:31.806 --> 00:18:33.287]  That was all the Arab Spring.
[00:18:33.507 --> 00:18:34.528]  That was all Google.
[00:18:35.089 --> 00:18:35.749]  All bragging.
[00:18:35.789 --> 00:18:38.491]  Remember Anderson Cooper on TV saying, Yay, Libya!
[00:18:38.531 --> 00:18:39.472]  We're freeing them!
[00:18:39.492 --> 00:18:39.552]  Yay!
[00:18:39.912 --> 00:18:41.194]  Overthrowing Hazar Mubarak!
[00:18:41.274 --> 00:18:41.794]  Yay!
[00:18:41.854 --> 00:18:42.595]  The Freedom Fighters!
[00:18:43.658 --> 00:19:00.954]  In Egypt, in Syria, in HBO movies and Netflix movies about how great the liberators are and, you know, fighting the evil Syrian government of Assad because he lets Jews and non-radical Muslims and Christians and people live there in peace.
[00:19:01.095 --> 00:19:04.778]  Oh no, can't have the second oldest Christian settlement in the world still survive.
[00:19:04.858 --> 00:19:05.799]  Blow it up for sure.
[00:19:12.981 --> 00:19:14.261]  I'm not bitching about Corsi's headline.
[00:19:14.321 --> 00:19:18.962]  I'm just simply saying we've got to actually take the magnitude of what this is.
[00:19:20.883 --> 00:19:22.123]  Top general whistleblower.
[00:19:23.863 --> 00:19:29.045]  You know, dishes the... Pop Insider, Dems targeting Flynn because he spoke out against ISIS.
[00:19:31.965 --> 00:19:32.645]  That's pretty good.
[00:19:32.665 --> 00:19:33.586]  That's not exactly what I said.
[00:19:33.606 --> 00:19:34.746]  And this is kind of a fun game here.
[00:19:34.766 --> 00:19:35.766]  Not that I have all the answers.
[00:19:35.786 --> 00:19:37.406]  That's why we're wargaming this on air.
[00:19:37.866 --> 00:19:39.707]  Pop Insider, Dems targeting Flynn.
[00:19:40.834 --> 00:19:54.344]  Because he blocked Poppin Sutter, Dems targeting Flynn because he spoke out against ISIS.
[00:19:56.826 --> 00:19:59.648]  I would just say Al Qaeda slash ISIS invasion.
[00:20:01.770 --> 00:20:06.534]  Or Dems targeting Flynn because he blocked Obama's backing
[00:20:08.686 --> 00:20:10.668]  Of Al Qaeda slash ISIS, that would be the headline.
[00:20:11.008 --> 00:20:14.531]  And then circulated email reveals what the media won't tell you.
[00:20:17.433 --> 00:20:27.801]  And then see, Corsi puts that in there because he legally always wants to, when something classified is coming out, he wants to throw out that they made a mistake and open source puts some of it out.
[00:20:27.821 --> 00:20:34.266]  I had like a 20 minute conversation just to try to get this right so that I didn't say stuff I wasn't supposed to this morning.
[00:20:37.227 --> 00:20:45.669]  I don't even know if, it's just, it's like trying to sit here, I'm not complaining, it's just, this is such complex work.
[00:20:47.836 --> 00:20:51.539]  I would just say InfoWars has obtained a copy of an email being circulated among retired U.S.
[00:20:51.559 --> 00:21:01.746]  senior military officers regarding his request to be granted immunity as a condition of the testimony from prosecution in exchange for his testimony before the House and Senate Intelligence Committees.
[00:21:02.346 --> 00:21:07.990]  The body of the email is reproduced here without editing, except for clarifications added in the text with brackets.
[00:21:08.731 --> 00:21:11.733]  The email discussed appeared in parentheses in the original email.
[00:21:16.769 --> 00:21:18.130]  I guess we do make it about this.
[00:21:21.132 --> 00:21:21.993]  But that's what I don't like.
[00:21:22.013 --> 00:21:28.698]  You know, I'll have the total proof of the people that were there and witnessed it all, and then I can't come tell you all that because it's sources.
[00:21:29.099 --> 00:21:31.501]  And then we have to sheep-dip it and run it through some email.
[00:21:31.941 --> 00:21:32.261]  Okay?
[00:21:40.027 --> 00:21:42.729]  I am so, so sick of the evil people running this country.
[00:21:43.150 --> 00:21:45.452]  And then the good people are trying to block all this takeover.
[00:21:46.451 --> 00:21:48.574]  And then, I don't even know the American people to serve them.
[00:21:52.120 --> 00:21:54.664]  I don't mean you, or myself, or my family, or your family.
[00:21:54.724 --> 00:21:56.908]  I mean the snot noses out there.
[00:22:00.205 --> 00:22:05.247]  It'll lock up to me on the street, almost always white people, and say, oh look, it's the racist Alex Jones.
[00:22:05.287 --> 00:22:11.810]  I got some magic word and it hurts me when I'm the opposite of a racist trying to actually bring humanity together.
[00:22:11.910 --> 00:22:13.511]  And they don't even care, no.
[00:22:13.831 --> 00:22:21.154]  It's like they're lobotomized warthogs or something, and they've got some magic word they're going to use on me.
[00:22:21.914 --> 00:22:27.519]  Because they know that I am a prominent person, so they want to feel big and powerful and just attack me.
[00:22:27.580 --> 00:22:28.961]  And what I've learned is it's a phenomenon.
[00:22:28.981 --> 00:22:32.624]  I don't follow Hollywood or the star stuff at all, okay?
[00:22:34.206 --> 00:22:36.168]  I did some in the past, but just none.
[00:22:36.428 --> 00:22:37.289]  I just can't stand it.
[00:22:37.970 --> 00:22:38.590]  It's revolting.
[00:22:38.650 --> 00:22:39.251]  Almost all of it.
[00:22:40.680 --> 00:22:44.001]  But now I guess there's this phenomenon, Anthony was showing me the other day in the news.
[00:22:44.021 --> 00:22:51.862]  He goes, oh, that's a phenomenon where you could be a TV person or even a weatherman or woman or you could be anything.
[00:22:52.582 --> 00:22:57.964]  And people get really pissed because it's not just about money and class envy.
[00:22:58.724 --> 00:23:01.984]  It's about like, oh, my God, you're known.
[00:23:02.465 --> 00:23:03.745]  So if I can
[00:23:05.111 --> 00:23:08.333]  Say something bad to you, I've elevated myself.
[00:23:09.234 --> 00:23:18.541]  And see, it's almost like a wake-up for these people though, because I'm sick of celebrities that are just celebrities because they've got yachts or a hundred purses like Kim Kardashian and all this other ridiculous crap.
[00:23:20.082 --> 00:23:22.844]  So I guess with them, that's kind of how they're waking up in a way.
[00:23:25.563 --> 00:23:32.525]  Because they're not celebrities so Madison Avenue and Wall Street and the culture makes them feel small by design.
[00:23:32.565 --> 00:23:36.745]  So they've kind of just mutated now politically and they just hate everybody.
[00:23:36.986 --> 00:23:38.906]  Because you can't call trendies liberals.
[00:23:38.926 --> 00:23:39.926]  We were talking about this this morning.
[00:23:40.946 --> 00:23:47.808]  Austin has been colonized by the people that went to California trying to be famous and then now they've come here to colonize Austin.
[00:23:48.968 --> 00:24:01.871]  They're not all bad, but most of them are the most vile, hateful, self-centered, stupid, stupid people.
[00:24:02.551 --> 00:24:18.654]  And just guys walking around, you know, bumping into people, trying to start fights, and women, you know, sticking their lips out, you know, with a duck face you see everywhere, taking selfies, and you're just like, I see it now in culture, but on the street, and it's like nauseating.
[00:24:20.327 --> 00:24:24.228]  And let me tell you something, 15 years ago, I saw a beautiful woman who was arrogant.
[00:24:24.768 --> 00:24:25.989]  I still think they were attractive.
[00:24:26.049 --> 00:24:29.669]  If they're arrogant now, it's revolting, no matter how good-looking they are.
[00:24:29.689 --> 00:24:31.130]  I don't even know how to describe it anymore.
[00:24:31.210 --> 00:24:32.930]  It's spiritual evil.
[00:24:36.111 --> 00:24:46.394]  But then it mutates in with this holier-than-thou liberalism, where they just want to run around like the new priest class and look for witches.
[00:24:48.646 --> 00:24:49.566]  They're little witch hunts.
[00:24:50.286 --> 00:24:52.947]  But notice what the great qualifying thing about them is.
[00:24:53.567 --> 00:25:01.549]  Anything truly degenerate, anything truly dangerous, they're apologists for the most radical forms of orthodox, viral spreading Islam.
[00:25:03.970 --> 00:25:07.010]  Population doubling every 20 years, right, as we speak, or more.
[00:25:11.231 --> 00:25:13.592]  And they're apologists for pedophilia all over the place.
[00:25:14.502 --> 00:25:23.449]  And then we see references to pedophilia, and we see it pushed, and we see it happening, and we see sexualization of children all over Nickelodeon and everywhere else, and then they look at you and they go, we don't know what you're talking about.
[00:25:23.469 --> 00:25:24.270]  There's no such thing.
[00:25:25.211 --> 00:25:26.772]  There's no such thing as radical Islam.
[00:25:27.833 --> 00:25:29.354]  There's no such thing as pedophilia.
[00:25:30.515 --> 00:25:32.097]  There's no such thing as any of this.
[00:25:33.678 --> 00:25:34.739]  There's no world government.
[00:25:34.759 --> 00:25:36.841]  There's no... Obamacare is free.
[00:25:37.181 --> 00:25:41.985]  But again, on some fronts, they're capitulating.
[00:25:43.914 --> 00:25:54.241]  On some fronts, they are admitting, okay, we got a global government, but it's good, and it's not racist, and so you should be for it.
[00:25:55.322 --> 00:26:08.812]  Nation states are racist, so let us conquer them, or you're a racist, and then it's Jean-Claude Juncker, the literal Nazi heir of the Prussian Royal House,
[00:26:13.598 --> 00:26:23.484]  Who wears the black tuxedos with the red vests with the iron cross around his neck.
[00:26:25.165 --> 00:26:27.326]  I mean, literally wearing a Count Dracula outfit.
[00:26:27.586 --> 00:26:28.487]  You can't make this up.
[00:26:28.607 --> 00:26:29.607]  Because he is a vampire.
[00:26:30.988 --> 00:26:33.630]  Not a literal one, but a literal one when it comes to culture.
[00:26:33.930 --> 00:26:35.271]  And he was given
[00:26:38.072 --> 00:26:53.544]  Luxembourg, the richest place in the world, tax-exempt, where Coca-Cola's $100 a can because they don't want any poor people there, and well-known for every degradation and the Saudi princes in there, flying in the little kids, all of it.
[00:26:53.644 --> 00:26:56.346]  I mean, it is just beyond anything you can imagine.
[00:26:56.426 --> 00:26:58.948]  He's the king of it, sitting there.
[00:27:00.009 --> 00:27:01.330]  Where's the Nazi money?
[00:27:02.391 --> 00:27:03.912]  There's no real Nazi hunting.
[00:27:06.749 --> 00:27:11.312]  There were a few Jewish Nazi hunters that wanted to go after Klaus Barbie, who was just a Gestapo officer.
[00:27:11.573 --> 00:27:15.536]  He worked for the CIA in Latin America, so they told him, you're not even allowed to have him.
[00:27:15.796 --> 00:27:16.857]  He was mid-level.
[00:27:19.158 --> 00:27:23.622]  Joseph Mingla and everybody else, reportedly related to Juncker, of course.
[00:27:24.622 --> 00:27:25.203]  More royalty.
[00:27:27.253 --> 00:27:28.093]  More little counts.
[00:27:28.654 --> 00:27:29.754]  Gotta love the little counts.
